"year","season_id","team_id","date","home_team","home_team_id","home_team_score","home_team_conference","home_team_conference_id","home_team_division","away_team","away_team_id","away_team_score","away_team_conference","away_team_conference_id","away_team_division","neutral_site","game_result","innings","slug","game_info_url","contest_id","division"
2025,16779,596484,"02/14/2025","App State",596484,4,"Sun Belt",818,1,"Queens (NC)",596696,5,"ASUN",920,1,NA,"L",NA,"/contests/6315427/box_score","https://stats.ncaa.org/contests/6315427/box_score",6315427,1
2025,16779,596466,"02/14/2025","Oral Roberts",596715,NA,"Summit League",819,1,"Ark.-Pine Bluff",596466,NA,"SWAC",916,1,NA,NA,NA,"/contests/6358882/box_score","https://stats.ncaa.org/contests/6358882/box_score",6358882,1
2025,16779,596486,"02/14/2025","Arkansas St.",596486,3,"Sun Belt",818,1,"Morehead St.",596610,4,"OVC",902,1,NA,"L","12","/contests/6312499/box_score","https://stats.ncaa.org/contests/6312499/box_score",6312499,1
2025,16779,596494,"02/14/2025","Bethune-Cookman",596494,NA,"SWAC",916,1,"Stony Brook",596690,NA,"CAA",837,1,NA,NA,NA,"/contests/6300722/box_score","https://stats.ncaa.org/contests/6300722/box_score",6300722,1
2025,16779,596496,"02/14/2025","USC Upstate",596469,10,"Big South",826,1,"Boston College",596496,7,"ACC",821,1,NA,"L",NA,"/contests/6317726/box_score","https://stats.ncaa.org/contests/6317726/box_score",6317726,1
2025,16779,596503,"02/14/2025","Tarleton St.",596700,9,"WAC",923,1,"Butler",596503,4,"Big East",30184,1,NA,"L",NA,"/contests/6309728/box_score","https://stats.ncaa.org/contests/6309728/box_score",6309728,1
2025,16779,596492,"02/14/2025","Charleston So.",596492,NA,"Big South",826,1,"Miami (OH)",596599,NA,"MAC",875,1,NA,NA,NA,"/contests/6300655/box_score","https://stats.ncaa.org/contests/6300655/box_score",6300655,1
2025,16779,596527,"02/14/2025","Coppin St.",596527,11,"NEC",846,1,"Iona",596568,10,"MAAC",871,1,NA,"W","11","/contests/6300573/box_score","https://stats.ncaa.org/contests/6300573/box_score",6300573,1
2025,16779,596539,"02/14/2025","Eastern Mich.",596539,8,"MAC",875,1,"Pittsburgh ",596649,9,"ACC",821,1,"Port Charlotte, FL","L","12","/contests/6300586/box_score","https://stats.ncaa.org/contests/6300586/box_score",6300586,1
2025,16779,596544,"02/14/2025","FIU",596544,7,"CUSA",24312,1,"Stonehill",596698,6,"NEC",846,1,NA,"W","11","/contests/6308737/box_score","https://stats.ncaa.org/contests/6308737/box_score",6308737,1
2025,16779,596569,"02/14/2025","South Fla.",596679,5,"The American",823,1,"Iowa",596569,4,"Big Ten",827,1,NA,"L",NA,"/contests/6310170/box_score","https://stats.ncaa.org/contests/6310170/box_score",6310170,1
2025,16779,596576,"02/14/2025","Eastern Ky. ",596538,NA,"ASUN",920,1,"Kent St.",596576,NA,"MAC",875,1,"Mobile, AL",NA,NA,"/contests/6314967/box_score","https://stats.ncaa.org/contests/6314967/box_score",6314967,1
2025,16779,596584,"02/14/2025","Louisiana Tech",596584,14,"CUSA",24312,1,"Maine",596588,3,"America East",845,1,NA,"W",NA,"/contests/6300660/box_score","https://stats.ncaa.org/contests/6300660/box_score",6300660,1
2025,16779,596598,"02/14/2025","Mercer",596598,3,"SoCon",912,1,"Milwaukee",596452,6,"Horizon",881,1,NA,"L",NA,"/contests/6300632/box_score","https://stats.ncaa.org/contests/6300632/box_score",6300632,1
2025,16779,596685,"02/14/2025","Sam Houston",596667,6,"CUSA",24312,1,"Missouri St.",596685,11,"MVC",884,1,NA,"W",NA,"/contests/6300638/box_score","https://stats.ncaa.org/contests/6300638/box_score",6300638,1
2025,16779,596622,"02/14/2025","New Mexico St.",596622,7,"CUSA",24312,1,"St. Thomas (MN)",596417,2,"Summit League",819,1,NA,"W",NA,"/contests/6315130/box_score","https://stats.ncaa.org/contests/6315130/box_score",6315130,1
2025,16779,596618,"02/14/2025","Tulane",596701,NA,"The American",823,1,"Omaha",596618,NA,"Summit League",819,1,NA,NA,NA,"/contests/6300690/box_score","https://stats.ncaa.org/contests/6300690/box_score",6300690,1
2025,16779,596683,"02/14/2025","South Alabama",596676,5,"Sun Belt",818,1,"SIUE",596683,2,"OVC",902,1,NA,"L",NA,"/contests/6314966/box_score","https://stats.ncaa.org/contests/6314966/box_score",6314966,1
2025,16779,596586,"02/14/2025","Mercyhurst ",596906,NA,"NEC",846,1,"UMass Lowell",596586,NA,"America East",845,1,"Charleston, SC",NA,NA,"/contests/6300718/box_score","https://stats.ncaa.org/contests/6300718/box_score",6300718,1
