"year","season_id","team_id","date","home_team","home_team_id","home_team_score","home_team_conference","home_team_conference_id","home_team_division","away_team","away_team_id","away_team_score","away_team_conference","away_team_conference_id","away_team_division","neutral_site","game_result","innings","slug","game_info_url","contest_id","division"
2021,15580,509411,"02/07/2021","AUM",509411,3,"Gulf South",858,2,"West Ga.",509295,8,"Gulf South",858,2,NA,"L",NA,"/contests/2015947/box_score","https://stats.ncaa.org/contests/2015947/box_score",2015947,2
2021,15580,509411,"02/07/2021","AUM",509411,4,"Gulf South",858,2,"West Ga.",509295,6,"Gulf South",858,2,NA,"L",NA,"/contests/2024191/box_score","https://stats.ncaa.org/contests/2024191/box_score",2024191,2
2021,15580,509411,"02/08/2021","AUM",509411,11,"Gulf South",858,2,"West Ga.",509295,8,"Gulf South",858,2,NA,"W",NA,"/contests/2015966/box_score","https://stats.ncaa.org/contests/2015966/box_score",2015966,2
2021,15580,509411,"02/13/2021","AUM",509411,8,"Gulf South",858,2,"Christian Brothers",509311,1,"Gulf South",858,2,NA,"W",NA,"/contests/2016028/box_score","https://stats.ncaa.org/contests/2016028/box_score",2016028,2
2021,15580,509411,"02/13/2021","AUM",509411,12,"Gulf South",858,2,"Christian Brothers",509311,6,"Gulf South",858,2,NA,"W",NA,"/contests/2024405/box_score","https://stats.ncaa.org/contests/2024405/box_score",2024405,2
2021,15580,509411,"02/14/2021","AUM",509411,7,"Gulf South",858,2,"Christian Brothers",509311,0,"Gulf South",858,2,NA,"W",NA,"/contests/2016066/box_score","https://stats.ncaa.org/contests/2016066/box_score",2016066,2
2021,15580,509411,"02/20/2021","Valdosta St.",509291,6,"Gulf South",858,2,"AUM",509411,12,"Gulf South",858,2,NA,"W",NA,"/contests/2047845/box_score","https://stats.ncaa.org/contests/2047845/box_score",2047845,2
2021,15580,509411,"02/21/2021","Valdosta St.",509291,10,"Gulf South",858,2,"AUM",509411,9,"Gulf South",858,2,NA,"L","11","/contests/2048043/box_score","https://stats.ncaa.org/contests/2048043/box_score",2048043,2
2021,15580,509411,"02/21/2021","Valdosta St.",509291,9,"Gulf South",858,2,"AUM",509411,0,"Gulf South",858,2,NA,"L",NA,"/contests/2048090/box_score","https://stats.ncaa.org/contests/2048090/box_score",2048090,2
2021,15580,509411,"02/27/2021","AUM",509411,1,"Gulf South",858,2,"Lee",509398,2,"Gulf South",858,2,NA,"L",NA,"/contests/2016773/box_score","https://stats.ncaa.org/contests/2016773/box_score",2016773,2
2021,15580,509411,"02/27/2021","AUM",509411,5,"Gulf South",858,2,"Lee",509398,6,"Gulf South",858,2,NA,"L",NA,"/contests/2024696/box_score","https://stats.ncaa.org/contests/2024696/box_score",2024696,2
2021,15580,509411,"02/28/2021","AUM",509411,16,"Gulf South",858,2,"Lee",509398,13,"Gulf South",858,2,NA,"W",NA,"/contests/2052772/box_score","https://stats.ncaa.org/contests/2052772/box_score",2052772,2
2021,15580,509411,"03/03/2021","AUM",509411,6,"Gulf South",858,2,"Miles",509253,3,"SIAC",913,2,NA,"W",NA,"/contests/2017057/box_score","https://stats.ncaa.org/contests/2017057/box_score",2017057,2
2021,15580,509411,"03/06/2021","Union (TN)",509431,3,"Gulf South",858,2,"AUM",509411,4,"Gulf South",858,2,NA,"W",NA,"/contests/2017314/box_score","https://stats.ncaa.org/contests/2017314/box_score",2017314,2
2021,15580,509411,"03/06/2021","Union (TN)",509431,7,"Gulf South",858,2,"AUM",509411,10,"Gulf South",858,2,NA,"W",NA,"/contests/2024415/box_score","https://stats.ncaa.org/contests/2024415/box_score",2024415,2
2021,15580,509411,"03/07/2021","Union (TN)",509431,12,"Gulf South",858,2,"AUM",509411,8,"Gulf South",858,2,NA,"L",NA,"/contests/2017453/box_score","https://stats.ncaa.org/contests/2017453/box_score",2017453,2
2021,15580,509411,"03/09/2021","AUM",509411,13,"Gulf South",858,2,"Tuskegee",509289,3,"SIAC",913,2,NA,"W",NA,"/contests/2017613/box_score","https://stats.ncaa.org/contests/2017613/box_score",2017613,2
