player_name,class,position,games_played,games_started,number,height,bats,throws,hometown,high_school,player_url,team_id,year,team_name,conference_id,conference,division,season_id,prev_team_id,player_id
Aaron Flyte,Fr.,P,4.0,0.0,39.0,,,,,,https://stats.ncaa.org/players/7137620,509458.0,2021,Moravian,30101.0,Landmark,3.0,15580.0,443.0,7137620
Aaron Fong,Sr.,OF,12.0,12.0,51.0,,,,,,https://stats.ncaa.org/players/7159453,510386.0,2021,La Verne,910.0,SCIAC,3.0,15580.0,341.0,7159453
Aaron Gomez,Fr.,INF,12.0,5.0,43.0,,,,,,https://stats.ncaa.org/players/7107004,510242.0,2021,Concordia (TX),14825.0,ASC,3.0,15580.0,24400.0,7107004
Aaron Goschke,Fr.,P,5.0,3.0,31.0,,,,,,https://stats.ncaa.org/players/7153795,510394.0,2021,Me.-Farmington,30026.0,North Atlantic,3.0,15580.0,379.0,d3d-7153795
Aaron Gutierrez,Fr.,P,2.0,0.0,30.0,,,,,,https://stats.ncaa.org/players/6927453,510400.0,2021,Marywood,30233.0,Atlantic East,3.0,15580.0,397.0,d3d-6713068
Aaron Izquierdo,Fr.,1B,23.0,14.0,27.0,,,,,,https://stats.ncaa.org/players/7132762,509551.0,2021,Wells,30071.0,United East,3.0,15580.0,761.0,7132762
Aaron Jenks,So.,OF,18.0,13.0,10.0,,,,,,https://stats.ncaa.org/players/6926143,510359.0,2021,Grove City,907.0,PAC,3.0,15580.0,265.0,6926143
Aaron Kats,Fr.,P,3.0,0.0,12.0,,,,,,https://stats.ncaa.org/players/7147339,509522.0,2021,Skidmore,24197.0,Liberty League,3.0,15580.0,642.0,d3d-7147339
Aaron Kirby,So.,INF,6.0,1.0,20.0,,,,,,https://stats.ncaa.org/players/6926034,510355.0,2021,Gettysburg,9683.0,Centennial,3.0,15580.0,258.0,6926034
Aaron Klar,Jr.,INF,37.0,35.0,5.0,,,,,,https://stats.ncaa.org/players/7126433,509752.0,2021,Greenville,12974.0,SLIAC,3.0,15580.0,1111.0,7126433
Aaron Kurcz,Sr.,OF,21.0,15.0,3.0,,,,,,https://stats.ncaa.org/players/6916573,509497.0,2021,Ripon,23119.0,MWC,3.0,15580.0,577.0,6916573
Aaron Little,Sr.,P,3.0,0.0,30.0,,,,,,https://stats.ncaa.org/players/6920011,509755.0,2021,Hendrix,30169.0,SAA,3.0,15580.0,1124.0,6920011
Aaron Lundgren,So.,C,6.0,1.0,2.0,,,,,,https://stats.ncaa.org/players/6918345,509552.0,2021,Wentworth,839.0,CCC,3.0,15580.0,762.0,d3d-6628751
Aaron Marovich,So.,INF,1.0,0.0,38.0,,,,,,https://stats.ncaa.org/players/6915492,509462.0,2021,Muskingum,901.0,OAC,3.0,15580.0,455.0,6915492
Aaron Mishoulam,So.,P,6.0,0.0,28.0,,,,,,https://stats.ncaa.org/players/6925737,510346.0,2021,Emory,1471.0,UAA,3.0,15580.0,217.0,d3d-6601667
Aaron Monti,Fr.,P,8.0,0.0,45.0,,,,,,https://stats.ncaa.org/players/7092147,509501.0,2021,Rockford,30097.0,NACC,3.0,15580.0,582.0,d3d-7092147
Aaron Nichols,Jr.,INF,25.0,23.0,9.0,,,,,,https://stats.ncaa.org/players/6915525,509463.0,2021,Neb. Wesleyan,864.0,American Rivers,3.0,15580.0,462.0,d3d-6107507
Aaron Northcutt,So.,P,8.0,1.0,12.0,,,,,,https://stats.ncaa.org/players/6923235,510267.0,2021,Covenant,842.0,USA South,3.0,15580.0,30111.0,d3d-6641111
Aaron Nuble,So.,INF,15.0,8.0,3.0,,,,,,https://stats.ncaa.org/players/6918699,509563.0,2021,Widener,28744.0,MAC Commonwealth,3.0,15580.0,783.0,d3d-6719369
Aaron Olech,So.,P,2.0,0.0,14.0,,,,,,https://stats.ncaa.org/players/6924527,510308.0,2021,Capital,901.0,OAC,3.0,15580.0,117.0,d3d-6924527
Aaron Oswalt,Fr.,UT,5.0,2.0,31.0,,,,,,https://stats.ncaa.org/players/7136610,509586.0,2021,Arcadia,28745.0,MAC Freedom,3.0,15580.0,966.0,d3d-7136610
Aaron Recio,Jr.,OF,19.0,16.0,35.0,,,,,,https://stats.ncaa.org/players/6921020,510016.0,2021,Schreiner,835.0,SCAC,3.0,15580.0,1355.0,d3d-6103170
Aaron Rivera,So.,,0.0,0.0,10.0,,,,,,https://stats.ncaa.org/players/6923372,510272.0,2021,Valley Forge,21062.0,CSAC,3.0,15580.0,30166.0,6923372
Aaron Roman,Jr.,OF,19.0,19.0,1.0,,,,,,https://stats.ncaa.org/players/7136905,509486.0,2021,Plattsburgh St.,917.0,SUNYAC,3.0,15580.0,547.0,d3d-7136905
Aaron Saenz,Sr.,P,9.0,9.0,10.0,,,,,,https://stats.ncaa.org/players/7099298,510283.0,2021,Alma,873.0,Michigan Intercol. Ath. Assn.,3.0,15580.0,21.0,7099298
Aaron San Miguel,Fr.,INF,6.0,3.0,2.0,,,,,,https://stats.ncaa.org/players/7144550,510242.0,2021,Concordia (TX),14825.0,ASC,3.0,15580.0,24400.0,d3d-7144550
Aaron Schwab,So.,P,0.0,0.0,24.0,,,,,,https://stats.ncaa.org/players/6925771,510347.0,2021,Eureka,12974.0,SLIAC,3.0,15580.0,218.0,6925771
Aaron Severson,Fr.,P,44.0,42.0,21.0,,,,,,https://stats.ncaa.org/players/7082380,510249.0,2021,Northwestern-St. Paul,30115.0,UMAC,3.0,15580.0,30031.0,d3d-7082380
Aaron Shoemaker,Sr.,PH,11.0,9.0,20.0,,,,,,https://stats.ncaa.org/players/6926617,510374.0,2021,Ithaca,24197.0,Liberty League,3.0,15580.0,313.0,d3d-6720370
Aaron Simmons,Sr.,OF,43.0,43.0,1.0,,,,,,https://stats.ncaa.org/players/6918935,509571.0,2021,Wis.-Stevens Point,1473.0,WIAC,3.0,15580.0,802.0,6918935
Aaron Simons,So.,INF,17.0,12.0,17.0,,,,,,https://stats.ncaa.org/players/6920120,509758.0,2021,Keuka,863.0,Empire 8,3.0,15580.0,1159.0,d3d-6732890
Aaron Smith,So.,OF,4.0,4.0,20.0,,,,,,https://stats.ncaa.org/players/7115220,510357.0,2021,Greensboro,842.0,USA South,3.0,15580.0,263.0,7115220
Aaron Stephan,So.,P,5.0,1.0,1.0,,,,,,https://stats.ncaa.org/players/6923050,510260.0,2021,Saint Vincent,907.0,PAC,3.0,15580.0,30064.0,d3d-6729731
Aaron Thorne,Fr.,INF,4.0,1.0,9.0,,,,,,https://stats.ncaa.org/players/7154414,510309.0,2021,Carleton,882.0,MIAC,3.0,15580.0,118.0,d3d-7154414
Aaron Tom,---,lf,18.0,7.0,15.0,,,,,,https://stats.ncaa.org/players/7127294,509490.0,2021,Puget Sound,25300.0,NWC,3.0,15580.0,557.0,d3d-7127294
Aaron Torres,Jr.,DH,3.0,0.0,6.0,,,,,,https://stats.ncaa.org/players/6917335,509520.0,2021,Shenandoah,903.0,ODAC,3.0,15580.0,637.0,6917335
Aaron Trattner,Sr.,UT,3.0,3.0,2.0,,,,,,https://stats.ncaa.org/players/6922118,510231.0,2021,MSOE,30097.0,NACC,3.0,15580.0,20220.0,d3d-5370932
Aaron Valentine,Jr.,1B,20.0,10.0,8.0,,,,,,https://stats.ncaa.org/players/7123479,510278.0,2021,Adrian,873.0,Michigan Intercol. Ath. Assn.,3.0,15580.0,4.0,d3d-5669655
Aaron Whitley,So.,OF,32.0,31.0,15.0,,,,,,https://stats.ncaa.org/players/6916659,509500.0,2021,Rochester (NY),24197.0,Liberty League,3.0,15580.0,581.0,d3d-6621950
Aaron Winsker,So.,P,7.0,6.0,19.0,,,,,,https://stats.ncaa.org/players/6917598,509528.0,2021,Stockton,891.0,NJAC,3.0,15580.0,681.0,6917598
Aaron Young,Fr.,C,22.0,21.0,34.0,,,,,,https://stats.ncaa.org/players/7149015,510029.0,2021,Thomas (ME),30026.0,North Atlantic,3.0,15580.0,2758.0,d3d-7149015
Abdel Razeq,So.,OF,1.0,1.0,53.0,,,,,,https://stats.ncaa.org/players/6918461,509555.0,2021,WestConn,867.0,Little East,3.0,15580.0,770.0,d3d-6918461
Abdi Rodriguez-Polanco,Sr.,P,0.0,0.0,19.0,,,,,,https://stats.ncaa.org/players/6921901,510225.0,2021,Pitt.-Greensburg,30022.0,AMCC,3.0,15580.0,11839.0,6921901
Abel Oropeza,Fr.,2B,0.0,0.0,26.0,,,,,,https://stats.ncaa.org/players/6915871,509474.0,2021,Norwich,23257.0,Great Northeast,3.0,15580.0,511.0,6915871
Abel Riverol,Fr.,1B,5.0,4.0,21.0,,,,,,https://stats.ncaa.org/players/7082753,510265.0,2021,Geneva,907.0,PAC,3.0,15580.0,30084.0,7082753
Abram King,So.,3B,32.0,32.0,15.0,,,,,,https://stats.ncaa.org/players/7082787,510265.0,2021,Geneva,907.0,PAC,3.0,15580.0,30084.0,7082787
Abram King,So.,3b,0.0,0.0,14.0,,,,,,https://stats.ncaa.org/players/6921929,510225.0,2021,Pitt.-Greensburg,30022.0,AMCC,3.0,15580.0,11839.0,6921929
Abram Sykora,Fr.,OF,9.0,7.0,16.0,,,,,,https://stats.ncaa.org/players/7090294,510308.0,2021,Capital,901.0,OAC,3.0,15580.0,117.0,d3d-7090294
Abthony Basciano,Jr.,OF,14.0,10.0,3.0,,,,,,https://stats.ncaa.org/players/6920638,509769.0,2021,Neumann,30233.0,Atlantic East,3.0,15580.0,1254.0,6920638
Adam Anderson,So.,OF,7.0,6.0,18.0,,,,,,https://stats.ncaa.org/players/6919933,509753.0,2021,Guilford,903.0,ODAC,3.0,15580.0,1112.0,d3d-6632781
Adam Bendoraitis,Fr.,INF,6.0,2.0,11.0,,,,,,https://stats.ncaa.org/players/7077818,510287.0,2021,Augustana (IL),836.0,CCIW,3.0,15580.0,40.0,d3d-7077818
Adam Biewen,Fr.,P,4.0,2.0,29.0,,,,,,https://stats.ncaa.org/players/7150284,510360.0,2021,Gustavus Adolphus,882.0,MIAC,3.0,15580.0,266.0,d3d-7150284
Adam Bilinsky,So.,P,0.0,0.0,26.0,,,,,,https://stats.ncaa.org/players/6916718,509502.0,2021,Roger Williams,839.0,CCC,3.0,15580.0,583.0,6916718
Adam Bland,So.,INF,25.0,24.0,15.0,,,,,,https://stats.ncaa.org/players/6920001,509755.0,2021,Hendrix,30169.0,SAA,3.0,15580.0,1124.0,d3d-6601814
Adam Bowler,So.,P,4.0,3.0,17.0,,,,,,https://stats.ncaa.org/players/6918387,509554.0,2021,Wesleyan (CT),12817.0,NESCAC,3.0,15580.0,764.0,6918387
Adam Bridgeman,So.,P,2.0,0.0,55.0,,,,,,https://stats.ncaa.org/players/6915273,509456.0,2021,Pfeiffer,842.0,USA South,3.0,15580.0,542.0,6915273
Adam Brooks,Sr.,P,13.0,2.0,31.0,,,,,,https://stats.ncaa.org/players/6918064,509543.0,2021,Va. Wesleyan,903.0,ODAC,3.0,15580.0,745.0,d3d-5662524
Adam Brown,Sr.,INF,17.0,13.0,8.0,,,,,,https://stats.ncaa.org/players/6926961,510385.0,2021,Knox,23119.0,MWC,3.0,15580.0,337.0,6926961
Adam Cairo,Jr.,OF,36.0,36.0,3.0,,,,,,https://stats.ncaa.org/players/6919816,509749.0,2021,Edgewood,30097.0,NACC,3.0,15580.0,1066.0,6919816
Adam Carver,Sr.,P,11.0,11.0,26.0,,,,,,https://stats.ncaa.org/players/6923246,510267.0,2021,Covenant,842.0,USA South,3.0,15580.0,30111.0,6923246
Adam Casali,Fr.,ph,1.0,0.0,23.0,,,,,,https://stats.ncaa.org/players/7160853,509574.0,2021,Wis.-Whitewater,1473.0,WIAC,3.0,15580.0,805.0,d3d-7160853
Adam Conanan,Jr.,P,4.0,3.0,18.0,,,,,,https://stats.ncaa.org/players/7127620,510244.0,2021,Becker,888.0,NECC,3.0,15580.0,26107.0,d3d-7127620
Adam Cook,Sr.,P,0.0,0.0,38.0,,,,,,https://stats.ncaa.org/players/6922340,510237.0,2021,Texas-Dallas,14825.0,ASC,3.0,15580.0,23121.0,6922340
Adam Cootway,Fr.,INF,27.0,27.0,20.0,,,,,,https://stats.ncaa.org/players/7122363,509512.0,2021,St. Norbert,23119.0,MWC,3.0,15580.0,614.0,d3d-7122363
Adam Dofflemyer,Sr.,P,20.0,0.0,41.0,,,,,,https://stats.ncaa.org/players/6927162,510391.0,2021,Lynchburg,903.0,ODAC,3.0,15580.0,374.0,d3d-5646096
Adam Dorn,Fr.,INF,0.0,0.0,45.0,,,,,,https://stats.ncaa.org/players/7110958,509759.0,2021,LaGrange,842.0,USA South,3.0,15580.0,1162.0,7110958
Adam Dorstewitz,Jr.,P,13.0,7.0,47.0,,,,,,https://stats.ncaa.org/players/6926830,510380.0,2021,Kalamazoo,873.0,Michigan Intercol. Ath. Assn.,3.0,15580.0,326.0,6926830
Adam Douglas,Jr.,P,0.0,0.0,33.0,,,,,,https://stats.ncaa.org/players/6924320,510302.0,2021,SUNY Brockport,917.0,SUNYAC,3.0,15580.0,78.0,d3d-6106485
Adam Dressler,Fr.,OF,0.0,0.0,35.0,,,,,,https://stats.ncaa.org/players/7137516,510404.0,2021,Messiah,28744.0,MAC Commonwealth,3.0,15580.0,411.0,7137516
Adam Duncan,Sr.,OF,43.0,41.0,27.0,,,,,,https://stats.ncaa.org/players/7124979,509588.0,2021,Bluffton,9174.0,HCAC,3.0,15580.0,987.0,7124979
Adam Ferdock,Fr.,P,5.0,2.0,28.0,,,,,,https://stats.ncaa.org/players/7127017,510280.0,2021,Albright,28744.0,MAC Commonwealth,3.0,15580.0,16.0,d3d-7127017
Adam Finstein,So.,UT,1.0,0.0,22.0,,,,,,https://stats.ncaa.org/players/6925113,510327.0,2021,Concordia Chicago,30097.0,NACC,3.0,15580.0,160.0,6925113
Adam Fjerstad,Sr.,P,13.0,7.0,12.0,,,,,,https://stats.ncaa.org/players/6922865,510254.0,2021,Bethany Lutheran,30115.0,UMAC,3.0,15580.0,30038.0,d3d-5674255
Adam Folk,---,rf,2.0,1.0,55.0,,,,,,https://stats.ncaa.org/players/7156381,509483.0,2021,Otterbein,901.0,OAC,3.0,15580.0,531.0,d3d-7156381
Adam Geibel,Jr.,INF,12.0,12.0,1.0,,,,,,https://stats.ncaa.org/players/6918400,509554.0,2021,Wesleyan (CT),12817.0,NESCAC,3.0,15580.0,764.0,d3d-6116431
Adam Goot,So.,P,5.0,3.0,25.0,,,,,,https://stats.ncaa.org/players/6925957,510353.0,2021,Fredonia,917.0,SUNYAC,3.0,15580.0,242.0,6925957
Adam Graham,Jr.,OF,10.0,6.0,17.0,,,,,,https://stats.ncaa.org/players/6922119,510231.0,2021,MSOE,30097.0,NACC,3.0,15580.0,20220.0,d3d-6101273
Adam Gutschow,So.,INF,8.0,5.0,21.0,,,,,,https://stats.ncaa.org/players/6918924,509570.0,2021,Wis.-Platteville,1473.0,WIAC,3.0,15580.0,800.0,d3d-6718054
Adam Harz,Jr.,P,11.0,0.0,22.0,,,,,,https://stats.ncaa.org/players/6916742,509502.0,2021,Roger Williams,839.0,CCC,3.0,15580.0,583.0,d3d-6099591
Adam Hedinger,Sr.,C,21.0,12.0,9.0,,,,,,https://stats.ncaa.org/players/6921291,510025.0,2021,Franklin,9174.0,HCAC,3.0,15580.0,2694.0,d3d-5673257
Adam Hein,So.,P,0.0,0.0,37.0,,,,,,https://stats.ncaa.org/players/7114521,510316.0,2021,Central (IA),864.0,American Rivers,3.0,15580.0,126.0,7114521
Adam Hill,So.,UT,5.0,0.0,12.0,,,,,,https://stats.ncaa.org/players/6919033,509574.0,2021,Wis.-Whitewater,1473.0,WIAC,3.0,15580.0,805.0,6919033
Adam Holm,So.,OF,32.0,32.0,28.0,,,,,,https://stats.ncaa.org/players/6924188,510297.0,2021,Blackburn,12974.0,SLIAC,3.0,15580.0,64.0,6924188
Adam Horowitz,So.,P,9.0,1.0,18.0,,,,,,https://stats.ncaa.org/players/7150793,509524.0,2021,UMass Dartmouth,867.0,Little East,3.0,15580.0,656.0,d3d-7150793
Adam Juarez,Sr.,OF,5.0,0.0,22.0,,,,,,https://stats.ncaa.org/players/6920874,510012.0,2021,Cairn,21062.0,CSAC,3.0,15580.0,1305.0,d3d-5674151
Adam Jue,Jr.,OF,3.0,0.0,24.0,,,,,,https://stats.ncaa.org/players/6917816,509535.0,2021,Trinity (TX),835.0,SCAC,3.0,15580.0,715.0,d3d-6102718
Adam Katz,Sr.,P,0.0,0.0,10.0,,,,,,https://stats.ncaa.org/players/6927475,510401.0,2021,MIT,890.0,NEWMAC,3.0,15580.0,398.0,6927475
Adam Kelly,Sr.,OF,21.0,21.0,31.0,,,,,,https://stats.ncaa.org/players/7108170,510259.0,2021,Keystone,21062.0,CSAC,3.0,15580.0,30047.0,d3d-5366616
Adam Kirsch,Jr.,P,3.0,1.0,28.0,,,,,,https://stats.ncaa.org/players/7122506,510350.0,2021,Fitchburg St.,870.0,MASCAC,3.0,15580.0,227.0,7122506
Adam Krajewski,Sr.,C,4.0,1.0,5.0,,,,,,https://stats.ncaa.org/players/6917131,509515.0,2021,St. Thomas (MN),882.0,MIAC,3.0,15580.0,620.0,6917131
Adam Lackey,Sr.,C,0.0,0.0,4.0,,,,,,https://stats.ncaa.org/players/6925093,510327.0,2021,Concordia Chicago,30097.0,NACC,3.0,15580.0,160.0,6925093
Adam Landsman,Fr.,UT,2.0,0.0,40.0,,,,,,https://stats.ncaa.org/players/7138663,509515.0,2021,St. Thomas (MN),882.0,MIAC,3.0,15580.0,620.0,7138663
Adam Leonard,Fr.,INF,21.0,2.0,33.0,,,,,,https://stats.ncaa.org/players/6927776,510411.0,2021,Belhaven,14825.0,ASC,3.0,15580.0,30197.0,6927776
Adam Leonard,Fr.,OF,0.0,0.0,30.0,,,,,,https://stats.ncaa.org/players/7136090,510310.0,2021,Carroll (WI),836.0,CCIW,3.0,15580.0,120.0,7136090
Adam Leone,Fr.,C,10.0,5.0,23.0,,,,,,https://stats.ncaa.org/players/7150882,510024.0,2021,Mt. St. Mary (NY),13054.0,Skyline,3.0,15580.0,1468.0,d3d-7150882
Adam Lovell,Jr.,OF,44.0,44.0,2.0,,,,,,https://stats.ncaa.org/players/6918314,509550.0,2021,Webster,12974.0,SLIAC,3.0,15580.0,759.0,d3d-5660489
Adam Maser,Jr.,P,7.0,0.0,7.0,,,,,,https://stats.ncaa.org/players/6919399,509586.0,2021,Arcadia,28745.0,MAC Freedom,3.0,15580.0,966.0,6919399
Adam McVicker,So.,OF,4.0,0.0,19.0,,,,,,https://stats.ncaa.org/players/6926350,510366.0,2021,Heidelberg,901.0,OAC,3.0,15580.0,278.0,d3d-6609818
Adam Mieczkowski,Fr.,C,18.0,0.0,20.0,,,,,,https://stats.ncaa.org/players/6925234,510330.0,2021,Cortland,917.0,SUNYAC,3.0,15580.0,168.0,d3d-6712866
Adam Moore,Sr.,1B,38.0,36.0,44.0,,,,,,https://stats.ncaa.org/players/7079475,509546.0,2021,Wash. & Jeff.,907.0,PAC,3.0,15580.0,751.0,7079475
Adam Morris,Sr.,OF,39.0,38.0,16.0,,,,,,https://stats.ncaa.org/players/6918171,509546.0,2021,Wash. & Jeff.,907.0,PAC,3.0,15580.0,751.0,d3d-6605104
Adam Mosca,Sr.,OF,24.0,24.0,36.0,,,,,,https://stats.ncaa.org/players/6915611,509466.0,2021,SUNY Maritime,13054.0,Skyline,3.0,15580.0,478.0,d3d-5641182
Adam Muzsi,Jr.,OF,1.0,1.0,2.0,,,,,,https://stats.ncaa.org/players/6918449,509555.0,2021,WestConn,867.0,Little East,3.0,15580.0,770.0,6918449
Adam Naylor,Fr.,INF,17.0,17.0,40.0,,,,,,https://stats.ncaa.org/players/7151815,510266.0,2021,Lancaster Bible,30071.0,United East,3.0,15580.0,30085.0,d3d-7151815
Adam Newton,So.,INF,28.0,28.0,2.0,,,,,,https://stats.ncaa.org/players/6924675,510313.0,2021,VTSU Castleton,867.0,Little East,3.0,15580.0,123.0,6924675
Adam Pankowski,Sr.,P,10.0,1.0,8.0,,,,,,https://stats.ncaa.org/players/6920103,509758.0,2021,Keuka,863.0,Empire 8,3.0,15580.0,1159.0,d3d-5677541
Adam Richards,Sr.,P,1.0,0.0,18.0,,,,,,https://stats.ncaa.org/players/6922601,510246.0,2021,Birmingham-So.,30169.0,SAA,3.0,15580.0,28593.0,6922601
Adam Riter,So.,INF,3.0,0.0,31.0,,,,,,https://stats.ncaa.org/players/6916872,509506.0,2021,St. John Fisher,863.0,Empire 8,3.0,15580.0,601.0,d3d-6916872
