player_name,class,position,games_played,games_started,number,height,bats,throws,hometown,high_school,player_id,player_url,team_id,year,team_name,conference_id,conference,division,season_id,prev_team_id
Jake Chase,Sr.,P,12,0,14,-,,,,,7336210,https://stats.ncaa.org/players/7336210,526763,2022,AUM,858,Gulf South,2,15860,30093
Landon Pritchett,Jr.,OF,3,1,11,-,,,,,7348896,https://stats.ncaa.org/players/7348896,526763,2022,AUM,858,Gulf South,2,15860,30093
Jaylon Thornton,Jr.,OF,18,11,35,-,,,,,7335013,https://stats.ncaa.org/players/7335013,526763,2022,AUM,858,Gulf South,2,15860,30093
Jake Spivey,So.,UT,15,5,38,6-2,RIGHT,RIGHT,,,7556868,https://stats.ncaa.org/players/7556868,526763,2022,AUM,858,Gulf South,2,15860,30093
Micah Christian,So.,P,16,6,32,6-3,RIGHT,RIGHT,,,7556805,https://stats.ncaa.org/players/7556805,526763,2022,AUM,858,Gulf South,2,15860,30093
Cole Kehoe,Fr.,INF,10,0,8,6-3,LEFT,RIGHT,,,7556827,https://stats.ncaa.org/players/7556827,526763,2022,AUM,858,Gulf South,2,15860,30093
Huell Lumpkin,Fr.,P,6,0,9,5-11,RIGHT,LEFT,,,7556829,https://stats.ncaa.org/players/7556829,526763,2022,AUM,858,Gulf South,2,15860,30093
Mason Elmore,Fr.,P,21,1,16,5-8,LEFT,LEFT,,,7556834,https://stats.ncaa.org/players/7556834,526763,2022,AUM,858,Gulf South,2,15860,30093
Clayton Phillips,Fr.,INF,47,44,19,6-2,RIGHT,RIGHT,,,7556843,https://stats.ncaa.org/players/7556843,526763,2022,AUM,858,Gulf South,2,15860,30093
Luke Turner,So.,P,14,14,28,6-1,RIGHT,RIGHT,"Saraland, AL",,7556858,https://stats.ncaa.org/players/7556858,526763,2022,AUM,858,Gulf South,2,15860,30093
Jackson Gantt,Fr.,P,7,0,13,5-11,RIGHT,RIGHT,,,7556830,https://stats.ncaa.org/players/7556830,526763,2022,AUM,858,Gulf South,2,15860,30093
Nick Freeman,Fr.,OF,47,41,4,5-8,LEFT,RIGHT,"Alabaster, AL",,7556826,https://stats.ncaa.org/players/7556826,526763,2022,AUM,858,Gulf South,2,15860,30093
Clayton Ashberry,Fr.,P,3,0,34,6-2,RIGHT,RIGHT,,,7556863,https://stats.ncaa.org/players/7556863,526763,2022,AUM,858,Gulf South,2,15860,30093
Clay Slagle,Fr.,P,18,11,39,6-2,RIGHT,RIGHT,"Montgomery, AL",,7556864,https://stats.ncaa.org/players/7556864,526763,2022,AUM,858,Gulf South,2,15860,30093
Caleb Beaver,Jr.,UT,38,32,6,-,,,,,7556824,https://stats.ncaa.org/players/7556824,526763,2022,AUM,858,Gulf South,2,15860,30093
Andrew Cronan,Jr.,P,15,12,18,6-0,RIGHT,RIGHT,,,7556836,https://stats.ncaa.org/players/7556836,526763,2022,AUM,858,Gulf South,2,15860,30093
Zach Dew,Fr.,INF,50,46,21,6-2,RIGHT,RIGHT,"Sylacauga, AL",,7556844,https://stats.ncaa.org/players/7556844,526763,2022,AUM,858,Gulf South,2,15860,30093
Kasey Clark,So.,1B,49,46,31,6-2,LEFT,RIGHT,"Pelham, AL",,7556859,https://stats.ncaa.org/players/7556859,526763,2022,AUM,858,Gulf South,2,15860,30093
Michael Myers,So.,P,21,2,33,5-8,RIGHT,RIGHT,"Cullman, AL",,7556861,https://stats.ncaa.org/players/7556861,526763,2022,AUM,858,Gulf South,2,15860,30093
Brook Brannon,Jr.,INF,18,15,25,6-0,RIGHT,RIGHT,,,7556852,https://stats.ncaa.org/players/7556852,526763,2022,AUM,858,Gulf South,2,15860,30093
Jordan Moore,Fr.,INF,7,1,15,5-10,RIGHT,RIGHT,,,7556833,https://stats.ncaa.org/players/7556833,526763,2022,AUM,858,Gulf South,2,15860,30093
Brody Syer,Jr.,OF,51,50,27,6-1,LEFT,LEFT,,,7556854,https://stats.ncaa.org/players/7556854,526763,2022,AUM,858,Gulf South,2,15860,30093
Jackson Murphy,Sr.,C,22,10,24,-,,,,,7556849,https://stats.ncaa.org/players/7556849,526763,2022,AUM,858,Gulf South,2,15860,30093
Ty Conrad,Sr.,OF,35,35,21,6-2,RIGHT,RIGHT,"Hermosa Beach, CA",Mira Costa,7356309,https://stats.ncaa.org/players/7356309,526767,2022,Academy of Art,19591,PacWest,2,15860,30123
Collin Carriger,Sr.,P,16,13,20,6-0,RIGHT,RIGHT,"Fair Oaks, CA",Bella Vista,7353789,https://stats.ncaa.org/players/7353789,526767,2022,Academy of Art,19591,PacWest,2,15860,30123
Hayato Niki,Jr.,OF,13,12,1,5-7,RIGHT,RIGHT,"Tokyo, Japan",Soka High School,7335371,https://stats.ncaa.org/players/7335371,526767,2022,Academy of Art,19591,PacWest,2,15860,30123
Adam Inouye,Jr.,INF,50,50,8,5-9,RIGHT,RIGHT,"Vancouver, Canada",Windemere,7344367,https://stats.ncaa.org/players/7344367,526767,2022,Academy of Art,19591,PacWest,2,15860,30123
Joel Mitchell,So.,OF,1,0,7,6-0,LEFT,LEFT,"San Leandro, CA",Redwood Christian,7335487,https://stats.ncaa.org/players/7335487,526767,2022,Academy of Art,19591,PacWest,2,15860,30123
Vincent Lontz,Sr.,1B,49,49,5,6-6,LEFT,LEFT,"Concord, CA",Clayton Valley Charter,7341769,https://stats.ncaa.org/players/7341769,526767,2022,Academy of Art,19591,PacWest,2,15860,30123
Liam Rizzo,So.,C,39,36,28,6-0,RIGHT,RIGHT,"Oakland, CA",Bishop O'Dowd High School,7342290,https://stats.ncaa.org/players/7342290,526767,2022,Academy of Art,19591,PacWest,2,15860,30123
Morgan Edwards,Sr.,UT,19,1,19,6-5,RIGHT,RIGHT,"Ukiah, CA",Ukiah,7343590,https://stats.ncaa.org/players/7343590,526767,2022,Academy of Art,19591,PacWest,2,15860,30123
Dominic Ruggiero,Sr.,INF,35,35,3,5-9,LEFT,RIGHT,"Porter Ranch, CA",Bishop Alemany,7348759,https://stats.ncaa.org/players/7348759,526767,2022,Academy of Art,19591,PacWest,2,15860,30123
Cannon Secrist,Sr.,P,20,17,15,6-3,RIGHT,RIGHT,"St George, UT",Snow Canyon High School,7331043,https://stats.ncaa.org/players/7331043,526767,2022,Academy of Art,19591,PacWest,2,15860,30123
Ryan Skillman,Sr.,P,32,13,14,5-10,RIGHT,RIGHT,"San Diego, CA",Mater Dei Catholic,7337496,https://stats.ncaa.org/players/7337496,526767,2022,Academy of Art,19591,PacWest,2,15860,30123
Robbie Brue,So.,C,43,39,10,6-2,RIGHT,RIGHT,"Hayward, CA",Castro Valley,7544499,https://stats.ncaa.org/players/7544499,526767,2022,Academy of Art,19591,PacWest,2,15860,30123
Charles Morgan,Jr.,OF,43,43,24,6-1,RIGHT,RIGHT,"Vista, CA",Rancho Buena Vista,7544502,https://stats.ncaa.org/players/7544502,526767,2022,Academy of Art,19591,PacWest,2,15860,30123
Joseph Anderson,Fr.,P,7,2,18,6-3,RIGHT,RIGHT,"El Dorado, CA",Bradshaw Christian High School,7544501,https://stats.ncaa.org/players/7544501,526767,2022,Academy of Art,19591,PacWest,2,15860,30123
Ryan Gamboa,Sr.,C,47,40,26,5-10,RIGHT,RIGHT,"Red Bluff, CA",Red Bluff,7544512,https://stats.ncaa.org/players/7544512,526767,2022,Academy of Art,19591,PacWest,2,15860,30123
Andrew McAlpin,Fr.,P,0,0,4,6-2,RIGHT,RIGHT,"San Diego, CA",Patrick Henry High School,7544517,https://stats.ncaa.org/players/7544517,526767,2022,Academy of Art,19591,PacWest,2,15860,30123
Travis Turney,Sr.,OF,50,50,9,6-2,LEFT,RIGHT,"Fresno, CA",Clovis West High School,7544521,https://stats.ncaa.org/players/7544521,526767,2022,Academy of Art,19591,PacWest,2,15860,30123
Patrick Morgan,Fr.,UT,0,0,23,6-0,RIGHT,RIGHT,"Vista, CA",Rancho Buena Vista High School,7544524,https://stats.ncaa.org/players/7544524,526767,2022,Academy of Art,19591,PacWest,2,15860,30123
Brian Kraft,So.,P,12,12,30,6-4,LEFT,LEFT,"San Diego, CA",Torrey Pines High School,7544525,https://stats.ncaa.org/players/7544525,526767,2022,Academy of Art,19591,PacWest,2,15860,30123
Emil Jellinek,Fr.,INF,45,44,6,6-0,RIGHT,RIGHT,"Berkeley, CA",Berkeley High School,7544519,https://stats.ncaa.org/players/7544519,526767,2022,Academy of Art,19591,PacWest,2,15860,30123
Cole Shafer,Fr.,P,12,4,25,6-3,RIGHT,RIGHT,"Fairfield, CA",Angelo Rodriguez High School,7560715,https://stats.ncaa.org/players/7560715,526767,2022,Academy of Art,19591,PacWest,2,15860,30123
Dallen Turner,So.,P,22,5,11,6-2,RIGHT,RIGHT,"Saint George, UT",Desert Hills High School,7544523,https://stats.ncaa.org/players/7544523,526767,2022,Academy of Art,19591,PacWest,2,15860,30123
Ben Wuckert,So.,3B,0,0,0,-,,,,,7353116,https://stats.ncaa.org/players/7353116,526652,2022,Adams St.,13128,RMAC,2,15860,929
Connor Flynn,Sr.,P,8,0,42,-,,,,,7353239,https://stats.ncaa.org/players/7353239,526652,2022,Adams St.,13128,RMAC,2,15860,929
Sammy David,Sr.,OF,0,0,0,-,,,,,7351992,https://stats.ncaa.org/players/7351992,526652,2022,Adams St.,13128,RMAC,2,15860,929
Ian Forbes,Jr.,OF,1,0,0,-,,,,,7356272,https://stats.ncaa.org/players/7356272,526652,2022,Adams St.,13128,RMAC,2,15860,929
Kaden Roettger,Jr.,P,9,0,21,-,,,,,7352477,https://stats.ncaa.org/players/7352477,526652,2022,Adams St.,13128,RMAC,2,15860,929
Cutter Smith,So.,P,11,8,15,-,,,,,7352574,https://stats.ncaa.org/players/7352574,526652,2022,Adams St.,13128,RMAC,2,15860,929
Thomas Lyall,Sr.,OF,24,10,8,-,,,,,7352722,https://stats.ncaa.org/players/7352722,526652,2022,Adams St.,13128,RMAC,2,15860,929
Chase Dixon,Sr.,OF,38,37,3,-,,,,,7356632,https://stats.ncaa.org/players/7356632,526652,2022,Adams St.,13128,RMAC,2,15860,929
Ryan Downs,So.,INF,39,38,4,-,,,,,7351518,https://stats.ncaa.org/players/7351518,526652,2022,Adams St.,13128,RMAC,2,15860,929
Brody Bettis,Jr.,INF,30,19,5,-,,,,,7333863,https://stats.ncaa.org/players/7333863,526652,2022,Adams St.,13128,RMAC,2,15860,929
Elliot McNeave,Jr.,P,6,0,10,-,,,,,7342763,https://stats.ncaa.org/players/7342763,526652,2022,Adams St.,13128,RMAC,2,15860,929
Nathan Hield,Jr.,INF,30,18,12,-,,,,,7345399,https://stats.ncaa.org/players/7345399,526652,2022,Adams St.,13128,RMAC,2,15860,929
Santiago Cortez,Jr.,P,7,0,37,-,,,,,7339151,https://stats.ncaa.org/players/7339151,526652,2022,Adams St.,13128,RMAC,2,15860,929
Chase Hiatt,Jr.,C,14,6,17,-,,,,,7344194,https://stats.ncaa.org/players/7344194,526652,2022,Adams St.,13128,RMAC,2,15860,929
Oadar Njuguna,Jr.,P,0,0,0,-,,,,,7344227,https://stats.ncaa.org/players/7344227,526652,2022,Adams St.,13128,RMAC,2,15860,929
Caleb Raney,So.,P,4,0,51,-,,,,,7345534,https://stats.ncaa.org/players/7345534,526652,2022,Adams St.,13128,RMAC,2,15860,929
Orlando Romero,Sr.,P,40,40,18,-,,,,,7335428,https://stats.ncaa.org/players/7335428,526652,2022,Adams St.,13128,RMAC,2,15860,929
Ramon Rameriz,Fr.,INF,36,32,7,-,,,,,7560161,https://stats.ncaa.org/players/7560161,526652,2022,Adams St.,13128,RMAC,2,15860,929
Paul Giglio,Jr.,OF,0,0,6,-,,,,,7341874,https://stats.ncaa.org/players/7341874,526652,2022,Adams St.,13128,RMAC,2,15860,929
Aidan Baker,Jr.,P,0,0,0,-,,,,,7343200,https://stats.ncaa.org/players/7343200,526652,2022,Adams St.,13128,RMAC,2,15860,929
Colton Goldfarb,Jr.,C,31,18,28,-,,,,,7348350,https://stats.ncaa.org/players/7348350,526652,2022,Adams St.,13128,RMAC,2,15860,929
Mike Bathauer,So.,3B,42,42,44,6-2,RIGHT,RIGHT,,,7337030,https://stats.ncaa.org/players/7337030,526652,2022,Adams St.,13128,RMAC,2,15860,929
Zach Thomas,Jr.,P,10,0,11,-,,,,,7344626,https://stats.ncaa.org/players/7344626,526652,2022,Adams St.,13128,RMAC,2,15860,929
Keaton Heyneman,So.,C,0,0,0,-,,,,,7335923,https://stats.ncaa.org/players/7335923,526652,2022,Adams St.,13128,RMAC,2,15860,929
Alfredo Villa,Sr.,P,11,11,22,-,,,,,7348574,https://stats.ncaa.org/players/7348574,526652,2022,Adams St.,13128,RMAC,2,15860,929
Jamison Fuentes,Jr.,P,11,6,9,-,,,,,7332249,https://stats.ncaa.org/players/7332249,526652,2022,Adams St.,13128,RMAC,2,15860,929
Cedrick Reynaud,Sr.,C,38,38,34,-,,,,,7346034,https://stats.ncaa.org/players/7346034,526652,2022,Adams St.,13128,RMAC,2,15860,929
Matt Bathauer,So.,P,42,42,33,6-2,LEFT,LEFT,,,7348845,https://stats.ncaa.org/players/7348845,526652,2022,Adams St.,13128,RMAC,2,15860,929
Landon Faber,Jr.,1B,24,6,24,-,,,,,7333714,https://stats.ncaa.org/players/7333714,526652,2022,Adams St.,13128,RMAC,2,15860,929
Jace Wytulka,So.,INF,33,23,2,-,,,,,7343960,https://stats.ncaa.org/players/7343960,526652,2022,Adams St.,13128,RMAC,2,15860,929
Anthony Bleggi,So.,P,15,2,27,-,,RIGHT,,,7560156,https://stats.ncaa.org/players/7560156,526652,2022,Adams St.,13128,RMAC,2,15860,929
Austin Brady,So.,OF,10,0,38,-,,,,,7560157,https://stats.ncaa.org/players/7560157,526652,2022,Adams St.,13128,RMAC,2,15860,929
Cesar Loma,Fr.,P,11,9,35,5-8,RIGHT,RIGHT,,,7560159,https://stats.ncaa.org/players/7560159,526652,2022,Adams St.,13128,RMAC,2,15860,929
Chris Gracia,Fr.,ph,17,4,41,5-10,LEFT,RIGHT,,,7576007,https://stats.ncaa.org/players/7576007,526652,2022,Adams St.,13128,RMAC,2,15860,929
Connor Murray,Fr.,p,4,0,45,5-7,RIGHT,RIGHT,,,7575917,https://stats.ncaa.org/players/7575917,526652,2022,Adams St.,13128,RMAC,2,15860,929
Isaiah Pruitt,Fr.,OF,5,2,25,6-3,RIGHT,RIGHT,,,7560176,https://stats.ncaa.org/players/7560176,526652,2022,Adams St.,13128,RMAC,2,15860,929
Brandon Vidal,So.,P,9,0,29,-,,RIGHT,,,7560177,https://stats.ncaa.org/players/7560177,526652,2022,Adams St.,13128,RMAC,2,15860,929
Payton Brown,Fr.,P,6,2,0,6-1,,RIGHT,,,7560170,https://stats.ncaa.org/players/7560170,526652,2022,Adams St.,13128,RMAC,2,15860,929
Wilhelm Lorenz,Fr.,P,11,0,14,6-2,RIGHT,RIGHT,,,7560174,https://stats.ncaa.org/players/7560174,526652,2022,Adams St.,13128,RMAC,2,15860,929
Gunner Martinez,Fr.,INF,12,4,8,5-10,RIGHT,RIGHT,,,7560175,https://stats.ncaa.org/players/7560175,526652,2022,Adams St.,13128,RMAC,2,15860,929
Ty Addington,Fr.,P,11,2,32,6-2,LEFT,RIGHT,,,7560146,https://stats.ncaa.org/players/7560146,526652,2022,Adams St.,13128,RMAC,2,15860,929
Michael Draskin,Jr.,INF,40,40,46,5-11,RIGHT,RIGHT,"Huntington, NY",Half Hollow Hills West,7356008,https://stats.ncaa.org/players/7356008,526805,2022,Adelphi,899,NE10,2,15860,3
Henry Friedrich,Jr.,C,6,0,49,6-0,LEFT,RIGHT,"Rye, NY",Rye,7357331,https://stats.ncaa.org/players/7357331,526805,2022,Adelphi,899,NE10,2,15860,3
Robert Affenita III,Sr.,P,7,0,4,5-9,RIGHT,RIGHT,"Bayport, NY",St. Anthony's,7353762,https://stats.ncaa.org/players/7353762,526805,2022,Adelphi,899,NE10,2,15860,3
Matt Alifano,Jr.,INF,47,47,15,6-2,RIGHT,RIGHT,"Center Moriches, NY",Center Moriches,7354116,https://stats.ncaa.org/players/7354116,526805,2022,Adelphi,899,NE10,2,15860,3
Jacob Pedersen,Fr.,P,12,3,24,5-10,RIGHT,RIGHT,"Port Jefferson Station, NY",Comsewogue,7568280,https://stats.ncaa.org/players/7568280,526805,2022,Adelphi,899,NE10,2,15860,3
Ryan Picarello,Sr.,INF,21,3,41,6-1,RIGHT,RIGHT,"Mount Sinai, NY",Mount Sinai,7335176,https://stats.ncaa.org/players/7335176,526805,2022,Adelphi,899,NE10,2,15860,3
Joseph Pasqua,So.,OF,2,0,47,5-5,LEFT,RIGHT,"Williston Park, NY",St. Francis Prep,7336622,https://stats.ncaa.org/players/7336622,526805,2022,Adelphi,899,NE10,2,15860,3
Carlos Acosta,So.,P,1,1,32,6-4,RIGHT,LEFT,"Tenafly, NJ",Tenafly,7340531,https://stats.ncaa.org/players/7340531,526805,2022,Adelphi,899,NE10,2,15860,3
Greyson Pizzonia,So.,OF,3,0,12,6-1,LEFT,RIGHT,"Middletown, CT",Middletown,7341659,https://stats.ncaa.org/players/7341659,526805,2022,Adelphi,899,NE10,2,15860,3
Nicholas Siano,Sr.,INF,6,0,21,5-10,RIGHT,RIGHT,"Bayside, NY",Holy Cross,7345550,https://stats.ncaa.org/players/7345550,526805,2022,Adelphi,899,NE10,2,15860,3
Bobby Molinaro,So.,P,0,0,33,6-0,LEFT,LEFT,"West Babylon, NY",Babylon,7339416,https://stats.ncaa.org/players/7339416,526805,2022,Adelphi,899,NE10,2,15860,3
Anthony Cipri,Jr.,INF,46,46,13,5-9,LEFT,RIGHT,"Middle Village, NY",Archbishop Molloy,7334387,https://stats.ncaa.org/players/7334387,526805,2022,Adelphi,899,NE10,2,15860,3
Ergin Perovic,Jr.,C,1,0,58,6-0,RIGHT,RIGHT,"Middle Village, NY",Maspeth,7344550,https://stats.ncaa.org/players/7344550,526805,2022,Adelphi,899,NE10,2,15860,3
Nick Gavilla,Jr.,OF,11,0,17,5-9,LEFT,LEFT,"Melville, NY",Half Hollow Hills East,7339629,https://stats.ncaa.org/players/7339629,526805,2022,Adelphi,899,NE10,2,15860,3
Steven Proko,Jr.,P,0,0,25,6-0,RIGHT,RIGHT,"Bayville, NY",Locust Valley,7345788,https://stats.ncaa.org/players/7345788,526805,2022,Adelphi,899,NE10,2,15860,3
Alex Rende,So.,INF,30,15,39,5-10,LEFT,RIGHT,"Massapequa, NY",Massapequa,7339803,https://stats.ncaa.org/players/7339803,526805,2022,Adelphi,899,NE10,2,15860,3
Jose Matos,Jr.,C,30,26,27,5-7,RIGHT,RIGHT,"Coram, NY",Longwood,7342226,https://stats.ncaa.org/players/7342226,526805,2022,Adelphi,899,NE10,2,15860,3
Steven Murphy,Jr.,P,13,1,40,5-11,LEFT,LEFT,"Ridge, NY",Longwood,7343542,https://stats.ncaa.org/players/7343542,526805,2022,Adelphi,899,NE10,2,15860,3
Nick Lopez,Jr.,INF,2,0,14,5-11,LEFT,RIGHT,"Port Jefferson Station, NY",Comsewogue,7338610,https://stats.ncaa.org/players/7338610,526805,2022,Adelphi,899,NE10,2,15860,3
John Delaney,Jr.,INF,2,0,2,6-0,RIGHT,RIGHT,"Islip, NY",Islip,7342329,https://stats.ncaa.org/players/7342329,526805,2022,Adelphi,899,NE10,2,15860,3
Joe Pellegrino,So.,INF,15,9,26,5-10,RIGHT,RIGHT,"Commack, NY",Commack,7345976,https://stats.ncaa.org/players/7345976,526805,2022,Adelphi,899,NE10,2,15860,3
Kyle Olson,Sr.,1B,45,45,28,6-0,LEFT,RIGHT,"Holbrook, NY",Sachem North,7347215,https://stats.ncaa.org/players/7347215,526805,2022,Adelphi,899,NE10,2,15860,3
Michael Storms,Jr.,P,11,8,34,6-4,RIGHT,LEFT,"Nesconset, NY",Smithtown East,7334798,https://stats.ncaa.org/players/7334798,526805,2022,Adelphi,899,NE10,2,15860,3
Tommy O'Sullivan,Jr.,P,9,1,18,6-2,RIGHT,RIGHT,"Palm City, FL",John Carroll,7336081,https://stats.ncaa.org/players/7336081,526805,2022,Adelphi,899,NE10,2,15860,3
Cooper Johnson,Sr.,OF,47,47,7,5-8,RIGHT,RIGHT,"Newington, CT",Newington,7338819,https://stats.ncaa.org/players/7338819,526805,2022,Adelphi,899,NE10,2,15860,3
Kevin Glasser,Sr.,P,12,0,1,6-0,RIGHT,RIGHT,"Melville, NY",Half Hollow Hills East,7335040,https://stats.ncaa.org/players/7335040,526805,2022,Adelphi,899,NE10,2,15860,3
Jacob Dannenberg,Jr.,P,10,2,44,6-0,RIGHT,RIGHT,"Middle Island, NY",Longwood,7331230,https://stats.ncaa.org/players/7331230,526805,2022,Adelphi,899,NE10,2,15860,3
Tim Feliz,Sr.,OF,20,20,35,6-1,LEFT,RIGHT,"Cortlandt Manor, NY",Walter Panas,7337674,https://stats.ncaa.org/players/7337674,526805,2022,Adelphi,899,NE10,2,15860,3
Ryan De La Rosa,Jr.,P,1,0,36,6-3,RIGHT,RIGHT,"Middle Village, NY",Christ the King,7568281,https://stats.ncaa.org/players/7568281,526805,2022,Adelphi,899,NE10,2,15860,3
Gavin Graff,Fr.,P,5,1,52,6-4,RIGHT,RIGHT,"La Jolla, CA",La Jolla,7561481,https://stats.ncaa.org/players/7561481,526805,2022,Adelphi,899,NE10,2,15860,3
Nicolas Luc,Sr.,P,11,9,43,5-10,RIGHT,RIGHT,"Farmingdale, NY",Farmingdale,7540485,https://stats.ncaa.org/players/7540485,526805,2022,Adelphi,899,NE10,2,15860,3
Josh Rovner,Sr.,P,3,1,99,6-4,RIGHT,RIGHT,"Medford, NY",Patchogue-Medford,7540486,https://stats.ncaa.org/players/7540486,526805,2022,Adelphi,899,NE10,2,15860,3
Max Steele,Sr.,P,6,0,9,6-2,RIGHT,RIGHT,"Miller Place, NY",Miller Place,7540488,https://stats.ncaa.org/players/7540488,526805,2022,Adelphi,899,NE10,2,15860,3
Johnny Catuosco,Fr.,OF,34,23,23,6-1,RIGHT,LEFT,"Commack, NY",Commack,7540491,https://stats.ncaa.org/players/7540491,526805,2022,Adelphi,899,NE10,2,15860,3
Alec Maag,Jr.,C,21,20,5,6-1,RIGHT,RIGHT,"Center Moriches, NY",Center Moriches,7540498,https://stats.ncaa.org/players/7540498,526805,2022,Adelphi,899,NE10,2,15860,3
C.J. Picone,Fr.,C,7,4,37,5-6,RIGHT,RIGHT,"Farmingdale, NY",Kellenberg,7540499,https://stats.ncaa.org/players/7540499,526805,2022,Adelphi,899,NE10,2,15860,3
John Carver,Fr.,P,0,0,6,6-2,RIGHT,RIGHT,"Lynbrook, NY",Lynbrook,7540490,https://stats.ncaa.org/players/7540490,526805,2022,Adelphi,899,NE10,2,15860,3
Jonathan Fallacaro,Fr.,P,4,0,29,5-10,LEFT,LEFT,"Fairfield, CT",Fairfield Prep,7540495,https://stats.ncaa.org/players/7540495,526805,2022,Adelphi,899,NE10,2,15860,3
Jack Ryan,Sr.,C,35,35,42,6-0,RIGHT,RIGHT,"East Northport, NY",John H. Glenn,7540487,https://stats.ncaa.org/players/7540487,526805,2022,Adelphi,899,NE10,2,15860,3
Jordan Falco,Fr.,P,12,5,3,6-6,RIGHT,RIGHT,"Center Moriches, NY",Center Moriches,7540494,https://stats.ncaa.org/players/7540494,526805,2022,Adelphi,899,NE10,2,15860,3
Kendall Kendrick,Fr.,P,1,0,19,5-10,RIGHT,RIGHT,"Selden, NY",Newfield,7540497,https://stats.ncaa.org/players/7540497,526805,2022,Adelphi,899,NE10,2,15860,3
Jack Wishner,Fr.,INF,43,43,45,5-10,RIGHT,RIGHT,"Valley Cottage, NY",Nyack,7540501,https://stats.ncaa.org/players/7540501,526805,2022,Adelphi,899,NE10,2,15860,3
John Rizzo,Fr.,P,15,9,10,6-2,RIGHT,RIGHT,"Islip Terrace, NY",East Islip,7540502,https://stats.ncaa.org/players/7540502,526805,2022,Adelphi,899,NE10,2,15860,3
Andrew Williams,Sr.,P,8,7,31,6-2,RIGHT,RIGHT,"West Hempstead, NY",Kellenberg,7540489,https://stats.ncaa.org/players/7540489,526805,2022,Adelphi,899,NE10,2,15860,3
Phillip D'Aguanno,Fr.,P,0,0,55,5-11,RIGHT,RIGHT,"Bethpage, NY",Bethpage,7540492,https://stats.ncaa.org/players/7540492,526805,2022,Adelphi,899,NE10,2,15860,3
Zach Rovner,Fr.,P,0,0,56,6-2,RIGHT,RIGHT,"Medford, NY",Patchogue-Medford,7540500,https://stats.ncaa.org/players/7540500,526805,2022,Adelphi,899,NE10,2,15860,3
Colin Brewer,Jr.,C,23,19,6,-,,,,,7356874,https://stats.ncaa.org/players/7356874,526806,2022,Alabama Huntsville,858,Gulf South,2,15860,10
Jeff Hunter,So.,UT,50,48,26,-,,,,,7351889,https://stats.ncaa.org/players/7351889,526806,2022,Alabama Huntsville,858,Gulf South,2,15860,10
Cory Hagood,Fr.,P,8,0,41,-,,,,,7357045,https://stats.ncaa.org/players/7357045,526806,2022,Alabama Huntsville,858,Gulf South,2,15860,10
Daniel McCary,So.,INF,28,27,28,-,,,,,7352569,https://stats.ncaa.org/players/7352569,526806,2022,Alabama Huntsville,858,Gulf South,2,15860,10
Collin Hollingsworth,Fr.,P,9,0,18,-,,,,,7351544,https://stats.ncaa.org/players/7351544,526806,2022,Alabama Huntsville,858,Gulf South,2,15860,10
Will Griffith,So.,P,14,1,44,-,,,,,7356774,https://stats.ncaa.org/players/7356774,526806,2022,Alabama Huntsville,858,Gulf South,2,15860,10
Carson Villalta,So.,INF,46,46,13,-,,,,,7349024,https://stats.ncaa.org/players/7349024,526806,2022,Alabama Huntsville,858,Gulf South,2,15860,10
