player_name,class,position,games_played,games_started,number,height,bats,throws,hometown,high_school,player_url,team_id,year,team_name,conference_id,conference,division,season_id,prev_team_id,player_id
Aaron Clogston,So.,C,34.0,26.0,41.0,6-0,RIGHT,RIGHT,"Monroe, WA",Monroe,https://stats.ncaa.org/players/7354285,527056.0,2022,Crown (MN),30115.0,UMAC,3.0,15860.0,30035.0,d3d-7095895
Aaron Cole,So.,UT,37.0,34.0,6.0,5-10,RIGHT,RIGHT,"Forestdale, MA",St. John Paul II,https://stats.ncaa.org/players/7351734,526937.0,2022,Western New Eng.,839.0,CCC,3.0,15860.0,775.0,7351734
Aaron Combs,So.,P,6.0,0.0,33.0,6-2,RIGHT,RIGHT,"Salisbury, MD",Bennett,https://stats.ncaa.org/players/7346379,526897.0,2022,Salisbury,15810.0,C2C,3.0,15860.0,622.0,d3d-7122351
Aaron Eybers,Sr.,P,20.0,0.0,10.0,-,,,,,https://stats.ncaa.org/players/7336130,526925.0,2022,Wartburg,864.0,American Rivers,3.0,15860.0,750.0,7336130
Aaron Flyte,So.,P,11.0,3.0,27.0,6-0,LEFT,RIGHT,,,https://stats.ncaa.org/players/7338693,526838.0,2022,Moravian,30101.0,Landmark,3.0,15860.0,443.0,7338693
Aaron Gault,Fr.,C,5.0,0.0,12.0,6-0,RIGHT,RIGHT,"Youngstown, OH",Heartland Christian,https://stats.ncaa.org/players/7576242,527164.0,2022,Grove City,907.0,PAC,3.0,15860.0,265.0,d3d-7576242
Aaron Gomez,So.,INF,37.0,32.0,43.0,-,LEFT,RIGHT,,,https://stats.ncaa.org/players/7333835,527047.0,2022,Concordia (TX),14825.0,ASC,3.0,15860.0,24400.0,7333835
Aaron Goschke,So.,P,16.0,3.0,31.0,5-8,RIGHT,LEFT,"Gorham, ME",Gorham,https://stats.ncaa.org/players/7352921,527198.0,2022,Me.-Farmington,30026.0,North Atlantic,3.0,15860.0,379.0,d3d-7153795
Aaron Gutierrez,So.,P,7.0,0.0,30.0,6-0,RIGHT,RIGHT,"Kingston, PA",Wyoming Valley West,https://stats.ncaa.org/players/7338035,527204.0,2022,Marywood,30233.0,Atlantic East,3.0,15860.0,397.0,d3d-6713068
Aaron Huddleston,Fr.,OF,21.0,21.0,6.0,-,RIGHT,RIGHT,"Kenmore, NY",Kenmore East,https://stats.ncaa.org/players/7572385,527045.0,2022,Medaille,30022.0,AMCC,3.0,15860.0,23725.0,d3d-7572385
Aaron Huibregtse,Fr.,P,13.0,0.0,4.0,5-9,,RIGHT,"Oostburg, WI",Oostburg,https://stats.ncaa.org/players/7585162,526949.0,2022,Wis.-Oshkosh,1473.0,WIAC,3.0,15860.0,798.0,7585162
Aaron Izquierdo,So.,1B,36.0,36.0,27.0,-,,,,,https://stats.ncaa.org/players/7331063,526931.0,2022,Wells,30071.0,United East,3.0,15860.0,761.0,7331063
Aaron Jenks,Jr.,OF,11.0,2.0,8.0,5-10,RIGHT,RIGHT,"Fairport, NY",Fairport,https://stats.ncaa.org/players/7335665,527164.0,2022,Grove City,907.0,PAC,3.0,15860.0,265.0,7335665
Aaron Kats,So.,P,2.0,0.0,12.0,-,RIGHT,RIGHT,,,https://stats.ncaa.org/players/7336561,526902.0,2022,Skidmore,24197.0,Liberty League,3.0,15860.0,642.0,7336561
Aaron Kifer,Fr.,P,9.0,6.0,25.0,6-4,RIGHT,RIGHT,"Niagara Falls, NY",Niagara Falls HS,https://stats.ncaa.org/players/7590537,527027.0,2022,SUNY Poly,30026.0,North Atlantic,3.0,15860.0,9500.0,7590537
Aaron Kirby,Jr.,INF,22.0,17.0,20.0,5-9,RIGHT,RIGHT,"Sandy Hook, CT",St. Joseph,https://stats.ncaa.org/players/7348363,527160.0,2022,Gettysburg,9683.0,Centennial,3.0,15860.0,258.0,7348363
Aaron Klar,Sr.,INF,7.0,5.0,5.0,-,,,,,https://stats.ncaa.org/players/7345259,526977.0,2022,Greenville,12974.0,SLIAC,3.0,15860.0,1111.0,7345259
Aaron Lautenschlager,Fr.,INF,24.0,21.0,35.0,6-1,RIGHT,RIGHT,"Purcellville, VA",Loudoun Valley,https://stats.ncaa.org/players/7575656,526872.0,2022,Randolph-Macon,903.0,ODAC,3.0,15860.0,565.0,d3d-7575656
Aaron Lundgren,Jr.,C,5.0,0.0,2.0,5-8,RIGHT,RIGHT,"Portsmouth, NH",Portsmouth,https://stats.ncaa.org/players/7337064,526932.0,2022,Wentworth,839.0,CCC,3.0,15860.0,762.0,d3d-6628751
Aaron Mason,So.,OF,7.0,3.0,5.0,-,,,,,https://stats.ncaa.org/players/7577545,527189.0,2022,King's (PA),28745.0,MAC Freedom,3.0,15860.0,336.0,d3d-7577545
Aaron Mishoulam,Jr.,P,14.0,0.0,28.0,6-7,RIGHT,RIGHT,"Oak Park, IL",Oak Park and River Forest,https://stats.ncaa.org/players/7331703,527151.0,2022,Emory,1471.0,UAA,3.0,15860.0,217.0,d3d-6601667
Aaron Monti,So.,P,26.0,18.0,24.0,6-1,RIGHT,RIGHT,,,https://stats.ncaa.org/players/7332934,526881.0,2022,Rockford,30097.0,NACC,3.0,15860.0,582.0,7332934
Aaron Neyhart,Fr.,OF,0.0,0.0,21.0,5-10,RIGHT,RIGHT,"Reedsburg, WI",Luther Prep,https://stats.ncaa.org/players/7587800,527022.0,2022,Martin Luther,30115.0,UMAC,3.0,15860.0,8597.0,7587800
Aaron Northcutt,Jr.,P,15.0,7.0,27.0,-,,,,,https://stats.ncaa.org/players/7348591,527072.0,2022,Covenant,842.0,USA South,3.0,15860.0,30111.0,7348591
Aaron Nuble,Jr.,INF,31.0,29.0,3.0,6-1,RIGHT,RIGHT,"Philadelphia, PA",Devon Prep,https://stats.ncaa.org/players/7356562,526943.0,2022,Widener,28744.0,MAC Commonwealth,3.0,15860.0,783.0,d3d-6719369
Aaron Olech,Jr.,P,17.0,0.0,31.0,-,,,,,https://stats.ncaa.org/players/7339723,527113.0,2022,Capital,901.0,OAC,3.0,15860.0,117.0,d3d-6924527
Aaron Oswalt,So.,UT,17.0,5.0,20.0,-,,,,,https://stats.ncaa.org/players/7353919,526966.0,2022,Arcadia,28745.0,MAC Freedom,3.0,15860.0,966.0,7353919
Aaron Recio,Sr.,OF,18.0,7.0,35.0,5-8,RIGHT,RIGHT,"Brownsville, TX",Veterans Memorial High School,https://stats.ncaa.org/players/7332563,527001.0,2022,Schreiner,835.0,SCAC,3.0,15860.0,1355.0,d3d-6103170
Aaron Renniger,Fr.,P,4.0,0.0,23.0,-,,,,,https://stats.ncaa.org/players/7574204,527208.0,2022,Messiah,28744.0,MAC Commonwealth,3.0,15860.0,411.0,7574204
Aaron Rice,Fr.,cf,28.0,26.0,13.0,-,RIGHT,RIGHT,,,https://stats.ncaa.org/players/7592733,527114.0,2022,Carleton,882.0,MIAC,3.0,15860.0,118.0,d3d-7592733
Aaron Robertson,So.,C,10.0,3.0,31.0,-,,,,,https://stats.ncaa.org/players/7561720,526844.0,2022,New England Col.,888.0,NECC,3.0,15860.0,467.0,7561720
Aaron Roman,Sr.,OF,20.0,13.0,1.0,5-11,RIGHT,RIGHT,"Pelham, NY",Pelham Memorial,https://stats.ncaa.org/players/7341033,526866.0,2022,Plattsburgh St.,917.0,SUNYAC,3.0,15860.0,547.0,d3d-7136905
Aaron San Miguel,So.,INF,25.0,8.0,2.0,-,RIGHT,RIGHT,,,https://stats.ncaa.org/players/7346157,527047.0,2022,Concordia (TX),14825.0,ASC,3.0,15860.0,24400.0,d3d-7144550
Aaron Santos,Fr.,INF,13.0,10.0,8.0,5-11,RIGHT,RIGHT,,,https://stats.ncaa.org/players/7550722,527025.0,2022,Eastern,28744.0,MAC Commonwealth,3.0,15860.0,8968.0,7550722
Aaron Schwab,Jr.,P,0.0,0.0,24.0,-,,,,,https://stats.ncaa.org/players/7342432,527152.0,2022,Eureka,12974.0,SLIAC,3.0,15860.0,218.0,d3d-6636156
Aaron Severson,So.,INF,40.0,39.0,6.0,-,,,,,https://stats.ncaa.org/players/7344999,527054.0,2022,Northwestern-St. Paul,30115.0,UMAC,3.0,15860.0,30031.0,7344999
Aaron Shaffer,Fr.,OF,1.0,0.0,36.0,-,,,,,https://stats.ncaa.org/players/7570450,527122.0,2022,Centre,30169.0,SAA,3.0,15860.0,132.0,d3d-7570450
Aaron Simmons,Sr.,OF,52.0,52.0,1.0,-,,,,,https://stats.ncaa.org/players/7587857,526951.0,2022,Wis.-Stevens Point,1473.0,WIAC,3.0,15860.0,802.0,7587857
Aaron Simons,Sr.,INF,28.0,21.0,17.0,5-10,LEFT,RIGHT,"Rome, NY",Rome Free Academy,https://stats.ncaa.org/players/7342166,526983.0,2022,Keuka,863.0,Empire 8,3.0,15860.0,1159.0,d3d-6732890
Aaron Smith,Sr.,P,0.0,0.0,54.0,6-0,RIGHT,RIGHT,"Jersey City, NJ",Marist,https://stats.ncaa.org/players/7585654,527032.0,2022,Centenary (NJ),30233.0,Atlantic East,3.0,15860.0,12884.0,7585654
Aaron Smith,Jr.,OF,24.0,21.0,20.0,-,,,,,https://stats.ncaa.org/players/7340227,527162.0,2022,Greensboro,842.0,USA South,3.0,15860.0,263.0,7340227
Aaron Stephan,Jr.,P,9.0,6.0,1.0,-,RIGHT,RIGHT,,,https://stats.ncaa.org/players/7355609,527065.0,2022,Saint Vincent,907.0,PAC,3.0,15860.0,30064.0,d3d-6729731
Aaron Thorne,So.,INF,3.0,1.0,9.0,-,RIGHT,RIGHT,,,https://stats.ncaa.org/players/7338138,527114.0,2022,Carleton,882.0,MIAC,3.0,15860.0,118.0,d3d-7154414
Aaron Tom,So.,OF,9.0,3.0,9.0,-,,,,,https://stats.ncaa.org/players/7350120,526870.0,2022,Puget Sound,25300.0,NWC,3.0,15860.0,557.0,7350120
Aaron Torres,Fr.,P,2.0,0.0,30.0,-,,,,,https://stats.ncaa.org/players/7584463,527182.0,2022,John Jay,834.0,CUNYAC,3.0,15860.0,321.0,d3d-7584463
Aaron Torres,Sr.,DH,5.0,0.0,6.0,-,,,,,https://stats.ncaa.org/players/7345437,526900.0,2022,Shenandoah,903.0,ODAC,3.0,15860.0,637.0,7345437
Aaron Urban,Fr.,INF,2.0,0.0,55.0,-,,,,,https://stats.ncaa.org/players/7561995,526840.0,2022,Mount Union,901.0,OAC,3.0,15860.0,452.0,7561995
Aaron Valentine,Sr.,1B,32.0,28.0,8.0,-,,,,,https://stats.ncaa.org/players/7337065,527083.0,2022,Adrian,873.0,Michigan Intercol. Ath. Assn.,3.0,15860.0,4.0,d3d-5669655
Aaron Ver Steeg,Fr.,UT,4.0,1.0,16.0,-,LEFT,RIGHT,,,https://stats.ncaa.org/players/7585647,527133.0,2022,Concordia-M'head,882.0,MIAC,3.0,15860.0,161.0,7585647
Aaron Whitley,Jr.,OF,41.0,41.0,15.0,5-11,RIGHT,RIGHT,,,https://stats.ncaa.org/players/7347438,526880.0,2022,Rochester (NY),24197.0,Liberty League,3.0,15860.0,581.0,d3d-6621950
Aaron Winsker,Jr.,P,12.0,6.0,19.0,-,,,,,https://stats.ncaa.org/players/7353694,526908.0,2022,Stockton,891.0,NJAC,3.0,15860.0,681.0,7353694
Aaron Young,Fr.,C,16.0,14.0,21.0,-,,,,,https://stats.ncaa.org/players/7586941,526864.0,2022,Elms,23257.0,Great Northeast,3.0,15860.0,532.0,7586941
Aaron Young,So.,C,32.0,29.0,33.0,-,,,,,https://stats.ncaa.org/players/7349483,527014.0,2022,Thomas (ME),30026.0,North Atlantic,3.0,15860.0,2758.0,7349483
Abe Bullard,Fr.,C,12.0,2.0,24.0,-,,,,,https://stats.ncaa.org/players/7563253,526942.0,2022,Whittier,910.0,SCIAC,3.0,15860.0,781.0,d3d-7563253
Abel Oropeza,So.,2B,31.0,23.0,3.0,-,,,,,https://stats.ncaa.org/players/7357268,526854.0,2022,Norwich,23257.0,Great Northeast,3.0,15860.0,511.0,7357268
Abner Victor,Jr.,OF,30.0,29.0,29.0,5-11,RIGHT,RIGHT,"San Pedro de Macorís, Dominican Republic",John Adams,https://stats.ncaa.org/players/7584152,527067.0,2022,St. Joseph's (Brkln),13054.0,Skyline,3.0,15860.0,30072.0,7584152
Abraham Gonzalez,Fr.,INF,0.0,0.0,41.0,6-1,RIGHT,RIGHT,,,https://stats.ncaa.org/players/7583428,526881.0,2022,Rockford,30097.0,NACC,3.0,15860.0,582.0,7583428
Abram Sykora,So.,OF,18.0,7.0,2.0,-,,,,,https://stats.ncaa.org/players/7347579,527113.0,2022,Capital,901.0,OAC,3.0,15860.0,117.0,7347579
Abthony Basciano,Sr.,OF,29.0,21.0,3.0,5-5,RIGHT,LEFT,,,https://stats.ncaa.org/players/7357696,526994.0,2022,Neumann,30233.0,Atlantic East,3.0,15860.0,1254.0,7357696
Adam Anderson,Jr.,OF,27.0,24.0,13.0,5-10,RIGHT,LEFT,,,https://stats.ncaa.org/players/7348598,526978.0,2022,Guilford,903.0,ODAC,3.0,15860.0,1112.0,7348598
Adam Anderson,Fr.,1B,7.0,2.0,32.0,6-0,RIGHT,RIGHT,"Berwick, PA",Berwick Area,https://stats.ncaa.org/players/7580594,527204.0,2022,Marywood,30233.0,Atlantic East,3.0,15860.0,397.0,d3d-7580594
Adam Augustine,Fr.,OF,3.0,0.0,0.0,5-11,,,,,https://stats.ncaa.org/players/7591064,527219.0,2022,Wis.-Eau Claire,1473.0,WIAC,3.0,15860.0,793.0,7591064
Adam Bendoraitis,So.,INF,3.0,0.0,11.0,-,LEFT,RIGHT,,,https://stats.ncaa.org/players/7341813,527092.0,2022,Augustana (IL),836.0,CCIW,3.0,15860.0,40.0,d3d-7077818
Adam Biewen,So.,P,7.0,1.0,29.0,-,,,,,https://stats.ncaa.org/players/7338755,527165.0,2022,Gustavus Adolphus,882.0,MIAC,3.0,15860.0,266.0,7338755
Adam Bland,Jr.,INF,44.0,44.0,15.0,-,RIGHT,RIGHT,"Dallas, TX",Episcopal School of Dallas,https://stats.ncaa.org/players/7349455,526980.0,2022,Hendrix,30169.0,SAA,3.0,15860.0,1124.0,d3d-6601814
Adam Bowler,Jr.,P,10.0,2.0,6.0,6-1,RIGHT,RIGHT,"Arlington, MA",Arlington,https://stats.ncaa.org/players/7336015,526934.0,2022,Wesleyan (CT),12817.0,NESCAC,3.0,15860.0,764.0,7336015
Adam Braid,---,c,5.0,4.0,21.0,6-0,LEFT,RIGHT,"Peabody, MA",Malden Catholic,https://stats.ncaa.org/players/7596656,527040.0,2022,JWU (Providence),23257.0,Great Northeast,3.0,15860.0,22626.0,d3d-7596656
Adam Bridgeman,Jr.,P,13.0,3.0,55.0,5-10,RIGHT,RIGHT,"Spartanburg, SC",Spartanburg,https://stats.ncaa.org/players/7346041,526836.0,2022,Pfeiffer,842.0,USA South,3.0,15860.0,542.0,7346041
Adam Budorick,So.,OF,36.0,36.0,21.0,6-1,RIGHT,RIGHT,"Glenview, IL",Glenbrook South,https://stats.ncaa.org/players/7561317,527046.0,2022,Lesley,888.0,NECC,3.0,15860.0,24317.0,d3d-7561317
Adam Cairo,Sr.,OF,44.0,44.0,3.0,5-6,RIGHT,RIGHT,,,https://stats.ncaa.org/players/7339044,526974.0,2022,Edgewood,30097.0,NACC,3.0,15860.0,1066.0,7339044
Adam Casali,So.,C,2.0,0.0,33.0,6-1,RIGHT,RIGHT,,,https://stats.ncaa.org/players/7346231,526954.0,2022,Wis.-Whitewater,1473.0,WIAC,3.0,15860.0,805.0,7346231
Adam Christopher,Fr.,C,7.0,0.0,25.0,5-9,RIGHT,RIGHT,"Yardley, PA",Pennsbury,https://stats.ncaa.org/players/7570756,527073.0,2022,Penn St.-Abington,30071.0,United East,3.0,15860.0,30114.0,7570756
Adam Conte,Fr.,C,8.0,4.0,44.0,-,,,,,https://stats.ncaa.org/players/7572623,526851.0,2022,N.C. Wesleyan,842.0,USA South,3.0,15860.0,491.0,7572623
Adam Cootway,So.,INF,37.0,37.0,20.0,-,,,,,https://stats.ncaa.org/players/7356671,526892.0,2022,St. Norbert,30097.0,NACC,3.0,15860.0,614.0,7356671
Adam Coppins,Fr.,P,7.0,1.0,31.0,6-2,RIGHT,RIGHT,"Lewiston, NY",Lewiston-Porter,https://stats.ncaa.org/players/7594225,527006.0,2022,Westminster (PA),907.0,PAC,3.0,15860.0,1451.0,7594225
Adam Deal,Fr.,UT,0.0,0.0,32.0,-,,,,,https://stats.ncaa.org/players/7552648,527177.0,2022,Ill. Wesleyan,836.0,CCIW,3.0,15860.0,300.0,7552648
Adam Denniston,Fr.,P,2.0,0.0,18.0,-,,,,,https://stats.ncaa.org/players/7585458,526892.0,2022,St. Norbert,30097.0,NACC,3.0,15860.0,614.0,7585458
Adam Dofflemyer,Sr.,P,16.0,0.0,41.0,5-9,LEFT,LEFT,"Harrisonburg, VA",Spotswood,https://stats.ncaa.org/players/7558712,527196.0,2022,Lynchburg,903.0,ODAC,3.0,15860.0,374.0,7558712
Adam Dorn,So.,INF,30.0,17.0,39.0,-,,,,,https://stats.ncaa.org/players/7336064,526984.0,2022,LaGrange,842.0,USA South,3.0,15860.0,1162.0,7336064
Adam Dorstewitz,Sr.,P,14.0,2.0,47.0,6-0,LEFT,LEFT,"Kalamazoo, MI",Loy Norrix,https://stats.ncaa.org/players/7334307,527185.0,2022,Kalamazoo,873.0,Michigan Intercol. Ath. Assn.,3.0,15860.0,326.0,7334307
Adam Douglas,Sr.,P,17.0,0.0,33.0,6-1,RIGHT,RIGHT,"Syracuse, NE",Syracuse Central,https://stats.ncaa.org/players/7353700,527107.0,2022,SUNY Brockport,917.0,SUNYAC,3.0,15860.0,78.0,d3d-6106485
Adam English,Fr.,P,10.0,0.0,5.0,5-11,LEFT,LEFT,"Mesa, AZ",Dobson,https://stats.ncaa.org/players/7577256,527066.0,2022,VTSU Lyndon,30026.0,North Atlantic,3.0,15860.0,30065.0,d3d-7577256
Adam Everett,Fr.,P,0.0,0.0,38.0,6-1,RIGHT,RIGHT,"Libertytown, MD",Linganore,https://stats.ncaa.org/players/7540260,526897.0,2022,Salisbury,15810.0,C2C,3.0,15860.0,622.0,7540260
Adam Ferdock,So.,P,11.0,4.0,28.0,-,,,,,https://stats.ncaa.org/players/7348140,527085.0,2022,Albright,28744.0,MAC Commonwealth,3.0,15860.0,16.0,7348140
Adam Fjerstad,Sr.,P,11.0,7.0,50.0,-,,,,,https://stats.ncaa.org/players/7585289,527059.0,2022,Bethany Lutheran,30115.0,UMAC,3.0,15860.0,30038.0,d3d-5674255
Adam Folk,Fr.,1B,10.0,0.0,50.0,-,,,,,https://stats.ncaa.org/players/7332824,526863.0,2022,Otterbein,901.0,OAC,3.0,15860.0,531.0,d3d-7156381
Adam Geibel,Sr.,INF,28.0,28.0,1.0,5-10,LEFT,RIGHT,"Evanston, IL",Evanston,https://stats.ncaa.org/players/7336416,526934.0,2022,Wesleyan (CT),12817.0,NESCAC,3.0,15860.0,764.0,7336416
