Team,GP,Conference,AB,BB,IBB,SF,HBP,PA,H,2B,3B,HR,R,SB,Picked,Sac,wRC,Batting,Baserunning,Adjustment,WAR,K,CS,RBI,GS,Season,Division,PF,1B,SB%,BB%,K%,BA,SlgPct,OBPct,ISO,OPS+,R/PA,wOBA,bat_team,REA,WPA,WPA/LI,li,Clutch
Asbury,19,DIII Independent,610.0,80.0,2.0,13.0,39.0,744.0,206.0,37.0,4.0,14.0,177.0,58.0,4.0,9.0,167.4471412880265,52.94880078659891,7.581714069838731,7.331675000000001,6.580932216847443,96.0,6.0,144.0,19,2023,3,104.61507809747116,151.0,90.625,10.75268817204301,12.903225806451612,0.3377049180327869,0.48032786885245904,0.43951612903225806,0.14262295081967213,125.93723680003689,0.23790322580645162,0.4222256756756756,Asbury,-233.16400000000002,6.793799999999997,6.502985875528813,0.842735550277118,1.5586177885933221
Augsburg,33,MIAC,990.0,98.0,0.0,13.0,25.0,1126.0,277.0,40.0,13.0,11.0,174.0,22.0,1.0,10.0,153.16333495077987,-28.980973655036163,-2.3962619195945374,0.3766750000000002,-0.755800812964484,186.0,10.0,159.0,33,2023,3,94.65158817086528,213.0,68.75,8.703374777975133,16.518650088809945,0.2797979797979798,0.3797979797979798,0.3552397868561279,0.09999999999999998,80.61951749837866,0.15452930728241562,0.3428392539964476,Augsburg,-613.0,7.043400000000002,3.7998567701044164,1.0715491923641705,2.773243233321533
Augustana (IL),48,CCIW,1617.0,243.0,6.0,38.0,132.0,2036.0,518.0,106.0,14.0,15.0,444.0,74.0,5.0,39.0,438.98303976498164,72.01016650458153,-1.3465820137042483,20.3047,7.295327449343327,263.0,16.0,390.0,48,2023,3,103.8317349607672,383.0,82.22222222222221,11.93516699410609,12.917485265225933,0.3203463203463203,0.43104514533085964,0.44155206286836934,0.11069882498453931,114.79316261118689,0.2180746561886051,0.4139372529644269,Augustana (IL),-759.436,18.102599999999995,13.45581853378978,0.9018698870276587,6.616478213650931
Aurora,48,NACC,1660.0,265.0,9.0,25.0,69.0,2028.0,537.0,100.0,16.0,54.0,462.0,20.0,2.0,18.0,459.11890902869504,103.89727540920273,2.648431659825535,10.587850000000001,9.656001935925785,258.0,13.0,401.0,48,2023,3,99.7388339260066,367.0,60.60606060606061,13.06706114398422,12.721893491124261,0.32349397590361445,0.5006024096385542,0.4339250493096647,0.17710843373493973,129.30775099140428,0.22781065088757396,0.4236069651741294,Aurora,-721.556,25.720799999999997,15.504221236426991,0.8743537135822733,13.91270649024843
Austin,36,SCAC,1120.0,143.0,3.0,13.0,49.0,1328.0,251.0,43.0,3.0,6.0,150.0,46.0,4.0,12.0,129.49533720046307,-97.32588815566221,1.840441495717798,10.429575,-4.016756070221604,325.0,9.0,127.0,36,2023,3,106.48866004557864,199.0,83.63636363636363,10.768072289156628,24.47289156626506,0.22410714285714287,0.2839285714285714,0.3358433734939759,0.05982142857142855,52.97552614080179,0.11295180722891567,0.3080219364599092,Austin,-759.984,0.33920000000000444,0.17838043344675852,1.0443947525342874,0.14640097624236048
Averett,38,ODAC,1290.0,140.0,2.0,9.0,47.0,1488.0,312.0,59.0,6.0,10.0,165.0,39.0,3.0,7.0,159.73922888695907,-80.71054550139482,-10.508447932513633,8.801975,-4.836488525762738,288.0,13.0,141.0,37,2023,3,95.02407451799596,237.0,75.0,9.408602150537634,19.35483870967742,0.24186046511627907,0.3201550387596899,0.33669354838709675,0.07829457364341086,61.76661965161876,0.11088709677419355,0.31697371967654986,Averett,-843.82,0.7220000000000051,2.2013757825584106,1.118483540205073,-1.5558589072116111
Babson,42,NEWMAC,1429.0,177.0,2.0,23.0,60.0,1691.0,386.0,53.0,10.0,23.0,260.0,74.0,10.0,11.0,243.10119007999467,-20.55226522248663,0.6526660291766799,14.133275000000001,0.9017769666742472,252.0,18.0,227.0,42,2023,3,98.38718867046396,300.0,80.43478260869566,10.467179183914844,14.902424600827914,0.2701189643107068,0.3694891532540238,0.3696037847427558,0.099370188943317,81.8483068513626,0.1537551744529864,0.34968227622999415,Babson,-886.096,4.120800000000003,4.206467009886242,0.9462936507936508,0.14820661234921584
Baldwin Wallace,51,OAC,1896.0,212.0,6.0,34.0,112.0,2260.0,638.0,127.0,11.0,47.0,464.0,71.0,4.0,38.0,495.34012287990475,89.01875984940784,13.435946750648856,-1.8148,6.717090206125704,285.0,20.0,418.0,51,2023,3,99.19369304597949,453.0,78.02197802197803,9.380530973451327,12.610619469026549,0.33649789029535865,0.48945147679324896,0.4283185840707965,0.15295358649789031,125.23666406654553,0.20530973451327433,0.41737277580071175,Baldwin Wallace,-924.7520000000001,16.177999999999997,15.72217829060847,0.867829731963632,2.919727378368963
Bard,30,Liberty League,897.0,104.0,5.0,14.0,35.0,1055.0,242.0,39.0,11.0,10.0,152.0,55.0,8.0,7.0,150.94713815812747,-31.386347184624167,-7.012842364855251,11.914825,-1.3880642657024826,196.0,20.0,134.0,30,2023,3,95.79746260577843,182.0,73.33333333333333,9.85781990521327,18.578199052132703,0.2697881828316611,0.3712374581939799,0.36587677725118484,0.10144927536231879,81.31019072946211,0.14407582938388624,0.3483358851674641,Bard,-561.2560000000001,1.5890000000000024,2.3380664937833715,0.765518102372035,-0.26234810766509975
Baruch,25,CUNYAC,771.0,106.0,0.0,11.0,27.0,915.0,219.0,41.0,10.0,7.0,164.0,42.0,2.0,2.0,148.60500264105866,8.090562706018819,5.435410809457325,5.841225000000001,3.8453285181521375,179.0,4.0,137.0,25,2023,3,95.78889570654866,161.0,91.30434782608695,11.584699453551913,19.562841530054644,0.2840466926070039,0.39040207522697795,0.3846994535519126,0.10635538261997407,90.65342372387599,0.17923497267759564,0.3665071038251367,Baruch,-396.668,3.310599999999999,4.602126679057559,0.7934649122807017,-0.4297934747018024
Bates,31,NESCAC,1003.0,128.0,1.0,13.0,46.0,1191.0,297.0,61.0,4.0,20.0,220.0,124.0,14.0,5.0,213.0868451933446,-14.863044873796142,4.208010309069795,13.2171,0.8908976487281607,221.0,23.0,188.0,31,2023,3,102.53408730622608,212.0,84.35374149659864,10.747271200671705,18.55583543240974,0.29611166500498504,0.4247258225324028,0.3963056255247691,0.12861415752741778,101.7413307200128,0.1847187237615449,0.38126576955424724,Bates,-534.0600000000001,7.405199999999998,6.857384578218902,0.8909178433889602,1.4544929478068163
Belhaven,39,CCS,1267.0,166.0,1.0,17.0,43.0,1494.0,347.0,64.0,12.0,12.0,225.0,84.0,9.0,24.0,221.27093596381053,-22.292487542883958,-0.180103038666432,6.588725,0.6070131787383022,252.0,25.0,188.0,39,2023,3,96.517739272709,259.0,77.06422018348624,11.11111111111111,16.867469879518072,0.27387529597474347,0.3717442778216259,0.3728246318607764,0.09786898184688242,83.20466448668876,0.15060240963855423,0.35365415549597856,Belhaven,-770.1400000000001,5.629100000000001,4.999977687672625,1.1365864294435724,-0.04734069133281693
Beloit,45,MWC,1598.0,221.0,2.0,17.0,64.0,1902.0,534.0,104.0,11.0,53.0,416.0,51.0,2.0,17.0,433.1293447406671,101.4605063676533,3.2696484561163426,18.694650000000003,10.500568805049827,308.0,10.0,376.0,45,2023,3,100.8597454453366,366.0,83.60655737704919,11.619348054679286,16.19348054679285,0.3341677096370463,0.5125156445556946,0.4316508937960042,0.17834793491864837,131.54650169875143,0.21871713985278654,0.4250532139093782,Beloit,-734.464,14.436999999999996,13.237658492051793,0.8116728829948888,4.54906360063503
Benedictine (IL),44,NACC,1560.0,180.0,6.0,33.0,63.0,1842.0,490.0,93.0,7.0,45.0,350.0,56.0,4.0,19.0,354.666405847975,14.289593287755174,1.2649458974091128,10.028525,3.5943928703245587,311.0,9.0,323.0,44,2023,3,105.23353378274298,345.0,86.15384615384616,9.77198697068404,16.883821932681865,0.3141025641025641,0.46923076923076923,0.4011943539630836,0.15512820512820513,113.52321534324888,0.19001085776330076,0.3933530054644809,Benedictine (IL),-789.316,16.119899999999998,9.886906185626255,0.8883768913342504,8.258432979814632
Berea,37,CCS,1319.0,161.0,4.0,19.0,54.0,1557.0,343.0,55.0,12.0,13.0,225.0,90.0,10.0,6.0,207.74802105306043,-82.71666780643254,-9.757763132221175,8.283925,-4.288624988914428,351.0,20.0,197.0,35,2023,3,109.944299059136,263.0,81.81818181818183,10.34039820166988,22.54335260115607,0.26004548900682334,0.34950720242608035,0.36095054592164416,0.08946171341925702,74.90896212529728,0.14450867052023122,0.3400413169786959,Berea,-802.5200000000001,5.751400000000001,4.092527874195674,0.9857215447154472,1.7421827809927395
Berry,45,SAA,1564.0,159.0,3.0,25.0,50.0,1801.0,502.0,69.0,14.0,16.0,342.0,84.0,6.0,24.0,314.54133882851164,-10.041540548096574,6.144269546899345,11.821875,1.549942373588315,244.0,19.0,296.0,44,2023,3,105.14759307066012,403.0,81.55339805825243,8.828428650749585,13.548028872848416,0.3209718670076726,0.41368286445012786,0.39644641865630204,0.09271099744245526,99.16368125437207,0.18989450305385897,0.3775125348189415,Berry,-548.048,9.202699999999998,6.812426483155894,0.9853646150721105,2.526959018653029
Bethany (WV),38,PAC,1293.0,175.0,2.0,17.0,52.0,1539.0,403.0,74.0,6.0,13.0,264.0,41.0,4.0,13.0,285.2428806690159,22.450356629307755,5.0301506523061565,11.856000000000002,4.172586225836659,265.0,9.0,237.0,38,2023,3,101.70823457490918,310.0,82.0,11.371020142949966,17.218973359324234,0.31167826759474093,0.40835266821345706,0.4106562703053931,0.09667440061871613,101.53142565296159,0.17153996101364521,0.3869166123778502,Bethany (WV),-690.604,8.471799999999998,7.421519021962138,0.9226051697921946,1.7609571632820513
Bethany Lutheran,35,UMAC,1245.0,200.0,1.0,23.0,56.0,1525.0,415.0,70.0,23.0,19.0,342.0,118.0,9.0,16.0,343.06766545251656,59.79593053558581,5.400876959632343,5.930275,7.184854254711511,204.0,19.0,293.0,35,2023,3,105.5562360378394,303.0,86.13138686131386,13.114754098360656,13.377049180327868,0.3333333333333333,0.472289156626506,0.44065573770491806,0.1389558232931727,124.32572492404148,0.2242622950819672,0.42255351280367703,Bethany Lutheran,-562.772,12.042099999999996,10.653621542529802,0.8700626693766937,3.1868757271977515
Bethel (MN),44,MIAC,1412.0,198.0,3.0,26.0,49.0,1688.0,439.0,78.0,10.0,32.0,334.0,44.0,2.0,10.0,325.5218668912665,26.812661252944416,7.490701214448338,15.103725,4.92572463704961,232.0,6.0,307.0,44,2023,3,103.32523016475858,319.0,88.0,11.729857819905213,13.744075829383887,0.31090651558073656,0.448300283286119,0.408175355450237,0.13739376770538242,110.35244823604447,0.19786729857819904,0.39369916765755053,Bethel (MN),-670.46,12.633199999999995,7.648308070225967,0.8570826886711362,7.091459943974785
Birmingham-So.,50,SAA,1668.0,251.0,1.0,28.0,97.0,2045.0,498.0,92.0,14.0,63.0,415.0,98.0,9.0,10.0,422.8681607856306,71.03588313306277,4.510794827548311,7.478574999999999,6.928345391046849,321.0,14.0,365.0,50,2023,3,100.4800548173427,329.0,87.5,12.273838630806846,15.69682151589242,0.29856115107913667,0.48381294964028776,0.41418092909535453,0.1852517985611511,120.29131988641852,0.20293398533007334,0.40632452276064607,Birmingham-So.,-846.3000000000001,14.090799999999998,12.730985389320452,0.8043822932521562,4.7865558571809075
Blackburn,37,SLIAC,1181.0,108.0,1.0,8.0,29.0,1327.0,295.0,59.0,4.0,20.0,183.0,45.0,5.0,8.0,143.4218912701982,-118.89137752376955,-4.862629528124204,9.7643,-6.5629449354964775,319.0,14.0,158.0,37,2023,3,110.398196491419,212.0,76.27118644067797,8.138658628485306,24.039186134137154,0.2497883149872989,0.3573243014394581,0.3262999246420497,0.1075359864521592,67.9091207669529,0.13790504898266767,0.31777283018867925,Blackburn,-808.052,0.18060000000000623,-0.01903706916762741,0.81590395480226,0.24038665196720568
Bluffton,40,HCAC,1376.0,173.0,2.0,22.0,60.0,1633.0,399.0,76.0,10.0,27.0,283.0,23.0,3.0,12.0,279.7229747896037,-31.32921818888796,-1.364330551297781,15.071875,-0.3985845103564589,276.0,8.0,251.0,40,2023,3,109.47794420851385,286.0,74.19354838709677,10.593998775260257,16.901408450704224,0.28997093023255816,0.4186046511627907,0.3882424984690753,0.12863372093023256,98.23322485572072,0.17330067360685855,0.3743014119091467,Bluffton,-746.832,12.2254,8.462442078191344,1.0304805569706232,3.401343140561231
Bob Jones,31,DIII Independent,929.0,121.0,1.0,6.0,36.0,1093.0,220.0,31.0,7.0,15.0,124.0,10.0,5.0,2.0,129.10396990656795,-40.86644891387015,-6.1226728111555095,8.923525000000001,-0.9836738424356303,239.0,10.0,112.0,27,2023,3,105.5353603760619,167.0,50.0,11.070448307410796,21.866422689844462,0.23681377825618946,0.333692142088267,0.3458371454711802,0.09687836383207751,67.30586061469795,0.11344922232387923,0.32659395050412465,Bob Jones,-172.836,0.6058000000000021,0.9080004574056574,1.1004620462046204,-0.35750441613886075
Bowdoin,32,NESCAC,1122.0,122.0,1.0,7.0,43.0,1295.0,331.0,66.0,9.0,27.0,223.0,34.0,8.0,5.0,226.51441192379988,-4.574924153906918,-2.734995169976532,6.635525,1.2417950707923116,220.0,13.0,192.0,31,2023,3,95.14557517387684,229.0,72.3404255319149,9.420849420849422,16.988416988416986,0.29500891265597146,0.44206773618538325,0.3837837837837838,0.1470588235294118,102.647605033403,0.1722007722007722,0.37770378963650425,Bowdoin,-589.532,6.5728,7.253576172947026,1.0278312995076,-0.8587524278939114
Brandeis,36,UAA,1113.0,95.0,0.0,10.0,28.0,1246.0,292.0,39.0,5.0,10.0,140.0,34.0,3.0,15.0,131.60362771084053,-139.27298941573662,-16.371549632369934,10.389925,-10.126821971756701,266.0,17.0,117.0,36,2023,3,116.29845391891828,238.0,66.66666666666666,7.624398073836276,21.34831460674157,0.26235399820305483,0.3333333333333333,0.3330658105939005,0.07097933513027849,63.959067681639596,0.11235955056179775,0.3155674157303371,Brandeis,-766.928,1.1534000000000064,0.24364460570597632,0.8059404910528505,1.1874784273274526
Brevard,42,USA South,1395.0,241.0,4.0,28.0,57.0,1725.0,413.0,76.0,17.0,17.0,307.0,108.0,9.0,24.0,327.07923404342193,23.16382540703873,3.146128807074227,11.709425,4.070893737305127,307.0,26.0,255.0,42,2023,3,98.21482881778893,303.0,80.59701492537313,13.971014492753623,17.797101449275363,0.2960573476702509,0.4114695340501792,0.4144927536231884,0.11541218637992834,103.24897418375878,0.17797101449275363,0.39090448456610366,Brevard,-789.288,9.580799999999998,8.548393251438958,0.9775430011862397,1.2525055206598488
Bridgewater (VA),43,ODAC,1544.0,202.0,5.0,21.0,44.0,1816.0,461.0,79.0,6.0,13.0,292.0,23.0,1.0,28.0,297.60582911123106,-20.292652226040687,0.8070256109721339,11.830325,0.6737628622807711,310.0,4.0,257.0,43,2023,3,102.70667504169242,363.0,85.18518518518519,11.123348017621145,17.070484581497798,0.29857512953367876,0.38277202072538863,0.3920704845814978,0.08419689119170987,90.730172129234,0.16079295154185022,0.3677519379844961,Bridgewater (VA),-875.0880000000001,9.070400000000003,9.287200192845003,0.991146748681898,-0.1357803732647973
Bridgewater St.,46,MASCAC,1471.0,209.0,3.0,20.0,59.0,1762.0,444.0,82.0,21.0,23.0,336.0,114.0,3.0,18.0,333.6470362006467,16.561137075397173,9.906990228491658,11.089975000000003,3.4886390907478,328.0,21.0,295.0,45,2023,3,107.21004885254612,318.0,84.44444444444444,11.861520998864926,18.615209988649262,0.3018354860639021,0.43303874915023793,0.405788876276958,0.13120326308633584,106.1308812199453,0.19069239500567536,0.3905404328018224,Bridgewater St.,-690.6360000000001,9.3192,8.353569648675432,0.9493333333333334,1.463003385032433
Buena Vista,42,American Rivers,1553.0,151.0,1.0,20.0,71.0,1796.0,531.0,99.0,14.0,32.0,372.0,77.0,4.0,17.0,381.6383957633852,93.91827017808802,-2.0364105407764796,15.5298,7.659710149868273,274.0,11.0,331.0,42,2023,3,96.55131020019174,386.0,87.5,8.407572383073497,15.256124721603564,0.3419188667095943,0.4855119124275596,0.4198218262806236,0.14359304571796527,122.13414159631735,0.2071269487750557,0.41144091415830547,Buena Vista,-524.672,9.073599999999997,7.903318124502602,0.9363498263888889,1.7870772216396533
CCNY,34,CUNYAC,1051.0,153.0,2.0,13.0,41.0,1260.0,309.0,49.0,11.0,9.0,229.0,58.0,6.0,10.0,218.41511260562712,-16.878037270155097,3.8955516404119415,2.8395250000000005,2.804432329986535,224.0,18.0,205.0,34,2023,3,114.72077605902844,240.0,76.31578947368422,12.142857142857142,17.77777777777778,0.2940057088487155,0.3872502378686965,0.4007936507936508,0.09324452901998098,94.01800705590713,0.18174603174603174,0.3760907643312102,CCNY,-546.508,7.452200000000001,5.204047221137607,0.8067928968763372,4.0327718297646875
CWRU,43,UAA,1550.0,215.0,5.0,30.0,53.0,1853.0,510.0,114.0,19.0,27.0,376.0,91.0,11.0,13.0,394.8999221304212,55.56294320228977,7.747980981208679,12.821575000000001,6.451043290089726,301.0,18.0,356.0,43,2023,3,96.74129188566586,350.0,83.4862385321101,11.602806260118728,16.243928764166217,0.32903225806451614,0.47935483870967743,0.4225580140313006,0.1503225806451613,121.37574471154471,0.20291419320021586,0.41200922409115565,CWRU,-765.316,12.227899999999998,10.387299502546927,0.8247986770204199,4.438015256896204
Cabrini,42,Atlantic East,1440.0,213.0,2.0,22.0,56.0,1733.0,457.0,101.0,14.0,34.0,351.0,69.0,5.0,17.0,365.3059396460359,41.25020829052199,-0.6728598600916169,4.4096,4.301157201086732,293.0,6.0,325.0,42,2023,3,107.4231398630508,308.0,92.0,12.290825158684363,16.907097518753606,0.3173611111111111,0.4777777777777778,0.42008078476630123,0.1604166666666667,120.36979302936484,0.20253894979803808,0.40988490456911514,Cabrini,-698.9480000000001,8.834399999999999,8.816943216218155,0.820564705882353,1.9493009771637322
Cairn,43,CSAC,1463.0,217.0,1.0,26.0,69.0,1776.0,473.0,96.0,14.0,34.0,384.0,34.0,6.0,9.0,383.81097292314115,-8.524669452158282,4.3571899844295725,5.17075,2.302322623011006,271.0,7.0,347.0,43,2023,3,105.25304101484431,329.0,82.92682926829268,12.218468468468469,15.25900900900901,0.3233082706766917,0.47778537252221465,0.42792792792792794,0.15447710184552293,122.37579537544035,0.21621621621621623,0.4146640360766629,Cairn,-672.1600000000001,15.818299999999999,11.445020271711396,0.8743449946993791,6.646579835679521
Cal Lutheran,46,SCIAC,1566.0,212.0,4.0,28.0,51.0,1861.0,466.0,87.0,15.0,41.0,317.0,52.0,5.0,14.0,341.06395204010084,5.307969707790299,2.7516146380266906,12.137125000000001,1.3099338950948378,281.0,6.0,280.0,45,2023,3,108.47294529389596,323.0,89.65517241379311,11.391724879097259,15.09940891993552,0.29757343550446996,0.4508301404853129,0.3938742611499194,0.15325670498084293,107.29862546404662,0.17033852767329394,0.3851214247166756,Cal Lutheran,-873.7120000000001,10.706100000000003,8.978962714854866,0.9687646713615023,2.0723279819390665
Caltech,37,SCIAC,1253.0,117.0,1.0,5.0,49.0,1425.0,345.0,75.0,4.0,28.0,199.0,21.0,6.0,3.0,210.6246828343303,-51.62333145508998,-3.402447347835623,11.864125,-2.313527821385855,316.0,9.0,179.0,37,2023,3,110.53702097615614,238.0,70.0,8.210526315789474,22.17543859649123,0.2753391859537111,0.40861931364724663,0.35929824561403506,0.13328012769353553,88.47740371332367,0.13964912280701755,0.3531784961349262,Caltech,-736.152,4.689400000000004,3.0889234399178034,0.8478377344048986,2.4420877544489064
Calvin,39,Michigan Intercol. Ath. Assn.,1309.0,158.0,2.0,26.0,62.0,1557.0,426.0,87.0,5.0,14.0,300.0,55.0,4.0,18.0,303.69541823308634,31.16163612809551,5.991864135849279,11.277825,4.614521333140893,187.0,16.0,264.0,39,2023,3,101.25020119386691,320.0,77.46478873239437,10.14771997430957,12.010276172125883,0.3254392666157372,0.43162719633307867,0.4161849710982659,0.10618792971734148,108.45202137119236,0.1926782273603083,0.39563232453316155,Calvin,-699.664,10.4064,8.563151017003811,0.8644077834179357,3.475611474065259
Capital,36,OAC,1139.0,122.0,1.0,11.0,39.0,1312.0,304.0,54.0,6.0,20.0,168.0,44.0,6.0,13.0,177.7035212737069,-52.540501530333266,-5.301896423556856,10.419825000000001,-2.7106082467365162,277.0,8.0,155.0,36,2023,3,96.74118588931564,224.0,84.61538461538461,9.298780487804878,21.11280487804878,0.266900790166813,0.3775241439859526,0.3551829268292683,0.11062335381913957,80.06683159046185,0.12804878048780488,0.34227175572519086,Capital,-772.488,2.904700000000005,-0.38934062473355946,0.775575221238938,4.134560843811613
