Team,App,Conference,IP,H,2B-A,3B-A,Inh Run,Inh Run Score,HR-A,R,ER,WAR,FO,BB,HB,SO,BF,Pitches,Season,Division,ERA,IR-A%,RA9,K9,H9,BB9,HR9,BB%,K%,K-BB%,HR/FB,FIP,xFIP,PF,ERA+,pitch_team,pREA,pWPA,pWPA/LI,li,Clutch
Anderson (IN),151.0,HCAC,375.2,421.0,76.0,14.0,0.0,0.0,16.0,295.0,250.0,4.176875114742743,378.0,197.0,78.0,356.0,1826.0,2999.0,2024,3,5.99680170575693,0.0,7.076226012793177,8.539445628997868,10.098614072494671,4.725479744136461,0.3837953091684435,10.788608981380065,19.49616648411829,8.707557502738226,4.060913705583756,5.63680169763339,5.979014976496423,105.8808218931983,109.38160557052056,Anderson (IN),888.1249999999999,-10.474800000000002,-6.931347934991389,1.0754283137962128,-2.808771295294112
Anna Maria,143.0,Great Northeast,326.8,381.0,61.0,9.0,9.0,7.0,22.0,313.0,250.0,2.28723394436557,307.0,218.0,80.0,351.0,1670.0,4599.0,2024,3,6.8849449204406366,77.77777777777779,8.619951040391676,9.666462668298653,10.492656058751528,6.003671970624234,0.605875152998776,13.053892215568863,21.017964071856287,7.964071856287424,6.68693009118541,6.24392628626568,6.22832414609609,105.33438247189856,95.42104562420377,Anna Maria,680.304,-11.714699999999995,-9.923895094065609,0.8941428794259866,-3.1777022787396056
Arcadia,149.0,MAC Freedom,385.8,470.0,83.0,7.0,70.0,29.0,38.0,319.0,295.0,0.13503262299857333,455.0,184.0,67.0,294.0,1860.0,3516.0,2024,3,6.881804043545879,41.42857142857143,7.441679626749611,6.858475894245723,10.964230171073094,4.292379471228616,0.8864696734059099,9.89247311827957,15.806451612903224,5.913978494623654,7.707910750507099,6.489396919701234,6.299985124309359,99.2492320749378,89.0597537635167,Arcadia,847.463,-7.201400000000001,-6.400274198999799,0.8110844947735192,-2.478455509685931
Asbury,104.0,DIII Independent,226.2,287.0,62.0,5.0,7.0,3.0,15.0,168.0,138.0,3.1764765471848317,239.0,94.0,36.0,156.0,1080.0,3390.0,2024,3,5.490716180371353,42.857142857142854,6.684350132625995,6.206896551724139,11.419098143236074,3.7400530503978784,0.596816976127321,8.703703703703704,14.444444444444443,5.740740740740739,5.905511811023622,5.988154539336207,6.084821152663773,104.61507809747116,116.02525568473988,Asbury,487.91399999999993,-5.8408000000000015,-4.95805801391753,0.9400937081659974,-1.2549396364918701
Augsburg,116.0,MIAC,262.8,382.0,80.0,22.0,61.0,31.0,18.0,292.0,245.0,-0.8267605278521049,301.0,133.0,55.0,213.0,1367.0,3145.0,2024,3,8.39041095890411,50.81967213114754,10.0,7.294520547945205,13.082191780821917,4.554794520547945,0.6164383561643836,9.729334308705194,15.581565471836138,5.852231163130943,5.6426332288401255,6.19678310176732,6.342761753104941,94.65158817086528,58.16960709258625,Augsburg,535.439,-11.471400000000001,-9.392664241436826,1.0902319536092782,-1.129316848938707
Augustana (IL),168.0,CCIW,379.2,439.0,85.0,10.0,48.0,18.0,29.0,295.0,225.0,1.0239030819505186,380.0,176.0,55.0,331.0,1799.0,5356.0,2024,3,5.340189873417722,37.5,7.001582278481013,7.856012658227848,10.419303797468356,4.177215189873418,0.6882911392405063,9.783212896053364,18.399110617009452,8.615897720956088,7.090464547677261,5.857207354700677,5.7839095402518,103.8317349607672,117.71123080550865,Augustana (IL),890.5629999999999,-4.929900000000005,-6.102630254772383,0.8787156644394952,0.4922830178824711
Aurora,121.0,NACC,354.6,416.0,79.0,11.0,25.0,12.0,43.0,238.0,209.0,3.1223899566981945,353.0,134.0,43.0,351.0,1648.0,3643.0,2024,3,5.304568527918781,48.0,6.040609137055837,8.908629441624365,10.558375634517766,3.4010152284263957,1.0913705583756346,8.13106796116505,21.298543689320386,13.167475728155337,10.85858585858586,5.8754486249499145,5.252510182856343,99.7388339260066,114.9058398388012,Aurora,849.2959999999999,-4.320900000000005,-4.49096664579968,1.0910588032419384,0.5306851402006996
Austin,144.0,SCAC,300.2,396.0,54.0,14.0,0.0,0.0,22.0,286.0,236.0,-0.019881576799137657,350.0,171.0,53.0,223.0,1530.0,4586.0,2024,3,7.075283144570287,0.0,8.574283810792805,6.685542971352431,11.872085276482345,5.126582278481013,0.6595602931379081,11.176470588235295,14.575163398692812,3.3986928104575167,5.913978494623656,6.486787634514134,6.592099939587743,106.48866004557864,93.69481668527058,Austin,677.4229999999999,-8.826299999999998,-7.8650290678269155,0.9683298683298683,-1.2499433074682944
Averett,153.0,ODAC,307.3,459.0,69.0,11.0,95.0,48.0,20.0,374.0,288.0,-2.5486665551296714,433.0,202.0,49.0,177.0,1666.0,4690.0,2024,3,8.434754311747477,50.526315789473685,10.953465668727628,5.18385942076147,13.442889684347543,5.916042954767328,0.585746827204686,12.12484993997599,10.624249699879952,-1.5006002400960377,4.415011037527594,6.925742204989224,7.338279807506668,95.02407451799596,57.97893437299775,Averett,582.688,-13.155599999999994,-12.05711642535311,0.8541466538584693,-3.344922487486622
Babson,161.0,NEWMAC,372.70000000000005,365.0,61.0,3.0,10.0,4.0,29.0,233.0,197.0,0.7930207444246541,387.0,161.0,59.0,298.0,1677.0,4690.0,2024,3,4.757177354440568,40.0,5.626509256774885,7.196136302656291,8.814059565334048,3.8878454521062515,0.7002951435470888,9.600477042337507,17.76982707215265,8.169350029815144,6.971153846153847,5.964515299122667,5.905975160876682,98.38718867046396,122.638519893767,Babson,910.468,-2.406600000000005,-3.5249876411401857,0.988120827226836,1.0894555344502228
Baldwin Wallace,149.0,OAC,403.4,409.0,84.0,6.0,11.0,4.0,19.0,227.0,181.0,2.466650550131213,383.0,143.0,69.0,349.0,1830.0,5601.0,2024,3,4.0381755081804664,36.36363636363637,5.064452156668319,7.786316311353495,9.124938026772435,3.190381755081805,0.4238968765493307,7.814207650273223,19.071038251366122,11.256830601092899,4.72636815920398,5.239859871598187,5.4784043610534425,99.19369304597949,134.86489623646912,Baldwin Wallace,1027.579,-0.06560000000000715,-1.9216521851891508,0.9903770276194652,1.8554147845118678
Bard,95.0,Liberty League,252.3,354.0,65.0,28.0,42.0,33.0,18.0,337.0,258.0,-0.209423677599049,237.0,190.0,56.0,263.0,1384.0,5105.0,2024,3,9.20332936979786,78.57142857142857,12.02140309155767,9.381688466111772,12.62782401902497,6.777645659928656,0.6420927467300832,13.728323699421965,19.002890173410407,5.2745664739884415,7.0588235294117645,6.5489948088566186,6.484467623112666,95.79746260577843,46.28900374977054,Bard,451.8229999999999,-12.080099999999995,-10.135254277959273,0.9125510799766492,-3.1024704533610894
Baruch,61.0,CUNYAC,188.0,240.0,57.0,11.0,13.0,12.0,6.0,165.0,132.0,2.397286857392235,192.0,105.0,19.0,165.0,930.0,1098.0,2024,3,6.319148936170213,92.3076923076923,7.898936170212766,7.898936170212766,11.48936170212766,5.026595744680851,0.28723404255319146,11.29032258064516,17.741935483870968,6.451612903225808,3.0303030303030303,5.419555859952494,5.903880403658929,95.78889570654866,94.45020276466344,Baruch,413.97299999999996,-6.7274,-4.762882966563105,0.9940730837789661,-2.00462750100313
Bates,106.0,NESCAC,240.3,274.0,38.0,6.0,12.0,2.0,18.0,210.0,158.0,0.32047416678592633,248.0,137.0,49.0,195.0,1186.0,3482.0,2024,3,5.917602996254681,16.666666666666664,7.8651685393258415,7.303370786516854,10.262172284644196,5.131086142322098,0.6741573033707865,11.551433389544687,16.441821247892076,4.890387858347388,6.7669172932330826,6.454166851532168,6.425501121860744,102.53408730622608,107.65964620898669,Bates,529.545,-6.7108,-6.235544949511034,0.9782598714416897,-0.6243909385982276
Belhaven,143.0,CCS,356.2,353.0,49.0,5.0,2.0,2.0,25.0,199.0,175.0,0.5263708269709451,411.0,120.0,43.0,283.0,1598.0,4133.0,2024,3,4.421673217293655,100.0,5.028074115665357,7.150477259966312,8.919146546883773,3.032004491858507,0.6316676024705222,7.509386733416772,17.709637046307886,10.200250312891114,5.73394495412844,5.477496056112911,5.6101691401045555,96.517739272709,126.70177115404103,Belhaven,935.655,-3.8856000000000077,-1.5096747873810643,1.095419398218188,-2.0374597679502866
Beloit,122.0,MWC,345.9,392.0,75.0,5.0,4.0,2.0,32.0,213.0,185.0,3.161502865301451,408.0,109.0,39.0,271.0,1582.0,3458.0,2024,3,4.8135299219427585,50.0,5.54206418039896,7.051170858629662,10.199479618386817,2.836079791847355,0.8326105810928015,6.890012642225031,17.130214917825537,10.240202275600506,7.2727272727272725,5.700598837568704,5.584014174158019,100.8597454453366,123.64107834571828,Beloit,903.4789999999999,-4.999000000000006,-5.267953658658332,0.915618548515166,-0.19174351338645668
Benedictine (IL),136.0,NACC,377.5,427.0,75.0,6.0,31.0,10.0,33.0,252.0,208.0,3.6414328794124087,473.0,151.0,58.0,273.0,1749.0,4677.0,2024,3,4.958940397350993,32.25806451612903,6.00794701986755,6.508609271523179,10.180132450331126,3.6,0.7867549668874173,8.633504859919954,15.608919382504288,6.975414522584334,6.521739130434782,6.132251365095512,6.140262940367514,105.23353378274298,124.60392937952341,Benedictine (IL),1002.6819999999999,-6.995000000000005,-5.335407630594825,0.9210710041592394,-2.2590123092501972
Berea,133.0,CCS,292.0,468.0,120.0,16.0,1.0,0.0,23.0,393.0,327.0,-1.4405387362016395,403.0,165.0,83.0,171.0,1607.0,4777.0,2024,3,10.07876712328767,0.0,12.113013698630137,5.27054794520548,14.424657534246576,5.085616438356165,0.708904109589041,10.267579340385812,10.640945861854387,0.37336652146857574,5.39906103286385,7.181942919118918,7.403587170820194,109.944299059136,53.327506797478996,Berea,404.92799999999994,-12.114999999999993,-10.532914048572605,0.681022678647839,-7.25650821274497
Berry,207.0,SAA,347.2,371.0,58.0,7.0,3.0,3.0,23.0,211.0,185.0,-0.08655032569422319,364.0,141.0,48.0,210.0,1585.0,4940.0,2024,3,4.795506912442397,100.0,5.46947004608295,5.443548387096774,9.616935483870968,3.6549539170506913,0.5961981566820277,8.89589905362776,13.249211356466878,4.353312302839118,5.943152454780361,6.065820199593635,6.156320777112858,105.14759307066012,127.0291904937769,Berry,791.9359999999999,-3.8118000000000047,-3.355275647104231,0.9944536423841059,-0.477783871750348
Bethany (WV),119.0,PAC,286.4,383.0,80.0,15.0,0.0,0.0,18.0,317.0,232.0,0.7060885858416397,297.0,148.0,52.0,225.0,1459.0,4518.0,2024,3,7.29050279329609,0.0,9.96159217877095,7.070530726256984,12.035614525139666,4.650837988826816,0.5656424581005587,10.143934201507882,15.421521590130228,5.277587388622345,5.714285714285714,6.122040110517097,6.244065170444145,101.70823457490918,85.31269613348593,Bethany (WV),440.292,-9.077699999999995,-8.511754501667395,0.8097648595689092,-2.6985368473949087
Bethany Lutheran,93.0,UMAC,268.6,295.0,51.0,7.0,36.0,14.0,23.0,213.0,171.0,3.6883423121873884,261.0,147.0,49.0,291.0,1316.0,1096.0,2024,3,5.729709605361132,38.88888888888889,7.137006701414743,9.750558451228592,9.88458674609084,4.92553983618764,0.7706626954579299,11.170212765957446,22.112462006079028,10.942249240121582,8.098591549295776,5.916775485750565,5.7063513643724875,105.5562360378394,113.1514255116686,Bethany Lutheran,638.723,-4.553200000000001,-3.57132894336623,0.8692855709412,-1.6665355193673728
Bethel (MN),128.0,MIAC,330.3,419.0,76.0,4.0,61.0,28.0,45.0,278.0,246.0,0.3052431892044274,351.0,144.0,44.0,286.0,1576.0,3350.0,2024,3,6.70299727520436,45.90163934426229,7.574931880108991,7.79291553133515,11.416893732970028,3.923705722070845,1.2261580381471389,9.137055837563452,18.14720812182741,9.01015228426396,11.363636363636363,6.528154748132807,5.780670728858269,103.32523016475858,96.20495058266548,Bethel (MN),741.6279999999999,-7.195600000000004,-7.141693063769054,0.9211164189667373,-0.6701316435482587
Birmingham-So.,178.0,SAA,423.9,467.0,76.0,13.0,18.0,8.0,27.0,277.0,215.0,2.408376871344038,411.0,163.0,50.0,405.0,1967.0,4236.0,2024,3,4.564755838641189,44.44444444444444,5.881104033970276,8.598726114649681,9.91507430997877,3.4607218683651806,0.5732484076433121,8.286731062531775,20.589730554143365,12.30299949161159,6.164383561643835,5.205886437718226,5.260063740671833,100.4800548173427,127.31384966527237,Birmingham-So.,1028.416,-3.545000000000008,-4.972105692777224,0.9027222222222222,1.0450947997991857
Blackburn,132.0,SLIAC,288.7,422.0,72.0,14.0,9.0,1.0,40.0,364.0,291.0,-0.021647692107045667,377.0,226.0,57.0,168.0,1595.0,3020.0,2024,3,9.071700727398683,11.11111111111111,11.3474194665743,5.237270523034292,13.155524766193281,7.0453758226532734,1.2469691721510219,14.169278996865204,10.532915360501567,-3.6363636363636367,9.59232613908873,8.359366751034306,7.791427345346142,110.398196491419,68.52574624917807,Blackburn,571.6179999999999,-13.075199999999995,-12.73271485533829,0.8407692307692308,-2.8187581547257476
Bluffton,172.0,HCAC,341.1,471.0,111.0,14.0,6.0,5.0,35.0,398.0,333.0,-0.39588724155878385,435.0,224.0,108.0,250.0,1833.0,5961.0,2024,3,8.786279683377309,83.33333333333334,10.50131926121372,6.596306068601582,12.427440633245382,5.910290237467018,0.9234828496042216,12.220403709765412,13.638843426077468,1.4184397163120561,7.446808510638298,7.569296685941005,7.411828078463423,109.47794420851385,71.59191521345554,Bluffton,678.2739999999999,-14.503199999999994,-12.746310257940147,0.8025147492625369,-5.325880955152909
Bowdoin,129.0,NESCAC,269.3,322.0,52.0,5.0,12.0,8.0,23.0,234.0,180.0,-0.723373289688899,295.0,127.0,47.0,205.0,1307.0,2992.0,2024,3,6.015595989602673,66.66666666666666,7.820274786483476,6.851095432603044,10.761232825844782,4.244337170441886,0.7686594875603416,9.716908951798011,15.68477429227238,5.9678653404743685,7.232704402515723,6.307436970159413,6.20535522663703,95.14557517387684,98.84111266685292,Bowdoin,607.1729999999999,-7.1675999999999975,-5.5200462030089765,0.8396758703481393,-3.0161047727576937
Brandeis,127.0,UAA,301.5,403.0,78.0,9.0,3.0,2.0,27.0,330.0,283.0,-0.20041252901982232,321.0,200.0,72.0,253.0,1582.0,5599.0,2024,3,8.447761194029852,66.66666666666666,9.850746268656716,7.552238805970148,12.029850746268655,5.970149253731343,0.8059701492537313,12.64222503160556,15.992414664981036,3.350189633375475,7.758620689655173,6.973629463565635,6.7949345366421685,116.29845391891828,83.77978733380019,Brandeis,610.953,-11.225199999999997,-10.210725214199035,0.8238274706867672,-3.41494326544311
Brevard,133.0,USA South,344.0,449.0,89.0,6.0,8.0,4.0,33.0,316.0,265.0,1.262503010308261,389.0,185.0,66.0,235.0,1713.0,3619.0,2024,3,6.933139534883721,50.0,8.267441860465116,6.148255813953488,11.747093023255815,4.840116279069767,0.8633720930232558,10.799766491535317,13.718622300058378,2.9188558085230607,7.819905213270142,6.851025429472534,6.651330397752628,98.21482881778893,87.05504016748536,Brevard,761.3079999999999,-9.7655,-9.934324359434807,0.9846849008317339,0.01693861324191559
Bridgewater (VA),182.0,ODAC,353.2,415.0,77.0,15.0,2.0,1.0,20.0,263.0,204.0,2.4337011221505986,363.0,134.0,69.0,272.0,1682.0,5542.0,2024,3,5.198187995469989,50.0,6.70158550396376,6.930917327293319,10.574745186862968,3.4144960362400907,0.5096262740656852,7.966706302021404,16.171224732461358,8.204518430439954,5.221932114882506,5.701416538008445,5.891129414866467,102.70667504169242,119.02195445214852,Bridgewater (VA),841.261,-7.743800000000001,-5.744380721038102,0.9948999046711154,-2.0391158534840086
Bridgewater St.,136.0,MASCAC,333.0,335.0,58.0,5.0,10.0,6.0,21.0,228.0,188.0,3.6881656163921086,357.0,203.0,39.0,286.0,1569.0,5021.0,2024,3,5.081081081081081,60.0,6.162162162162162,7.72972972972973,9.054054054054054,5.486486486486487,0.5675675675675675,12.938177182919055,18.228170809432758,5.289993626513702,5.555555555555555,6.063540269894351,6.212902349761402,107.21004885254612,124.17112552442393,Bridgewater St.,796.4809999999999,-5.642000000000003,-3.657907269834605,1.0173534798534798,-1.887854465617039
Buena Vista,129.0,American Rivers,363.5,418.0,84.0,10.0,32.0,10.0,24.0,264.0,214.0,1.0700398197734258,382.0,162.0,46.0,341.0,1732.0,1350.0,2024,3,5.298486932599725,31.25,6.536451169188446,8.442916093535075,10.349381017881706,4.011004126547455,0.5942228335625859,9.353348729792147,19.68822170900693,10.334872979214781,5.911330049261084,5.48002002337548,5.57532692696467,96.55131020019174,112.19733970645291,Buena Vista,889.8739999999999,-7.018900000000003,-6.222118718590067,0.9477803921568627,-1.1834997749800529
CCNY,105.0,CUNYAC,247.1,370.0,72.0,13.0,31.0,16.0,36.0,251.0,208.0,3.550711181078631,326.0,122.0,34.0,165.0,1263.0,2634.0,2024,3,7.575880210441117,51.61290322580645,9.142047753945771,6.009712666936463,13.476325374342371,4.443545123431809,1.3112100364225012,9.659540775930324,13.064133016627078,3.404592240696754,9.94475138121547,7.233706389068969,6.590552698101936,114.72077605902844,94.34136365057543,CCNY,526.75,-8.623199999999999,-8.235583893920728,0.7155260994656801,-3.8159681129723584
CWRU,120.0,UAA,354.1,369.0,66.0,7.0,48.0,17.0,11.0,220.0,184.0,2.2231786222305456,281.0,169.0,61.0,415.0,1661.0,4561.0,2024,3,4.676645015532335,35.41666666666667,5.591640779440835,10.547867833945213,9.378706580062127,4.29539678057046,0.2795820389720418,10.174593618302227,24.98494882600843,14.810355207706204,3.767123287671233,4.789730170611222,5.089957523942736,96.74129188566586,122.65424171726042,CWRU,830.583,-4.262400000000004,-4.253989463587643,1.107792769417056,0.4063384248080979
Cabrini,105.0,Atlantic East,295.0,357.0,74.0,8.0,5.0,0.0,17.0,234.0,206.0,0.9490355405316753,299.0,159.0,47.0,240.0,1407.0,4755.0,2024,3,6.284745762711864,0.0,7.138983050847458,7.322033898305085,10.891525423728813,4.850847457627119,0.5186440677966102,11.300639658848615,17.057569296375267,5.756929637526651,5.379746835443038,5.998207140154442,6.163636903765329,107.4231398630508,106.39396488035926,Cabrini,675.483,-3.9626,-4.060609470503908,0.9909893992932862,0.061979411669891515
Cairn,135.0,CSAC,328.5,376.0,64.0,5.0,9.0,7.0,14.0,256.0,203.0,3.891873020128211,360.0,180.0,49.0,279.0,1596.0,5021.0,2024,3,5.561643835616438,77.77777777777779,7.013698630136986,7.643835616438356,10.301369863013697,4.931506849315069,0.3835616438356164,11.278195488721805,17.481203007518797,6.203007518796992,3.7433155080213902,5.727985537079344,6.146014030800219,105.25304101484431,115.45605686600639,Cairn,770.9219999999999,-2.090200000000003,-3.524959083646912,0.8247069506356282,0.9904830514162892
Cal Lutheran,159.0,SCIAC,394.2,423.0,82.0,4.0,7.0,1.0,26.0,227.0,199.0,4.535349208599733,447.0,157.0,43.0,326.0,1787.0,2588.0,2024,3,4.54337899543379,14.285714285714285,5.1826484018264845,7.442922374429225,9.657534246575342,3.5844748858447493,0.593607305936073,8.785674314493566,18.242865137101287,9.457190822607721,5.496828752642706,5.5067780282006025,5.673822338945687,108.47294529389596,132.98507868371755,Cal Lutheran,1003.4029999999999,-2.733800000000009,-2.166457093737814,0.9284106258442143,-0.7781451371060366
Caltech,123.0,SCIAC,303.2,400.0,74.0,18.0,20.0,12.0,21.0,349.0,271.0,0.8715669433860254,325.0,202.0,58.0,227.0,1588.0,3732.0,2024,3,8.04419525065963,60.0,10.359498680738787,6.738126649076517,11.87335092348285,5.996042216358839,0.6233509234828496,12.720403022670027,14.29471032745592,1.5743073047858935,6.069364161849711,6.756851655158243,6.8307826357926915,110.53702097615614,83.56358484267052,Caltech,605.5409999999999,-13.955899999999993,-9.722930797751662,0.8383029721955897,-6.924868939195775
Calvin,170.0,Michigan Intercol. Ath. Assn.,318.6,390.0,63.0,14.0,13.0,7.0,21.0,277.0,230.0,-0.7302325556219069,334.0,187.0,92.0,227.0,1621.0,4754.0,2024,3,6.497175141242938,53.84615384615385,7.824858757062147,6.4124293785310735,11.016949152542372,5.282485875706214,0.5932203389830508,11.536088834053054,14.003701418877238,2.4676125848241846,5.915492957746479,6.840266148315145,6.934742297867281,101.25020119386691,97.33021379857306,Calvin,751.655,-9.935799999999997,-8.722608392626947,0.9217616580310881,-2.0565338221004232
Capital,166.0,OAC,308.9,416.0,96.0,9.0,9.0,7.0,17.0,341.0,269.0,-2.445638635530202,331.0,191.0,61.0,208.0,1604.0,4550.0,2024,3,7.837487860148916,77.77777777777779,9.93525412754937,6.060213661379088,12.120427322758175,5.564907737131758,0.4953059242473293,11.907730673316708,12.967581047381547,1.0598503740648386,4.885057471264368,6.597379709852276,6.843813764667993,96.74118588931564,70.37778070550655,Capital,616.9359999999999,-11.297199999999997,-9.936571550517218,0.7516905901116427,-5.092484484788628
Carleton,106.0,MIAC,264.6,347.0,85.0,14.0,17.0,7.0,22.0,308.0,249.0,-2.041010726731264,311.0,200.0,60.0,209.0,1423.0,959.0,2024,3,8.46938775510204,41.17647058823529,10.476190476190476,7.108843537414966,11.802721088435373,6.802721088435374,0.7482993197278911,14.054813773717498,14.687280393534785,0.6324666198172864,6.606606606606606,7.2302375794488025,7.223874892377746,98.8583829296137,62.92681849556312,Carleton,523.6569999999999,-14.363599999999995,-10.188277837736745,1.011731164703683,-4.008774206426411
Carroll (WI),179.0,CCIW,336.6,423.0,95.0,9.0,23.0,8.0,22.0,306.0,264.0,0.5657289830742279,347.0,174.0,77.0,265.0,1682.0,3834.0,2024,3,7.0588235294117645,34.78260869565217,8.181818181818182,7.0855614973262036,11.310160427807485,4.6524064171122985,0.588235294117647,10.344827586206897,15.755053507728894,5.410225921521997,5.9620596205962055,6.293438617439757,6.379752772748081,106.5134389151536,93.96679309253813,Carroll (WI),635.4159999999999,-5.824299999999998,-6.814756976675119,0.9283147113594041,0.5406993443544819
Carthage,140.0,CCIW,360.3,378.0,58.0,5.0,19.0,15.0,17.0,249.0,200.0,2.585940780763091,338.0,214.0,58.0,404.0,1720.0,3792.0,2024,3,4.995836802664446,78.94736842105263,6.219816819317236,10.091590341382181,9.442131557035804,5.345545378850957,0.4246461282264779,12.44186046511628,23.488372093023255,11.046511627906975,4.788732394366197,5.416839447506601,5.644705396014263,101.8016733231536,121.48234782240583,Carthage,893.6539999999999,-4.771600000000005,-4.9124487686732525,1.099654343252179,0.5732670710061392
