Player,player_id,B/T,Team,Conference,App,GS,ERA,IP,IP_float,H,R,ER,BB,SO,HR-A,2B-A,3B-A,HB,BF,FO,GO,Pitches,gmLI,K9,BB9,HR9,RA9,H9,IR-A%,K%,BB%,K-BB%,HR/FB,FIP,xFIP,ERA+,WAR,Yr,Inh Run,Inh Run Score,Clutch,pWPA,pREA,pWPA/LI,Division,Season
Broc Shoemaker,d3d-8015120,L/L,Adrian,Michigan Intercol. Ath. Assn.,1,0,0.0,0.2,0.6666666666666666,0,0,0,0,1,0,0,0,0,2,1,0,6,0.0,13.5,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,2.239641282876092,3.5186976695274153,200.0,0.019927900273036515,Jr,0,0,,0.0,1.408,0.0,3,2025
Jaxon Clark,d3d-8015114,R/R,Adrian,Michigan Intercol. Ath. Assn.,1,1,0.0,6.0,6.0,5,0,0,4,7,0,0,0,0,26,3,7,93,0.0,10.5,6.0,0.0,0.0,7.5,0.0,26.923076923076923,15.384615384615385,11.538461538461538,0.0,4.906307949542759,5.3326600784265334,200.0,0.17263913716846127,Jr,0,0,0.1268228787927423,0.3115999999999996,18.774,0.13570871599161044,3,2025
Lincoln Lipinski,d3d-8015094,R/R,Adrian,Michigan Intercol. Ath. Assn.,1,0,3.0,3.0,3.0,1,1,1,0,2,1,0,0,1,10,3,3,27,0.5333333333333333,6.0,0.0,3.0,3.0,3.0,0.0,20.0,0.0,20.0,25.0,9.239641282876093,6.0432469598994905,151.55951217387553,0.035559061309900386,Jr,0,0,0.02707941176470599,0.0293999999999999,8.387,0.07019999999999955,3,2025
Daniel Gutierrez,d3d-7577076,R/R,Adrian,Michigan Intercol. Ath. Assn.,1,1,9.0,3.0,3.0,6,3,3,1,2,0,2,0,0,16,6,0,56,0.0,6.0,3.0,0.0,9.0,18.0,0.0,12.5,6.25,6.25,0.0,4.906307949542759,6.611716465077857,54.678536521626576,0.08434216473437052,Sr,0,0,-0.0075502409164112105,-0.2119999999999999,8.756,-0.17872590971120378,3,2025
Landon Kozlowski,8876555,R/R,Adrian,Michigan Intercol. Ath. Assn.,1,1,2.45,3.2,3.6666666666666665,4,1,1,1,1,0,2,0,2,18,3,6,58,0.0,2.454545454545455,2.454545454545455,0.0,2.454545454545455,9.81818181818182,0.0,5.555555555555555,5.555555555555555,0.0,0.0,7.148732191967001,7.846399311958632,160.44026827533168,0.07980467173804856,So,0,0,0.05558122553774726,0.06200000000000011,11.338,0.006201991245469638,3,2025
Raymond Keane,d3d-6923592,R/R,Adrian,Michigan Intercol. Ath. Assn.,1,0,27.0,1.0,1.0,0,3,3,3,1,0,0,0,1,8,0,2,30,2.3,9.0,27.0,0.0,27.0,0.0,0.0,12.5,37.5,-25.0,0.0,15.239641282876093,15.239641282876093,-235.9643904351203,-0.0366014397283539,Sr,0,0,0.07337110275525215,0.029800000000000104,1.1289999999999998,-0.04507996351474572,3,2025
Ben Bates,8881677,R/R,Adrian,Michigan Intercol. Ath. Assn.,1,0,0.0,1.1,1.3333333333333333,1,0,0,0,0,0,0,0,0,5,1,3,17,1.75,0.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,5.239641282876092,5.879169476201754,200.0,0.057587100900318516,So,0,0,0.02723809523809523,0.016,2.307,0.004190476190476199,3,2025
Cody Keller,d3d-9116021,R/R,Adrian,Michigan Intercol. Ath. Assn.,1,0,9.0,1.0,1.0,0,1,1,1,2,0,0,0,1,5,0,1,0,0.0,18.0,9.0,0.0,9.0,0.0,0.0,40.0,20.0,20.0,0.0,7.239641282876092,7.239641282876092,54.678536521626576,0.016406049592796117,So,0,0,,0.0,-0.04999999999999982,0.0,3,2025
Griffin Firestine,8891942,R/R,Adrian,Michigan Intercol. Ath. Assn.,1,0,20.25,1.1,1.3333333333333333,2,4,3,2,0,0,1,0,0,8,1,2,20,1.7,0.0,13.5,0.0,27.0,13.5,0.0,0.0,25.0,-25.0,0.0,9.739641282876093,10.379169476201753,-126.9732928263402,0.013288456416831919,Sr,0,0,0.037056474914206855,-0.17599999999999982,0.5549999999999997,-0.15267691287041113,3,2025
Sean Parker,d3d-9216941,R/R,Adrian,Michigan Intercol. Ath. Assn.,1,0,7.71,2.1,2.3333333333333335,5,3,2,2,2,0,1,2,0,15,4,1,58,0.3333333333333333,7.7142857142857135,7.7142857142857135,0.0,11.57142857142857,19.285714285714285,0.0,13.333333333333334,13.333333333333334,0.0,0.0,6.096784140018949,7.558562867620461,75.50794628686009,0.05350300025600131,Fr,0,0,-0.003571428571426241,-0.0092000000000001,0.2709999999999999,-0.06500000000000311,3,2025
Logan Hunt,d3d-9216936,R/R,Adrian,Michigan Intercol. Ath. Assn.,1,0,16.2,1.2,1.6666666666666665,1,3,3,2,1,0,0,0,0,7,2,1,33,0.8,5.4,10.8,0.0,16.200000000000003,5.4,0.0,14.285714285714285,28.57142857142857,-14.285714285714285,0.0,7.6396412828760925,8.662886392197152,-61.57863426107215,0.03316542234792824,Jr,0,0,-0.049973529411764736,-0.043000000000000003,4.171,-0.06385,3,2025
Dominic Yeager,9305617,L/L,Albright,MAC Commonwealth,1,1,0.0,4.0,4.0,5,0,0,0,2,0,0,0,0,16,4,5,0,0.0,4.5,0.0,0.0,0.0,11.25,0.0,12.5,0.0,12.5,0.0,4.239641282876092,5.092345540643641,200.0,0.11362627710150522,Sr,0,0,,,,,3,2025
John O'Connor,d3d-7127013,0,Albright,MAC Commonwealth,1,1,0.0,4.0,4.0,3,0,0,3,6,0,0,0,1,20,0,6,0,0.0,13.5,6.75,0.0,0.0,6.75,0.0,30.0,15.0,15.0,0.0,5.239641282876092,5.239641282876092,200.0,0.097253548050078,Sr,0,0,,,,,3,2025
Josh Tudor,8885076,0,Albright,MAC Commonwealth,1,0,3.0,3.0,3.0,3,3,1,3,5,0,2,0,0,16,2,2,0,0.0,15.0,9.0,0.0,9.0,9.0,0.0,31.25,18.75,12.5,0.0,4.906307949542759,5.474777454721124,151.89692557723222,0.06158485425221214,Jr,0,0,,0.0,6.387,0.0,3,2025
Lucas Williams,8878200,0,Albright,MAC Commonwealth,1,0,2.25,4.0,4.0,3,1,1,2,4,0,1,0,0,17,4,4,0,1.0,9.0,4.5,0.0,2.25,6.75,0.0,23.52941176470588,11.76470588235294,11.76470588235294,0.0,4.739641282876092,5.592345540643641,163.92269418292418,0.13201094092694532,Jr,0,0,0.06293293219516458,0.1239999999999998,11.516,0.04716052574876049,3,2025
Z. Nelson,9301254,0,Alfred St.,AMCC,2,1,6.75,4.0,4.0,5,4,3,1,0,0,0,1,2,20,8,3,9,0.0,0.0,2.25,0.0,9.0,11.25,0.0,0.0,5.0,-5.0,0.0,7.489641282876092,9.19504979841119,99.11511906973867,0.05565550276844951,0,0,0,,,,,3,2025
M. Gangloff,9305671,0,Alfred St.,AMCC,1,0,9.0,2.0,2.0,3,2,2,0,1,0,1,1,1,10,1,4,25,0.0,4.5,0.0,0.0,9.0,13.5,0.0,10.0,0.0,10.0,0.0,5.739641282876092,6.1659934117598665,65.48682542631825,0.03483107240288417,0,0,0,,,,,3,2025
Zachary Miner,d3d-7975865,L/L,Alfred St.,AMCC,2,0,18.0,1.0,1.0,2,2,2,1,1,2,0,0,0,6,2,0,5,2.45,9.0,9.0,18.0,18.0,18.0,0.0,16.666666666666664,16.666666666666664,0.0,50.0,32.23964128287609,9.650458313946288,-69.0263491473635,-0.25495541786777615,Jr,0,0,-0.10289766993411575,-0.4929999999999999,-3.125,-0.32411020408163216,3,2025
Spencer Riehler,d3d-7573495,R/R,Alfred St.,AMCC,4,0,7.0,9.0,9.0,11,7,7,1,3,0,5,0,3,42,13,10,48,0.4208333333333333,3.0,1.0,0.0,7.0,11.0,0.0,7.142857142857142,2.380952380952381,4.761904761904761,0.0,5.906307949542759,7.137991877429219,95.3786419982475,0.1787940238992322,Sr,0,0,0.04771530590625435,-0.08220000000000025,18.982,-0.13019022229421445,3,2025
Daniel Lewis,d3d-8417918,R/R,Alfred St.,AMCC,4,0,2.08,4.1,4.333333333333333,3,1,1,1,3,0,0,0,0,17,5,5,30,1.1666666666666667,6.230769230769232,2.076923076923077,0.0,2.076923076923077,6.230769230769232,0.0,17.647058823529413,5.88235294117647,11.764705882352942,0.0,4.5473335905684,5.531223118761726,168.91251076519356,0.15284545143241873,So,0,0,0.05106481884636402,-0.058999999999999796,13.479,-0.1122047152194208,3,2025
Ryan Bailey,d3d-7573505,R/R,Alfred St.,AMCC,2,2,4.15,13.0,13.0,9,6,6,2,15,1,2,1,0,47,9,11,100,0.0,10.384615384615383,1.3846153846153846,0.6923076923076923,4.153846153846154,6.230769230769231,0.0,31.914893617021278,4.25531914893617,27.659574468085108,10.0,4.393487436722246,4.04941378885113,137.97448061324673,0.36449221702371326,Sr,0,0,-0.46355061199692904,-0.20320000000000052,31.473,0.21232773563023363,3,2025
Dillon Kelly,d3d-8271788,R/R,Alfred St.,AMCC,1,0,27.0,0.1,0.3333333333333333,1,1,1,2,0,0,0,0,0,4,1,0,20,0.1,0.0,54.0,0.0,27.0,27.0,0.0,0.0,50.0,-50.0,0.0,23.239641282876093,25.79775405617874,-203.53952372104533,-0.015082582790862237,Jr,0,0,-0.02363636363636363,-0.01,2.653,-0.04,3,2025
Christopher Mattoon,d3d-7139049,R/R,Alfred St.,AMCC,2,2,8.76,12.1,12.333333333333334,18,13,12,3,6,2,5,0,1,58,14,15,100,0.0,4.378378378378378,2.189189189189189,1.4594594594594592,9.486486486486486,13.135135135135135,0.0,10.344827586206897,5.172413793103448,5.172413793103448,12.5,7.3477493909842,6.345852211871831,69.07384341494975,0.20836572209955792,Sr,0,0,-0.19827599559015974,-1.034,17.161,-0.8041946846287612,3,2025
Nathan Lucks,9112317,R/R,Alfred St.,AMCC,1,0,18.0,1.0,1.0,4,2,2,0,1,0,1,1,0,6,0,1,24,0.2,9.0,0.0,0.0,18.0,36.0,0.0,16.666666666666664,0.0,16.666666666666664,0.0,3.239641282876092,3.239641282876092,-69.0263491473635,0.02931683836546397,So,0,0,0.12098039215686275,-0.007999999999999998,2.831,-0.16333333333333333,3,2025
Jordan Hughes,d3d-9112344,L/L,Alfred St.,AMCC,1,1,22.5,2.0,2.0,2,5,5,3,1,0,0,0,1,11,1,3,45,0.0,4.5,13.5,0.0,22.5,9.0,0.0,9.090909090909092,27.27272727272727,-18.18181818181818,0.0,10.239641282876093,10.665993411759867,-136.28293643420443,0.014799860747737936,Fr,0,0,,,,,3,2025
Ben Shields,8875241,R/R,Allegheny,PAC,1,0,0.0,2.2,2.6666666666666665,3,1,0,0,1,0,2,0,0,12,4,3,40,0.7,3.375,0.0,0.0,3.375,10.125,0.0,8.333333333333332,0.0,8.333333333333332,0.0,4.489641282876092,5.768697669527415,200.0,0.06821629040036623,So,0,0,0.05834732664995819,0.05400000000000001,7.436999999999999,-0.010133040935672463,3,2025
Mark Schweickert,8897389,R/R,Allegheny,PAC,1,1,5.06,5.1,5.333333333333333,7,3,3,2,6,1,2,0,0,25,5,4,100,0.0,10.125,3.375,1.6875,5.0625,11.8125,0.0,24.0,8.0,16.0,16.666666666666664,6.552141282876092,5.0739335728645845,115.4749838191127,0.08281356031629938,Sr,0,0,0.011969930396400721,-0.0910000000000003,13.595,-0.10832287157287163,3,2025
Luke Pierce,9215699,R/R,Allegheny,PAC,1,0,0.0,1.0,1.0,0,0,0,1,1,0,0,0,0,3,0,1,7,3.6,9.0,9.0,0.0,0.0,0.0,0.0,33.33333333333333,33.33333333333333,0.0,0.0,6.239641282876092,6.239641282876092,200.0,0.01936162208731536,Fr,0,0,0.014988976272097866,0.19399999999999995,3.1290000000000004,0.03852826510721247,3,2025
Ryan Koob,d3d-8416681,R/R,Alma,Michigan Intercol. Ath. Assn.,1,0,0.0,0.0,0.0,1,1,1,3,0,1,0,0,0,4,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,-75.0,100.0,0.0,0.0,0.0,0.0,So,0,0,,0.0,-1.423,0.0,3,2025
Tony Smith,d3d-7559186,L/R,Alma,Michigan Intercol. Ath. Assn.,1,0,27.0,1.0,1.0,3,3,3,0,1,0,0,0,0,6,1,1,0,0.0,9.0,0.0,0.0,27.0,27.0,0.0,16.666666666666664,0.0,16.666666666666664,0.0,3.239641282876092,4.092345540643641,-217.0184249135792,0.02802970939745745,Sr,0,0,,,,,3,2025
Ken Fistler,8880359,R/R,Alma,Michigan Intercol. Ath. Assn.,1,0,0.0,2.0,2.0,0,0,0,2,2,0,0,0,1,8,0,3,0,1.8,9.0,9.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,7.739641282876092,7.739641282876092,200.0,0.056717038139250026,Jr,0,0,0.024231254005860826,0.1419999999999999,4.122,0.034392599205148304,3,2025
Blake Stone,8879348,R/R,Alma,Michigan Intercol. Ath. Assn.,1,0,36.0,1.0,1.0,3,4,4,2,1,0,1,1,0,8,2,0,22,0.0333333333333333,9.0,18.0,0.0,36.0,27.0,0.0,12.5,25.0,-12.5,0.0,9.239641282876093,10.94504979841119,-356.02456655143885,0.012582263600372914,Sr,0,0,-0.15299999999999417,-0.0047999999999998,-0.8710000000000003,-0.06299999999999706,3,2025
Tyler Johnson,8893553,R/R,Alma,Michigan Intercol. Ath. Assn.,1,1,0.0,7.0,7.0,2,0,0,2,12,0,0,0,0,25,7,2,0,0.0,15.428571428571427,2.571428571428571,0.0,0.0,2.571428571428571,0.0,48.0,8.0,40.0,0.0,2.6682127114475205,3.5209169692150697,200.0,0.2668231237169817,Sr,0,0,0.03641918564751381,0.2269999999999996,8.99,0.16036100011099977,3,2025
Tyler Lasley,8896130,L/L,Alma,Michigan Intercol. Ath. Assn.,1,0,0.0,2.0,2.0,1,0,0,2,3,0,0,0,0,9,2,1,37,0.1,13.5,9.0,0.0,0.0,4.5,0.0,33.33333333333333,22.22222222222222,11.111111111111107,0.0,5.239641282876092,6.092345540643641,200.0,0.048597798077294335,So,0,0,0.015655172413791836,0.0047999999999999,6.258,0.03400000000000024,3,2025
Ryan Kracht,d3d-7559180,R/R,Alma,Michigan Intercol. Ath. Assn.,1,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,3,3,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.239641282876092,7.797754056178739,200.0,0.022769489971339523,Sr,0,0,,0.0,3.129,0.0,3,2025
Josh West,8891577,R/R,Alma,Michigan Intercol. Ath. Assn.,1,0,27.0,1.0,1.0,3,3,3,0,1,0,0,0,0,6,1,1,28,0.0,9.0,0.0,0.0,27.0,27.0,0.0,16.666666666666664,0.0,16.666666666666664,0.0,3.239641282876092,4.092345540643641,-217.0184249135792,0.02802970939745745,Jr,0,0,,0.0,1.442,0.0,3,2025
Hayden Hileman,8893340,R/R,Alma,Michigan Intercol. Ath. Assn.,1,1,23.14,2.1,2.3333333333333335,4,7,6,2,1,1,1,0,2,15,5,1,41,0.0,3.8571428571428568,7.7142857142857135,3.8571428571428568,27.0,15.428571428571427,0.0,6.666666666666667,13.333333333333334,-6.666666666666667,16.666666666666664,15.096784140018947,11.718023659992646,-157.40023527778604,0.007773038320624025,So,0,0,,,,,3,2025
Evan Litwiller,8901281,R/R,Alma,Michigan Intercol. Ath. Assn.,2,0,3.0,3.0,3.0,2,1,1,1,2,1,0,0,0,12,4,3,42,0.0,6.0,3.0,3.0,3.0,6.0,50.0,16.666666666666664,8.333333333333332,8.333333333333332,20.0,9.239641282876093,6.327481712488674,153.66461945404674,0.03746792817026646,Jr,2,1,,0.0,3.129,0.0,3,2025
Alex Hardacre,8900126,R/R,Alma,Michigan Intercol. Ath. Assn.,1,1,10.8,3.1,3.3333333333333335,5,10,4,4,2,3,0,0,1,21,3,4,72,0.0,5.3999999999999995,10.799999999999999,8.1,27.0,13.5,0.0,9.523809523809524,19.047619047619047,-9.523809523809524,50.0,20.239641282876093,10.07450894685768,33.19263003456832,-0.023800130508894297,So,0,0,-0.013968878146871144,-0.4231999999999995,0.33699999999999974,-0.3772243991640528,3,2025
Chase Balhoff,d3d-7099321,R/R,Alma,Michigan Intercol. Ath. Assn.,2,0,33.75,1.1,1.3333333333333333,6,8,5,4,1,1,2,0,0,15,2,1,63,1.5,6.75,27.0,6.75,54.0,40.5,0.0,6.666666666666667,26.666666666666668,-20.0,33.33333333333333,22.489641282876093,14.658225862853076,-321.27303114197395,-0.0857697391693399,Sr,0,0,-0.07493030303030297,-0.1239999999999998,-8.592,-0.10543333333333312,3,2025
William Flocker,9215778,R/R,Alma,Michigan Intercol. Ath. Assn.,1,0,0.0,0.2,0.6666666666666666,2,1,0,1,0,0,1,0,0,5,1,1,21,0.0666666666666666,0.0,13.5,0.0,13.5,27.0,0.0,0.0,20.0,-20.0,0.0,9.739641282876093,11.018697669527416,200.0,0.007552480948961547,So,0,0,-0.006942857142857695,-0.0093999999999998,1.1789999999999998,-0.08705714285714032,3,2025
Tommy Ches,9215784,R/R,Alma,Michigan Intercol. Ath. Assn.,1,0,0.0,1.1,1.3333333333333333,0,0,0,0,3,0,0,0,0,4,1,0,21,0.0,20.25,0.0,0.0,0.0,0.0,0.0,75.0,0.0,75.0,0.0,0.7396412828760921,1.3791694762017537,200.0,0.046663361710631804,Fr,0,0,,0.0,3.307,0.0,3,2025
Reese Southern,9215795,R/R,Alma,Michigan Intercol. Ath. Assn.,1,0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,3,2,0,15,0.0,9.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,33.33333333333333,0.0,3.239641282876092,4.9450497984111905,200.0,0.02802970939745745,Fr,0,0,,,,,3,2025
Tyler Sparks,9215762,R/R,Alma,Michigan Intercol. Ath. Assn.,1,0,9.0,1.0,1.0,3,1,1,1,1,0,0,0,0,6,0,1,16,0.15,9.0,9.0,0.0,9.0,27.0,0.0,16.666666666666664,16.666666666666664,0.0,0.0,6.239641282876092,6.239641282876092,60.99385836214029,0.021744605367502043,Fr,0,0,0.010579310344827437,-0.0012000000000000999,4.837,-0.017200000000000402,3,2025
Cade Sutherland,9215787,R/R,Alma,Michigan Intercol. Ath. Assn.,1,1,21.0,3.0,3.0,4,7,7,3,3,2,1,0,2,17,3,2,66,0.0,9.0,9.0,6.0,21.0,12.0,0.0,17.647058823529413,17.647058823529413,0.0,40.0,16.906307949542757,9.660815045822007,-124.34766382167273,-0.0014319152119900078,Fr,0,0,-0.3063612630867946,-0.32539999999999997,2.3870000000000005,-0.21981746031746058,3,2025
Michael Stepek,9302100,R/R,Alvernia,MAC Commonwealth,1,0,18.0,1.0,1.0,0,2,2,1,0,0,0,0,3,6,2,0,0,0.0,0.0,9.0,0.0,18.0,0.0,0.0,0.0,16.666666666666664,-16.666666666666664,0.0,17.239641282876093,18.94504979841119,-86.51493359165907,-0.02247386398329672,So,0,0,,,,,3,2025
Scott Anderson,8884863,R/R,Alvernia,MAC Commonwealth,1,0,81.0,0.1,0.3333333333333333,0,3,3,2,0,0,0,0,1,4,1,0,0,0.2,0.0,54.0,0.0,81.0,0.0,0.0,0.0,50.0,-50.0,0.0,32.23964128287609,34.79775405617874,-1089.3172011624658,-0.030506713315430502,Jr,0,0,-0.009166666666666809,-0.013999999999999898,0.9510000000000001,-0.04083333333333283,3,2025
Brody DeGroodt,d3d-7565365,R/R,Alvernia,MAC Commonwealth,1,0,0.0,0.0,0.0,0,2,2,2,0,0,0,0,0,2,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,0.0,0.0,0.0,Sr,0,0,0.0005785714285713953,-0.0035999999999998,-2.0,-0.012149999999999326,3,2025
Ronald Kopcho,d3d-8491309,R/R,Alvernia,MAC Commonwealth,1,0,4.5,2.0,2.0,1,1,1,5,1,0,1,0,0,12,4,1,56,1.9,4.5,22.5,0.0,4.5,4.5,0.0,8.333333333333332,41.66666666666667,-33.33333333333334,0.0,11.739641282876093,13.44504979841119,128.37126660208523,-0.058112481116043016,So,0,0,-0.04163751492068954,-0.24899999999999997,5.119999999999999,-0.11729865529207639,3,2025
Shane McDermott,8885273,L/L,Alvernia,MAC Commonwealth,1,1,13.5,1.1,1.3333333333333333,3,2,2,2,1,0,2,0,0,8,0,2,0,0.0,6.75,13.5,0.0,13.5,20.25,0.0,12.5,25.0,-12.5,0.0,8.239641282876093,8.239641282876093,-14.886200193744337,0.01770881620530993,So,0,0,0.004911529574504275,-0.195,2.6029999999999998,-0.20237988400488402,3,2025
Josh Kreider,8880380,R/R,Alvernia,MAC Commonwealth,1,0,0.0,1.2,1.6666666666666665,1,0,0,1,0,0,0,0,1,8,5,0,0,1.9,0.0,5.4,0.0,0.0,5.4,0.0,0.0,12.5,-12.5,0.0,8.839641282876093,11.397754056178739,200.0,-0.0008422369519315437,Sr,0,0,-0.01564422419685582,-0.044,1.605,-0.03935577580314417,3,2025
Christopher Sasso,d3d-8008780,L/L,Alvernia,MAC Commonwealth,1,1,3.0,3.0,3.0,0,1,1,7,5,0,0,0,0,15,2,1,73,0.0,15.0,21.0,0.0,3.0,0.0,0.0,33.33333333333333,46.666666666666664,-13.333333333333336,0.0,8.906307949542759,9.474777454721124,152.24751106805684,0.032952976486099635,Jr,0,0,0.09934600884803702,0.11399999999999991,10.233,3.860653657829227e-05,3,2025
Logan Solomine,8882561,R/R,Alvernia,MAC Commonwealth,1,0,0.0,0.2,0.6666666666666666,1,0,0,0,1,0,0,0,0,3,0,1,0,0.2,13.5,0.0,0.0,0.0,13.5,0.0,33.33333333333333,0.0,33.33333333333333,0.0,2.239641282876092,2.239641282876092,200.0,0.022959910640089773,Jr,0,0,-0.084000000000001,-0.0054000000000001,-2.524,0.0029999999999994996,3,2025
Brad Coley,8894335,L/L,Alvernia,MAC Commonwealth,1,0,0.0,1.0,1.0,0,0,0,3,1,0,0,0,1,6,0,1,0,0.0,9.0,27.0,0.0,0.0,0.0,0.0,16.666666666666664,50.0,-33.333333333333336,0.0,15.239641282876093,15.239641282876093,200.0,-0.01588920371298521,Jr,0,0,,0.0,3.129,0.0,3,2025
Michael Andrew,8895875,L/L,Alvernia,MAC Commonwealth,1,0,6.75,1.1,1.3333333333333333,1,1,1,1,2,0,0,0,0,7,1,1,38,2.3,13.5,6.75,0.0,6.75,6.75,0.0,28.57142857142857,14.285714285714285,14.285714285714285,0.0,4.489641282876092,5.129169476201754,92.55689990312783,0.06735290534654303,Jr,0,0,0.051235883681535796,0.0439999999999999,2.1420000000000003,-0.03237874082439298,3,2025
Grant Fitzgerald,d3d-8008453,L/L,Alvernia,MAC Commonwealth,1,0,27.0,1.0,1.0,3,3,3,1,0,0,1,0,0,7,2,1,0,0.2,0.0,9.0,0.0,27.0,27.0,0.0,0.0,14.285714285714285,-14.285714285714285,0.0,8.239641282876093,9.94504979841119,-229.7724003874887,0.007998364704297711,Jr,0,0,-0.01035443037974701,-0.061999999999999805,1.831,-0.17799999999999924,3,2025
Nick Ferraioli,d3d-8008436,L/L,Alvernia,MAC Commonwealth,1,1,4.5,4.0,4.0,2,2,2,3,5,0,0,0,0,16,5,1,62,0.0,11.25,6.75,0.0,4.5,4.5,0.0,31.25,18.75,12.5,0.0,4.989641282876092,6.055521605085528,128.37126660208523,0.10196456842560186,Jr,0,0,0.01378613965141448,0.02299999999999979,10.516,0.015049681244107643,3,2025
Matt Mays,d3d-8008728,R/R,Alvernia,MAC Commonwealth,1,0,0.0,2.2,2.6666666666666665,2,0,0,1,6,0,0,0,0,11,2,0,34,2.5,20.25,3.375,0.0,0.0,6.75,0.0,54.54545454545454,9.090909090909092,45.454545454545446,0.0,1.864641282876092,2.5041694762017537,200.0,0.24399392232313455,Jr,0,0,-0.009418962195591504,0.44599999999999973,7.6659999999999995,0.12456526167924031,3,2025
Jake Umans,d3d-7565771,L/L,Alvernia,MAC Commonwealth,1,0,0.0,1.0,1.0,2,0,0,0,1,0,0,0,0,5,1,1,20,0.4166666666666666,9.0,0.0,0.0,0.0,18.0,0.0,20.0,0.0,20.0,0.0,3.239641282876092,4.092345540643641,200.0,0.033778663630638174,Sr,0,0,0.023617789757412386,0.007000000000000105,3.129,-0.016485714285714166,3,2025
Justin Schassburger,d3d-7559118,R/R,Anderson (IN),HCAC,1,1,22.5,2.0,2.0,4,5,5,2,4,1,2,0,0,14,0,2,0,0.0,18.0,9.0,4.5,22.5,18.0,0.0,28.57142857142857,14.285714285714285,14.285714285714285,100.0,10.739641282876093,4.6659934117598665,-140.04481009736858,0.012273080183971089,Sr,0,0,-0.015813424963299738,-0.4379999999999996,2.104,-0.3802504048239339,3,2025
Morgan Andrews,8885184,R/R,Anderson (IN),HCAC,1,0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,3,0,2,0,0.0666666666666666,9.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,33.33333333333333,0.0,3.239641282876092,3.239641282876092,200.0,0.02788561660271762,So,0,0,0.02399999999999928,0.0015999999999999001,3.129,0.011999999999998512,3,2025
C.J. Williams,d3d-7127651,R/R,Anderson (IN),HCAC,2,0,0.0,3.2,3.6666666666666665,3,0,0,2,2,0,0,0,1,16,3,5,0,1.0333333333333332,4.90909090909091,4.90909090909091,0.0,0.0,7.363636363636364,0.0,12.5,12.5,0.0,0.0,6.603277646512456,7.300944766504086,200.0,0.074901019407467,Sr,0,0,0.07474017799718558,0.1671999999999998,6.863,0.10552936378178995,3,2025
Landen Southern,d3d-7559143,R/R,Anderson (IN),HCAC,1,1,3.6,5.0,5.0,2,2,2,2,11,0,0,0,1,19,2,1,0,0.0,19.8,3.6,0.0,3.6,3.6,0.0,57.89473684210527,10.526315789473683,47.36842105263158,0.0,2.639641282876092,2.9807229859831117,145.59283038442103,0.17982161587596845,Sr,0,0,,,,,3,2025
Logan Nickel,8896933,R/R,Anderson (IN),HCAC,2,1,9.0,6.0,6.0,9,6,6,1,5,2,1,1,0,27,5,7,0,0.0666666666666667,7.5,1.5,3.0,9.0,13.5,0.0,18.51851851851852,3.7037037037037033,14.814814814814817,28.57142857142857,8.406307949542759,5.067796250271566,63.98207596105259,0.06847359614852135,Sr,0,0,-0.026237243867248516,-0.2339999999999999,12.774000000000001,-0.36688275613275134,3,2025
Eli Ketterer,8892411,R/R,Anderson (IN),HCAC,1,0,0.0,1.0,1.0,0,0,0,1,2,0,0,0,0,4,0,1,0,0.0666666666666666,18.0,9.0,0.0,0.0,0.0,0.0,50.0,25.0,25.0,0.0,4.239641282876092,4.239641282876092,200.0,0.024096619204517906,Jr,0,0,0.011076923076922937,0.0019999999999999,3.129,0.011999999999999003,3,2025
Drew Doty,8892453,R/R,Anderson (IN),HCAC,1,0,18.0,1.0,1.0,1,2,2,1,0,1,0,0,0,5,0,3,0,0.1333333333333333,0.0,9.0,9.0,18.0,9.0,0.0,0.0,20.0,-20.0,100.0,21.239641282876093,9.092345540643642,-72.03584807789483,-0.03754668173467547,Jr,0,0,-0.018857142857142878,-0.0048,1.129,-0.036000000000000004,3,2025
Gavin Owsley,d3d-8446931,R/R,Anderson (IN),HCAC,1,0,4.5,2.0,2.0,3,1,1,1,2,0,1,0,0,10,3,1,0,0.0,9.0,4.5,0.0,4.5,13.5,0.0,20.0,10.0,10.0,0.0,4.739641282876092,6.018697669527416,131.9910379805263,0.0431758821242707,So,0,0,,,,,3,2025
Carter Knoblauch,8902819,L/L,Anderson (IN),HCAC,1,0,81.0,0.1,0.3333333333333333,1,3,3,2,1,0,0,0,0,4,0,0,0,0.2499999999999999,27.0,54.0,0.0,81.0,27.0,0.0,25.0,50.0,-25.0,0.0,17.239641282876093,17.239641282876093,-1024.1613163505267,-0.009486095045575751,Jr,0,0,0.0036000000000000892,-0.0139999999999999,2.653,-0.04359999999999981,3,2025
