Team,App,Conference,IP,H,2B-A,3B-A,Inh Run,Inh Run Score,HR-A,R,ER,WAR,FO,BB,HB,SO,BF,Pitches,Season,Division,ERA,IR-A%,RA9,K9,H9,BB9,HR9,BB%,K%,K-BB%,HR/FB,FIP,xFIP,PF,ERA+,pitch_team,pREA,pWPA,pWPA/LI,li,Clutch
Arkansas,223,SEC,526.7,537,72,4,143,61,82,333,309,-1.1285406511965306,510,257,57,552,2392,4777,2023,1,5.280045566736282,42.65734265734265,5.690146193278906,9.43231441048035,9.176001518891209,4.391494209227264,1.4011771406872982,10.744147157190636,23.076923076923077,12.332775919732441,13.85135135135135,5.981732056871183,5.63888125604112,108.33560745268248,120.08429292798309,Arkansas,1171.74,-5.32660000000001,-6.849051382727954,0.9257395760540414,1.0951653679325135
Arkansas St.,260,Sun Belt,431.4,526,91,15,165,62,74,404,358,-1.5759975534470523,486,289,57,383,2160,5706,2023,1,7.468706536856746,37.57575757575757,8.42837273991655,7.990264255910988,10.973574408901252,6.029207232267038,1.5438108484005564,13.37962962962963,17.73148148148148,4.351851851851851,13.214285714285715,7.1258393249539855,6.837382942346649,106.9709280628623,85.5158588988901,Arkansas St.,849.195,-20.250999999999998,-12.985201662173417,1.02389846743295,-6.793126603882058
Army West Point,169,Patriot,474.4,448,83,7,79,23,72,269,234,2.3541793863780653,482,214,55,451,2096,5572,2023,1,4.43929173693086,29.11392405063291,5.103288364249578,8.556070826306915,8.499156829679595,4.059865092748735,1.3659359190556493,10.209923664122138,21.517175572519083,11.307251908396944,12.996389891696749,6.038150588880759,5.811729973987247,102.93165028148846,129.28192190483773,Army West Point,1067.107,-3.28280000000001,-4.676271127372081,0.9683640081799592,1.2862236119031456
Auburn,246,SEC,505.5,536,105,3,201,87,59,358,326,-0.37351720682227474,553,287,65,502,2370,7929,2023,1,5.804154302670623,43.28358208955223,6.3738872403560825,8.937685459940653,9.543026706231455,5.109792284866469,1.0504451038575668,12.109704641350211,21.18143459915612,9.071729957805909,9.640522875816995,5.8855630317728584,6.17900187918149,109.74303172568476,113.2783176147739,Auburn,1107.9260000000002,-7.758800000000007,-7.153940133051232,0.9682676518883415,-0.8591335092093422
Austin Peay,275,ASUN,492.1,567,93,12,164,68,83,460,385,0.4084409943390896,432,329,96,516,2454,7275,2023,1,7.0412517780938835,41.46341463414634,8.412924202397887,9.437106279211543,10.369843527738265,6.017069701280228,1.517984149563097,13.406682966585167,21.026894865525673,7.620211898940505,16.116504854368934,6.951830834570412,6.324429888986419,109.17505171459248,94.24712906860198,Austin Peay,949.2570000000001,-21.0374,-17.4047881859837,1.1208953578123277,-1.363600721486737
BYU,216,WCC,445.7,567,132,12,93,59,62,429,373,1.30958589456812,382,238,86,388,2204,3938,2023,1,7.531972178595468,63.44086021505376,8.662777653129908,7.834866502131479,11.449405429661208,4.805923266771371,1.2519632039488446,10.798548094373865,17.604355716878402,6.8058076225045365,13.963963963963963,6.513533969363778,6.1950806653523465,110.95494376774067,88.69164918267336,BYU,807.695,-15.7028,-14.519709027938724,0.9701575299306868,-1.6661159701127701
Ball St.,202,MAC,499.9,479,92,2,140,68,65,388,345,3.298882373955994,501,339,70,552,2362,5537,2023,1,6.2112422484496905,48.57142857142857,6.9853970794158835,9.937987597519506,8.62372474494899,6.103220644128825,1.170234046809362,14.352243861134632,23.370025402201524,9.017781541066892,11.484098939929329,6.201772267685323,6.20484042690091,115.1235679955603,111.5332800708796,Ball St.,1019.4060000000001,-8.874600000000004,-9.605183107535721,0.9331965811965812,0.09528971656268048
Baylor,252,Big 12,483.40000000000003,589,131,7,183,81,51,424,352,0.7008056895387036,435,287,70,492,2373,6983,2023,1,6.553578816714936,44.26229508196721,7.894083574679353,9.160115846090193,10.96607364501448,5.343400910219279,0.9495242035581298,12.094395280235988,20.733249051833123,8.638853771597136,10.493827160493826,5.816895126762724,5.949047290897694,111.92603537417568,103.99074384281737,Baylor,971.7020000000001,-13.657700000000002,-11.867454473383281,0.9576965125177654,-2.393535121424968
Bellarmine,219,ASUN,449.9,640,123,20,110,66,88,511,450,0.698368167425289,523,261,65,370,2305,5077,2023,1,9.002000444543233,60.0,10.222271615914648,7.4016448099577685,12.802845076683708,5.221160257835074,1.76039119804401,11.323210412147505,16.052060737527114,4.728850325379609,14.402618657937808,7.337178722170263,6.82559324685786,108.87325574724814,64.4237808602943,Bellarmine,757.8090000000001,-16.452899999999996,-18.382856028819358,0.8096167369901548,-1.9389817597194288
Belmont,203,MVC,521.4,544,109,12,96,44,65,358,313,-1.265455569847403,545,248,59,483,2381,7741,2023,1,5.4027617951668585,45.83333333333333,6.179516685845799,8.337169159953971,9.390103567318757,4.28078250863061,1.1219792865362486,10.415791684166317,20.285594288114236,9.86980260394792,10.655737704918032,5.79971563848453,5.928871856261357,97.05495541547576,108.72248577393916,Belmont,1112.703,-11.105400000000001,-9.522640965816942,0.965214579659024,-1.9829871442797202
Bethune-Cookman,201,SWAC,515.1,585,113,23,81,48,65,399,336,4.82871932462545,550,226,52,521,2408,5797,2023,1,5.870704717530576,59.25925925925925,6.971461852067559,9.103086779266162,10.221316249271986,3.9487478159580665,1.1357018054746653,9.385382059800666,21.636212624584715,12.25083056478405,10.569105691056912,5.502038067302244,5.647291931579864,102.98966943343363,106.53214602350816,Bethune-Cookman,1042.2930000000001,-13.915100000000006,-8.279741167141205,0.921204308467973,-6.825594177134146
Binghamton,184,America East,438.7,505,98,13,67,35,56,316,288,1.6488097522582097,499,206,54,385,2064,5268,2023,1,5.9083656257123325,52.23880597014925,6.482790061545476,7.8983359927057215,10.360155003419193,4.226122635058126,1.1488488716662868,9.980620155038759,18.6531007751938,8.67248062015504,10.09009009009009,5.947627980884037,6.180319348567262,99.91610808808969,103.03889587629142,Binghamton,956.8100000000001,-8.198800000000006,-7.823105016466782,0.9224959612277868,-1.064521970092482
Boston College,237,ACC,502.5,547,99,10,100,43,61,324,307,-0.9522799257382909,482,201,58,510,2278,5811,2023,1,5.498507462686567,43.0,5.802985074626866,9.134328358208956,9.797014925373135,3.6,1.0925373134328358,8.823529411764707,22.388059701492537,13.56453028972783,11.233885819521179,5.359912353413911,5.397989946459237,97.82807733964783,107.83903802966286,Boston College,1099.8870000000002,-5.048000000000007,-6.269996295351179,0.9578556650845808,0.9998912221048277
Bowling Green,202,MAC,418.7,470,92,9,80,38,55,325,286,1.230997981827744,489,217,44,362,1967,5902,2023,1,6.147599713398615,47.5,6.985908765225699,7.781227609266779,10.10269882971101,4.6644375447814665,1.1822307141151183,11.032028469750891,18.40366039654296,7.37163192679207,10.11029411764706,6.113963925028017,6.349525504233627,108.04811808860416,106.70592280681768,Bowling Green,850.177,-9.4318,-9.722086285096502,0.8883514039477343,-0.8951086200796894
Bradley,187,MVC,404.6,460,80,8,69,28,58,342,295,-4.777690873891418,434,264,81,365,2004,5640,2023,1,6.562036579337617,40.57971014492754,7.6075135936727625,8.119130004943154,10.23232822540781,5.872466633712308,1.2901631240731586,13.17365269461078,18.213572854291417,5.039920159680637,11.788617886178862,6.882784891366757,6.837941125651287,95.82344331874631,87.71220002965612,Bradley,810.844,-11.200599999999998,-12.038581711644419,1.0709327846364884,1.5798487634306166
Brown,123,Ivy League,330.0,335,73,10,60,26,37,261,216,1.8703753430755254,300,195,49,351,1564,6100,2023,1,5.890909090909091,43.333333333333336,7.118181818181818,9.572727272727274,9.136363636363637,5.318181818181818,1.009090909090909,12.468030690537084,22.44245524296675,9.974424552429667,10.979228486646884,5.81386983871468,5.883662543666286,103.69824228195591,106.85133728907385,Brown,671.6980000000001,-8.802200000000001,-7.693421443278176,0.8796445880452343,-2.313119970863239
Bryant,208,America East,424.8,485,98,10,85,43,55,331,291,3.6976001214363237,412,207,63,431,2009,5951,2023,1,6.165254237288136,50.588235294117645,7.012711864406779,9.13135593220339,10.275423728813559,4.385593220338983,1.1652542372881356,10.303633648581384,21.453459432553508,11.149825783972124,11.777301927194861,5.826119453506667,5.7871955944876,111.20616848259952,109.09499160810225,Bryant,876.1550000000001,-10.2842,-9.292210493168367,0.9319880418535127,-1.7424804450834372
Bucknell,158,Patriot,376.7,449,82,9,108,45,55,350,292,0.14680899133586112,433,225,66,285,1857,4949,2023,1,6.976373772232546,41.66666666666667,8.362091850278738,6.809131935226971,10.72736925935758,5.375630475179188,1.3140430050438014,12.116316639741518,15.347334410339256,3.231017770597738,11.270491803278688,6.967800705653246,7.007284755451679,104.66502339250847,90.7066181519425,Bucknell,740.398,-12.2484,-11.145644579621852,0.9491239993958617,-1.759307784659713
Butler,250,Big East,467.70000000000005,564,107,18,124,69,68,489,420,-5.685004031143647,492,318,101,401,2370,6161,2023,1,8.082103912764591,55.64516129032258,9.40987812700449,7.716484926234765,10.853110968569595,6.119307248236048,1.308531109685696,13.41772151898734,16.91983122362869,3.5021097046413505,12.142857142857142,7.128331323349352,7.0290367254087815,95.82482561722408,61.70321282370197,Butler,839.4040000000001,-19.686599999999995,-16.51657878670199,0.9345348837209302,-4.5490875066910625
CSU Bakersfield,172,Big West,441.8,522,102,5,133,66,51,370,300,-1.254451617965725,519,246,59,355,2160,4681,2023,1,6.111362607514712,49.62406015037594,7.537347215934812,7.231779085559077,10.6337709370756,5.011317338162065,1.038931643277501,11.38888888888889,16.435185185185187,5.046296296296298,8.947368421052632,6.230074895164191,6.6590390047710795,109.14803836136151,108.1904589461063,CSU Bakersfield,880.1780000000001,-12.392399999999999,-11.793261623637463,0.9904495105615662,-0.7186330947250532
CSUN,177,Big West,445.3,427,67,5,86,31,51,276,236,-0.0031921126067558925,404,200,52,394,1981,4364,2023,1,4.769818100157197,36.04651162790697,5.578261845946553,7.963170896025151,8.63013698630137,4.042218728946778,1.0307657758814281,10.095911155981828,19.8889449772842,9.793033821302373,11.20879120879121,5.682407222432841,5.721745718258904,106.64799580310007,126.66440539543137,CSUN,989.883,-1.7546000000000102,-3.4469218570230185,0.9571748565028699,1.613818962520953
Cal Poly,206,Big West,491.7,570,117,14,101,35,63,359,328,-0.7176630918524236,469,205,52,463,2280,6057,2023,1,6.00366076876144,34.65346534653465,6.571079926784625,8.474679682733374,10.433190970103722,3.7522879804759004,1.1531421598535692,8.991228070175438,20.307017543859647,11.315789473684209,11.842105263157894,5.615801911116551,5.5683785243279305,103.2391099925902,104.64629077907432,Cal Poly,1059.1100000000001,-12.891400000000008,-9.148926696250875,1.0334022297381935,-3.325789952334226
Cal St. Fullerton,215,Big West,498.8,561,102,13,38,21,55,313,286,0.13847683435440367,522,232,49,490,2310,4922,2023,1,5.160384923817161,55.26315789473685,5.647554129911788,8.84121892542101,10.122293504410585,4.186046511627907,0.9923817161186848,10.043290043290042,21.21212121212121,11.168831168831169,9.532062391681109,5.424166064808821,5.7208497909137,103.95707893774468,118.60574948128408,Cal St. Fullerton,1122.5910000000001,-6.16820000000001,-7.529453912407951,1.0325396825396826,1.5556399231688944
California,232,Pac-12,447.3,523,93,11,107,46,57,347,286,-1.2584960575386737,472,209,44,396,2109,5008,2023,1,5.754527162977867,42.99065420560748,6.981891348088531,7.9678068410462775,10.523138832997986,4.20523138832998,1.146881287726358,9.90990990990991,18.776671408250355,8.866761498340445,10.775047258979207,5.848215305454513,5.960433039842389,100.95630759049574,106.53653346082916,California,919.9580000000001,-10.255000000000004,-9.424058811544711,1.021813237829951,-0.6120217757246333
California Baptist,284,WAC,504.6,552,105,11,191,71,57,370,311,2.0991410277682663,448,256,55,487,2338,6823,2023,1,5.5469678953626635,37.17277486910995,6.599286563614744,8.686087990487515,9.845422116527942,4.565992865636147,1.0166468489892984,10.949529512403764,20.82976903336185,9.880239520958085,11.287128712871288,5.652622406004703,5.680960827718908,104.89158165223236,113.28769781392029,California Baptist,1066.442,-11.329000000000002,-9.341294502153882,1.0044620751744318,-1.9373792078840442
Campbell,224,Big South,542.6,473,104,8,111,52,44,334,278,4.3855306976627295,496,282,85,565,2471,4949,2023,1,4.611131588647254,46.846846846846844,5.5399926280869884,9.371544415775894,7.8455584224106145,4.677478805750091,0.72981938813122,11.41238365034399,22.865236746256574,11.452853095912584,8.148148148148149,5.2661221815309744,5.700414592848589,100.91130374875436,125.07385345590399,Campbell,1231.41,-3.3776000000000077,-4.603532934501182,0.8670817369093231,0.7081677616175699
Canisius,190,MAAC,436.1,447,84,9,87,46,53,345,292,5.285441927080825,383,286,67,486,2092,5346,2023,1,6.02614079339601,52.87356321839081,7.119926622334326,10.02980967667966,9.224948406328824,5.902315982572804,1.0937858289383169,13.671128107074571,23.23135755258126,9.56022944550669,12.155963302752294,6.044793382800343,5.960180268233046,116.50983942629912,115.19091666409469,Canisius,890.623,-9.376000000000003,-8.251792306486564,1.0236273744470465,-0.9077907938235725
Central Ark.,201,ASUN,462.3,499,101,14,131,60,67,336,283,2.2106061199783458,493,239,57,443,2174,6496,2023,1,5.509409474367294,45.80152671755725,6.54120700843608,8.62426995457495,9.71447112264763,4.652822842310188,1.3043478260869565,10.993560257589696,20.377184912603497,9.3836246550138,11.964285714285715,6.1537691563557235,6.081434993567913,106.55660143372154,115.22059003455603,Central Ark.,1006.033,-10.534300000000007,-7.994035031651656,0.942621015348288,-3.1815061757631824
Central Conn. St.,168,NEC,439.2,430,83,11,21,10,38,290,265,3.568500861065775,473,217,53,357,1982,3402,2023,1,5.430327868852459,47.61904761904761,5.942622950819672,7.315573770491804,8.811475409836065,4.44672131147541,0.778688524590164,10.94853683148335,18.012108980827445,7.063572149344095,7.436399217221135,5.608736538499413,6.2241131865997446,100.57706754049993,111.46952761783507,Central Conn. St.,951.1170000000001,-2.819800000000008,-3.1019882598680013,0.9093280467445742,0.00101715258170465
Central Mich.,205,MAC,504.40000000000003,496,110,11,100,35,44,301,265,4.261726357124772,545,225,43,473,2265,4241,2023,1,4.7283901665344965,35.0,5.370737509912767,8.439730372720062,8.850118953211735,4.014670896114195,0.7850911974623315,9.933774834437086,20.88300220750552,10.949227373068434,7.470288624787775,5.117883007676302,5.7303603175067295,102.76021374650117,124.55091015745077,Central Mich.,1113.034,-4.90100000000001,-5.790589064938574,1.0158876298394712,0.9662365912555773
Charleston So.,170,Big South,424.3,476,87,13,73,24,64,342,278,1.2187810237385737,461,206,61,419,2011,6252,2023,1,5.896771152486448,32.87671232876712,7.2543012019797315,8.887579542776336,10.096629743106291,4.369549846806505,1.357530049493283,10.243659870711088,20.835405271009446,10.591745400298358,12.19047619047619,6.139059277290873,6.028789236657467,108.54215469168858,110.91972816748901,Charleston So.,848.8820000000001,-9.364600000000001,-9.907801904567764,0.8337265696683707,-1.3244177951413807
Charlotte,253,C-USA,556.3,525,112,14,186,59,78,343,308,2.9140208902761593,510,238,58,619,2477,5110,2023,1,4.98292288333633,31.72043010752688,5.549164120079094,10.01438072982204,8.49361855114147,3.8504404098508,1.2619090418838756,9.608397254743641,24.989907145740816,15.381509890997174,13.26530612244898,5.458985565459025,5.2170979371476,105.8169152165306,122.78622818086255,Charlotte,1242.892,-6.743800000000011,-6.242515189945989,0.9063828603227602,-1.1978285049894657
Cincinnati,237,AAC,475.2,533,101,16,147,66,78,407,358,-2.3853340764107163,440,280,101,432,2312,7306,2023,1,6.78030303030303,44.89795918367347,7.708333333333334,8.181818181818182,10.09469696969697,5.303030303030303,1.4772727272727273,12.110726643598616,18.685121107266436,6.57439446366782,15.057915057915059,6.9863445861894276,6.482857470874729,106.19602238503349,95.30967395270085,Cincinnati,944.8120000000001,-17.0636,-13.800677838507605,1.01047313361864,-3.086065046870212
Clemson,301,ACC,557.6,531,99,7,202,63,79,307,270,-1.2873786719591547,473,255,72,604,2500,2974,2023,1,4.357962697274031,31.18811881188119,4.955164992826399,9.748923959827835,8.570659971305595,4.115853658536585,1.2751076040172165,10.2,24.16,13.96,14.31159420289855,5.700105219785068,5.338905031259768,104.78811439364006,131.80741061800074,Clemson,1302.3000000000002,-6.42820000000001,-5.145698824503713,1.0492097001190863,-0.9810077807348812
Coastal Carolina,274,Sun Belt,557.0,596,132,7,161,65,91,437,390,2.4578984176793948,471,309,95,649,2630,8027,2023,1,6.301615798922801,40.37267080745342,7.061041292639138,10.48653500897666,9.630161579892281,4.992818671454219,1.4703770197486534,11.749049429657795,24.67680608365019,12.927756653992397,16.19217081850534,6.234864343910262,5.620055011700964,114.8240677529716,110.0119809002953,Coastal Carolina,1153.3700000000001,-11.601000000000008,-12.697500174180337,0.8585929387331257,-0.814141346093006
Col. of Charleston,198,CAA,517.4,526,86,15,92,41,42,307,264,3.7575488625710576,467,210,64,463,2350,5555,2023,1,4.59219172787012,44.565217391304344,5.340162350212602,8.053730189408581,9.149594124468498,3.65287978353305,0.73057595670661,8.936170212765958,19.70212765957447,10.76595744680851,8.25147347740668,5.119656347013751,5.535740882053256,102.7158550135295,126.69253107200382,Col. of Charleston,1187.111,-0.5544000000000121,-2.9580270094182795,1.0049344873181874,2.4063492562947815
Columbia,187,Ivy League,382.20000000000005,459,86,8,87,54,57,327,285,0.5307068187120332,394,231,65,297,1875,4700,2023,1,6.711145996860282,62.06896551724138,7.700156985871271,6.993720565149135,10.808477237048663,5.439560439560439,1.3422291993720563,12.32,15.840000000000002,3.5200000000000014,12.638580931263856,6.973391269664682,6.79948980801867,111.48489073074448,101.29335904984127,Columbia,764.398,-11.110400000000002,-10.89666565288379,0.967895275705719,-0.5822621597342685
Coppin St.,166,NEC,443.2,511,109,19,62,33,47,382,326,1.2918864580675602,455,268,68,406,2154,6183,2023,1,6.620036101083032,53.2258064516129,7.757220216606498,8.244584837545126,10.376805054151625,5.4422382671480145,0.9544223826714802,12.44196843082637,18.848653667595173,6.406685236768803,9.362549800796813,6.086233365681095,6.401695097343211,100.93422807228008,92.45565212047563,Coppin St.,890.8100000000001,-11.786999999999999,-12.252954330466963,0.8372018291929304,-1.8260880091356224
Cornell,142,Ivy League,293.8,330,61,6,59,17,38,262,213,-1.3525804465097377,317,205,56,223,1446,5192,2023,1,6.524846834581347,28.8135593220339,8.025867937372361,6.831177671885636,10.108917631041525,6.279782164737917,1.1640571817562968,14.177040110650069,15.421853388658368,1.2448132780082997,10.704225352112676,7.09383972133943,7.219616308746036,102.43644650001131,95.5564762923029,Cornell,557.2800000000001,-10.2456,-9.627626717786711,0.9086258124419685,-1.6483021186003342
Creighton,206,Big East,421.5,429,74,6,153,66,43,289,262,-0.5067456165129635,386,221,68,340,1945,5285,2023,1,5.594306049822064,43.13725490196079,6.170818505338079,7.259786476868327,9.160142348754448,4.7188612099644125,0.9181494661921709,11.362467866323907,17.480719794344473,6.118251928020566,10.023310023310025,6.035254503871587,6.231294175948484,100.0461060402836,108.31216233567547,Creighton,908.6010000000001,-8.988800000000005,-6.654772611351162,1.0384501061571125,-2.0012041627896293
DBU,251,C-USA,554.6,531,92,7,131,51,57,302,273,5.003404620879639,538,234,61,656,2462,5684,2023,1,4.430219978362784,38.93129770992366,4.900829426613775,10.645510277677605,8.617021276595745,3.797331410025243,0.9249909844933285,9.504467912266449,26.645004061738426,17.140536149471977,9.57983193277311,4.831558809198458,5.100053961248845,106.31531312520627,131.67255720351875,DBU,1288.669,-1.6794000000000116,-2.6590314673582998,0.9210597826086956,0.8356970522528142
Dartmouth,174,Ivy League,341.5,508,104,16,117,66,51,399,357,-0.3320977595024893,382,180,68,261,1780,5210,2023,1,9.408491947291362,56.41025641025641,10.51537335285505,6.878477306002928,13.387994143484628,4.743777452415813,1.3440702781844802,10.112359550561797,14.662921348314606,4.55056179775281,11.778290993071593,6.85689304293847,6.811836798759446,101.5383553983689,48.06578327623896,Dartmouth,598.7660000000001,-14.777399999999998,-11.546391621379923,0.867039627039627,-5.497120046541356
Davidson,216,Atlantic 10,464.40000000000003,569,125,6,108,47,73,440,375,1.5777585869737438,502,285,95,408,2325,6225,2023,1,7.267441860465116,43.51851851851852,8.527131782945736,7.906976744186046,11.027131782945736,5.5232558139534875,1.4147286821705425,12.258064516129032,17.548387096774192,5.29032258064516,12.695652173913045,7.006556394191933,6.81489954054182,111.18166140060212,92.8199129899503,Davidson,916.589,-11.8836,-12.257447536905733,0.9159868729488982,-0.716100830378533
Dayton,285,Atlantic 10,512.1,578,115,22,227,99,69,425,369,2.809019406671418,472,267,105,552,2464,6566,2023,1,6.48506151142355,43.61233480176212,7.469244288224956,9.701230228471001,10.15817223198594,4.69244288224956,1.2126537785588751,10.83603896103896,22.4025974025974,11.56655844155844,12.754158964879853,6.040428926960939,5.8688661561916575,107.8780982105204,101.42960049358352,Dayton,1038.0,-13.593200000000003,-13.065308744550723,0.9536257124762508,-1.1889210042497318
Delaware,231,CAA,503.90000000000003,607,137,17,117,54,71,428,377,-0.19544096761844376,525,268,76,394,2436,5816,2023,1,6.7334788648541375,46.15384615384615,7.644373883707084,7.03711053780512,10.841436793014486,4.786664020639015,1.2681087517364555,11.001642036124796,16.174055829228244,5.172413793103448,11.912751677852349,6.581320691757912,6.518615897225779,109.35499571160732,99.03599444807494,Delaware,1026.222,-14.1524,-12.1711862210332,0.9052016265672653,-3.463341584301382
Delaware St.,220,NEC,404.8,509,105,17,95,52,60,473,413,-2.5768027335034387,416,347,70,329,2131,6786,2023,1,9.182312252964426,54.736842105263165,10.516304347826086,7.3147233201581034,11.316699604743082,7.714920948616601,1.3339920948616601,16.28343500703895,15.438761145002347,-0.8446738620366023,12.605042016806722,7.657183409202164,7.489016237911936,99.66960897159494,48.93807958500314,Delaware St.,697.1010000000001,-15.685999999999995,-15.488242138333366,0.8010471204188482,-4.0936271427123785
Duke,347,ACC,558.6,510,117,8,152,50,58,314,268,0.9319610733496705,495,258,67,675,2489,8311,2023,1,4.317937701396348,32.89473684210527,5.0590762620837815,10.875402792696024,8.216970998925886,4.156820622986036,0.9344790547798066,10.36560867818401,27.119325030132586,16.753716351948576,10.488245931283906,4.943866909313254,5.074712626438934,103.8515639418894,131.82439044989732,Duke,1280.67,-6.161200000000012,-5.095831981667125,0.9559470663265306,-1.3492947591638158
