Player,Pos,B/T,player_id,Team,Conference,Yr,R/PA,GP,BB,CS,GS,HBP,IBB,K,RBI,SF,AB,PA,H,2B,3B,HR,R,SB,OPS+,Picked,Sac,BA,SlgPct,OBPct,ISO,wOBA,K%,BB%,SB%,wRC+,wRC,Batting,Baserunning,Adjustment,WAR,Clutch,WPA,REA,WPA/LI,wSB,wGDP,wTEB,EBT,Opportunities,OutsOB,GDPOpps,GDP,Division,Season
Hayden Grier,C,R/R,8422619,AUM,Gulf South,Jr,0.19387755102040816,31,14,2,21,9,0,14,9,2,73,98,16,1,1,1,19,1,69.03477563902914,0,0,0.219,0.301,0.398,0.08199999999999999,0.35553061224489796,14.285714285714285,14.285714285714285,33.33333333333333,77.71416712839199,14.654980560263498,-4.025089621569286,-3.887815240812258,2.49054,-0.39037669147425674,0.3053744958321485,0.38260000000000083,-46.573,0.09180134845332896,-1.2128232427961696,-0.7607020971411613,-1.9142899008749272,3.0,17.0,2.0,63.0,0.0,2,2024
Matt Del Sol,INF,0,8422625,AUM,Gulf South,Jr,0.16666666666666666,2,0,0,2,0,0,1,0,0,6,6,2,0,0,0,1,0,59.76134529521626,0,0,0.333,0.333,0.333,0.0,0.307,16.666666666666664,0.0,0.0,47.78586620520792,0.5758489246924401,-0.5678288415422201,-0.96148285437983,0.032240000000000005,-0.040424512978556044,0.011661296852350345,-0.2509999999999992,-8.034,-0.1946332594691722,-0.00724679373966213,-0.13282100108813927,-0.8214150595520286,0.0,2.0,1.0,11.0,0.0,2,2024
RH Frankland,OF,0,8422629,AUM,Gulf South,Jr,0.19473684210526315,44,29,1,40,9,2,37,44,2,148,190,51,9,1,6,37,6,142.28871777930632,1,0,0.345,0.541,0.473,0.19600000000000006,0.45981182795698927,19.473684210526315,15.263157894736842,85.71428571428571,142.02325906231965,50.281846535600515,14.06538393816961,-0.15847753989619007,0.28600000000000003,0.992394878179318,0.4502730865403628,2.304800000000001,-59.669999999999995,1.7650682699592,0.301548344500869,-0.936881739044416,0.4768558546473569,10.0,28.0,0.0,119.0,1.0,2,2024
JC Tunnell,INF,R/R,8422618,AUM,Gulf South,Jr,0.15328467153284672,42,9,1,34,3,0,26,18,1,124,137,29,4,0,0,21,7,35.995044673139475,0,5,0.234,0.266,0.299,0.032,0.2742992700729927,18.97810218978102,6.569343065693431,87.5,27.61968159734458,8.203738085113146,-17.910237577244928,0.6171758734659383,0.67704,-1.2401659298431364,-0.47714537171477545,-0.8803999999999994,-69.707,-0.3602674374164859,0.6247438380751251,0.3770588089820952,-0.38462677359128206,9.0,20.0,2.0,93.0,3.0,2,2024
Ashton Thomas,OF,L/L,8422630,AUM,Gulf South,Jr,0.2127659574468085,30,12,0,18,7,0,21,24,2,73,94,23,5,1,2,20,1,124.84530469897068,0,0,0.315,0.493,0.447,0.178,0.42838297872340425,22.340425531914892,12.76595744680851,100.0,122.64142944958894,21.615452138062356,3.6978338003860127,-1.627926600183006,0.195,0.17810503619974147,0.4182164326264658,1.5181999999999995,-19.897,0.9051540274219602,0.07680450642574381,0.2996710851716292,-2.004402191780379,3.0,18.0,2.0,58.0,2.0,2,2024
Cole Strachan,UT,0,8422638,AUM,Gulf South,Jr,0.2619047619047619,13,7,0,9,2,0,6,3,1,32,42,10,1,0,0,11,2,92.4572436777787,0,0,0.313,0.344,0.452,0.030999999999999972,0.3967380952380952,14.285714285714285,16.666666666666664,100.0,103.1263738626487,8.190986622957455,0.18524225931483385,0.7680899264212624,0.20956000000000002,0.13148409727998978,-0.13796422796444907,0.019599999999999382,-23.598999999999997,0.1611594942366377,0.33477885634304083,0.6739848155109309,-0.2406737454327092,1.0,6.0,0.0,27.0,2.0,2,2024
Tyrese Rooks,OF,0,8422622,AUM,Gulf South,Jr,0.216,52,21,1,52,13,0,19,39,4,212,250,78,13,1,4,54,12,125.55095732995225,2,1,0.368,0.495,0.448,0.127,0.42876,7.6,8.4,92.3076923076923,122.87393437170819,57.59193919110332,9.93869893132581,1.0540288485383835,0.338,0.7419211479867256,-0.09380576925492723,1.9014000000000002,-121.53599999999999,1.8849716702841768,1.4182102164947545,-0.6492852903353445,0.28510392237897353,13.0,33.0,1.0,178.0,3.0,2,2024
Nick Purvis,C,0,8422646,AUM,Gulf South,Sr,0.045454545454545456,12,3,0,9,4,0,10,7,0,37,44,9,3,0,1,2,1,83.89546516860685,0,0,0.243,0.405,0.364,0.16200000000000003,0.3571590909090909,22.727272727272727,6.8181818181818175,100.0,78.7184322149936,6.658874454367078,-1.7280958313537633,-1.00681221167257,0.96408,-0.08578162138828198,0.06698545863806876,0.22239999999999982,-18.668,0.11266736290303678,0.15651923756202724,0.1498355425858146,-1.3131669918204119,2.0,7.0,2.0,29.0,1.0,2,2024
Isaiah Pruitt,OF,R/R,8265970,Adams St.,RMAC,So,0.18292682926829268,28,3,1,20,4,0,17,14,0,75,82,25,7,1,1,15,3,110.37443150079147,1,0,0.333,0.493,0.39,0.15999999999999998,0.3966951219512195,20.73170731707317,3.6585365853658534,75.0,97.07572151349079,15.988036849383876,-3.0793331823956285,2.217944261484087,0.18200000000000002,0.0009630422978129455,-0.5374403779809236,-0.3026000000000003,-28.851999999999997,0.19090724480485638,-0.12452860574723999,2.8238203580967456,-0.4813474908654184,2.0,12.0,0.0,56.0,7.0,2,2024
Ayden Tausher,OF,L/L,8270568,Adams St.,RMAC,So,0.2756756756756757,48,13,1,45,1,0,34,36,1,170,185,66,12,4,6,51,8,147.91795109738484,1,3,0.388,0.612,0.432,0.22399999999999998,0.4509621621621622,18.37837837837838,7.027027027027027,88.88888888888889,130.54161519412054,47.15158908530168,4.133742062384502,0.623957780324122,0.312,0.3955173887975134,0.06082118953787896,1.3110000000000006,-77.75299999999999,1.4692650504007956,0.7486525038086728,-0.045553467207438914,-0.07914125627711188,20.0,39.0,4.0,128.0,3.0,2,2024
Joseph Raker,1B,R/R,8265146,Adams St.,RMAC,Jr,0.228310502283105,52,16,2,51,3,0,27,46,5,195,219,70,16,2,6,50,4,128.21564970408699,0,0,0.359,0.554,0.406,0.19500000000000006,0.4159041095890411,12.32876712328767,7.30593607305936,66.66666666666666,108.92169534034863,47.342989062532354,-3.5808406564885207,0.30974311987373204,-4.1776800000000005,-0.5353608919930847,0.5143575471679667,1.8646000000000003,-81.314,1.6490918136973238,-0.7179017520212704,0.7733269858541894,0.25431788604081307,15.0,40.0,1.0,143.0,5.0,2,2024
Nolan Marthaler,OF,R/R,8267782,Adams St.,RMAC,Jr,0.19318181818181818,30,12,0,26,1,0,23,18,1,74,88,18,2,0,1,17,0,59.61541540609237,0,0,0.243,0.311,0.352,0.068,0.3212045454545454,26.136363636363637,13.636363636363635,0.0,50.52150375798268,9.825475178049825,-10.637068270689156,-0.5556553181334233,0.195,-0.7601937062670062,0.014884363972753754,-0.024199999999999673,-39.95799999999999,-0.04547425161320278,-0.10145511235526981,-0.21240355129092892,-0.24179665448722454,4.0,16.0,0.0,59.0,1.0,2,2024
Jack Dere,OF,R/R,8260731,Adams St.,RMAC,So,0.24293785310734464,48,6,4,43,3,0,50,41,1,167,177,64,19,3,6,43,5,149.39122783719316,2,2,0.383,0.641,0.412,0.258,0.4489209039548023,28.24858757062147,3.389830508474576,55.55555555555556,129.28279345118634,44.713812594100276,3.5561967937957393,-0.9614284729018174,0.312,0.23853524786930858,0.8011716255676504,2.1635999999999993,-54.833,1.6189344041439713,-1.7278147701069002,-0.461031011969532,1.2274173091746148,11.0,23.0,0.0,121.0,2.0,2,2024
Matt Bathauer,OF,L/L,8283232,Adams St.,RMAC,Sr,0.2336448598130841,52,20,0,51,2,0,29,56,4,188,214,68,18,1,9,50,0,145.12532644510463,0,0,0.362,0.612,0.421,0.25,0.43887383177570094,13.551401869158877,9.345794392523365,0.0,123.08687327495349,51.687618269880254,1.926433064992283,-1.3051778204571245,0.338,0.08490863264920598,0.6511875472561535,2.200800000000001,-66.213,2.0342360233389467,-0.22465060592952601,0.2129538035413987,-1.2934810180689973,5.0,31.0,0.0,148.0,4.0,2,2024
Mike Bathauer,3B,R/R,8278555,Adams St.,RMAC,Sr,0.2564102564102564,52,23,1,52,5,2,25,76,5,199,234,85,15,2,15,60,6,192.82784424636867,0,0,0.427,0.749,0.487,0.322,0.5162695652173913,10.683760683760683,9.82905982905983,85.71428571428571,170.81598060466715,76.50786331782808,22.09610005640853,-0.9533041072615016,0.8382400000000001,1.6266793170367633,0.8691926263153964,3.478199999999998,-36.43499999999999,3.617953411169141,0.2725611695422205,-0.5093295578197645,-0.7165357189839576,13.0,37.0,2.0,125.0,2.0,2,2024
Ethan  Abegg,1B,L/R,8426010,Adams St.,RMAC,So,0.375,13,2,0,1,0,0,2,0,0,6,8,3,0,0,0,3,1,171.6162708913057,0,0,0.5,0.5,0.625,0.0,0.541125,25.0,25.0,100.0,186.14405699481594,2.8351274845788823,0.9748962619662478,0.0,-1.0444200000000001,0.0,-0.165,-0.033,-6.822999999999999,-0.033,0.1818830156508447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2024
Christian Altamirano,OF,L/L,8426015,Adams St.,RMAC,Fr,0.2328767123287671,51,23,5,48,13,0,25,37,4,179,219,69,8,3,3,51,16,137.7129691446429,1,1,0.385,0.514,0.479,0.129,0.4535981735159817,11.415525114155251,10.50228310502283,76.19047619047619,132.16721473603306,56.454468091229906,5.530638372209037,0.2916156889123567,0.3315,0.4658652938667873,0.21232134872510278,1.4523999999999968,-94.99099999999999,1.4322789241261895,-0.33568150386025475,-0.39571792462162425,1.0230151173942357,20.0,41.0,2.0,157.0,3.0,2,2024
Phil Carter,OF,R/R,8426017,Adams St.,RMAC,Jr,0.22033898305084745,47,15,0,42,0,0,34,33,1,102,118,38,7,1,8,26,0,171.20848738888262,0,0,0.373,0.696,0.449,0.32299999999999995,0.47588983050847466,28.8135593220339,12.711864406779661,0.0,145.9142372376473,33.32171759400652,5.883307060470164,0.49560663464357646,0.3055,0.5329817183392158,0.8555589775705363,1.8457999999999999,-35.827999999999996,1.1017430650196418,-0.1340656841837494,0.9615812642200019,-0.331908945392676,4.0,17.0,0.0,86.0,4.0,2,2024
Caleb Eiguren,C,R/R,8426020,Adams St.,RMAC,Jr,0.11214953271028037,33,8,0,26,1,0,15,15,3,95,107,26,2,0,0,12,1,49.65431989562505,0,1,0.274,0.295,0.327,0.020999999999999963,0.29640186915887845,14.018691588785046,7.476635514018691,100.0,35.22596295311505,9.017650194542771,-15.862942407901215,1.3177079319724294,2.6512200000000004,-0.8314439820094208,0.22741097986944592,0.07620000000000043,-52.596,-0.1388125161822946,0.08042790329557487,1.058178355920467,0.17910167275638766,3.0,8.0,0.0,78.0,4.0,2,2024
Josh Parks,OF,R/R,8426024,Adams St.,RMAC,Jr,0.36363636363636365,20,3,0,5,0,0,7,5,1,29,33,7,2,0,1,12,1,70.44209157853723,0,0,0.241,0.414,0.303,0.173,0.3113636363636364,21.21212121212121,9.090909090909092,100.0,44.452722116733426,3.326109483159416,-4.347344310117702,0.9957966742178306,0.13,-0.17254306869784383,-0.25087321261083967,0.041399999999999916,-8.797999999999998,0.3034137531513801,0.17463622191118255,0.22228336136116333,0.5988770909454847,5.0,10.0,0.0,23.0,1.0,2,2024
Carson Reimers,UT,R/R,nan,Adams St.,RMAC,So,0.0,6,1,0,0,0,0,1,1,0,3,4,0,0,0,0,0,0,-36.53125790272275,0,0,0.0,0.0,0.25,0.0,0.19575,25.0,25.0,0.0,-26.84495042145404,-0.1072706947966513,-1.0373863061029684,0.0,0.09672,0.0,56.70972876682042,116.0691,-7443.572999999999,68.93160167628137,-0.003623396869831065,-0.024149272925116233,0.0,0.0,0.0,0.0,2.0,0.0,2,2024
Seth Reker,INF,R/R,8426030,Adams St.,RMAC,Fr,0.24,50,12,1,47,2,0,30,36,2,184,200,64,8,0,6,48,0,109.4708761756066,0,1,0.348,0.489,0.39,0.14100000000000001,0.38728,15.0,6.0,0.0,91.26951817192476,36.91681846105044,-9.588962104265427,2.1945314912942893,0.806,-0.46675630298800447,0.5177184383581939,1.3138,-87.38499999999999,1.0008342869225513,-0.8730878774103137,2.3819987140172123,0.6856206546873906,14.0,39.0,0.0,134.0,8.0,2,2024
Braden Thomson,OF,R/R,8426033,Adams St.,RMAC,Fr,0.1388888888888889,21,2,1,7,1,0,10,1,0,33,36,4,1,0,0,5,0,-16.413153775486645,1,0,0.121,0.152,0.194,0.031,0.17802777777777776,27.77777777777778,5.555555555555555,0.0,-37.77405218134309,-1.6696305136555138,-10.040671015412368,0.06267942939157078,0.1365,-0.6606431781284364,-0.15610289510945302,-0.4053999999999997,-28.718,-0.3708708791208772,-0.662930858960112,0.18605945197348894,0.5395508363781938,3.0,4.0,0.0,26.0,1.0,2,2024
Gunnar Martinez,2B,0,8684272,Adams St.,RMAC,So,0.03125,24,1,0,8,1,0,10,4,0,30,32,4,2,0,0,1,0,-7.093739683602496,0,0,0.133,0.2,0.188,0.067,0.18662499999999999,31.25,3.125,0.0,-32.47223871004896,-1.180461364112726,-8.621386254563264,0.0,0.38688,0.0,-0.19630204121348244,-0.4613999999999995,-18.037,-0.2734007865500132,-0.01449358747932426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2024
A. Yi,C,0,8685913,Adams St.,RMAC,-,0.0,2,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,26.937484194554507,0,0,0.0,0.0,0.5,0.0,0.4065,0.0,0.0,0.0,103.12228320280626,0.4115964406811444,-0.053461364972014175,0.0,0.16068000000000002,0.0,0.0,0.0,-1.3319999999999999,0.0,-0.003623396869831065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2024
Ryan Downs,UT,0,8684271,Adams St.,RMAC,Sr,0.34210526315789475,27,3,1,7,2,0,11,5,1,32,38,7,0,2,1,13,3,79.16379811870505,0,1,0.219,0.438,0.316,0.219,0.3315,28.947368421052634,7.894736842105263,75.0,56.870598639012584,4.6746370087033355,-4.161461298706678,-0.32282550736128063,0.43524000000000007,-0.23484081436855853,1.1253205322841326,0.6089999999999997,-19.139999999999997,0.1171524198024198,-0.07380104956960508,-0.39846300326441786,0.14943854547274232,2.0,5.0,0.0,33.0,0.0,2,2024
L.J. Bohne,OF,L/R,8272816,Adelphi,NE10,So,0.12,15,3,0,5,0,0,9,3,0,22,25,3,0,0,0,3,0,-8.349126530327222,0,1,0.136,0.136,0.24,0.0,0.20448,36.0,12.0,0.0,-15.018490670912744,-0.42954780274397153,-4.647332574230203,-0.06549601914717393,0.0975,-0.26675029778627635,0.07385589192785702,0.014000000000000413,-12.189,-0.0577852517512561,-0.021740381218986388,-0.19319418340092986,0.14943854547274232,2.0,5.0,0.0,16.0,0.0,2,2024
Jack Wishner,INF,R/R,8258865,Adelphi,NE10,Jr,0.15760869565217392,43,19,3,43,2,0,23,21,1,162,184,47,4,2,0,29,3,70.73594094468687,0,2,0.29,0.34,0.37,0.050000000000000044,0.34001086956521737,12.5,10.326086956521738,50.0,68.56192303291529,24.363561284387146,-6.679334633751523,0.117269292924711,0.69316,-0.3640060517048595,1.116357310721173,1.7904000000000009,-107.487,0.5027777437483097,-1.5482220391529027,0.857849441092096,0.8076418909855176,9.0,21.0,0.0,136.0,5.0,2,2024
Phillip D'Aguanno,UT,R/R,8275666,Adelphi,NE10,Jr,0.12244897959183673,25,10,1,24,0,0,16,8,1,87,98,18,4,1,0,12,2,34.95355839704328,0,1,0.207,0.276,0.286,0.06900000000000003,0.270265306122449,16.3265306122449,10.204081632653061,66.66666666666666,25.55059236519549,5.432022502868356,-11.101693801357673,-1.5362158178470653,0.403,-0.8298849732655863,0.17528273832893587,-0.122799999999999,-56.449999999999996,-0.2831802298543587,-0.3245286057472401,-0.8693738253041844,-0.34231338679564094,4.0,10.0,1.0,72.0,0.0,2,2024
Greyson Pizzonia,INF,L/R,8265158,Adelphi,NE10,Sr,0.21052631578947367,39,20,3,34,2,0,32,22,2,128,152,39,3,2,1,32,16,88.31928471048691,0,2,0.305,0.383,0.401,0.07800000000000001,0.37117105263157896,21.052631578947366,13.157894736842104,84.21052631578947,87.77806914138758,25.35417717388619,-0.28995423675010024,-0.7791030043425566,0.62868,0.03656878698405122,0.35917780379251174,1.656199999999999,-73.469,1.1034896260872813,1.077141738935915,-0.852359283806509,-1.0038854594719626,6.0,24.0,1.0,112.0,1.0,2,2024
Alex Rende,INF,L/R,8265455,Adelphi,NE10,Sr,0.16417910447761194,15,14,0,14,3,0,14,6,0,50,67,16,4,1,1,11,3,138.1047750639433,0,0,0.32,0.5,0.493,0.18,0.46271641791044776,20.8955223880597,20.8955223880597,100.0,144.2331005834611,17.94576553103026,6.64210234344716,-0.1741633200067243,0.24180000000000001,0.5655243372131838,0.13884315880386067,1.4831999999999996,-31.793999999999997,0.9864828835748128,0.5021682845145613,-0.5554332772776733,-0.12089832724361227,2.0,8.0,0.0,46.0,0.0,2,2024
John Carver,P,R/R,8284272,Adelphi,NE10,Jr,0.0,11,0,0,6,0,0,2,0,0,2,2,0,0,0,0,0,0,-100.0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,-141.1190834656399,-0.4857545526963389,-0.8231773344152375,0.0,0.17732,0.0,-0.0015817515817515976,-0.0919999999999999,-1.6319999999999997,-0.0541758241758241,0.0,-0.024149272925116233,0.0,0.0,0.0,0.0,2.0,0.0,2,2024
C.J. Picone,C,R/R,8286720,Adelphi,NE10,Jr,0.07272727272727272,24,5,0,14,0,0,10,1,0,50,55,7,0,0,0,4,0,-13.030820509702723,0,1,0.14,0.14,0.218,0.0,0.1884,18.181818181818183,9.090909090909092,0.0,-24.934851841390113,-1.9211641064340883,-11.200290603703799,-0.11106465748721983,1.92816,-0.6186338701184633,-0.07913257756908665,-0.872999999999999,-41.519999999999996,-0.6858328336530494,-0.043480762437972775,-0.007134731427440921,-0.060449163621806135,1.0,4.0,0.0,42.0,1.0,2,2024
Albert Ramos,INF,R/R,8283154,Adelphi,NE10,So,0.14054054054054055,43,13,2,43,4,0,13,33,4,164,185,55,10,1,1,26,3,95.21189366685152,1,2,0.335,0.427,0.389,0.09199999999999997,0.3731189189189189,7.027027027027027,7.027027027027027,60.0,88.97929710264752,31.25644559744295,0.04483828844483506,0.4524159470114153,0.69316,0.15556996115599145,-0.1166860228533334,1.0858,-76.34199999999998,1.0604576462022897,-0.899784767672115,1.954446532792561,-0.6022458181090307,4.0,20.0,0.0,128.0,7.0,2,2024
Joe Pellegrino,INF,R/R,8284939,Adelphi,NE10,Sr,0.20994475138121546,45,19,0,41,5,0,38,50,3,154,181,57,11,4,10,38,4,169.14750177012365,0,0,0.37,0.688,0.448,0.31799999999999995,0.47453591160220987,20.994475138121548,10.497237569060774,100.0,151.5220538359295,50.841641237051945,20.30487949149163,-0.968419409769466,0.7254,1.5447445818943863,0.5810290105734377,3.1665999999999985,-35.49499999999999,2.4424891292682496,0.5970897752894604,-0.40065782965674157,-1.1648513554021849,7.0,22.0,2.0,116.0,2.0,2,2024
James Eden,OF,R/R,8422097,Adelphi,NE10,Fr,0.2336448598130841,32,12,2,27,3,0,7,13,0,92,107,27,5,0,1,25,2,85.61061846948536,0,2,0.293,0.38,0.393,0.08700000000000002,0.3665327102803738,6.5420560747663545,11.214953271028037,50.0,84.9176538436966,17.300210900944542,-0.7519079210165316,0.20137153126906315,0.20800000000000002,0.04518133832245103,-0.05746689834370189,0.4272,-53.23499999999999,0.5108905451534993,-1.0128232427961694,0.04610371945790881,1.1680910546073238,9.0,17.0,0.0,79.0,2.0,2,2024
Ethan Snyder,OF,R/R,8422103,Adelphi,NE10,Fr,0.0,3,2,0,0,0,0,1,0,0,3,5,1,0,0,0,0,0,127.54596185510833,0,0,0.333,0.333,0.6,0.0,0.4974,20.0,40.0,0.0,165.62208856144,1.530646730841934,0.6870897765446877,0.0,0.0195,0.0,0.007000000000000114,0.0009999999999999,-3.4549999999999996,0.0179999999999974,-0.010870190609493194,0.46377609061232566,0.0,0.0,0.0,0.0,3.0,1.0,2,2024
Michael Robinson,INF,L/R,8422095,Adelphi,NE10,Fr,0.24193548387096775,21,8,0,13,1,0,13,17,1,52,62,11,3,0,4,15,0,94.94603043779475,0,0,0.212,0.5,0.323,0.28800000000000003,0.3450645161290322,20.967741935483872,12.903225806451612,0.0,71.67845192313482,8.555295400629825,-1.904810832656029,0.3391243458517107,0.33852,-0.01852174021428307,0.051605171073841105,0.5745999999999992,-14.313999999999998,0.41642741037979236,-0.047104159307803845,-0.48298545850232466,0.8692139636618392,5.0,7.0,0.0,40.0,0.0,2,2024
Justin Wilkinson,INF,L/L,8422104,Adelphi,NE10,Fr,0.058823529411764705,10,5,0,3,0,0,3,2,0,12,17,2,0,0,0,1,1,42.3199218027825,0,0,0.167,0.167,0.412,0.0,0.3386470588235294,17.647058823529413,29.411764705882355,100.0,67.72087577652509,2.225390937842709,-0.6427027067679292,-0.2647455612809857,0.1612,0.018287554407198155,0.15721870691517978,0.1922000000000002,-11.422999999999998,0.1440527009222661,0.17463622191118255,-0.16904491047581363,-0.2703368727163546,0.0,3.0,0.0,14.0,0.0,2,2024
Alec Maag,C,R/R,8422088,Adelphi,NE10,Sr,0.17204301075268819,42,22,1,42,5,2,36,21,1,156,186,50,8,1,2,32,3,101.67071242495078,0,0,0.321,0.423,0.418,0.10199999999999998,0.39767582417582414,19.35483870967742,11.827956989247312,75.0,104.12327358005216,36.466883218118284,5.086564518260718,1.02199060064193,3.37428,0.765909469744023,-0.4337420807126005,0.04440000000000062,-90.85499999999999,0.4754562722405391,-0.27308787741031365,1.4182226234048867,-0.12314414535264318,8.0,28.0,0.0,131.0,6.0,2,2024
