Team,App,Conference,IP,H,2B-A,3B-A,Inh Run,Inh Run Score,HR-A,R,ER,WAR,FO,BB,HB,SO,BF,Pitches,Season,Division,ERA,IR-A%,RA9,K9,H9,BB9,HR9,BB%,K%,K-BB%,HR/FB,FIP,xFIP,PF,ERA+,pitch_team,pREA,pWPA,pWPA/LI,li,Clutch
Arkansas Tech,205,GAC,481.9,452,86,8,85,32,62,265,237,2.088799917892306,555,225,49,461,2159,5940,2024,2,4.426229508196721,37.64705882352941,4.949159576675659,8.609670056028222,8.441585391159991,4.202116621705748,1.1579165802033617,10.421491431218156,21.352477999073646,10.93098656785549,10.048622366288493,6.1122883057539825,6.00596521993155,103.5947991020436,134.2650141622658,Arkansas Tech,1185.4199999999998,-3.666400000000008,-5.542643250779698,1.0068757083490742,1.9012802011023675
Ashland,198,G-MAC,466.8,484,73,9,67,25,37,302,259,4.089856266996152,392,238,59,515,2167,3059,2024,2,4.9935732647814906,37.3134328358209,5.822622107969152,9.929305912596401,9.331619537275063,4.588688946015424,0.7133676092544987,10.982925703737886,23.76557452699585,12.782648823257963,8.624708624708624,5.379901881195239,5.4737033496580265,103.3153521454799,125.63866758161618,Ashland,1095.9579999999999,-9.491500000000007,-6.3813588940286605,1.013506625891947,-2.983651415249697
Assumption,184,NE10,406.0,462,65,9,15,10,40,331,264,0.01594306041343983,484,229,46,305,1957,5690,2024,2,5.852216748768473,66.66666666666666,7.337438423645319,6.761083743842365,10.241379310344827,5.0763546798029555,0.8866995073891626,11.701584057230455,15.585079202861523,3.883495145631068,7.633587786259542,6.45759889387142,6.755623509202623,101.82780145530664,111.57916074856718,Assumption,888.8699999999999,-12.5418,-9.819939028534298,1.0353358628442946,-2.2938111564007873
Augusta,220,Peach Belt,417.6,484,84,4,50,28,36,329,287,2.3453124889897143,530,228,76,321,2047,2492,2024,2,6.185344827586206,56.00000000000001,7.09051724137931,6.918103448275862,10.431034482758621,4.913793103448276,0.7758620689655171,11.138251099169516,15.681485100146556,4.543234000977041,6.36042402826855,6.414495445595557,6.951793567289904,111.91772023929876,114.97127669358314,Augusta,960.9479999999999,-11.960200000000002,-9.010521738719987,0.9762662423760277,-3.2404396085569385
Augustana (SD),171,NSIC,442.70000000000005,390,69,9,74,38,34,237,211,8.570226092848445,317,168,70,575,1940,5896,2024,2,4.289586627512988,51.35135135135135,4.8181612830359155,11.689631804833972,7.9286198328439115,3.415405466455839,0.6912130110684436,8.65979381443299,29.63917525773196,20.97938144329897,9.686609686609685,4.660807262580673,4.632279576954425,109.07869332033157,139.49711093787772,Augustana (SD),882.8349999999999,-1.103000000000006,-0.003971260964890373,0.7964000679232467,-1.3810110418069723
Azusa Pacific,185,PacWest,405.9,487,72,7,100,50,57,351,302,-0.28638630990071234,406,206,66,346,1939,1618,2024,2,6.696230598669623,50.0,7.782705099778271,7.671840354767185,10.798226164079823,4.5676274944567625,1.2638580931263859,10.624033006704487,17.84424961320268,7.2202166064981945,12.311015118790497,6.77832083149832,6.348111416273312,104.1282434510248,101.06215289106078,Azusa Pacific,863.7909999999999,-14.851599999999998,-10.868763553436958,0.9765120132560067,-4.340061118857614
Barry,176,Sunshine State,445.29999999999995,436,58,8,60,24,42,270,216,-0.02125979923492323,521,224,69,341,2044,4981,2024,2,4.36559622726252,40.0,5.45699528407815,6.891982932854257,8.812036829103976,4.5272849764203915,0.8488659330788234,10.95890410958904,16.68297455968689,5.72407045009785,7.460035523978685,6.315792130511578,6.636263407801164,108.14445960925968,137.89309495585758,Barry,1097.0049999999999,-4.797200000000007,-5.6560463523675555,1.0014175779667882,0.8656371309317548
Barton,145,Conference Carolinas,408.40000000000003,412,64,3,60,19,36,233,196,3.855637533224605,422,143,53,363,1841,3758,2024,2,4.319294809010773,31.666666666666664,5.134671890303624,7.999510284035258,9.079333986287953,3.151322233104799,0.7933398628795297,7.767517653449213,19.717544812601847,11.950027159152635,7.860262008733625,5.455285408106956,5.68119531332078,104.46634960396877,136.3882966207644,Barton,1010.5649999999999,-3.633400000000008,-3.323365492116286,0.8679138827023014,-0.862994551678844
Belmont Abbey,239,Conference Carolinas,436.09999999999997,461,97,7,39,23,39,350,307,0.807344556932963,413,283,81,419,2120,3819,2024,2,6.335702820454025,58.97435897435898,7.223113964686998,8.647099289153864,9.513872964916304,5.840403577161203,0.8048612703508371,13.349056603773585,19.764150943396228,6.415094339622643,8.628318584070795,6.3922666780715005,6.497568062167608,102.32158599461992,104.73614932823372,Belmont Abbey,975.887,-9.158000000000001,-9.499553810228972,1.0194753086419754,0.5165015260111172
Bemidji St.,217,NSIC,340.6,638,165,32,162,91,62,638,547,-2.6447730181763505,421,298,95,273,2064,4329,2024,2,14.453904873752201,56.17283950617284,16.858485026423956,7.213740458015266,16.858485026423956,7.874339401056957,1.638285378743394,14.437984496124031,13.226744186046513,-1.2112403100775175,12.836438923395447,8.872151306449629,8.240453040576305,107.00857818420567,-7.810360417421958,Bemidji St.,407.96099999999996,-23.440999999999985,-23.1488247751803,0.6242069214131218,-14.404427513231788
Benedict,112,SIAC,287.2,413,82,11,58,23,28,388,292,1.0495535046702342,328,232,83,169,1573,881,2024,2,9.15041782729805,39.6551724137931,12.158774373259053,5.295961002785515,12.942200557103064,7.270194986072424,0.8774373259052924,14.748887476160203,10.743801652892563,-4.00508582326764,7.865168539325842,8.028173286340923,8.277084103346859,105.42461181018878,66.46364676162348,Benedict,507.93999999999994,-15.70829999999999,-11.866517872281747,0.8338430420711974,-6.971919588300604
Bentley,154,NE10,402.0,421,84,6,11,9,27,276,243,-0.6869548794010534,457,230,48,332,1911,4606,2024,2,5.440298507462686,81.81818181818183,6.17910447761194,7.432835820895523,9.425373134328357,5.149253731343283,0.6044776119402985,12.035583464154893,17.373103087388802,5.337519623233909,5.578512396694215,5.9432739667827255,6.542942746030773,93.93632392062348,110.89752524169847,Bentley,886.7929999999999,-7.729000000000003,-6.847406700496439,1.0333029751062537,-0.6324904702295395
Biola,177,PacWest,372.6,439,85,13,104,52,46,331,273,-0.0680967499578507,399,202,46,317,1822,4466,2024,2,6.594202898550725,50.0,7.995169082125603,7.657004830917875,10.603864734299517,4.879227053140096,1.1111111111111112,11.086717892425906,17.398463227222834,6.311745334796928,10.337078651685392,6.547415096881026,6.403451015574345,103.79326923076924,102.25518889959272,Biola,764.67,-12.623800000000003,-10.159532328602339,1.0890863356053229,-1.4316515723356833
Bloomfield,34,CACC,47.599999999999994,115,24,7,0,0,23,184,161,-1.9372230215146098,66,91,26,26,395,683,2024,2,30.44117647058824,0.0,34.78991596638656,4.915966386554622,21.7436974789916,17.20588235294118,4.34873949579832,23.037974683544306,6.582278481012659,-16.455696202531648,25.842696629213485,17.21027927636925,13.21598929025635,106.75944127118076,-238.68798268793094,Bloomfield,-32.78600000000001,-3.7091999999999956,-3.97078208913136,0.28676142697881823,-8.964011962768714
Bloomsburg,161,PSAC,333.3,395,76,9,137,68,28,313,268,1.241683794978469,393,206,65,278,1676,4359,2024,2,7.236723672367236,49.63503649635037,8.45184518451845,7.506750675067506,10.666066606660666,5.562556255625562,0.756075607560756,12.291169451073985,16.58711217183771,4.295942720763724,6.65083135391924,6.510440384917076,6.963486579231743,112.04508967704444,100.63126563432556,Bloomsburg,698.1149999999999,-11.723399999999998,-8.122022751048844,0.9372444011684518,-4.386347515430819
Bluefield St.,139,DII Independent,357.2,431,78,19,41,24,31,314,251,3.647466332873479,395,184,56,348,1762,2806,2024,2,6.324188129899216,58.536585365853654,7.911534154535274,8.768197088465845,10.85946248600224,4.636058230683091,0.7810750279955208,10.442678774120317,19.750283768444948,9.307604994324631,7.276995305164319,5.842662800887677,6.173336624056553,104.18436433287712,106.6094718409631,Bluefield St.,792.7879999999999,-7.632200000000001,-6.0556790782702805,0.8990915750915751,-2.4331113980754004
Bridgeport,164,CACC,316.8,418,89,6,16,10,34,343,286,-0.9566783110207577,310,207,64,270,1638,4720,2024,2,8.125,62.5,9.744318181818182,7.670454545454546,11.875,5.880681818181818,0.9659090909090908,12.637362637362637,16.483516483516482,3.846153846153845,9.883720930232558,6.904198510729657,6.8373040766200575,96.70393434332468,70.73533551678565,Bridgeport,630.8319999999999,-12.1358,-9.65068989579357,0.865295887662989,-4.374339198909105
CSU Pueblo,173,RMAC,410.8,550,104,14,89,43,53,363,319,2.3235633622278153,375,180,71,379,2016,5571,2024,2,6.9888023369036025,48.31460674157304,7.952775073028238,8.303310613437196,12.049659201557935,3.9435248296007788,1.161148977604674,8.928571428571429,18.799603174603174,9.871031746031745,12.383177570093459,6.312297883227764,5.909579399450404,95.88365651176412,87.86046079087461,CSU Pueblo,874.4859999999999,-13.136100000000003,-11.048654679686475,0.9107457030721342,-3.3748006884686657
CSUSB,145,CCAA,383.6,435,75,7,54,33,48,279,237,4.230054910859586,392,149,47,348,1781,5840,2024,2,5.560479666319082,61.111111111111114,6.5458811261730965,8.16475495307612,10.20594369134515,3.495828988529718,1.1261730969760166,8.366086468276249,19.539584503088154,11.173498034811905,10.909090909090908,5.99240526545101,5.768845803079494,115.85376774369072,126.15812908926891,CSUSB,844.218,-8.717000000000004,-7.327343404568848,0.8787353592909148,-2.5925942738626704
CUI,160,PacWest,376.09999999999997,436,79,6,102,37,33,283,235,2.5190311627429374,379,166,50,398,1790,1451,2024,2,5.623504387131082,36.27450980392157,6.772135070459985,9.524062749268813,10.43339537357086,3.9723477798457862,0.7896835947886202,9.273743016759777,22.23463687150838,12.960893854748601,8.009708737864079,5.394395783913503,5.593786342375505,96.92141337544732,110.73362546772975,CUI,862.8209999999999,-7.687000000000006,-6.720230502706614,1.1015895061728396,-0.2578679240896866
Cal Poly Pomona,161,CCAA,465.5,488,81,8,63,28,56,290,248,2.061802889480898,543,165,54,371,2097,2705,2024,2,4.79484425349087,44.44444444444444,5.606874328678839,7.172932330827067,9.435016111707842,3.1901181525241675,1.0827067669172932,7.868383404864092,17.691940867906535,9.823557463042443,9.348914858096828,6.028564485189617,6.03875544090848,98.56135659150308,125.15402855542585,Cal Poly Pomona,1132.0919999999999,-6.04300000000001,-3.3868090917276383,0.9441543311403509,-3.0136275749148442
Cal St. Dom. Hills,178,CCAA,397.8,529,117,9,95,47,48,390,337,2.960794773205961,383,190,75,311,1979,4242,2024,2,7.624434389140271,49.473684210526315,8.823529411764705,7.036199095022624,11.968325791855204,4.298642533936651,1.085972850678733,9.600808489135927,15.715007579585649,6.114199090449722,11.1368909512761,6.650773422745746,6.407518225930177,114.77657333952376,97.79904032210098,Cal St. Dom. Hills,800.103,-12.975399999999999,-12.726324851932603,0.89533388635421,-1.7659223395991397
Cal St. East Bay,164,CCAA,423.4,544,90,9,72,37,61,382,326,-1.6606315913013243,446,210,57,322,2066,5796,2024,2,6.929617383089278,51.388888888888886,8.119981105337743,6.844591402928673,11.563533301842229,4.463863958431744,1.2966461974492207,10.164569215876089,15.58567279767667,5.4211035818005815,12.03155818540434,6.89099520941228,6.482875836203962,94.25850035890473,86.89304075867288,Cal St. East Bay,891.5179999999999,-9.887,-10.780097065026709,0.8483158178388573,-0.874760468088505
Cal St. Monterey Bay,227,CCAA,508.7,545,96,9,114,38,56,359,294,1.406568910414269,556,266,84,463,2419,4662,2024,2,5.20149400432475,33.33333333333333,6.351484175348928,8.191468448987616,9.64222528012581,4.706113622960488,0.9907607627285238,10.996279454319966,19.140140553947912,8.143861099627946,9.15032679738562,6.322111546135813,6.362698359328904,103.33160559318247,122.55461881730467,Cal St. Monterey Bay,1194.158,-8.837400000000006,-8.122258445682581,1.1088817277250111,0.15260777957333538
Cal St. San Marcos,163,CCAA,396.3,530,87,10,94,48,47,336,294,0.5930517223990259,428,176,60,289,1939,6160,2024,2,6.67676003028009,51.06382978723404,7.630582891748675,6.563209689629068,12.036336109008326,3.9969719909159727,1.0673732021196063,9.076843733883445,14.904589994842702,5.827746260959257,9.894736842105264,6.517049675672041,6.441494141304632,105.04424778761062,102.2100803844114,Cal St. San Marcos,864.454,-10.724,-9.65539581350829,0.8892803186375497,-2.4037938202283993
Cal State LA,180,CCAA,408.3,442,76,11,105,53,46,375,306,-1.5185606052376983,401,249,112,335,2031,6240,2024,2,6.74504041146216,50.476190476190474,8.265980896399705,7.384276267450404,9.742836149889786,5.488611315209405,1.0139603232916972,12.259970457902511,16.494337764647955,4.234367306745444,10.290827740492169,7.123374565917836,6.997990144006174,102.8472773553917,99.09972408097119,Cal State LA,863.401,-11.791799999999999,-10.49574125892829,0.8772510908369695,-2.9460203110113437
Caldwell,102,CACC,269.2,393,74,26,14,12,18,324,265,-0.40663454857767384,257,156,59,152,1398,3854,2024,2,8.85958395245171,85.71428571428571,10.832095096582465,5.081723625557206,13.138930163447252,5.215453194650817,0.6017830609212481,11.158798283261802,10.872675250357654,-0.28612303290414864,6.545454545454546,6.783212461530384,7.163604805127817,100.33104282754076,64.14407035135008,Caldwell,499.96199999999993,-12.121799999999995,-10.883295213263086,0.8164309565900609,-3.9640104923270147
California (PA),140,PSAC,346.1,400,69,7,54,20,41,225,193,0.06721321460877078,413,129,35,241,1583,4682,2024,2,5.018780699219878,37.03703703703704,5.850910141577579,6.266974862756428,10.40161802947125,3.354521814504478,1.0661658480208032,8.149084017687933,15.224257738471255,7.075173720783322,9.030837004405285,6.21616478573046,6.2807949239351695,104.11457945317736,125.83700381096912,California (PA),787.3409999999999,-4.735600000000005,-4.042741815825392,1.1391186177441273,-0.11450741725116931
Cameron,221,Lone Star,389.90000000000003,541,115,28,131,74,51,477,376,-1.377997954417447,417,266,122,310,2098,1770,2024,2,8.679148499615286,56.48854961832062,11.01051551679918,7.155680943831752,12.48781738907412,6.140035906642729,1.1772249294690946,12.678741658722592,14.775977121067681,2.0972354623450897,10.897435897435898,7.742919621555795,7.510794439280888,98.10299582150644,63.88830370913854,Cameron,589.7049999999999,-15.092399999999996,-13.45217791480514,0.9706289308176099,-2.0969155861344024
Carson-Newman,217,SAC,401.4,495,102,9,50,21,49,342,297,1.1500959210258517,378,199,79,346,1971,5540,2024,2,6.659192825112108,42.0,7.668161434977579,7.757847533632288,11.09865470852018,4.461883408071749,1.0986547085201794,10.096397767630643,17.554540842212074,7.4581430745814306,11.475409836065573,6.5879615899523785,6.3023112866392035,105.01392523386264,102.4392128323897,Carson-Newman,887.7909999999999,-9.061400000000004,-9.874964117124131,1.02431716265797,1.0286806315610768
Catawba,229,SAC,529.2,502,77,3,50,21,57,285,252,2.6329411035280046,582,229,83,428,2369,4202,2024,2,4.285714285714286,42.0,4.846938775510204,7.27891156462585,8.537414965986395,3.8945578231292513,0.9693877551020407,9.66652596032081,18.06669480793584,8.40016884761503,8.92018779342723,6.198652403397836,6.275513768579023,102.65825493154588,135.77118133302488,Catawba,1321.7199999999998,-2.753400000000011,-4.191085376690502,0.9871601553575509,1.4018723142946383
Cedarville,166,G-MAC,364.5,461,100,11,65,39,36,408,329,-1.7793794524575381,453,267,87,289,1933,4891,2024,2,8.123456790123457,60.0,10.074074074074074,7.135802469135802,11.382716049382717,6.592592592592593,0.8888888888888888,13.81272633212623,14.95085359544749,1.1381272633212607,7.361963190184049,7.259051048452566,7.616206720135855,98.49635651197988,73.11177972097617,Cedarville,719.2969999999999,-16.277799999999996,-11.86562085990395,0.9364862975391499,-5.516160424855853
Central Mo.,262,Mid-America Intercollegiate,522.9,508,111,12,133,55,77,340,312,-0.39392875132035865,505,223,94,481,2354,5686,2024,2,5.370051635111876,41.35338345864661,5.85197934595525,8.27882960413081,8.743545611015492,3.8382099827882965,1.3253012048192772,9.473237043330501,20.433305012744267,10.960067969413766,13.23024054982818,6.540541501741323,5.987755411563968,96.50593449239892,114.38989331799365,Central Mo.,1240.032,-4.4247000000000085,-4.600418631778903,0.9270744931636021,-0.17233699101998123
Central Okla.,235,Mid-America Intercollegiate,441.0,413,81,3,138,47,54,262,228,2.15508893205354,405,203,59,424,1981,5247,2024,2,4.653061224489796,34.05797101449276,5.346938775510204,8.653061224489797,8.428571428571429,4.142857142857142,1.1020408163265305,10.247349823321555,21.403331650681473,11.155981827359918,11.76470588235294,6.0985012318180924,5.779872850646878,102.1973942379628,129.95138683368324,Central Okla.,1073.145,-1.428900000000006,-3.344105614175461,1.025201388888889,1.950330678356612
Central Wash.,149,Great Northwest,398.1,504,81,4,102,53,35,313,238,3.991420181698233,479,133,41,297,1898,5234,2024,2,5.380557648831951,51.9607843137255,7.07611152976639,6.714393368500376,11.394122079879427,3.006782215523738,0.7912584777694046,7.007376185458377,15.64805057955743,8.640674394099051,6.809338521400778,5.6093238979857905,6.045810227256778,114.36450922133145,127.61699393406842,Central Wash.,890.3469999999999,-16.1323,-8.695241907292386,1.1212208021154695,-5.692914261021915
Chaminade,161,PacWest,385.7,500,104,13,91,44,27,370,286,0.9245047618779461,435,186,60,277,1918,5302,2024,2,6.673580502981592,48.35164835164835,8.633653098262899,6.463572724915738,11.667098781436351,4.3401607466943215,0.6300233341975628,9.69760166840459,14.442127215849842,4.744525547445253,5.844155844155844,6.03434247696709,6.5895789813642915,102.42592442754268,99.75802642750713,Chaminade,787.2499999999999,-13.878699999999998,-11.08678490807862,0.964201927105153,-3.3071917163701183
Charleston (WV),218,MEC,407.7,346,46,5,77,29,31,229,176,1.8571798836357998,438,222,73,355,1858,2445,2024,2,3.885209713024283,37.66233766233766,5.055187637969095,7.8366445916114795,7.637969094922738,4.900662251655628,0.6843267108167771,11.948331539289558,19.106566200215287,7.158234660925729,6.609808102345416,6.064963166113518,6.4836967203082265,93.47416717631752,136.05251650996473,Charleston (WV),902.7019999999999,-0.5726000000000062,-1.3403398498285832,0.9876623376623377,0.7605870556142442
Chestnut Hill,118,CACC,323.0,379,79,9,10,5,44,273,225,0.4306591347961657,311,138,54,277,1531,5009,2024,2,6.269349845201238,50.0,7.606811145510836,7.718266253869969,10.560371517027864,3.845201238390093,1.2260061919504643,9.013716525146963,18.092749836708034,9.079033311561071,12.394366197183098,6.48626335421091,6.059835824891826,99.94388845235363,103.4912123415788,Chestnut Hill,711.2479999999999,-11.605,-8.940361828400814,0.9983696615275564,-2.683589146074672
Chico St.,202,CCAA,400.1,519,99,13,116,38,41,306,263,1.6119284287499882,446,137,62,297,1913,4534,2024,2,5.916020994751312,32.758620689655174,6.883279180204948,6.680829792551862,11.674581354661335,3.081729567608098,0.9222694326418395,7.1615263983272355,15.525352848928383,8.363826450601149,8.41889117043121,5.98691915001428,6.143721662136804,102.23587533971563,110.97192481693128,Chico St.,906.343,-9.174800000000005,-9.23276780977275,0.8652695871946083,-1.370632720860364
Chowan,186,Conference Carolinas,346.1,472,99,7,65,38,51,406,349,-1.4920004070307367,376,240,95,251,1825,4338,2024,2,9.075411730713666,58.46153846153847,10.557642299913319,6.52701531349321,12.273909274776077,6.24097081768275,1.3262062987575844,13.150684931506849,13.753424657534246,0.6027397260273979,11.943793911007026,8.016222572497291,7.609808149642889,112.47560160798568,75.86089515666885,Chowan,655.584,-15.341999999999995,-12.82763988009571,0.8291825767218216,-5.674919665541015
Christian Brothers,177,Gulf South,355.7,492,95,12,121,60,56,441,382,-3.4547787756637174,444,277,116,235,1924,1960,2024,2,9.665448411582794,49.586776859504134,11.158279448973854,5.94602192859151,12.448692718583075,7.008715209446162,1.4169243744728703,14.397089397089397,12.214137214137216,-2.1829521829521816,11.200000000000001,8.68717534826441,8.360043796632182,101.32294078817289,53.23759564641275,Christian Brothers,648.18,-20.848399999999994,-15.466671143430512,0.8760157458175172,-8.332444454136526
Claflin,135,Peach Belt,329.1,658,135,18,103,54,55,691,554,-5.125714332126262,480,367,110,192,2155,1944,2024,2,15.150410209662715,52.42718446601942,18.896991795806745,5.250683682771194,17.994530537830446,10.036463081130353,1.504102096627165,17.03016241299304,8.909512761020881,-8.120649651972158,10.2803738317757,10.001249812259081,9.817275514417469,114.54754200880345,-3.4881926844845257,Claflin,337.2799999999999,-21.53599999999998,-19.057496691614165,0.5133358283433134,-22.895546152683348
Clarion,170,PSAC,351.1,395,75,13,100,42,23,294,215,-1.5286150157545224,372,218,58,314,1735,2869,2024,2,5.5112503560239245,42.0,7.53631444033039,8.048988892053545,10.125320421532328,5.588151523782398,0.5895756194816292,12.56484149855908,18.097982708933717,5.533141210374637,5.822784810126582,6.0685015741177395,6.59312433856288,93.60171667437326,109.41278184202984,Clarion,784.5279999999999,-10.54,-8.62526198700976,0.9365576951783849,-2.628716336229001
Clark Atlanta,144,SIAC,355.2,499,79,7,62,34,53,484,426,-3.288953706207681,439,371,80,196,1992,1224,2024,2,10.79391891891892,54.83870967741935,12.263513513513512,4.966216216216217,12.64358108108108,9.400337837837837,1.3429054054054055,18.62449799196787,9.839357429718875,-8.785140562248996,10.772357723577237,9.292524336555484,9.047178272847898,97.33695479121424,29.39097800881092,Clark Atlanta,609.6279999999999,-19.29179999999999,-15.873445521516006,0.9319611780455155,-4.8267729580329455
Coker,159,SAC,422.5,489,88,11,36,19,36,279,231,1.3251222954597808,452,192,38,275,1940,5191,2024,2,4.920710059171598,52.77777777777778,5.943195266272189,5.8579881656804735,10.416568047337279,4.089940828402367,0.7668639053254438,9.896907216494846,14.175257731958762,4.2783505154639165,7.377049180327869,6.086307320723083,6.391538004070752,101.17237470929932,125.17160513962291,Coker,993.4319999999999,-3.810000000000007,-5.806518325014426,1.0681294134601529,2.239534819094765
Colo. Christian,160,RMAC,371.6,600,165,26,44,29,80,548,490,-1.7644630964983707,380,269,95,276,2056,5779,2024,2,11.867599569429494,65.9090909090909,13.272335844994618,6.684607104413347,14.531754574811623,6.515069967707211,1.9375672766415497,13.08365758754864,13.424124513618677,0.3404669260700377,17.391304347826086,8.899137812248615,7.6147141376459855,100.82343207603284,18.906857829447542,Colo. Christian,580.29,-22.820299999999992,-19.02769777069147,0.6952878179384203,-13.793674057257224
Colo. Sch. of Mines,155,RMAC,391.1,486,84,8,107,65,54,353,285,4.131531968903658,421,153,60,339,1893,5931,2024,2,6.55842495525441,60.747663551401864,8.123242137560727,7.80107389414472,11.183840450012783,3.52083866018921,1.2426489388903093,8.082408874801903,17.9080824088748,9.825673534072898,11.368421052631579,6.342472680450388,6.033235507681775,106.21991970096904,105.00643603728813,Colo. Sch. of Mines,823.7589999999999,-11.005,-8.268063840356854,0.8531905594405594,-4.630578647220627
Colorado Mesa,179,RMAC,448.6,566,100,5,80,42,63,400,349,1.8828330577037728,431,208,70,450,2195,6384,2024,2,7.001783325902808,52.5,8.024966562639323,9.028087382969238,11.355327686134641,4.172982612572447,1.2639322336156933,9.476082004555808,20.50113895216401,11.025056947608201,12.753036437246964,6.325809572303938,5.847208670385532,96.37408164707196,88.22388479576597,Colorado Mesa,986.5139999999999,-12.633600000000003,-10.633965071738576,0.8672681051587302,-3.9331565886247564
