Team,GP,Conference,AB,BB,IBB,SF,HBP,PA,H,2B,3B,HR,R,SB,Picked,Sac,wRC,Batting,Baserunning,Adjustment,WAR,K,CS,RBI,GS,Season,Division,PF,1B,SB%,BB%,K%,BA,SlgPct,OBPct,ISO,OPS+,R/PA,wOBA,bat_team,REA,WPA,WPA/LI,li,Clutch
Arkansas Tech,58,GAC,1892,241,7,31,86,2257,558,106,13,48,398,99,5,30,402.6924144206108,-7.304080693726146,4.168232228585389,5.646600000000001,0.8889147455789592,352,21,361,58,2024,2,103.5947991020436,391,82.5,10.677891005759859,15.595923792645102,0.2949260042283298,0.4408033826638478,0.3952148870181657,0.14587737843551796,99.90772789000135,0.17634027470093044,0.38163753901025416,Arkansas Tech,-1026.732,13.061200000000001,11.211671325197134,1.0376674967390016,1.375405017703109
Ashland,57,G-MAC,1901,240,3,36,90,2270,618,118,14,42,479,99,3,21,459.96776936491057,55.31710575682194,-1.9294374396408647,11.211400000000001,6.917589544424439,366,30,417,56,2024,2,103.3153521454799,444,76.74418604651163,10.572687224669604,16.123348017621144,0.3250920568122041,0.46817464492372435,0.41894273127753306,0.14308258811152025,112.11449604427592,0.21101321585903085,0.4036510600706714,Ashland,-896.2629999999999,22.0396,14.882152645140506,0.9204879482657261,9.061235252033372
Assumption,49,NE10,1711,217,3,14,42,1987,481,86,10,37,281,44,6,21,306.7972080404109,-15.613971268472165,2.052083342382807,7.4438,0.34202541621160726,452,11,255,49,2024,2,101.82780145530664,348,80.0,10.920986411675894,22.747861097131352,0.28112215078901226,0.40794856808883695,0.3739305485656769,0.1268264172998247,87.0826314713893,0.14141922496225465,0.3598551236749117,Assumption,-992.425,6.903400000000006,6.498574935631037,1.1084992234928701,-0.2708754896652925
Augusta,51,Peach Belt,1685,252,1,22,62,2022,494,83,9,54,365,86,4,19,371.1153668610327,-18.808727487018306,5.072819978300778,0.7679999999999996,1.8801286642208155,325,21,332,51,2024,2,111.91772023929876,348,80.37383177570094,12.462908011869436,16.073194856577647,0.29317507418397626,0.44925816023738874,0.4000989119683482,0.15608308605341248,103.05749939479725,0.1805143422354105,0.3862168316831683,Augusta,-915.5969999999999,10.4573,8.795383771493954,0.9277932405566601,2.475769695549843
Augustana (SD),57,NSIC,1816,255,3,31,96,2201,589,117,20,96,524,102,16,4,517.3974728098647,72.82305911839049,4.863993473511581,8.325,8.020327336704064,407,16,468,57,2024,2,109.07869332033157,356,86.4406779661017,11.58564288959564,18.491594729668332,0.32433920704845814,0.5693832599118943,0.4284416174466152,0.24504405286343617,137.38792122697072,0.2380736029077692,0.43284555808656033,Augustana (SD),-595.6859999999999,17.345799999999997,14.085362231893837,0.7151590159015901,10.169103718077315
Azusa Pacific,51,PacWest,1674,185,5,19,56,1939,462,79,7,58,316,42,2,7,299.0467156121454,-37.74458049438194,-4.068203668109745,6.4052,-1.5610715307015333,398,13,292,51,2024,2,104.1282434510248,318,76.36363636363637,9.541000515729756,20.526044352759154,0.27598566308243727,0.43548387096774194,0.36513666838576586,0.15949820788530467,91.07000280540021,0.1629706034038164,0.35962830482115077,Azusa Pacific,-929.651,11.686300000000003,8.603342351221297,0.9774600504625737,3.3524403884104377
Barry,49,Sunshine State,1717,235,10,15,52,2029,499,78,8,26,317,122,11,26,331.1406900352725,-18.147517229043753,9.998554338972815,9.0422,1.530365952749381,301,30,278,47,2024,2,108.14445960925968,387,80.26315789473685,11.582060128141942,14.83489403647117,0.2906231799650553,0.39079790331974373,0.39231148348940365,0.10017472335468841,87.87494712346889,0.15623459832429767,0.3677760079641613,Barry,-972.9479999999999,8.133200000000002,8.485088591482425,1.0240360573759704,-0.5427901329292872
Barton,50,Conference Carolinas,1670,238,3,22,123,2056,532,107,7,38,431,68,10,33,439.3918987665392,57.45224071318896,-8.399155128496973,7.7376,5.890645383611127,288,18,379,50,2024,2,104.46634960396877,380,79.06976744186046,11.575875486381323,14.007782101167315,0.318562874251497,0.4592814371257485,0.4357976653696498,0.1407185628742515,114.38466558815334,0.20963035019455253,0.4137126829268293,Barton,-774.6259999999999,14.280599999999996,12.547415928485586,0.8657784545108489,3.947104032822887
Belmont Abbey,53,Conference Carolinas,1740,238,1,33,143,2155,473,98,5,44,364,68,1,7,371.9214422258462,-20.19824057559637,-1.6029070072017677,11.3804,1.1004870512250924,397,19,324,53,2024,2,102.32158599461992,326,78.16091954022988,11.044083526682135,18.42227378190255,0.2718390804597701,0.40977011494252874,0.39675174013921116,0.13793103448275862,93.28782785065385,0.16890951276102087,0.376336274965165,Belmont Abbey,-962.887,10.556600000000001,10.963894605794632,0.9924367128070831,-0.32684353365027796
Bemidji St.,50,NSIC,1371,144,0,8,45,1568,329,47,9,33,187,30,13,14,171.95540640350956,-138.99444569814574,-7.574166361690379,7.1562,-8.590902004250687,429,15,167,50,2024,2,107.00857818420567,240,66.66666666666666,9.183673469387756,27.359693877551024,0.2399708242159008,0.3595915390226112,0.33035714285714285,0.11962071480671041,65.09712169380207,0.11926020408163265,0.31940369897959187,Bemidji St.,-942.4759999999999,1.002400000000008,0.1375541503464212,0.7434248432469073,1.210800036503223
Benedict,39,SIAC,1146,170,3,17,59,1395,351,56,7,21,255,160,9,19,265.8502041690211,-20.526697651731677,3.3343085726125037,-2.5552000000000006,1.1974991360680436,213,34,215,37,2024,2,105.42461181018878,267,82.4742268041237,12.186379928315413,15.268817204301074,0.306282722513089,0.4223385689354276,0.41792114695340504,0.11605584642233857,101.50128372007981,0.1827956989247312,0.39244708423326136,Benedict,-645.737,9.4323,6.580277195491736,0.930960028551035,3.551521926625914
Bentley,48,NE10,1647,220,0,19,76,1962,496,91,13,52,378,39,7,43,375.8986248644942,85.05003324358725,-1.9497062940669139,7.177,7.915541834982389,305,14,329,48,2024,2,93.93632392062348,340,73.58490566037736,11.213047910295616,15.545361875637104,0.30115361262902246,0.46690953248330297,0.4036697247706422,0.1657559198542805,107.95128722950729,0.1926605504587156,0.39362691131498473,Bentley,-811.5869999999999,13.3379,10.336808185450998,1.0470217136150235,2.4020871273774187
Biola,47,PacWest,1545,186,6,21,61,1819,473,93,0,57,320,51,12,27,345.14623144842403,30.280599564109874,0.865090042366558,2.4160000000000004,3.528267475966034,318,12,289,47,2024,2,103.79326923076924,323,80.95238095238095,10.22539857064321,17.48213304013194,0.3061488673139159,0.47702265372168284,0.39912039582188014,0.17087378640776696,109.0807676237433,0.1759208356239692,0.3917548422800221,Biola,-754.584,12.544800000000002,9.513532329068086,1.0346063177746347,2.611659431777703
Bloomfield,8,CACC,195,14,0,0,5,214,38,8,0,3,11,4,0,0,8.90064255244096,-31.61940349385576,-2.185313079270917,1.2076,-0.7950030203169607,91,3,11,8,2024,2,106.75944127118076,27,57.14285714285714,6.5420560747663545,42.523364485981304,0.19487179487179487,0.28205128205128205,0.26635514018691586,0.08717948717948718,31.333137263396015,0.0514018691588785,0.25772897196261685,Bloomfield,-154.551,-0.2907999999999988,-0.5144303860140532,0.2669472502805836,-0.5749234083941829
Bloomsburg,48,PSAC,1364,182,1,14,54,1615,359,63,1,41,228,56,7,12,239.9211708783895,-53.63254407019816,-4.002152571317025,8.6686,-2.546524748223857,382,14,207,48,2024,2,112.04508967704444,254,80.0,11.269349845201239,23.653250773993808,0.2631964809384164,0.4010263929618768,0.3690402476780186,0.1378299120234604,84.27746443866498,0.1411764705882353,0.35449845009299447,Bloomsburg,-816.068,1.7884000000000018,4.288532575637702,1.0218453865336659,-2.538365648656052
Bluefield St.,48,DII Independent,1547,213,1,27,58,1846,548,99,16,43,413,75,13,15,433.18210194516433,56.71938075023107,8.495434751129892,1.9243999999999999,6.012296020314798,221,14,377,48,2024,2,104.18436433287712,390,84.26966292134831,11.538461538461538,11.971830985915492,0.35423400129282484,0.5223012281835812,0.4442036836403034,0.16806722689075632,130.7542101614799,0.223726977248104,0.43266811279826467,Bluefield St.,-669.1859999999999,16.805399999999995,12.684080670554906,0.8383961873186904,7.360619262714163
Bridgeport,43,CACC,1319,194,2,13,46,1574,354,70,13,35,242,65,4,14,255.03088341151133,-14.882016919746665,-1.069924792588473,10.6024,2.0675875732042193,317,19,219,42,2024,2,96.70393434332468,236,77.38095238095238,12.325285895806863,20.13977128335451,0.26838514025777105,0.42077331311599697,0.3786531130876747,0.15238817285822592,91.17853905598427,0.15374841168996187,0.366956050955414,Bridgeport,-740.084,2.3952000000000027,4.317253680803015,0.948204060385216,-1.7912151411379007
CSU Pueblo,52,RMAC,1682,234,7,23,91,2037,542,120,15,65,419,73,10,41,460.8166502485771,45.295977164256485,-0.0987247951045393,11.323,3.4648208047570477,378,20,377,51,2024,2,95.88365651176412,342,78.49462365591397,11.487481590574374,18.556701030927837,0.3222354340071344,0.5273483947681332,0.42906234658811976,0.20511296076099883,128.0503022571298,0.20569464899361806,0.42485022244191795,CSU Pueblo,-816.2289999999999,16.510499999999997,15.063458357952078,0.8731135107340274,3.8464540383405907
CSUSB,46,CCAA,1542,209,1,28,68,1848,435,90,4,36,319,33,4,19,304.4524495684377,-72.78487842571774,3.454809811797049,10.809,-3.515185797450078,250,8,285,44,2024,2,115.85376774369072,305,80.48780487804879,11.30952380952381,13.528138528138529,0.2821011673151751,0.4156939040207523,0.38582251082251084,0.1335927367055772,91.8512878950845,0.17261904761904762,0.3693466955579632,CSUSB,-822.6639999999999,6.6826000000000025,6.848179148636879,1.0554342777519738,-0.5165674690980717
CUI,47,PacWest,1425,148,6,18,53,1650,391,65,12,31,266,75,10,48,238.38388629194395,-27.084907251560434,-0.3291811950592365,4.218999999999999,-0.12151343344959542,296,20,248,47,2024,2,96.92141337544732,283,78.94736842105263,8.969696969696969,17.939393939393938,0.2743859649122807,0.40210526315789474,0.3624242424242424,0.12771929824561407,82.8415310416992,0.16121212121212122,0.3506098901098901,CUI,-814.0999999999999,9.903900000000002,8.293096699910512,1.0409715639810426,1.220996040648119
Cal Poly Pomona,56,CCAA,1888,226,3,32,70,2219,583,103,13,59,394,46,4,28,415.0727964706821,30.270795809467465,0.24781067900861375,10.311,3.4021074928791175,351,19,368,56,2024,2,98.56135659150308,408,70.76923076923077,10.184767913474538,15.817936007210456,0.3087923728813559,0.4708686440677966,0.39747634069400634,0.1620762711864407,107.27326113162236,0.1775574583145561,0.3894731134206959,Cal Poly Pomona,-986.3419999999999,11.441200000000002,11.001716357488363,0.9233133433283358,1.3897432511825834
Cal St. Dom. Hills,49,CCAA,1631,195,5,25,57,1913,455,90,8,55,310,30,0,9,311.0565261310686,-75.78859339414531,-2.1293078204094034,9.2456,-4.036155492590151,375,10,286,49,2024,2,114.77657333952376,302,75.0,10.193413486670151,19.602718243596446,0.27896995708154504,0.4451256897608829,0.3721902770517512,0.16615573267933786,95.03871666125896,0.1620491374803973,0.36681975827640567,Cal St. Dom. Hills,-909.8699999999999,8.361400000000001,8.036253590953892,0.8769858308286819,1.4979939488257905
Cal St. East Bay,51,CCAA,1759,156,4,23,71,2013,510,86,15,39,320,37,3,15,309.5697521687606,-24.121665550463252,-0.09889513406198835,11.448,-0.4348086702498558,375,11,288,51,2024,2,94.25850035890473,370,77.08333333333334,7.749627421758569,18.628912071535023,0.289937464468448,0.42239909039226836,0.368107302533532,0.13246162592382038,88.86846666379866,0.15896671634376552,0.3593216957605985,Cal St. East Bay,-982.2919999999999,6.152000000000005,7.029915616154055,0.8130976706170822,0.5362110895479582
Cal St. Monterey Bay,59,CCAA,2100,284,17,34,81,2516,680,114,10,74,468,19,3,13,531.3357687425184,73.7085396825384,2.7472931717011333,10.632,7.514755306227138,340,10,430,59,2024,2,103.33160559318247,482,65.51724137931035,11.287758346581876,13.513513513513514,0.3238095238095238,0.49333333333333335,0.4220985691573927,0.16952380952380952,118.59875100805893,0.18600953895071543,0.4106071716357776,Cal St. Monterey Bay,-1022.5379999999999,17.875000000000004,16.41028478238957,1.000402010050251,1.457532175617267
Cal St. San Marcos,48,CCAA,1578,196,8,26,108,1916,500,94,10,55,385,52,7,56,408.3725401267409,54.04787083987234,6.620999046201859,11.0168,5.940839469016967,292,14,345,47,2024,2,105.04424778761062,341,78.78787878787878,10.22964509394572,15.24008350730689,0.31685678073510776,0.49366286438529783,0.42379958246346555,0.17680608365019007,119.10503309157167,0.20093945720250522,0.41290578947368417,Cal St. San Marcos,-812.3679999999999,13.454199999999998,11.901304488176232,0.888132137030995,3.2475674409232766
Cal State LA,50,CCAA,1716,161,3,20,56,1956,526,94,12,47,354,52,2,12,337.8564827386851,-16.231145212310576,16.343088133440375,9.4276,0.7271014460979144,317,14,326,50,2024,2,102.8472773553917,373,78.78787878787878,8.231083844580777,16.20654396728016,0.30652680652680653,0.4574592074592075,0.38139059304703476,0.15093240093240096,100.16045049237725,0.18098159509202455,0.37634769230769227,Cal State LA,-898.9159999999999,9.768000000000002,8.913241175844572,0.8896510981373367,2.0663439901281038
Caldwell,36,CACC,1100,148,0,15,32,1295,289,63,6,21,191,28,1,10,182.77856289070996,-47.63534475714158,-8.776115062852426,1.1404,-2.161319893049061,282,18,169,36,2024,2,100.33104282754076,199,60.86956521739131,11.428571428571429,21.776061776061777,0.26272727272727275,0.3881818181818182,0.3621621621621622,0.12545454545454543,79.62984471018495,0.14749034749034748,0.3479212355212355,Caldwell,-674.895,4.055000000000006,2.9131242874430328,0.8413675213675214,1.9064104545317813
California (PA),46,PSAC,1373,130,3,30,92,1628,413,58,16,24,266,78,3,27,277.45599696259717,4.475798630231721,-4.020871961444316,10.3292,1.7696102039462995,242,11,244,46,2024,2,104.11457945317736,315,87.64044943820225,7.985257985257984,14.864864864864865,0.3008011653313911,0.4187909686817189,0.3918918918918919,0.11798980335032777,94.09174413892967,0.16339066339066338,0.3742410604192355,California (PA),-682.8509999999999,11.461400000000003,7.546695802935021,1.1499649859943977,2.420042436568073
Cameron,49,Lone Star,1604,203,2,4,30,1843,439,103,13,68,300,41,2,20,311.4142001188802,-31.141754125517867,-3.1971576659192147,-7.811999999999999,-2.0992240454423907,425,12,275,49,2024,2,98.10299582150644,255,77.35849056603774,11.01465002712968,23.060227889310905,0.2736907730673317,0.48129675810473815,0.3657080846446012,0.20760598503740646,101.56369062373099,0.16277807921866522,0.3729385535617183,Cameron,-765.6519999999999,6.776600000000006,6.810506130008192,1.0051690039554118,-0.06875427202848705
Carson-Newman,49,SAC,1596,192,8,25,68,1889,461,82,9,48,288,48,5,27,324.2848856439343,-15.92542958607494,-14.571705209311524,6.4726,-0.5506652522865126,346,22,274,49,2024,2,105.01392523386264,322,68.57142857142857,10.164107993647432,18.316569613552144,0.28884711779448624,0.4417293233082707,0.385918475383801,0.15288220551378445,97.75676133021325,0.1524616199047115,0.3751174586225307,Carson-Newman,-892.5809999999999,9.963400000000005,8.560218870157286,1.0877324749642345,0.5995701674253322
Catawba,63,SAC,2138,314,4,29,85,2570,690,128,25,46,520,144,10,42,536.6209076464004,84.51719518887151,9.908164308128704,12.7258,8.951892639413748,373,25,470,63,2024,2,102.65825493154588,491,85.20710059171599,12.217898832684824,14.513618677042803,0.32273152478952294,0.470533208606174,0.4252918287937743,0.14780168381665104,114.25914616927733,0.20233463035019456,0.4091713505074161,Catawba,-1026.0859999999998,17.851599999999998,16.131759804305187,0.8904607631389488,3.9158388535757176
Cedarville,49,G-MAC,1516,193,3,17,75,1804,409,62,9,23,266,30,8,11,265.27059603281344,-40.866646774638426,-16.328723551688828,8.8732,-1.5839165543014921,404,17,236,49,2024,2,98.49635651197988,315,63.829787234042556,10.698447893569844,22.394678492239468,0.26978891820580475,0.36807387862796836,0.376940133037694,0.09828496042216361,78.83944263347149,0.14745011086474502,0.3529377085650723,Cedarville,-886.0709999999999,6.303000000000005,4.108111044032139,1.022283356258597,2.0574984823403106
Central Mo.,61,Mid-America Intercollegiate,2128,358,3,47,65,2601,752,138,38,126,662,197,18,37,694.8456467631868,210.49724201595046,15.999480934581362,9.9136,17.181237662561166,360,43,605,61,2024,2,96.50593449239892,450,82.08333333333333,13.76393694732795,13.84083044982699,0.3533834586466165,0.631578947368421,0.4529027297193387,0.2781954887218045,157.64729648319093,0.25451749327181855,0.46205510597302507,Central Mo.,-842.8749999999999,26.32779999999999,27.184208298401654,0.7715727209464162,6.938045230346926
Central Okla.,52,Mid-America Intercollegiate,1672,229,2,30,64,1997,462,104,15,64,370,82,9,39,348.4743214198967,-43.591193435585225,-5.026841012792614,6.939399999999999,-2.812416206866394,476,27,329,52,2024,2,102.1973942379628,279,75.22935779816514,11.467200801201804,23.83575363044567,0.27631578947368424,0.47129186602870815,0.3790686029043565,0.19497607655502391,102.69559839628921,0.18527791687531298,0.37812493728048174,Central Okla.,-915.862,10.163600000000002,11.327127329011885,0.902306967984934,-0.06311146676299018
Central Wash.,49,Great Northwest,1672,160,2,17,71,1922,509,93,7,27,296,19,8,36,318.86049789953114,-25.76992297810858,-11.833011894605207,11.878599999999999,0.2413421111109959,303,14,270,49,2024,2,114.36450922133145,382,57.57575757575758,8.324661810613945,15.764828303850157,0.30442583732057416,0.416866028708134,0.38605619146722164,0.11244019138755984,92.17538343713971,0.15400624349635797,0.37021741397288843,Central Wash.,-950.651,7.969600000000005,6.6752068776695745,1.1586731804021524,0.20300531779516895
Chaminade,48,PacWest,1535,189,5,12,51,1792,403,69,6,12,246,51,5,27,229.58375661789057,-76.25523613414026,-1.2896009304872162,8.3538,-3.68241833956369,383,17,216,47,2024,2,102.42592442754268,316,75.0,10.546875,21.372767857142858,0.2625407166123778,0.33876221498371334,0.36160714285714285,0.07622149837133552,68.32560279212471,0.13727678571428573,0.33563131313131317,Chaminade,-924.5089999999999,4.466000000000006,3.789342443277824,1.156430155210643,0.07254232328339283
Charleston (WV),51,MEC,1590,284,0,33,60,1967,499,102,24,53,413,190,18,24,432.18313472999387,106.57168390195454,12.583575259110004,10.396799999999999,10.245606680957845,317,29,372,50,2024,2,93.47416717631752,320,86.7579908675799,14.438230808337572,16.115912557193695,0.31383647798742137,0.5081761006289308,0.42857142857142855,0.19433962264150945,123.59486334478875,0.2099644128113879,0.4191103202846975,Charleston (WV),-673.3259999999999,16.657299999999996,13.433922208759457,0.9233941551698561,4.605286623936616
Chestnut Hill,42,CACC,1226,203,1,20,73,1523,339,61,6,33,257,137,8,27,273.15693941637494,3.2234534023537336,-2.6978440986689134,8.2198,3.0647286695573492,302,29,227,42,2024,2,99.94388845235363,239,82.53012048192771,13.328956007879187,19.829284307288248,0.2765089722675367,0.4168026101141925,0.40446487196323044,0.14029363784665583,96.83456106408129,0.16874589625738673,0.3824838921762,Chestnut Hill,-738.607,5.565799999999999,7.755961630342872,1.098019801980198,-2.68701843827795
Chico St.,48,CCAA,1663,174,4,18,68,1927,519,90,8,33,366,58,7,43,343.8824925902512,-2.862318170111899,12.042263203419107,10.204799999999999,1.9704327655504719,226,17,328,48,2024,2,102.23587533971563,388,77.33333333333333,9.029579657498703,11.728074727555786,0.31208659049909804,0.4353577871316897,0.3969901401141671,0.12327119663259167,99.12832100316025,0.18993253762324858,0.38154663887441376,Chico St.,-853.963,10.040199999999999,9.105851407183463,0.8718503401360544,2.4101158842133614
Chowan,42,Conference Carolinas,1387,159,0,9,55,1610,346,47,5,25,206,35,6,4,190.95985881013146,-131.0352380808346,-3.793391110114224,6.7898,-7.403749589577187,376,20,179,41,2024,2,112.47560160798568,269,63.63636363636363,9.875776397515528,23.354037267080745,0.2494592645998558,0.3446286950252343,0.34782608695652173,0.09516943042537851,66.15210998138778,0.12795031055900621,0.3275062111801242,Chowan,-874.9999999999999,1.3298000000000065,2.008270988645236,0.9157035175879397,-0.5560542236568902
Christian Brothers,45,Gulf South,1498,180,5,21,67,1771,459,87,11,49,313,64,16,16,340.6291288384555,17.39378943978403,3.967026640169096,4.6572000000000005,2.0187459276800372,305,8,290,45,2024,2,101.32294078817289,312,88.88888888888889,10.163749294184077,17.221908526256353,0.30640854472630175,0.4773030707610147,0.40146809712027104,0.17089452603471295,109.74013329394961,0.1767363071710898,0.39434923339011924,Christian Brothers,-804.132,12.2576,9.512565297982274,1.0053579676674365,2.6797088911199953
Claflin,42,Peach Belt,1281,135,0,3,51,1470,276,42,7,3,155,57,4,19,109.98475255406284,-180.3589799023371,-5.256679382282906,6.9879999999999995,-4.860566543930165,432,23,119,42,2024,2,114.54754200880345,224,71.25,9.183673469387756,29.38775510204082,0.2154566744730679,0.26619828259172523,0.3142857142857143,0.05074160811865733,39.920494727141346,0.1054421768707483,0.28783333333333333,Claflin,-905.127,-1.319799999999994,-1.2866515555200668,0.6318640236480612,-0.8020889813760532
Clarion,49,PSAC,1380,212,8,14,34,1648,349,60,7,13,201,61,7,20,214.45445277731778,-31.10065919063319,3.639933960017809,13.042399999999999,0.49147928512781025,355,17,176,49,2024,2,93.60171667437326,269,78.2051282051282,12.864077669902912,21.541262135922327,0.2528985507246377,0.3347826086956522,0.36589805825242716,0.0818840579710145,68.51601018903362,0.12196601941747573,0.3375710784313725,Clarion,-894.2439999999999,0.8862000000000062,1.2568274764388572,1.0814877772381415,-0.4374007398157703
Clark Atlanta,45,SIAC,1363,220,5,36,68,1692,368,59,7,22,273,110,9,7,265.9978248703185,-57.03911082019739,-12.346574887840346,8.6814,-0.727264705770432,308,28,230,45,2024,2,97.33695479121424,280,79.71014492753623,13.002364066193852,18.203309692671397,0.26999266324284665,0.371973587674248,0.39066193853427894,0.10198092443140133,83.20396628901791,0.16134751773049646,0.36210344827586205,Clark Atlanta,-778.156,6.110800000000002,5.041849254598893,0.9050683639792552,1.709905909102825
Coker,50,SAC,1573,208,5,24,118,1928,438,78,4,16,301,169,22,58,313.39085442079016,-20.685539045950108,3.964062410461632,6.2818000000000005,0.5039882379808874,296,43,256,50,2024,2,101.17237470929932,340,79.71698113207547,10.78838174273859,15.352697095435685,0.27844882390336934,0.36363636363636365,0.39885892116182575,0.08518753973299431,83.40168920029996,0.15612033195020747,0.36733680917622524,Coker,-983.776,9.209800000000001,7.41550005826003,1.0712127032910745,1.1820454821399649
Colo. Christian,49,RMAC,1581,137,2,16,46,1782,467,78,15,38,268,38,5,22,277.4607653090112,-101.68151205472913,-0.6710135486899893,8.210799999999999,-6.180035269891245,348,12,244,49,2024,2,100.82343207603284,336,76.0,7.687991021324354,19.52861952861953,0.29538266919671097,0.4358001265022138,0.3658810325476992,0.1404174573055028,91.33041682655383,0.15039281705948374,0.36112485939257594,Colo. Christian,-935.54,4.265000000000004,3.3522429089764754,0.8003604450713054,1.9766061443022989
