Player,Pos,B/T,player_id,Team,Conference,Yr,R/PA,GP,BB,CS,GS,HBP,IBB,K,RBI,SF,AB,PA,H,2B,3B,HR,R,SB,OPS+,Picked,Sac,BA,SlgPct,OBPct,ISO,wOBA,K%,BB%,SB%,wRC+,wRC,Batting,Baserunning,Adjustment,WAR,Clutch,WPA,REA,WPA/LI,wSB,wGDP,wTEB,EBT,Opportunities,OutsOB,GDPOpps,GDP,Division,Season
A. Peterson,PR,0,8683201,Manhattanville,Skyline,-,0.15,9,5.0,0.0,6,2.0,0.0,3.0,1.0,0.0,13.0,20.0,3.0,0.0,0.0,0.0,3.0,1.0,82.42292809896684,0.0,0.0,0.231,0.231,0.5,0.0,0.4206,15.0,25.0,100.0,117.62283394089664,4.4316996126804,0.3000050397845342,-0.9587432453191936,-0.1665,0.0151035919824851,-0.1347007629535825,-0.0700000000000003,-8.378,0.0483993930905683,0.1352978140382044,0.3395366488448544,-1.4335777082022525,1.0,5.0,2.0,14.0,1.0,3,2024
A. Rocco,PH,0,8681821,Capital,OAC,-,0.2,8,1.0,0.0,2,1.0,0.0,3.0,2.0,0.0,13.0,15.0,2.0,1.0,0.0,1.0,3.0,0.0,78.4452280678222,0.0,0.0,0.154,0.462,0.267,0.308,0.3057999999999999,20.0,6.666666666666667,0.0,55.91807360847312,1.3932814359676988,-1.05481266716965,-0.2650999129882106,-0.148,-0.0344292258316236,-0.1768492264358903,-0.0864,-5.868,-0.021013368983957,-0.0129404371923591,-0.1604633511551455,-0.0916961246407059,0.0,1.0,0.0,14.0,0.0,3,2024
A. Sayers,P,0,d3d-8682133,St. Joseph's (ME),Great Northeast,-,0.0,7,0.0,0.0,2,0.0,0.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,-141.68271493659387,-1.24969841521555,-2.061901852673264,0.0,0.1085,0.0,-0.0236732002851034,-0.2139999999999999,-3.709,-0.0926311475409835,0.0,-0.0343850038189597,0.0,0.0,0.0,0.0,3.0,0.0,3,2024
A.J. Cook,INF,0,d3d-7154032,Elms,Great Northeast,Sr,0.1757575757575757,36,33.0,4.0,36,6.0,0.0,40.0,18.0,1.0,125.0,165.0,32.0,2.0,2.0,0.0,29.0,17.0,82.08952611597952,5.0,1.0,0.256,0.304,0.43,0.0479999999999999,0.382030303030303,24.24242424242424,20.0,80.95238095238095,100.51199248015064,29.42699265663125,2.412685296100138,-0.2752414272901335,0.558,0.3319414570923948,0.0,0.0,0.0,0.0,0.4163011840585245,-0.9327084924566568,0.2411658811079986,6.0,17.0,0.0,125.0,1.0,3,2024
A.J. Kisting,C,R/R,d3d-7585459,St. Norbert,NACC,Jr,0.1724137931034483,25,16.0,1.0,23,5.0,0.0,18.0,18.0,0.0,66.0,87.0,18.0,2.0,0.0,1.0,15.0,1.0,97.19523691693644,0.0,1.0,0.273,0.348,0.448,0.0749999999999999,0.4029080459770115,20.6896551724138,18.39080459770115,50.0,113.25364143992718,17.552332777043155,1.3611163413329397,-1.1284752401492375,1.93125,0.2499894341635965,0.2356781318379495,0.6819999999999997,-26.197,0.315335333789265,-0.6704764119618255,-0.2450084160774615,-0.2129904121099506,6.0,15.0,1.0,65.0,1.0,3,2024
A.J. Lee,UT,0,d3d-8017450,MSOE,NACC,So,0.1142857142857142,20,0.0,1.0,5,3.0,0.0,7.0,8.0,2.0,30.0,35.0,10.0,1.0,0.0,0.0,4.0,3.0,82.16060003859127,0.0,0.0,0.333,0.367,0.371,0.0339999999999999,0.3464,20.0,0.0,75.0,73.68355502652962,4.8440393446122245,-1.8941734769964025,0.0,0.31,0.0,0.0,0.0,0.0,0.0,-0.1151911656535159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2024
A.J. Pietrafesa,C,0,d3d-7154444,Mass. Maritime,MASCAC,Sr,0.175438596491228,38,24.0,1.0,38,4.0,2.0,24.0,31.0,1.0,140.0,171.0,56.0,11.0,2.0,5.0,30.0,0.0,173.3044650984609,0.0,0.0,0.4,0.614,0.497,0.2139999999999999,0.5001017964071856,14.035087719298245,14.035087719298245,0.0,176.96462119339552,53.13184691894291,24.14760483024114,-1.4810869983382615,2.9355,1.896226774805308,0.3227435375332728,2.3746,-73.231,1.5991256410650694,-1.0516425326548533,0.7048315228191824,-1.1342759885025906,6.0,32.0,0.0,113.0,4.0,3,2024
A.J. Poole,1B,0,d3d-8418263,Mary Washington,C2C,Fr,0.2222222222222222,10,2.0,0.0,0,0.0,0.0,1.0,0.0,0.0,7.0,9.0,3.0,1.0,0.0,0.0,2.0,0.0,178.01900119120288,0.0,0.0,0.429,0.571,0.556,0.1419999999999999,0.5251111111111112,11.11111111111111,22.22222222222222,0.0,192.74955855748505,3.048749130638917,1.3131668372239322,0.1136529933366562,-0.7725,0.1120785694732305,0.0431873120043742,0.0207999999999999,-6.722999999999999,-0.0039420289855065,-0.0258808743847182,-0.0687700076379195,0.208303875359294,1.0,1.0,0.0,6.0,0.0,3,2024
A.J. Sferlazza,OF,L/L,d3d-7812937,Susquehanna,Landmark,Jr,0.0,2,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,-142.77285528640482,-0.24993968304311,-0.4202733351075521,0.0,0.0125,0.0,0.0,0.0,-1.1129999999999998,0.0,0.0,-0.0114616679396532,0.0,0.0,0.0,0.0,1.0,0.0,3,2024
A.J. Wylie,UT,0,d3d-7582576,Berea,CCS,Jr,0.1130434782608695,29,15.0,3.0,26,3.0,0.0,30.0,9.0,2.0,95.0,115.0,18.0,4.0,0.0,0.0,13.0,8.0,35.10843307404441,0.0,2.0,0.189,0.232,0.313,0.043,0.2828173913043478,26.08695652173913,13.043478260869565,72.72727272727273,28.20262899491739,7.718819858114102,-12.856556501938412,-0.7220149405985175,0.4495,-0.7885700479289325,0.371881910794767,0.271400000000001,-46.165,-0.1280283334237179,-0.5196926225758299,-0.6189300687412757,0.4166077507185881,2.0,2.0,0.0,54.0,0.0,3,2024
A.J. Zaccareo,UT,R/R,d3d-7584797,Amherst,NESCAC,Jr,0.0,2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,27.149132421631283,0.0,0.0,0.0,0.0,0.5,0.0,0.3975,0.0,50.0,0.0,111.7737112543877,0.3913762392949459,0.0130401020008229,0.0,0.031,0.0,0.0,0.0,-1.409,0.0,-0.0064702185961795,-0.0114616679396532,0.0,0.0,0.0,0.0,1.0,0.0,3,2024
A.T. DiPina,C,R/R,d3d-7145751,Wentworth,CCC,Sr,0.2052980132450331,37,16.0,2.0,34,4.0,0.0,14.0,26.0,1.0,130.0,151.0,54.0,13.0,0.0,0.0,31.0,13.0,147.8356076685571,2.0,0.0,0.415,0.515,0.49,0.1,0.4686026490066225,9.271523178807946,10.596026490066226,86.66666666666667,155.29510596331534,41.58534104434689,12.90215665129155,1.015742325059358,2.85825,1.1620632673311584,0.0,0.0,0.0,0.0,0.9302195806343244,0.273601530457102,-0.1880787860320683,7.0,18.0,1.0,107.0,3.0,3,2024
Aaron  Chazin,OF,0,d3d-7555527,Neb. Wesleyan,American Rivers,Jr,0.1631205673758865,33,7.0,1.0,32,1.0,0.0,9.0,16.0,2.0,131.0,141.0,45.0,5.0,0.0,1.0,23.0,8.0,92.52475039197968,0.0,5.0,0.344,0.405,0.376,0.061,0.3604539007092199,6.382978723404255,4.964539007092199,88.88888888888889,79.01349887384565,21.736083166257817,-4.391003753096256,0.0,0.20625,0.0,0.3025282701753916,0.6983999999999995,-83.934,0.4201769962243615,0.6583511834801994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2024
Aaron  Hess,3B,R/R,d3d-7972498,Elizabethtown,Landmark,So,0.0,7,0.0,0.0,2,0.0,0.0,4.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,-142.21245499354717,-2.4993968304311003,-4.192853183013363,0.0,0.1085,0.0,-0.0504485383897148,-0.2165999999999999,-8.135,-0.2225766716943186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2024
Aaron  Whitman,OF,R/R,8597368,Southern Me.,Little East,Fr,0.1739130434782608,20,5.0,1.0,10,0.0,0.0,20.0,4.0,0.0,41.0,46.0,7.0,0.0,0.0,0.0,8.0,2.0,7.288812755365903,0.0,0.0,0.171,0.171,0.261,0.0,0.2283913043478261,43.47826086956522,10.869565217391305,66.66666666666666,3.7716463752464207,0.2808014858465357,-7.57271344404365,0.0,0.125,0.0,-0.0278427982623849,-0.1843999999999996,-32.684,-0.1970515756033133,-0.315191165653516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2024
Aaron Archer,C,R/R,d3d-8274853,Bluffton,HCAC,Jr,0.0,7,1.0,0.0,0,0.0,0.0,3.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.14034703134749,0.0,0.0,0.0,0.0,0.2,0.0,0.159,60.0,20.0,0.0,-50.06652186555903,-0.358442809834384,-1.339538221057039,0.0,0.54075,0.0,0.0,0.0,0.0,0.0,-0.0064702185961795,-0.045846671758613,0.0,0.0,0.0,0.0,4.0,0.0,3,2024
Aaron Babu,OF,0,8259392,Geneva,PAC,So,0.1515151515151515,33,13.0,0.0,32,7.0,0.0,35.0,14.0,2.0,110.0,132.0,28.0,3.0,1.0,0.0,20.0,5.0,64.34871863325347,3.0,1.0,0.255,0.3,0.364,0.0449999999999999,0.3324318181818182,26.51515151515152,9.848484848484848,100.0,65.74354540382176,16.20190802665029,-6.470817427601086,-0.002330228634186,0.20625,-0.3642871975440612,0.2617415356511282,0.2220000000000014,-74.43799999999999,-0.0162950849956728,0.7153103817680994,-0.5544734504480993,-0.1631671599541861,8.0,21.0,1.0,92.0,1.0,3,2024
Aaron Barber,INF,B/R,d3d-7995102,Pacific Lutheran,NWC,Sr,0.1529411764705882,38,13.0,1.0,38,6.0,0.0,11.0,19.0,2.0,149.0,170.0,52.0,10.0,0.0,1.0,26.0,2.0,110.62297303919496,0.0,0.0,0.349,0.436,0.418,0.087,0.3994411764705882,6.470588235294119,7.647058823529412,66.66666666666666,116.19012217219444,33.63693549702108,7.339072605555215,-2.248896468745949,0.589,0.3604747499888838,0.0981392038344286,1.2405999999999997,-93.774,1.113638988466741,-0.6257616582701349,-0.363938484818737,-1.2591963256570773,8.0,26.0,2.0,119.0,2.0,3,2024
Aaron Beaman,C,R/R,8424831,Asbury,DIII Independent,Fr,0.15,16,4.0,0.0,7,3.0,0.0,8.0,5.0,0.0,33.0,40.0,11.0,2.0,1.0,0.0,6.0,0.0,123.30684702876545,0.0,1.0,0.333,0.455,0.45,0.122,0.4313,20.0,10.0,0.0,127.90663858709866,9.343219853163497,3.0625631662665844,-0.4910800649765266,1.236,0.3498611754623367,-0.1051189651770246,0.0508000000000002,-23.515,0.1569699996597836,-0.0970532789426934,0.1561499618104024,-0.5501767478442356,0.0,6.0,0.0,30.0,1.0,3,2024
Aaron Blinn,P,0,d3d-8278006,Endicott,CCC,So,0.2,1,1.0,0.0,1,0.0,0.0,4.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,-49.14034703134749,0.0,0.0,0.0,0.0,0.2,0.0,0.159,80.0,20.0,0.0,-40.88560414707084,-0.358442809834384,-1.3021636480507923,0.0,0.0155,0.0,0.0,0.0,0.0,0.0,-0.0064702185961795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2024
Aaron Burchett,OF,R/R,d3d-8526999,Brevard,USA South,Fr,0.0,11,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139.99364234480808,-0.24993968304311,-0.4309120149298724,0.0,0.06875,0.0,1.7347234759768068e-17,-0.063,-0.5850000000000001,-0.0217241379310345,0.0,-0.0114616679396532,0.0,0.0,0.0,0.0,1.0,0.0,3,2024
Aaron Clogston,C,R/R,d3d-7095895,Whitworth,NWC,Sr,0.1932773109243697,31,17.0,0.0,29,7.0,0.0,18.0,25.0,1.0,94.0,119.0,28.0,7.0,0.0,5.0,23.0,2.0,138.42556814491488,0.0,1.0,0.298,0.532,0.437,0.234,0.433453781512605,15.126050420168069,14.285714285714285,100.0,126.23208223113262,28.08341090172641,7.244190214252651,-0.9409033752722468,2.39475,0.6110237136903413,0.0,0.0,0.0,0.0,0.1411912561528175,-0.3481634275343407,-0.7339312038907237,7.0,17.0,2.0,74.0,1.0,3,2024
Aaron Cole,UT,R/R,8286749,Western New Eng.,CCC,Sr,0.1559139784946236,43,34.0,2.0,42,2.0,0.0,30.0,20.0,2.0,148.0,186.0,43.0,7.0,1.0,1.0,29.0,17.0,97.08910884396587,0.0,2.0,0.291,0.372,0.425,0.081,0.3902903225806452,16.129032258064516,18.27956989247312,89.47368421052632,99.42060016714298,34.89462702573043,-2.430109993415094,1.5417327031389485,0.6665,-0.0737880374273164,0.0683437078224673,0.7298999999999997,-97.808,0.9115179595253052,1.6719876132687088,-0.5129401680342294,0.3826852579044688,8.0,22.0,0.0,132.0,2.0,3,2024
Aaron Gault,C,R/R,d3d-7576242,Grove City,PAC,Jr,0.1666666666666666,15,3.0,0.0,13,7.0,0.0,13.0,9.0,0.0,38.0,48.0,9.0,3.0,0.0,0.0,8.0,0.0,76.31475112052084,0.0,2.0,0.237,0.316,0.396,0.079,0.365125,27.08333333333333,6.25,0.0,85.75193589025221,7.650877276710987,-0.6597812013455511,-0.1548586232709725,1.15875,0.1015720757381899,0.0,0.0,0.0,0.0,-0.1035234975388729,-0.4011583778878638,0.3498232521557642,3.0,6.0,0.0,35.0,0.0,3,2024
Aaron Gomez,INF,L/R,8264010,Concordia (TX),ASC,Sr,0.1828571428571428,43,31.0,4.0,41,7.0,0.0,12.0,15.0,1.0,136.0,175.0,44.0,3.0,0.0,0.0,32.0,4.0,102.05693947710958,1.0,7.0,0.324,0.346,0.469,0.0219999999999999,0.4139485714285714,6.857142857142858,17.71428571428571,50.0,128.3410596266695,37.4724388755275,10.886733940565952,-1.7093736023257629,0.6665,0.7016654162092669,0.02481413333745,1.0416,-117.525,0.9014317890577238,-2.261341439095631,-0.5473251718531891,1.0992930086230572,11.0,24.0,0.0,135.0,2.0,3,2024
Aaron Gonzales,,0,d3d-8585297,Valley Forge,CSAC,Fr,0.2054794520547945,20,14.0,2.0,20,1.0,0.0,10.0,9.0,0.0,58.0,73.0,17.0,5.0,0.0,0.0,15.0,7.0,102.06994979230213,1.0,0.0,0.293,0.379,0.438,0.086,0.404041095890411,13.6986301369863,19.17808219178082,77.77777777777779,100.58995857451866,14.820546635610825,-0.069646105432191,0.2996962372360816,0.0,0.1228098389519504,0.0,0.0,0.0,0.0,-0.0497929870955706,-0.1418534046205821,0.4913426289522344,5.0,11.0,0.0,56.0,1.0,3,2024
Aaron Hair,OF,R/R,d3d-8007685,Pitt.-Bradford,AMCC,Sr,0.1538461538461538,8,2.0,0.0,7,1.0,0.0,8.0,3.0,0.0,23.0,26.0,5.0,0.0,0.0,0.0,4.0,0.0,30.247734238312773,1.0,0.0,0.217,0.217,0.308,0.0,0.272076923076923,30.76923076923077,7.6923076923076925,0.0,36.70854041986696,1.43206151442174,-2.676157142079657,0.7439165185153807,0.05,-0.0465435036947111,-0.1093393632296209,-0.1542000000000001,-13.854999999999997,-0.0551658482970499,-0.0517617487694364,0.7707666412069349,0.0249116260778821,1.0,3.0,0.0,20.0,2.0,3,2024
Aaron Hershberger,2B,R/R,8263475,York (PA),MAC Commonwealth,So,0.1111111111111111,5,0.0,0.0,0,1.0,0.0,2.0,2.0,0.0,8.0,9.0,2.0,1.0,0.0,0.0,1.0,0.0,74.41150998068879,0.0,0.0,0.25,0.375,0.333,0.125,0.3357777777777778,22.22222222222222,0.0,0.0,61.18920756611736,1.1384352292936244,-0.6011703443250173,0.1380550984686686,0.0775,0.0454638442285968,0.0,0.0,-2.54,0.0,-0.0129404371923591,-0.0573083396982662,0.208303875359294,1.0,1.0,0.0,5.0,0.0,3,2024
Aaron Holland,C,R/R,d3d-8594685,Wis.-Whitewater,WIAC,Fr,0.251063829787234,50,25.0,3.0,50,11.0,0.0,32.0,39.0,5.0,194.0,235.0,62.0,7.0,1.0,6.0,59.0,17.0,115.87212629200847,0.0,6.0,0.32,0.459,0.417,0.139,0.4016468085106384,13.617021276595745,10.638297872340424,85.0,115.47697549894517,47.07919690639384,1.943230985444352,0.4326733739793936,3.8625,0.6044771816874742,0.0,0.0,0.0,0.0,0.9438560104228332,-1.0974852329565454,0.5863025965131059,16.0,39.0,1.0,183.0,2.0,3,2024
Aaron Izquierdo,1B,0,8273608,Wells,United East,Sr,0.1594202898550724,35,15.0,6.0,34,1.0,1.0,12.0,22.0,1.0,120.0,138.0,42.0,7.0,3.0,3.0,22.0,12.0,135.10467293787687,0.0,0.0,0.35,0.533,0.423,0.183,0.431125,8.695652173913043,10.869565217391305,66.66666666666666,116.7861835816739,32.20703450238266,3.543523560405076,-1.0908945100712644,-2.70375,0.0876128711532351,0.0355113411201394,0.9327999999999989,-50.115,0.927036267080315,-1.7099808732280684,-0.4054717672326069,1.024558130389411,8.0,15.0,0.0,79.0,1.0,3,2024
Aaron Jones,INF,R/R,d3d-8589375,Augsburg,MIAC,Fr,0.0625,14,1.0,0.0,8,0.0,0.0,13.0,4.0,0.0,31.0,32.0,7.0,1.0,0.0,0.0,2.0,0.0,25.308935408878707,0.0,0.0,0.226,0.258,0.25,0.032,0.23946875,40.625,3.125,0.0,15.81345127383221,0.5927373175083721,-4.777418687009302,0.2847745220539998,0.217,-0.2353392223162021,0.0,0.0,0.0,0.0,-0.0452915301732569,0.2134583015086686,0.116607750718588,1.0,2.0,0.0,25.0,1.0,3,2024
Aaron Kimbel,1B,0,8264472,William Peace,USA South,So,0.0769230769230769,19,7.0,0.0,12,2.0,0.0,16.0,12.0,0.0,43.0,52.0,12.0,2.0,1.0,0.0,4.0,0.0,91.74884528225738,1.0,0.0,0.279,0.372,0.404,0.0929999999999999,0.3798269230769231,30.76923076923077,13.461538461538462,0.0,100.70984528292222,9.145513163372632,-0.3399974492365286,-0.5563401736471583,-1.46775,-0.1044291689093696,0.3913790527094121,0.7052000000000002,-16.299,0.2941438995858176,-0.1164639347312321,0.2019966335690154,-0.6418728724849416,0.0,7.0,0.0,26.0,1.0,3,2024
Aaron Kirby,,0,8456249,Albright,MAC Commonwealth,Fr,0.0,4,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.42543378918436,0.0,0.0,0.0,0.0,0.25,0.0,0.19875,25.0,25.0,0.0,-15.184654836555367,-0.108503126791274,-0.8057922456513519,0.0,0.0,0.0,-0.0880626373626373,-0.0921999999999999,-3.19,-0.0715142857142856,-0.0064702185961795,-0.045846671758613,0.0,0.0,0.0,0.0,4.0,0.0,3,2024
Aaron Lautenschlager,INF,R/R,d3d-7575656,Randolph-Macon,ODAC,Jr,0.2201834862385321,22,10.0,1.0,22,2.0,0.0,13.0,26.0,4.0,93.0,109.0,33.0,9.0,0.0,2.0,24.0,2.0,128.4939217763935,1.0,0.0,0.355,0.516,0.413,0.161,0.4123853211009174,11.926605504587156,9.174311926605505,66.66666666666666,116.5211669103901,23.148951229915355,2.3564620440473543,-1.2293269484365767,0.341,0.1528147562968311,0.4621467113055677,2.0103999999999984,-16.294999999999998,1.803016217632556,-0.4575359747694664,-0.4627801069308732,-0.3090108667362372,6.0,23.0,0.0,84.0,1.0,3,2024
Aaron Lopez,INF,0,d3d-7981950,Centre,SAA,So,0.1405405405405405,46,22.0,1.0,44,3.0,0.0,20.0,23.0,3.0,157.0,185.0,43.0,9.0,1.0,2.0,26.0,3.0,84.9869127555768,1.0,1.0,0.274,0.382,0.368,0.1079999999999999,0.3530648648648649,10.81081081081081,11.891891891891891,75.0,82.52977854232493,26.986494959894607,-4.677790193143919,-0.3427783565366982,0.713,-0.2993532250677478,-0.096097363335612,0.5181999999999999,-100.912,0.6277222338019331,-0.3998807838854166,0.5329065037243836,-0.4758040763756652,10.0,24.0,2.0,128.0,4.0,3,2024
Aaron Lundgren,C,R/R,d3d-6628751,Wentworth,CCC,Sr,0.1568627450980392,16,3.0,0.0,13,0.0,0.0,3.0,12.0,0.0,48.0,51.0,13.0,2.0,0.0,0.0,8.0,1.0,54.74445190107025,0.0,0.0,0.271,0.313,0.314,0.0419999999999999,0.2978039215686274,5.88235294117647,5.88235294117647,100.0,46.689111214905935,4.279981994397803,-5.407716045640757,1.397612900519281,1.236,-0.1597330812701167,0.0,0.0,0.0,0.0,0.1094169396534861,1.1217649579914426,0.1664310028743523,3.0,8.0,0.0,33.0,3.0,3,2024
Aaron Maxie,1B,0,8591788,Chris. Newport,C2C,Fr,0.2133333333333333,29,13.0,0.0,14,2.0,0.0,13.0,10.0,1.0,59.0,75.0,14.0,1.0,0.0,0.0,16.0,0.0,59.19067568933494,0.0,1.0,0.237,0.254,0.387,0.017,0.3382933333333334,17.333333333333336,17.333333333333336,0.0,74.24193865069954,9.69846996010756,-4.727106158063082,-0.0016219686280384,-2.24025,-0.494554774435546,0.1664728354363343,0.3359999999999998,-37.305,0.1711542832077333,-0.1811661206930276,-0.0616217290430094,0.2411658811079986,6.0,17.0,0.0,49.0,1.0,3,2024
