Player,Pos,B/T,player_id,Team,Conference,Yr,R/PA,GP,BB,CS,GS,HBP,IBB,K,RBI,SF,AB,PA,H,2B,3B,HR,R,SB,OPS+,Picked,Sac,BA,SlgPct,OBPct,ISO,wOBA,K%,BB%,SB%,wRC+,wRC,Batting,Baserunning,Adjustment,WAR,Clutch,WPA,REA,WPA/LI,wSB,wGDP,wTEB,EBT,Opportunities,OutsOB,GDPOpps,GDP,Division,Season
Sebastian Trinidad,INF,R/R,7995229,A&M-Corpus Christi,Southland,Jr,0.1043956043956044,54,19,0,51,4,0,25,25,7,152,182,35,5,0,0,19,2,42.91218507076016,0,7,0.23,0.263,0.319,0.033,0.2841923076923077,13.736263736263737,10.43956043956044,100.0,42.908766496457886,13.738637515274613,-15.867051862560249,1.524181808860545,0.6696000000000001,-0.859977648958242,0.36488650715815873,0.36520000000000163,-86.503,-0.00401694194076577,0.2701529350232701,0.5963623071766826,0.6576665666605923,8.0,19.0,0.0,115.0,4.0,1,2023
Jose Enriquez,1B,L/L,7995268,A&M-Corpus Christi,Southland,Jr,0.13008130081300814,35,7,2,32,7,0,23,20,1,108,123,36,7,0,3,16,2,114.94102002318667,0,1,0.333,0.481,0.407,0.14799999999999996,0.39722764227642277,18.69918699186992,5.691056910569105,50.0,113.44816986903328,23.843381023714013,3.8351404002322123,-0.7759601635108532,-2.163,0.19939817338665697,-0.1907433288877426,0.5291999999999997,-51.485,0.7026183288877422,-0.8815942080825867,0.04796747791114131,0.05766656666059222,6.0,19.0,0.0,78.0,2.0,1,2023
Miller Ladusau,OF,L/R,7824302,Abilene Christian,WAC,Jr,0.1660377358490566,59,28,6,59,11,0,52,41,2,224,265,66,13,4,6,44,11,109.35597081749941,1,1,0.295,0.469,0.396,0.174,0.38938867924528303,19.622641509433965,10.566037735849058,64.70588235294117,101.40950135618483,49.19467630848699,-0.42977539768689654,0.03436206195253311,0.295,0.1523614544005527,0.3344897215423652,1.719600000000001,-119.45500000000001,1.3818663065831716,-1.5516847286040667,0.27859078179266294,1.3074560087639369,12.0,25.0,0.0,182.0,5.0,1,2023
Grayson Tatrow,OF,L/R,7824310,Abilene Christian,WAC,Sr,0.25,58,43,6,58,2,4,58,68,3,208,260,78,14,3,25,65,9,212.83635946210748,2,0,0.375,0.832,0.48,0.45699999999999996,0.5319047619047619,22.30769230769231,16.538461538461537,60.0,190.34628805906618,87.06666491212253,38.378523615499105,0.19989173804941185,0.29,3.0661513418157647,0.35218493297551,4.2365,-71.82400000000001,3.6878258136308246,-1.9394350054930545,0.47387950427242886,1.6654472392700375,17.0,31.0,1.0,166.0,5.0,1,2023
Bash Randle,INF,R/R,7824311,Abilene Christian,WAC,Jr,0.1732283464566929,32,10,0,32,4,0,22,14,1,112,127,31,4,1,4,22,2,91.35299302546333,0,0,0.277,0.438,0.354,0.16099999999999998,0.35256692913385823,17.322834645669293,7.874015748031496,100.0,78.43098500507757,18.679602157758936,-5.102682244822511,1.2709694963126208,0.3968,-0.14473498985205008,0.07356018006205359,0.2560000000000009,-66.418,0.1964235949514682,0.31180199360071176,0.9015009360513169,0.05766656666059222,6.0,19.0,0.0,90.0,4.0,1,2023
Tanner Tweedt,C,R/R,7824322,Abilene Christian,WAC,Sr,0.18292682926829268,57,27,0,56,15,0,38,38,0,204,246,58,9,0,10,45,4,113.59601471300986,0,0,0.284,0.475,0.407,0.191,0.3963861788617886,15.447154471544716,10.975609756097562,100.0,105.77627259514479,47.47000812072646,1.4035359708442816,-0.07067739650161808,3.5225999999999997,0.5165864902960373,-0.21486921587656926,1.5887999999999993,-108.626,1.6912879198879618,0.6015544856016015,1.0959349558222826,-1.7681668379255022,8.0,39.0,1.0,156.0,6.0,1,2023
Julio Riggs,INF,R/R,7824324,Abilene Christian,WAC,Jr,0.05555555555555555,12,2,0,2,0,0,5,1,0,16,18,1,0,0,0,1,0,-41.925494811259334,0,0,0.063,0.063,0.167,0.0,0.1373888888888889,27.77777777777778,11.11111111111111,0.0,-55.85030529769116,-1.408209085279497,-4.7789265596611195,-0.3250143498703314,0.1488,-0.29608661357388477,-0.044194823041112,-0.0372000000000002,-12.534,-0.09776984126984281,-0.007349833866607355,-0.13426099670483904,-0.18340351929888501,0.0,2.0,0.0,11.0,0.0,1,2023
Riley Bender,INF,R/R,7824325,Abilene Christian,WAC,So,0.07142857142857142,13,1,0,5,0,0,6,2,0,27,28,3,1,0,0,2,0,-29.18770073963428,0,0,0.111,0.148,0.143,0.03699999999999999,0.13746428571428573,21.428571428571427,3.571428571428571,0.0,-55.80325410702367,-2.1883368784394266,-7.431675171921951,1.0612284389303723,0.1612,-0.3864637839080711,0.14648582481845634,-0.011399999999999612,-13.186000000000002,-0.16776582481845562,-0.007349833866607355,0.7436835517453073,0.32489472105167244,2.0,3.0,0.0,21.0,2.0,1,2023
Jack Nielsen,INF,R/R,7824327,Abilene Christian,WAC,So,0.11594202898550725,26,13,0,17,1,1,18,5,1,53,69,9,5,0,0,8,0,48.13687381530538,0,3,0.17,0.264,0.338,0.094,0.30973134328358215,26.08695652173913,18.84057971014493,0.0,51.6995502717669,7.053833082240638,-5.867250569555581,0.4973794950349331,0.3224,-0.28539554906741654,0.10191715743949445,-0.24059999999999912,-42.88,-0.320552411962001,-0.04164905857744168,-0.08586616743929765,0.6248947210516724,3.0,3.0,0.0,48.0,1.0,1,2023
Maddox Miesse,C,R/R,8009035,Abilene Christian,WAC,Fr,0.12946428571428573,56,11,0,56,10,0,45,27,2,201,224,59,6,2,2,29,2,77.57165814303298,1,3,0.294,0.373,0.357,0.07900000000000001,0.33834821428571427,20.089285714285715,4.910714285714286,100.0,69.55783338569181,29.611629579814423,-12.335076768045768,1.173807158578146,3.4608000000000003,-0.43039704602224305,1.8695662974159748,2.5484,-112.84500000000001,0.45600745185591723,0.2285038764458284,-0.4040650441777174,1.349368326310035,10.0,18.0,0.0,156.0,3.0,1,2023
Garrett Williams,INF,R/R,8009043,Abilene Christian,WAC,Jr,0.15037593984962405,59,27,3,59,4,1,27,43,4,230,266,75,9,1,2,40,10,94.94115105422397,4,2,0.326,0.4,0.4,0.07400000000000001,0.37246969696969695,10.150375939849624,10.150375939849624,76.92307692307693,90.85125494782027,44.667804255809095,-5.14390953227488,4.371569022228457,0.7315999999999999,0.15717104867558818,0.8518779601323536,2.029799999999999,-114.242,1.1652573773605552,-0.003239484656560876,2.717563056017736,1.6572454508672823,15.0,31.0,0.0,187.0,10.0,1,2023
Matt Flaherty,C,R/R,8009011,Abilene Christian,WAC,Jr,0.0,2,0,0,0,0,0,1,0,0,3,3,1,0,0,0,0,0,62.28850825264143,0,0,0.333,0.333,0.333,0.0,0.30633333333333335,33.33333333333333,0.0,0.0,49.579031095825,0.29601401807296346,-0.26577222765730696,0.0,0.1236,0.0,-0.023999999999992437,-0.0003999999999999,-2.0260000000000002,-0.0119999999999986,-0.002449944622202452,-0.012205545154985368,0.0,0.0,0.0,0.0,1.0,0.0,1,2023
Crew Parke,INF,R/R,8009038,Abilene Christian,WAC,Jr,0.11607142857142858,59,22,2,59,4,0,31,26,2,196,224,43,9,1,2,26,1,49.656351208360164,0,3,0.219,0.306,0.308,0.087,0.2903526785714286,13.839285714285715,9.821428571428571,33.33333333333333,39.606345505470834,18.354037956777784,-23.592668391082405,-0.0998321473099677,0.7315999999999999,-1.572130602901727,0.9739896754846524,0.7816000000000014,-112.807,-0.21081122430619975,-1.1232432666600285,0.1325515912872386,0.8908595280628222,10.0,23.0,0.0,153.0,4.0,1,2023
Eric Martin,OF,L/R,8009030,Abilene Christian,WAC,Jr,0.1951219512195122,27,13,0,19,1,0,21,12,1,67,82,14,5,0,3,16,0,83.44823275432813,0,0,0.209,0.418,0.341,0.209,0.3395487804878049,25.609756097560975,15.853658536585366,0.0,70.30704356776751,10.94305680813046,-4.412433908496931,-0.1247287485137844,0.135,-0.23262977483929165,0.27876203812663525,0.056600000000000705,-37.934000000000005,-0.2173395059845556,-0.048998892444049036,-0.1835105286791806,0.10778067260944524,6.0,12.0,1.0,56.0,1.0,1,2023
Bobby Serfass,INF,R/R,8009040,Abilene Christian,WAC,Jr,0.0,2,1,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,-12.359286462170848,0,0,0.0,0.0,0.333,0.0,0.259,33.33333333333333,33.33333333333333,0.0,20.04078887047947,0.14732291859652363,-0.41446332713374673,-0.7225665513338454,0.0248,-0.01374922122197057,0.0,0.0,-2.755000000000001,0.0,-0.002449944622202452,-0.0366166354649561,-0.6834999712466868,0.0,1.0,1.0,3.0,0.0,1,2023
Logan Britt,OF,R/R,8009004,Abilene Christian,WAC,Jr,0.2188679245283019,59,23,4,59,1,0,54,46,4,237,265,84,10,5,12,58,33,139.86263603570075,2,0,0.354,0.591,0.408,0.237,0.4247207547169811,20.37735849056604,8.679245283018867,89.1891891891892,123.45839016478782,58.99886479016237,9.37441308398849,5.262804378057024,0.295,1.2770517799846028,1.3152022142781519,4.030799999999998,-103.85300000000001,2.4209257570180047,4.034361639212625,0.7541796914826921,0.4742630473617073,8.0,21.0,0.0,184.0,6.0,1,2023
Holden Rook,OF,R/R,8009039,Abilene Christian,WAC,Fr,0.21621621621621623,45,12,0,27,2,0,25,19,1,96,111,27,6,1,0,24,9,78.93654164073705,1,1,0.281,0.365,0.369,0.08399999999999996,0.3454594594594595,22.52252252252252,10.81081081081081,100.0,73.9955872406053,15.500162647757243,-5.285928444262764,3.3121656790478777,0.225,-0.0241042024846335,0.29476320258127264,0.7223999999999997,-42.264,0.4882649624258394,1.7167018828451166,1.1212007488410536,0.4742630473617073,8.0,21.0,0.0,72.0,4.0,1,2023
Jake Skaggs,OF,L/L,8009041,Abilene Christian,WAC,Jr,0.0851063829787234,33,15,1,22,2,0,27,8,1,76,94,14,1,0,0,8,0,31.01216524414907,0,3,0.184,0.197,0.33,0.013000000000000012,0.28134042553191496,28.723404255319153,15.957446808510639,0.0,33.98227268975406,6.8150709956055655,-10.787564703942909,0.26062171165905956,0.165,-0.6743793602413156,0.44646939698055943,0.5430000000000006,-41.176,0.1256942858838913,-0.6652965502633179,1.4263393777156876,-0.5004211157933102,2.0,12.0,0.0,47.0,4.0,1,2023
Walker Zapp,C,0,7982826,Air Force,Mountain West,Fr,0.09302325581395349,21,4,0,9,1,0,14,3,1,37,43,6,1,0,0,4,2,9.743110711062396,0,0,0.162,0.189,0.256,0.026999999999999996,0.22655813953488374,32.55813953488372,9.30232558139535,100.0,-13.79678345650737,0.6508955155903124,-8.016670966696614,0.5464344653350722,1.2977999999999998,-0.3453644850108323,-0.06353378702563645,-0.23739999999999903,-27.909000000000002,-0.3123835967953603,0.37550055377797553,0.1460391905054243,0.024894721051672453,1.0,3.0,0.0,29.0,1.0,1,2023
Chase Spencer,INF,L/R,7822709,Air Force,Mountain West,So,0.16877637130801687,59,33,2,53,7,0,58,30,5,192,237,56,15,2,4,40,18,108.1379579238161,0,0,0.292,0.453,0.405,0.16100000000000003,0.3890759493670886,24.47257383966245,13.924050632911392,90.0,87.62202850313298,43.91913884137667,-3.8532624679721996,-0.1206845474500513,0.7315999999999999,0.0904464645381447,0.1767367181794095,1.7395999999999998,-104.61000000000001,1.7916480819336007,2.232657730140328,-1.4772983151076295,-0.8760439624827496,7.0,26.0,1.0,162.0,1.0,1,2023
Aaron Reyes,C,0,7822710,Air Force,Mountain West,So,0.1724137931034483,32,1,0,19,2,0,22,18,1,83,87,23,2,2,2,15,0,73.29111927165673,0,0,0.277,0.422,0.299,0.14499999999999996,0.31305747126436784,25.287356321839084,1.1494252873563218,0.0,40.18289709890146,9.196971969142119,-8.339732308973291,0.1226382180096483,1.9776,-0.30125763409371814,0.41267182051896395,0.272800000000001,-34.926,-0.08516462627435843,-0.048998892444049036,0.2554617455458925,-0.08382463509219518,4.0,14.0,0.0,61.0,2.0,1,2023
Sam Kulasingam,INF,0,7822718,Air Force,Mountain West,Jr,0.23905723905723905,59,50,4,59,8,3,24,51,1,235,297,100,28,4,6,71,6,188.16026639043932,1,0,0.426,0.655,0.537,0.22900000000000004,0.5286529209621993,8.080808080808081,16.835016835016837,60.0,174.72467067334182,98.44561556490211,38.57893544305985,-1.404220580939532,0.7315999999999999,3.2360365392962738,-0.06745642517830852,3.617999999999998,-114.83200000000001,4.152121944261823,-1.453836367186664,-0.1486032986318251,0.19821908487895712,17.0,47.0,1.0,217.0,5.0,1,2023
Aerik Joe,INF,0,7822720,Air Force,Mountain West,Jr,0.17490494296577946,58,29,0,58,9,0,49,19,0,225,263,61,9,4,0,46,7,76.74382299178264,1,0,0.271,0.347,0.376,0.07599999999999996,0.34793916349809884,18.631178707224336,11.02661596958175,100.0,61.95072543192751,37.408502914239385,-15.60475254718996,-0.16013453216676599,0.7192,-0.7636115654634436,0.5793616748276683,1.0718000000000003,-154.74800000000002,0.7484181885254367,1.1893047624905893,-1.6481759472774247,0.29873665262006943,12.0,36.0,0.0,176.0,1.0,1,2023
Chris Stallings,OF,0,7822721,Air Force,Mountain West,Jr,0.11764705882352941,40,11,1,20,9,0,39,13,0,82,102,15,2,0,4,12,1,69.62788009765448,1,0,0.183,0.354,0.343,0.17099999999999999,0.3287745098039216,38.23529411764706,10.784313725490197,50.0,49.9910736787556,12.461335253224213,-8.098938728014543,-0.5581798225527852,0.2,-0.45042598180411303,0.03711786333504033,-0.054599999999999996,-53.597,-0.11284307396368581,-0.4628466056411154,-0.4032103414689172,0.30787712455724736,5.0,13.0,0.0,74.0,1.0,1,2023
Matt Thompson,UT,0,7822723,Air Force,Mountain West,Sr,0.11764705882352941,51,11,1,45,7,1,40,22,3,182,204,53,7,2,2,24,8,78.41937148181057,1,1,0.291,0.385,0.35,0.09400000000000003,0.33750495049504947,19.607843137254903,5.392156862745098,88.88888888888889,55.43928223935875,26.787602339945902,-14.33294562253161,0.919330324176391,0.6324,-0.6600621322226162,-0.6093388937709538,-0.7049999999999988,-102.549,-0.1921958742990097,0.863655055692811,1.582447356604097,-1.526772088120517,12.0,43.0,2.0,280.0,10.0,1,2023
Blake Covin,OF,0,7822725,Air Force,Mountain West,Sr,0.20614035087719298,58,29,2,53,6,0,49,25,2,191,228,49,8,0,4,47,10,77.7766861080131,2,13,0.257,0.361,0.368,0.10399999999999998,0.3431666666666667,21.49122807017544,12.719298245614036,83.33333333333334,58.97246133136688,31.290782651032135,-14.667476836442736,0.8199546997665875,0.29,-0.6913479312841077,-0.41115534414258237,0.04699999999999978,-126.093,0.4667482179743578,0.6400075640069348,-1.4772983151076295,1.6572454508672823,15.0,31.0,0.0,162.0,1.0,1,2023
Trayden Tamiya,INF,0,7822726,Air Force,Mountain West,Sr,0.13653136531365315,59,12,3,59,5,0,25,43,5,249,271,82,14,3,2,37,3,93.3513614040125,2,1,0.329,0.434,0.365,0.10499999999999998,0.3575940959409594,9.22509225092251,4.428044280442804,50.0,67.97586063967181,41.28618078442349,-13.339645185338302,2.1405185685237464,0.7315999999999999,-0.41215755227860745,0.38437785842040095,1.2527999999999992,-123.94500000000001,1.0183396151539164,-1.371390204567929,1.2297686011727214,2.2821401719189542,18.0,34.0,0.0,186.0,7.0,1,2023
Jay Thomason,INF,0,7822727,Air Force,Mountain West,Jr,0.20146520146520147,58,31,4,57,9,4,40,74,2,227,273,78,21,1,21,55,6,177.38733041201638,1,0,0.344,0.722,0.439,0.378,0.48230188679245284,14.652014652014653,11.355311355311356,60.0,145.7994296585269,77.24032809944556,22.211359502600654,0.986689804590134,0.7192,2.162627377926277,1.1562038573041233,4.437999999999999,-55.01100000000001,3.784756132387261,-1.3411389145653512,1.2541796914826921,1.073649027672793,17.0,31.0,2.0,184.0,7.0,1,2023
Jake Greiving,P,0,7822734,Air Force,Mountain West,Jr,0.1371841155234657,59,17,0,59,6,1,51,62,7,246,277,73,24,3,7,38,1,104.56893948177152,1,0,0.297,0.504,0.348,0.20700000000000002,0.3659527272727273,18.4115523465704,6.137184115523466,100.0,73.19204254706875,44.62470667873221,-11.210547172278925,1.1828694846950671,0.7315999999999999,-0.3178150165136201,-0.21981623006081585,0.5666000000000014,-92.712,0.8227609834905542,0.050553378045650466,1.2419741463277068,-0.10965803967829002,12.0,34.0,1.0,185.0,7.0,1,2023
Zach Peters,INF,0,7822735,Air Force,Mountain West,So,0.08333333333333333,25,3,0,2,0,0,5,0,0,9,12,0,0,0,0,1,0,-34.203668515143285,0,0,0.0,0.0,0.25,0.0,0.19425,41.66666666666667,25.0,0.0,-33.958592993795925,-0.22432089105893172,-2.6431766535576093,0.0,0.31,0.0,-0.21484318855747392,-0.1225999999999999,-10.046000000000001,-0.08540170940170949,-0.007349833866607355,-0.12205545154985369,0.0,0.0,0.0,0.0,10.0,0.0,1,2023
Charlie Jones,1B,0,7982803,Air Force,Mountain West,Fr,0.13513513513513514,21,5,0,4,1,0,14,7,0,31,37,8,3,0,2,5,0,122.32787153458422,0,0,0.258,0.548,0.378,0.29000000000000004,0.39597297297297296,37.83783783783784,13.513513513513514,0.0,91.9260979518204,7.123788945412971,-0.33434965562461766,0.009912135732201566,-1.2977999999999998,-0.011632777609236915,-0.22112838964609235,-0.13439999999999958,-12.607000000000001,0.04660230751512731,-0.022049501599822066,-0.2929330837196488,0.32489472105167244,2.0,3.0,0.0,24.0,0.0,1,2023
T.J. Oster,INF,0,7982797,Air Force,Mountain West,Fr,0.43478260869565216,28,4,1,3,0,0,3,1,0,19,23,6,0,0,0,10,1,85.3225631196287,0,0,0.316,0.316,0.435,0.0,0.3748695652173913,13.043478260869565,17.391304347826086,50.0,78.75657182369488,3.9200516254703808,-0.7160885859854176,-0.3657042430001177,0.3472,0.03914745734862488,0.16653818072416735,0.1390000000000002,-11.699000000000002,0.013825141075140901,-0.41629765781926886,-0.20749426763475126,0.25808768245390235,3.0,7.0,0.0,17.0,0.0,1,2023
Tripp Garrish,OF,0,7982801,Air Force,Mountain West,Fr,0.5,4,1,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,31.592662969713437,0,0,0.0,0.0,0.5,0.0,0.3885,50.0,50.0,0.0,87.2626088147964,0.3694194675460245,-0.03372315953708838,0.0,0.02,0.0,0.0,0.0,-0.33999999999999997,0.0,-0.002449944622202452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
Jack Bello,P,0,7982844,Air Force,Mountain West,Fr,0.0,3,0,0,0,0,0,1,1,0,3,3,1,0,0,0,0,0,62.28850825264143,0,0,0.333,0.333,0.333,0.0,0.30633333333333335,33.33333333333333,0.0,0.0,35.98671650108039,0.29601401807296346,-0.30869992255170586,0.0,0.0372,0.0,0.1274646464646465,0.33899999999999997,-1.1630000000000003,0.0574444444444444,-0.002449944622202452,0.47558890969002926,0.0,0.0,0.0,0.0,2.0,1.0,1,2023
Ben Niednagel,INF,0,7982847,Air Force,Mountain West,Fr,0.6666666666666666,6,0,0,0,0,0,1,0,0,3,3,1,0,0,0,2,0,62.28850825264143,0,0,0.333,0.333,0.333,0.0,0.30633333333333335,33.33333333333333,0.0,0.0,35.98671650108039,0.29601401807296346,-0.30869992255170586,0.16923166026339895,0.0744,0.06690997643038535,0.0,0.0,-2.632,0.0,-0.002449944622202452,-0.0366166354649561,0.2082982403505575,1.0,1.0,0.0,3.0,0.0,1,2023
Landon Boyd,C,0,7982828,Air Force,Mountain West,So,0.11403508771929824,41,17,4,32,2,0,38,17,2,93,114,19,6,0,3,13,0,69.68603745861381,0,2,0.204,0.366,0.333,0.162,0.3216315789473684,33.33333333333333,14.912280701754385,0.0,45.53354645678876,13.074710697243809,-9.904419046493626,-2.1423563284367773,2.5338,-0.5160241799311504,0.23076226963512092,-0.012199999999999808,-52.395,-0.24392773726102,-2.4382412404328484,-0.3787992511589465,0.6746841631550174,5.0,9.0,0.0,72.0,1.0,1,2023
Max Bowman,UT,0,7822323,Akron,MAC,Jr,0.16129032258064516,35,15,2,30,3,0,46,22,2,104,124,25,2,0,6,20,1,88.38985798540668,0,2,0.24,0.433,0.347,0.193,0.3440887096774194,37.096774193548384,12.096774193548388,33.33333333333333,84.76686768818172,17.137514841256664,-3.0728619350630035,-1.5321316599903136,0.434,-0.22368949602733693,0.09075205942625941,0.5520000000000009,-48.86300000000001,0.4641875431195267,-1.0693444849715745,-0.5374713381737564,0.07468416315501736,3.0,9.0,0.0,85.0,1.0,1,2023
