Team,GP,Conference,AB,BB,IBB,SF,HBP,PA,H,2B,3B,HR,R,SB,Picked,Sac,wRC,Batting,Baserunning,Adjustment,WAR,K,CS,RBI,GS,Season,Division,PF,1B,SB%,BB%,K%,BA,SlgPct,OBPct,ISO,OPS+,R/PA,wOBA,bat_team,REA,WPA,WPA/LI,li,Clutch
Anna Maria,40,Great Northeast,1297.0,121.0,3.0,16.0,61.0,1498.0,439.0,89.0,15.0,31.0,289.0,61.0,4.0,9.0,327.3731970169563,72.52997566008632,-9.503365617753326,14.958450000000001,6.230180696831756,254.0,15.0,256.0,40,2022,3,105.33438247189856,304.0,80.26315789473685,8.07743658210948,16.955941255006675,0.338473400154202,0.5019275250578258,0.4165554072096128,0.16345412490362377,125.96582764582203,0.19292389853137518,0.4282774798927614,Anna Maria,-621.344,9.955400000000001,9.115167361493075,0.9286151629749684,1.605527708902148
Arcadia,49,MAC Freedom,1569.0,200.0,12.0,27.0,94.0,1902.0,496.0,91.0,19.0,16.0,378.0,162.0,12.0,51.0,389.493905698645,52.5567889835515,5.539441803272685,17.604275,5.728068163605011,271.0,33.0,306.0,49,2022,3,99.2492320749378,370.0,83.07692307692308,10.515247108307046,14.248159831756047,0.3161249203314213,0.4289356277884003,0.4216614090431125,0.11281070745697896,110.02796383905763,0.19873817034700317,0.41544834930777425,Arcadia,-808.5080000000002,17.525599999999997,13.347960100012797,1.0112248916896416,3.9831006205324773
Asbury,26,DIII Independent,895.0,133.0,9.0,16.0,39.0,1092.0,277.0,63.0,6.0,22.0,215.0,54.0,3.0,13.0,234.24304270155753,68.28044316111749,-3.0558060652722174,3.5633000000000004,6.7707580068463065,171.0,11.0,197.0,25,2022,3,104.61507809747116,186.0,83.07692307692308,12.179487179487179,15.659340659340659,0.3094972067039106,0.4670391061452514,0.4194139194139194,0.15754189944134078,118.45558743945128,0.19688644688644688,0.42188454376163864,Asbury,-216.14100000000002,2.7771999999999992,3.425474860169982,1.083962703962704,-0.8633940894504435
Augsburg,39,MIAC,1142.0,122.0,0.0,10.0,42.0,1316.0,301.0,56.0,12.0,12.0,207.0,55.0,4.0,12.0,176.7328058196777,-26.091185963131256,2.49740013281842,1.1427,-0.0635306609270938,270.0,15.0,176.0,39,2022,3,94.65158817086528,221.0,78.57142857142857,9.270516717325227,20.51671732522796,0.2635726795096322,0.36514886164623467,0.3533434650455927,0.10157618213660247,77.34869048782728,0.15729483282674772,0.35200379939209725,Augsburg,-654.2400000000001,4.410800000000004,3.1947782415743147,0.9178189300411522,1.610962690138912
Augustana (IL),46,CCIW,1549.0,269.0,2.0,32.0,122.0,1974.0,443.0,83.0,13.0,21.0,380.0,56.0,3.0,39.0,392.5865913998747,31.330429803225897,-1.8772535851270413,14.734525,3.191036276257305,324.0,13.0,329.0,46,2022,3,103.8317349607672,326.0,81.15942028985508,13.627152988855116,16.41337386018237,0.2859909619109103,0.39703034215622984,0.42350557244174264,0.11103938024531956,102.96151793672715,0.19250253292806485,0.4105172588832487,Augustana (IL),-837.1760000000002,14.548399999999997,10.072957299579693,1.0011733535200604,4.458392290227875
Aurora,47,NACC,1689.0,199.0,3.0,31.0,82.0,2004.0,574.0,117.0,17.0,45.0,459.0,38.0,4.0,9.0,457.80787696728714,119.325783671079,-3.0244024929429414,7.934225,10.657947849687424,282.0,17.0,413.0,47,2022,3,99.7388339260066,395.0,69.0909090909091,9.930139720558882,14.071856287425149,0.339846062759029,0.5091770278271166,0.4281437125748503,0.1693309650680876,130.6650839081197,0.22904191616766467,0.4372652652652652,Aurora,-695.5050000000001,19.376899999999996,14.854560960262068,0.7847650363063433,9.836778617251893
Austin,34,SCAC,1204.0,158.0,3.0,14.0,45.0,1424.0,360.0,54.0,8.0,15.0,233.0,58.0,5.0,8.0,250.51969780553674,-30.68252975308397,-7.077323788959824,7.087600000000002,-0.8401669360717391,275.0,19.0,194.0,34,2022,3,106.48866004557864,283.0,75.32467532467533,11.095505617977528,19.31179775280899,0.29900332225913623,0.3945182724252492,0.39747191011235955,0.09551495016611294,95.66030376243779,0.16362359550561797,0.3895423131170663,Austin,-709.8570000000001,3.7935000000000003,4.826469208239849,0.7755208333333333,0.06508216852307935
Averett,40,USA South,1325.0,144.0,0.0,18.0,51.0,1538.0,357.0,66.0,4.0,13.0,213.0,86.0,9.0,15.0,208.4010324988795,-55.680996503559086,-1.3201889677187255,13.52455,-1.3959137326457731,324.0,18.0,183.0,40,2022,3,95.02407451799596,274.0,82.6923076923077,9.362808842652797,21.066319895968793,0.26943396226415095,0.35471698113207545,0.3589076723016905,0.0852830188679245,76.31645032713558,0.13849154746423928,0.3530975292587775,Averett,-793.893,3.148700000000003,3.4803582299113267,0.9525876744977869,-0.17494069796601064
Babson,39,NEWMAC,1333.0,180.0,3.0,19.0,57.0,1592.0,378.0,55.0,8.0,24.0,260.0,60.0,7.0,17.0,266.4331092728451,-1.339575333482398,5.425230073652457,8.268975000000001,1.9323946242547712,265.0,21.0,214.0,37,2022,3,98.38718867046396,291.0,74.07407407407408,11.306532663316583,16.64572864321608,0.2835708927231808,0.390847711927982,0.38819095477386933,0.1072768192048012,92.40149255631218,0.16331658291457288,0.3818997477931904,Babson,-691.5830000000001,3.0408000000000026,5.026038302732013,0.9838625762468605,-1.9353627618452567
Baldwin Wallace,50,OAC,1779.0,225.0,8.0,22.0,89.0,2123.0,601.0,128.0,16.0,73.0,483.0,78.0,9.0,25.0,518.6077331548505,114.22155914699383,7.943073271897502,9.825075000000002,8.534681799114033,273.0,20.0,450.0,50,2022,3,99.19369304597949,384.0,79.59183673469387,10.598210080075365,12.859161563824776,0.3378302417088252,0.5508712759977515,0.4347621290626472,0.21304103428892635,142.22572317641018,0.2275082430522845,0.4517142857142857,Baldwin Wallace,-802.2040000000001,13.528199999999998,13.236740384520033,0.7337089758797943,5.201360340332435
Bard,32,Liberty League,1021.0,139.0,2.0,15.0,51.0,1228.0,284.0,61.0,10.0,11.0,220.0,113.0,10.0,15.0,207.22676886365718,-7.386444737879412,4.618456687066638,9.775350000000001,1.1209000501219926,225.0,16.0,177.0,30,2022,3,95.79746260577843,202.0,87.59689922480621,11.319218241042345,18.322475570032573,0.2781586679725759,0.38981390793339865,0.38762214983713356,0.11165523996082277,92.01057865997781,0.1791530944625407,0.38278349673202616,Bard,-560.9480000000001,6.078999999999998,5.999515196981122,0.9756631708821715,0.2311186748534686
Baruch,25,CUNYAC,780.0,166.0,1.0,10.0,53.0,1010.0,218.0,33.0,17.0,11.0,216.0,49.0,3.0,4.0,212.10697942650722,50.98983412545436,-0.15207285253506475,7.034625,5.945373420185328,174.0,8.0,183.0,25,2022,3,95.78889570654866,157.0,85.96491228070175,16.435643564356436,17.227722772277225,0.2794871794871795,0.4076923076923077,0.43366336633663366,0.1282051282051282,108.09882893034346,0.21386138613861386,0.4205466269841269,Baruch,-368.58400000000006,6.926599999999998,5.561049317824323,0.719309262166405,4.068466614083138
Bates,33,NESCAC,1070.0,107.0,0.0,18.0,38.0,1233.0,286.0,55.0,6.0,14.0,178.0,42.0,7.0,6.0,161.77737025526386,-73.45806563020349,-5.806529936159952,12.189125,-3.307098360726627,279.0,7.0,151.0,33,2022,3,102.53408730622608,211.0,85.71428571428571,8.67802108678021,22.62773722627737,0.2672897196261682,0.3691588785046729,0.3495539334955393,0.10186915887850467,77.32020336557571,0.14436334144363341,0.34920194647201946,Bates,-652.2500000000001,2.4390000000000027,2.2152689318743612,0.9290340047649989,0.4100386322087779
Belhaven,44,ASC,1415.0,185.0,2.0,21.0,59.0,1682.0,380.0,69.0,6.0,19.0,288.0,99.0,7.0,12.0,250.70386391031153,-35.98692809063591,3.8527077049037795,11.664900000000001,-0.3088389996004812,353.0,21.0,247.0,44,2022,3,96.517739272709,286.0,82.5,10.998810939357908,20.98692033293698,0.26855123674911663,0.3660777385159011,0.37217598097502974,0.09752650176678446,82.4203441788101,0.17122473246135553,0.365396305125149,Belhaven,-791.8480000000001,9.635800000000003,6.904044471722476,1.05102718566574,2.26393912700481
Beloit,39,MWC,1327.0,176.0,5.0,18.0,43.0,1569.0,355.0,87.0,7.0,23.0,252.0,40.0,5.0,15.0,242.51113560290258,-24.996168796179656,-8.54320660821237,14.461525,0.36916888109285584,357.0,14.0,219.0,39,2022,3,100.8597454453366,238.0,74.07407407407408,11.217335882727852,22.753346080305928,0.26752072343632255,0.39562923888470236,0.3690248565965583,0.1281085154483798,88.5936850290602,0.16061185468451242,0.37009878127004486,Beloit,-769.5430000000001,5.7177000000000024,4.4743809252739535,1.0590939824205543,0.9242901038373876
Benedictine (IL),39,NACC,1329.0,161.0,3.0,20.0,44.0,1557.0,392.0,82.0,4.0,32.0,288.0,39.0,5.0,11.0,274.24341039563876,-3.812221625966588,-8.653353562650281,4.1717,1.64873667431517,268.0,17.0,256.0,39,2022,3,105.23353378274298,274.0,69.64285714285714,10.34039820166988,17.21258831085421,0.2949586155003762,0.43491346877351394,0.3853564547206166,0.13995485327313772,102.08720463850342,0.18497109826589594,0.389825918762089,Benedictine (IL),-690.1440000000001,9.615000000000002,7.099891690476897,0.8495365602471678,4.218043816857327
Berea,36,USA South,1115.0,135.0,0.0,9.0,53.0,1312.0,264.0,54.0,10.0,14.0,163.0,74.0,12.0,2.0,160.4999406846809,-99.26611237779417,-3.2473156544643427,14.466075,-4.126284166344809,344.0,15.0,134.0,34,2022,3,109.944299059136,186.0,83.14606741573034,10.289634146341463,26.21951219512195,0.2367713004484305,0.34080717488789236,0.3445121951219512,0.10403587443946186,69.3196186743048,0.12423780487804878,0.34115320121951215,Berea,-706.0010000000001,3.113400000000004,2.41503662178292,0.7735645252984651,1.6097084359079794
Berry,41,SAA,1452.0,166.0,9.0,24.0,52.0,1703.0,487.0,81.0,20.0,20.0,364.0,95.0,3.0,27.0,358.2219336792523,32.440865310505956,1.874825684377246,11.789700000000002,4.425904048858672,230.0,17.0,309.0,40,2022,3,105.14759307066012,366.0,84.82142857142857,9.747504403992954,13.505578391074573,0.33539944903581265,0.46005509641873277,0.4192601291837933,0.12465564738292012,116.7651250247729,0.21374045801526717,0.4196599406528189,Berry,-670.7840000000001,16.504399999999997,11.350975855298648,0.926169131928881,6.469095480513635
Bethany (WV),39,PAC,1194.0,123.0,0.0,19.0,37.0,1373.0,302.0,56.0,12.0,11.0,205.0,74.0,2.0,20.0,158.6498109503831,-70.81943774920816,2.7193093588158606,8.8439,-2.058402539031866,228.0,15.0,181.0,39,2022,3,101.70823457490918,223.0,83.14606741573034,8.958485069191552,16.60597232337946,0.2529313232830821,0.347571189279732,0.33648943918426805,0.09463986599664992,68.85143900260229,0.14930808448652585,0.3350014566642389,Bethany (WV),-716.2470000000001,4.543400000000003,4.045889602638539,1.0135816841288319,0.4366302289081716
Bethany Lutheran,34,UMAC,1106.0,150.0,0.0,24.0,59.0,1339.0,318.0,59.0,18.0,9.0,248.0,100.0,2.0,9.0,233.30331287071633,-19.395769972936293,9.334905751837502,4.5893250000000005,0.6030828310777244,270.0,13.0,223.0,34,2022,3,105.5562360378394,232.0,88.49557522123894,11.202389843166543,20.164301717699775,0.2875226039783002,0.39783001808318263,0.39357729648991785,0.11030741410488243,95.4396895901124,0.18521284540702015,0.3882307692307692,Bethany Lutheran,-555.3280000000001,6.588799999999998,5.443686674405643,0.8183027923211169,2.6081005879973835
Bethel (MN),46,MIAC,1543.0,191.0,8.0,29.0,56.0,1827.0,518.0,105.0,16.0,34.0,385.0,40.0,1.0,9.0,402.07028882124973,92.5701719502787,3.449669545415758,12.518025000000002,9.205890857098673,231.0,9.0,353.0,46,2022,3,103.32523016475858,363.0,81.63265306122449,10.454296661193213,12.643678160919542,0.3357096565132858,0.49060272197018795,0.42309797482211275,0.15489306545690212,124.97459270059008,0.210727969348659,0.42935615681943673,Bethel (MN),-654.9390000000001,13.358499999999998,12.030647127632397,0.8953774576016809,2.8887590809865866
Birmingham-So.,51,SAA,1782.0,267.0,6.0,20.0,69.0,2144.0,608.0,104.0,12.0,75.0,491.0,142.0,14.0,21.0,529.6961677117077,137.18398344804294,17.56615711831763,6.848725,12.095721972521806,324.0,15.0,453.0,51,2022,3,100.4800548173427,417.0,90.44585987261146,12.453358208955224,15.111940298507461,0.34118967452300786,0.5392817059483727,0.4430970149253731,0.1980920314253648,141.63368483190183,0.22901119402985073,0.45398264540337707,Birmingham-So.,-761.1380000000001,21.583599999999993,21.156517095293,0.7586526291565988,7.293394195457658
Blackburn,38,SLIAC,1205.0,132.0,1.0,13.0,50.0,1401.0,333.0,65.0,7.0,12.0,229.0,54.0,8.0,15.0,207.18454500600848,-68.14446388549142,-5.873001857329371,16.081975,-2.3155834805107314,248.0,17.0,196.0,38,2022,3,110.398196491419,249.0,76.05633802816901,9.421841541755889,17.701641684511063,0.27634854771784234,0.37178423236514524,0.3683083511777302,0.0954356846473029,82.77273875966655,0.16345467523197715,0.36423087919942815,Blackburn,-691.2880000000001,4.549200000000004,3.0981255165677872,0.828663629460896,2.3916773880915843
Bluffton,38,HCAC,1275.0,150.0,1.0,11.0,88.0,1525.0,333.0,62.0,13.0,18.0,237.0,28.0,8.0,24.0,236.0988886391699,-59.93462968775045,1.9289395353233514,12.393550000000001,-2.150469872689589,312.0,4.0,197.0,38,2022,3,109.47794420851385,240.0,87.5,9.836065573770492,20.45901639344262,0.2611764705882353,0.37254901960784315,0.37508196721311476,0.11137254901960786,84.69869854521318,0.15540983606557376,0.3705968483256729,Bluffton,-757.7790000000001,4.122700000000001,5.106943996736156,0.9904147306831871,-0.944344358142164
Bob Jones,41,DIII Independent,1263.0,123.0,0.0,10.0,43.0,1439.0,340.0,46.0,4.0,20.0,191.0,18.0,8.0,5.0,187.16683760726787,-33.86618991090435,-15.578836629667979,10.95705,0.10564007009327148,299.0,11.0,167.0,38,2022,3,105.5353603760619,270.0,62.06896551724138,8.547602501737316,20.778318276580958,0.26920031670625494,0.3594615993665875,0.3516330785267547,0.09026128266033256,75.56369739337624,0.13273106323835998,0.3481688672689367,Bob Jones,-750.3850000000001,1.9022000000000054,1.2772370624610578,0.9368238304093567,0.7532407480455514
Bowdoin,35,NESCAC,1182.0,125.0,2.0,14.0,53.0,1376.0,335.0,65.0,10.0,28.0,229.0,43.0,2.0,4.0,228.31408590578616,-16.29104113749559,-1.7522943207502801,-0.29120000000000024,0.035893324882536784,255.0,12.0,203.0,34,2022,3,95.14557517387684,232.0,78.18181818181819,9.084302325581394,18.531976744186046,0.28341793570219964,0.4263959390862944,0.3742732558139535,0.14297800338409478,97.21835743768806,0.16642441860465115,0.3804985422740524,Bowdoin,-631.844,5.722800000000002,7.5987214958084275,1.0106933019976498,-1.9364696646260047
Brandeis,34,UAA,1195.0,138.0,4.0,12.0,37.0,1386.0,378.0,79.0,7.0,40.0,272.0,47.0,6.0,5.0,284.06300014177367,-16.206314434051507,7.339476000840678,10.03665,1.3634734830401178,245.0,8.0,247.0,34,2022,3,116.29845391891828,252.0,85.45454545454545,9.956709956709958,17.67676767676768,0.3163179916317992,0.49456066945606697,0.4018759018759019,0.17824267782426778,120.44240201912659,0.19624819624819625,0.4155130624092888,Brandeis,-600.215,8.575199999999999,8.985005361465303,0.8894202087994034,0.6563316749118613
Brevard,36,USA South,1179.0,194.0,3.0,25.0,59.0,1460.0,346.0,49.0,8.0,15.0,272.0,115.0,9.0,10.0,271.24309811908745,12.346343452925531,0.5676683792966299,10.475075,3.250182213560917,238.0,25.0,229.0,36,2022,3,98.21482881778893,274.0,82.14285714285714,13.287671232876713,16.301369863013697,0.29346904156064463,0.38676844783715014,0.4123287671232877,0.09329940627650551,97.65623089887308,0.1863013698630137,0.39850687757909214,Brevard,-601.633,8.859299999999998,7.474222151803758,1.0551760378349975,0.9218176390328914
Bridgewater (VA),43,ODAC,1514.0,200.0,3.0,24.0,70.0,1811.0,445.0,79.0,15.0,22.0,314.0,49.0,3.0,27.0,324.71708681922473,-14.849337447718135,0.48523606574416145,8.859825,1.4449201559348703,276.0,12.0,269.0,43,2022,3,102.70667504169242,329.0,80.32786885245902,11.043622308117062,15.240198785201548,0.2939233817701453,0.4095112285336856,0.3964660408614025,0.11558784676354028,98.94509421298426,0.17338487023743787,0.3925645429362881,Bridgewater (VA),-781.6500000000001,7.1758,6.913407594041707,0.8181311018131101,1.8575583111747962
Bridgewater St.,45,MASCAC,1414.0,146.0,3.0,12.0,57.0,1632.0,423.0,94.0,12.0,8.0,295.0,114.0,6.0,30.0,275.9128814753445,2.041526399477882,12.953035271496987,4.103125,2.636553045531698,322.0,23.0,239.0,45,2022,3,107.21004885254612,309.0,83.21167883211679,8.946078431372548,19.730392156862745,0.29915134370579916,0.39957567185289955,0.3854166666666667,0.1004243281471004,93.749776859249,0.18075980392156862,0.3834280442804427,Bridgewater St.,-768.7740000000001,7.7940000000000005,6.978976703785394,0.8304461319411486,2.4063400557516825
Buena Vista,41,American Rivers,1453.0,189.0,1.0,20.0,70.0,1733.0,447.0,105.0,16.0,26.0,343.0,51.0,9.0,16.0,347.5043159154825,62.34703535466423,-1.0850980603362093,17.8997,6.183132021945878,317.0,12.0,309.0,40,2022,3,96.55131020019174,300.0,80.95238095238095,10.905943450663589,18.29197922677438,0.30763936682725396,0.4556090846524432,0.40796306982111946,0.14796971782518925,112.8035793982281,0.19792267743796885,0.41206296938186016,Buena Vista,-686.0570000000001,12.982699999999998,11.394326875699328,0.935608214849921,2.481887328001873
CCNY,33,CUNYAC,962.0,128.0,2.0,10.0,44.0,1146.0,271.0,47.0,6.0,10.0,172.0,29.0,4.0,15.0,188.67563966638704,-32.36203841145884,-5.625988921381817,3.7284,0.3985310504285137,252.0,10.0,149.0,33,2022,3,114.72077605902844,208.0,74.35897435897436,11.169284467713787,21.98952879581152,0.2817047817047817,0.37422037422037424,0.38830715532286214,0.09251559251559255,88.50115846534368,0.15008726003490402,0.3793336252189141,CCNY,-596.5240000000001,5.406800000000003,3.455072162013092,0.8727158806106174,2.7403003757445576
CWRU,40,UAA,1391.0,169.0,3.0,22.0,35.0,1620.0,370.0,68.0,13.0,17.0,244.0,57.0,6.0,9.0,221.33255184621817,-73.81075947702449,1.16111198086986,13.0091,-2.8441909035626565,288.0,18.0,206.0,40,2022,3,96.74129188566586,272.0,76.0,10.4320987654321,17.77777777777778,0.26599568655643424,0.3702372393961179,0.35617283950617284,0.10424155283968367,79.28042368695746,0.1506172839506173,0.35403407682775717,CWRU,-806.2790000000001,8.221400000000003,6.058731123724083,1.0260618079656254,1.9538466139665793
Cabrini,42,Atlantic East,1373.0,250.0,1.0,28.0,70.0,1722.0,421.0,102.0,16.0,43.0,371.0,70.0,5.0,16.0,392.15876406301703,53.94527103109648,9.285539128432479,14.023750000000001,6.041685188123472,297.0,10.0,338.0,42,2022,3,107.4231398630508,260.0,87.5,14.518002322880372,17.247386759581882,0.30662782228696284,0.4981791697013838,0.43089430894308944,0.19155134741442098,128.77415034742486,0.21544715447154472,0.43665988372093023,Cabrini,-606.7020000000001,10.621199999999996,9.69129674787396,0.7726737622964037,4.054737501345986
Cairn,41,CSAC,1329.0,232.0,0.0,17.0,50.0,1628.0,364.0,83.0,14.0,22.0,325.0,107.0,13.0,9.0,292.9106193152489,-22.158862031668143,5.204071536712535,9.398675,2.2881516886070234,316.0,17.0,280.0,41,2022,3,105.25304101484431,245.0,86.29032258064517,14.250614250614252,19.41031941031941,0.27389014296463504,0.4070729872084274,0.3968058968058968,0.13318284424379234,98.45631900015195,0.19963144963144963,0.3933857493857494,Cairn,-691.5710000000001,13.3913,8.55180552331357,0.9508038585209003,5.53238216691301
Cal Lutheran,46,SCIAC,1584.0,188.0,0.0,22.0,76.0,1870.0,458.0,109.0,14.0,30.0,347.0,69.0,8.0,12.0,331.8655531468326,-45.04686433826527,-0.852657719311841,9.421425000000001,-1.2376879750081904,319.0,21.0,309.0,46,2022,3,108.47294529389596,305.0,76.66666666666667,10.053475935828878,17.058823529411764,0.28914141414141414,0.432449494949495,0.386096256684492,0.14330808080808083,101.69539075875784,0.1855614973262032,0.39116149732620326,Cal Lutheran,-864.5690000000001,12.3198,8.895378034969909,0.8938197602315007,4.887937738681318
Caltech,38,SCIAC,1105.0,129.0,0.0,5.0,49.0,1288.0,272.0,51.0,3.0,23.0,149.0,13.0,9.0,1.0,167.9098061040276,-96.38017960051657,-4.6984569448784885,6.726525,-5.486590764425502,311.0,9.0,134.0,38,2022,3,110.53702097615614,195.0,59.09090909090909,10.015527950310558,24.145962732919255,0.24615384615384617,0.3601809954751131,0.34937888198757766,0.11402714932126695,75.15296303311305,0.11568322981366459,0.34843866459627326,Caltech,-723.791,0.5984000000000045,2.070391990109707,0.739328231292517,-1.2610085868087637
Calvin,37,Michigan Intercol. Ath. Assn.,1297.0,114.0,0.0,19.0,39.0,1469.0,397.0,86.0,7.0,18.0,273.0,37.0,3.0,16.0,242.59469326417602,-25.500885681293845,-1.2096973359262204,8.445775000000001,-0.42958244993304084,205.0,16.0,235.0,37,2022,3,101.25020119386691,286.0,69.81132075471697,7.760381211708646,13.955071477195371,0.3060909791827294,0.4248265227447957,0.37440435670524164,0.11873554356206634,96.88116541667111,0.18584070796460178,0.3799823008849557,Calvin,-467.88900000000007,6.6969,4.996258812840476,0.9070196390658174,2.3871535318993313
Capital,39,OAC,1236.0,192.0,5.0,13.0,39.0,1485.0,326.0,62.0,3.0,14.0,224.0,53.0,5.0,10.0,225.03980766441933,-51.40428193089568,-2.291145213364556,4.666350000000001,-3.0269506269789033,317.0,26.0,187.0,39,2022,3,96.74118588931564,247.0,67.08860759493672,12.929292929292929,21.346801346801346,0.26375404530744334,0.35275080906148865,0.3784511784511784,0.0889967637540453,80.88697194941798,0.15084175084175083,0.36728474576271186,Capital,-736.4920000000001,7.5401000000000025,4.423264449379994,0.9924995593160585,3.1738170094732086
