Team,App,Conference,IP,H,2B-A,3B-A,Inh Run,Inh Run Score,HR-A,R,ER,WAR,FO,BB,HB,SO,BF,Pitches,Season,Division,ERA,IR-A%,RA9,K9,H9,BB9,HR9,BB%,K%,K-BB%,HR/FB,FIP,xFIP,PF,ERA+,pitch_team,pREA,pWPA,pWPA/LI,li,Clutch
Angelo St.,197,Lone Star,524.5,587,111,13,91,45,73,345,322,4.280655311369582,487,168,40,463,2332,3598,2022,2,5.525262154432793,49.45054945054945,5.919923736892279,7.9447092469018115,10.072449952335557,2.8827454718779792,1.2526215443279312,7.204116638078903,19.854202401372213,12.65008576329331,13.035714285714286,5.9151506351546965,5.454310903312718,106.20227981366205,117.42632471529961,Angelo St.,1227.656,-7.156400000000009,-5.975715737282333,0.8504291845493563,-2.439329430519847
Ark.-Fort Smith,135,Lone Star,334.3,488,105,13,97,49,44,377,316,-2.2829446080123788,343,208,54,268,1751,3714,2022,2,8.507328746634759,50.51546391752577,10.149566257852227,7.2150762787915035,13.137900089739754,5.599760693987436,1.1845647621896498,11.87892632781268,15.305539691604796,3.426613363792116,11.369509043927648,7.140464146847812,6.8915488225620845,93.65117584741192,55.820821358471576,Ark.-Fort Smith,636.872,-15.139599999999998,-12.972966360681005,0.9538256658595642,-2.8995358605258055
Ark.-Monticello,136,GAC,392.0,374,73,5,50,29,43,302,259,3.599524704470877,385,208,68,410,1832,2446,2022,2,5.946428571428571,57.99999999999999,6.933673469387755,9.41326530612245,8.58673469387755,4.775510204081633,0.9872448979591837,11.353711790393014,22.37991266375546,11.026200873362445,10.046728971962617,6.128023439185746,6.081011467418808,105.11048345137348,110.20901430781504,Ark.-Monticello,855.048,-8.471900000000005,-6.070454131813065,1.0094592451633364,-2.3220590286654463
Arkansas Tech,177,GAC,400.2,483,86,8,69,33,55,322,290,2.7252092428943517,408,170,44,378,1907,3408,2022,2,6.521739130434783,47.82608695652174,7.241379310344827,8.500749625187407,10.862068965517242,3.8230884557721136,1.23688155922039,8.914525432616676,19.821709491347665,10.907184058730989,11.879049676025918,6.183343993194456,5.857948952234724,103.5947991020436,100.08100970802514,Arkansas Tech,865.672,-7.063800000000003,-7.768592762409735,0.9084849767245028,-0.006769715754935568
Ashland,212,G-MAC,454.0,474,87,7,14,3,50,338,257,2.12462430060091,412,251,84,471,2153,4495,2022,2,5.094713656387666,21.428571428571427,6.700440528634362,9.337004405286343,9.39647577092511,4.975770925110131,0.9911894273127753,11.65815141662796,21.87645146307478,10.218300046446819,10.822510822510822,6.252079449254973,6.105634267614725,103.3153521454799,121.73321655839544,Ashland,996.484,-8.667200000000005,-8.916757478011476,0.9691937869822485,-0.025932948210531492
Assumption,166,NE10,395.5,440,86,13,16,6,38,313,263,2.387297406457182,436,163,50,384,1870,4681,2022,2,5.984829329962073,37.5,7.122629582806574,8.738305941845764,10.012642225031605,3.709228824273072,0.8647281921618205,8.71657754010695,20.53475935828877,11.81818181818182,8.016877637130802,5.604477295064381,5.86912986752045,101.82780145530664,106.71582624418485,Assumption,854.288,-7.439400000000004,-7.655919172851812,0.9425843364541536,-0.23663718765996578
Augusta,217,Peach Belt,386.0,550,83,6,118,65,41,389,334,-0.10576346297399897,465,224,65,303,2003,1619,2022,2,7.787564766839378,55.08474576271186,9.069948186528498,7.064766839378239,12.823834196891191,5.22279792746114,0.955958549222798,11.183225162256614,15.127309036445332,3.9440838741887188,8.102766798418973,6.738589686410025,7.013425538039995,111.91772023929876,89.56025815600353,Augusta,757.444,-17.863599999999998,-14.74461019217176,0.9170633292299275,-4.7345243786112015
Augustana (SD),184,NSIC,489.4,388,64,2,113,40,42,231,189,5.972657074253476,416,170,72,584,2089,4117,2022,2,3.475684511646915,35.39823008849557,4.248058847568451,10.739681242337557,7.135267674703719,3.1262770739681245,0.7723743359215366,8.13786500718047,27.95595978937291,19.81809478219244,9.170305676855897,4.894099976053048,4.960429806958194,109.07869332033157,149.42650262136482,Augustana (SD),1009.347,-0.30860000000001053,-0.030559339832793048,1.0383249119583524,-0.26665013327709275
Azusa Pacific,187,PacWest,486.3,547,104,6,78,32,81,375,328,0.23336756243951862,459,226,58,521,2261,5446,2022,2,6.070326958667489,41.02564102564102,6.9401603948180135,9.642196175200493,10.123380629241208,4.182603331276989,1.499074645280691,9.995577178239717,23.042901371074745,13.047324192835028,15.0,6.456219585009899,5.693376112250567,104.1282434510248,107.47350573424492,Azusa Pacific,1063.48,-8.141400000000008,-7.839136428569474,1.0410219503418496,0.018552052489273052
Barry,158,Sunshine State,429.0,492,93,9,75,42,35,339,261,0.1455104876235512,484,190,39,347,2006,5677,2022,2,5.475524475524476,56.00000000000001,7.111888111888112,7.27972027972028,10.321678321678322,3.986013986013986,0.7342657342657343,9.471585244267198,17.298105682951146,7.826520438683948,6.74373795761079,5.7258839120462195,6.1932635406541525,108.14445960925968,119.63924358842716,Barry,931.152,-12.162800000000004,-8.45035089025312,0.9060264810264811,-4.973980798397063
Barton,162,Conference Carolinas,430.59999999999997,541,71,3,63,33,51,330,278,2.113955952097335,500,175,45,368,2032,4128,2022,2,5.810496980956805,52.38095238095239,6.897352531351603,7.691593125870878,11.307477937761265,3.657686948444032,1.065954482117975,8.612204724409448,18.11023622047244,9.498031496062993,9.25589836660617,6.044808987589967,6.121266040529114,104.46634960396877,111.72058901966899,Barton,952.208,-10.881600000000004,-7.911312097037631,0.9232833198161665,-3.874452647598525
Belmont Abbey,231,Conference Carolinas,444.40000000000003,466,78,8,44,20,43,302,244,2.405476216068156,467,212,58,491,2075,3962,2022,2,4.941494149414941,45.45454545454545,6.116111611161116,9.943744374437443,9.437443744374436,4.293429342934293,0.8708370837083708,10.216867469879517,23.662650602409638,13.44578313253012,8.431372549019608,5.552431951465546,5.7440132003843525,102.32158599461992,123.34974771840454,Belmont Abbey,1020.619,-8.832900000000004,-7.512943641768544,0.9535815329218107,-1.749924498028225
Bemidji St.,150,NSIC,348.8,472,79,22,92,48,42,353,295,-0.7035957637900309,425,185,56,283,1770,2579,2022,2,7.611811926605505,52.17391304347826,9.108371559633028,7.302178899082568,12.178899082568808,4.7735091743119265,1.0837155963302751,10.451977401129943,15.98870056497175,5.536723163841808,8.993576017130621,6.697076519133322,6.82273297813064,107.00857818420567,87.10049917794078,Bemidji St.,679.176,-15.761999999999999,-12.328545768031486,0.9419626168224299,-4.404602361743294
Benedict,176,SIAC,326.5,563,108,17,191,134,53,684,504,-0.9382731174635953,422,392,79,206,2084,848,2022,2,13.89280245022971,70.15706806282722,18.854517611026033,5.6784073506891275,15.519142419601838,10.80551301684533,1.4609494640122511,18.809980806142036,9.884836852207293,-8.925143953934743,11.157894736842106,9.857705128094082,9.58491220153654,105.42461181018878,-9.156042556537036,Benedict,329.872,-28.868999999999986,-20.835862096514866,0.7199467441297507,-19.262937204113875
Bentley,105,NE10,343.0,477,65,16,8,3,21,311,260,1.0703932841225923,417,161,30,262,1705,4892,2022,2,6.822157434402333,37.5,8.160349854227405,6.87463556851312,12.516034985422742,4.224489795918368,0.5510204081632653,9.442815249266861,15.36656891495601,5.92375366568915,4.794520547945205,5.620370377961256,6.437284307387592,93.93632392062348,84.73147311497236,Bentley,717.128,-10.065600000000002,-8.254050062316033,0.9662416666666667,-2.1632195993455614
Biola,173,PacWest,399.4,458,77,8,97,49,52,373,303,-1.586816037437421,393,235,73,395,1983,6405,2022,2,6.827741612418628,50.51546391752577,8.40510766149224,8.900851276915374,10.320480721081623,5.2954431647471205,1.1717576364546822,11.850731215330308,19.919314170448814,8.068582955118506,11.685393258426966,6.709636930851817,6.424315441871707,103.79326923076924,95.5927992103424,Biola,835.944,-11.391200000000003,-8.901133309020956,0.8835565476190477,-3.991306943610626
Bloomfield,100,CACC,298.1,359,56,8,11,5,29,303,254,1.2519810375734093,319,220,55,224,1509,3829,2022,2,7.668567594766857,45.45454545454545,9.147936933914792,6.762831264676283,10.838644750083864,6.642066420664206,0.8755451190875544,14.579191517561298,14.844267726971506,0.26507620941020704,8.333333333333332,7.2109474340101105,7.42070906185438,106.75944127118076,85.9932608573396,Bloomfield,595.547,-13.536299999999999,-9.144545647891155,0.9939004376367614,-4.474826562252776
Bloomsburg,156,PSAC,361.3,432,84,8,67,33,37,279,234,1.8480354037175928,376,173,42,362,1745,4727,2022,2,5.828951010240797,49.25373134328358,6.949903127594797,9.017437032936618,10.761140326598396,4.30943814004982,0.9216717409355106,9.914040114613181,20.74498567335244,10.830945558739257,8.958837772397095,5.7942436360937375,5.906687729585435,112.04508967704444,117.43040717543316,Bloomsburg,718.956,-9.501800000000001,-7.917488677932726,1.017741935483871,-1.4186698006726637
Bluefield St.,141,DII Independent,337.6,451,89,16,53,29,25,357,284,3.1976079529159516,351,195,60,306,1738,2772,2022,2,7.571090047393365,54.71698113207547,9.51718009478673,8.157582938388625,12.023104265402843,5.19845971563981,0.6664691943127963,11.219792865362486,17.60644418872267,6.386651323360184,6.648936170212766,6.09747164500836,6.5414717021553415,104.18436433287712,84.66040251310235,Bluefield St.,553.968,-10.363199999999999,-10.163926200049822,0.8455935964495166,-2.091606532829264
Bridgeport,126,ECC,375.8,448,99,15,16,10,18,302,256,1.2460378965266916,385,214,52,305,1821,4214,2022,2,6.130920702501331,62.5,7.232570516232038,7.304417243214475,10.72911122937733,5.125066524747206,0.4310803618946248,11.751784733662822,16.749038989566174,4.997254255903352,4.466501240694789,5.80453260059379,6.536293857253391,96.70393434332468,99.3754104812708,Bridgeport,817.227,-7.765400000000002,-6.543451030719103,0.9845656192236598,-1.343681983455311
CSU Pueblo,166,RMAC,421.5,576,134,14,95,47,75,421,348,0.26527132736184367,413,194,60,374,2098,5616,2022,2,7.430604982206406,49.473684210526315,8.98932384341637,7.985765124555161,12.298932384341636,4.142348754448399,1.6014234875444842,9.246901811248808,17.82650142993327,8.579599618684462,15.368852459016393,7.027976836914945,6.177092688451356,95.88365651176412,77.00083782333031,CSU Pueblo,867.192,-15.039600000000002,-13.766576530440332,1.0236877433212512,-0.925012870840904
CSUSB,201,CCAA,442.5,544,86,14,107,49,50,366,302,2.5552793888794256,416,238,59,396,2145,5095,2022,2,6.142372881355932,45.794392523364486,7.444067796610169,8.054237288135592,11.064406779661018,4.840677966101695,1.0169491525423728,11.095571095571096,18.461538461538463,7.365967365967368,10.72961373390558,6.374250234988813,6.23541623685475,115.85376774369072,115.85107324605208,CSUSB,945.464,-8.9818,-8.248252714651832,0.8938863228124198,-1.7997811021546628
CUI,147,PacWest,410.3,459,84,8,66,25,40,282,239,-0.13899445639075053,459,150,62,367,1893,5624,2022,2,5.242505483792347,37.878787878787875,6.185717767487205,8.050207165488667,10.068242749207897,3.2902754082378745,0.8774067755300998,7.923930269413629,19.387216059165347,11.463285789751719,8.016032064128256,5.710110587961903,5.978805492229653,96.92141337544732,114.14971901177309,CUI,934.152,-6.493400000000006,-6.222475321246035,0.9124573378839591,-0.893912185767249
Cal Poly Pomona,184,CCAA,453.4,453,83,14,60,31,39,272,246,2.6027249116329605,460,151,58,436,1997,6077,2022,2,4.883105425672696,51.66666666666667,5.399205999117777,8.654609616232907,8.992059991177769,2.9973533303925897,0.7741508601676225,7.56134201301953,21.832749123685527,14.271407110665997,7.8156312625250495,5.259451065375172,5.531276207018441,98.56135659150308,121.36570553160647,Cal Poly Pomona,1084.3600000000001,-6.252800000000008,-3.614937371523386,0.8981637230165406,-3.3468223163424047
Cal St. Dom. Hills,187,CCAA,450.9,534,91,8,97,32,38,312,274,3.405994389804815,484,174,87,348,2124,4089,2022,2,5.469061876247506,32.98969072164948,6.227544910179642,6.946107784431138,10.658682634730539,3.473053892215569,0.7584830339321358,8.192090395480225,16.38418079096045,8.192090395480225,7.2796934865900385,5.970128910782236,6.336717759508263,114.77657333952376,124.37208133641778,Cal St. Dom. Hills,1027.795,-11.591200000000004,-8.293623556551726,1.0017245918904687,-3.2776207693212456
Cal St. East Bay,146,CCAA,408.6,502,110,14,51,29,30,288,240,0.9199217492574154,451,159,48,317,1917,5595,2022,2,5.286343612334801,56.86274509803921,6.343612334801762,6.9823788546255505,11.05726872246696,3.502202643171806,0.6607929515418502,8.294209702660407,16.536254564423576,8.24204486176317,6.237006237006238,5.604257618613758,6.136590491630123,94.25850035890473,110.98618202461097,Cal St. East Bay,948.264,-4.8238000000000065,-5.450425313791301,0.9570882914646687,0.4103469396028947
Cal St. Monterey Bay,176,CCAA,464.9,484,80,7,58,24,46,279,222,2.0234989632394806,483,168,61,432,2112,5140,2022,2,4.297698429769843,41.37931034482759,5.401161540116154,8.363088836308883,9.369756936975694,3.2523123252312325,0.8905140890514089,7.954545454545454,20.454545454545457,12.500000000000004,8.695652173913043,5.587165958314284,5.738028576939099,103.33160559318247,133.98762983617058,Cal St. Monterey Bay,1094.536,-6.137000000000006,-5.710470087002397,0.983120237633992,-0.5318996304286081
Cal St. San Marcos,192,CCAA,403.5,491,95,10,123,85,43,422,357,-1.077330259791705,457,241,110,340,2036,6558,2022,2,7.962825278810409,69.10569105691057,9.41263940520446,7.58364312267658,10.951672862453533,5.37546468401487,0.9591078066914498,11.836935166994106,16.699410609037326,4.86247544204322,8.6,6.991384211003767,7.171083185709207,105.04424778761062,79.68563666802571,Cal St. San Marcos,794.152,-14.510599999999998,-12.16171996023515,0.8356766612641815,-5.202172885652022
Cal State LA,154,CCAA,416.2,514,98,15,78,41,31,409,315,-1.0144722162387598,410,282,90,393,2133,6728,2022,2,6.8116290245074484,52.56410256410257,8.844305622296973,8.498318116290246,11.114848630466122,6.098029793368573,0.6703507928880346,13.220815752461323,18.424753867791843,5.203938115330519,7.029478458049887,6.442767380971976,6.812759041257884,102.8472773553917,94.8811129001825,Cal State LA,848.712,-14.1912,-11.752356028225867,1.0076785714285714,-2.3307061727310714
Caldwell,136,CACC,288.8,365,68,22,10,8,28,299,227,0.5243808335117519,319,185,46,254,1461,3574,2022,2,7.074099722991689,80.0,9.31786703601108,7.91551246537396,11.374653739612187,5.765235457063711,0.8725761772853184,12.66255989048597,17.385352498288842,4.722792607802873,8.069164265129682,6.582564396843048,6.8397213365514595,100.33104282754076,88.09269997607396,Caldwell,585.6320000000001,-8.8428,-8.449341727403487,0.9580546265328874,-0.7806121344146941
California (PA),140,PSAC,355.8,359,65,9,59,20,27,193,166,2.4067815458735,367,157,24,318,1594,4211,2022,2,4.198988195615514,33.89830508474576,4.881956155143339,8.043844856661046,9.080944350758854,3.9713322091062393,0.6829679595278246,9.84943538268507,19.949811794228356,10.100376411543287,6.852791878172589,5.406721343305236,5.818831311263056,104.11457945317736,135.98884394394116,California (PA),774.464,-0.2557000000000097,-1.1994668756623703,1.0184601113172542,0.9484015691681446
Cameron,156,Lone Star,353.4,438,103,18,119,73,36,411,335,-0.16616552640303972,383,242,81,329,1822,2356,2022,2,8.531409168081495,61.34453781512605,10.466893039049236,8.3786078098472,11.154499151103566,6.162988115449915,0.9168081494057725,13.2821075740944,18.05708013172338,4.774972557628981,8.591885441527445,6.885895943025993,7.059082568419525,98.10299582150644,61.97394743979234,Cameron,646.6560000000001,-15.094199999999997,-11.97446611670674,0.8559991177767975,-5.658963271868661
Carson-Newman,223,SAC,441.3,501,104,9,21,8,73,334,291,-1.129599683764403,434,190,53,402,2042,6565,2022,2,5.934738273283481,38.095238095238095,6.81169272603671,8.198504418762747,10.217539089055066,3.874915023793338,1.4887831407205983,9.30460333006856,19.686581782566112,10.381978452497552,14.398422090729785,6.662106991029326,5.96269537943122,105.01392523386264,110.30313892385229,Carson-Newman,988.683,-12.066000000000004,-9.893875728874518,1.0531461569095977,-1.5632234789002606
Catawba,270,SAC,474.2,510,95,7,41,18,44,294,245,0.42889124447716376,509,210,54,384,2160,5853,2022,2,4.649936735554618,43.90243902439025,5.579924082665542,7.28806410797132,9.679460143399409,3.9856600590468156,0.8350906790383805,9.722222222222223,17.77777777777778,8.055555555555555,7.956600361663653,5.938448516006859,6.205104865945221,102.65825493154588,128.10879999690908,Catawba,1133.262,-4.325400000000008,-6.21115401241414,1.0164525993883793,1.9557662032800085
Cedarville,138,G-MAC,367.4,474,100,7,37,23,37,351,302,1.8859863341807435,394,242,45,386,1874,4381,2022,2,7.397931409907458,62.16216216216216,8.598258029395755,9.455634186173109,11.6113228089276,5.928143712574851,0.9063690800217747,12.913553895410887,20.597652081109924,7.684098185699037,8.584686774941995,6.233037437163817,6.405493502175036,98.49635651197988,80.7899964577197,Cedarville,746.168,-18.613,-9.159209825560021,1.0284794007490636,-8.938381615205591
Central Mo.,263,Mid-America Intercollegiate,466.0,421,85,11,82,35,54,270,223,-0.5489729992503508,410,202,92,445,2111,5553,2022,2,4.3068669527897,42.68292682926829,5.214592274678112,8.594420600858369,8.130901287553648,3.9012875536480687,1.0429184549356223,9.568924680246328,21.08005684509711,11.511132164850784,11.637931034482758,6.170865254023269,5.92202388423894,96.50593449239892,129.1679189554968,Central Mo.,1137.064,-4.614200000000008,-5.859868208192408,0.9093693693693694,0.7858024265399317
Central Okla.,213,Mid-America Intercollegiate,424.1,447,86,12,103,53,64,316,280,1.9107653952085857,361,205,57,497,1974,5571,2022,2,5.941994812544211,51.45631067961165,6.705965574157038,10.547040792265975,9.485970290025938,4.350389059184154,1.3581702428672484,10.38500506585613,25.177304964539005,14.792299898682874,15.058823529411763,6.152945964196694,5.456841875183721,102.1973942379628,107.71842206769897,Central Okla.,945.659,-7.601800000000006,-7.874591113489746,0.8738322938322938,-0.8247898245406198
Central Wash.,171,Great Northwest,385.2,553,103,17,118,62,38,424,346,1.8554682977446402,490,183,77,280,1978,1928,2022,2,8.08411214953271,52.54237288135594,9.906542056074766,6.542056074766355,12.920560747663552,4.275700934579439,0.8878504672897197,9.251769464105157,14.155712841253793,4.903943377148636,7.196969696969697,6.535177422274309,6.98396510224858,114.36450922133145,87.80755171133015,Central Wash.,740.336,-19.612299999999998,-15.422200785942298,0.9408230452674896,-5.423695898512253
Charleston (WV),170,MEC,417.1,399,54,7,108,47,43,244,214,2.1383889206847324,377,217,51,473,1903,3619,2022,2,4.61759769839367,43.51851851851852,5.264924478542316,10.206185567010309,8.609446175976982,4.682330376408535,0.9278350515463917,11.40304781923279,24.85549132947977,13.452443510246978,10.238095238095237,5.68135511709786,5.612947470218604,93.47416717631752,121.59440503172006,Charleston (WV),925.011,-3.271400000000005,-3.632114130801848,0.8495220474868949,-0.21875708516911985
Chestnut Hill,130,CACC,330.8,414,84,15,23,16,48,339,290,1.6501588856363636,292,172,49,307,1636,4039,2022,2,7.889963724304716,69.56521739130434,9.223095525997582,8.352478839177751,11.26360338573156,4.67956469165659,1.305925030229746,10.513447432762836,18.765281173594133,8.251833740831296,14.117647058823529,6.716056778277126,6.127863926643749,99.94388845235363,74.70281025702408,Chestnut Hill,641.056,-11.7766,-9.75564206959393,0.8881262525050101,-3.504409602995903
Chico St.,173,CCAA,408.8,458,96,11,87,37,30,263,226,0.35930341926923826,449,173,61,301,1902,4578,2022,2,4.975538160469667,42.5287356321839,5.790117416829746,6.626712328767123,10.08317025440313,3.808708414872798,0.6604696673189824,9.095688748685594,15.825446898002102,6.729758149316508,6.263048016701461,5.880225004743476,6.406118296742772,102.23587533971563,122.75696884619829,Chico St.,967.067,-5.475200000000005,-5.146256960530446,0.9566996274004013,-0.5767514354041605
Chowan,145,Conference Carolinas,315.8,483,107,9,69,41,52,419,347,0.02590937620290592,374,215,63,296,1732,4247,2022,2,9.889170360987967,59.42028985507246,11.941101963267892,8.43571880937302,13.765041165294491,6.127295756808106,1.4819506016466115,12.41339491916859,17.090069284064665,4.6766743648960745,12.206572769953052,7.588497970987067,7.151655896643133,112.47560160798568,60.451844666687826,Chowan,541.12,-13.905199999999995,-13.092356609685007,0.7385900383141762,-5.734325688574069
Christian Brothers,147,Gulf South,358.6,445,96,9,64,27,42,339,290,-0.795742516218322,398,206,66,285,1790,2065,2022,2,7.278304517568321,42.1875,8.50808700501952,7.1528165086447295,11.168432794199665,5.17010596765198,1.0540992749581706,11.508379888268157,15.921787709497206,4.413407821229049,9.545454545454547,6.8901838248123894,6.917310182699751,101.32294078817289,85.98946014824543,Christian Brothers,719.4,-14.866200000000001,-12.3770116812852,0.987866344605475,-2.6717852345942728
Claflin,114,Peach Belt,237.0,387,91,7,69,49,52,439,378,-4.663318754018226,307,273,84,127,1450,2477,2022,2,14.354430379746836,71.01449275362319,16.67088607594937,4.822784810126582,14.69620253164557,10.367088607594937,1.9746835443037976,18.82758620689655,8.758620689655173,-10.068965517241379,14.484679665738161,10.981172926828904,10.042030011465348,114.54754200880345,1.1055085834201561,Claflin,277.28000000000003,-14.17649999999999,-13.969281902383129,0.6094348391894404,-9.2924338519295
Clarion,137,PSAC,317.40000000000003,439,79,5,55,22,55,377,323,-6.1825373768280585,358,237,53,291,1696,2056,2022,2,9.158790170132324,40.0,10.689981096408317,8.25141776937618,12.448015122873343,6.720226843100188,1.5595463137996217,13.974056603773585,17.15801886792453,3.183962264150944,13.317191283292978,7.841645277334994,7.2324015816152425,93.60171667437326,44.69806685384188,Clarion,578.7470000000001,-13.395999999999994,-13.603782230789415,0.8729619137551149,-1.7416753303268973
Clark Atlanta,139,SIAC,319.7,462,52,12,37,24,49,458,347,-0.7176291916077979,318,330,78,258,1850,4269,2022,2,9.768532999687206,64.86486486486487,12.893337503909915,7.263059117923054,13.005943071629654,9.289959336878324,1.3794182045667815,17.83783783783784,13.945945945945946,-3.891891891891893,13.35149863760218,8.888663995064025,8.346053002381934,97.33695479121424,40.71526436372848,Clark Atlanta,165.65200000000002,-8.389599999999996,-6.438806041634101,0.9212888236732698,-2.66756731753662
Coker,247,SAC,386.7,525,107,10,29,11,41,406,335,-2.8170289838492084,383,261,84,379,2031,7308,2022,2,7.796741660201707,37.93103448275862,9.449185415050428,8.820791311093872,12.21877424359969,6.074476338246703,0.9542280837858806,12.850812407680944,18.660758247168882,5.809945839487938,9.669811320754718,6.776241880945694,6.782756592031835,101.17237470929932,77.68667655687611,Coker,747.867,-15.962399999999993,-14.577158646083522,0.8852204928664074,-3.45495892082074
Colo. Christian,153,RMAC,376.2,575,141,27,64,34,81,483,407,-0.8681596171871739,393,246,65,332,2005,5036,2022,2,9.736842105263158,53.125,11.555023923444978,7.942583732057416,13.755980861244021,5.885167464114833,1.937799043062201,12.26932668329177,16.55860349127182,4.289276807980052,17.088607594936708,8.195683118687532,6.988001280320639,100.82343207603284,46.72221468418763,Colo. Christian,650.856,-18.101399999999998,-18.587873590015676,0.7943984547461369,-4.19842450995306
