Player,player_id,B/T,Team,Conference,App,GS,ERA,IP,H,R,ER,BB,SO,HR-A,2B-A,3B-A,HB,BF,FO,GO,Pitches,gmLI,K9,BB9,HR9,RA9,H9,IR-A%,K%,BB%,K-BB%,HR/FB,FIP,xFIP,ERA+,WAR,Yr,Inh Run,Inh Run Score,Clutch,pWPA,pREA,pWPA/LI,Division,Season
AJ Crocker,8422647?year_stat_category_id=15081,R/R,AUM,Gulf South,6,0,16.88,5.1,8,10,10,9,3,2,0,0,1,33,8,4,118,0.0,5.294117647058823,15.882352941176473,3.5294117647058827,17.647058823529413,14.11764705882353,0.0,9.090909090909092,27.27272727272727,-18.18181818181818,20.0,14.451175634912666,11.751721937204493,-45.59694102700376,-0.15747399620492694,Jr,0,0,,,,,2,2024
Wilhelm Lorenz,8271678?year_stat_category_id=15081,R/R,Adams St.,RMAC,9,0,25.77,7.1,25,25,21,3,3,5,4,0,1,49,6,9,148,0.0,3.802816901408451,3.802816901408451,6.338028169014085,31.690140845070424,31.690140845070424,75.0,6.122448979591836,6.122448979591836,0.0,45.45454545454545,14.647254066285214,7.387544876969321,-154.6158442385758,-0.15282103916372314,Jr,8,6,,,,,2,2024
Ty Addington,8267283?year_stat_category_id=15081,L/R,Adams St.,RMAC,20,0,4.63,23.1,26,13,12,10,19,5,5,2,3,104,27,19,370,0.0,7.402597402597402,3.896103896103896,1.948051948051948,5.064935064935065,10.12987012987013,0.0,18.269230769230766,9.615384615384617,8.65384615384615,15.625,7.504396923428071,6.385129202796151,136.2874909264802,-0.048234758327079005,Jr,0,0,,,,,2,2024
Connor Murray,8266139?year_stat_category_id=15081,R/R,Adams St.,RMAC,12,11,10.2,47.2,82,62,54,23,43,11,17,2,2,246,42,48,827,0.0,8.19915254237288,4.385593220338983,2.097457627118644,11.822033898305083,15.635593220338981,0.0,17.479674796747968,9.34959349593496,8.130081300813009,20.754716981132077,7.443864235776739,5.787799967788352,59.6398288229153,0.5785483366176416,Jr,0,0,,,,,2,2024
Ayden Tausher,8270568?year_stat_category_id=15081,L/L,Adams St.,RMAC,3,0,42.43,2.1,12,14,11,2,1,4,3,1,1,24,2,4,35,0.0,4.285714285714286,8.571428571428571,17.142857142857142,59.99999999999999,51.42857142857143,0.0,4.166666666666666,8.333333333333332,-4.166666666666666,66.66666666666666,32.74249216152331,11.47566915438664,-383.87079049448073,-0.14174234965528731,So,0,0,,,,,2,2024
Joseph Raker,8265146?year_stat_category_id=15081,R/R,Adams St.,RMAC,3,0,6.0,3.0,4,2,2,1,3,1,0,0,0,15,3,3,20,0.0,9.0,3.0,3.0,6.0,12.0,0.0,20.0,6.666666666666667,13.333333333333332,25.0,7.980587399618548,5.278292218510324,117.4351934252443,-0.010248040550684085,Jr,0,0,,,,,2,2024
Ray Sifferman,8264007?year_stat_category_id=15081,L/R,Adams St.,RMAC,7,0,22.3,7.2,13,20,19,9,3,4,2,2,1,48,15,5,126,0.0,3.7499999999999996,11.25,5.0,25.0,16.25,0.0,6.25,18.75,-12.5,21.052631578947366,15.20280962184077,11.208683742564078,-106.86586443617539,-0.16476920363696457,Jr,0,0,,,,,2,2024
CJ Pino,8277419?year_stat_category_id=15081,R/R,Adams St.,RMAC,13,0,10.34,15.2,27,18,18,8,12,4,5,1,1,78,15,15,220,0.0,7.105263157894737,4.7368421052631575,2.3684210526315788,10.657894736842106,15.98684210526316,0.0,15.384615384615385,10.256410256410255,5.1282051282051295,21.052631578947366,8.265675118916793,6.373720755048887,57.71331666950432,-0.0639457160461009,Jr,4,0,,,,,2,2024
Cesar Loma,8282176?year_stat_category_id=15081,R/R,Adams St.,RMAC,12,12,5.8,59.0,64,40,38,25,59,10,13,1,4,265,54,56,875,0.0,9.0,3.813559322033898,1.5254237288135593,6.101694915254237,9.76271186440678,0.0,22.264150943396228,9.433962264150944,12.830188679245284,15.625,6.325220167980129,5.4487766308073375,120.1873536444028,1.166303439836445,Sr,0,0,,,,,2,2024
Mike Bathauer,8278555?year_stat_category_id=15081,R/R,Adams St.,RMAC,5,0,9.0,4.0,7,4,4,0,3,0,2,0,1,20,0,9,30,0.0,6.75,0.0,0.0,9.0,15.75,100.0,15.0,0.0,15.0,0.0,3.897254066285214,3.897254066285214,76.15279013786642,0.0322903200398342,Sr,3,3,,,,,2,2024
Ricardo Santiago,8281417?year_stat_category_id=15081,R/R,Adams St.,RMAC,6,0,27.0,7.0,20,22,21,3,2,3,7,1,3,47,9,9,161,0.0,2.571428571428571,3.8571428571428568,3.8571428571428568,28.285714285714285,25.714285714285715,0.0,4.25531914893617,6.382978723404255,-2.127659574468085,25.0,12.218682637713785,8.74430311914607,-171.5416295864007,-0.10474568909680858,So,0,0,,,,,2,2024
Phil Carter,8426017?year_stat_category_id=15081,R/R,Adams St.,RMAC,12,12,10.23,53.2,96,72,61,19,46,12,23,1,4,276,45,62,785,0.0,7.7819548872180455,3.2142857142857144,2.0300751879699246,12.180451127819548,16.240601503759397,0.0,16.666666666666664,6.884057971014493,9.782608695652172,21.052631578947366,7.147254066285214,5.5255788972555795,59.227004790041505,0.7889119739462027,Jr,0,0,,,,,2,2024
Will Cohen,8426019?year_stat_category_id=15081,R/R,Adams St.,RMAC,12,2,10.64,22.0,19,27,26,12,18,3,5,0,18,115,28,18,396,0.0,7.363636363636364,4.909090909090908,1.227272727272727,11.045454545454545,7.7727272727272725,100.0,15.65217391304348,10.434782608695652,5.217391304347828,9.67741935483871,8.87452679355794,8.825510295341296,53.58507634076655,-0.1112462873894702,Jr,2,2,,,,,2,2024
Zach Radigan,8426025?year_stat_category_id=15081,R/R,Adams St.,RMAC,20,1,5.7,36.1,48,24,23,15,34,4,10,1,4,174,32,39,614,0.0,8.476454293628809,3.739612188365651,0.997229916897507,5.983379501385041,11.966759002770083,77.77777777777779,19.54022988505747,8.620689655172415,10.919540229885056,11.11111111111111,5.782988138307375,5.562434955761058,121.56343375398207,0.11092641921360602,Jr,9,7,,,,,2,2024
Brandon Vidal,8426037?year_stat_category_id=15081,R/R,Adams St.,RMAC,5,1,41.73,3.2,14,19,17,10,4,3,1,0,6,41,2,4,129,0.0,11.25,28.125,8.4375,53.4375,39.375,0.0,9.75609756097561,24.390243902439025,-14.634146341463415,60.0,29.334754066285214,19.05862690092401,-374.23822972742596,-0.1870631379465288,Sr,0,0,,,,,2,2024
Brian Walter,8426041?year_stat_category_id=15081,R/R,Adams St.,RMAC,12,12,7.71,53.2,64,59,46,28,60,12,15,2,5,261,51,49,883,0.0,10.150375939849624,4.7368421052631575,2.0300751879699246,9.981203007518797,10.827067669172932,0.0,22.988505747126435,10.727969348659004,12.260536398467432,19.047619047619047,7.18484805124762,5.701136635695674,93.9042235514389,0.7772433212445304,Jr,0,0,,,,,2,2024
Kamden Kautz,8684439?year_stat_category_id=15081,0,Adams St.,RMAC,18,0,10.35,20.0,29,26,23,11,15,3,7,1,6,102,18,22,326,0.0,6.75,4.95,1.3499999999999999,11.700000000000001,13.049999999999999,100.0,14.705882352941178,10.784313725490197,3.9215686274509807,14.285714285714285,7.647254066285214,6.981696611162489,57.5757086585464,-0.049747226835042443,Sr,4,4,,,,,2,2024
Payton Brown,8684438?year_stat_category_id=15081,0,Adams St.,RMAC,15,1,11.39,27.2,41,37,35,19,25,3,12,4,3,148,30,25,511,0.0,8.272058823529413,6.286764705882353,0.9926470588235294,12.242647058823529,13.566176470588236,80.0,16.89189189189189,12.837837837837837,4.054054054054054,9.090909090909092,6.669312889814625,6.719614149651813,43.264475518922055,0.01677522784849647,Jr,10,8,,,,,2,2024
Michael Tufo,8264384?year_stat_category_id=15081,R/R,Adelphi,NE10,6,0,0.0,6.2,4,1,0,4,7,0,1,1,3,30,7,4,84,0.0,10.161290322580644,5.806451612903226,0.0,1.4516129032258065,5.806451612903226,60.0,23.333333333333332,13.333333333333334,9.999999999999998,0.0,5.77628632434973,7.157407340346799,200.0,-0.016696499048257915,So,5,3,,,,,2,2024
Brendan Kenneally,8261279?year_stat_category_id=15081,R/R,Adelphi,NE10,8,8,6.0,33.0,37,24,22,20,22,4,4,0,2,155,48,25,336,0.0,6.0,5.454545454545455,1.0909090909090908,6.545454545454546,10.09090909090909,0.0,14.193548387096774,12.903225806451612,1.290322580645162,7.6923076923076925,6.889678308709456,7.241511276490647,112.35339777149329,0.09261589847185475,So,0,0,,,,,2,2024
Zach Rovner,8268308?year_stat_category_id=15081,R/R,Adelphi,NE10,13,0,4.94,27.1,26,15,15,16,20,3,7,0,7,128,25,31,367,0.0,6.642066420664206,5.313653136531365,0.996309963099631,4.981549815498155,8.634686346863468,50.0,15.625,12.5,3.125,10.714285714285714,7.156479158536136,6.981268870592495,127.83763083186281,-0.2181620963499061,Jr,8,4,,,,,2,2024
Jacob Lee,8268444?year_stat_category_id=15081,R/R,Adelphi,NE10,9,0,7.98,14.2,20,15,13,11,13,1,3,1,4,77,14,14,137,0.0,8.23943661971831,6.971830985915494,0.6338028169014085,9.507042253521128,12.67605633802817,57.14285714285714,16.883116883116884,14.285714285714285,2.597402597402599,6.666666666666667,6.900775193045778,7.277477954491728,83.43001903608607,-0.10042530728185103,So,7,4,,,,,2,2024
Bobby Molinaro,8259180?year_stat_category_id=15081,L/L,Adelphi,NE10,11,2,10.53,19.2,32,27,23,13,11,1,6,0,6,106,16,25,139,0.0,5.156250000000001,6.09375,0.46875,12.65625,15.0,12.5,10.377358490566039,12.264150943396226,-1.8867924528301874,5.88235294117647,7.147254066285214,7.553282005913868,46.18021308897073,-0.13651215850115272,Sr,8,1,,,,,2,2024
Carlos Acosta,8263108?year_stat_category_id=15081,R/L,Adelphi,NE10,11,8,5.61,43.1,40,29,27,26,48,3,9,0,9,203,32,45,542,0.0,10.023201856148491,5.4292343387471,0.6264501160092807,6.05568445475638,8.352668213457076,100.0,23.645320197044335,12.807881773399016,10.837438423645319,8.571428571428571,5.760943161412824,5.849452476863153,118.05042691634623,0.3837087495942381,Sr,2,2,,,,,2,2024
John Carver,8284272?year_stat_category_id=15081,R/R,Adelphi,NE10,10,5,12.83,13.1,16,20,19,29,19,2,5,1,1,83,7,11,265,0.0,13.053435114503817,19.923664122137403,1.3740458015267176,13.740458015267176,10.992366412213741,20.0,22.89156626506024,34.93975903614458,-12.048192771084338,22.22222222222222,10.601452539567656,9.45714013708823,12.582348901376484,-0.394656687529483,Jr,5,1,,,,,2,2024
Gavin Graff,8279369?year_stat_category_id=15081,R/R,Adelphi,NE10,16,4,5.98,40.2,59,29,27,21,38,3,10,1,5,202,35,39,630,0.0,8.507462686567163,4.701492537313433,0.6716417910447761,6.492537313432836,13.208955223880595,42.857142857142854,18.81188118811881,10.396039603960396,8.415841584158414,7.894736842105263,5.667154563797652,5.853338328434857,112.64555311225499,0.194884927964115,Jr,14,6,,,,,2,2024
Jonathan Fallacaro,8279759?year_stat_category_id=15081,L/L,Adelphi,NE10,3,0,16.2,1.2,3,7,3,4,1,0,2,0,2,15,2,2,34,0.0,7.5,30.0,0.0,52.50000000000001,22.5,0.0,6.666666666666667,26.666666666666668,-20.0,0.0,17.98058739961855,20.019385089899938,-36.64582601696811,-0.05884264921257208,Jr,0,0,,,,,2,2024
Coleton Reitan,8422092?year_stat_category_id=15081,R/R,Adelphi,NE10,19,3,2.83,57.1,43,21,18,21,62,0,8,0,10,240,35,65,633,0.0,9.7723292469352,3.309982486865149,0.0,3.309982486865149,6.777583187390542,16.666666666666664,25.833333333333336,8.75,17.083333333333336,0.0,4.1043468858999255,4.85416740246576,158.660019282221,0.9587399817584742,Sr,12,2,,,,,2,2024
Dawson Montesa,8422093?year_stat_category_id=15081,R/R,Adelphi,NE10,10,9,7.36,44.0,56,41,36,29,50,4,14,1,8,218,33,36,516,0.0,10.227272727272728,5.931818181818182,0.8181818181818182,8.386363636363637,11.454545454545455,0.0,22.93577981651376,13.302752293577983,9.633027522935778,10.81081081081081,6.079072248103396,5.925920173654459,92.48683459969844,0.35633516204943305,Fr,0,0,,,,,2,2024
Jake Sekinski,8422098?year_stat_category_id=15081,R/R,Adelphi,NE10,6,1,27.0,5.0,9,15,15,9,4,2,2,0,0,31,4,5,104,0.0,7.2,16.2,3.6,27.0,16.2,0.0,12.903225806451612,29.03225806451613,-16.12903225806452,33.33333333333333,13.647254066285214,9.915188403287813,-194.4097100282802,-0.15778453942591003,Fr,2,0,,,,,2,2024
Cam Letourneau,8422102?year_stat_category_id=15081,R/R,Adelphi,NE10,9,0,7.63,15.1,22,14,13,13,6,1,2,0,2,77,14,19,223,0.0,3.5761589403973515,7.748344370860928,0.5960264900662252,8.344370860927153,13.112582781456954,50.0,7.792207792207792,16.883116883116884,-9.090909090909092,6.666666666666667,7.693611682179254,8.047861961154915,88.54273749941564,-0.15259686701381944,Fr,6,3,,,,,2,2024
Jacob Dannenberg,8422086?year_stat_category_id=15081,R/R,Adelphi,NE10,15,0,5.63,32.0,26,21,20,26,20,2,1,1,4,147,36,33,420,0.0,5.625,7.3125,0.5625,5.90625,7.3125,66.66666666666666,13.60544217687075,17.687074829931973,-4.081632653061224,5.263157894736842,7.022254066285214,7.662397420610703,117.75827157558454,-0.24114450713981656,Sr,6,4,,,,,2,2024
Tommy O'Sullivan,8422090?year_stat_category_id=15081,R/R,Adelphi,NE10,3,0,4.5,2.0,3,1,1,3,0,0,0,0,0,10,2,2,41,0.0,0.0,13.5,0.0,4.5,13.5,0.0,0.0,30.0,-30.0,0.0,9.147254066285214,10.370532680454048,134.26504832862,-0.03143066991055052,Sr,0,0,,,,,2,2024
Steven Proko,8422091?year_stat_category_id=15081,R/R,Adelphi,NE10,11,6,8.54,26.1,30,28,25,18,28,0,8,1,9,135,19,28,412,0.0,9.655172413793103,6.206896551724137,0.0,9.655172413793103,10.344827586206897,0.0,20.74074074074074,13.333333333333334,7.4074074074074066,0.0,5.605108472415482,6.495617808400456,75.24966949475879,0.21643544516804328,Sr,3,0,,,,,2,2024
Collin Hollingsworth,8268802?year_stat_category_id=15081,0,Alabama Huntsville,Gulf South,4,1,6.0,3.0,0,2,2,5,8,0,0,0,1,15,0,1,53,0.0,24.0,15.0,0.0,6.0,0.0,33.33333333333333,53.333333333333336,33.33333333333333,20.000000000000007,0.0,5.313920732951881,5.313920732951881,110.72903693199017,0.007478875924403602,Jr,3,1,,,,,2,2024
Payton Lemons,8264266?year_stat_category_id=15081,0,Alabama Huntsville,Gulf South,5,0,9.0,4.0,5,6,4,6,4,0,3,0,1,25,5,3,46,0.0,9.0,13.5,0.0,13.5,11.25,60.0,16.0,24.0,-8.0,0.0,7.897254066285214,9.426352333996256,66.09355539798526,-0.033845808046437234,Jr,5,3,,,,,2,2024
Carson Herring,8276254?year_stat_category_id=15081,0,Alabama Huntsville,Gulf South,14,3,4.88,31.1,40,28,17,26,23,1,5,2,2,162,34,32,407,0.0,6.655948553054662,7.524115755627009,0.28938906752411575,8.102893890675242,11.57556270096463,55.55555555555556,14.19753086419753,16.049382716049383,-1.851851851851853,2.857142857142857,6.28712544892187,7.245799130462357,127.39295003801867,0.12872262180376376,Jr,9,5,,,,,2,2024
Will Tarpley,8454593?year_stat_category_id=15081,L/L,Alabama Huntsville,Gulf South,13,11,4.62,62.1,70,35,32,38,58,3,16,1,9,290,54,56,881,0.0,8.405797101449275,5.507246376811594,0.43478260869565216,5.0724637681159415,10.144927536231883,80.0,20.0,13.10344827586207,6.896551724137931,5.263157894736842,5.677849879489723,6.172646675103627,131.26135843763242,0.9527595027451655,Jr,5,4,,,,,2,2024
Will Hotalen,8270475?year_stat_category_id=15081,0,Alabama Huntsville,Gulf South,10,5,9.64,23.1,44,30,25,18,32,8,6,0,2,133,24,12,220,0.0,12.467532467532466,7.012987012987012,3.1168831168831166,11.688311688311689,17.142857142857142,100.0,24.06015037593985,13.533834586466165,10.526315789473683,25.0,8.976258395289543,6.168678986345935,56.57131933739752,-0.2962509901842821,Sr,2,2,,,,,2,2024
Justin Perreault,8264859?year_stat_category_id=15081,0,Alabama Huntsville,Gulf South,9,0,12.91,7.2,17,15,11,3,3,4,3,0,5,48,14,4,136,0.0,3.7499999999999996,3.7499999999999996,5.0,18.75,21.25,62.5,6.25,6.25,0.0,22.22222222222222,14.369476288507435,10.205450601707296,7.91864446533217,-0.22913709513168073,Sr,8,5,,,,,2,2024
Logan Mooney,8454633?year_stat_category_id=15081,L/L,Alabama Huntsville,Gulf South,10,2,4.91,14.2,15,11,8,13,13,0,1,1,1,75,19,11,148,0.0,8.23943661971831,8.23943661971831,0.0,6.971830985915494,9.507042253521128,66.66666666666666,17.333333333333336,17.333333333333336,0.0,0.0,5.774014629665496,7.410795873975906,126.94659522267861,0.007397433401158268,Fr,3,2,,,,,2,2024
Will Griffith,8258973?year_stat_category_id=15081,0,Alabama Huntsville,Gulf South,6,0,12.27,3.2,6,7,5,4,6,0,0,0,0,22,1,5,41,0.0,16.875,11.25,0.0,19.6875,16.875,25.0,27.27272727272727,18.181818181818183,9.090909090909086,0.0,4.647254066285214,5.0295286332129745,17.440880525919876,0.012019763333186148,Sr,4,1,,,,,2,2024
Cole Loftis,8259042?year_stat_category_id=15081,0,Alabama Huntsville,Gulf South,10,1,10.5,18.0,22,23,21,14,17,1,4,2,0,91,23,13,170,0.0,8.5,7.0,0.5,11.5,11.0,44.44444444444444,18.681318681318682,15.384615384615385,3.2967032967032974,4.166666666666666,5.813920732951881,6.722736662954768,43.775814630982765,-0.0021532088457404674,So,9,4,,,,,2,2024
Landon Singley,8274464?year_stat_category_id=15081,0,Alabama Huntsville,Gulf South,8,3,11.91,11.1,22,16,15,7,12,1,6,0,2,65,9,12,135,0.0,9.72972972972973,5.675675675675675,0.8108108108108109,12.972972972972974,17.83783783783784,100.0,18.461538461538463,10.76923076923077,7.692307692307693,10.0,6.088695507726656,6.0195771421129916,22.797138310000477,0.08027932659527869,Jr,1,1,,,,,2,2024
Aubry Cleghorn,8267886?year_stat_category_id=15081,0,Alabama Huntsville,Gulf South,13,0,9.64,9.1,18,11,10,3,4,2,2,0,1,49,15,9,99,0.0,3.956043956043956,2.967032967032967,1.978021978021978,10.87912087912088,17.802197802197803,40.0,8.16326530612245,6.122448979591836,2.0408163265306127,11.76470588235294,7.943957362988511,7.372060268578638,56.57131933739752,-0.07859383442305229,So,20,8,,,,,2,2024
Trey Wright,8285255?year_stat_category_id=15081,0,Alabama Huntsville,Gulf South,15,1,5.88,26.0,21,22,17,20,21,3,4,0,2,119,28,22,297,0.0,7.269230769230769,6.923076923076923,1.0384615384615385,7.615384615384615,7.269230769230769,42.857142857142854,17.647058823529413,16.80672268907563,0.8403361344537821,9.67741935483871,7.070330989362137,7.0288554908711305,112.51445619335037,-0.1311754453882493,Sr,14,6,,,,,2,2024
Cory Hagood,8286508?year_stat_category_id=15081,0,Alabama Huntsville,Gulf South,18,5,5.89,44.1,51,36,29,10,35,9,12,1,6,200,73,22,513,0.0,7.142857142857142,2.0408163265306123,1.836734693877551,7.346938775510204,10.408163265306122,28.57142857142857,17.5,5.0,12.5,10.975609756097562,6.801449077623083,6.422964868141094,112.36567125490369,0.03870276333865974,Jr,7,2,,,,,2,2024
Luka Boylan,8280596?year_stat_category_id=15081,0,Alabama Huntsville,Gulf South,2,0,5.4,1.2,0,1,1,1,2,0,0,0,1,7,1,2,31,0.0,15.0,7.5,0.0,7.5,0.0,0.0,28.57142857142857,14.285714285714285,14.285714285714285,0.0,6.313920732951881,7.333319578092574,119.65613323879114,-0.003048706036286788,So,0,0,,,,,2,2024
John Emerson,8282070?year_stat_category_id=15081,0,Alabama Huntsville,Gulf South,3,0,40.5,0.2,2,3,3,4,1,0,1,0,1,9,1,0,22,0.0,45.0,180.0,0.0,135.0,90.0,0.0,11.11111111111111,44.44444444444444,-33.33333333333333,0.0,69.64725406628521,75.76364713712938,-402.5790007090664,-0.04685633678424779,Sr,2,0,,,,,2,2024
Connor Edwards,8454613?year_stat_category_id=15081,L/L,Alabama Huntsville,Gulf South,11,1,6.48,16.2,25,13,12,7,6,3,0,1,5,83,22,17,148,0.0,3.3333333333333335,3.8888888888888893,1.6666666666666667,7.222222222222222,13.88888888888889,0.0,7.228915662650602,8.433734939759036,-1.2048192771084345,12.0,8.536142955174103,8.016511186916128,103.58735988654936,-0.1675254744234276,Jr,0,0,,,,,2,2024
Jonah Smith,8454526?year_stat_category_id=15081,-/R,Alabama Huntsville,Gulf South,11,1,11.88,8.1,17,11,11,5,8,1,3,1,3,50,9,8,97,0.0,8.88888888888889,5.555555555555556,1.1111111111111112,12.222222222222223,18.88888888888889,75.0,16.0,10.0,6.0,10.0,7.2398466588778065,7.145128898592415,23.243493125340507,-0.04501947331837625,Sr,4,3,,,,,2,2024
Jacob Peters,8454577?year_stat_category_id=15081,R/R,Alabama Huntsville,Gulf South,13,13,7.2,60.0,71,56,48,23,46,9,14,5,4,273,76,47,657,0.0,6.9,3.45,1.3499999999999999,8.4,10.65,0.0,16.84981684981685,8.424908424908425,8.424908424908425,10.588235294117647,6.413920732951881,6.19689876969106,92.8748443183882,0.6640832367396593,Jr,0,0,,,,,2,2024
Tanner Giles,8454598?year_stat_category_id=15081,0,Alabama Huntsville,Gulf South,23,0,5.86,27.2,39,24,18,13,10,4,8,0,5,140,22,44,304,0.0,3.308823529411765,4.301470588235294,1.3235294117647058,7.9411764705882355,12.904411764705882,45.45454545454545,7.142857142857142,9.285714285714286,-2.142857142857144,15.384615384615385,7.809018772167567,7.066564506299539,112.81202607024372,-0.22109700508076147,Sr,22,10,,,,,2,2024
