Player,player_id,B/T,Team,Conference,App,GS,ERA,IP,H,R,ER,BB,SO,HR-A,2B-A,3B-A,HB,BF,FO,GO,Pitches,gmLI,K9,BB9,HR9,RA9,H9,IR-A%,K%,BB%,K-BB%,HR/FB,FIP,xFIP,ERA+,WAR,Yr,Inh Run,Inh Run Score,Clutch,pWPA,pREA,pWPA/LI,Division,Season
Eric Hill,7559366?year_stat_category_id=14941,R/R,Chico St.,CCAA,18,1,3.69,31.2,29,15,13,11,29,3,7,1,4,134,33,27,327,0.0,8.365384615384615,3.1730769230769234,0.8653846153846154,4.326923076923077,8.365384615384615,26.31578947368421,21.641791044776117,8.208955223880597,13.43283582089552,8.333333333333332,5.514928201090508,5.7222555925373815,142.6559738164392,-0.09318032582433353,Jr,19,5,,,,,2,2022
Tyler Chivens,7559358?year_stat_category_id=14941,R/R,Chico St.,CCAA,9,0,1.88,14.1,9,3,3,9,17,0,1,0,3,61,5,17,91,0.0,10.851063829787234,5.74468085106383,0.0,1.9148936170212767,5.74468085106383,0.0,27.86885245901639,14.754098360655737,13.114754098360654,0.0,4.8234388393883805,5.271317233922881,170.78407338073325,-0.0059882060314342955,Jr,5,0,,,,,2,2022
Braeden Gowdy,7559300?year_stat_category_id=14941,R/R,Chico St.,CCAA,12,11,5.66,47.2,64,32,30,13,40,3,13,1,10,225,44,49,557,0.0,7.627118644067796,2.4788135593220337,0.5720338983050848,6.101694915254237,12.203389830508474,0.0,17.77777777777778,5.777777777777778,12.0,6.382978723404255,5.274815206740226,5.706209325630112,112.04141241220755,0.5496266876430187,Jr,0,0,,,,,2,2022
Josh Verdon,7559303?year_stat_category_id=14941,R/R,Chico St.,CCAA,18,1,4.14,37.0,39,19,17,17,35,3,6,0,4,168,29,40,490,0.0,8.513513513513514,4.135135135135135,0.7297297297297298,4.621621621621621,9.486486486486486,73.33333333333333,20.833333333333336,10.119047619047619,10.714285714285717,9.375,5.54645973262204,5.584744768373209,135.66279989161472,-0.11520079537933625,Jr,15,11,,,,,2,2022
Cody Gentry,7559371?year_stat_category_id=14941,L/L,Chico St.,CCAA,14,13,5.29,66.1,79,48,39,29,39,5,16,1,7,316,82,68,721,0.0,5.310136157337369,3.9485627836611195,0.680786686838124,6.535552193645992,10.75642965204236,66.66666666666666,12.341772151898734,9.177215189873419,3.1645569620253156,5.747126436781609,6.118811206637659,6.79782006163152,117.79135541706323,0.3195619874990462,So,3,2,,,,,2,2022
Rylan Tinsley,7559377?year_stat_category_id=14941,L/L,Chico St.,CCAA,13,12,5.03,62.2,68,36,35,32,35,3,18,3,11,290,83,56,747,0.0,5.064308681672025,4.630225080385852,0.4340836012861736,5.209003215434084,9.839228295819936,0.0,12.068965517241379,11.03448275862069,1.0344827586206886,3.488372093023256,6.257157568721805,7.376441624067576,121.83185590696182,0.22840557047096005,Jr,2,0,,,,,2,2022
Gavin Kinney,7559380?year_stat_category_id=14941,L/R,Chico St.,CCAA,10,0,5.52,14.2,17,9,9,9,20,0,1,1,1,71,15,9,90,0.0,12.67605633802817,5.704225352112676,0.0,5.704225352112676,10.774647887323944,66.66666666666666,28.169014084507044,12.676056338028168,15.492957746478876,0.0,3.977369515644499,5.311542479645157,114.21706652215295,0.04383857447098953,So,3,2,,,,,2,2022
Cayden Castellanos,7559385?year_stat_category_id=14941,R/R,Chico St.,CCAA,15,0,8.16,14.1,21,14,13,7,12,2,4,1,1,72,17,13,168,0.0,7.659574468085107,4.468085106382978,1.2765957446808511,8.936170212765957,13.404255319148936,62.5,16.666666666666664,9.722222222222223,6.944444444444441,10.526315789473683,6.525566498962849,6.383532766988274,73.19044616318263,-0.10369485858738395,Fr,8,5,,,,,2,2022
Gerrit Erickson,7559407?year_stat_category_id=14941,R/R,Chico St.,CCAA,18,0,2.01,22.1,14,6,5,6,6,1,2,0,3,85,34,22,249,0.0,2.443438914027149,2.443438914027149,0.4072398190045249,2.443438914027149,5.701357466063348,9.090909090909092,7.0588235294117645,7.0588235294117645,0.0,2.857142857142857,5.94856319354903,7.360581181809444,168.76382313578395,-0.11111355297265262,Fr,11,1,,,,,2,2022
Kevin Lyons,7559383?year_stat_category_id=14941,B/R,Chico St.,CCAA,20,0,3.68,36.2,39,19,15,12,26,0,16,0,5,163,34,41,431,0.0,6.4640883977900545,2.983425414364641,0.0,4.723756906077348,9.696132596685082,64.70588235294117,15.950920245398773,7.361963190184049,8.588957055214724,0.0,4.65397055836491,5.840229687314298,142.8113776814353,0.010450356448184706,So,17,11,,,,,2,2022
Dylan Gordon,7559384?year_stat_category_id=14941,R/R,Chico St.,CCAA,2,0,0.0,1.1,1,0,0,1,0,0,0,0,1,7,2,2,22,0.0,0.0,8.181818181818182,0.0,0.0,8.181818181818182,0.0,0.0,14.285714285714285,-14.285714285714285,0.0,10.13614032230263,12.432534999734065,200.0,-0.02390145157108077,Sr,1,0,,,,,2,2022
Julian Eskridge,7559370?year_stat_category_id=14941,R/R,Chico St.,CCAA,3,0,9.0,3.0,6,3,3,1,2,0,0,0,2,18,5,2,4,0.0,6.0,3.0,0.0,9.0,18.0,0.0,11.11111111111111,5.555555555555555,5.555555555555555,0.0,6.348261534423842,8.453289988735992,60.13652150351023,-0.019922481587546018,Fr,2,0,,,,,2,2022
Caleb Peterson,7352576?year_stat_category_id=14941,0,Chowan,Conference Carolinas,13,0,8.41,20.1,25,24,19,19,16,4,5,1,5,112,14,26,347,0.0,7.164179104477611,8.507462686567163,1.7910447761194028,10.746268656716417,11.194029850746269,83.33333333333334,14.285714285714285,16.964285714285715,-2.6785714285714306,22.22222222222222,9.258709295617871,7.8027046840045,81.20372950978346,-0.26635179052276553,Sr,6,5,,,,,2,2022
Patrick Krack,7349032?year_stat_category_id=14941,0,Chowan,Conference Carolinas,1,0,18.0,1.0,1,2,2,3,1,0,0,0,0,7,1,1,34,0.0,9.0,27.0,0.0,18.0,9.0,0.0,14.285714285714285,42.857142857142854,-28.57142857142857,0.0,11.681594867757175,12.944611940344465,-54.26074540117689,-0.021535782418719066,Jr,0,0,,,,,2,2022
Timothy Blackmon,7332700?year_stat_category_id=14941,0,Chowan,Conference Carolinas,13,0,7.79,17.1,26,25,15,16,15,2,8,1,6,102,22,10,260,0.0,7.894736842105263,8.421052631578947,1.0526315789473684,13.157894736842103,13.68421052631579,46.15384615384615,14.705882352941178,15.686274509803921,-0.9803921568627434,8.333333333333332,8.307325861909222,8.5595135661253,89.9615996291573,-0.17105138459978886,Jr,13,6,,,,,2,2022
Shane Rademacher,7341794?year_stat_category_id=14941,0,Chowan,Conference Carolinas,13,13,5.68,69.2,80,57,44,29,85,7,16,2,5,325,74,42,739,0.0,11.054913294797688,3.7716763005780347,0.9104046242774566,7.413294797687861,10.404624277456646,0.0,26.153846153846157,8.923076923076923,17.230769230769234,8.641975308641975,5.013964809953706,5.1773229440515465,119.76660922896194,1.4462867894568943,Jr,0,0,,,,,2,2022
Collin Riddick,7344548?year_stat_category_id=14941,0,Chowan,Conference Carolinas,6,1,34.71,4.2,11,19,18,13,6,0,1,1,2,39,5,2,123,0.0,12.857142857142858,27.857142857142854,0.0,40.714285714285715,23.571428571428573,0.0,15.384615384615385,33.33333333333333,-17.948717948717942,0.0,12.538737724900031,14.04232947798014,-290.29947071526954,-0.099670827852222,So,0,0,,,,,2,2022
Welinton Mariano,7338454?year_stat_category_id=14941,0,Chowan,Conference Carolinas,9,1,13.91,11.0,12,22,17,19,13,1,3,1,11,77,14,4,159,0.0,10.636363636363637,15.545454545454545,0.8181818181818182,18.0,9.818181818181817,100.0,16.883116883116884,24.675324675324674,-7.79220779220779,6.666666666666667,11.681594867757175,12.22207269401257,3.5129461927571493,-0.22982257146111656,Sr,3,3,,,,,2,2022
Jayden Bailey,7347371?year_stat_category_id=14941,0,Chowan,Conference Carolinas,8,0,11.32,10.1,18,15,13,6,11,2,7,0,2,58,14,4,174,0.0,9.801980198019802,5.346534653465346,1.7821782178217822,13.366336633663366,16.03960396039604,25.0,18.96551724137931,10.344827586206897,8.620689655172413,12.5,7.453872095479948,6.880433794628129,40.09824233659318,-0.07103279549718676,So,4,1,,,,,2,2022
DeeJay Seelbach,7350105?year_stat_category_id=14941,0,Chowan,Conference Carolinas,13,0,21.6,11.2,20,35,28,22,15,2,3,0,5,84,12,8,239,0.0,12.05357142857143,17.67857142857143,1.6071428571428572,28.125,16.071428571428573,55.55555555555556,17.857142857142858,26.190476190476193,-8.333333333333336,14.285714285714285,11.556594867757175,10.813937637062716,-105.11289448141233,-0.23708319187523913,Sr,9,5,,,,,2,2022
Carson Everrette,7551671?year_stat_category_id=14941,0,Chowan,Conference Carolinas,12,4,11.61,31.0,53,43,40,17,22,6,10,0,5,167,37,30,430,0.0,6.387096774193549,4.935483870967742,1.7419354838709677,12.483870967741936,15.387096774193548,0.0,13.17365269461078,10.179640718562874,2.994011976047906,13.953488372093023,7.907401319370078,7.143199194249222,36.001819216240904,-0.21321229469252595,Fr,3,0,,,,,2,2022
Ben Bausas,7551681?year_stat_category_id=14941,0,Chowan,Conference Carolinas,9,1,3.48,20.2,22,15,8,6,14,0,5,0,3,94,24,21,254,0.0,6.237623762376238,2.673267326732673,0.0,6.683168316831683,9.801980198019802,50.0,14.893617021276595,6.382978723404255,8.51063829787234,0.0,4.6320899172621255,6.1327042609301925,150.84292255577247,0.07468188248275712,Fr,8,4,,,,,2,2022
Jarret Henderson,7551668?year_stat_category_id=14941,0,Chowan,Conference Carolinas,11,9,7.71,44.1,69,41,38,15,32,12,17,2,5,214,51,39,459,0.0,6.530612244897959,3.061224489795918,2.4489795918367343,8.36734693877551,14.081632653061224,66.66666666666666,14.953271028037381,7.009345794392523,7.943925233644858,19.047619047619047,8.128306885897764,6.3952020236074985,91.0916473864959,-0.1531833943014125,Sr,3,2,,,,,2,2022
Jackson Dunlap,7551683?year_stat_category_id=14941,0,Chowan,Conference Carolinas,1,0,0.0,1.0,1,0,0,1,3,0,0,0,0,5,0,0,27,0.0,27.0,9.0,0.0,0.0,9.0,0.0,60.0,20.0,40.0,0.0,1.681594867757175,1.681594867757175,200.0,0.01384250756243774,Fr,0,0,,,,,2,2022
Konner Tomzcak,7551686?year_stat_category_id=14941,0,Chowan,Conference Carolinas,6,0,17.28,8.1,20,17,16,6,6,4,2,0,2,55,10,10,79,0.0,6.666666666666667,6.666666666666667,4.444444444444445,18.88888888888889,22.222222222222225,100.0,10.909090909090908,10.909090909090908,0.0,28.57142857142857,12.582829435658411,8.346068820377182,-44.09031558512986,-0.19726295491930798,Fr,5,5,,,,,2,2022
Nicky Wohleking,7551694?year_stat_category_id=14941,0,Chowan,Conference Carolinas,13,12,9.77,50.2,83,63,55,29,44,5,23,1,4,273,66,41,639,0.0,7.888446215139442,5.199203187250996,0.896414342629482,11.294820717131474,14.8804780876494,0.0,16.117216117216117,10.622710622710622,5.4945054945054945,7.042253521126761,6.195539090864745,6.687057261257126,61.99291763502786,0.5566833803002702,So,0,0,,,,,2,2022
Carrington Williams,7551687?year_stat_category_id=14941,0,Chowan,Conference Carolinas,1,0,27.0,0.1,4,3,1,0,0,1,1,0,0,6,1,0,13,0.0,0.0,0.0,90.0,270.0,360.0,100.0,0.0,0.0,0.0,50.0,134.68159486775718,29.94193631950297,-181.3911181017654,-0.042701448756005914,Fr,2,2,,,,,2,2022
Alex Brown,7551724?year_stat_category_id=14941,0,Chowan,Conference Carolinas,11,0,16.2,13.1,24,24,24,9,10,4,5,0,6,77,21,7,167,0.0,6.870229007633588,6.183206106870229,2.7480916030534353,16.48854961832061,16.48854961832061,54.54545454545454,12.987012987012985,11.688311688311687,1.2987012987012978,16.0,10.559457463177022,9.000329739106965,-28.83467086105922,-0.2319300607769207,Fr,11,6,,,,,2,2022
TyShawn Sellers,7551720?year_stat_category_id=14941,0,Chowan,Conference Carolinas,4,0,24.3,3.1,12,12,9,4,2,2,1,0,1,29,7,1,78,0.0,5.806451612903226,11.612903225806452,5.806451612903226,34.83870967741935,34.83870967741935,100.0,6.896551724137931,13.793103448275861,-6.896551724137931,22.22222222222222,16.617078738724917,11.896805723655758,-143.25200629158888,-0.11793147466572618,Fr,2,2,,,,,2,2022
Ryan Bellamy,7551692?year_stat_category_id=14941,0,Chowan,Conference Carolinas,1,0,0.0,1.0,2,2,0,1,1,0,0,0,1,8,1,2,26,0.0,9.0,9.0,0.0,18.0,18.0,0.0,12.5,12.5,0.0,0.0,8.681594867757175,9.944611940344465,200.0,-0.011311569635852805,Fr,0,0,,,,,2,2022
Travis Cole,7352380?year_stat_category_id=14941,R/R,Christian Brothers,Gulf South,11,11,8.33,58.1,85,58,54,25,45,8,12,2,4,288,61,61,422,0.0,6.970740103270224,3.87263339070568,1.2392426850258174,8.984509466437178,13.166953528399311,0.0,15.625,8.680555555555555,6.944444444444445,11.594202898550725,6.4199769675850575,6.129928396303182,69.38220418919656,0.3286119398768192,Jr,0,0,,,,,2,2022
Jacob Barney,7352764?year_stat_category_id=14941,0,Christian Brothers,Gulf South,17,0,6.93,24.2,24,25,19,23,14,3,3,0,1,122,24,29,204,0.0,5.206611570247935,8.553719008264464,1.115702479338843,9.297520661157026,8.925619834710744,50.0,11.475409836065573,18.852459016393443,-7.3770491803278695,11.11111111111111,8.111346933872877,7.9089279652719195,91.33477491370134,-0.30001181947961286,Sr,8,4,,,,,2,2022
Banks Caughman,7356814?year_stat_category_id=14941,R/R,Christian Brothers,Gulf South,13,0,8.53,25.1,32,31,24,20,21,3,6,1,9,140,25,27,113,0.0,7.529880478087649,7.171314741035856,1.0756972111553784,11.115537848605578,11.474103585657371,36.36363636363637,15.0,14.285714285714285,0.7142857142857153,10.714285714285714,8.028208413573907,7.8833669009222795,66.24612265712445,-0.302105462508506,So,11,4,,,,,2,2022
Alex Meadows,7333048?year_stat_category_id=14941,R/R,Christian Brothers,Gulf South,7,0,12.46,8.2,18,13,12,2,5,3,2,0,0,47,9,11,26,0.0,5.487804878048781,2.1951219512195124,3.2926829268292686,14.26829268292683,19.75609756097561,25.0,10.638297872340425,4.25531914893617,6.382978723404255,25.0,8.949887550684004,6.042107656909307,4.622120551907449,-0.12878616739186732,So,4,1,,,,,2,2022
Garrett Dooley,7337093?year_stat_category_id=14941,0,Christian Brothers,Gulf South,15,12,7.96,57.2,68,52,51,26,40,6,19,1,23,286,73,52,285,0.0,6.293706293706293,4.090909090909091,0.9440559440559441,8.181818181818182,10.699300699300698,100.0,13.986013986013987,9.090909090909092,4.895104895104895,7.59493670886076,7.21655990272221,7.597300265211649,75.18395502352998,-0.1515331846019993,Sr,6,6,,,,,2,2022
Hayden Smith,7342200?year_stat_category_id=14941,R/R,Christian Brothers,Gulf South,7,0,4.35,10.1,14,6,5,7,7,0,5,0,1,54,16,8,80,0.0,6.237623762376238,6.237623762376238,0.0,5.346534653465346,12.475247524752476,0.0,12.962962962962962,12.962962962962962,0.0,0.0,5.671693877658165,7.672513002548921,131.79022667743158,-0.026451138663637942,So,4,0,,,,,2,2022
Sam Das,7348695?year_stat_category_id=14941,R/R,Christian Brothers,Gulf South,3,0,3.86,4.2,5,4,2,5,5,0,0,0,1,25,6,3,0,0.0,10.714285714285714,10.714285714285714,0.0,8.571428571428571,10.714285714285714,0.0,20.0,20.0,0.0,0.0,6.58635677251908,8.390666876215208,139.47362643100826,-0.02659988748746333,Jr,3,0,,,,,2,2022
Ben Seeger,7336326?year_stat_category_id=14941,R/R,Christian Brothers,Gulf South,12,0,8.71,10.1,14,12,10,9,5,1,4,1,5,59,11,11,66,0.0,4.455445544554456,8.01980198019802,0.8910891089108911,10.693069306930692,12.475247524752476,50.0,8.47457627118644,15.254237288135593,-6.779661016949154,8.333333333333332,9.13704041231163,9.35052604310841,63.42364927825954,-0.16661033722474747,So,8,4,,,,,2,2022
Jake Wurms,7571411?year_stat_category_id=14941,R/R,Christian Brothers,Gulf South,15,5,9.53,34.0,43,39,36,26,28,6,11,0,4,172,36,31,190,0.0,7.411764705882352,6.88235294117647,1.5882352941176472,10.323529411764705,11.382352941176471,20.0,16.27906976744186,15.11627906976744,1.1627906976744207,14.285714285714285,7.975712514815998,7.241792428012063,50.56571499676388,-0.45250033001131174,Fr,5,1,,,,,2,2022
Joseph Gibson,7557597?year_stat_category_id=14941,R/R,Christian Brothers,Gulf South,19,5,5.36,47.0,51,34,28,27,39,3,8,2,13,222,53,38,338,0.0,7.468085106382978,5.170212765957447,0.5744680851063829,6.510638297872341,9.76595744680851,30.0,17.56756756756757,12.162162162162163,5.405405405405405,5.357142857142857,6.404999123076324,7.0800832946696906,115.95301494046741,-0.07485022925867879,Fr,10,3,,,,,2,2022
Sam Brumbaugh,7557603?year_stat_category_id=14941,R/R,Christian Brothers,Gulf South,11,9,6.42,47.2,49,42,34,25,48,5,15,2,3,221,52,37,267,0.0,9.152542372881356,4.766949152542372,0.9533898305084745,8.008474576271187,9.34322033898305,66.66666666666666,21.71945701357466,11.312217194570136,10.407239819004525,8.771929824561402,5.804476223689378,5.952611247788436,99.33178282048523,0.4189753336978143,Fr,3,2,,,,,2,2022
Jackson Ryan,7557596?year_stat_category_id=14941,R/R,Christian Brothers,Gulf South,14,4,4.5,30.0,41,23,15,10,25,4,11,0,2,142,28,29,74,0.0,7.5,3.0,1.2,6.9,12.3,100.0,17.6056338028169,7.042253521126761,10.56338028169014,12.5,5.948261534423842,5.562146411850284,129.43816552837748,0.07032719268719426,Fr,2,2,,,,,2,2022
Michael  Pomper,7557609?year_stat_category_id=14941,R/R,Christian Brothers,Gulf South,2,0,0.0,0.2,0,0,0,0,1,0,0,0,0,2,1,0,0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,-5.318405132242825,0.9966802306936242,200.0,0.008434031940799055,Fr,0,0,,,,,2,2022
Nick Deifel,7591030?year_stat_category_id=14941,R/R,Christian Brothers,Gulf South,1,0,0.0,3.0,1,0,0,1,2,0,0,0,0,10,3,3,0,0.0,6.0,3.0,0.0,0.0,3.0,0.0,20.0,10.0,10.0,0.0,4.348261534423842,5.611278607011132,200.0,0.009064970600176494,Sr,0,0,,,,,2,2022
Trevonte Green,7352831?year_stat_category_id=14941,0,Claflin,Peach Belt,10,0,18.64,14.0,24,31,29,23,6,3,4,0,4,96,22,13,198,0.0,3.8571428571428568,14.785714285714285,1.9285714285714284,19.92857142857143,15.428571428571427,85.71428571428571,6.25,23.958333333333336,-17.708333333333336,12.0,12.395880582042889,11.865553925948763,-58.53852641233894,-0.3506133923448994,Jr,7,6,,,,,2,2022
Kyle Hawkins,7339298?year_stat_category_id=14941,R/R,Claflin,Peach Belt,11,11,10.7,53.0,77,67,63,35,28,10,13,2,7,273,64,56,541,0.0,4.754716981132075,5.943396226415094,1.6981132075471699,11.377358490566037,13.075471698113207,0.0,10.256410256410255,12.82051282051282,-2.564102564102564,13.513513513513514,8.455179773417552,7.765807384199807,51.59000898004149,-0.2866954226030911,Jr,0,0,,,,,2,2022
Christian Carr,7331891?year_stat_category_id=14941,0,Claflin,Peach Belt,10,1,13.79,15.2,29,37,24,19,9,1,8,1,6,101,18,17,78,0.0,5.328947368421053,11.25,0.5921052631578947,21.907894736842103,17.17105263157895,81.81818181818183,8.91089108910891,18.81188118811881,-9.900990099009901,5.263157894736842,9.286858025651913,10.010366208491288,8.731422788296438,-0.2099783334221184,Jr,11,9,,,,,2,2022
Jaden Hardin,7335729?year_stat_category_id=14941,0,Claflin,Peach Belt,8,1,11.32,10.1,18,17,13,11,5,4,4,1,2,61,18,6,96,0.0,4.455445544554456,9.801980198019802,3.5643564356435644,15.14851485148515,16.03960396039604,87.5,8.19672131147541,18.0327868852459,-9.836065573770492,18.181818181818183,12.701396847955195,10.304008293194837,42.99055155645508,-0.2578987510176471,Jr,8,7,,,,,2,2022
X'zavier Johnson,7330960?year_stat_category_id=14941,0,Claflin,Peach Belt,3,2,50.14,2.1,10,15,13,5,0,1,6,0,0,23,6,1,63,0.0,0.0,21.428571428571427,4.285714285714286,64.28571428571428,42.857142857142854,0.0,0.0,21.73913043478261,-21.73913043478261,14.285714285714285,18.014928201090505,16.03450891923862,-495.44644390100194,-0.0870434605789246,Sr,0,0,,,,,2,2022
Christopher Holley,7336136?year_stat_category_id=14941,0,Claflin,Peach Belt,9,1,16.71,14.0,23,27,26,17,3,5,7,0,7,86,23,13,155,0.0,1.9285714285714284,10.928571428571427,3.2142857142857144,17.357142857142858,14.785714285714285,70.0,3.488372093023256,19.767441860465116,-16.27906976744186,17.857142857142858,14.038737724900033,11.92191472721747,-31.769247658271695,-0.4172947305981336,So,10,7,,,,,2,2022
Charles Jackson,7346168?year_stat_category_id=14941,0,Claflin,Peach Belt,11,9,13.5,38.0,57,64,57,45,33,7,18,2,11,225,34,38,542,0.0,7.815789473684211,10.657894736842104,1.657894736842105,15.157894736842104,13.5,0.0,14.666666666666666,20.0,-5.333333333333334,17.073170731707318,9.760542236178228,8.728534340811883,12.753749647715873,-0.6135621089213934,Sr,0,0,,,,,2,2022
Mackenze Gay,7347609?year_stat_category_id=14941,0,Claflin,Peach Belt,5,3,5.48,21.1,22,17,13,12,14,1,5,0,7,101,15,28,49,0.0,5.971563981042654,5.118483412322274,0.42654028436018954,7.251184834123222,9.38388625592417,0.0,13.861386138613863,11.881188118811881,1.980198019801982,6.25,6.672116194771393,7.013740515216731,123.99189244959132,0.06623775270127452,Jr,0,0,,,,,2,2022
Jaylen PATTERSON,7595574?year_stat_category_id=14941,0,Claflin,Peach Belt,5,2,25.41,11.1,24,36,32,16,5,6,2,0,10,86,20,9,152,0.0,4.054054054054054,12.972972972972974,4.864864864864865,29.18918918918919,19.45945945945946,33.33333333333333,5.813953488372093,18.6046511627907,-12.790697674418606,23.076923076923077,17.83474802091033,13.766139362105783,-152.43905344085476,-0.4330346043566477,Fr,3,1,,,,,2,2022
Jordan MCRAY,7591615?year_stat_category_id=14941,0,Claflin,Peach Belt,7,0,24.0,6.0,2,16,16,20,3,1,0,0,4,42,9,4,45,0.0,4.5,30.0,1.5,24.0,3.0,0.0,7.142857142857142,47.61904761904761,-40.47619047619047,10.0,17.84826153442384,17.786623322069325,-132.8822228485051,-0.2632046016008308,Sr,1,0,,,,,2,2022
Talmon Hubbard,7571409?year_stat_category_id=14941,0,Claflin,Peach Belt,14,3,13.95,30.1,51,57,47,33,14,10,9,0,11,185,44,29,312,0.0,4.186046511627907,9.867109634551493,2.990033222591362,17.043189368770765,15.249169435215947,75.0,7.567567567567568,17.83783783783784,-10.27027027027027,18.51851851851852,12.455681246494716,10.402622174059953,6.512207969306405,-1.2188796933251536,Sr,12,9,,,,,2,2022
Justin Josey,7593873?year_stat_category_id=14941,0,Claflin,Peach Belt,7,0,20.25,10.2,26,25,24,16,2,0,10,0,4,76,19,9,32,0.0,1.7647058823529413,14.11764705882353,0.0,22.058823529411768,22.94117647058824,0.0,2.631578947368421,21.052631578947366,-18.421052631578945,0.0,10.171790946188548,12.524469806890362,-80.86937552842616,-0.17765422839434364,So,6,0,,,,,2,2022
Michael Coit,7591792?year_stat_category_id=14941,R/R,Claflin,Peach Belt,7,0,21.0,6.0,15,16,14,8,4,1,5,1,3,46,8,6,97,0.0,6.0,12.0,1.5,24.0,22.5,100.0,8.695652173913043,17.391304347826086,-8.695652173913043,11.11111111111111,11.014928201090509,10.742787143304778,-91.271944992442,-0.1231929785328211,Fr,4,4,,,,,2,2022
E FIGUEORA,7591793?year_stat_category_id=14941,0,Claflin,Peach Belt,7,0,9.95,6.1,9,14,7,13,1,2,0,0,8,49,7,7,117,0.0,1.4754098360655739,19.18032786885246,2.9508196721311477,20.655737704918035,13.278688524590164,85.71428571428571,2.0408163265306123,26.53061224489796,-24.489795918367346,22.22222222222222,18.943889949724387,16.54506267977121,61.99257844405726,-0.28937575559903356,Jr,7,6,,,,,2,2022
Danny Fox,7354351?year_stat_category_id=14941,R/R,Clarion,PSAC,3,1,21.6,3.1,7,8,8,4,7,1,1,0,2,23,2,1,27,0.0,20.32258064516129,11.612903225806452,2.903225806451613,23.225806451612904,20.32258064516129,100.0,30.434782608695656,17.391304347826086,13.04347826086957,33.33333333333333,10.16546583549911,7.194192034777133,-166.63597190783568,-0.08047648139158746,Sr,1,1,,,,,2,2022
Logan Schlegel,7352456?year_stat_category_id=14941,R/R,Clarion,PSAC,9,8,7.51,38.1,46,39,32,28,30,9,6,0,7,191,41,35,179,0.0,7.086614173228346,6.6141732283464565,2.1259842519685037,9.21259842519685,10.866141732283463,0.0,15.706806282722512,14.659685863874344,1.0471204188481682,18.0,8.933563371694182,7.520199949892726,72.5261042116738,-0.992363793260662,So,1,0,,,,,2,2022
Dan Miller,7341535?year_stat_category_id=14941,R/R,Clarion,PSAC,9,2,13.5,14.2,22,23,22,21,14,4,5,0,5,89,8,17,48,0.0,8.873239436619718,13.309859154929578,2.535211267605634,14.577464788732396,13.943661971830988,0.0,15.730337078651685,23.595505617977526,-7.8651685393258415,33.33333333333333,11.864693459306471,9.270059999521083,-29.147482442397266,-0.4702188916864308,So,2,0,,,,,2,2022
Michael Proios,7350565?year_stat_category_id=14941,0,Clarion,PSAC,12,5,7.85,36.2,48,37,32,16,31,5,10,1,4,180,53,22,84,0.0,7.707182320441988,3.9779005524861875,1.2430939226519335,9.198895027624308,11.933701657458563,33.33333333333333,17.22222222222222,8.88888888888889,8.333333333333332,8.620689655172415,6.421926359469882,6.649964763062778,66.75498243164309,-0.3806904238778074,Jr,6,2,,,,,2,2022
Bryan Layton,7334116?year_stat_category_id=14941,0,Clarion,PSAC,9,8,6.44,29.1,40,24,21,8,33,10,4,1,5,145,32,24,120,0.0,10.206185567010309,2.474226804123711,3.0927835051546393,7.422680412371133,12.371134020618557,0.0,22.758620689655174,5.517241379310345,17.24137931034483,23.809523809523807,8.221113768100818,5.576671054996563,90.68816393118233,-0.6128971142506768,Sr,0,0,,,,,2,2022
Anthony Tucci,7333063?year_stat_category_id=14941,0,Clarion,PSAC,15,3,8.49,35.0,47,38,33,20,37,6,5,0,4,175,35,30,274,0.0,9.514285714285714,5.142857142857142,1.542857142857143,9.77142857142857,12.085714285714285,0.0,21.142857142857142,11.428571428571429,9.714285714285714,14.634146341463413,6.853023439185746,6.103986295645143,55.89169437511461,-0.5804604166410159,Sr,3,0,,,,,2,2022
Bryce Grenet,7336981?year_stat_category_id=14941,0,Clarion,PSAC,10,8,10.37,37.1,52,45,43,31,27,6,9,1,3,197,51,31,282,0.0,6.5498652291105115,7.520215633423181,1.4555256064690025,10.91644204851752,12.61455525606469,0.0,13.705583756345177,15.736040609137056,-2.030456852791879,10.526315789473683,8.077821282851515,7.915879857985626,23.980785709062282,-0.7624848954004402,Sr,0,0,,,,,2,2022
Max Engel,7584550?year_stat_category_id=14941,0,Clarion,PSAC,4,0,54.0,1.1,4,10,8,8,2,0,2,0,0,17,1,2,33,0.0,16.363636363636363,65.45454545454545,0.0,81.81818181818181,32.72727272727273,0.0,11.76470588235294,47.05882352941176,-35.29411764705882,0.0,22.863413049575357,24.011610388291075,-716.589929769589,-0.09341943203424545,Fr,0,0,,,,,2,2022
Joe Rossi,7340013?year_stat_category_id=14941,0,Clarion,PSAC,10,0,7.3,12.1,13,10,10,9,9,0,1,0,2,62,18,9,68,0.0,6.694214876033058,6.694214876033058,0.0,7.43801652892562,9.669421487603305,60.0,14.516129032258066,14.516129032258066,0.0,0.0,5.921264289244778,7.80013266168868,76.09062060522223,-0.1042760938616859,Sr,5,3,,,,,2,2022
