Player,Pos,B/T,player_id,Team,Conference,Yr,R/PA,GP,BB,CS,GS,HBP,IBB,K,RBI,SF,AB,PA,H,2B,3B,HR,R,SB,OPS+,Picked,Sac,BA,SlgPct,OBPct,ISO,wOBA,K%,BB%,SB%,wRC+,wRC,Batting,Baserunning,Adjustment,WAR,Clutch,WPA,REA,WPA/LI,wSB,wGDP,wTEB,EBT,Opportunities,OutsOB,GDPOpps,GDP,Division,Season
Wesley Mitchell,3B,0,7348704,A&M-Corpus Christi,Southland,So,0.16981132075471697,24,4,0,10,0,0,21,8,0,49,53,11,2,0,2,9,0,65.09249183554084,0,0,0.224,0.388,0.283,0.164,0.3036415094339623,39.62264150943396,7.547169811320755,0.0,49.97088858305973,4.467354384946212,-4.312770500950798,-0.12028489361715353,0.2692839344525128,-0.2072821638409182,0.004719597699897132,-0.062599999999999,-26.041999999999998,-0.0731718420468417,-0.019589902540069953,0.06338200351634476,-0.16407699459342834,1.0,5.0,0.0,36.0,1.0,1,2022
Caden Queck,OF,0,7347383,A&M-Corpus Christi,Southland,So,0.08333333333333333,10,3,0,1,0,0,7,3,0,9,12,1,0,0,1,1,0,91.36767832859887,0,0,0.111,0.444,0.333,0.333,0.3535,58.333333333333336,25.0,0.0,81.32701713785639,1.620745188337358,-0.36720761601668217,-0.18305604337214276,0.04524259651419906,0.03845253512229698,0.14717853090817218,0.0446000000000002,-3.651,-0.0983875070652547,-0.005342700692746351,-0.08489794376071073,-0.09281539891868566,0.0,1.0,0.0,7.0,0.0,1,2022
Josh Caraway,C,0,7342645,A&M-Corpus Christi,Southland,So,0.19421487603305784,53,32,4,53,23,0,62,41,4,183,242,49,6,5,10,47,3,134.58741770646893,2,0,0.268,0.519,0.43,0.251,0.43678512396694213,25.6198347107438,13.223140495867769,42.857142857142854,133.70523846308237,53.209467883337,13.119086328863851,-4.164857000435591,2.9637520124521517,1.2151802994019272,0.07546424162535792,1.9766999999999988,-109.52099999999999,1.871665449044012,-1.834947404649666,-1.6952182600983776,-0.6346913356875477,10.0,33.0,1.0,181.0,1.0,1,2022
Max Puls,1B,0,7547585,A&M-Corpus Christi,Southland,So,0.15416666666666667,55,11,1,53,3,2,38,38,4,220,240,69,14,2,3,37,3,93.80109909164109,2,0,0.314,0.436,0.349,0.122,0.36308898305084747,15.833333333333332,4.583333333333333,75.0,87.3575523955152,34.75844341257547,-5.000612674505336,-0.937890593049574,-3.075591711035252,-0.41004909123957145,-0.16383479469395534,0.8516,-106.59299999999999,0.9856155836510881,-0.08219898568767878,0.4867059051031455,-1.3423975124650407,8.0,28.0,2.0,166.0,5.0,1,2022
Steven Rivera-Chijin,3B,0,7547639,A&M-Corpus Christi,Southland,Sr,0.20491803278688525,51,22,2,51,14,0,24,32,1,207,244,65,25,3,3,50,8,127.54393605242646,1,1,0.314,0.507,0.414,0.193,0.4267909836065574,9.836065573770492,9.01639344262295,80.0,127.41989876713153,51.165946460211956,10.744239438346476,1.6030352498288676,0.5722283607115897,1.2947072408812443,1.2542414134811006,2.8728999999999982,-117.00299999999999,1.5908494279187486,0.33177064109407667,0.49883418278324676,0.7724304259515442,10.0,24.0,0.0,165.0,5.0,1,2022
Cole Modgling,OF,R/R,7547572,A&M-Corpus Christi,Southland,Fr,0.1935483870967742,36,7,0,11,6,0,20,8,0,49,62,14,1,1,0,12,3,96.27759564369285,0,1,0.286,0.347,0.435,0.061,0.4053064516129032,32.25806451612903,11.29032258064516,100.0,113.90822323334491,11.64472590349047,1.3736364143279285,1.2228795190747799,0.16287334745111662,0.33798481165886574,0.09579165356870578,0.6346,-24.092,0.43780594402889184,0.5554774942271138,0.0027406151158371195,0.6646614097318291,5.0,9.0,0.0,41.0,1.0,1,2022
Chance Reisdorph,C,R/R,7547631,A&M-Corpus Christi,Southland,Fr,0.0,12,1,0,3,0,0,1,0,0,8,9,1,0,0,0,0,0,-11.837568398985931,0,1,0.125,0.125,0.222,0.0,0.19755555555555557,11.11111111111111,11.11111111111111,0.0,-16.746831305866017,-0.213667177993417,-1.704631781258947,0.0,0.6710381914986004,0.0,-0.09235984848485043,-0.1165999999999999,-8.986999999999998,-0.1262651515151494,-0.0035618004618309007,-0.09702622144081227,0.0,0.0,0.0,0.0,8.0,0.0,1,2022
John Maldonado Jr.,3B,0,7547607,A&M-Corpus Christi,Southland,Fr,0.18181818181818182,14,3,1,4,1,0,6,2,0,18,22,6,0,0,0,4,0,98.39735941929565,0,0,0.333,0.333,0.455,0.0,0.4116363636363636,27.27272727272727,13.636363636363635,0.0,117.88912062704536,4.273810170471849,0.629230029156109,0.03072458560092864,0.15708229509729912,0.1502565343701243,-0.06405942097118628,0.01679999999999991,-15.488,0.0955216058451357,-0.5895921736800754,0.8059475571183754,-0.18563079783737133,0.0,2.0,0.0,16.0,2.0,1,2022
Tyler Linneweber,SS,0,7547528,A&M-Corpus Christi,Southland,So,0.13245033112582782,45,22,2,40,4,0,35,24,2,123,151,31,4,2,1,20,4,79.38883881841426,1,6,0.252,0.341,0.377,0.08900000000000002,0.36005960264900655,23.178807947019866,14.56953642384106,66.66666666666666,85.45236753646515,21.403032757725736,-3.6120400303959403,0.17816480423789705,1.506578463922829,0.057037504702810646,-0.09260171733011893,-0.05479999999999865,-71.28399999999999,0.04428163578068078,-0.4326113542876143,0.617376344468425,-0.006600185942913672,4.0,13.0,0.0,114.0,4.0,1,2022
Miller Ladusau,OF,L/R,7345557,Abilene Christian,WAC,So,0.16317991631799164,52,21,2,52,15,0,58,32,2,201,239,61,17,1,3,39,5,110.65301864150463,0,1,0.303,0.443,0.406,0.14,0.40451464435146445,24.267782426778243,8.786610878661087,71.42857142857143,106.24262470543684,44.695829447759785,2.2211672825667885,0.8765149381274249,0.23526150187383513,0.3336575429894038,-0.053325895668228984,1.4292000000000005,-103.79599999999999,1.6709304937081675,-0.2789147602914161,-0.33136992969533163,1.4867996281141727,13.0,26.0,0.0,151.0,3.0,1,2022
Bryson Hill,INF,L/R,7332870,Abilene Christian,WAC,Jr,0.167420814479638,54,35,3,53,14,1,55,34,3,168,221,48,10,0,11,37,5,142.82973125073585,1,2,0.286,0.542,0.441,0.25600000000000006,0.4506529680365297,24.8868778280543,15.837104072398189,62.5,135.25913106869191,51.71308838223243,12.437354748309195,-1.840823147832493,0.6058888525181538,0.9433163873900673,-0.7777919616753106,0.8046000000000006,-88.04099999999998,1.6677254067315719,-0.8489170314314216,-1.1494457644938085,0.15753964809273713,8.0,18.0,1.0,136.0,1.0,1,2022
Brett Hammit,INF,R/R,7341941,Abilene Christian,WAC,So,0.21818181818181817,47,19,1,40,9,1,54,33,1,135,165,27,7,0,8,36,4,88.67531634482899,0,0,0.2,0.43,0.335,0.22999999999999998,0.35474233128834354,32.72727272727273,11.515151515151516,80.0,74.94069339627104,22.49398835855587,-6.829523178083649,0.13017926654939566,0.5273477049695042,-0.40618032444721947,0.5382511151209068,0.7148000000000015,-60.071999999999996,0.2546286651453107,0.15876171962337654,-0.32198226713106726,0.29339981405708637,5.0,13.0,0.0,109.0,2.0,1,2022
Mitchell Dickson,C,R/R,7342020,Abilene Christian,WAC,Jr,0.19858156028368795,58,36,3,58,8,0,27,26,2,236,282,79,8,1,4,56,13,115.21568257220886,0,3,0.335,0.428,0.436,0.09299999999999997,0.41973404255319147,9.574468085106384,12.76595744680851,81.25,115.81414203622955,57.10787852470592,6.991331534812922,0.7736902803068735,3.2433512589099025,0.9304828068294229,0.7635046948169517,1.8859999999999977,-169.47899999999998,1.4300670910759918,0.6887514604865377,-0.9377838137004084,1.0227226335207442,13.0,31.0,0.0,201.0,3.0,1,2022
Grayson Tatrow,OF,L/R,7340044,Abilene Christian,WAC,Jr,0.2326388888888889,59,47,2,59,4,0,82,66,2,235,288,67,15,0,17,67,16,140.0742544010165,3,1,0.285,0.566,0.41,0.28099999999999997,0.43329166666666663,28.47222222222222,16.319444444444446,88.88888888888889,124.3405655154296,62.29910651602327,11.116250015707017,0.5542824270424707,0.26693131943377446,1.0027558218711725,1.1754145999419654,2.557800000000002,-100.73599999999999,1.6454950929453531,1.9032762373994296,-1.571194868181525,0.22220105782456612,11.0,27.0,1.0,212.0,2.0,1,2022
Bash Randle,INF,R/R,7345008,Abilene Christian,WAC,So,0.1862348178137652,57,24,1,55,7,0,48,43,3,213,247,69,13,1,8,46,13,125.13787317274011,0,0,0.324,0.507,0.405,0.183,0.41678542510121463,19.4331983805668,9.7165991902834,92.85714285714286,113.95974919694689,49.27836289986251,5.381954720771832,3.640796512957316,0.639549344324718,0.8248176710130294,-0.02776569308502408,1.5564999999999987,-98.564,1.8206164436623897,1.8893066106176741,1.9503210720628408,-0.1988311697231988,8.0,28.0,0.0,169.0,8.0,1,2022
Hunter Gieser,INF,R/R,7540156,Abilene Christian,WAC,Sr,0.18061674008810572,55,20,1,53,15,0,73,42,3,189,227,50,10,1,13,41,3,123.07390545667083,1,0,0.265,0.534,0.374,0.269,0.40270925110132155,32.158590308370044,8.81057268722467,75.0,105.10720840621171,42.03435106186641,1.6923079175199225,-0.9071835786823732,0.6171090164536752,0.1834865696385144,-0.1903522584945614,1.1457000000000004,-79.547,1.470624267258941,-0.08041808545676332,-1.3920113180958393,0.5652458248702295,9.0,23.0,0.0,156.0,1.0,1,2022
Tommy Cruz,INF,R/R,7577747,Abilene Christian,WAC,Sr,0.1440677966101695,32,17,0,25,2,0,18,17,0,99,118,34,2,1,1,17,1,115.46406410805562,0,0,0.343,0.414,0.449,0.07099999999999995,0.42587288135593215,15.254237288135593,14.40677966101695,100.0,119.67487300683439,24.63386536352509,3.6631116585344032,-0.6861421425435692,0.35904524593668374,0.32950073803484364,0.16144295857787827,0.6707999999999996,-56.517999999999994,0.5536081554457124,0.11273588868514295,-0.006647047448427257,-0.7922309837802849,2.0,15.0,0.0,83.0,2.0,1,2022
Bryce Jewell,INF,R/R,7577815,Abilene Christian,WAC,Fr,0.0,3,0,0,0,0,0,1,0,0,4,4,0,0,0,0,0,0,-100.0,0,0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,-148.15763985496656,-0.8996701374924353,-1.6105431444412721,0.0,0.0336604918065641,0.0,0.0,0.0,-3.256,0.0,0.0,-0.0363848330403046,0.0,0.0,0.0,0.0,3.0,0.0,1,2022
Tanner Tweedt,C,R/R,7577850,Abilene Christian,WAC,Jr,0.14349775784753363,49,20,1,47,4,0,54,49,2,197,223,63,17,2,6,32,2,123.66330186331305,1,0,0.32,0.518,0.39,0.198,0.41055156950672644,24.2152466367713,8.968609865470851,66.66666666666666,110.03926193001068,43.07455073092708,3.4433805935294273,-0.4971072276761146,2.7400726152859516,0.5155931179305179,0.2142254061499842,0.7340000000000011,-78.63499999999999,0.5809316987429356,-0.28219898568767887,-0.7586002636147224,0.5436920216262866,8.0,20.0,0.0,145.0,2.0,1,2022
Aaron Staehely,OF,L/R,7577846,Abilene Christian,WAC,So,0.18292682926829268,33,5,5,15,2,0,15,14,0,75,82,20,2,0,1,15,8,64.71247910368709,0,1,0.267,0.333,0.329,0.066,0.32203658536585367,18.29268292682927,6.097560975609756,61.53846153846154,54.37196855154678,8.447800877942758,-6.125095764508398,-0.7597490368720511,0.1493005684968569,-0.4529006971215807,0.31822013331125365,0.3974000000000008,-38.91499999999999,0.16242966906028888,-1.3016574623965753,-0.21556838312599047,0.7574768086505147,5.0,8.0,0.0,59.0,1.0,1,2022
Alexei Cazarin,INF,R/R,7577745,Abilene Christian,WAC,Sr,0.12280701754385964,36,3,2,11,0,0,16,9,0,54,57,12,3,1,1,7,1,55.59663063433773,0,1,0.222,0.37,0.263,0.148,0.2860877192982456,28.07017543859649,5.263157894736842,33.33333333333333,31.763637392341654,3.7856068543784187,-6.344333494642505,-1.4908087404533374,0.4039259016787692,-0.507761191237627,-0.11388787101358283,-0.33459999999999923,-28.421,-0.3117763625630585,-0.9613753450509964,-0.43661799648365524,-0.09281539891868566,0.0,1.0,0.0,36.0,0.0,1,2022
Julio Riggs,OF,R/R,7577843,Abilene Christian,WAC,So,0.07142857142857142,13,0,0,2,0,0,3,0,0,14,14,2,0,0,0,1,1,-28.808398874332397,0,0,0.143,0.143,0.143,0.0,0.13699999999999998,21.428571428571427,0.0,100.0,-61.99799957629914,-1.195688658412933,-3.6837441827338617,0.2944683014985696,0.05881537546845878,-0.19129133469647217,0.2093246031746036,0.05340000000000031,-10.461,-0.0891746031746029,0.1964381995381691,-0.10915449912091381,0.2071846010813143,1.0,1.0,0.0,9.0,0.0,1,2022
Riley Bender,INF,R/R,7577803,Abilene Christian,WAC,Fr,0.2,8,0,0,2,0,0,5,0,0,10,10,4,2,0,0,2,0,145.2379547160654,0,0,0.4,0.6,0.4,0.19999999999999996,0.4452,50.0,0.0,0.0,131.8297459265133,2.2844295442526183,0.5072470268805266,0.31872485685877266,0.08976131148417094,0.1378744336641748,-0.022006493506493537,0.016999999999999793,-8.053999999999998,0.06064285714285671,-0.0035618004618309007,0.41510205623928925,-0.09281539891868566,0.0,1.0,0.0,7.0,1.0,1,2022
Adam Byrd,P,R/L,7577809,Abilene Christian,WAC,Fr,0.3333333333333333,21,0,0,0,0,0,1,0,0,3,3,1,0,0,0,1,0,65.78184038354769,0,0,0.333,0.333,0.333,0.0,0.31966666666666665,33.33333333333333,0.0,0.0,52.88152079525745,0.30182580828596883,-0.23132894692565875,-0.1309811321899057,0.2356234426459487,0.05677592137285827,0.0,0.0,-2.5679999999999996,0.0,-0.0017809002309154504,-0.0363848330403046,-0.09281539891868566,0.0,1.0,0.0,3.0,0.0,1,2022
Jack Nielsen,INF,R/R,7577818,Abilene Christian,WAC,Fr,0.16666666666666666,5,0,0,0,0,0,4,1,0,6,6,1,0,0,0,1,0,-16.86015812596858,0,0,0.167,0.167,0.167,0.0,0.15983333333333333,66.66666666666666,0.0,0.0,-47.63805952985455,-0.3729267948333575,-1.4392363052566126,0.0,0.056100819677606835,0.0,0.0,0.0,-2.5,0.0,-0.0017809002309154504,-0.0363848330403046,0.0,0.0,0.0,0.0,3.0,0.0,1,2022
Colton Eager,OF,L/L,7540144,Abilene Christian,WAC,Sr,0.15916955017301038,59,36,1,59,12,3,34,51,3,235,289,72,18,2,10,46,8,133.98854190776754,0,0,0.306,0.528,0.42,0.22200000000000003,0.4369611307420494,11.76470588235294,12.45674740484429,88.88888888888889,126.64830058660093,63.59533641999261,12.23476166793915,1.407759296042411,0.26693131943377446,1.1557285547729337,0.881501102910017,2.9093999999999998,-102.48799999999999,2.5340998945962174,0.873278508539435,-0.07393548329736221,0.6084162708003382,16.0,39.0,1.0,171.0,4.0,1,2022
Paul Skenes,UT,0,7354542,Air Force,Mountain West,So,0.21195652173913043,52,21,0,51,6,2,40,38,2,153,184,48,10,0,13,39,0,156.28314207034754,0,0,0.314,0.634,0.412,0.32,0.45621666666666666,21.73913043478261,11.41304347826087,0.0,125.12619621535418,44.09772628906149,5.32677696648104,-0.8658067094550094,0.5834485246471112,0.5154851446414155,-0.3091719272767952,1.2334000000000007,-65.98599999999999,1.6685774282591144,-0.08904501154577252,1.0082218453475114,-1.7849835432567482,4.0,26.0,1.0,123.0,5.0,1,2022
Gabriel Garcia,UT,0,7356206,Air Force,Mountain West,Sr,0.20666666666666667,61,24,4,61,15,1,52,65,5,255,300,90,21,3,15,62,1,161.59311119423535,0,0,0.353,0.635,0.431,0.28200000000000003,0.46736577181208055,17.333333333333336,8.0,20.0,132.13789613329507,75.30450704410012,12.091002713805903,-2.4319555818895653,0.6844300000668034,0.9628745939982841,-0.7218945554352083,2.0345999999999984,-94.46099999999998,3.0589941443165958,-2.2456328060351587,-1.4377838137004084,1.2514610378460018,15.0,35.0,0.0,201.0,2.0,1,2022
Sam Kulasingam,INF,0,7352813,Air Force,Mountain West,So,0.21935483870967742,61,32,1,61,10,0,33,64,3,265,310,109,26,5,12,68,6,187.6283152506841,1,0,0.411,0.683,0.487,0.2720000000000001,0.5163516129032257,10.64516129032258,10.32258064516129,85.71428571428571,162.94521326585735,93.27861933415295,27.957998192848933,0.22234697110609014,0.6844300000668034,2.4024229854532986,0.675353505670655,4.430799999999997,-107.78599999999999,4.367586501185701,0.4358796036902106,-0.1075797012218298,-0.10595293136229067,13.0,37.0,1.0,215.0,5.0,1,2022
Aerik Joe,INF,0,7336467,Air Force,Mountain West,So,0.19157088122605365,61,24,1,61,9,0,56,30,2,226,261,61,10,1,1,50,4,73.69153815625667,1,5,0.27,0.336,0.36,0.066,0.34581609195402296,21.455938697318008,9.195402298850574,80.0,55.69500056718244,33.208947153873176,-21.786801613482787,1.5183800546035593,0.6844300000668034,-1.3703786825292683,-0.11980174379795833,-0.32799999999999874,-142.708,-0.25531241458393944,0.08218300969401218,-0.6224485940177686,2.058645638927316,18.0,36.0,0.0,175.0,3.0,1,2022
Matt Thompson,UT,0,7340456,Air Force,Mountain West,Jr,0.3783783783783784,26,3,0,4,2,0,16,5,0,32,37,9,2,1,1,14,1,116.30616322183104,0,1,0.281,0.5,0.378,0.21899999999999997,0.4003243243243243,43.24324324324324,8.108108108108109,100.0,89.9753632916436,6.761554283184791,-1.0347779175514964,1.041404540937609,0.2917242623235556,0.1012485200036172,0.06765386162956147,0.16099999999999998,-16.249,0.1034303716317776,0.1821909976908455,-0.2910786643224368,1.1502922075692001,6.0,7.0,0.0,24.0,0.0,1,2022
Braydon Altorfer,C,0,7336744,Air Force,Mountain West,Sr,0.1568627450980392,57,29,0,55,6,0,61,49,2,218,255,61,15,0,13,40,1,122.22556782930107,2,0,0.28,0.528,0.376,0.248,0.40265882352941174,23.92156862745098,11.372549019607844,100.0,91.4435356401193,47.20611020125236,-6.525368479497721,1.0494541075253339,3.1874314096183523,-0.03091968320353227,-0.31304970558732803,0.5762000000000004,-96.24199999999999,0.9214287480204248,0.07889878429774938,2.3775514059822314,-1.406996082754647,10.0,29.0,3.0,175.0,9.0,1,2022
Blake Covin,OF,0,7333149,Air Force,Mountain West,Jr,0.2,53,26,1,53,10,0,60,36,0,229,265,62,10,2,4,53,10,87.42908749430866,1,4,0.271,0.384,0.37,0.11299999999999999,0.3651698113207547,22.641509433962266,9.811320754716983,90.9090909090909,67.8666027474152,38.94064157849887,-16.897953913261013,3.4614483902186772,0.23978576152525502,-0.8737615690429984,0.007280417801805994,0.4220000000000016,-134.197,0.47123207965806163,1.282183009694012,1.1713706854205057,1.0078946951041594,18.0,35.0,2.0,192.0,7.0,1,2022
Trayden Tamiya,INF,0,7345667,Air Force,Mountain West,Jr,0.1596958174904943,61,15,1,61,10,0,32,47,6,232,263,67,16,4,4,42,3,95.91246376800635,0,3,0.289,0.444,0.35,0.15500000000000003,0.3634524714828897,12.167300380228136,5.7034220532319395,75.0,66.78656345787746,38.18681065946505,-17.230361470092877,-0.7681425138295102,0.6844300000668034,-1.1937085574855522,1.0558931537060618,1.9283999999999992,-95.201,1.1954420528126222,-0.09288438707317148,-0.1830899824182759,-0.4921681443380628,8.0,25.0,1.0,180.0,4.0,1,2022
Cayden Zimmerman,UT,0,7348709,Air Force,Mountain West,Sr,0.15789473684210525,23,5,1,14,2,0,10,8,0,50,57,10,3,0,2,9,1,67.258572278618,0,1,0.2,0.38,0.298,0.18,0.3149298245614035,17.543859649122805,8.771929824561402,50.0,36.27055028908882,5.459741273930354,-6.550824548825546,0.8281666656586859,0.2580637705169915,-0.33941327620101364,0.0724625514582766,-0.14739999999999898,-30.072,-0.2793007257321341,-0.39315397414190634,0.5997668365566493,0.6215538032439429,3.0,3.0,0.0,33.0,2.0,1,2022
Jay Thomason,INF,0,7346138,Air Force,Mountain West,So,0.18840579710144928,60,24,2,60,6,0,45,53,2,244,276,85,14,1,16,52,10,152.318273645523,1,0,0.348,0.611,0.417,0.263,0.45058333333333334,16.304347826086957,8.695652173913043,83.33333333333334,121.58337889002699,64.5632900445902,6.406866060719521,2.37244659311028,0.673209836131282,0.8862411110505378,-0.0816711159903849,1.7247999999999992,-98.98199999999999,2.207508009459298,0.7068380378612603,1.3290382952618254,0.3365702599871945,12.0,29.0,1.0,179.0,7.0,1,2022
Mick Kazlausky,INF,0,7579173,Air Force,Mountain West,Fr,0.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,-100.0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,-161.78959859583358,-0.22491753437310882,-0.43562921547408956,0.0,0.011220163935521367,0.0,0.0,0.0,-0.5139999999999999,0.0,0.0,-0.012128277680101534,0.0,0.0,0.0,0.0,1.0,0.0,1,2022
Jason Booker,OF,0,7579174,Air Force,Mountain West,Fr,0.30434782608695654,31,6,0,8,5,0,12,5,0,35,46,9,2,0,0,14,3,88.67099517354251,2,1,0.257,0.314,0.435,0.056999999999999995,0.399695652173913,26.08695652173913,13.043478260869565,100.0,89.57998981476291,8.376807675456137,-1.3159296551889748,-0.355499680187898,0.1402520491940171,-0.03781345485744363,0.136858827031314,0.19700000000000045,-25.023999999999997,0.07931094522541529,0.567943795843522,-0.3881048857632491,-0.5353385902681709,1.0,9.0,0.0,32.0,0.0,1,2022
Chase Spencer,INF,L/R,7579175,Air Force,Mountain West,Fr,0.18604651162790697,35,9,1,20,1,0,23,19,0,76,86,21,4,2,3,16,0,111.49403746245841,0,0,0.276,0.5,0.36,0.22399999999999998,0.38661627906976737,26.744186046511626,10.465116279069768,0.0,81.35433958320331,14.515544182405508,-3.605660392278833,0.5653603840741683,0.39270573774324785,-0.1118364857177563,0.10289976696760546,-0.005399999999999308,-31.372999999999998,-0.10931984622784241,-0.6109629764510609,0.21166195079340033,0.9646614097318289,6.0,9.0,0.0,65.0,2.0,1,2022
