Team,GP,Conference,AB,BB,IBB,SF,HBP,PA,H,2B,3B,HR,R,SB,Picked,Sac,wRC,Batting,Baserunning,Adjustment,WAR,K,CS,RBI,GS,Season,Division,PF,1B,SB%,BB%,K%,BA,SlgPct,OBPct,ISO,OPS+,R/PA,wOBA,bat_team,REA,WPA,WPA/LI,li,Clutch
Arizona St.,57,Pac-12,2056,216,6,22,60,2360,610,134,11,64,376,44,10,10,404.32447321704785,-17.309703284825513,4.256703397485631,10.493386865117273,-0.05502309444296638,408,16,342,57,2022,1,110.77365001553308,401,73.33333333333333,9.152542372881356,17.28813559322034,0.29669260700389105,0.4659533073929961,0.37796610169491524,0.16926070038910507,108.44923453533069,0.15932203389830507,0.38894463373083477,Arizona St.,5.991999999999993,10.123800000000005,10.33460328915301,1.007785547785548,-0.2890137068797962
Ark.-Pine Bluff,49,SWAC,1599,205,1,25,55,1885,461,99,20,27,321,115,7,13,311.30789632731563,-36.066171638168164,1.4969398595885768,10.419550947606101,1.8324804810995212,379,33,283,47,2022,1,106.70913272369688,315,77.7027027027027,10.875331564986737,20.106100795755967,0.2883051907442151,0.425891181988743,0.3830238726790451,0.13758599124452786,100.56693877171377,0.1702917771883289,0.38295432819968134,Ark.-Pine Bluff,23.453999999999994,6.0573999999999995,7.331808405748896,0.8909838293246366,-0.5332562877026099
Arkansas,67,SEC,2277,325,13,24,72,2711,628,127,11,106,472,49,3,18,482.95489575953525,-26.10784431874969,8.845388579433527,10.102490831234594,1.5512431064888816,546,10,443,67,2022,1,108.33560745268248,384,83.05084745762711,11.988196237550719,20.14016967908521,0.27580149319279756,0.48089591567852435,0.382884544448543,0.2050944224857268,113.20844929814831,0.17410549612689044,0.395698696461825,Arkansas,63.245999999999995,16.377100000000006,13.529604629650962,0.9424436795994995,3.8476671951859487
Arkansas St.,49,Sun Belt,1634,209,4,21,40,1908,402,65,5,40,232,14,1,24,232.17314920904482,-86.99690460722422,0.19367171181027143,7.906415196435372,-3.6715997476022704,422,5,214,49,2022,1,106.9709280628623,292,73.68421052631578,10.953878406708595,22.11740041928721,0.2460220318237454,0.3653610771113831,0.34329140461215935,0.1193390452876377,75.99247458454461,0.12159329140461216,0.34026789473684205,Arkansas St.,-77.119,0.4630000000000081,3.287228963592341,1.0759243814289685,-2.8569013234796747
Army West Point,56,Patriot,1893,243,5,27,43,2211,566,100,8,32,377,102,11,24,363.01377445614145,31.822932276839932,8.218394436578588,16.191058499729447,5.768777224695782,377,21,328,56,2022,1,102.93165028148846,426,82.92682926829268,10.990502035278155,17.051108095884217,0.29899630216587425,0.4109878499735869,0.38760741745816374,0.11199154780771264,98.35704169610477,0.17051108095884215,0.3816965015901863,Army West Point,33.96999999999999,10.704600000000001,9.377567220624798,0.9111111111111111,2.3713839988873993
Auburn,65,SEC,2251,304,21,34,80,2690,637,126,10,74,455,49,2,17,471.2281981794241,-39.98776149242192,-9.342008819478295,12.45148644225181,-0.40250432517083207,566,14,423,65,2022,1,109.74303172568476,427,77.77777777777779,11.301115241635689,21.04089219330855,0.282985339848956,0.4464682363394047,0.387360594795539,0.16348289649044867,106.46939312563575,0.1691449814126394,0.3902231873111782,Auburn,47.34,14.206200000000004,11.361110929980528,0.932842385189731,3.867828305140744
Austin Peay,56,OVC,1938,238,14,18,59,2267,555,129,2,53,365,49,5,20,379.84228943916094,-43.569230962811446,12.910209287360445,4.564797017896629,0.9057222724945996,426,13,331,56,2022,1,109.17505171459248,371,79.03225806451613,10.498456109395677,18.79135421261579,0.28637770897832815,0.4370485036119711,0.3820026466696074,0.15067079463364297,102.86572048677169,0.16100573445081606,0.38486645824028587,Austin Peay,8.75799999999999,9.950000000000006,8.630873621994622,1.0546566046566046,0.8034768159279846
BYU,54,WCC,1852,208,2,23,66,2151,492,100,14,47,322,32,5,11,307.67901892703935,-37.73466620189679,7.138228264814958,9.679563039019861,-0.002833593952891067,447,7,306,54,2022,1,110.95494376774067,331,82.05128205128204,9.669920966992096,20.781032078103205,0.265658747300216,0.4109071274298056,0.35704323570432356,0.14524838012958963,90.16739677445483,0.1496978149697815,0.3613693525850023,BYU,-20.729000000000003,7.409400000000005,6.88806130945245,1.0039378705852025,0.4922758778288845
Ball St.,59,MAC,1918,239,11,24,69,2261,566,102,28,69,423,49,4,18,419.4511332825012,-12.38093261786793,2.8576371897353106,12.02548215347411,0.9763930511471253,365,20,385,59,2022,1,115.1235679955603,367,71.01449275362319,10.570544007076514,16.143299425033174,0.29509906152241916,0.4854014598540146,0.39141972578505085,0.19030239833159546,116.52878905741595,0.18708536045997345,0.40278070567217505,Ball St.,76.827,14.496600000000003,12.236065412199826,0.9260730421686747,3.4177754188127185
Baylor,54,Big 12,1812,239,7,21,60,2139,482,89,13,39,329,43,3,26,314.71408895961514,-97.07912533281532,-0.1554121822563186,6.020522803337498,-4.161431020387153,403,15,299,54,2022,1,111.92603537417568,341,74.13793103448276,11.173445535296867,18.84057971014493,0.26600441501103755,0.39403973509933776,0.3683964469378214,0.1280353200883002,89.3145826124577,0.15381019167835436,0.36517694117647065,Baylor,-0.7170000000000032,12.026300000000004,8.947885423951936,0.9117713004484306,4.242154659658052
Bellarmine,54,ASUN,1863,203,9,16,43,2134,494,93,4,51,280,50,8,12,291.9514073634556,-64.4345809012061,1.7269587731814686,5.752143720815269,-2.2592083396656917,455,13,253,54,2022,1,108.87325574724814,346,79.36507936507937,9.51265229615745,21.321462043111527,0.26516371443907677,0.4015029522275899,0.35098406747891286,0.13633923778851315,86.37984578675844,0.13120899718837864,0.35419470699432887,Bellarmine,-69.01400000000001,2.372800000000007,3.817991103309155,1.0226576576576576,-1.4977620586894944
Belmont,59,OVC,2006,230,6,25,52,2319,569,110,15,53,380,101,12,16,363.5116788405944,-24.35220645136715,8.428000933505542,12.145103578657652,2.1070005041181368,433,18,343,59,2022,1,97.05495541547576,391,84.87394957983193,9.918068132815868,18.671841310909876,0.28364905284147557,0.43270189431704886,0.3695558430357913,0.1490528414755733,98.536281344815,0.16386373436826218,0.3747373211963589,Belmont,23.807999999999993,13.778800000000002,11.86134489657013,0.9750890497529586,2.2694670569544204
Bethune-Cookman,58,SWAC,1928,265,2,23,72,2290,467,91,10,26,297,85,11,38,281.908407830853,-126.38460388234087,-7.882150398439262,11.598573012766128,-5.656493262411205,517,28,248,58,2022,1,102.98966943343363,340,75.22123893805309,11.572052401746726,22.5764192139738,0.24221991701244813,0.34024896265560167,0.3519650655021834,0.09802904564315354,72.52287502500687,0.1296943231441048,0.34171128608923884,Bethune-Cookman,-79.178,5.725500000000009,2.481210115855529,1.0291423670668953,3.082160106981527
Binghamton,49,America East,1806,207,2,19,40,2074,504,99,5,42,295,36,6,25,303.9530406034827,-24.17669484862347,-1.2168849825913544,11.463931045539871,0.22131071292115123,398,12,274,49,2022,1,99.91610808808969,358,75.0,9.980713596914176,19.18997107039537,0.27906976744186046,0.40919158361018826,0.3630665380906461,0.1301218161683278,91.38223028818038,0.14223722275795564,0.364643961352657,Binghamton,-39.953,4.3142000000000085,5.036713514835177,0.9392047713717694,-0.44325303475388456
Boston College,53,ACC,1822,204,1,15,79,2121,461,94,9,68,312,29,7,23,304.23540086032614,-72.74807336794517,-5.348232032357334,8.521533538642421,-4.11865581035125,507,9,284,53,2022,1,97.82807733964783,290,76.31578947368422,9.618104667609618,23.903818953323906,0.2530186608122942,0.4264544456641054,0.35124941065535126,0.17343578485181121,92.20217791963448,0.1471004243281471,0.36166965549787633,Boston College,-28.340000000000007,6.856100000000009,6.235463781290144,0.8357770881820532,1.9678000996486196
Bowling Green,52,MAC,1660,175,1,14,59,1909,466,93,17,46,304,89,9,32,301.33767932036744,-41.515023509746996,1.705291202354692,9.248129638660458,-1.6506278338230786,433,19,284,52,2022,1,108.04811808860416,310,82.4074074074074,9.167103195390256,22.682032477737035,0.28072289156626506,0.4403614457831325,0.3672079622839183,0.15963855421686746,99.67414808618904,0.15924567836563647,0.37586680650235965,Bowling Green,-6.766000000000003,5.059600000000007,4.5747210759423265,0.8349950711167441,1.4847158896354058
Bradley,49,MVC,1649,206,8,18,58,1939,454,93,9,58,313,33,0,32,319.05163412242007,20.620750098460082,2.350695772569322,9.97454476829244,2.976053043652543,470,14,295,49,2022,1,95.82344331874631,294,70.2127659574468,10.624033006704487,24.239298607529655,0.27531837477258947,0.4481503941782899,0.3744198040226921,0.17283201940570042,103.39754048309749,0.16142341413099537,0.3822100884035361,Bradley,1.8319999999999985,8.649300000000006,6.738518670504531,1.0327920227920226,1.636158717705456
Brown,36,Ivy League,1196,148,3,12,40,1399,292,41,7,30,183,46,9,8,172.7629662792437,-57.83655783208336,-5.425388943642865,5.0539599714081485,-2.941063257647083,385,22,157,36,2022,1,103.69824228195591,214,67.64705882352942,10.578984989278057,27.519656897784134,0.24414715719063546,0.36538461538461536,0.34524660471765545,0.12123745819397991,76.52060404998731,0.13080771979985703,0.3421335247666906,Brown,-45.184000000000005,1.3280000000000063,1.5721602707849556,1.0838709677419356,-0.34692217554685456
Bryant,54,NEC,1957,238,4,21,103,2323,520,106,16,56,370,76,2,13,366.17812649394835,-24.33569338983992,4.162746205343636,14.33918853921025,1.6324684942508363,503,17,336,54,2022,1,111.20616848259952,342,81.72043010752688,10.24537236332329,21.653034868704264,0.26571282575370464,0.4220746039856924,0.37236332328885063,0.15636177823198777,96.83721123726914,0.1592767972449419,0.37538358531317495,Bryant,1.1919999999999953,9.065400000000006,7.698599176294267,1.0048569760653825,1.3229832139643767
Bucknell,48,Patriot,1627,212,1,18,53,1911,462,87,14,19,297,38,8,15,296.27959996852223,4.692392885853936,1.8597871572178648,9.717023908933617,2.8102276168415985,363,7,269,48,2022,1,104.66502339250847,342,84.44444444444444,11.09366823652538,18.995290423861853,0.28395820528580207,0.3896742470805163,0.38095238095238093,0.10571604179471422,91.66503175008638,0.1554160125588697,0.37310057621791504,Bucknell,1.6909999999999972,6.256800000000007,6.917239551046114,0.9871778350515464,-0.5791718008992497
Butler,56,Big East,1889,204,1,15,73,2182,471,86,7,40,286,69,12,25,267.65721974296554,-57.162735306582185,-2.8772670929746083,9.917177155912434,-2.2101166565141166,483,23,257,56,2022,1,95.82482561722408,338,75.0,9.349220898258478,22.13565536205316,0.24933827421916357,0.36580201164637377,0.34326306141154905,0.1164637374272102,76.0865340569872,0.1310724106324473,0.34134036697247705,Butler,-70.343,4.331000000000007,3.4618342574034675,0.923523015585357,1.2278160565682827
CSU Bakersfield,52,Big West,1757,210,8,17,40,2032,448,88,5,33,253,21,10,22,254.21202368485672,-58.2644092854977,-0.5523405457860835,6.123675923389871,-3.133663313071896,423,24,232,52,2022,1,109.14803836136151,322,46.666666666666664,10.334645669291339,20.816929133858267,0.2549800796812749,0.36710301650540694,0.34744094488188976,0.11212293682413205,77.5033363417067,0.12450787401574803,0.34362301587301586,CSU Bakersfield,-83.94600000000001,4.6606000000000085,3.363694067166938,1.1388292941332274,0.7287542251359311
CSUN,54,Big West,1847,206,10,20,81,2164,499,93,11,44,311,54,14,32,323.107557964393,-0.9556960007682558,-8.182497799495904,8.773987227191652,1.1002911045785568,353,25,277,54,2022,1,106.64799580310007,351,68.35443037974683,9.519408502772643,16.31238447319778,0.2701678397401191,0.4038982133188955,0.3678373382624769,0.13373037357877643,91.43751956453383,0.14371534195933455,0.36716417910447763,CSUN,-37.611000000000004,3.901400000000006,5.575588936529398,0.9654766263883804,-1.534683239418718
Cal Poly,58,Big West,2042,259,28,31,46,2406,592,127,8,47,374,9,4,22,405.63307451563617,58.5371299861757,0.7687943338072267,10.537543639315132,6.297239655039707,424,11,352,58,2022,1,103.2391099925902,410,45.0,10.764754779717373,17.622610141313384,0.2899118511263467,0.4289911851126347,0.38445552784704906,0.13907933398628797,101.66423808057922,0.15544472152950956,0.38357148936170216,Cal Poly,18.094999999999995,11.285400000000003,10.442214674617174,0.891473412977278,2.217052372181053
Cal St. Fullerton,55,Big West,1914,191,10,18,47,2180,533,88,14,36,289,38,6,25,304.5306559961262,-12.482318147463083,1.3683574535534164,9.029155471531736,0.9789256603162196,443,14,261,55,2022,1,103.95707893774468,395,73.07692307692307,8.761467889908257,20.321100917431192,0.2784743991640543,0.3955067920585162,0.35825688073394496,0.11703239289446188,86.94202883482447,0.13256880733944953,0.3576013888888889,Cal St. Fullerton,-63.654,4.166600000000009,4.856926353228629,1.1216246290801186,-1.1421363138754677
California,56,Pac-12,1981,257,11,27,41,2317,570,120,13,75,397,39,7,13,403.57507485289057,26.252248773154264,-4.36458397257612,8.685311738023822,1.9159244117348835,451,16,361,56,2022,1,100.95630759049574,362,70.9090909090909,11.091929218817437,19.464825205006477,0.2877334679454821,0.475012619888945,0.37936987483815277,0.1872791519434629,110.91271880844849,0.1713422529132499,0.3914440087145969,California,45.093999999999994,11.650400000000001,11.385513356963852,0.8758106819265619,1.9169048944007798
California Baptist,56,WAC,1967,258,7,23,61,2316,637,131,6,82,455,59,3,26,489.27117995791474,94.13094947491584,2.653491378771799,16.47988723587609,10.18944640563954,462,23,414,56,2022,1,104.89158165223236,418,71.95121951219512,11.139896373056994,19.94818652849741,0.3238434163701068,0.5216065073716319,0.41580310880829013,0.19776309100152517,131.39282415757006,0.19645941278065632,0.42804604691572545,California Baptist,113.466,13.761600000000001,14.600610407420728,0.8062225969645868,2.468620908858636
Campbell,60,Big South,2084,289,10,27,121,2531,624,130,17,118,523,132,9,26,546.0490569589534,151.3048788393166,-1.3852560678755133,12.358648634204672,15.84036585202388,479,34,473,59,2022,1,100.91130374875436,359,79.51807228915662,11.41841169498222,18.92532595811932,0.29942418426103645,0.5479846449136276,0.41248518372184906,0.2485604606525912,136.58605001632944,0.20663769261161596,0.432068498606133,Campbell,152.143,19.246599999999997,18.67166520525162,0.8866719160104987,3.034898014432116
Canisius,54,MAAC,1939,258,4,21,87,2309,572,89,18,52,392,72,10,12,415.5800358720635,7.610912423368816,3.3895838447534943,1.5016922634992955,4.33503256618597,488,12,353,54,2022,1,116.50983942629912,413,85.71428571428571,11.173668254655695,21.134690342139454,0.294997421351212,0.4399174832387829,0.3988739714161975,0.1449200618875709,108.03741438149305,0.16977046340407104,0.3973859191655802,Canisius,42.684,9.222600000000003,9.499410037073279,0.9814251639833036,-0.10225950695206265
Central Ark.,53,ASUN,1741,223,4,23,97,2088,453,79,10,39,290,58,12,40,309.0732469063889,-31.841291122840452,-0.4799041249572187,5.38658354098054,-0.06046395601754684,408,22,270,53,2022,1,106.55660143372154,325,72.5,10.68007662835249,19.54022988505747,0.2601952900631821,0.3842619184376795,0.37212643678160917,0.12406662837449739,88.05794278119863,0.1388888888888889,0.3661033653846154,Central Ark.,-43.608000000000004,5.599000000000005,5.963261651042124,1.120294609545864,-0.965469148702331
Central Conn. St.,47,NEC,1694,241,5,17,39,1996,496,94,7,45,344,29,1,15,346.2062223386627,44.827083559545976,-6.391461892914821,8.002872412203644,5.0074662433823205,330,9,312,47,2022,1,100.57706754049993,350,76.31578947368422,12.074148296593187,16.53306613226453,0.29279811097992914,0.436245572609209,0.3912825651302605,0.14344746162927985,105.16153881659287,0.17234468937875752,0.3908680765357502,Central Conn. St.,41.562,9.400400000000003,9.001821782843328,0.9345926551287463,1.0564639830607874
Central Mich.,62,MAC,2021,355,9,35,90,2510,597,128,13,48,478,79,7,39,488.7307314541418,59.31245990449487,5.798353858342967,10.318750442572465,7.060336456393354,477,13,433,62,2022,1,102.76021374650117,408,85.86956521739131,14.143426294820719,19.00398406374502,0.2953983176645225,0.44285007422068284,0.4187250996015936,0.14745175655616033,114.02039249199385,0.1904382470119522,0.41175200642054577,Central Mich.,108.54599999999999,14.6394,13.522943724343563,0.9559922680412372,1.7903600432644442
Charleston So.,52,Big South,1781,251,4,37,94,2167,508,107,5,48,388,70,5,24,379.10033270845696,14.499021944194396,-1.20947151122322,12.498719713012632,5.0007513665344,369,22,340,48,2022,1,108.54215469168858,348,76.08695652173914,11.582833410244579,17.02814951545916,0.2852330151600225,0.4317798989331836,0.39547761882787263,0.1465468837731611,105.2536944360928,0.17904937701892015,0.39265169059749877,Charleston So.,55.900999999999996,8.7094,9.046859548110154,0.83962308598351,1.3261282191307426
Charlotte,58,C-USA,2031,371,3,24,66,2495,597,94,10,99,489,66,4,10,509.7846658797372,83.02121009424597,-7.7143379674302865,9.65585591844642,7.902601006980419,489,20,454,58,2022,1,105.8169152165306,394,76.74418604651163,14.869739478957916,19.59919839679359,0.29394387001477107,0.4963072378138848,0.4156312625250501,0.20236336779911374,125.51532405927173,0.19599198396793588,0.42136922458818793,Charlotte,127.716,14.531200000000002,13.974581722308837,0.8878354978354979,2.392414230687411
Cincinnati,55,AAC,1882,274,5,22,26,2209,521,103,13,87,379,83,8,17,380.3831898832259,-0.12929594705019953,-1.1071216057637208,8.653279979691769,1.854881987750409,549,27,336,55,2022,1,106.19602238503349,318,75.45454545454545,12.403802625622454,24.852874603893163,0.27683315621679067,0.48405951115834217,0.3739248528746039,0.2072263549415515,111.54238087580501,0.17157084653689453,0.3898576625738972,Cincinnati,35.66799999999999,10.224900000000005,10.711049921562477,1.0495992714025502,-0.9693320311367746
Clemson,58,ACC,2025,295,9,26,62,2417,570,94,6,100,440,32,4,12,437.53619735881165,-19.146933119508052,1.3083145022829923,8.597541100786277,1.0509278157112594,559,6,403,58,2022,1,104.78811439364006,370,84.21052631578947,12.20521307405875,23.12784443525031,0.2814814814814815,0.4819753086419753,0.38725693007860984,0.2004938271604938,114.62616763584266,0.18204385601985934,0.3983864110045853,Clemson,80.96,10.3694,12.270392681055652,0.8085211748633879,0.554750707121002
Coastal Carolina,60,Sun Belt,1964,309,8,39,82,2402,566,119,10,82,468,90,9,49,460.37849750956184,28.196786017198637,-3.3803257685568497,11.863694628339335,4.316189813051597,450,33,415,60,2022,1,114.8240677529716,355,73.17073170731707,12.86427976686095,18.734388009991672,0.28818737270875766,0.48421588594704684,0.40174854288093254,0.19602851323828918,119.0168199295953,0.1948376353039134,0.40882606873428334,Coastal Carolina,101.976,19.7504,16.71326160742387,0.8909046534331272,5.455665138991982
Col. of Charleston,57,CAA,1898,260,1,27,46,2232,524,98,16,53,383,89,5,29,351.85079701661465,10.940954595401793,-3.818098154560758,13.530069943150314,5.137966373278165,403,32,340,57,2022,1,102.7158550135295,357,73.55371900826447,11.648745519713263,18.055555555555554,0.2760800842992624,0.42834562697576395,0.37231182795698925,0.15226554267650155,98.2689343504272,0.17159498207885304,0.37567713004484304,Col. of Charleston,29.195999999999994,12.805600000000002,10.0937273684243,0.9171283143939394,3.8689862442965683
Columbia,50,Ivy League,1767,220,4,30,52,2073,531,118,16,64,403,73,7,8,384.4064394387591,16.717424562646016,-0.510949540019966,11.70806009633049,4.482515408001734,407,19,359,49,2022,1,111.48489073074448,333,79.34782608695652,10.612638687891945,19.633381572600097,0.300509337860781,0.4940577249575552,0.38929088277858176,0.1935483870967742,117.954958947709,0.19440424505547516,0.402919612590799,Columbia,86.898,12.606399999999999,11.299575735466094,0.7368185358255452,5.809657253461841
Coppin St.,54,MEAC,1714,276,1,23,72,2086,483,90,24,30,368,119,12,28,363.37335361796175,33.532436054152775,6.984385392345158,11.071225307796624,5.277922565683891,360,26,315,54,2022,1,100.93422807228008,339,82.06896551724138,13.231064237775648,17.25790987535954,0.28179696616102684,0.4148191365227538,0.39884947267497606,0.13302217036172698,102.2456195489597,0.17641418983700863,0.39193330134357,Coppin St.,51.602999999999994,11.8976,9.785918244762804,1.0292156119742326,1.7739530412723212
Cornell,36,Ivy League,1246,159,1,14,30,1450,309,67,15,33,213,49,4,7,192.745256339154,-43.31448137613612,2.4583629777072713,5.705996272370785,-0.46355972113069244,411,11,185,36,2022,1,102.43644650001131,194,81.66666666666667,10.965517241379311,28.344827586206893,0.2479935794542536,0.40529695024077045,0.34413793103448276,0.15730337078651685,85.42412557223425,0.14689655172413793,0.35129558011049716,Cornell,-21.860000000000003,5.510400000000007,3.5602015516648233,0.8468379446640316,2.946828553352688
Creighton,49,Big East,1654,242,12,26,82,2016,444,108,11,33,312,46,5,21,332.74832214525867,18.935918044869304,-4.3508856992908305,8.694179286940605,4.913220714958662,437,20,283,49,2022,1,100.0461060402836,292,69.6969696969697,12.003968253968255,21.676587301587304,0.26844014510278114,0.4068923821039903,0.3869047619047619,0.13845223700120918,97.22517572283427,0.15476190476190477,0.3816857429718875,Creighton,0.23499999999999654,6.9832000000000045,5.804381130567848,0.9804734537493158,1.3178922704062952
DBU,59,MVC,2003,254,4,23,37,2321,547,120,16,86,357,84,7,9,378.98049369014484,-17.457201730162083,-4.573073237622439,5.473811267059916,-1.1308150097210834,517,24,329,59,2022,1,106.31531312520627,325,77.77777777777779,10.943558810857388,22.274881516587676,0.27309036445332,0.4777833250124813,0.36277466609220166,0.20469296055916125,107.11480635894293,0.15381301163291686,0.3810341547773454,DBU,-12.689000000000005,10.213900000000006,11.131031436640086,0.9700823643410852,-0.6021316489012847
Dartmouth,43,Ivy League,1527,168,2,23,39,1759,446,95,24,35,308,48,3,17,288.937476928733,5.116446347117314,9.62341080229434,4.512134635554101,3.3855364686656206,270,10,282,43,2022,1,101.5383553983689,292,82.75862068965517,9.55088118249005,15.34963047185901,0.2920759659462999,0.4544859201047806,0.37237066515065376,0.1624099541584807,104.31008105627538,0.17509948834565095,0.38213048433048435,Dartmouth,34.692,7.205200000000003,7.369646103509353,0.8436530547641659,1.1708314770692416
Davidson,56,Atlantic 10,1953,331,5,23,102,2414,592,144,16,86,483,70,3,23,531.5387775245066,104.95856012483496,5.243546349104447,13.791391180616328,11.404889794242402,494,11,448,56,2022,1,111.18166140060212,346,86.41975308641975,13.71168185584093,20.463960231980117,0.30312339989759346,0.5253456221198156,0.4266777133388567,0.22222222222222215,135.16192174564435,0.200082850041425,0.4367167221297837,Davidson,141.164,14.8431,15.808413265742082,0.8043968692449356,2.6440454241242684
Dayton,50,Atlantic 10,1686,226,6,15,81,2014,417,75,7,44,282,72,12,16,282.0171127863091,-63.16482788600203,-8.16012470238427,1.765909027142218,-3.7700268978725493,481,34,245,50,2022,1,107.8780982105204,291,67.9245283018868,11.221449851042701,23.882820258192652,0.24733096085409254,0.37841043890865955,0.3624627606752731,0.13107947805456702,84.12566867233005,0.1400198609731877,0.3581568431568431,Dayton,-41.136,4.7336000000000045,5.8096655487853175,0.9047777777777778,-0.5778836502221294
