Team,App,Conference,IP,H,2B-A,3B-A,Inh Run,Inh Run Score,HR-A,R,ER,WAR,FO,BB,HB,SO,BF,Pitches,Season,Division,ERA,IR-A%,RA9,K9,H9,BB9,HR9,BB%,K%,K-BB%,HR/FB,FIP,xFIP,PF,ERA+,pitch_team,pREA,pWPA,pWPA/LI,li,Clutch
Anna Maria,133.0,Great Northeast,332.90000000000003,362.0,69.0,13.0,15.0,10.0,14.0,255.0,203.0,4.425750105967563,283.0,199.0,76.0,371.0,1646.0,4240.0,2023,3,5.4881345749474315,66.66666666666666,6.8939621507960345,10.030039050765994,9.78672273956143,5.3799939921898465,0.378492039651547,12.089914945321993,22.539489671931957,10.449574726609963,4.713804713804714,5.672334239972596,5.891278262436602,105.33438247189856,117.20880075245672,Anna Maria,825.44,-7.2235000000000005,-5.422820885971868,1.120062771607919,-1.0263712335289181
Arcadia,172.0,MAC Freedom,374.3,399.0,63.0,10.0,61.0,15.0,19.0,242.0,214.0,1.2360217616066285,420.0,196.0,50.0,295.0,1736.0,3791.0,2023,3,5.145605129575207,24.59016393442623,5.818861875500935,7.093240716003206,9.593908629441623,4.712797221480096,0.45685279187817257,11.29032258064516,16.993087557603687,5.702764976958527,4.328018223234624,5.931602627374749,6.278253373587967,99.2492320749378,117.6167586216282,Arcadia,952.2800000000001,-7.087000000000002,-3.9805206863383287,1.0155878467635404,-2.9977038193848777
Asbury,80.0,DIII Independent,147.4,184.0,39.0,2.0,11.0,5.0,14.0,146.0,127.0,1.2688448506745567,172.0,101.0,29.0,119.0,751.0,2438.0,2023,3,7.754409769335142,45.45454545454545,8.914518317503392,7.265943012211669,11.234735413839891,6.166892808683853,0.8548168249660787,13.448735019973368,15.84553928095872,2.396804260985352,7.526881720430108,7.1422424068853765,6.990450459929562,104.61507809747116,82.21661319692568,Asbury,286.43600000000004,-4.577799999999999,-3.2256789745122902,0.9713040031708284,-1.487366565355496
Augsburg,101.0,MIAC,236.3,355.0,81.0,15.0,34.0,19.0,13.0,277.0,218.0,-0.5160029664308277,255.0,145.0,51.0,191.0,1269.0,3332.0,2023,3,8.30300465509945,55.88235294117647,10.550148116800678,7.2746508675412604,13.520947947524332,5.522640710960643,0.4951333051206094,11.426319936958235,15.051221434200157,3.624901497241922,4.850746268656716,6.463265116214123,6.721405450876526,94.65158817086528,60.60828842263357,Augsburg,473.44000000000005,-16.100499999999997,-10.246195935644247,1.0257130415850206,-5.450689398990974
Augustana (IL),145.0,CCIW,400.7,392.0,62.0,4.0,37.0,18.0,19.0,209.0,164.0,6.637274140536341,343.0,129.0,38.0,439.0,1757.0,4610.0,2023,3,3.683553780883454,48.64864864864865,4.694285001247817,9.860244571999,8.80459196406289,2.8974294983778393,0.42675318193161965,7.342060330108138,24.98577120091064,17.6437108708025,5.248618784530387,4.5518671510999615,4.710763328230495,103.8317349607672,143.62760595304013,Augustana (IL),1039.6200000000001,-1.7472000000000112,-1.1625486644080525,0.9133734939759036,-0.7503599228495774
Aurora,128.0,NACC,401.5,431.0,89.0,14.0,21.0,11.0,23.0,220.0,195.0,5.535547921530619,405.0,143.0,42.0,373.0,1791.0,4232.0,2023,3,4.371108343711083,52.38095238095239,4.931506849315069,8.361145703611458,9.661270236612703,3.2054794520547945,0.5155666251556662,7.984366275823563,20.82635399218314,12.841987716359577,5.373831775700935,5.1452906773636204,5.315430490216084,99.7388339260066,130.36030513325414,Aurora,1015.2080000000001,-3.0976000000000083,-2.984854437637265,0.919952380952381,-0.38227636623458006
Austin,155.0,SCAC,289.2,413.0,78.0,11.0,0.0,0.0,18.0,316.0,247.0,-1.2200221969910467,357.0,170.0,56.0,211.0,1528.0,3872.0,2023,3,7.686721991701245,0.0,9.83402489626556,6.566390041493777,12.852697095435685,5.29045643153527,0.5601659751037344,11.12565445026178,13.808900523560212,2.683246073298431,4.8,6.570628578629448,6.874315801298162,106.48866004557864,85.29895184149842,Austin,613.9200000000001,-12.196299999999997,-9.357568568058596,0.8858787878787878,-4.409890554880445
Averett,166.0,ODAC,322.7,437.0,77.0,18.0,68.0,35.0,16.0,329.0,275.0,-2.9687545183861337,464.0,213.0,63.0,192.0,1700.0,2422.0,2023,3,7.669662224976759,51.470588235294116,9.175704989154013,5.354818717074682,12.187790517508523,5.940502014254726,0.4462348930895569,12.529411764705884,11.294117647058824,-1.2352941176470598,3.3333333333333335,6.896751827273645,7.528724933374091,95.02407451799596,71.74563222713144,Averett,687.2320000000001,-14.965999999999998,-11.155200908607997,1.0281766650921116,-3.4006633782548388
Babson,127.0,NEWMAC,362.6,384.0,70.0,3.0,6.0,5.0,34.0,197.0,174.0,1.6471311751351823,401.0,86.0,36.0,268.0,1587.0,4532.0,2023,3,4.31880860452289,83.33333333333334,4.8896856039713175,6.651958080529509,9.531163816878102,2.1345835631549916,0.8439051296194153,5.419029615626969,16.88720856962823,11.46817895400126,7.816091954022989,5.626437287668743,5.437023498267527,98.38718867046396,130.24827031145273,Babson,949.7840000000001,-0.9282000000000079,-1.0210865485309875,0.8865928659286593,-0.025842696752040428
Baldwin Wallace,174.0,OAC,456.3,454.0,80.0,1.0,14.0,6.0,39.0,273.0,246.0,-0.21594928330829566,460.0,215.0,52.0,393.0,2077.0,4450.0,2023,3,4.85207100591716,42.857142857142854,5.384615384615384,7.7514792899408285,8.954635108481263,4.240631163708087,0.7692307692307693,10.351468464130958,18.921521425132404,8.570052961001446,7.8156312625250495,6.020283615581006,5.847685740224736,99.19369304597949,122.27286447660379,Baldwin Wallace,1186.816,-2.2730000000000095,-3.25775739408497,0.9622496147919877,0.8955844557342796
Bard,71.0,Liberty League,226.70000000000002,325.0,66.0,11.0,16.0,10.0,24.0,258.0,206.0,-1.0787395902070842,240.0,116.0,55.0,183.0,1182.0,3601.0,2023,3,8.178209086898985,62.5,10.242611380679312,7.265108072342302,12.902514336127041,4.605205116894574,0.9528010586678428,9.813874788494077,15.48223350253807,5.668358714043993,9.090909090909092,6.901001644342873,6.524141241767831,95.79746260577843,64.34563322589185,Bard,448.944,-7.623999999999997,-8.469390422971149,0.7754855465221319,-1.3618695330548825
Baruch,55.0,CUNYAC,188.8,214.0,52.0,13.0,18.0,10.0,7.0,167.0,149.0,2.3883168028039807,213.0,117.0,24.0,150.0,922.0,980.0,2023,3,7.102754237288135,55.55555555555556,7.960805084745762,7.150423728813559,10.201271186440678,5.577330508474576,0.3336864406779661,12.689804772234273,16.268980477223426,3.5791757049891526,3.1818181818181817,6.009773970944893,6.527807810705831,95.78889570654866,82.1739832345932,Baruch,432.64000000000004,-4.2296000000000005,-3.950232992793127,0.7169494047619048,-1.9492070121882965
Bates,101.0,NESCAC,244.4,301.0,55.0,4.0,7.0,3.0,22.0,221.0,185.0,-1.0573591669065343,272.0,138.0,41.0,192.0,1224.0,3258.0,2023,3,6.812602291325695,42.857142857142854,8.138297872340425,7.070376432078559,11.084288052373157,5.081833060556465,0.8101472995090017,11.27450980392157,15.686274509803921,4.4117647058823515,7.482993197278912,6.67253507388811,6.534694870614383,102.53408730622608,94.42177868565945,Bates,555.1320000000001,-6.746800000000001,-5.782266003527001,0.938092105263158,-1.4097783193567928
Belhaven,112.0,CCS,323.4,323.0,60.0,12.0,5.0,4.0,21.0,206.0,181.0,0.1514235833727613,388.0,143.0,45.0,266.0,1483.0,3593.0,2023,3,5.037105751391466,80.0,5.732838589981447,7.402597402597403,8.988868274582561,3.979591836734694,0.5844155844155845,9.64261631827377,17.9366149696561,8.293998651382331,5.134474327628362,5.819403909206794,6.06060757873043,96.517739272709,117.07155868833046,Belhaven,799.6640000000001,-3.417400000000004,-3.11209193201384,1.0920575896262394,-0.01723021405505154
Beloit,132.0,MWC,374.5,424.0,87.0,7.0,0.0,0.0,25.0,258.0,223.0,3.1625467410491095,475.0,141.0,39.0,259.0,1713.0,1202.0,2023,3,5.359145527369827,0.0,6.20026702269693,6.224299065420561,10.18958611481976,3.388518024032043,0.6008010680907877,8.231173380035026,15.119673088149446,6.88849970811442,5.0,5.802868153018167,6.0808435684014945,100.8597454453366,115.5679648693903,Beloit,909.1880000000001,-5.715600000000004,-6.054798146508327,0.8438588588588588,-0.7183724376449847
Benedictine (IL),128.0,NACC,372.2,383.0,65.0,5.0,35.0,22.0,30.0,244.0,207.0,2.725383405588573,372.0,213.0,50.0,325.0,1754.0,5248.0,2023,3,5.00537345513165,62.857142857142854,5.900053734551316,7.858678130037614,9.261149919398173,5.15045674368619,0.7254164427727028,12.143671607753706,18.529076396807298,6.385404789053592,7.462686567164178,6.29757827699504,6.176669737556806,105.23353378274298,124.41912655629741,Benedictine (IL),905.504,-3.4714000000000036,-3.7709307351449626,1.0420293320580265,0.4395465857718093
Berea,137.0,CCS,328.7,507.0,114.0,28.0,11.0,8.0,23.0,417.0,378.0,-1.8297832058420116,460.0,211.0,80.0,179.0,1778.0,4963.0,2023,3,10.349863097048981,72.72727272727273,11.417706114998479,4.9011256464861574,13.881959233343474,5.777304533008823,0.6297535746881655,11.86726659167604,10.067491563554555,-1.799775028121486,4.761904761904762,7.3527216642204065,7.704143422957799,109.944299059136,50.41382223657196,Berea,611.288,-16.526899999999994,-14.617206842535955,0.8495443856554967,-4.836632508362781
Berry,177.0,SAA,367.4,438.0,86.0,14.0,41.0,27.0,31.0,278.0,240.0,-0.23829258955977667,442.0,148.0,52.0,207.0,1725.0,4414.0,2023,3,5.8791507893304304,65.85365853658537,6.810016330974415,5.070767555797496,10.729450190528036,3.625476320087099,0.7593903102885139,8.579710144927537,12.0,3.420289855072463,6.553911205073996,6.479456716393903,6.487432481869568,105.14759307066012,111.1525764744449,Berry,597.4240000000001,-6.6956,-5.855813263089517,0.9572671334606407,-1.138681550280463
Bethany (WV),121.0,PAC,311.5,452.0,97.0,19.0,11.0,5.0,14.0,321.0,228.0,2.2226631933247996,365.0,129.0,45.0,201.0,1577.0,3777.0,2023,3,6.587479935794542,45.45454545454545,9.274478330658107,5.807383627608346,13.059390048154095,3.7271268057784908,0.4044943820224719,8.18008877615726,12.745719720989221,4.565630944831961,3.6939313984168867,5.845801802378363,6.305702794803019,101.70823457490918,97.08166200964116,Bethany (WV),674.1560000000001,-13.708599999999999,-9.334474133309914,0.9015159004778381,-5.8716913849398615
Bethany Lutheran,111.0,UMAC,299.6,324.0,56.0,15.0,53.0,23.0,22.0,215.0,173.0,4.8096887170262,286.0,126.0,50.0,337.0,1423.0,0.0,2023,3,5.196929238985313,43.39622641509434,6.458611481975968,10.123497997329773,9.73297730307076,3.7850467289719627,0.6608811748998664,8.854532677442025,23.682361208713985,14.82782853127196,7.142857142857142,5.343589114299876,5.2712483416884295,105.5562360378394,121.7665499581035,Bethany Lutheran,722.332,-4.596800000000004,-4.598510275627312,0.9295316480501666,-0.3467758904139284
Bethel (MN),125.0,MIAC,346.2,413.0,67.0,4.0,43.0,20.0,27.0,212.0,184.0,3.9074997195145507,335.0,114.0,36.0,313.0,1571.0,3359.0,2023,3,4.783362218370884,46.51162790697674,5.511265164644714,8.136915077989602,10.736568457538995,2.9636048526863084,0.7019064124783363,7.2565245066836415,19.92361553150859,12.66709102482495,7.458563535911603,5.381787551808312,5.265293323547782,103.32523016475858,126.4375030222117,Bethel (MN),796.9480000000001,-1.8638000000000026,-3.4050229345740806,0.8913019693654267,1.313924671516323
Birmingham-So.,142.0,SAA,417.2,380.0,62.0,4.0,5.0,2.0,20.0,231.0,176.0,2.948580886624114,406.0,189.0,46.0,415.0,1872.0,3750.0,2023,3,3.796740172579099,40.0,4.983221476510067,8.952540747842761,8.19750719079578,4.077181208053691,0.4314477468839885,10.096153846153847,22.168803418803417,12.07264957264957,4.694835680751173,5.199885204836699,5.452988578969057,100.4800548173427,139.95724806851925,Birmingham-So.,1055.548,0.9483999999999915,-0.8432785488887748,0.9161425131038391,1.8784886678765575
Blackburn,154.0,SLIAC,279.9,470.0,97.0,14.0,7.0,5.0,37.0,409.0,350.0,-1.389311447214297,393.0,216.0,82.0,149.0,1611.0,3574.0,2023,3,11.254019292604502,71.42857142857143,13.151125401929262,4.790996784565917,15.112540192926046,6.945337620578779,1.189710610932476,13.40782122905028,9.248913718187461,-4.158907510862818,8.604651162790699,8.724102181383246,8.324057672746264,110.398196491419,38.01483168551307,Blackburn,522.7560000000001,-13.018399999999993,-12.419501188096865,0.7687230437461491,-4.5155967069247165
Bluffton,139.0,HCAC,334.7,446.0,91.0,12.0,9.0,7.0,34.0,310.0,253.0,1.9536739195262176,389.0,176.0,41.0,263.0,1663.0,4945.0,2023,3,6.803107260233045,77.77777777777779,8.335823125186735,7.072004780400359,11.992829399462204,4.732596354944726,0.9142515685688677,10.5832832230908,15.81479254359591,5.2315093205051095,8.037825059101655,6.570353771727786,6.334381608386446,109.47794420851385,101.25610378981165,Bluffton,751.3720000000001,-11.986299999999996,-9.98109046753234,0.9444742402080285,-2.709885622360712
Bob Jones,76.0,DIII Independent,222.0,331.0,56.0,6.0,1.0,0.0,26.0,305.0,268.0,1.3864584549572174,255.0,156.0,77.0,176.0,1242.0,3384.0,2023,3,10.864864864864865,0.0,12.364864864864865,7.135135135135135,13.41891891891892,6.324324324324325,1.054054054054054,12.560386473429952,14.170692431561996,1.6103059581320434,9.252669039145907,7.961884980259293,7.525647177107553,105.5353603760619,36.410318693027286,Bob Jones,115.44800000000001,-2.483099999999998,-2.462888005942445,0.8959327217125381,-0.3086370648839174
Bowdoin,107.0,NESCAC,265.40000000000003,281.0,57.0,5.0,10.0,8.0,16.0,194.0,145.0,-0.21573536368297486,285.0,115.0,42.0,199.0,1252.0,1381.0,2023,3,4.917106254709871,80.0,6.578749058025621,6.748304446119064,9.529012810851544,3.8997739261492086,0.5425772418990202,9.185303514376997,15.894568690095848,6.709265175718851,5.3156146179401995,5.9350785958794345,6.124676483681831,95.14557517387684,117.87969151999404,Bowdoin,614.296,-5.461800000000001,-4.150035673546063,0.9405737704918032,-1.6568453722055718
Brandeis,129.0,UAA,275.4,413.0,65.0,14.0,10.0,10.0,34.0,402.0,350.0,-0.6445876744497532,285.0,195.0,75.0,249.0,1525.0,4574.0,2023,3,11.437908496732026,100.0,13.137254901960786,8.137254901960784,13.49673202614379,6.372549019607844,1.1111111111111112,12.786885245901638,16.327868852459016,3.5409836065573774,10.658307210031348,7.614135269764485,7.003267237712755,116.29845391891828,43.72041421708195,Brandeis,486.30400000000003,-12.446099999999994,-11.529934647627897,0.7161523145843703,-5.849189522658801
Brevard,117.0,USA South,352.7,465.0,86.0,11.0,2.0,1.0,31.0,294.0,246.0,1.6707804298410744,429.0,180.0,44.0,241.0,1738.0,4434.0,2023,3,6.277289481145449,50.0,7.502126453076269,6.149702296569323,11.865608165579813,4.593138644740573,0.7910405443719876,10.356731875719218,13.86651323360184,3.5097813578826216,6.739130434782608,6.557614960310226,6.534291029536684,98.21482881778893,98.43953803820713,Brevard,807.4440000000001,-9.288800000000004,-8.191928282427927,1.1349363507779349,0.0075045536143640845
Bridgewater (VA),192.0,ODAC,373.1,504.0,79.0,12.0,23.0,11.0,33.0,355.0,296.0,0.11953107539431217,399.0,179.0,57.0,315.0,1876.0,5921.0,2023,3,7.140176896274457,47.82608695652174,8.563387831680515,7.598499061913696,12.157598499061912,4.317877244706512,0.7960332350576252,9.541577825159916,16.791044776119403,7.249466950959487,7.638888888888889,6.23518441209531,6.079043831030589,102.70667504169242,89.53113895100482,Bridgewater (VA),828.768,-12.991399999999999,-11.134459034698983,0.877827380952381,-3.665033760690063
Bridgewater St.,120.0,MASCAC,361.8,385.0,73.0,5.0,21.0,4.0,16.0,218.0,175.0,4.854238043091959,340.0,158.0,46.0,338.0,1663.0,4323.0,2023,3,4.353233830845771,19.047619047619047,5.422885572139304,8.407960199004975,9.577114427860696,3.9303482587064678,0.39800995024875624,9.500901984365605,20.32471437161756,10.823812387251955,4.49438202247191,5.274309344922464,5.543851845363238,107.21004885254612,135.47825914874267,Bridgewater St.,793.296,-1.306800000000003,-3.9644028417674795,1.1491728465487736,2.8272370934428306
Buena Vista,129.0,American Rivers,361.5,385.0,75.0,9.0,41.0,13.0,25.0,217.0,185.0,-0.24144371013283486,400.0,164.0,55.0,303.0,1680.0,1578.0,2023,3,4.605809128630705,31.70731707317073,5.402489626556016,7.54356846473029,9.5850622406639,4.08298755186722,0.6224066390041494,9.761904761904763,18.035714285714285,8.273809523809522,5.88235294117647,5.916410044742864,6.0263312732405065,96.55131020019174,124.19858033443907,Buena Vista,679.8760000000001,1.237799999999994,-0.7718589076085232,1.0339422158548235,1.9690244561460968
CCNY,112.0,CUNYAC,248.39999999999998,350.0,66.0,15.0,41.0,26.0,27.0,279.0,222.0,4.108006388064161,234.0,158.0,58.0,219.0,1296.0,1308.0,2023,3,8.043478260869566,63.41463414634146,10.108695652173914,7.934782608695652,12.681159420289855,5.724637681159421,0.9782608695652175,12.191358024691358,16.89814814814815,4.706790123456791,10.344827586206897,7.1347535009539005,6.62344567477786,114.72077605902844,88.58814866805294,CCNY,449.93600000000004,-9.982199999999997,-8.693697723078815,0.9621458333333334,-1.6812367766288663
CWRU,155.0,UAA,370.90000000000003,375.0,67.0,9.0,14.0,3.0,18.0,240.0,188.0,0.9588672936499255,323.0,167.0,61.0,359.0,1707.0,4852.0,2023,3,4.561876516581289,21.428571428571427,5.8236721488271765,8.71124292262065,9.099487732542462,4.052305203558911,0.4367754111620382,9.78324545987112,21.03104862331576,11.247803163444638,5.278592375366569,5.41552829734289,5.573650224729357,96.74129188566586,125.06905366598708,CWRU,910.84,-6.381400000000005,-2.981484897034666,0.9361641221374046,-3.8350549052281044
Cabrini,122.0,Atlantic East,339.1,374.0,62.0,9.0,1.0,0.0,17.0,222.0,196.0,2.150264917564244,363.0,178.0,44.0,269.0,1582.0,3776.0,2023,3,5.2020053081686815,0.0,5.892067236803302,7.139486877027425,9.926275434974933,4.7242701268062515,0.4511943379534061,11.25158027812895,17.003792667509483,5.752212389380533,4.473684210526316,5.905494322423634,6.215483596167081,107.4231398630508,123.0510809068264,Cabrini,810.9680000000001,-3.6614000000000053,-3.6291869115475706,0.8587827426810477,-0.6342895395155024
Cairn,161.0,CSAC,340.1,449.0,93.0,10.0,9.0,4.0,26.0,333.0,262.0,2.596475145316374,364.0,212.0,60.0,265.0,1736.0,5232.0,2023,3,6.933254925022052,44.44444444444444,8.812114084092913,7.01264334019406,11.881799470743898,5.610114672155248,0.688032931490738,12.211981566820276,15.264976958525345,3.0529953917050694,6.666666666666667,6.711053878649008,6.701349081788155,105.25304101484431,95.32762191985778,Cairn,749.508,-13.722799999999996,-11.09101565348975,0.9271014492753623,-3.710816455311246
Cal Lutheran,163.0,SCIAC,393.2,436.0,60.0,4.0,8.0,3.0,34.0,242.0,182.0,5.399429683519343,430.0,126.0,40.0,306.0,1775.0,2836.0,2023,3,4.165818921668362,37.5,5.539165818921669,7.004069175991862,9.979654120040692,2.884028484231943,0.7782299084435402,7.098591549295774,17.239436619718308,10.140845070422534,7.327586206896551,5.710480473005346,5.5991032195990895,108.47294529389596,138.9748956585406,Cal Lutheran,966.624,-3.545600000000007,-3.663878933479705,0.9108914728682171,-0.22857160054013104
Caltech,135.0,SCIAC,300.0,477.0,87.0,20.0,0.0,0.0,38.0,385.0,322.0,-0.6899916815333841,344.0,207.0,52.0,192.0,1624.0,4171.0,2023,3,9.66,0.0,11.55,5.76,14.31,6.209999999999999,1.1400000000000001,12.746305418719212,11.822660098522167,-0.9236453201970445,9.947643979057592,7.8329660613403735,7.279078627669198,110.53702097615614,61.13303456560122,Caltech,529.568,-15.819299999999991,-13.49221283657089,0.8094223711504707,-6.051724375734306
Calvin,156.0,Michigan Intercol. Ath. Assn.,305.8,381.0,64.0,11.0,14.0,4.0,15.0,312.0,259.0,-0.8124522599626005,334.0,202.0,99.0,216.0,1596.0,4706.0,2023,3,7.622629169391759,28.57142857142857,9.182472204054937,6.357096141268803,11.213211249182471,5.945062132112492,0.44146500981033354,12.656641604010025,13.533834586466165,0.8771929824561404,4.297994269340974,7.054193443071353,7.395962741817648,101.25020119386691,80.37044909220563,Calvin,648.7360000000001,-10.627999999999998,-9.484050996491833,0.8657653146386246,-2.7917930692134174
Capital,191.0,OAC,274.8,452.0,94.0,12.0,27.0,12.0,26.0,388.0,309.0,-3.7611825054696935,294.0,173.0,75.0,195.0,1533.0,4693.0,2023,3,10.120087336244541,44.44444444444444,12.707423580786026,6.386462882096069,14.803493449781659,5.665938864628821,0.8515283842794759,11.285061969993476,12.720156555772993,1.4350945857795168,8.125,7.39449444561985,7.163872711846473,96.74118588931564,33.772670262793845,Capital,503.61600000000004,-11.463799999999992,-12.494007434023422,0.7095698405026583,-3.661977989312854
Carleton,111.0,MIAC,245.1,374.0,76.0,20.0,19.0,10.0,16.0,327.0,260.0,-0.33652327214678074,247.0,174.0,49.0,215.0,1344.0,2304.0,2023,3,9.547123623011016,52.63157894736842,12.007343941248472,7.894736842105264,13.733170134638923,6.389228886168912,0.587515299877601,12.946428571428573,15.997023809523808,3.0505952380952355,6.083650190114068,6.700044804710427,6.772291002793314,98.8583829296137,46.54232333482406,Carleton,453.064,-11.536399999999995,-9.928904742788617,0.7582117143413115,-5.286370597585307
Carroll (WI),175.0,CCIW,314.6,483.0,102.0,10.0,90.0,41.0,24.0,377.0,297.0,0.6464947934584816,342.0,174.0,57.0,261.0,1690.0,4752.0,2023,3,8.496503496503497,45.55555555555556,10.785123966942148,7.466624284806103,13.817546090273362,4.977749523204069,0.6865861411315957,10.29585798816568,15.44378698224852,5.147928994082839,6.557377049180328,6.41158229359297,6.418265423029375,106.5134389151536,73.24490979932621,Carroll (WI),608.672,-12.829099999999997,-10.787428999721902,0.8603550758642265,-4.123972536571898
Carthage,133.0,CCIW,320.8,379.0,66.0,21.0,23.0,11.0,25.0,304.0,238.0,-0.6130371152470798,279.0,237.0,59.0,325.0,1629.0,3835.0,2023,3,6.677057356608478,47.82608695652174,8.528678304239401,9.11783042394015,10.632793017456358,6.649002493765586,0.7013715710723192,14.548802946593002,19.95089011663597,5.40208717004297,8.223684210526317,6.631286925845777,6.431454912694662,101.8016733231536,95.77791308788139,Carthage,691.096,-11.694399999999996,-9.8055033786447,0.912994766110566,-3.003332371662083
