Player,Pos,B/T,player_id,Team,Conference,Yr,R/PA,GP,BB,CS,GS,HBP,IBB,K,RBI,SF,AB,PA,H,2B,3B,HR,R,SB,OPS+,Picked,Sac,BA,SlgPct,OBPct,ISO,wOBA,K%,BB%,SB%,wRC+,wRC,Batting,Baserunning,Adjustment,WAR,Clutch,WPA,REA,WPA/LI,wSB,wGDP,wTEB,EBT,Opportunities,OutsOB,GDPOpps,GDP,Division,Season
Tony Diaz,OF,R/R,7985592,Academy of Art,PacWest,So,0.047619047619047616,32,6,0,25,5,0,26,6,3,91,105,12,2,2,0,5,0,1.3692533678268948,2,1,0.132,0.198,0.219,0.066,0.20897142857142859,24.761904761904763,5.714285714285714,0.0,-5.16631548216823,-1.0639912845100226,-17.765224409984334,1.390814359446688,0.20800000000000002,-1.1903915534860237,-0.5324208965670204,-1.3235999999999983,-66.22399999999999,-0.8148585605582092,-0.07051467025571032,1.6162124460505742,-0.15488341634817604,1.0,5.0,0.0,75.0,5.0,2,2023
Landon Levine,OF,R/R,7985568,Academy of Art,PacWest,Jr,0.1717171717171717,48,19,2,48,9,0,43,35,3,167,198,50,9,1,5,34,10,104.91027099277667,1,0,0.299,0.455,0.394,0.15600000000000003,0.3836414141414141,21.71717171717172,9.595959595959595,83.33333333333334,103.95221467501786,36.12444018669588,4.630686292944319,-0.35510985078084656,0.312,0.32546546651365904,-0.7089701579616583,1.5222,-68.898,2.006437497313756,0.5040703215950686,-0.9847630906350351,0.12558291825911994,8.0,25.0,0.0,126.0,1.0,2,2023
Michael Wiborn,1B,L/L,7985608,Academy of Art,PacWest,Fr,0.1076923076923077,33,8,1,13,0,0,27,6,1,56,65,11,3,0,1,7,6,44.28554915921836,0,2,0.196,0.304,0.292,0.10799999999999998,0.2799538461538462,41.53846153846154,12.307692307692308,85.71428571428571,39.17729082387113,4.42828155427849,-5.910577047205608,0.07249045513747748,-2.6512200000000004,-0.5953607416634026,-0.01277442367966064,0.2516000000000006,-30.775,0.21945259322204674,0.5132715849669671,-0.4949210302116784,0.054139900382188744,2.0,6.0,0.0,42.0,0.0,2,2023
Chris Fung,INF,R/L,7985610,Academy of Art,PacWest,So,0.14285714285714285,36,17,2,23,3,0,26,11,4,74,98,15,3,0,1,14,4,56.40052212952107,0,1,0.203,0.284,0.357,0.08099999999999996,0.3205204081632653,26.53061224489796,17.346938775510203,66.66666666666666,64.51973077171526,11.059642680580062,-4.528174903195964,-1.5195514250206,0.5803200000000001,-0.3836139822066718,0.29447128166296654,0.7624000000000011,-56.667,0.43901252962288106,-0.5771681285005771,-0.7777330474754947,-0.16465024904452807,4.0,15.0,0.0,66.0,0.0,2,2023
Gabe Henderson,SS,R/R,7985533,Academy of Art,PacWest,Fr,0.18137254901960784,47,22,2,47,9,0,37,19,0,173,204,48,11,3,2,37,11,92.84678951527545,0,2,0.277,0.41,0.387,0.13299999999999995,0.37357352941176475,18.137254901960784,10.784313725490197,84.61538461538461,97.66268084408306,34.95467864345755,2.50656857110746,-1.720313424029078,2.2607,0.20699074602286727,-0.12576777373880343,1.1931999999999987,-115.747,1.3011664460209065,0.7040703215950688,-1.1968721035828973,-1.2275116420412495,8.0,26.0,2.0,144.0,1.0,2,2023
Travis Turney,OF,L/R,7970774,Academy of Art,PacWest,Sr,0.1404494382022472,47,29,2,44,4,3,27,26,0,142,178,44,14,1,0,25,19,109.41210116568794,2,4,0.31,0.423,0.44,0.11299999999999999,0.4182732558139536,15.168539325842698,16.292134831460675,90.47619047619048,125.58716041347593,39.27205349129823,10.959486859541776,2.7918881383477365,0.3055,1.045879048314493,0.9736960334960822,2.829599999999999,-79.219,1.4068761655062092,2.3189155153331136,0.10950758178623698,0.3634650412283862,13.0,25.0,2.0,118.0,3.0,2,2023
Ryan Downs,INF,0,7833442,Adams St.,RMAC,Jr,0.1935483870967742,41,18,3,31,6,0,34,10,1,99,124,27,5,0,0,24,3,79.15467620394514,2,2,0.273,0.323,0.411,0.04999999999999999,0.3677016129032258,27.419354838709676,14.516129032258066,50.0,81.56132707332733,20.444185732280424,-8.34292612458207,-2.8043312078650375,0.66092,-0.7845154888071937,0.21360371222229962,0.4920000000000009,-78.184,0.28883338693902344,-1.46389654353361,-0.9898420604233568,-0.3505926039080711,7.0,20.0,1.0,84.0,0.0,2,2023
Chase Hiatt,C,0,7833447,Adams St.,RMAC,Sr,0.09523809523809523,21,3,0,17,4,0,15,5,1,55,63,10,2,0,0,6,1,19.018533556670334,1,1,0.182,0.218,0.27,0.036000000000000004,0.24609523809523812,23.809523809523807,4.761904761904762,100.0,5.5922999191186245,1.9402160341451447,-12.685494022164024,0.1827422428698206,1.68714,-0.7752364650951443,-0.0671430425166365,-0.20259999999999947,-43.637,-0.1345117008737207,0.14433052348233397,0.49329513573566264,-0.45488341634817603,0.0,5.0,0.0,43.0,2.0,2,2023
Paul Giglio,OF,0,7833451,Adams St.,RMAC,Sr,0.11688311688311688,44,21,1,40,0,0,26,18,1,132,154,31,4,0,1,18,0,52.437997199642616,1,6,0.235,0.288,0.338,0.05299999999999999,0.30650000000000005,16.883116883116884,13.636363636363635,0.0,43.327912091030456,14.99890613075245,-20.752829562447744,-2.430706882298092,0.28600000000000003,-1.7333865137653943,-0.5128527275646249,-0.1431999999999998,-82.008,0.37272423097472684,-0.8054899649373872,-0.22551874147653694,-1.3996981758841678,5.0,18.0,2.0,104.0,2.0,2,2023
Mike Bathauer,3B,R/R,7833454,Adams St.,RMAC,Jr,0.20202020202020202,48,10,2,47,9,0,18,54,5,174,198,71,14,1,10,40,0,170.07366756840378,0,2,0.408,0.672,0.455,0.26400000000000007,0.4736868686868687,9.090909090909092,5.05050505050505,0.0,147.7716453011877,55.78155154281497,9.815034222986142,-1.4423306402689098,0.77376,0.6487521800362696,1.1414888885575092,4.776999999999999,-66.325,3.3262089531691093,-1.5033522752739534,0.6499380537325357,-0.588916418727492,15.0,49.0,1.0,157.0,5.0,2,2023
Matt Bathauer,P,L/L,7833458,Adams St.,RMAC,Jr,0.16666666666666666,49,22,0,49,3,0,24,43,4,169,198,71,11,0,8,33,0,167.50395649511293,0,0,0.42,0.627,0.485,0.20700000000000002,0.48021717171717176,12.121212121212121,11.11111111111111,0.0,151.85120748711452,57.20713037412699,11.240613054298166,-1.596956164898086,0.78988,0.7454180345675853,0.855930625632876,2.2840000000000003,-49.852,1.2887785827677702,-0.28576997945735233,0.845184262839417,-2.1563704482801507,1.0,27.0,0.0,98.0,4.0,2,2023
Chris Gracia,PH,L/R,7833464,Adams St.,RMAC,So,0.07692307692307693,25,5,0,14,2,0,22,3,0,58,65,10,1,0,0,5,0,10.577245174098726,0,0,0.172,0.19,0.262,0.018000000000000016,0.2325846153846154,33.84615384615385,7.6923076923076925,0.0,-2.8479554967195773,1.0335737262740743,-14.056444585790944,0.4672471103826505,-0.481,-1.0207877214247352,0.13582409684549673,-0.30539999999999917,-42.487,-0.4439837353997127,-0.05938077495217711,0.9815113016830036,-0.45488341634817603,0.0,5.0,0.0,44.0,3.0,2,2023
Isaiah Pruitt,OF,R/R,7833466,Adams St.,RMAC,So,0.13725490196078433,26,1,0,13,3,0,13,4,0,47,51,6,1,0,0,7,1,-15.712296805400294,0,0,0.128,0.149,0.196,0.02099999999999999,0.17839215686274512,25.49019607843137,1.9607843137254901,100.0,-36.7026638498122,-2.2362476489481815,-14.076108170722271,-1.0553459007225259,0.169,-1.0799954029402126,-0.3504225239430823,-0.4385999999999992,-29.474999999999998,-0.2046806010569167,0.1665983140894004,-0.43600185994838336,-0.785942354863543,1.0,5.0,1.0,37.0,0.0,2,2023
Zachary Dawson,C,R/R,7999126,Adams St.,RMAC,Fr,0.16806722689075632,34,19,1,29,4,0,11,11,0,96,119,28,5,2,1,20,3,105.22064718303774,1,0,0.292,0.417,0.429,0.125,0.4022521008403362,9.243697478991598,15.966386554621847,75.0,103.14545011317556,24.152908370756343,-3.473432846716536,-0.6894651339647231,2.7315600000000004,-0.101650615831082,-0.37434000417237834,0.2970000000000004,-71.198,0.6923754173258357,-0.1906447711993429,0.0337256076819612,-0.5325459704473414,7.0,22.0,1.0,82.0,2.0,2,2023
Jack Dere,PR,R/R,7999127,Adams St.,RMAC,Fr,0.16,47,8,4,43,1,0,49,44,3,163,175,54,11,3,8,28,6,125.39120869657916,1,0,0.331,0.583,0.36,0.25199999999999995,0.3936171428571429,28.000000000000004,4.571428571428571,60.0,97.75108358809452,33.85292154529476,-6.77405083334182,-2.2255087542376475,-0.9042799999999999,-0.7692008501023614,1.0267068494226352,2.0708000000000006,-50.922,0.9865218730743806,-1.4763989898764216,0.0505884115229418,-0.7996981758841677,7.0,18.0,2.0,123.0,3.0,2,2023
Alex Milone,SS,R/R,7999117,Adams St.,RMAC,So,0.11363636363636363,24,8,0,8,2,0,13,2,1,33,44,3,0,0,0,5,0,-3.543536034139494,0,0,0.091,0.091,0.295,0.0,0.2429318181818182,29.545454545454547,18.181818181818183,0.0,3.616071833360594,1.2016090283800493,-9.013172598248577,0.5315708483707507,1.1544,-0.5026458096325866,0.21549213920662363,-0.03859999999999909,-30.869999999999997,-0.26150538423973513,-0.0482468796486439,0.13470114436757075,0.4451165836518239,3.0,5.0,0.0,31.0,1.0,2,2023
Kenny Morthland,CF,0,8006086,Adams St.,RMAC,Fr,0.14285714285714285,2,2,0,2,0,0,1,0,0,5,7,1,0,0,0,1,0,55.709142354892684,0,0,0.2,0.2,0.429,0.0,0.35642857142857143,14.285714285714285,28.57142857142857,0.0,74.51891671243328,1.0671047339176338,-0.5579741612278296,-0.14924591478380445,0.032240000000000005,0.017598957206325913,-0.013973295454545172,-0.005399999999999899,-5.178,-0.0037454545454544963,-0.011133895303533209,-0.047135336210636036,-0.0909766832696352,0.0,1.0,0.0,4.0,0.0,2,2023
Ayden Tausher,PH,L/L,7999138,Adams St.,RMAC,Fr,0.18604651162790697,44,9,2,40,1,0,22,27,1,161,172,58,8,4,0,32,4,106.30767746567749,0,4,0.36,0.46,0.395,0.10000000000000003,0.3887674418604652,12.790697674418606,5.232558139534884,66.66666666666666,94.7214145654949,32.35290705781802,-7.577602937184791,-1.0681945901196674,-0.84656,-0.7366238362375986,0.05256625847904883,0.9744000000000002,-81.12899999999999,0.9695513885797747,-0.6699505893633538,0.08593991368091891,-0.4841839144372324,9.0,35.0,0.0,120.0,3.0,2,2023
Nolan Marthaler,LF,R/R,7999073,Adams St.,RMAC,So,0.09821428571428571,36,18,0,28,0,0,37,9,1,93,112,23,2,0,1,11,0,62.58859911748049,1,0,0.247,0.301,0.366,0.05399999999999999,0.3286339285714286,33.035714285714285,16.071428571428573,0.0,57.155254804989255,13.641481696375637,-12.359780625951776,-0.7801870170475187,-1.7316,-1.1071785983798288,0.1591617859135378,0.4966000000000004,-64.42099999999999,0.3718560358686408,-0.14102934051142063,0.09264477794525627,-0.7318024544813543,3.0,11.0,1.0,77.0,2.0,2,2023
Joseph Raker,SS,R/R,7999074,Adams St.,RMAC,So,0.24154589371980675,49,13,1,49,5,0,19,32,1,188,207,76,18,3,2,50,4,145.17540857338798,0,1,0.404,0.564,0.454,0.15999999999999992,0.4540917874396136,9.178743961352657,6.280193236714976,80.0,135.5303523450238,53.84499081560906,5.789086344878926,1.0945523871008287,2.3569,0.6507999536572348,0.8508149424669167,2.935799999999999,-95.223,2.119989889663613,-0.09456112736565286,-1.2086559376355563,2.397769452102038,18.0,33.0,0.0,145.0,1.0,2,2023
Ricardo Santiago,P,R/R,7999137,Adams St.,RMAC,Fr,0.0,20,2,0,4,2,0,4,0,0,5,9,0,0,0,0,0,0,13.925244850524976,0,0,0.0,0.0,0.444,0.0,0.356,44.44444444444444,22.22222222222222,0.0,74.25118276718518,1.3677391625405013,-0.7216479883608086,0.0,0.3224,0.0,0.0,0.0,0.0,0.0,-0.014845193738044278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
Matthew Hinnen,1B,0,7999318,Adams St.,RMAC,Jr,0.1276595744680851,22,2,0,10,0,0,18,5,0,45,47,15,3,0,0,6,0,84.15044361550525,1,0,0.333,0.4,0.362,0.067,0.34882978723404257,38.297872340425535,4.25531914893617,0.0,69.77186094562313,6.771083273298915,-4.140160736963481,0.4451644186334871,-1.7674800000000002,-0.36426788165746216,-0.3923486904685841,-0.3466,-27.733,0.0334256666508416,-0.05195817808315498,0.17005264652554775,0.32706995019109436,2.0,3.0,0.0,28.0,1.0,2,2023
Jack Maunsell,PH,0,8019392,Adams St.,RMAC,Fr,0.0,2,1,0,1,0,0,3,0,0,4,5,0,0,0,0,0,0,-48.68232213940317,0,0,0.0,0.0,0.2,0.0,0.1572,60.0,20.0,0.0,-49.94166996856369,-0.33606552711978754,-1.496836166509404,-0.1300394838621233,-0.03848,-0.05566830793608587,-0.022354838709677,-0.0307999999999998,-4.801,-0.07699999999999979,-0.0037112984345110695,-0.03535150215797703,-0.0909766832696352,0.0,1.0,0.0,3.0,0.0,2,2023
