Team,App,Conference,IP_float,H,2B-A,3B-A,Inh Run,Inh Run Score,HR-A,R,ER,WAR,FO,BB,HB,SO,BF,Pitches,Season,Division,IP,ERA,IR-A%,RA9,K9,H9,BB9,HR9,BB%,K%,K-BB%,HR/FB,FIP,xFIP,PF,ERA+,pitch_team,pREA,pWPA,pWPA/LI,li,Clutch
Arizona St.,53,Big 12,99.0,90,18,2,18,8,16,63,58,0.2676670584656966,92,44,12,117,435,1775,2025,1,99.0,5.2727272727272725,44.44444444444444,5.7272727272727275,10.636363636363637,8.181818181818182,4.0,1.4545454545454546,10.114942528735632,26.89655172413793,16.781609195402297,14.814814814814813,5.786036969598278,5.158150751591643,110.77365001553308,121.01360820956195,Arizona St.,223.692,-2.329800000000001,-1.4608310511477134,1.2092312539382482,-0.4658475658763359
Ark.-Pine Bluff,44,SWAC,85.66666666666667,125,21,4,27,15,9,99,83,0.3360465971993966,113,75,20,50,473,1559,2025,1,85.2,8.719844357976653,55.55555555555556,10.40077821011673,5.252918287937742,13.132295719844358,7.879377431906615,0.9455252918287936,15.856236786469344,10.570824524312897,-5.285412262156447,7.377049180327869,7.876985364048618,8.434312456451975,106.70913272369688,64.39972329872532,Ark.-Pine Bluff,164.008,-5.520699999999998,-3.1935686369831924,0.8275599128540304,-3.477489148984951
Arkansas,43,SEC,85.0,73,18,2,9,4,6,36,32,0.29567667986822715,64,27,10,98,352,1234,2025,1,85.0,3.388235294117647,44.44444444444444,3.8117647058823527,10.376470588235293,7.7294117647058815,2.8588235294117643,0.6352941176470588,7.670454545454546,27.84090909090909,20.170454545454543,8.571428571428571,4.269340594078374,4.463757643012363,108.33560745268248,148.1013845431687,Arkansas,210.17800000000003,1.311199999999999,0.20030099131840373,1.1737518355359764,0.9168005631181515
Arkansas St.,57,Sun Belt,95.66666666666667,86,12,3,66,22,5,65,54,1.38811065472419,87,52,15,91,441,822,2025,1,95.2,5.080139372822299,33.33333333333333,6.114982578397212,8.560975609756097,8.090592334494772,4.89198606271777,0.47038327526132406,11.791383219954648,20.634920634920633,8.843537414965985,5.434782608695652,5.229742315742649,5.848907271839781,106.9709280628623,121.19327199748919,Arkansas St.,219.73600000000002,-2.407100000000001,-0.5086022830631619,1.129482551143201,-1.622550604215765
Army West Point,22,Patriot,68.0,76,16,2,8,4,7,46,35,1.536117585028877,67,34,10,55,323,427,2025,1,68.0,4.632352941176471,50.0,6.088235294117648,7.279411764705882,10.058823529411764,4.5,0.926470588235294,10.526315789473683,17.027863777089784,6.501547987616101,9.45945945945946,6.013458241137197,6.1447362322705565,102.93165028148846,125.31968553158946,Army West Point,140.858,-2.1672,-2.1688986416244056,1.2057155322862128,0.37145974167868445
Auburn,42,SEC,93.0,71,13,2,25,9,6,39,34,0.5239129721681927,63,37,12,114,380,1342,2025,1,93.0,3.2903225806451615,36.0,3.774193548387097,11.03225806451613,6.870967741935484,3.5806451612903225,0.5806451612903225,9.736842105263158,30.0,20.263157894736842,8.695652173913043,4.319435470738715,4.4826084341792445,109.74303172568476,150.24749443466706,Auburn,236.83800000000002,0.6923999999999977,-0.008339820647505273,0.9677242888402626,0.7238328675666662
Austin Peay,41,ASUN,92.0,92,18,4,33,15,7,59,52,1.8543810236791518,83,42,18,88,427,1257,2025,1,92.0,5.086956521739131,45.45454545454545,5.771739130434782,8.608695652173914,9.0,4.108695652173913,0.6847826086956522,9.836065573770492,20.60889929742389,10.772833723653397,7.777777777777778,5.384302230907018,5.716179625991647,109.17505171459248,122.68067532370073,Austin Peay,209.906,-1.0908000000000015,-0.5010454606907527,1.0434253780407625,-0.5443575196816378
BYU,47,Big 12,95.0,87,20,0,27,13,7,71,66,0.00832306254428608,98,58,19,69,436,1512,2025,1,95.0,6.252631578947368,48.148148148148145,6.726315789473684,6.536842105263158,8.242105263157894,5.494736842105263,0.6631578947368421,13.302752293577983,15.825688073394495,2.522935779816512,6.666666666666667,6.288535640518002,6.82314799566625,110.95494376774067,106.4875114077384,BYU,192.97400000000002,-1.5924000000000007,-0.8228112521148827,0.6716390423572743,-1.5481051175039833
Ball St.,39,MAC,87.0,78,20,2,32,16,11,52,50,2.25206584440211,59,49,13,103,388,1508,2025,1,87.0,5.172413793103448,50.0,5.379310344827586,10.655172413793103,8.068965517241379,5.068965517241379,1.1379310344827587,12.628865979381443,26.54639175257732,13.917525773195878,15.714285714285714,5.76548663870312,5.208307893408741,115.1235679955603,125.44402521598602,Ball St.,194.17800000000003,-0.5104000000000021,-0.9618472071191722,1.0765333333333333,0.48773276570227647
Baylor,41,Big 12,88.0,64,14,1,11,3,6,35,26,1.6871399178415678,78,24,7,87,360,1395,2025,1,88.0,2.659090909090909,27.27272727272727,3.579545454545454,8.897727272727273,6.545454545454546,2.454545454545454,0.6136363636363635,6.666666666666667,24.166666666666668,17.5,7.142857142857142,4.317602626163935,4.720222387428331,111.92603537417568,160.57647101039754,Baylor,217.11,-0.3480000000000016,0.4490596979569214,1.065095029239766,-0.7757911073114405
Bellarmine,45,ASUN,70.0,111,26,2,27,17,14,128,113,-0.3338079146120866,83,75,24,55,414,1386,2025,1,70.0,14.528571428571428,62.96296296296296,16.457142857142856,7.071428571428571,14.27142857142857,9.642857142857142,1.8,18.115942028985508,13.285024154589372,-4.830917874396135,14.432989690721648,9.623122106683415,8.894340181879485,108.87325574724814,-21.43952203710855,Bellarmine,80.62000000000002,-5.711199999999997,-4.580877264478935,0.6800865800865801,-3.8168770321474144
Belmont,40,MVC,84.0,86,15,2,14,6,20,82,71,-0.7451734051376816,73,67,16,77,411,1660,2025,1,84.0,7.607142857142857,42.857142857142854,8.785714285714285,8.25,9.214285714285714,7.178571428571429,2.142857142857143,16.30170316301703,18.734793187347933,2.4330900243309017,21.50537634408602,8.57788401144532,6.97769128556491,97.05495541547576,69.93594483580084,Belmont,163.168,-3.7668,-3.015728523150219,0.8977955911823647,-1.1798812982783526
Bethune-Cookman,39,SWAC,95.0,81,13,2,25,13,8,68,56,1.9044294295670683,91,57,14,108,430,1744,2025,1,95.0,5.3052631578947365,52.0,6.442105263157895,10.23157894736842,7.673684210526316,5.3999999999999995,0.7578947368421053,13.25581395348837,25.116279069767444,11.860465116279073,8.080808080808081,5.414851429991686,5.727335560334471,102.98966943343363,114.51956969829622,Bethune-Cookman,213.77,-1.0502000000000018,-0.1936036734933225,1.0556704260651628,-0.801214381526414
Binghamton,30,America East,67.0,73,20,3,16,9,7,46,39,0.9386518015424198,80,31,6,51,304,1170,2025,1,67.0,5.2388059701492535,56.25,6.17910447761194,6.850746268656716,9.805970149253731,4.164179104477612,0.9402985074626865,10.197368421052632,16.776315789473685,6.578947368421053,8.045977011494253,5.84423084868768,6.239479052710462,99.91610808808969,112.99379276434527,Binghamton,143.824,-1.6227999999999998,-1.2851387964944827,0.9290789473684211,-0.4615373117054886
Boston College,37,ACC,61.666666666666664,82,15,1,12,10,10,56,54,-0.9853326139641942,50,35,8,67,305,1146,2025,1,61.2,7.881081081081081,83.33333333333334,8.172972972972973,9.778378378378378,11.967567567567567,5.108108108108108,1.4594594594594597,11.475409836065573,21.9672131147541,10.491803278688526,16.666666666666664,6.378720562281871,5.584479701176854,97.82807733964783,66.31714558705353,Boston College,124.92600000000002,-3.0704,-2.3650600872998515,1.1481785063752277,-0.3090885602768916
Bowling Green,38,MAC,80.0,101,19,0,14,6,10,61,53,1.3665179731694104,73,38,16,82,384,663,2025,1,80.0,5.9625,42.857142857142854,6.8625,9.225,11.362499999999999,4.2749999999999995,1.125,9.895833333333332,21.354166666666664,11.458333333333332,12.048192771084338,5.951693535254844,5.7276957281529315,108.04811808860416,108.42759555213294,Bowling Green,167.382,-1.2544000000000004,-1.8666256110382582,1.0275826446280991,0.6458965469988489
Bradley,24,MVC,59.0,78,14,4,11,9,10,65,62,0.03793636819950501,48,40,13,60,302,1128,2025,1,59.0,9.457627118644067,81.81818181818183,9.915254237288135,9.152542372881356,11.898305084745763,6.101694915254237,1.5254237288135593,13.245033112582782,19.867549668874172,6.622516556291391,17.24137931034483,7.216100314915861,6.340186525870962,95.82344331874631,36.21887599165643,Bradley,107.028,-2.3746000000000005,-2.146631156814522,0.7821126760563379,-0.8895042654797343
Brown,18,Ivy League,45.333333333333336,73,17,3,11,8,4,54,46,0.4611512366249251,54,36,4,36,248,940,2025,1,45.1,9.13235294117647,72.72727272727273,10.720588235294118,7.147058823529411,14.492647058823527,7.147058823529411,0.7941176470588235,14.516129032258066,14.516129032258066,0.0,6.896551724137931,6.55757588819602,7.138188089218467,103.69824228195591,53.86147313023733,Brown,70.572,-2.650699999999999,-2.4666682827876456,0.7150118203309692,-1.240543157119776
Bryant,41,America East,65.0,62,15,0,28,14,7,49,37,1.4698708451311633,53,45,10,73,313,1118,2025,1,65.0,5.123076923076923,50.0,6.7846153846153845,10.107692307692307,8.584615384615384,6.230769230769231,0.9692307692307693,14.376996805111823,23.322683706070286,8.945686900958464,11.666666666666666,6.0440012275625365,5.890490667027008,111.20616848259952,123.5538828109473,Bryant,137.858,-2.730000000000001,-1.3501717922915442,1.3574412532637075,-0.6609649647771236
Bucknell,42,Patriot,71.0,100,26,4,41,22,9,86,73,0.3568732280904667,70,49,20,68,379,1204,2025,1,71.0,9.253521126760564,53.65853658536586,10.901408450704224,8.619718309859154,12.676056338028168,6.211267605633802,1.1408450704225352,12.928759894459102,17.941952506596305,5.013192612137203,11.39240506329114,6.999580859198506,6.854210735172699,104.66502339250847,53.29028320919982,Bucknell,115.68800000000002,-0.9001999999999999,-1.9964812770275755,0.8749649859943978,0.9676401069127252
Butler,34,Big East,65.0,100,12,4,20,11,15,93,78,-0.693677148544049,57,56,20,52,363,300,2025,1,65.0,10.8,55.00000000000001,12.876923076923077,7.2,13.846153846153847,7.753846153846155,2.076923076923077,15.426997245179063,14.325068870523417,-1.101928374655646,20.833333333333336,9.259385842947152,7.755173170304517,95.82482561722408,12.975220827471068,Butler,98.79000000000002,-3.5141999999999993,-3.4178857383321204,0.7493416493416494,-1.2718308990488087
CSU Bakersfield,37,Big West,85.33333333333333,100,20,0,24,13,9,78,60,0.37093599390495646,99,49,19,60,428,1036,2025,1,85.1,6.328125,54.166666666666664,8.2265625,6.328125,10.546875,5.16796875,0.94921875,11.448598130841122,14.018691588785046,2.5700934579439245,8.333333333333332,6.707162285254844,7.045122415145583,109.14803836136151,103.79169858773798,CSU Bakersfield,169.17800000000003,-2.6267999999999994,-2.841297978621166,0.7550543825975687,-0.6376567305259759
CSUN,40,Big West,68.66666666666667,86,22,2,27,14,14,71,64,-0.31536768882622385,68,46,15,60,346,1388,2025,1,68.2,8.388349514563107,51.85185185185185,9.305825242718447,7.864077669902912,11.271844660194173,6.0291262135922326,1.8349514563106795,13.294797687861271,17.341040462427745,4.046242774566474,17.073170731707318,7.919654700303388,6.88173933922223,106.64799580310007,69.4799437796735,CSUN,130.68800000000002,-2.3121999999999994,-2.3045743462846304,0.7703125000000001,-0.6970645989486344
Cal Poly,42,Big West,85.0,86,19,1,24,13,7,70,66,0.8457399015137871,87,45,18,82,401,1580,2025,1,85.0,6.988235294117647,54.166666666666664,7.411764705882352,8.68235294117647,9.105882352941176,4.764705882352941,0.7411764705882353,11.221945137157107,20.448877805486283,9.226932668329177,7.446808510638298,5.716399417607786,6.139154412730907,103.2391099925902,87.67492943578155,Cal Poly,170.246,-0.8008000000000005,-0.9247519932878556,0.6510956175298805,-0.30517488448482366
Cal St. Fullerton,41,Big West,86.66666666666667,120,22,3,29,15,9,75,64,1.3235313846922345,84,39,8,79,422,1255,2025,1,86.2,6.646153846153846,51.724137931034484,7.788461538461537,8.203846153846154,12.461538461538462,4.05,0.9346153846153845,9.24170616113744,18.72037914691943,9.47867298578199,9.67741935483871,5.505539689100997,5.604583662478446,103.95707893774468,93.91114674257565,Cal St. Fullerton,174.144,-3.681200000000001,-2.723919731000416,0.9330966869506423,-1.221223415987013
California,35,ACC,92.0,60,8,0,25,9,8,42,35,-0.16984417200074953,86,47,12,100,392,1500,2025,1,92.0,3.4239130434782608,36.0,4.108695652173913,9.782608695652174,5.869565217391305,4.597826086956522,0.7826086956521738,11.989795918367346,25.510204081632654,13.520408163265309,8.51063829787234,5.232128317863539,5.481412824227293,100.95630759049574,143.72147571255448,California,230.872,0.1419999999999976,0.6205292128361758,0.7937847222222222,-0.4416394004920119
California Baptist,55,WAC,95.66666666666666,93,24,0,40,18,8,67,53,1.281907678665629,86,52,21,110,446,1772,2025,1,95.2,4.986062717770035,45.0,6.303135888501743,10.34843205574913,8.749128919860627,4.891986062717771,0.7526132404181185,11.659192825112108,24.663677130044842,13.004484304932735,8.51063829787234,5.428348587519652,5.668078635451346,104.89158165223236,121.11934002081539,California Baptist,214.77,-2.0790000000000015,-1.3451416372463403,1.008451536643026,-0.716434873332106
Campbell,39,CAA,87.0,86,12,1,28,9,10,60,51,0.8142506370261536,67,43,16,100,403,1515,2025,1,87.0,5.275862068965517,32.142857142857146,6.206896551724139,10.344827586206897,8.89655172413793,4.448275862068965,1.0344827586206897,10.669975186104217,24.81389578163772,14.143920595533501,12.987012987012985,5.581578592726109,5.2824750763505675,100.91130374875436,113.24249609369224,Campbell,192.11,-0.9242000000000015,-1.1910769753431503,0.9051643192488263,0.1700468923555969
Canisius,19,MAAC,40.333333333333336,47,17,2,6,3,3,38,35,0.4946699451409611,35,29,6,25,197,751,2025,1,40.1,7.8099173553719,50.0,8.479338842975206,5.578512396694214,10.487603305785123,6.471074380165288,0.6694214876033058,14.720812182741117,12.690355329949238,-2.030456852791879,7.894736842105263,6.682272047651538,6.987573252394201,116.50983942629912,88.76607366640906,Canisius,77.674,-2.2583999999999995,-1.7402976115900253,0.7276666666666667,-1.3633212615203725
Central Ark.,38,ASUN,79.66666666666667,97,16,3,24,17,12,74,68,0.6002072359303766,74,43,21,76,391,1402,2025,1,79.2,7.682008368200837,70.83333333333334,8.359832635983263,8.585774058577405,10.958158995815898,4.857740585774058,1.3556485355648535,10.997442455242968,19.437340153452684,8.439897698209716,13.953488372093023,6.811944581279949,6.3115002228294035,106.55660143372154,80.3678664295472,Central Ark.,157.348,-3.5992000000000015,-1.9869946894042418,0.9142807017543859,-1.9496518930879887
Central Conn. St.,6,NEC,17.0,17,1,0,3,0,1,6,4,0.3846948667410684,20,7,3,22,79,311,2025,1,17.0,2.1176470588235294,0.0,3.1764705882352944,11.647058823529413,9.0,3.705882352941176,0.5294117647058824,8.860759493670885,27.848101265822784,18.9873417721519,4.761904761904762,4.2928700058430795,5.1962602851264155,100.57706754049993,165.0611953042566,Central Conn. St.,38.49,-0.13379999999999997,-0.07496012626303675,0.9238888888888888,-0.06986248347839438
Central Mich.,47,MAC,84.0,109,30,4,37,13,11,91,65,0.564843470438903,100,60,13,59,434,1487,2025,1,84.0,6.964285714285714,35.13513513513514,9.75,6.321428571428571,11.678571428571429,6.428571428571429,1.1785714285714286,13.82488479262673,13.594470046082948,-0.23041474654378113,9.90990990990991,7.256455440016749,7.338483476869161,102.76021374650117,87.53820427164669,Central Mich.,139.33800000000002,-3.8849999999999985,-3.8100006500431327,0.7418994413407821,-1.426558084896624
Charleston So.,36,Big South,74.0,70,11,1,17,5,16,57,52,0.7049106640874233,76,45,13,67,350,1205,2025,1,74.0,6.324324324324325,29.411764705882355,6.9324324324324325,8.14864864864865,8.513513513513514,5.472972972972973,1.945945945945946,12.857142857142856,19.142857142857142,6.2857142857142865,17.391304347826086,7.703044886606195,6.571064446966002,108.54215469168858,103.31276794958097,Charleston So.,161.47400000000002,-1.1980000000000002,-1.7118828129974608,0.7470029239766082,0.10814076387328009
Charlotte,36,The American,81.0,74,19,0,19,11,10,46,46,0.23461789599040708,64,32,13,95,353,1217,2025,1,81.0,5.111111111111111,57.89473684210527,5.111111111111111,10.555555555555557,8.222222222222221,3.5555555555555554,1.1111111111111112,9.06515580736544,26.912181303116146,17.847025495750707,13.513513513513514,5.27761946118077,4.906346663613713,105.8169152165306,119.84813018854243,Charlotte,185.348,-1.4860000000000027,-0.4953616608258295,1.058254716981132,-0.9088371356974625
Cincinnati,45,Big 12,88.66666666666666,80,15,1,21,5,21,49,47,-0.6889486524510933,74,35,10,99,386,920,2025,1,88.2,4.7706766917293235,23.809523809523807,4.973684210526316,10.048872180451129,8.1203007518797,3.552631578947369,2.1315789473684212,9.067357512953368,25.647668393782386,16.580310880829018,22.105263157894736,6.720114587886423,5.087985318843774,106.19602238503349,125.45385875966579,Cincinnati,206.07600000000002,-2.2248000000000028,-1.9892531647905007,1.178828828828829,0.10195625993761359
Clemson,38,ACC,86.0,68,17,2,16,9,13,50,46,0.5177869406851654,67,36,10,101,368,0,2025,1,86.0,4.813953488372093,56.25,5.232558139534884,10.569767441860465,7.116279069767441,3.7674418604651163,1.3604651162790697,9.782608695652174,27.445652173913043,17.663043478260867,16.25,5.572623767812983,4.863659637040745,104.78811439364006,123.76694976772899,Clemson,193.21200000000002,0.6109999999999985,-0.6411505278874144,0.9845776772247361,1.2617211686135437
Coastal Carolina,44,Sun Belt,94.0,68,14,3,27,9,6,48,36,1.5182129866590182,77,55,16,99,415,1634,2025,1,94.0,3.4468085106382977,33.33333333333333,4.595744680851063,9.478723404255318,6.510638297872341,5.26595744680851,0.5744680851063829,13.253012048192772,23.85542168674699,10.602409638554217,7.228915662650602,5.341055237382504,5.70361029516811,114.8240677529716,150.1875777077428,Coastal Carolina,225.828,-2.449200000000001,-0.5745302023567427,0.8662949194547708,-2.2526824996887456
Col. of Charleston,39,CAA,85.0,74,8,2,12,7,10,44,39,1.058800584452583,84,29,14,69,367,1321,2025,1,85.0,4.129411764705883,58.333333333333336,4.658823529411765,7.305882352941176,7.835294117647059,3.070588235294118,1.0588235294117647,7.901907356948229,18.80108991825613,10.899182561307903,10.638297872340425,5.77522294701955,5.739154412730906,102.7158550135295,133.28797280176212,Col. of Charleston,205.144,-0.922000000000002,-0.594999932292761,0.9256643887623387,-0.40104140968082813
Columbia,23,Ivy League,50.333333333333336,86,14,1,14,5,13,85,76,0.24810464270283628,52,46,23,38,308,595,2025,1,50.1,13.589403973509933,35.714285714285715,15.198675496688741,6.7947019867549665,15.377483443708607,8.225165562913908,2.324503311258278,14.935064935064934,12.337662337662337,-2.5974025974025974,20.0,10.311958435917095,8.698189522585107,111.48489073074448,-2.2729597747082053,Columbia,54.40200000000001,-3.2471999999999985,-2.740927567468941,0.9317548746518106,-0.7441092038315058
Coppin St.,35,NEC,63.0,88,21,5,39,28,4,112,97,0.7608960615797876,63,79,27,67,381,1573,2025,1,63.0,13.857142857142858,71.7948717948718,16.0,9.571428571428571,12.571428571428571,11.285714285714285,0.5714285714285714,20.73490813648294,17.585301837270343,-3.1496062992125964,5.970149253731343,8.09772528128659,8.708429384161661,100.93422807228008,-27.81832844931671,Coppin St.,77.82400000000001,-2.988099999999996,-2.8949735898003923,0.6039712320200126,-2.052447481905529
Cornell,21,Ivy League,42.0,47,5,2,15,10,13,62,59,-0.1309982732579965,38,50,6,37,223,906,2025,1,42.0,12.642857142857142,66.66666666666666,13.285714285714286,7.928571428571429,10.071428571428571,10.714285714285714,2.7857142857142856,22.421524663677133,16.591928251121075,-5.829596412556057,25.49019607843137,10.613598297159605,8.229515952645606,102.43644650001131,-4.806699529612901,Cornell,44.77600000000001,-1.1121999999999992,-2.2098645474489493,0.847139303482587,0.8969753975443842
Creighton,39,Big East,66.0,61,7,1,30,9,7,48,41,1.0754959511505928,56,44,21,73,312,770,2025,1,66.0,5.590909090909091,30.0,6.545454545454546,9.954545454545453,8.318181818181818,6.0,0.9545454545454546,14.102564102564102,23.397435897435898,9.294871794871796,11.11111111111111,6.472905656466965,6.383101175307118,100.0461060402836,107.2667088225002,Creighton,137.858,-1.3282000000000007,-1.0054303353919003,0.9674765558397272,-0.36741946854694696
DBU,39,CUSA,85.66666666666667,65,13,0,17,7,6,44,37,1.4755977225021826,64,43,13,112,372,1465,2025,1,85.2,3.88715953307393,41.17647058823529,4.622568093385214,11.766536964980546,6.828793774319066,4.517509727626459,0.6303501945525292,11.559139784946236,30.107526881720432,18.548387096774196,8.571428571428571,4.608502873776245,4.801406949566778,106.31531312520627,139.32776757982154,DBU,211.07600000000002,-0.5614000000000022,0.25813049536058297,0.8710599721059972,-0.9026326168880854
Dartmouth,15,Ivy League,39.66666666666667,51,10,1,6,2,4,33,26,0.6450171464258296,47,20,5,33,192,748,2025,1,39.2,5.899159663865546,33.33333333333333,7.487394957983192,7.487394957983192,11.57142857142857,4.53781512605042,0.9075630252100839,10.416666666666668,17.1875,6.770833333333332,7.8431372549019605,5.889508661305264,6.31476601081145,101.5383553983689,103.59191451111327,Dartmouth,64.87800000000001,-1.4360999999999986,-1.5283305719134697,0.6854077253218883,-0.566918645368933
Davidson,40,Atlantic 10,75.0,83,20,1,30,9,6,65,58,1.5855079242188792,70,37,21,68,361,1355,2025,1,75.0,6.96,30.0,7.800000000000001,8.16,9.96,4.44,0.72,10.249307479224377,18.83656509695291,8.587257617728532,7.894736842105263,5.898360201921511,6.226728608800286,111.18166140060212,96.12058077610257,Davidson,160.41600000000003,-3.703299999999999,-1.7805605149247954,0.8491685563114135,-2.5805288971540676
Dayton,44,Atlantic 10,78.33333333333333,98,22,1,25,14,11,100,86,0.2955514582059437,87,52,26,62,409,1411,2025,1,78.1,9.880851063829788,56.00000000000001,11.48936170212766,7.12340425531915,11.259574468085107,5.974468085106384,1.2638297872340427,12.71393643031785,15.158924205378973,2.444987775061124,11.224489795918368,7.581480769297397,7.445339860656691,107.8780982105204,48.01017875704243,Dayton,128.382,-3.587299999999998,-2.5482747328072266,0.8043963254593176,-1.911342854271652
Delaware,43,CAA,84.0,102,31,3,16,8,12,76,72,0.5024556783787386,95,41,34,83,422,1659,2025,1,84.0,7.714285714285714,50.0,8.142857142857142,8.892857142857142,10.928571428571427,4.392857142857142,1.2857142857142856,9.715639810426541,19.66824644549763,9.952606635071088,11.214953271028037,6.911217344778653,6.774180450230121,109.35499571160732,82.9394596033259,Delaware,173.144,-1.9117999999999997,-2.4552008132154293,0.8033003300330034,0.07526901370844552
Delaware St.,24,NEC,58.0,75,26,5,22,10,4,82,69,0.80054234245567,69,59,21,62,332,242,2025,1,58.0,10.706896551724139,45.45454545454545,12.724137931034482,9.620689655172413,11.637931034482758,9.155172413793103,0.6206896551724138,17.771084337349397,18.67469879518072,0.9036144578313241,5.47945205479452,7.248245259392775,8.051289049697061,99.66960897159494,21.739842900502325,Delaware St.,75.29,-2.125399999999999,-2.2760424570635385,0.6482078853046594,-1.0028439128562834
