Team,GP,Conference,AB,BB,IBB,SF,HBP,PA,H,2B,3B,HR,R,SB,Picked,Sac,wRC,Batting,Baserunning,Adjustment,WAR,K,CS,RBI,GS,Season,Division,PF,1B,SB%,BB%,K%,BA,SlgPct,OBPct,ISO,OPS+,R/PA,wOBA,bat_team,REA,WPA,WPA/LI,li,Clutch
Anna Maria,28,Great Northeast,1023.0,101.0,1.0,10.0,49.0,1184.0,342.0,65.0,4.0,30.0,260.0,38.0,2.0,8.0,256.5937227440892,45.45290215944871,-7.22587026961515,15.198521075581398,5.481080714028735,171.0,6.0,241.0,28,2021,3,105.33438247189856,243.0,86.36363636363636,8.530405405405405,14.442567567567568,0.3343108504398827,0.49364613880742914,0.41638513513513514,0.15933528836754646,127.23643152749587,0.2195945945945946,0.4293883248730964,Anna Maria,-251.252,9.0528,10.650870179558192,0.720281124497992,1.9175558031571693
Arcadia,33,MAC Freedom,1031.0,139.0,2.0,25.0,50.0,1247.0,319.0,76.0,8.0,13.0,254.0,107.0,8.0,13.0,241.09009365572498,19.410735689251055,12.176960808831815,14.176471656976746,2.718849913352769,137.0,18.0,218.0,33,2021,3,99.2492320749378,222.0,85.6,11.146752205292703,10.986367281475541,0.30940834141610085,0.4364694471387003,0.40898155573376105,0.12706110572259943,111.5483717706343,0.2036888532477947,0.4069340305711987,Arcadia,-494.67,6.325999999999997,7.342028522891642,0.8409203211859173,0.18068182269577893
Augsburg,33,MIAC,998.0,102.0,1.0,7.0,22.0,1130.0,216.0,32.0,4.0,5.0,104.0,10.0,0.0,15.0,83.28691806611283,-79.03859947363881,-2.9972872068813587,6.662877906976746,-5.106792407750738,258.0,8.0,87.0,31,2021,3,94.65158817086528,175.0,55.55555555555556,9.026548672566372,22.831858407079647,0.21643286573146292,0.2715430861723447,0.3017699115044248,0.05511022044088176,43.937103186409445,0.0920353982300885,0.2915921985815602,Augsburg,-645.142,-0.7481999999999943,-0.6409410137585556,1.1984439581813762,0.016631470627829215
Augustana (IL),44,CCIW,1472.0,237.0,2.0,19.0,97.0,1827.0,415.0,85.0,6.0,23.0,341.0,52.0,10.0,39.0,340.716114649405,27.995970828863143,7.7562892279278834,24.839542151162796,4.993762834509034,344.0,10.0,296.0,44,2021,3,103.8317349607672,301.0,83.87096774193549,12.97208538587849,18.828680897646414,0.281929347826087,0.39470108695652173,0.41105637657361793,0.11277173913043476,102.0368468148896,0.18664477285166942,0.40025068568294014,Augustana (IL),-727.965,13.854499999999998,10.709027763937343,0.9351946213729653,4.105535625723856
Aurora,46,NACC,1654.0,202.0,4.0,19.0,78.0,1957.0,552.0,122.0,26.0,50.0,456.0,55.0,1.0,14.0,456.7776375096698,105.70795753513015,9.905590967192605,17.58231104651163,11.63886198676659,275.0,12.0,405.0,46,2021,3,99.7388339260066,354.0,82.08955223880598,10.321921308124681,14.052120592743996,0.33373639661426846,0.5296251511487303,0.42718446601941745,0.19588875453446186,138.70745280298814,0.23300970873786409,0.4453945613134941,Aurora,-609.547,14.245499999999995,15.091589976536783,0.7293204697986577,4.440975733476437
Austin,27,SCAC,832.0,121.0,0.0,6.0,29.0,988.0,201.0,38.0,1.0,6.0,119.0,35.0,7.0,6.0,123.02081089716904,-74.79005871988856,-0.13640633417591835,3.458132267441861,-4.500955773901318,220.0,13.0,93.0,27,2021,3,106.48866004557864,156.0,72.91666666666666,12.246963562753036,22.267206477732792,0.24158653846153846,0.3112980769230769,0.35526315789473684,0.06971153846153846,67.43538399297431,0.12044534412955465,0.34050910931174083,Austin,-500.444,1.7118000000000002,2.99753243227961,0.9821062567421791,-1.2545438419428119
Averett,31,USA South,1011.0,115.0,3.0,7.0,29.0,1165.0,242.0,42.0,2.0,3.0,124.0,57.0,8.0,15.0,120.0979912377623,-67.40882892436402,-1.3955464909533384,8.058630087209304,-3.371919924047508,225.0,16.0,101.0,30,2021,3,95.02407451799596,195.0,78.08219178082192,9.871244635193133,19.313304721030043,0.23936696340257171,0.29376854599406527,0.3339055793991416,0.05440158259149355,57.654737720933504,0.10643776824034334,0.31965056082830023,Averett,-650.058,0.24200000000000518,0.8118264961268367,0.9940427467030468,-0.5683762010538638
Babson,17,NEWMAC,582.0,93.0,2.0,10.0,25.0,712.0,159.0,32.0,6.0,13.0,134.0,33.0,3.0,2.0,126.34710403747701,16.395653047428453,-2.6463023096378904,4.407056686046512,1.8876131370350788,105.0,7.0,117.0,17,2021,3,98.38718867046396,108.0,82.5,13.06179775280899,14.747191011235955,0.27319587628865977,0.41580756013745707,0.39185393258426965,0.1426116838487973,102.11548539821447,0.18820224719101122,0.39168220338983045,Babson,-227.729,4.0416,5.106751311711468,0.5992559523809523,1.6376122343526003
Baldwin Wallace,40,OAC,1426.0,163.0,4.0,28.0,65.0,1686.0,464.0,101.0,12.0,37.0,329.0,51.0,3.0,17.0,357.13711729999517,67.2840923315897,-0.8622213317117424,3.869247819767443,5.632855676755311,256.0,12.0,290.0,40,2021,3,99.19369304597949,314.0,80.95238095238095,9.66785290628707,15.183867141162516,0.32538569424964936,0.4908835904628331,0.4128113879003559,0.16549789621318373,125.6409127606311,0.1951364175563464,0.4245965435041717,Baldwin Wallace,-611.897,14.7618,14.155462975996862,0.9545676100628931,1.3089209444122911
Bard,20,Liberty League,614.0,71.0,0.0,14.0,37.0,736.0,175.0,37.0,11.0,6.0,113.0,21.0,6.0,6.0,124.90344311175072,-5.687709640479145,-5.427808253343915,9.56279433139535,0.27014257888589543,149.0,12.0,100.0,20,2021,3,95.79746260577843,121.0,63.63636363636363,9.646739130434783,20.244565217391305,0.28501628664495116,0.41042345276872966,0.3845108695652174,0.1254071661237785,98.9074471206123,0.15353260869565216,0.38411820652173906,Bard,-340.382,2.841400000000001,3.047673268519832,0.904839312406577,0.09255280371260177
Bates,8,NESCAC,251.0,13.0,0.0,1.0,1.0,266.0,55.0,11.0,0.0,4.0,25.0,5.0,0.0,0.0,14.09878746952479,-32.965410209346956,-0.3677097523933363,3.980210755813954,-0.34756618856520355,68.0,3.0,21.0,8,2021,3,102.53408730622608,40.0,62.5,4.887218045112782,25.563909774436087,0.21912350597609562,0.3107569721115538,0.2593984962406015,0.09163346613545817,42.33965367681422,0.09398496240601503,0.27149999999999996,Bates,-158.699,-0.5197999999999982,-0.033356706918875545,0.8215743440233236,-0.5993310148696247
Becker,24,NECC,715.0,90.0,0.0,6.0,34.0,845.0,189.0,48.0,4.0,5.0,119.0,12.0,4.0,0.0,125.53413367227884,-32.54409762023817,-5.8698720828406,7.8838953488372105,-1.1450581284905728,170.0,6.0,104.0,24,2021,3,,132.0,66.66666666666666,10.650887573964498,20.118343195266274,0.26433566433566436,0.36363636363636365,0.37041420118343193,0.09930069930069929,83.97667610718784,0.1408284023668639,0.36371360946745557,Becker,-296.627,1.3458000000000034,4.019823545447483,0.9226072607260727,-2.561131361580551
Belhaven,38,ASC,1262.0,125.0,0.0,17.0,40.0,1444.0,381.0,63.0,21.0,13.0,256.0,101.0,8.0,10.0,241.0367929692782,-0.08743539392753918,0.24859830823101037,14.931104651162794,1.4130090126932642,227.0,34.0,221.0,38,2021,3,96.517739272709,284.0,74.81481481481481,8.65650969529086,15.720221606648199,0.3019017432646593,0.41600633914421553,0.3781163434903047,0.11410459587955624,98.58571781815397,0.1772853185595568,0.38143282548476454,Belhaven,-627.457,6.647400000000002,7.312384579113507,0.9008757525998906,0.06643539779882168
Beloit,30,MWC,1036.0,185.0,4.0,37.0,75.0,1337.0,349.0,88.0,20.0,32.0,323.0,59.0,1.0,6.0,343.6981712547436,97.13194969855766,8.610375001800103,13.063441133720932,9.95966576085998,180.0,10.0,291.0,30,2021,3,100.8597454453366,209.0,85.5072463768116,13.836948391922213,13.462976813762154,0.33687258687258687,0.553088803088803,0.45848915482423336,0.21621621621621617,152.50665992308933,0.24158563949139866,0.4683559066967644,Beloit,-303.266,13.235599999999994,10.387508351502918,0.8453205128205129,5.269984634013113
Benedictine (IL),42,NACC,1416.0,178.0,4.0,27.0,63.0,1688.0,429.0,98.0,6.0,43.0,330.0,80.0,4.0,24.0,333.5800399211435,14.845576179788422,11.924866239537318,-4.654916424418605,3.6596658386312506,241.0,18.0,302.0,42,2021,3,105.23353378274298,282.0,81.63265306122449,10.545023696682465,14.277251184834123,0.3029661016949153,0.4717514124293785,0.39928909952606634,0.16878531073446323,117.51507957657327,0.19549763033175355,0.4108,Benedictine (IL),-692.6,12.040599999999998,9.847788921148785,0.8510455104551046,4.300220617801926
Berry,41,SAA,1352.0,161.0,7.0,24.0,47.0,1591.0,451.0,78.0,12.0,16.0,341.0,60.0,9.0,25.0,324.0135839220154,59.37202674879485,3.6207793079850537,17.686896802325585,7.163869481520136,218.0,11.0,290.0,40,2021,3,105.14759307066012,345.0,84.50704225352112,10.119421747328724,13.702074167190444,0.33357988165680474,0.44452662721893493,0.4186046511627907,0.11094674556213019,115.99348077822995,0.2143306096794469,0.4160894102726696,Berry,-541.153,14.242499999999994,14.496199391725414,0.7725504439063761,3.939489969843338
Bethany (WV),35,PAC,1184.0,112.0,0.0,15.0,25.0,1336.0,326.0,53.0,13.0,12.0,204.0,30.0,2.0,22.0,177.11454578366957,-45.57387091005105,-4.100473326714011,13.54385537790698,-2.157800314691433,201.0,9.0,192.0,34,2021,3,101.70823457490918,248.0,76.92307692307693,8.383233532934131,15.04491017964072,0.27533783783783783,0.37246621621621623,0.34655688622754494,0.0971283783783784,79.88861420368889,0.15269461077844312,0.3482829341317365,Bethany (WV),-622.772,6.220200000000008,3.9987393493022654,1.0206706706706707,2.0954888662619067
Bethany Lutheran,31,UMAC,996.0,145.0,2.0,16.0,59.0,1218.0,281.0,74.0,10.0,26.0,215.0,77.0,5.0,5.0,235.7069357797216,13.492831173076523,8.875377799671401,8.440410610465117,3.039721665616883,286.0,10.0,184.0,31,2021,3,105.5562360378394,171.0,88.50574712643679,11.904761904761903,23.48111658456486,0.2821285140562249,0.45481927710843373,0.39983579638752054,0.17269076305220882,113.58261152419686,0.17651888341543515,0.40714415156507405,Bethany Lutheran,-487.20000000000005,4.1932,6.804659854472956,0.92266139657444,-2.2599807169604613
Bethel (MN),41,MIAC,1299.0,174.0,0.0,23.0,40.0,1536.0,377.0,75.0,13.0,21.0,245.0,47.0,3.0,15.0,263.89752128570814,20.3805253248501,8.127043037615115,15.742707122093025,3.5441724468551925,193.0,9.0,217.0,41,2021,3,103.32523016475858,268.0,83.92857142857143,11.328125,12.565104166666666,0.29022324865280985,0.41647421093148573,0.384765625,0.12625096227867588,100.4299505775231,0.15950520833333334,0.3861471354166666,Bethel (MN),-690.142,8.887,6.929553461609837,1.0275181448043902,1.719442222735795
Birmingham-So.,44,SAA,1502.0,196.0,4.0,21.0,89.0,1812.0,458.0,72.0,18.0,35.0,324.0,70.0,3.0,17.0,363.6569722731908,76.77294910126912,7.429107054453118,16.935239825581398,8.124492385736408,212.0,13.0,290.0,44,2021,3,100.4800548173427,333.0,84.33734939759037,10.816777041942604,11.699779249448124,0.30492676431424764,0.44673768308921435,0.41225165562913907,0.1418109187749667,114.87111155022305,0.17880794701986755,0.4139711751662971,Birmingham-So.,-702.2950000000001,11.1714,14.335173849034927,0.9515293782899417,-2.5947060769553243
Blackburn,32,SLIAC,950.0,108.0,5.0,9.0,21.0,1093.0,221.0,35.0,2.0,2.0,116.0,44.0,8.0,16.0,100.3499655363769,-82.96389296989676,-7.712262493073396,6.228804505813955,-5.032818070792724,246.0,17.0,96.0,32,2021,3,110.398196491419,182.0,72.1311475409836,9.88106129917658,22.50686184812443,0.2326315789473684,0.28,0.32479414455626715,0.047368421052631615,51.96839599830052,0.10612991765782251,0.30895844875346257,Blackburn,-609.2610000000001,-0.8034999999999961,-0.29069390187245203,0.9484826054774242,-0.5564486765573862
Bluffton,44,HCAC,1514.0,208.0,5.0,19.0,79.0,1825.0,426.0,75.0,18.0,12.0,293.0,34.0,9.0,35.0,308.2024628775014,-39.432769446586875,-7.820048470557763,20.83679869186047,-0.5423744249185605,318.0,11.0,247.0,44,2021,3,109.47794420851385,321.0,75.55555555555556,11.397260273972602,17.424657534246577,0.2813738441215324,0.37846763540290623,0.3934246575342466,0.09709379128137385,93.5384166566694,0.16054794520547946,0.3831801652892562,Bluffton,-742.32,10.352999999999998,12.31942692518129,0.8768070489844684,-0.5118119978252604
Brandeis,15,UAA,427.0,65.0,1.0,6.0,9.0,508.0,140.0,36.0,1.0,12.0,141.0,25.0,1.0,2.0,112.88127739027794,2.4637633381190205,2.880782576762715,1.862136627906977,1.9063615746050389,65.0,3.0,114.0,15,2021,3,116.29845391891828,91.0,89.28571428571429,12.795275590551181,12.795275590551181,0.32786885245901637,0.5011709601873536,0.42322834645669294,0.17330210772833726,130.82947453403034,0.27755905511811024,0.43439723320158097,Brandeis,-102.91100000000002,4.995199999999997,6.630976895553836,0.6635641025641026,0.8968564828610903
Brevard,27,USA South,815.0,100.0,0.0,10.0,24.0,949.0,213.0,26.0,6.0,3.0,131.0,31.0,3.0,11.0,118.60084570017827,-39.338543724331046,-2.739081220903489,8.621522529069768,-1.3846050251169684,187.0,5.0,109.0,27,2021,3,98.21482881778893,178.0,86.11111111111111,10.537407797681771,19.704952581664912,0.26134969325153373,0.31901840490797545,0.35511064278187565,0.05766871165644172,69.25361831077268,0.1380400421496312,0.3409525816649104,Brevard,-468.56300000000005,2.356400000000002,3.4494806280498818,0.8781935307017544,-0.7662451934674501
Bridgewater (VA),29,ODAC,994.0,121.0,8.0,11.0,33.0,1167.0,269.0,35.0,8.0,9.0,165.0,40.0,2.0,36.0,168.18956357128468,-39.91241749194884,-1.8056320041201797,12.560069040697677,-0.3005605310842618,215.0,11.0,143.0,29,2021,3,102.70667504169242,217.0,78.43137254901961,10.36846615252785,18.42330762639246,0.27062374245472837,0.34909456740442657,0.3693230505569837,0.0784708249496982,80.19292485193455,0.14138817480719795,0.35838488271068636,Bridgewater (VA),-521.6410000000001,4.374000000000003,6.300073237145889,0.7979108635097493,-0.818257911609142
Bridgewater St.,28,MASCAC,747.0,83.0,1.0,6.0,17.0,854.0,155.0,23.0,6.0,1.0,83.0,44.0,2.0,17.0,58.87449611662606,-70.8012692187432,-3.075664297587699,6.639069767441861,-4.32978469154855,197.0,10.0,66.0,28,2021,3,107.21004885254612,125.0,81.48148148148148,9.718969555035128,23.06791569086651,0.2074966532797858,0.2583668005354752,0.2997658079625293,0.05087014725568942,40.24421663769924,0.09718969555035128,0.2868345070422535,Bridgewater St.,-490.36100000000005,-0.792199999999995,0.1755588224871378,1.3257947749449166,-0.7730871994057367
Buena Vista,43,American Rivers,1369.0,114.0,3.0,16.0,45.0,1547.0,395.0,82.0,9.0,23.0,220.0,48.0,5.0,25.0,237.1346523287973,12.03781762456937,-0.7593953016843686,17.9190261627907,2.300420290422587,293.0,18.0,203.0,42,2021,3,96.55131020019174,281.0,72.72727272727273,7.369101486748546,18.939883645766,0.2885317750182615,0.41197954711468227,0.36005171299288946,0.12344777209642077,92.91216815573173,0.14221073044602456,0.3683750811161583,Buena Vista,-738.577,6.418000000000002,7.186589102091203,0.9467122567069963,-0.4073381158157101
CWRU,30,UAA,1031.0,122.0,2.0,17.0,38.0,1210.0,319.0,69.0,18.0,17.0,220.0,33.0,2.0,6.0,233.30334643048906,10.921915934242262,-5.762170903873642,11.66046148255814,3.2720756375119042,176.0,10.0,193.0,30,2021,3,96.74129188566586,215.0,76.74418604651163,10.082644628099173,14.545454545454545,0.30940834141610085,0.46071774975751695,0.3975206611570248,0.1513094083414161,114.39920379611203,0.18181818181818182,0.4061757877280265,CWRU,-454.083,8.0332,10.504903823299983,0.7359823399558498,0.4100319895374511
Cabrini,27,Atlantic East,945.0,153.0,3.0,17.0,23.0,1141.0,325.0,75.0,6.0,28.0,262.0,24.0,5.0,5.0,275.0522724429813,36.552094274617026,-2.853116694937054,13.042183866279071,4.638442991871056,176.0,5.0,237.0,27,2021,3,107.4231398630508,216.0,82.75862068965517,13.409290096406663,15.425065731814197,0.3439153439153439,0.5248677248677248,0.44171779141104295,0.18095238095238092,141.347378063481,0.22962313759859773,0.4525277533039648,Cabrini,-380.483,7.9285999999999985,8.057373353291434,0.7262319851231985,2.8600747382505336
Cairn,20,CSAC,642.0,85.0,0.0,12.0,29.0,768.0,174.0,38.0,8.0,15.0,157.0,67.0,7.0,1.0,128.94772437342402,-36.29841288380889,6.217241041019122,7.998684593023258,0.07939911392516077,170.0,5.0,126.0,20,2021,3,105.25304101484431,113.0,93.05555555555556,11.067708333333332,22.135416666666664,0.27102803738317754,0.4252336448598131,0.375,0.15420560747663553,99.99476365647875,0.20442708333333334,0.3823763020833333,Cairn,-303.784,3.5309999999999997,3.6181468653626765,0.7195564516129032,1.2890428236258358
Cal Lutheran,21,SCIAC,710.0,92.0,1.0,8.0,16.0,827.0,192.0,33.0,6.0,10.0,104.0,35.0,8.0,8.0,121.68747244013508,-24.91426294201833,-1.5360619323521203,7.205788517441862,-0.74800589028829,153.0,11.0,91.0,21,2021,3,108.47294529389596,143.0,76.08695652173914,11.124546553808948,18.500604594921402,0.2704225352112676,0.376056338028169,0.3639661426844015,0.10563380281690143,85.28640053026825,0.12575574365175332,0.36199030303030305,Cal Lutheran,-427.255,1.3882000000000032,1.7139380871455623,1.2217795484727756,-0.5777265654064292
Calvin,38,Michigan Intercol. Ath. Assn.,1191.0,126.0,2.0,23.0,51.0,1393.0,373.0,78.0,8.0,16.0,257.0,45.0,6.0,30.0,256.0229072998242,3.5617971250462177,4.495253961554524,11.04655159883721,1.921490472631004,184.0,12.0,223.0,38,2021,3,101.25020119386691,271.0,78.94736842105263,9.045226130653267,13.208901651112706,0.3131821998320739,0.4324097397145256,0.3962670495333812,0.11922753988245172,107.26020438824379,0.18449389806173727,0.39768034557235415,Calvin,-552.482,10.912599999999998,11.977348838876637,0.8868666666666667,0.32731928109629926
Capital,31,OAC,1065.0,109.0,0.0,7.0,27.0,1208.0,257.0,46.0,3.0,11.0,132.0,24.0,5.0,20.0,126.33742073697626,-76.25348101621513,-7.924807673256325,24.86462572674419,-3.459974482373485,250.0,14.0,120.0,31,2021,3,96.74118588931564,197.0,63.1578947368421,9.023178807947021,20.695364238410598,0.24131455399061033,0.3211267605633803,0.3253311258278146,0.07981220657276997,62.005692685414004,0.10927152317880795,0.3212756622516556,Capital,-649.307,0.4618000000000049,2.256665564346107,0.7921121251629726,-1.6736672925989198
Carleton,29,MIAC,923.0,85.0,0.0,9.0,37.0,1054.0,254.0,46.0,9.0,6.0,146.0,25.0,2.0,20.0,145.5770373724273,-13.442164567340413,-0.8462408576997212,13.545555959302328,0.2433973508580255,166.0,8.0,128.0,28,2021,3,98.8583829296137,193.0,75.75757575757575,8.064516129032258,15.749525616698293,0.27518959913326113,0.3640303358613218,0.3567362428842505,0.08884073672806064,80.5094125143191,0.13851992409867173,0.35363662239089183,Carleton,-511.389,0.7688000000000027,4.828303863648855,1.0378132118451024,-4.087515452762109
Carroll (WI),44,CCIW,1489.0,175.0,3.0,23.0,42.0,1732.0,418.0,94.0,11.0,43.0,308.0,35.0,4.0,13.0,292.5287261854868,-11.903571543803178,1.6889879288105258,14.412427325581397,1.0756846775325126,320.0,17.0,281.0,44,2021,3,106.5134389151536,270.0,67.3076923076923,10.103926096997691,18.475750577367204,0.2807253190060443,0.445265278710544,0.3683602771362587,0.1645399597044997,103.086375101896,0.17782909930715934,0.38312804171494785,Carroll (WI),-767.018,7.538400000000002,6.627384438159691,0.9308503887037919,1.4710168640057582
Carthage,41,CCIW,1429.0,140.0,1.0,15.0,41.0,1626.0,412.0,74.0,5.0,29.0,242.0,20.0,1.0,13.0,254.86853097808074,-17.781109355922624,8.09901177750421,16.738822674418607,1.1798636040387256,308.0,9.0,218.0,41,2021,3,101.8016733231536,304.0,68.96551724137932,8.61008610086101,18.942189421894216,0.28831350594821553,0.4079776067179846,0.36531365313653136,0.11966410076976908,93.31941042926096,0.14883148831488316,0.3714495073891626,Carthage,-785.7860000000001,1.4742000000000035,4.6538245854713765,0.8244988107373429,-2.8658292835962436
Catholic,27,Landmark,823.0,94.0,6.0,7.0,30.0,960.0,242.0,53.0,6.0,19.0,173.0,25.0,6.0,12.0,174.6567256085115,16.177987580348294,-6.3917544453774315,4.890021802325582,2.1669633795007965,183.0,7.0,149.0,27,2021,3,103.03746921236048,164.0,78.125,9.791666666666666,19.0625,0.29404617253948967,0.4422843256379101,0.3875,0.14823815309842042,107.35344044020482,0.18020833333333333,0.3958797468354431,Catholic,-391.966,6.868800000000002,6.807339630601252,0.8936175918476803,0.8791697473059017
Cazenovia,30,United East,848.0,114.0,0.0,7.0,43.0,1012.0,216.0,40.0,7.0,13.0,153.0,32.0,5.0,9.0,150.29184567762096,-39.45097436510446,5.83225971423306,1.7630777616279072,-0.4529823781128558,221.0,5.0,133.0,30,2021,3,105.71189703108898,156.0,86.48648648648648,11.264822134387352,21.83794466403162,0.25471698113207547,0.3643867924528302,0.3685770750988142,0.1096698113207547,83.67883955320804,0.15118577075098813,0.36366403162055333,Cazenovia,-467.672,1.2106000000000008,2.7667154144177943,0.874040483701367,-1.3816537123861228
Centenary (LA),41,SCAC,1418.0,156.0,0.0,21.0,70.0,1665.0,460.0,88.0,19.0,25.0,338.0,76.0,8.0,26.0,340.91365965550744,33.5188918439255,-1.9873017271284317,14.287434593023258,4.170930372155543,164.0,22.0,307.0,41,2021,3,97.40539708843846,328.0,77.55102040816327,9.36936936936937,9.84984984984985,0.3244005641748942,0.46614950634696756,0.412012012012012,0.14174894217207334,119.48029870907808,0.203003003003003,0.4179387387387387,Centenary (LA),-620.4870000000001,13.101699999999996,16.38558681053074,0.7400920542635658,1.31721100296145
