Player,Pos,B/T,player_id,Team,Conference,Yr,R/PA,GP,BB,CS,GS,HBP,IBB,K,RBI,SF,AB,PA,H,2B,3B,HR,R,SB,OPS+,Picked,Sac,BA,SlgPct,OBPct,ISO,wOBA,K%,BB%,SB%,wRC+,wRC,Batting,Baserunning,Adjustment,WAR,Clutch,WPA,REA,WPA/LI,wSB,wGDP,wTEB,EBT,Opportunities,OutsOB,GDPOpps,GDP,Division,Season
A.J. Smith,OF,0.0,d3d-4914771,Webster,SLIAC,Sr,0.1818181818181818,45,22.0,2.0,45,6.0,0.0,16.0,34.0,1.0,147.0,176.0,46.0,8.0,3.0,6.0,32.0,7.0,137.167308972358,2.0,3.0,0.313,0.531,0.42,0.218,0.4419318181818182,9.090909090909092,12.5,77.77777777777779,137.23050507928298,40.41245885630173,15.366966160227268,-0.3525513872246941,0.28125,1.310272409756955,-0.2209619105926794,1.4244,-61.261,1.7318304916421603,-0.1186381107952221,0.2351418079864415,-0.4690550844159136,6.0,25.0,1.0,119.0,3.0,3,2021
A.T. DiPina,C,0.0,d3d-7145751,Wentworth,CCC,Fr,0.0833333333333333,6,1.0,0.0,4,1.0,0.0,3.0,1.0,0.0,10.0,12.0,3.0,1.0,0.0,0.0,1.0,1.0,104.85993406039644,0.0,0.0,0.3,0.4,0.417,0.1,0.4055833333333333,25.0,8.333333333333332,100.0,110.14912552773448,2.3033930378943364,0.2117895345904548,-0.6264194990687714,0.4634999999999999,0.0738260683026778,0.0,0.0,0.0,0.0,0.1829486983115652,-0.1062906043708872,-0.7030775930094494,0.0,1.0,1.0,10.0,0.0,3,2021
Aaron Alvarez,P,0.0,d3d-7154254,Rutgers-Newark,NJAC,Fr,0.0769230769230769,6,1.0,0.0,3,0.0,0.0,2.0,4.0,1.0,11.0,13.0,6.0,4.0,0.0,0.0,1.0,0.0,258.86584861541087,0.0,0.0,0.545,0.909,0.538,0.364,0.6019230769230769,15.384615384615383,7.6923076923076925,0.0,222.9523555856865,5.14033382214028,2.842144597792543,-0.02545532750011,0.093,0.2918704718830318,0.0008770206537649,0.1676,-1.2550000000000008,0.1810144522144522,-0.012788476266326,-0.1169196648079759,0.1042528135741919,1.0,3.0,0.0,11.0,0.0,3,2021
Aaron Berkowitz,C,0.0,d3d-6733989,Carleton,MIAC,So,0.1884057971014492,19,5.0,1.0,19,6.0,0.0,11.0,3.0,0.0,58.0,69.0,14.0,5.0,0.0,1.0,13.0,0.0,85.48278237491446,0.0,3.0,0.241,0.379,0.362,0.138,0.3646521739130435,15.942028985507244,7.246376811594203,0.0,87.65308692957747,10.317826030068598,-0.092349428986403,-0.8029796936240264,1.46775,0.0796733770303977,-0.3691689833850602,-0.5649999999999997,-42.923,-0.1789899879767163,-0.7188222138875785,0.4366597968342975,-0.5208172765707455,3.0,12.0,1.0,53.0,2.0,3,2021
Aaron Bode,P,0.0,d3d-7151472,Martin Luther,UMAC,Fr,0.0,6,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,-124.33654721789595,-0.6850325695419601,-1.1633959155078746,0.0,0.093,0.0,0.0,0.0,-3.3450000000000006,0.0,0.0,0.4787418791258225,0.0,0.0,0.0,0.0,2.0,1.0,3,2021
Aaron Bollinger,INF,0.0,7144666,Juniata,Landmark,Fr,0.1,9,0.0,0.0,3,0.0,0.0,4.0,0.0,0.0,10.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,-49.89182074001143,0.0,0.0,0.1,0.1,0.1,0.0,0.0978,40.0,0.0,0.0,-78.20593725551824,-1.2699703958825266,-2.9503360727789216,-0.2304224936397792,0.1395,-0.159714077112986,-0.0424191919191921,-0.0859999999999997,-8.745,-0.077025252525252,-0.0042628254221086,-0.0956615439337985,-0.130498124283872,0.0,2.0,0.0,9.0,0.0,3,2021
Aaron Burns,C,0.0,6921232,Wilmington (OH),OAC,Jr,0.1216216216216216,24,8.0,2.0,19,8.0,0.0,17.0,10.0,1.0,57.0,74.0,17.0,5.0,0.0,0.0,9.0,0.0,109.04304378041064,0.0,0.0,0.298,0.386,0.446,0.088,0.422054054054054,22.97297297297297,10.81081081081081,0.0,118.76180418651938,15.467296790676558,2.364878202661589,-1.1909779342923494,1.854,0.2669345255655089,0.0096698076664475,0.2470000000000001,-40.525000000000006,0.2620011676567018,-1.3950161735540705,0.4260307363972088,-0.221992497135488,1.0,8.0,0.0,54.0,2.0,3,2021
Aaron Castillo,SS,0.0,d3d-6916035,Old Westbury,Skyline,Fr,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,234.2215556641237,0.0,0.0,0.667,0.667,0.667,0.0,0.652,0.0,0.0,0.0,246.4254267895421,1.3419104356393872,0.8003078874712948,-0.0844037734232421,0.13875,0.1358334383353306,0.0,0.0,-1.372,0.0,-0.0085256508442173,-0.0106290604370887,-0.065249062141936,0.0,1.0,0.0,1.0,0.0,3,2021
Aaron Clogston,C,0.0,d3d-7095895,Crown (MN),UMAC,Fr,0.1937984496124031,38,17.0,0.0,38,4.0,0.0,12.0,10.0,1.0,107.0,129.0,33.0,7.0,0.0,0.0,25.0,6.0,99.1236943099983,0.0,4.0,0.308,0.374,0.419,0.066,0.3987054263565891,9.30232558139535,13.178294573643411,100.0,101.3708742312764,23.84204510555064,0.2964444668061219,1.1536667732567776,2.9355,0.3706894447752958,0.0,0.0,0.0,0.0,0.9996472051608916,-0.967244499775074,1.12126406787096,7.0,15.0,0.0,91.0,0.0,3,2021
Aaron Cole,OF,0.0,7152551,Western New Eng.,CCC,Fr,0.0930232558139534,15,4.0,0.0,12,1.0,0.0,11.0,6.0,0.0,38.0,43.0,11.0,4.0,1.0,0.0,4.0,0.0,104.45172149608048,0.0,0.0,0.289,0.447,0.372,0.158,0.3857209302325582,25.58139534883721,9.30232558139535,0.0,92.15665667170464,7.368764603404622,-0.5782543628145499,-0.2387772587880843,0.09375,0.0099999062541313,0.0396171134421129,0.4504,-22.363000000000003,0.4494535936285941,-0.0468910796431956,-0.3613880548610166,0.169501875716128,1.0,2.0,0.0,34.0,0.0,3,2021
Aaron Deutsch,INF,0.0,6918247,Washington Col.,Centennial,Sr,0.2777777777777778,20,3.0,1.0,8,2.0,0.0,0.0,2.0,0.0,31.0,36.0,10.0,2.0,0.0,0.0,10.0,1.0,101.7313896545831,0.0,2.0,0.323,0.387,0.417,0.064,0.4016388888888889,0.0,8.333333333333332,50.0,110.07160289274252,6.763028854615652,1.5889404511428011,-0.2745880225547358,0.31,0.1651856241982054,0.0050674941001022,0.8815999999999999,-14.373,0.8515478905152825,-0.4932452613549263,0.2449025495098705,-0.02624531070968,1.0,5.0,0.0,24.0,1.0,3,2021
Aaron Diaz,P,0.0,d3d-7146304,Curry,CCC,Fr,0.0,11,2.0,0.0,5,0.0,0.0,6.0,0.0,0.0,11.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,-17.942122587415998,0.0,0.0,0.091,0.091,0.231,0.0,0.2003076923076923,46.15384615384615,15.384615384615383,0.0,-3.462253940765135,-0.2700288721602378,-2.323213122239037,-0.1630700219049718,0.1705,-0.1056955407872641,0.0,0.0,0.0,0.0,-0.012788476266326,-0.0850324834967098,-0.065249062141936,0.0,1.0,0.0,8.0,0.0,3,2021
Aaron Fong,OF,0.0,7159453,La Verne,SCIAC,Sr,0.1296296296296296,12,2.0,1.0,12,1.0,0.0,8.0,6.0,1.0,50.0,54.0,13.0,2.0,0.0,0.0,7.0,1.0,49.2828396575087,0.0,0.0,0.26,0.3,0.296,0.0399999999999999,0.2915925925925926,14.814814814814811,3.7037037037037033,50.0,42.53145731809931,3.986512193840576,-4.817700718529686,-0.3567667613525645,0.075,-0.3558964957201736,-0.6592484228351967,-0.3813999999999994,-28.227,0.2520339328447302,-0.497508086777035,0.1279828847018946,0.0127584407225759,2.0,9.0,0.0,35.0,1.0,3,2021
Aaron Gomez,INF,0.0,7107004,Concordia (TX),ASC,Fr,0.0909090909090909,12,3.0,0.0,5,1.0,0.0,4.0,0.0,0.0,18.0,22.0,4.0,0.0,0.0,0.0,2.0,0.0,48.22044130439751,1.0,0.0,0.222,0.222,0.364,0.0,0.3265909090909091,18.181818181818183,13.636363636363637,0.0,70.59282940934577,2.4220236782812394,-1.1209751052686108,-0.0467694546106535,0.186,-0.0088142609797455,-0.1368634709527114,-0.2839999999999998,-15.353000000000002,-0.1131994221290494,-0.0341026033768695,-0.1169196648079759,0.1042528135741919,1.0,3.0,0.0,11.0,0.0,3,2021
Aaron Izquierdo,1B,0.0,7132762,Wells,United East,Fr,0.125,23,4.0,0.0,14,0.0,0.0,11.0,12.0,0.0,52.0,56.0,14.0,4.0,0.0,0.0,7.0,0.0,66.86368697420431,0.0,0.0,0.269,0.346,0.321,0.0769999999999999,0.323,19.642857142857142,7.142857142857142,0.0,45.94280303111737,5.956766819327282,-5.503894379170899,-0.4670963428349922,-1.7767499999999998,-0.5002100534568144,0.221222879796518,0.4360000000000001,-16.159000000000002,0.3347813710005067,-0.0596795559095217,-0.4464205383577265,0.0390037514322559,1.0,4.0,0.0,42.0,0.0,3,2021
Aaron Jenks,OF,0.0,6926143,Grove City,PAC,So,0.26,18,6.0,0.0,13,1.0,0.0,11.0,9.0,0.0,43.0,50.0,12.0,2.0,2.0,0.0,13.0,8.0,99.7967144053965,0.0,0.0,0.279,0.419,0.38,0.1399999999999999,0.38432,22.0,12.0,100.0,93.65201723160904,8.495743875509646,-0.0944587777234369,1.9690336402025488,0.1125,0.2009749433092513,0.3329587643290235,0.8197999999999992,-15.813000000000002,0.6184532279340318,1.5360576186683697,-0.4145333570464602,0.84750937858064,5.0,10.0,0.0,39.0,0.0,3,2021
Aaron Kirby,INF,0.0,6926034,Gettysburg,Centennial,So,0.0,6,1.0,0.0,1,0.0,0.0,2.0,2.0,0.0,8.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,46.88568419095383,0.0,0.0,0.25,0.25,0.333,0.0,0.3076666666666667,22.22222222222222,11.11111111111111,0.0,51.38663717115784,0.8143323431875917,-0.5156071832481025,0.0,0.093,0.0,-0.0162178628389161,-0.0037999999999996,-1.8,0.0113087719298257,-0.012788476266326,-0.0531453021854436,0.0,0.0,0.0,0.0,5.0,0.0,3,2021
Aaron Klar,INF,0.0,7126433,Greenville,SLIAC,Jr,0.1129032258064516,37,9.0,2.0,35,1.0,0.0,38.0,13.0,1.0,113.0,124.0,25.0,4.0,0.0,0.0,14.0,4.0,35.28863396352675,0.0,1.0,0.221,0.257,0.282,0.036,0.2721370967741935,30.64516129032258,7.258064516129033,66.66666666666666,20.31915042366288,6.654232376030758,-14.228871576100364,-1.2353907173971308,0.5735,-1.0023195496219592,-0.1095724028234801,-0.1879999999999997,-65.429,-0.092147518281056,-0.6078046498203962,-0.9140991975896304,0.2865131300128959,4.0,14.0,0.0,86.0,0.0,3,2021
Aaron Kurcz,OF,0.0,6916573,Ripon,MWC,Sr,0.1403508771929824,21,10.0,0.0,15,3.0,0.0,23.0,3.0,0.0,44.0,57.0,6.0,1.0,0.0,0.0,8.0,0.0,24.98587335026059,1.0,1.0,0.136,0.159,0.333,0.0229999999999999,0.2944912280701754,40.35087719298245,17.543859649122805,0.0,43.71560792674759,4.379199831552499,-6.121045706055398,0.1675229581426129,0.13125,-0.3618425860635338,0.0344898268213661,-0.0359999999999999,-26.364,-0.0763178671002197,-0.0767308575979565,-0.3295008735497505,0.5737546892903199,3.0,5.0,0.0,31.0,0.0,3,2021
Aaron Lundgren,C,0.0,d3d-6628751,Wentworth,CCC,So,0.1111111111111111,6,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,7.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,21.13535715849036,0.0,0.0,0.143,0.143,0.333,0.0,0.2893333333333333,0.0,22.22222222222222,0.0,40.448085521720046,0.6433478872290421,-0.9253547402488688,0.0,0.4634999999999999,0.0,0.0,0.0,0.0,0.0,-0.012788476266326,-0.0637743626225323,0.0,0.0,0.0,0.0,6.0,0.0,3,2021
Aaron Monti,P,0.0,d3d-7092147,Rockford,NACC,Fr,0.0,8,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,401.08179259988566,0.0,0.0,1.0,1.0,1.0,0.0,0.8955,0.0,50.0,0.0,393.9898410445253,1.3992701695281575,1.0022079115894682,0.0,0.124,0.0,-0.0024615384615384,0.1679999999999999,0.4719999999999997,0.0584615384615384,-0.0085256508442173,-0.0106290604370887,0.0,0.0,0.0,0.0,1.0,0.0,3,2021
Aaron Nichols,INF,0.0,d3d-6107507,Neb. Wesleyan,American Rivers,Jr,0.2093023255813953,25,11.0,1.0,23,2.0,0.0,14.0,12.0,1.0,72.0,86.0,20.0,7.0,0.0,1.0,18.0,4.0,100.3570980038822,0.0,3.0,0.278,0.417,0.384,0.1389999999999999,0.3853837209302325,16.27906976744186,12.790697674418606,80.0,90.51820916064456,14.707477393337731,0.4317175981023997,-0.9292053799259796,0.3875,0.0046680835978924,0.1356023101785929,-0.2280999999999996,-41.159,-0.3767900150966253,0.0556008335797693,-0.1377436262253235,-0.8470625872804254,3.0,17.0,1.0,60.0,1.0,3,2021
Aaron Nuble,INF,0.0,d3d-6719369,Widener,MAC Commonwealth,So,0.125,15,2.0,1.0,8,6.0,0.0,8.0,3.0,0.0,24.0,32.0,5.0,0.0,0.0,0.0,4.0,2.0,55.78906992239689,0.0,1.0,0.208,0.208,0.406,0.0,0.36,25.0,6.25,66.66666666666666,77.27114564984103,4.63080975908265,-1.0657035519377898,-1.9048650859946097,0.2324999999999999,-0.1502329851611439,0.1277243076475606,0.186,-21.423,0.109449730261687,-0.2932452613549263,-0.2444683900530407,-1.367151434586643,1.0,6.0,2.0,23.0,0.0,3,2021
Aaron Oswalt,UT,0.0,d3d-7136610,Arcadia,MAC Freedom,Fr,0.1428571428571428,5,1.0,0.0,2,0.0,0.0,3.0,2.0,0.0,13.0,14.0,3.0,0.0,0.0,0.0,2.0,0.0,30.073243274357097,1.0,0.0,0.231,0.231,0.286,0.0,0.2676428571428571,21.428571428571427,7.142857142857142,0.0,29.100166165729,0.6860828965416648,-1.802698989208644,-0.3476776199429489,0.0775,-0.0826372675721691,-0.1010196089861917,-0.1033999999999999,-7.548000000000001,-0.131050216450217,-0.0170513016884347,0.3724512747549353,-0.7030775930094494,0.0,1.0,1.0,12.0,1.0,3,2021
Aaron Recio,OF,0.0,d3d-6103170,Schreiner,SCAC,Jr,0.2702702702702703,19,7.0,1.0,16,5.0,0.0,9.0,6.0,0.0,62.0,74.0,26.0,5.0,0.0,1.0,20.0,3.0,165.73838830385296,2.0,0.0,0.419,0.548,0.514,0.129,0.5093108108108109,12.162162162162163,9.45945945945946,75.0,173.47800138107385,22.158488500521123,8.195631208870012,-1.900912665859794,0.11875,0.5425758337602908,0.0,0.0,0.0,0.0,-0.1742389443749915,-0.6058564449140573,-1.1208172765707454,1.0,12.0,1.0,57.0,0.0,3,2021
Aaron Roman,OF,0.0,d3d-7136905,Plattsburgh St.,SUNYAC,Jr,0.1216216216216216,19,7.0,0.0,19,3.0,0.0,16.0,10.0,1.0,63.0,74.0,16.0,5.0,0.0,0.0,9.0,2.0,71.54787848681833,0.0,0.0,0.254,0.333,0.351,0.079,0.3415,21.62162162162162,9.45945945945946,100.0,73.85282776959052,9.2900947181377,-4.902421049564559,0.0755151539651822,0.11875,-0.2837759364566729,0.0,0.0,0.0,0.0,0.3104806661357174,-0.5739692636027912,0.339003751432256,2.0,4.0,0.0,54.0,0.0,3,2021
Aaron San Miguel,INF,0.0,d3d-7144550,Concordia (TX),ASC,Fr,0.1666666666666666,6,3.0,1.0,3,0.0,0.0,1.0,0.0,0.0,9.0,12.0,1.0,0.0,0.0,0.0,2.0,0.0,13.43432477494988,0.0,0.0,0.111,0.111,0.333,0.0,0.28475,8.333333333333332,25.0,0.0,45.50590572389659,0.8008023643192065,-1.1317424267079847,0.0,0.093,0.0,0.0,0.0,0.0,0.0,-0.6548798325559482,-0.0425162417483549,0.0,0.0,0.0,0.0,4.0,0.0,3,2021
Aaron Severson,P,0.0,d3d-7082380,Northwestern-St. Paul,UMAC,Fr,0.174863387978142,44,25.0,3.0,42,5.0,2.0,27.0,33.0,2.0,149.0,183.0,48.0,14.0,1.0,0.0,32.0,13.0,115.72559534856508,0.0,0.0,0.322,0.43,0.431,0.1079999999999999,0.4248100558659217,14.754098360655735,13.661202185792352,81.25,118.16767201412055,38.772847686400205,5.733099034278774,0.2649344124822834,0.682,0.5304393022001738,0.2226142347278116,1.011999999999999,-78.83800000000001,0.9273640937372768,0.4264820566488296,-1.2967453733248244,1.1351977291582782,12.0,28.0,1.0,122.0,0.0,3,2021
Aaron Shoemaker,PH,0.0,d3d-6720370,Ithaca,Liberty League,Sr,0.1860465116279069,11,18.0,1.0,9,0.0,0.0,8.0,8.0,0.0,25.0,43.0,4.0,1.0,0.0,0.0,8.0,1.0,81.46881207162183,0.0,0.0,0.16,0.2,0.512,0.04,0.4379534883720929,18.6046511627907,41.86046511627907,50.0,133.54101927084918,9.696225743300989,1.984676644509881,-0.5193196863686942,-0.2035,0.1561869752026441,0.1524542367984164,0.3013999999999999,-12.825,0.2216974873395145,-0.527347864731796,-0.2657265109272181,0.27375468929032,2.0,5.0,0.0,25.0,0.0,3,2021
Aaron Simmons,OF,0.0,6918935,Wis.-Stevens Point,WIAC,Sr,0.2537313432835821,43,22.0,0.0,43,4.0,2.0,18.0,49.0,0.0,173.0,201.0,63.0,16.0,5.0,13.0,51.0,2.0,194.4961390539413,0.0,0.0,0.364,0.74,0.447,0.376,0.5229035532994923,8.955223880597014,10.945273631840797,100.0,172.19628213836646,63.01848023778501,23.526135217950003,-0.1234461014397458,0.26875,1.981798343201116,0.8882557451389657,3.01,-59.403000000000006,2.351814348318978,0.1740702526282392,-0.5199556425036878,0.2224392884357027,7.0,19.0,1.0,143.0,2.0,3,2021
Aaron Simons,INF,0.0,d3d-6732890,Keuka,Empire 8,So,0.1372549019607843,17,5.0,0.0,12,0.0,0.0,9.0,8.0,1.0,45.0,51.0,14.0,3.0,0.0,0.0,7.0,0.0,88.10679494968554,1.0,2.0,0.311,0.378,0.373,0.067,0.365,17.647058823529413,9.803921568627452,0.0,89.1290826658155,7.644601758201187,-2.706006569651715,0.0151380029110957,0.2635,-0.1033246730417497,-0.0402841600665127,0.427,-22.396,0.491006382288735,-0.0682052067537391,-0.425162417483549,0.5085056271483839,3.0,6.0,0.0,40.0,0.0,3,2021
Aaron Smith,OF,0.0,7115220,Greensboro,USA South,So,0.1764705882352941,4,2.0,1.0,4,2.0,0.0,3.0,4.0,1.0,12.0,17.0,3.0,0.0,0.0,0.0,3.0,0.0,67.45922210947923,0.0,0.0,0.25,0.25,0.412,0.0,0.3663529411764705,17.647058823529413,11.76470588235294,0.0,86.26099865985039,2.5720347829582533,-0.3468705362090701,-0.9150860979141222,0.025,-0.0261857544431827,0.01214606842969,0.0750000000000001,-3.3750000000000004,0.0849413102110869,-0.6676683088222742,-0.1169196648079759,-0.130498124283872,0.0,2.0,0.0,11.0,0.0,3,2021
Aaron Thorne,INF,0.0,d3d-7154414,Carleton,MIAC,Fr,0.0,4,0.0,2.0,1,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,150.54089629994283,0.0,0.0,0.5,0.5,0.5,0.0,0.489,0.0,0.0,0.0,162.2094120973012,0.5567831228960336,0.2550389066915407,0.0,0.062,0.0,-0.1325315789473676,-0.1296,0.147,0.0233947368421044,-1.2799198871571351,-0.0212581208741774,0.0,0.0,0.0,0.0,2.0,0.0,3,2021
Aaron Tom,LF,0.0,d3d-7127294,Puget Sound,NWC,-,0.15625,18,2.0,0.0,7,1.0,0.0,2.0,4.0,0.0,29.0,32.0,7.0,3.0,0.0,0.0,5.0,1.0,64.5396334673047,0.0,0.0,0.241,0.345,0.313,0.1039999999999999,0.317625,6.25,6.25,100.0,59.71514124653636,3.2256284119323912,-2.1828014332676564,0.0,-0.8325,0.0,-0.3134190703055259,0.0962000000000005,-10.015,0.414026640026642,0.1701602220452391,-0.2232102691788632,0.0,0.0,0.0,0.0,21.0,0.0,3,2021
Aaron Trattner,UT,0.0,d3d-5370932,MSOE,NACC,Sr,0.0,3,0.0,0.0,3,0.0,0.0,3.0,0.0,0.0,9.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,11.240157957174612,0.0,1.0,0.222,0.222,0.222,0.0,0.2173333333333333,33.33333333333333,0.0,100.0,-6.631491517271322,-0.0281547034445331,-1.7217132121419882,0.0518218639542255,0.0465,-0.0480124688489493,0.0304272312654665,-0.01,-6.848000000000001,-0.0398289406671759,0.1914743491557826,-0.074403423059621,-0.065249062141936,0.0,1.0,0.0,7.0,0.0,3,2021
Aaron Valentine,1B,0.0,d3d-5669655,Adrian,Michigan Intercol. Ath. Assn.,Jr,0.0975609756097561,20,6.0,0.0,10,1.0,0.0,5.0,11.0,1.0,33.0,41.0,8.0,2.0,0.0,0.0,4.0,0.0,68.23452858646284,0.0,0.0,0.242,0.303,0.366,0.061,0.3440975609756098,12.195121951219512,14.634146341463412,0.0,75.08673158720241,5.257577335430865,-2.0219121925947428,0.5483586343014968,-1.545,-0.1645888334705234,0.0,0.0,0.0,0.0,-0.055416730487413,0.7342734890727818,-0.130498124283872,0.0,2.0,0.0,25.0,2.0,3,2021
