Team,App,Conference,IP,H,2B-A,3B-A,Inh Run,Inh Run Score,HR-A,R,ER,WAR,FO,BB,HB,SO,BF,Pitches,Season,Division,ERA,IR-A%,RA9,K9,H9,BB9,HR9,BB%,K%,K-BB%,HR/FB,FIP,xFIP,PF,ERA+,pitch_team,pREA,pWPA,pWPA/LI,li,Clutch
AUM,589,Gulf South,354.9,403,99,7,39,21,34,261,207,2.6824494186962835,372,162,39,297,1667,2117,2021,2,5.249366018596788,53.84615384615385,6.618765849535081,7.531699070160609,10.219780219780219,4.108199492814878,0.8622147083685545,9.718056388722255,17.81643671265747,8.098380323935215,8.374384236453201,5.9206921347756385,6.196503267165836,105.88085036333308,120.98071603184124,AUM,29.964,-7.684800000000003,-7.557167405017688,0.9462502074000332,-0.5641518189063559
Academy of Art,435,PacWest,288.0,301,55,8,59,31,34,228,193,-0.5617002625109973,334,157,60,246,1377,5190,2021,2,6.03125,52.54237288135594,7.125,7.6875,9.40625,4.90625,1.0625,11.40159767610748,17.86492374727669,6.463326071169211,9.239130434782608,6.736717188781461,6.901141590856101,99.4201946036356,103.31115400149595,Academy of Art,5.201999999999997,-5.222000000000001,-6.100295339848811,0.9418586335892892,0.555938879368429
Adams St.,598,RMAC,283.3,542,141,24,88,45,71,485,399,0.3348838538605337,284,154,78,261,1638,3811,2021,2,12.675608895164137,51.13636363636363,15.407695022943875,8.291563713378045,17.218496293681607,4.892340275326509,2.255559477585598,9.401709401709402,15.934065934065933,6.5323565323565305,20.0,8.522131894433107,6.930417308459864,111.95002995938566,19.536958957774253,Adams St.,-250.898,-18.708799999999997,-17.248736807739302,0.7217367080547596,-8.673181519547054
Adelphi,521,NE10,268.1,291,59,2,86,43,23,216,176,0.6574354685162505,302,184,42,246,1327,5065,2021,2,5.908243192838492,50.0,7.251025736665422,8.25811264453562,9.768743006340916,6.176799701603879,0.7720999627004849,13.865862848530519,18.538055764883197,4.672192916352678,7.076923076923077,6.458938115881631,6.955671611192701,105.45910890574709,110.70689582931736,Adelphi,6.1979999999999995,-4.214000000000001,-6.398066263945677,0.8289415098158267,1.3144747799864973
Alabama Huntsville,648,Gulf South,371.4,420,63,13,102,53,35,283,232,1.3958527394761848,422,137,54,318,1730,4242,2021,2,5.621970920840065,51.9607843137255,6.8578352180937,7.705977382875607,10.177705977382876,3.3198707592891763,0.8481421647819064,7.919075144508671,18.381502890173408,10.462427745664737,7.658643326039387,5.705377438287834,6.1165338302554755,103.54019103157913,113.45872524605238,Alabama Huntsville,19.025,-8.550600000000001,-7.4987329778299365,0.8683153617752774,-2.348610943989245
Albany St. (GA),287,SIAC,149.4,124,29,1,13,3,9,75,57,2.087959047736877,136,74,21,176,673,436,2021,2,3.433734939759036,23.076923076923077,4.518072289156627,10.602409638554217,7.469879518072289,4.457831325301205,0.5421686746987951,10.99554234769688,26.151560178306095,15.156017830609215,6.206896551724138,4.984583654644915,5.492054898872495,100.18800690130116,145.3745930160034,Albany St. (GA),32.609,-1.2432000000000027,-1.2714506258641967,1.1165606783253843,0.15803151292843398
Alderson Broaddus,576,MEC,273.40000000000003,320,57,10,53,19,26,249,189,1.6370657116578977,256,175,66,266,1385,2979,2021,2,6.2216532553035835,35.84905660377358,8.196781272860276,8.756400877834674,10.534016093635698,5.760790051207022,0.8558888076079004,12.63537906137184,19.205776173285198,6.570397111913358,9.219858156028367,6.584805561536074,6.720117457616171,112.09061647997258,111.53322396197292,Alderson Broaddus,-25.225,-9.182600000000003,-9.48129270729385,1.012354178619239,0.4107517899597095
Alliance,196,CACC,105.0,228,55,14,0,0,22,241,184,-1.5035889214084501,133,89,44,97,695,1646,2021,2,15.771428571428572,0.0,20.657142857142855,8.314285714285715,19.54285714285714,7.628571428571428,1.8857142857142857,12.805755395683452,13.956834532374101,1.1510791366906492,14.193548387096774,9.326102109416382,8.565281853428077,94.08654864716482,-67.16966797149833,Alliance,-151.838,-8.640999999999993,-10.881942063007465,0.46158868335146896,-7.838187592815245
American Int'l,405,NE10,241.5,287,79,9,13,10,31,209,173,-0.2959882410475027,238,124,34,243,1175,2601,2021,2,6.447204968944099,76.92307692307693,7.788819875776397,9.055900621118012,10.695652173913043,4.621118012422361,1.1552795031055902,10.553191489361701,20.680851063829785,10.127659574468083,11.524163568773234,6.268959252273525,6.081411850139292,95.98086368430286,92.93920131790172,American Int'l,-11.100000000000001,-6.235400000000001,-7.773243225208746,0.9128372199359854,0.9424525170502074
Anderson (SC),646,SAC,357.20000000000005,455,83,28,148,65,49,333,296,-1.5636846452145479,546,249,85,304,1929,1939,2021,2,7.458006718924971,43.91891891891892,8.390257558790593,7.659574468085106,11.464165733482641,6.273796192609182,1.2346024636058228,12.908242612752721,15.759460860549506,2.851218247796785,8.235294117647058,7.536249819116163,7.967972437819531,98.105919068146,78.83666611933347,Anderson (SC),-43.279,-10.289200000000001,-10.216845812731648,0.8373706634205721,-2.0706637090011633
Angelo St.,776,Lone Star,443.6,402,76,6,97,31,29,199,157,7.947057619634245,391,153,44,477,1903,3669,2021,2,3.1853020739404867,31.958762886597935,4.037421100090171,9.677637511271415,8.15599639314698,3.10414788097385,0.5883678990081154,8.039936941671046,25.065685759327376,17.02574881765633,6.904761904761905,4.681471597157375,5.090628738303362,106.20227981366205,152.1964180555501,Angelo St.,168.517,2.10599999999999,1.839905999074783,0.7169882790165809,1.097380511227134
Ark.-Fort Smith,469,Lone Star,273.4,349,63,13,75,18,35,222,185,-0.549627268846154,279,113,51,230,1320,3183,2021,2,6.089978054133139,24.0,7.307973664959767,7.571324067300659,11.488661302121436,3.7198244330651065,1.1521580102414046,8.56060606060606,17.424242424242426,8.863636363636365,11.146496815286625,6.431184493503887,6.294194054352121,93.65117584741192,96.35552688796798,Ark.-Fort Smith,6.160999999999996,-7.181400000000001,-6.614758043153974,1.0025086132644272,-0.548671682018667
Ark.-Monticello,507,GAC,318.3,329,64,7,36,13,44,224,198,0.6317719065201588,277,188,44,383,1502,1913,2021,2,5.598491988689915,36.11111111111111,6.333647502356268,10.829406220546653,9.302544769085769,5.31573986804901,1.244109330819981,12.51664447403462,25.499334221038616,12.982689747003995,13.707165109034266,6.227040128356286,5.771040073060799,105.11048345137348,115.10762525433891,Ark.-Monticello,38.068,-8.864900000000002,-8.602889092631493,1.1012697516930023,0.5531810293964607
Arkansas Tech,1041,GAC,1053.8,859,219,6,361,46,93,503,467,3.606587195789383,873,603,98,1402,4725,12011,2021,2,3.9884228506357946,12.742382271468145,4.295881571455684,11.973809071930159,7.336306699563485,5.149933573733157,0.7942683621180491,12.761904761904763,29.67195767195767,16.910052910052908,9.627329192546584,5.131976541178079,5.203674062499418,103.5947991020436,138.63695557073748,Arkansas Tech,107.351,-2.6742000000000075,-1.9375100245722363,0.8981393298059965,-1.0399790033023706
Ashland,620,GLIAC,360.1,409,74,5,41,17,29,278,231,1.1751445338746738,370,168,51,336,1709,5065,2021,2,5.773396278811441,41.46341463414634,6.948069980560955,8.397667314634823,10.222160510969173,4.198833657317412,0.7247986670369342,9.830310122878878,19.660620245757755,9.830310122878878,7.268170426065162,5.6551879453614236,6.081672262000529,103.3153521454799,110.93436620300818,Ashland,17.828999999999994,-6.141800000000004,-7.415509673525757,0.89402096236303,0.5456483855238332
Assumption,322,NE10,177.4,193,43,9,0,0,11,124,95,2.258783849284303,164,70,14,190,823,2894,2021,2,4.819616685456595,0.0,6.29086809470124,9.639233370913189,9.791431792559187,3.5512965050732803,0.5580608793686584,8.50546780072904,23.086269744835967,14.580801944106927,6.2857142857142865,4.734466311918127,5.240155216024571,101.82780145530664,124.56206578774669,Assumption,23.675999999999995,-2.636400000000004,-4.10853363933784,0.8135448136958712,0.8679008485969799
Augusta,509,Peach Belt,301.0,438,93,11,36,16,45,355,318,0.1917787860418016,364,175,56,225,1577,3043,2021,2,9.508305647840531,44.44444444444444,10.614617940199336,6.7275747508305646,13.096345514950166,5.232558139534884,1.345514950166113,11.097019657577679,14.267596702599874,3.1705770450221955,11.00244498777506,7.400742198009959,7.264113200187267,111.91772023929876,64.59087432787032,Augusta,-110.063,-14.925999999999997,-12.771781568906896,0.7503333333333334,-7.120710656770573
Augustana (SD),693,NSIC,395.1,360,43,3,92,33,38,197,173,6.157205628130334,304,157,62,513,1755,4253,2021,2,3.940774487471526,35.869565217391305,4.4874715261958995,11.685649202733485,8.200455580865604,3.5763097949886107,0.8656036446469247,8.945868945868945,29.230769230769234,20.28490028490029,11.11111111111111,4.966287234339548,4.867021954132169,109.07869332033157,142.41819013259368,Augustana (SD),122.441,-0.9852000000000074,-0.25477564850003287,0.9654818744473918,-0.7656474439209425
Azusa Pacific,679,PacWest,352.3,360,55,2,72,32,49,214,190,2.6687082192495555,340,132,35,383,1586,5817,2021,2,4.85381776894692,44.44444444444444,5.466931592392847,9.78427476582458,9.196707351688902,3.3721260289525974,1.2517740562021005,8.32282471626734,24.14880201765448,15.82597730138714,12.596401028277635,5.705829884716113,5.366003978352543,104.1282434510248,125.70517227824642,Azusa Pacific,80.35,-0.8616000000000067,-1.9683697982238653,0.9181023102310231,1.0299122969207684
Barry,341,Sunshine State,199.3,208,35,2,21,9,25,120,103,1.7327943067090525,229,75,21,198,909,2799,2021,2,4.651279478173607,42.857142857142854,5.4189663823381835,8.941294530858002,9.392875062719517,3.3868539889613642,1.1289513296537883,8.25082508250825,21.782178217821784,13.531353135313534,9.84251968503937,5.73872247115867,5.80275056214784,108.14445960925968,131.44931234939904,Barry,42.971999999999994,-3.093600000000006,-3.0910144761206246,1.0040924711027803,0.010023343299610854
Barton,570,Conference Carolinas,319.1,432,95,7,100,43,39,291,250,1.48211300119115,403,144,37,254,1569,3152,2021,2,7.051081165778752,43.0,8.207458476966467,7.163898464431212,12.184268254465685,4.0614227514885615,1.0999686618614855,9.177820267686425,16.188655194391334,7.010834926704909,8.823529411764707,6.348438740715721,6.601516083637503,104.46634960396877,92.42212789111339,Barton,-27.987000000000005,-8.929400000000001,-12.704336322926185,0.8805871212121211,2.564056292815419
Belmont Abbey,670,Conference Carolinas,323.7,348,63,5,38,18,30,224,180,2.588408377953323,305,156,41,344,1509,4565,2021,2,5.0046339202965715,47.368421052631575,6.2279888785912885,9.564411492122336,9.675625579240037,4.337349397590361,0.8341056533827619,10.337972166998012,22.796554009277667,12.458581842279655,8.955223880597014,5.555070731156088,5.726439033060707,102.32158599461992,122.04415075483786,Belmont Abbey,39.40899999999999,-6.740000000000004,-6.200096570561165,0.8656873125110287,-1.5856245582952058
Bemidji St.,516,NSIC,296.0,501,98,20,65,33,72,430,339,-3.409911571417629,375,176,47,228,1638,1734,2021,2,10.307432432432432,50.76923076923077,13.074324324324323,6.9324324324324325,15.233108108108109,5.351351351351352,2.1891891891891895,10.744810744810746,13.91941391941392,3.174603174603174,16.10738255033557,8.531668389982663,7.377633980331158,107.00857818420567,46.47625424958945,Bemidji St.,-189.927,-16.75359999999999,-16.714151114866986,0.7655975468257914,-5.168886610973853
Benedict,102,SIAC,53.599999999999994,52,10,2,17,7,1,73,45,0.3142469434475698,50,42,19,53,292,139,2021,2,7.555970149253732,41.17647058823529,12.257462686567166,8.899253731343284,8.73134328358209,7.052238805970149,0.16791044776119404,14.383561643835616,18.15068493150685,3.7671232876712324,1.9607843137254901,6.329016110837847,7.351742101350922,105.42461181018878,85.76692224739556,Benedict,-17.791,-2.380599999999998,-2.209965169224668,1.1647783251231527,0.16614279663004083
Bentley,354,NE10,224.3,238,42,5,15,10,14,176,152,0.41140538673129146,273,128,29,206,1069,3880,2021,2,6.098974587605885,66.66666666666666,7.0619705751226025,8.265715559518501,9.549710209540793,5.1359786000891665,0.5617476593847526,11.973807296538821,19.270346117867167,7.296538821328346,4.878048780487805,5.724365489668171,6.614437299766756,93.93632392062348,96.5174985458616,Bentley,12.057999999999996,-4.536400000000002,-6.006651678871837,1.0139925867090283,1.532851712815722
Biola,504,PacWest,258.1,300,44,2,57,30,32,221,186,0.5079809206252802,267,148,48,257,1278,4621,2021,2,6.485858194498256,52.63157894736842,7.706315381635025,8.961642774118559,10.461061604029444,5.160790391321193,1.1158465710964742,11.580594679186229,20.109546165884193,8.528951486697965,10.702341137123746,6.548400590994213,6.477111594812367,103.79326923076924,100.40399626560261,Biola,-7.369999999999999,-7.397000000000003,-6.716034477202108,0.9481840193704602,-1.085193816975627
Bloomfield,329,CACC,176.6,240,41,5,1,0,19,196,149,1.2848905036754141,187,109,23,161,921,2158,2021,2,7.593431483578709,0.0,9.98867497168743,8.20498301245753,12.231030577576444,5.554926387315969,0.9682899207248019,11.834961997828447,17.48099891422367,5.6460369163952215,9.223300970873787,6.467578677393516,6.620081430579976,106.75944127118076,86.63592690005513,Bloomfield,-52.104,-8.9696,-9.031151043370144,0.7320715962441314,-3.221202477813069
Bloomsburg,561,PSAC,297.6,348,56,5,84,46,45,269,233,1.5856145398741024,276,184,34,338,1458,3267,2021,2,7.046370967741935,54.761904761904766,8.13508064516129,10.221774193548388,10.524193548387096,5.564516129032258,1.3608870967741933,12.620027434842248,23.18244170096022,10.56241426611797,14.018691588785046,6.541712708494723,6.010312111718669,112.04508967704444,99.7657073045095,Bloomsburg,-12.981000000000002,-8.114600000000005,-7.213978141909189,0.990692007797271,-0.9768621355269911
Bluefield St.,318,DII Independent,162.0,216,47,7,13,6,14,177,134,1.6343757496857865,181,107,35,120,850,1864,2021,2,7.444444444444445,46.15384615384615,9.833333333333332,6.666666666666666,12.0,5.944444444444445,0.7777777777777777,12.588235294117647,14.117647058823529,1.5294117647058822,7.179487179487179,6.921516571497511,7.398705152088489,104.18436433287712,86.11319691545118,Bluefield St.,-36.228,-1.666199999999999,-3.0782581658885095,0.8036685641998734,1.0050154459136955
Bridgeport,254,ECC,168.8,168,46,2,8,3,6,114,100,0.7690239201477772,157,97,17,159,776,2154,2021,2,5.331753554502369,37.5,6.0781990521327005,8.477488151658767,8.957345971563981,5.171800947867299,0.31990521327014215,12.5,20.489690721649485,7.989690721649485,3.6809815950920246,5.254177036069508,6.076167607800136,96.70393434332468,112.12414192863127,Bridgeport,20.468999999999998,-2.5718,-1.7953440770046967,0.9983847283406755,-0.7806167995948032
CSU Pueblo,537,RMAC,315.8,374,77,10,89,43,50,305,258,-1.0981179185334637,313,207,71,315,1601,943,2021,2,7.352754908169727,48.31460674157304,8.692210259658012,8.977200759974666,10.658644711842939,5.899303356554782,1.4249525015832807,12.92941911305434,19.67520299812617,6.74578388507183,13.774104683195592,7.35415482511951,6.8244062284782245,95.88365651176412,77.77806437392552,CSU Pueblo,-46.638000000000005,-13.637,-14.039590364177803,1.0414684591520165,0.9455788459571686
CUI,526,PacWest,282.9,350,55,4,68,26,47,210,189,0.1372779299187762,291,105,42,246,1343,4764,2021,2,6.0127253446447515,38.23529411764706,6.680805938494168,7.82608695652174,11.134676564156946,3.340402969247084,1.4952279957582186,7.81831720029784,18.317200297840657,10.498883097542816,13.905325443786982,6.62940968907603,6.058399509141825,96.92141337544732,101.12299968336858,CUI,26.692999999999994,-5.4112000000000045,-5.7906360852306555,0.9967358145210494,0.36171508011939757
