Team,GP,Conference,AB,BB,IBB,SF,HBP,PA,H,2B,3B,HR,R,SB,Picked,Sac,wRC,Batting,Baserunning,Adjustment,WAR,K,CS,RBI,GS,Season,Division,PF,1B,SB%,BB%,K%,BA,SlgPct,OBPct,ISO,OPS+,R/PA,wOBA,bat_team,REA,WPA,WPA/LI,li,Clutch
Aurora,2,NACC,68,4,0,0,2,74,12,2,0,0,2,3,0,0,0.3697313139191917,-7.906282665169131,-0.34108124993515,0.548,0.07956296545647559,25,0,2,2,2025,3,99.7388339260066,10,100.0,5.405405405405405,33.78378378378378,0.17647058823529413,0.20588235294117646,0.24324324324324326,0.02941176470588233,13.078390172991416,0.02702702702702703,0.22754054054054054,Aurora,-69.407,-0.3535999999999993,0.03680887391487596,1.1127744510978044,-0.3545731788476108
Austin,9,SCAC,290,46,1,2,7,346,70,3,0,1,47,12,3,5,36.631959452621835,-35.110634293244,1.42279493289847,1.0412499999999998,-1.0161806332856458,70,0,38,9,2025,3,106.48866004557864,66,100.0,13.294797687861271,20.23121387283237,0.2413793103448276,0.2620689655172414,0.3583815028901734,0.020689655172413807,56.30309654963466,0.13583815028901733,0.31994476744186046,Austin,-164.75199999999998,0.6832,0.3784668689983663,0.7425840978593272,0.5415636056232749
Averett,8,ODAC,278,28,0,2,6,314,87,17,2,3,51,19,2,3,53.342328024216215,4.8042911228133605,3.1823279446568806,1.5214999999999999,1.4004442292328747,53,1,43,8,2025,3,95.02407451799596,65,95.0,8.9171974522293,16.878980891719745,0.3129496402877698,0.420863309352518,0.3853503184713376,0.1079136690647482,102.77875664302397,0.1624203821656051,0.37873885350318476,Averett,-143.106,2.7814,1.9705619847096951,0.934342105263158,1.0062919795206948
Baldwin Wallace,2,OAC,71,16,0,1,4,92,24,6,0,2,24,0,0,2,23.714050112992997,8.899901306382278,0.9704950083181745,0.23975000000000002,1.0817571191791346,15,0,21,2,2025,3,99.19369304597949,16,,17.391304347826086,16.304347826086957,0.3380281690140845,0.5070422535211268,0.4782608695652174,0.16901408450704225,147.85258760733245,0.2608695652173913,0.4593260869565218,Baldwin Wallace,-16.171999999999997,0.1259999999999998,0.4926053796530261,0.42388888888888887,-0.19535767323100817
Baruch,2,CUNYAC,60,13,0,0,7,80,16,4,0,0,13,5,0,1,15.98504950321424,0.8391668024917935,0.532763486556533,0.33775,0.23580241145142022,14,0,13,2,2025,3,95.78889570654866,12,100.0,16.25,17.5,0.26666666666666666,0.3333333333333333,0.45,0.06666666666666665,97.32647405505696,0.1625,0.40618750000000003,Baruch,-33.055,0.4551999999999996,0.2835942690897475,1.168,0.10613175830751248
Bates,3,NESCAC,93,9,0,1,9,112,23,5,0,2,18,4,2,3,15.907967886833635,-2.581180230685443,-0.5794540294949111,0.8325,0.5585047481452883,21,1,15,3,2025,3,102.53408730622608,16,80.0,8.035714285714286,18.75,0.24731182795698925,0.3655913978494624,0.36607142857142855,0.11827956989247312,84.0932143157728,0.16071428571428573,0.35320535714285717,Bates,-47.57899999999999,1.2766000000000002,0.4991751394868141,1.4119047619047618,0.404993494577267
Belhaven,7,CCS,227,42,0,4,14,287,68,13,2,2,58,18,0,1,57.085937066608786,7.727100829055932,-0.3361709107581333,1.64175,1.8316204771203486,53,3,49,7,2025,3,96.517739272709,51,85.71428571428571,14.634146341463413,18.466898954703833,0.29955947136563876,0.4008810572687225,0.43205574912891986,0.10132158590308371,109.63599701097779,0.20209059233449478,0.4053554006968641,Belhaven,-100.814,0.7557999999999988,1.0047454503120832,0.7883161512027491,-0.04599305275323551
Benedictine (IL),2,NACC,57,8,0,0,6,71,11,2,0,1,8,2,1,1,7.948658915018669,-0.664202911351655,0.0,0.347,0.0,10,2,5,2,2025,3,105.23353378274298,8,50.0,11.267605633802818,14.084507042253522,0.19298245614035087,0.2807017543859649,0.352112676056338,0.08771929824561403,59.36412893975898,0.11267605633802817,0.32561971830985914,Benedictine (IL),-39.056,0.03999999999999987,0.2792561533238023,0.7599616858237547,-0.22662192090635858
Berea,2,HCAC,63,5,0,0,3,71,16,5,0,1,10,2,0,0,8.977012241081917,-5.915721192632997,0.2873232274299359,0.53225,0.2995705973924095,18,0,10,2,2025,3,109.944299059136,10,100.0,7.042253521126761,25.352112676056336,0.25396825396825395,0.38095238095238093,0.3380281690140845,0.12698412698412698,80.81537907699887,0.14084507042253522,0.3389014084507042,Berea,-8.128999999999998,0.14280000000000012,0.1721894346394349,0.6981481481481482,0.0323516794189207
Berry,10,SAA,367,64,2,5,25,463,136,22,3,4,128,29,1,6,121.42291874721701,16.110914361928813,2.1914592175981777,1.3609999999999998,2.791859731195864,49,7,116,10,2025,3,105.14759307066012,107,80.55555555555556,13.822894168466524,10.583153347732182,0.37057220708446864,0.47956403269754766,0.490280777537797,0.10899182561307902,144.0422061942288,0.27645788336933047,0.4628061002178649,Berry,-97.457,7.665499999999998,4.39581163036113,0.863469156762875,4.481749241341309
Bethany (WV),1,PAC,38,5,0,0,1,44,11,3,0,0,6,4,0,0,6.969258142798367,-3.1037838116768226,0.08438093524796308,0.2845,0.3823415143400561,14,0,5,1,2025,3,101.70823457490918,8,100.0,11.363636363636363,31.818181818181817,0.2894736842105263,0.3684210526315789,0.38636363636363635,0.0789473684210526,89.94581180168773,0.13636363636363635,0.36820454545454545,Bethany (WV),-20.468999999999998,-0.1066000000000005,0.0038465375337286972,0.5063888888888889,-0.21435668564124477
