team_name,Years,iPF,PF,H,R,total_home_games,total_away_games,PF_singles,PF_doubles,PF_triples,PF_home_runs,PF_walks,PF_stolen_bases,PF_strikeouts,PF_ground_balls,PF_line_drives,PF_fly_balls,PF_infield_flys,PF_FIP
Florida Tech,2021-2024,1.227789701792283,113.66738210753698,6.8979591836734695,4.730769230769231,98.0,78.0,102.0917631274784,100.46421837813928,112.90736542799765,88.15614910575027,99.8251471443401,103.13181980698454,101.1919032402979,100.0658644496539,99.08291439659195,97.42398464190192,101.0622739659027,112.29905641646907
Le Moyne,2021-2024,1.213641934726502,112.81851608359013,7.549019607843137,5.280487804878049,51.0,82.0,99.6042339082088,97.78626267031102,83.1681936603242,129.1352542879713,105.50322190623163,104.95624748003809,100.76065874482367,99.31443758625099,99.71585753584546,97.84102411685018,98.23175688328826,87.33050239846787
UC-Colo. Springs,2021-2024,1.2083354627689478,112.50012776613688,9.5,6.695238095238095,90.0,105.0,103.61244183305054,111.02584861713511,116.63500344919781,114.75266226483016,100.82257113605593,100.17979666185153,97.4934473255771,102.63628220135705,111.39412601788439,101.31128675433361,96.81946204588937,89.32322599542165
Chowan,2021-2024,1.2079266934664277,112.47560160798568,5.2375,3.693333333333333,80.0,75.0,101.18369323545828,102.23125734587049,92.27693830716672,110.59706988425468,103.42486252909444,100.21707617392326,101.83600412734388,101.62349253589579,107.42651757769902,98.71713162565496,109.5870363411946,93.93612358600762
Alderson Broaddus,2021-2024,1.2015102746662096,112.09061647997258,6.431372549019608,4.576923076923077,51.0,78.0,103.87483621718636,109.16218744724446,91.07730369457536,114.38742927690377,102.35787728199779,102.43509705994107,99.0495981173452,94.87749908754242,105.9348185241352,103.73627942548494,99.92925697216306,91.02949903959188
Bloomsburg,2021-2024,1.2007514946174076,112.04508967704444,7.486111111111111,5.333333333333333,72.0,102.0,101.26113112323402,106.25252268133016,85.72980170959319,115.39764791891321,99.97521846555057,98.91777003299396,100.94614935907802,100.09714571174544,113.83794583437098,98.20891828980301,104.20149985272992,92.18882744729598
Southern Wesleyan,2021-2024,1.200270920736607,112.0162552441964,6.087912087912088,4.34020618556701,91.0,97.0,101.68590993044879,101.5001627498238,99.71011644665376,100.14228637266216,102.05731036186822,101.5001627498238,100.1848547798118,99.54124992320072,96.67575866437332,103.34335589865485,106.16293511216197,97.659141437741
Adams St.,2021-2024,1.199167165989761,111.95002995938566,8.448275862068966,6.032520325203252,58.0,123.0,104.81535269847244,109.91737776185397,104.58124359089742,119.14005508543832,101.07419668823852,93.77544954311996,99.03548719949991,104.35497320116698,104.79126989862095,105.84767070484982,99.57444623078919,87.57717951495424
Augusta,2021-2024,1.1986286706549794,111.91772023929876,7.5,5.359550561797753,96.0,89.0,100.6869121269731,99.90643047802544,123.16044859646551,109.62357371694232,101.01317114097819,99.05933852642067,100.92910790568246,95.36308066878256,102.52015236432375,103.71226420550627,94.50848867788119,94.13941249199627
Mars Hill,2021-2024,1.1968485910457614,111.81091546274568,7.0602409638554215,5.058252427184466,83.0,103.0,100.97052843707685,105.72232227755897,116.18960596957461,111.62197061830487,99.34181016409318,100.93700046231513,97.52681032120185,102.05140505166807,99.28927683226368,100.06482717343108,92.84990033445489,93.0056446532832
Wilmington (DE),2021-2024,1.179799342611625,110.78796055669748,8.333333333333334,6.12087912087912,54.0,91.0,103.70231909732743,98.8524973480514,100.37063809920019,98.75673454398991,103.66452358899,96.03592740041054,95.94973501654212,100.92850791577972,98.00170720233666,102.09841035580402,102.25332547449797,93.18314560677544
N.M. Highlands,2021-2024,1.172317218874857,110.33903313249142,7.013513513513513,5.209090909090909,74.0,110.0,104.78056236510392,104.70341546759477,113.50436880692953,105.44868035800963,97.29334424950179,102.65698977784945,95.39492904124394,103.182235354535,96.60756788842885,103.82179714213702,91.32144051400958,94.87063785559735
Dominican (NY),2021-2024,1.1713908505525183,110.2834510331511,7.634615384615385,5.678260869565217,52.0,115.0,102.65905559793642,104.23991295116339,94.30909589981954,105.89217865937795,103.82531058055682,95.97585972403836,99.424410474288,97.95205238413288,107.23030563086289,101.1961231154749,101.87383827370542,94.61811316918919
Holy Family,2021-2024,1.168356361933882,110.10138171603292,6.636363636363637,4.958333333333333,11.0,24.0,102.0662751590492,128.81656555769604,140.8642758974961,138.06919799455247,112.0418407871983,168.75827150512592,101.1329815315096,114.94581639799537,119.95466145602813,92.3900700562474,109.82757991408958,76.41062425162583
Concordia-St. Paul,2021-2024,1.1657152707474414,109.94291624484649,8.041666666666666,6.032258064516129,24.0,155.0,102.62065974911596,106.17925482608317,84.88808107354382,126.44846545257784,103.50076311812464,101.84212722741593,96.42837152672917,101.53607514077774,108.65680223728475,104.88946345072445,94.16721637949095,85.04017432198884
Wis.-Parkside,2021-2024,1.16435870186057,109.8615221116342,5.936507936507937,4.462264150943396,63.0,106.0,104.29114301175018,96.67755942400842,97.16685436799379,113.86717141403851,106.22567368135422,103.89078649248351,102.12822501921866,103.42184355488932,95.57995230322109,104.24573312621108,99.66786016088994,91.02160716297516
East Central,2021-2024,1.162189019753197,109.7313411851918,4.90625,3.7,96.0,90.0,102.49744851754991,100.34999638170522,115.6218432981931,92.02439707842551,102.72333493236212,107.79120146054923,102.05466085753324,99.4744250141882,99.29751296778593,100.59880902374358,99.06593428165725,105.25611082175314
Franklin Pierce,2021-2024,1.1613705661592657,109.68223396955594,8.573529411764707,6.473684210526316,68.0,114.0,98.69226938486298,104.29410736588885,100.28607788685808,118.41302935504854,98.86999013579586,97.66355058000549,99.70924026816999,101.53275843811986,102.363758111928,101.08845345753483,94.32957042494982,92.55578846294354
Southwest Baptist,2021-2024,1.161293148764675,109.67758892588049,5.990476190476191,4.523809523809524,105.0,84.0,100.64260100749235,97.05775567397133,101.86819760758803,98.64565963711404,100.47975699655103,100.68779880523363,100.76135195411015,100.04640726095761,104.37707043271641,99.57544626913992,100.6167189124515,101.51343409443172
Lane,2021-2024,1.1594937461843111,109.56962477105868,7.087719298245614,5.367088607594937,57.0,79.0,103.6277666149003,107.83059818120448,98.05688446953101,119.57118365342096,98.92906397822424,103.2133990971994,102.33660935136164,99.34627691789156,101.34174654061209,100.46544937495914,101.58463963822473,96.03544791494137
Augustana (SD),2021-2024,1.151311555338859,109.07869332033157,9.035714285714286,6.928571428571429,84.0,112.0,100.93369285547796,97.47228330285395,99.33006208197023,102.48467781094375,97.27168132039843,101.03248926307973,99.17687441422002,99.09091252147118,100.6485419554116,96.7115757941856,97.69680503640036,98.95489467088429
Lubbock Christian,2021-2024,1.1465888203300456,108.79532921980272,9.892857142857142,7.641509433962264,112.0,106.0,105.15275947896217,101.48856257725743,130.75152693397928,101.29371821909292,100.86229121716421,101.45105701025562,98.328299173525,103.71851436206305,101.19530534795427,99.02607563594493,98.06563195429143,97.189769886655
Jefferson,2021-2024,1.1386421996985827,108.31853198191496,9.153846153846152,7.159090909090909,91.0,88.0,98.45483695560632,100.0,119.80081198446966,106.5468190845151,97.2691097610237,96.808699722021,97.64385843638664,99.93005379628302,98.67747645187067,100.77962391979516,94.02656025998411,95.28658839166862
Shorter,2021-2024,1.1373016961986864,108.2381017719212,7.777777777777778,6.095744680851064,99.0,94.0,98.94251352892579,101.49482353727306,95.85302154812436,101.24846421835268,102.41884409227393,99.46641769015838,98.58444371900443,98.47255406252656,112.05099429683484,97.64033888431896,96.81613455398436,95.19980837761214
Maryland,2021-2024,1.1359920867445623,108.15952520467374,9.15,7.186046511627907,100.0,129.0,99.73753260729691,101.01358714943535,92.488545209881,107.28045592780641,102.58397702862024,99.1466149014326,99.70467384074252,99.63593720496212,103.44919894669712,100.28134811645941,98.37231632303886,92.65656163753029
Barry,2021-2024,1.1357409934876617,108.14445960925968,7.121212121212121,5.594936708860759,99.0,79.0,101.13530437367008,102.60704101778965,85.19085799809676,114.74625115820328,101.89846312574404,102.58371165393521,102.68477064864933,102.59915041909827,103.55618781115948,100.70712860904901,97.2136370101522,93.42476800888338
Ohio Valley,2021-2024,1.1324693151302592,107.94815890781555,4.294117647058823,3.391304347826087,17.0,23.0,93.91348236907662,97.21952471274233,76.4700019275279,151.96983732614507,116.31586591962433,123.05970521218599,106.58575754575592,98.72085038147291,98.21354000399222,110.27083859196134,96.8633514871037,80.8608677687536
UVA Wise,2021-2024,1.129846702796351,107.79080216778104,6.421686746987952,5.092783505154639,83.0,97.0,102.59476650258921,103.85390493787281,86.87571886319515,120.14267406835444,100.34814764170878,103.35037314104274,98.09671690147432,101.39677586483835,103.04915325030038,103.15630818802425,104.41869334101528,90.17098885069606
Southern Nazarene,2021-2024,1.1293971717627145,107.76383030576288,6.855670103092783,5.440860215053763,97.0,93.0,104.11295704177009,102.60943941275835,97.40531504653205,115.24215784988353,100.78655721270395,97.93120378869128,100.61154156905158,99.75756663648721,103.56688512803755,102.60960503263772,98.56768174025021,90.54857313420001
Wingate,2021-2024,1.128399641238789,107.70397847432736,8.552380952380952,6.798245614035087,105.0,114.0,99.06979792252277,104.18373154508795,104.52079928675036,102.45935529600348,102.45076269560462,102.70720203038661,102.28787689634878,98.81456085378063,103.35935470360607,99.7940492481741,98.58836763388716,99.32595580896309
Kentucky St.,2021-2024,1.1253618148396152,107.52170889037691,8.49056603773585,6.782051282051282,53.0,78.0,103.00529948445391,98.14572993218735,88.53927530249099,127.641938304014,101.19875102860864,96.06383189970703,101.92031114302922,102.84092328633764,99.51924098824577,99.92063825365098,102.70562651815418,92.44026917560359
Southwestern Okla.,2021-2024,1.1215614857239506,107.29368914343704,8.56,6.879518072289157,100.0,83.0,100.33903733522058,101.17230041255296,128.2113198734085,90.0597277565082,103.02311247868714,105.49497778862586,100.51812702747141,98.82129302741748,97.2725495003036,98.75254522173127,103.15364311633304,109.2858936997066
West Va. Wesleyan,2021-2024,1.120622419216187,107.23734515297124,5.029411764705882,4.048192771084337,68.0,83.0,103.5857442180873,100.4227820637179,98.61586380254404,95.37617250724222,100.39762784753856,97.44473193229955,98.5794762904641,96.10414655972325,98.78386708916616,100.5757697676023,102.10683720009361,100.33902439668158
Tiffin,2021-2024,1.1203833861047847,107.22300316628709,8.35820895522388,6.73015873015873,67.0,126.0,100.97178475501218,99.49109291454592,97.99158425092264,104.6521047953709,100.41658729450151,102.6601695101884,102.86843533796184,100.28533607980914,85.82800866752265,98.80579942602019,103.91920193373811,99.02923122522913
Miles,2021-2024,1.1201113226434714,107.20667935860828,8.64516129032258,6.964285714285714,62.0,84.0,102.2729370848,101.27358063539577,100.67431000930245,96.4379882862783,103.04633251695701,104.23923122490876,102.5185640900062,96.04010932728897,100.79960445520504,100.5997937390291,113.3185094443475,102.56527938575447
Bemidji St.,2021-2024,1.116809636403428,107.00857818420567,4.7105263157894735,3.815068493150685,38.0,146.0,104.43268520227285,105.55049733063444,91.40145301723837,115.83593482120568,98.03338797823407,101.06486164616244,98.70851203579062,105.11593614613395,104.08715302082021,104.00855054763636,103.49714117924027,91.97833697883475
UNC Pembroke,2021-2024,1.1153292403134816,106.91975441880888,10.038095238095238,8.149532710280374,105.0,107.0,99.65320105866039,96.03926745246261,94.28487555102612,100.03937051188379,101.51249691340176,103.77684922600461,100.31602144121636,97.57548364857817,97.35549951274281,100.74704556167404,100.88301840982092,99.84672731220445
Union (TN),2021-2024,1.1144062739468723,106.86437643681236,6.590909090909091,5.358974358974359,88.0,78.0,99.81205765232464,102.26518238792363,106.25591618968141,96.24908284067457,101.74153211648228,108.11235909645961,99.1900014221319,101.98946173846934,102.58385211261312,101.6711606043565,99.22185037441902,100.52095151219976
USC Aiken,2021-2024,1.1138312807792188,106.82987684675314,6.041237113402062,4.916666666666667,97.0,96.0,101.14180793560645,104.07340280515555,100.36338462577434,98.18892395495088,104.41247353833141,104.52726703385882,100.11770352160217,100.37549674397852,101.85605142102341,99.4092623487941,103.76444350259642,96.95994283869686
Bloomfield,2021-2024,1.1126573545196794,106.75944127118076,6.5777777777777775,5.363636363636363,45.0,77.0,100.7292763285119,96.22219313008604,74.03214687080397,147.08914947579964,97.44529736328123,95.29276089417381,96.09175090005235,105.6598026450466,94.34009227855222,108.22639561999858,100.06762804434868,83.54602249873024
Northwest Nazarene,2021-2024,1.111721730315578,106.70330381893469,6.976470588235294,5.697478991596639,85.0,119.0,100.68953624647534,101.0279925996274,88.50440968969744,105.89526814475792,103.42125605483736,100.6145445760627,101.19269766430257,99.77595015124155,98.74058385769052,98.53724626609521,98.87646418749779,95.61772574862749
USC Beaufort,2021-2024,1.108927279143067,106.53563674858404,6.377777777777778,5.232558139534884,45.0,43.0,106.87782297057353,105.01009376754693,110.79820834183613,86.00596878264072,100.06746738220824,93.93708581236733,99.55337685217326,102.79080414618511,98.5332148525729,102.80728964125134,103.80080139720727,105.65180912629255
Colo. Sch. of Mines,2021-2024,1.103665328349484,106.21991970096904,8.527027027027026,7.057142857142857,74.0,105.0,100.53667522370213,101.7302880490144,89.4974560729079,102.36180844933816,102.26573817531408,103.19858176390737,101.24566131994936,97.9460765129983,105.4305890800537,98.09146515722954,100.58918910780392,97.7000081119193
Angelo St.,2021-2024,1.1033713302277006,106.20227981366205,10.503875968992247,8.697478991596638,129.0,119.0,99.63987481364325,103.96227467304197,97.00878658816343,115.13865110262948,101.09858455360813,102.85437759570132,97.93659667530544,98.85548766028577,98.22404361423128,101.01527478870392,93.19684575807531,92.2125079131273
William Jewell,2021-2024,1.1029542699956618,106.1772561997397,8.65137614678899,7.168539325842697,109.0,89.0,98.29518341834277,100.21791537436482,106.93082859431556,108.13489765002227,96.53047588308,98.00147176769181,98.70885279030544,100.57111327777311,96.05228829803329,101.5283632746688,98.67636438290893,96.3264292310802
Montevallo,2021-2024,1.102949053771669,106.17694322630014,8.0,6.628865979381444,97.0,97.0,99.74790791047823,97.61477827056393,99.49113251179227,109.86977463733463,99.6039869378339,105.75477299575846,100.72522506836373,98.71495530145663,95.6093637651,100.57249432732229,100.12868574055112,95.14416974558742
Saint Rose,2021-2024,1.102310041130283,106.138602467817,6.655172413793103,5.520408163265306,58.0,98.0,100.7602370414525,103.67310718917699,125.81464051597362,93.67001222781066,103.52069432145343,98.1921155178627,98.9479483022869,96.84157953430261,107.12504915327786,99.72824057372509,106.14658903100103,100.29852150487754
Okla. Baptist,2021-2024,1.1002243779902217,106.0134626794133,9.936708860759492,8.271186440677965,79.0,118.0,101.01611538235029,100.45418646722585,106.44652790885829,102.26693273570913,100.96214730711407,103.65175553000918,100.62537116963959,98.09816904109687,96.41010039349915,99.74571857602884,100.52655925520904,98.09953792537745
Palm Beach Atl.,2021-2024,1.0995457986373958,105.97274791824374,5.647058823529412,4.705882352941177,102.0,68.0,98.9514466134498,103.31004648598822,107.31933427248333,94.66924955305765,100.18245332090714,101.0450936550239,100.38734475555134,96.20830002509756,104.4380469384623,104.19975886233601,92.41225807879275,101.7635868510949
Frostburg St.,2021-2024,1.0995246054003052,105.97147632401833,8.126984126984127,6.7727272727272725,63.0,132.0,100.96987784627697,101.71775826885853,102.52261967766162,95.80073263945756,101.9038917882329,104.13061156949995,97.08036637451204,96.01972857773708,99.64385574032302,100.47254782461434,105.35377176403924,97.98577091432323
Northeastern St.,2021-2024,1.09940999340148,105.9645996040888,8.726315789473684,7.273584905660377,95.0,106.0,100.90699461006349,95.34748013910648,100.80205850668844,106.82668871627715,102.3376865199372,102.57548365477946,98.62907458273422,100.57042746933091,100.55863321568437,98.98728973015633,101.96197316617332,92.59759441280212
AUM,2021-2024,1.098014172722218,105.88085036333308,7.371134020618556,6.158415841584159,97.0,101.0,100.05446847172735,101.40032028650259,100.46257113317114,112.72543227244509,98.55403489312951,103.4524231272921,100.38274507406078,100.46257113317112,97.7862359762863,100.95103770652601,103.52541988164872,96.12154096716002
Northwestern Okla.,2021-2024,1.0979916106777563,105.87949664066538,7.5607476635514015,6.317073170731708,107.0,82.0,101.72333622792794,99.42407581729607,101.35703786505685,108.86003956954306,101.01479013154493,103.06351681259913,99.5329795808354,98.95590669304801,105.12641806650593,99.0567441488397,100.64816748929634,93.67573350795585
D'Youville,2021-2024,1.0963976270253069,105.7838576215184,6.224137931034483,5.214285714285714,58.0,98.0,101.13716889170502,96.38587507838149,110.43579534154648,93.64790291304107,98.99785984530395,96.73108569307993,99.83713515694355,102.02905146084365,103.01244800362139,98.40865734701485,102.31670647366313,106.85748976045275
Regis (CO),2021-2024,1.0954777480880862,105.72866488528516,10.025316455696204,8.411764705882353,79.0,119.0,102.07476403907485,101.07523247559105,97.51580863338829,101.71849138089213,100.34399343367615,98.00366217344305,97.34751332392206,99.62070498619268,108.06062108735878,101.00592873360435,99.68351325419889,95.87295819300222
Saint Leo,2021-2024,1.0942627395484783,105.6557643729087,7.377358490566038,6.202702702702703,106.0,74.0,100.76682369716991,103.66407469763234,112.96034753422961,103.46946756877058,100.72843904664283,96.69490279838611,100.00276162873345,99.24345846252828,95.7889404244722,102.41687274601841,98.02858639593649,96.66735665820026
Quincy,2021-2024,1.091869393022075,105.51216358132451,8.978260869565217,7.579365079365079,92.0,126.0,100.79762596023917,96.59577703959945,90.29043113907797,112.21203448436898,97.69184548870781,96.3715961469469,98.4890532524034,98.07514915650061,104.13648087625134,98.51556483386584,97.95840592319988,93.9232254001763
Adelphi,2021-2024,1.090985148429118,105.45910890574709,7.176470588235294,6.067415730337078,85.0,89.0,98.41504946278599,101.76595353460536,97.38667347675893,97.32225041514367,100.98241989442505,98.02836136567826,98.93696182522385,100.6930031214152,104.56472375056282,99.90543407995794,96.07927601333877,98.85920972363202
Benedict,2021-2024,1.09041019683648,105.42461181018878,7.971014492753623,6.745762711864407,69.0,59.0,95.45407345102515,99.84646044913647,107.86796031455519,111.08309945272752,105.29020990808124,110.09293749145188,104.43061533722253,97.46131973685249,97.7539315688801,106.3013107180925,96.62382638447427,93.2576822247577
Indiana (PA),2021-2024,1.090393595342631,105.42361572055783,6.197368421052632,5.244897959183674,76.0,98.0,99.23212631131533,106.63579240173142,119.880199173839,100.63544124187685,96.83260260053869,100.40634529717339,99.30618523735723,99.01378657872417,103.82883653771178,100.87331402179846,95.9899124811213,102.82222611988333
McKendree,2021-2024,1.0887381963843334,105.32429178306,7.152941176470589,6.070707070707071,85.0,99.0,100.03933363550482,104.71474914302188,102.54762194656706,109.24235100573583,100.37910647321304,101.31701334526039,102.7216761011925,99.80485512260199,102.37571987253504,99.9991670137503,99.63064629535381,94.9760404029068
Ky. Wesleyan,2021-2024,1.0877520998208936,105.26512598925362,6.506024096385542,5.530973451327434,83.0,113.0,98.59873224572681,100.44646254186927,89.40301506539524,99.2224365004429,98.38430126189573,100.79144750414228,98.29931744598406,99.20499836408499,102.58597749929328,98.9450041531849,101.89995002106484,100.00361321797612
Northwood,2021-2024,1.0875356935153837,105.25214161092302,8.461538461538462,7.196078431372549,65.0,153.0,101.51266155177716,98.30347519258534,94.82076344092583,96.17352371153471,95.03390635454696,95.13063264757594,99.12703644554985,98.86577071849277,102.00858386138216,97.38241597969062,102.7489646248936,108.83716339319088
Tex. Permian Basin,2021-2024,1.0872479664378545,105.23487798627124,8.13,6.917525773195877,100.0,97.0,100.83802303609144,102.47043414603039,102.19119646885827,95.90679674373719,99.83019343239732,98.25572331106054,100.12267106877812,96.74627666919598,97.49539844182185,102.70865581336889,103.13490197794133,103.15372859988447
Southern Ind.,2021-2024,1.0861511316207104,105.16906789724264,6.673469387755102,5.688888888888889,49.0,45.0,99.43150750064322,102.6452465459194,101.5899393105461,84.90328377377897,104.95783965597703,103.65403371532827,98.85601010630215,101.76935418569728,110.23371601013774,95.53690558401044,107.2321781015525,105.54619637119207
Upper Iowa,2021-2024,1.0855071280562418,105.1304276833745,5.597222222222222,4.776699029126213,72.0,103.0,99.6185679250499,99.81424345611767,90.02607452426201,96.18651836068022,103.55751889381783,94.82258610365322,100.67641424044305,98.23892797805642,97.64610881305723,99.55326497438716,114.8281888387596,99.25707315631969
Mansfield,2021-2024,1.085448651702936,105.12691910217616,5.705882352941177,4.869918699186992,51.0,123.0,103.46043597907723,105.516451936843,101.0005057445436,120.10887768901246,102.05100292929015,102.22855914571703,99.59236783346854,102.68939770281236,109.82475083265506,107.06777098693682,88.0686195190735,89.5794327410182
Truman St.,2021-2024,1.0852271865014311,105.11363119008588,5.380952380952381,4.59433962264151,84.0,106.0,102.71549237344347,99.4155598700101,86.326575966102,104.50437994289932,100.59010168579388,103.19445348030547,96.9000018431302,103.48050715452241,103.65428585381207,99.92286459141467,103.43477236520448,94.71228023217834
Ark.-Monticello,2021-2024,1.085174724189558,105.11048345137348,7.590909090909091,6.4818181818181815,88.0,110.0,98.88692971173249,100.4539686364333,91.16356123041363,101.02104718675471,99.48422907640386,97.29806201110257,99.50709458728498,97.91181914123581,99.88536699206614,100.56048547644514,106.24255084748799,98.41854896385894
Mo. Southern St.,2021-2024,1.0850727228135972,105.10436336881584,9.086206896551724,7.76,116.0,100.0,100.18885770992023,100.54298834295253,101.37437285251801,96.47748020654107,98.87743226378059,100.9064117944082,99.77826831532823,100.4288238922066,97.5109590052692,97.85984066059461,98.34153269976606,104.50090097787546
Cal St. San Marcos,2021-2024,1.084070796460177,105.04424778761062,7.013333333333334,6.0,75.0,68.0,99.35754335223423,100.72837152018141,104.85316476449673,96.10886417070606,103.42369178514879,96.20823719388781,105.22646876520724,95.66119309557122,100.77052492043728,100.19884143613098,104.7070665594624,102.73414802102656
Carson-Newman,2021-2024,1.0835654205643774,105.01392523386264,6.724489795918367,5.757894736842105,98.0,95.0,98.63182925231601,100.37005720769663,96.30175070925084,104.54167226166611,102.28946424029557,101.5820180147475,104.76196834015177,103.38534421094509,99.10342155283985,95.75281004394793,89.67815836135698,97.90142023224846
Sioux Falls,2021-2024,1.082100257982507,104.92601547895042,6.797297297297297,5.834951456310679,74.0,103.0,100.16435940034995,94.91405812833416,95.48911759693829,104.4242794002803,97.8831304627418,107.44537146198643,98.71383287427223,96.72431336406004,100.24634813545907,101.74573599372094,94.39275465744068,98.1385726420562
Purdue Northwest,2021-2024,1.0801722733078942,104.81033639847364,5.734177215189874,4.938775510204081,79.0,98.0,99.25553397380033,105.136715513296,131.46498831065762,101.16905986680989,106.90319113571351,101.08021907421345,102.12119991844453,100.06619566162452,98.41374706334469,99.29321822011246,96.89226641858615,96.23379296718909
Queens (NY),2021-2024,1.080132966162186,104.80797796973116,7.225352112676056,6.223529411764706,71.0,85.0,98.90150351321782,95.13983241502076,86.15835741027524,110.85070636808092,99.0234519908928,98.76640858425965,101.84764543192529,98.10497224221281,100.63201560354511,99.05849232852307,102.06631814194418,97.53107485009622
Newman,2021-2024,1.0798943777165022,104.79366266299012,7.962962962962963,6.861702127659575,81.0,94.0,101.59587729221245,107.30680243645088,109.78049793658148,106.65225937400842,100.86822140647355,96.30015925788226,100.35114656424544,95.5338416026865,105.98137411986303,105.05516442332569,97.49203886493684,94.55183764872295
Lincoln Memorial,2021-2024,1.078846667507153,104.73080005042918,7.6976744186046515,6.645161290322581,86.0,93.0,99.46392782932286,105.58130056494144,123.18881768886469,93.26930421916974,101.07174692989756,100.90115632836851,100.03564180022524,95.05370723999793,101.31776715119167,101.82473946053653,102.06476017348393,104.4492389666645
Concord,2021-2024,1.0776195631744336,104.65717379046602,7.494845360824742,6.483870967741935,97.0,93.0,101.36446431774613,101.6741820411268,101.36504955369662,106.91554451279244,98.17845619849237,102.80532901548504,97.97307960559594,103.78585160940266,107.00219955188588,96.8016767469345,97.19230860218609,95.03745255246503
West Ala.,2021-2024,1.0766008018667304,104.59604811200384,6.216494845360825,5.3875,97.0,80.0,97.94135968255546,101.51587676465903,93.44996098714911,100.94451872476908,102.74940931314205,100.36734430863615,103.36104549872967,99.87314321505217,99.59230214526617,99.74863705413743,102.82517185531962,100.3705194440426
Mount Olive,2021-2024,1.0761403368151468,104.5684202089088,8.686868686868687,7.5344827586206895,99.0,116.0,98.80802746794033,100.34931139438628,111.58713501403375,93.55740432161981,99.20093757359612,107.34645335253705,98.19157200462699,99.05080848087478,97.84024263170865,101.05392550681087,102.68993910350737,103.15586446973799
Barton,2021-2024,1.0744391600661465,104.46634960396877,7.769230769230769,6.758620689655173,104.0,87.0,99.09346334517058,104.39260723805803,104.90011797212966,99.88245639427372,102.32903576912274,101.69442852237664,99.88538331002442,97.1625033767379,103.60299890495641,100.19309691350651,100.89727074024066,97.686056546129
Lynn,2021-2024,1.0741099213447356,104.44659528068414,6.262135922330097,5.450704225352113,103.0,71.0,100.57515777845587,97.11992123495293,105.46585088455713,103.89857779118414,99.67237526011826,97.30957586890126,99.62735473668572,96.32448966025905,97.62291518686271,100.48876831250342,100.56211179537355,97.54392582109558
