team_name,Years,iPF,PF,H,R,total_home_games,total_away_games,PF_singles,PF_doubles,PF_triples,PF_home_runs,PF_walks,PF_stolen_bases,PF_strikeouts,PF_ground_balls,PF_line_drives,PF_fly_balls,PF_infield_flys,PF_FIP
Harvard,2021-2024,1.1706098743608002,110.236592461648,7.447368421052632,5.546511627906977,38.0,86.0,105.5064563449386,107.5820160098058,116.15684442920804,97.9235850829243,105.00099645518858,105.36734739999545,97.84683173280368,101.60938894015838,102.88153818505022,101.65085081570257,102.11516213073966,95.56179566458493
Marist,2021-2024,1.1692609853862632,110.1556591231758,8.35593220338983,6.235772357723577,59.0,123.0,102.89312508192019,101.0255370497266,98.43364532435864,100.49069954422491,102.35640367291133,99.42509293694036,98.27917204140047,97.02611137334301,98.69581280132594,105.75992356632824,102.39556737577269,96.02866753364945
USC Upstate,2021-2024,1.1687953394053006,110.12772036431804,8.41025641025641,6.280701754385965,117.0,114.0,99.88565281308385,98.66731751855498,109.78035340498079,98.10017719646231,101.52156672154969,104.53905156426664,99.30963939390071,99.65498732893255,97.66581625396434,101.17182275170609,101.9558542706952,99.25243546232632
Youngstown St.,2021-2024,1.1671253035977076,110.02751821586246,6.85,5.128378378378378,80.0,148.0,103.49952370177833,98.76407695033697,115.47815422536107,95.59670382236372,101.72840526368971,101.70865069843448,97.0105171332878,99.87933912458664,103.22701056311139,100.00643116054474,105.22894546931818,99.3045404687375
Penn St.,2021-2024,1.1667148121409543,110.00288872845724,7.556962025316456,5.661157024793388,79.0,121.0,104.62018147840706,99.54249378180745,125.62414048839989,87.7130204010842,103.02863168929868,100.35917734071151,97.55208851401076,101.0892283833664,103.76858082849742,100.21586286393801,101.44142772846611,107.19590855547155
Utah,2021-2024,1.1652907394113423,109.91744436468056,7.326086956521739,5.5,92.0,122.0,102.7795507483387,106.85447269229213,106.17552323248964,96.1306082543813,101.50508108818346,105.07873744330792,99.11127949699173,101.13585524293873,99.00895203250246,101.825500880335,92.88691403981221,100.68613431379757
UMBC,2021-2024,1.163695808116514,109.82174848699084,7.772277227722772,5.849056603773585,101.0,106.0,98.66288477716733,104.14892001613758,99.61968552554492,106.01884832649111,103.37112083569669,102.27180751665298,100.29967954717773,97.822203757452,105.42816298120434,100.84145217119809,100.11668986573102,94.16878288502014
Auburn,2021-2024,1.162383862094746,109.74303172568476,7.930232558139535,5.97979797979798,129.0,99.0,98.84367282905863,103.33625815000045,121.26351739782235,104.37389083452177,101.69948676197164,105.69840311915435,99.27918915474996,101.1231082392964,101.92692993371244,99.40658766067094,99.12200766633612,94.18936501290932
Southeastern La.,2021-2024,1.1605794830405052,109.63476898243032,7.1171875,5.381443298969073,128.0,97.0,98.03139112950069,99.86652533803397,100.20407739364884,103.3242490115241,102.26293374982372,102.38207456666576,100.6016963659472,98.28559233361189,98.03922966211105,102.41871255876471,95.01731370988566,96.04404927776757
VMI,2021-2024,1.1584991590192093,109.50994954115257,7.537037037037037,5.716981132075472,108.0,106.0,98.80530930239736,102.54025640448529,105.12528942417936,110.5297058541454,100.04427716328053,101.85251697720454,99.86644710753286,95.61173340245827,107.29229442308481,99.26302426590347,100.33964471570533,93.8679471490827
Massachusetts,2021-2024,1.1582329445471444,109.49397667282868,6.838709677419355,5.1893939393939394,62.0,132.0,103.8317643033773,99.7953806814653,87.57941146092114,111.72885124081313,100.08838638125643,94.82078843563403,99.38689286010344,98.12330118840224,96.18250839022419,108.45284357061699,105.41266377734107,93.1856506730501
Utah Valley,2021-2024,1.1580125097860678,109.48075058716408,7.146341463414634,5.424657534246576,82.0,146.0,102.02887069354225,103.53290684264786,107.35567471717297,112.07372671384644,100.3859407195555,95.22094955483455,98.60405775102801,103.43444245273714,109.41246850875486,96.83467617026842,97.31360588921308,91.91835556578336
Delaware,2021-2024,1.1559165951934551,109.35499571160732,8.089108910891088,6.16,101.0,100.0,100.13161255948944,101.80907681784821,124.81624528993818,104.62785604402114,102.73649540234797,105.80720238772297,100.3549566651686,99.30751322654174,99.54493325104052,100.42694222836386,101.13565630508225,95.12348431590287
Abilene Christian,2021-2024,1.1550638761482652,109.30383256889591,7.808,5.953703703703703,125.0,108.0,101.02633001678704,102.31947084516091,105.14992523349382,106.07620813684933,99.00102022741243,101.58331357071037,97.42632969552366,99.62444403041974,99.23521684834797,100.04330129211789,99.72592955455832,94.23475957630747
Tennessee Tech,2021-2024,1.154224183120741,109.25345098724446,7.858585858585859,6.0,99.0,115.0,100.15295633311527,98.62396974949806,94.33736273552549,108.58261336376178,101.04139310543654,97.95786603832026,98.99649939234553,104.26544668080537,102.88469611950764,98.83678791143565,99.56482528016993,92.29620684915528
South Carolina,2021-2024,1.1539412218663905,109.2364733119834,7.444444444444445,5.686274509803922,135.0,102.0,99.01951818903729,99.52267236787685,97.43865242649893,100.16439456724548,103.65418726327155,100.7724845683048,100.62119171241515,98.62388317270926,99.86181315186138,101.73186737249125,103.614701827026,97.23431176313525
ETSU,2021-2024,1.1537930446053437,109.22758267632062,7.918181818181818,6.0495049504950495,110.0,101.0,98.74562815271709,102.48491976801387,107.34909512940969,100.06977584042893,98.34148230263892,100.21017791185263,101.05675209335764,100.00467520318541,104.10184599779836,98.46227351570454,98.78493104655047,101.67293886949295
Austin Peay,2021-2024,1.1529175285765412,109.17505171459248,8.650485436893204,6.617886178861789,103.0,123.0,102.08071663861386,104.83256220465846,101.76832069203137,104.95369675178603,100.66163455534208,105.96169664846464,99.79932851360148,102.99583929931167,105.64920378609808,98.13421580723497,104.72335773982695,95.81148030802869
CSU Bakersfield,2021-2024,1.152467306022692,109.14803836136151,5.342342342342342,4.089887640449438,111.0,89.0,101.82968134817756,102.95936699312892,94.68125236717643,94.86782651626736,101.28348413311173,99.14117553677052,99.71541124650714,97.89478381512713,102.08252537731508,99.51049403768005,96.02629567285523,102.2225612151176
Georgia St.,2021-2024,1.1480836099547975,108.88501659728786,7.396396396396397,5.700854700854701,111.0,117.0,101.57088194872486,102.5971575092501,93.94505868563371,99.87705265895745,100.25776965223542,102.67679658052984,98.99733251195553,98.17947958805819,101.1341896430626,100.18307533877986,103.4762810859335,99.41265260383534
Bellarmine,2021-2024,1.147887595787469,108.87325574724814,5.9,4.548872180451128,80.0,133.0,102.43145077960656,98.83809449266421,98.4093876673841,105.39066002725977,100.20802335985141,98.10912131670034,99.55866249467208,101.30833806220834,101.20579754320151,99.68237075027953,108.19381651937681,96.3812230988011
LSU,2021-2024,1.147823798479696,108.86942790878176,8.550335570469798,6.592920353982301,149.0,113.0,98.77233710586152,99.73340362071968,112.38704720742774,99.76140239633014,100.51677480812464,108.32188750562621,97.948136312234,98.8005906297513,96.8304602401265,102.25769505436682,98.85967533809892,96.95205145026745
Eastern Ky.,2021-2024,1.1478077880211337,108.868467281268,7.046296296296297,5.433333333333334,108.0,120.0,100.52475302581098,103.78533502730983,103.21372783274776,104.16748186121643,99.69035605433099,99.75857439079351,99.21231800368244,102.32854481201952,95.76804562082046,101.23355126199552,102.21712792904442,96.03946182881992
Kansas,2021-2024,1.1431739980042448,108.59043988025468,7.144444444444445,5.548872180451128,90.0,133.0,101.81594195733379,103.86858135854469,104.2919553652276,102.71459964977203,101.63912955751282,105.86022323219089,97.66973154646287,102.14485203906625,99.04485640396828,101.51882719068186,99.70234603643047,94.64052620735978
UC San Diego,2021-2024,1.1431242774021195,108.5874566441272,6.783333333333333,5.268817204301075,120.0,93.0,100.63595428337402,102.26460670303288,102.27870949129574,107.641625279722,105.15922890147348,106.5407096179118,102.00993952775138,98.06237686754852,97.26265208038683,99.7407305620449,102.13897829394402,94.10884833096065
Liberty,2021-2024,1.1429475870132433,108.57685522079458,7.504587155963303,5.830645161290323,109.0,124.0,101.39883456650549,105.86476634066774,111.52521051442945,93.12227984659283,101.4452730606885,103.3368784810852,98.94159709946231,102.45320218472183,96.97441513003639,100.09798506129482,98.32501991552977,104.63045307104753
Charleston So.,2021-2024,1.1423692448614762,108.54215469168858,6.980769230769231,5.428571428571429,104.0,98.0,101.639515611254,101.07453229950775,96.54814549800415,104.00099552231097,101.29970647107712,106.5879114536558,103.71913552346237,99.05085170113298,97.40563811190228,101.26660105637578,101.68563755642911,99.7345933940598
New Orleans,2021-2024,1.1400222549293058,108.40133529575834,7.9576271186440675,6.211009174311927,118.0,109.0,99.76710052472426,101.03650862913514,99.00756306374623,98.43687760219231,100.32901115521895,98.46168195701307,100.54488966924228,97.61608069239996,105.58595886610284,98.57206027380072,102.47833281638353,100.82619555980372
NIU,2021-2024,1.1397715177138237,108.3862910628294,6.152777777777778,4.804195804195804,72.0,143.0,102.01720627464135,103.84692233497496,105.13240902840938,100.45323359019285,100.88080608114787,99.68391403784233,95.21298861318446,103.12425723858907,99.72838706545022,100.63653461435426,105.66971246935731,94.72182620018746
Arkansas,2021-2024,1.1389267908780412,108.33560745268248,7.94,6.207920792079208,150.0,101.0,98.95495211328648,98.74490524963178,101.61656253077642,103.76605628314555,100.9416583372843,103.61434224112429,98.50127607568893,97.25935052457902,109.61631246236618,96.79139060227952,103.2533326041672,94.95336947354606
Stonehill,2021-2024,1.138483549713229,108.30901298279376,7.181818181818182,5.619047619047619,33.0,63.0,100.84564560035294,99.74494311054765,98.9743605684264,91.87841620460743,97.63206973540628,104.4023180509275,97.11129002458303,98.86939879399542,102.70490960537448,102.62053619201173,110.74049763680785,107.86742230770766
North Carolina,2021-2024,1.138386271083984,108.30317626503904,7.707482993197279,6.03125,147.0,96.0,100.10474207594096,95.10819696633817,97.56771157756312,97.82115537168858,100.17830001015362,106.41849515830324,96.6820277298415,97.8524810308569,97.77140676927988,102.84695256013529,104.96539340279922,97.95776300877563
Maryland,2021-2024,1.136086060314026,108.16516361884156,9.15,7.186046511627907,100.0,129.0,99.54652497740119,101.02850766456028,91.9764487505092,107.24781143364976,102.27154292111122,99.29039558190665,99.74336550337655,99.48448850823594,103.54867233724939,100.16700216222398,98.33980260788422,92.86785365140335
FDU,2021-2024,1.1356605466163954,108.13963279698372,7.359550561797753,5.783783783783784,89.0,111.0,98.20680652475572,104.84843328799369,91.38312882337219,114.75398457257135,101.69953352172993,101.28394185046376,101.20571967651908,99.48652529274274,107.9263894534154,98.63496673156185,95.07847318761804,91.96187593696108
Bowling Green,2021-2024,1.134135301476736,108.04811808860416,7.5,5.908396946564886,74.0,131.0,100.50729019937347,101.41039754579013,102.16792157175665,108.724330121327,98.72626879453446,101.52104204046341,98.58797067778156,97.67175034846449,101.39997745917482,103.83312185256528,102.10073995206683,94.1786260627681
Pacific,2021-2024,1.1330992002377531,107.9859520142652,5.587628865979381,4.409090909090909,97.0,110.0,99.92292788895654,102.2568773676954,105.51449234211302,102.02764754429563,103.01268601013712,102.20038710145667,104.13134258890611,100.45808669830996,101.85038694495351,98.68127097140733,102.28769092154215,98.45305158206989
Dayton,2021-2024,1.1313016368420064,107.8780982105204,7.622222222222222,6.031746031746032,90.0,126.0,101.51220395305143,101.3470608876538,104.77483782658807,105.3742477626017,98.65193667219829,101.26539026237005,99.28374767917923,100.20725059637357,108.62232558101985,100.5116360071475,97.17240733526535,95.69027014184759
Alabama A&M,2021-2024,1.1289840813931349,107.7390448835881,6.181818181818182,4.91,77.0,100.0,103.4279804983432,103.72232422012819,109.15118588521275,99.53623415557912,98.76488177662026,107.09587071754089,99.8781130507452,100.4840397559952,102.31479768145113,101.68136743527185,102.2609480435632,101.41837593994292
Georgetown,2021-2024,1.1283084004602992,107.69850402761796,7.309523809523809,5.811965811965812,84.0,117.0,97.6430542070563,98.09319168851252,91.96246828794116,112.05497111773309,99.22006823809343,98.83474007808303,100.18867847597528,99.00713234940415,100.89881476746592,101.12255750511552,96.37785185700088,93.28454381141566
Kentucky,2021-2024,1.127191620721058,107.63149724326348,7.416058394160584,5.907216494845361,137.0,97.0,98.60192494872678,104.80632977340123,119.66149613041037,94.8097117528508,99.97212786059706,100.07696204595324,99.86716901075005,97.5438896936201,104.49958476058168,99.46035475013353,92.24145376321763,105.66668235180589
Siena,2021-2024,1.1271072572455276,107.62643543473165,5.875,4.680327868852459,72.0,122.0,99.77354297735951,95.11028225915553,86.07582427831797,92.62423876441508,97.710578887918,104.02292609112082,98.44060138798241,103.66907669809623,95.10794229224409,96.84845714249244,102.84325928578627,108.50449290816766
George Washington,2021-2024,1.1257295986481868,107.5437759188912,6.923076923076923,5.527472527472527,117.0,91.0,100.05645704740884,102.99611381138669,97.29260216672822,99.82963081344161,103.93749298676673,96.27268690195217,97.97329180238359,101.83804963571417,102.5126498445819,100.08542213731492,100.60207043602347,95.0441822360788
George Mason,2021-2024,1.124219637474393,107.45317824846356,6.762376237623762,5.412280701754386,101.0,114.0,104.26908948537807,99.12425885455247,110.09888110583925,89.20412488767971,100.21941123221384,112.77536329498963,98.33958730524223,98.89897145048951,99.28541710315613,100.37843884498945,105.94076773874241,109.55446346952449
Mississippi St.,2021-2024,1.1212509929486738,107.27505957692044,7.674074074074074,6.171428571428572,135.0,105.0,101.68482603163933,102.13355212484316,91.14820247762286,99.77682068183317,99.65119591047193,106.24659346164593,99.49456121771351,102.10261716527256,103.27985369728658,98.3662561096738,94.16644720092665,99.65200750899247
Virginia Tech,2021-2024,1.1195945350216012,107.17567210129609,8.666666666666666,6.988372093023256,132.0,86.0,99.37698249888412,104.54753359704436,114.45339341854873,97.32210161255884,98.99901792450726,103.5418971613615,99.03981185976166,101.53451579711916,98.51299754008517,101.01155944078926,98.77465402573159,102.87636934531885
N.C. Central,2021-2024,1.1185855179897124,107.11513107938276,6.636363636363637,5.36,22.0,25.0,94.62154763111974,107.97946950244865,70.32828574383987,160.5651162502677,101.01577444827323,127.93353445833313,100.36351414280367,101.48776930643444,98.06084179115156,114.62201830401,95.90111917583577,80.79646645108917
Grambling,2021-2024,1.118364640202338,107.10187841214028,9.17948717948718,7.416666666666667,78.0,132.0,101.26455858050505,102.4877571312184,98.60870215958573,107.28207825804132,99.4669186456837,102.6799125674621,99.94636171302878,98.53051231743873,106.95487226062764,102.02957418041707,104.45038144290864,95.42529987048509
Oklahoma St.,2021-2024,1.117467314801841,107.04803888811044,8.651162790697674,7.0,129.0,113.0,99.37252709077617,100.78087838215406,103.45356205345801,106.6002117745225,100.93523035474897,95.91658039542173,101.30379317677325,97.32270575625101,99.94450631313858,100.14471587169105,99.92704583969632,95.0707092615012
Towson,2021-2024,1.116974531518082,107.01847189108491,5.961538461538462,4.827586206896552,104.0,116.0,98.76154954443724,98.21668274046759,115.47469191342563,108.09144250555723,100.38506754594636,97.05021199016002,99.40587339114812,100.70531557198841,102.54522031380704,100.00114392931947,98.53398393348061,94.93120063063112
Rice,2021-2024,1.116585305067057,106.99511830402342,5.622047244094488,4.555555555555555,127.0,99.0,102.67764433012012,101.68282820399621,100.33120372842154,99.95830683130214,101.01403152918611,99.9329928846544,98.47831006985575,99.66429181819775,104.41077306377007,104.3385370199684,95.04702759565969,96.88611111646101
