year,team_name,conference,division,Jersey,player_name,Yr,Pos,App,GS,ERA,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,KL,Ht,B/T,team_id,conference_id,player_url,player_id.1,player_id.2,player_id
2022,Huntingdon,USA South,3.0,19.0,Colin Whibbs,So,rf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,,526981.0,842.0,http://stats.ncaa.org/players/7334240?year_stat_category_id=14941,,,7334240?year_stat_category_id=14941
2022,Lawrence,MWC,3.0,3.0,Colin Wieska,Sr,OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,,527192.0,23119.0,http://stats.ncaa.org/players/7348860?year_stat_category_id=14941,,,7348860?year_stat_category_id=14941
2022,Oswego St.,SUNYAC,3.0,22.0,Colin Williams,Jr,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5-11,R/R,526862.0,917.0,http://stats.ncaa.org/players/7584993?year_stat_category_id=14941,,,7584993?year_stat_category_id=14941
2022,Penn St.-Berks,United East,3.0,27.0,Colin Wilson,Fr,p,10.0,4.0,6.75,37.1,40.0,34.0,28.0,22.0,29.0,0.0,176.0,142.0,7.0,3.0,2.0,0.0,8.0,6.0,1.0,1.0,0.0,3.0,3.0,191.0,37.0,40.0,3.0,0.0,0.0,9.0,-,,527063.0,30071.0,http://stats.ncaa.org/players/7591508?year_stat_category_id=14941,,,7591508?year_stat_category_id=14941
2022,Hilbert,AMCC,3.0,34.0,Colin Windle,So,P,1.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,R/R,527016.0,30022.0,http://stats.ncaa.org/players/7332595?year_stat_category_id=14941,,,7332595?year_stat_category_id=14941
2022,Centenary (LA),SCAC,3.0,19.0,Collier Cloinger,Jr,P,10.0,4.0,5.4,10.0,5.0,6.0,6.0,8.0,8.0,0.0,46.0,34.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,1.0,0.0,1.0,55.0,8.0,13.0,0.0,1.0,0.0,7.0,-,,527120.0,835.0,http://stats.ncaa.org/players/7355702?year_stat_category_id=14941,,,7355702?year_stat_category_id=14941
2022,Anderson (IN),HCAC,3.0,45.0,Collin Baer,Fr,OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,L/R,526962.0,9174.0,http://stats.ncaa.org/players/7559142?year_stat_category_id=14941,,,7559142?year_stat_category_id=14941
2022,Alvernia,MAC Commonwealth,3.0,27.0,Collin Becker,Fr,1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6-3,R/R,526961.0,28744.0,http://stats.ncaa.org/players/7565360?year_stat_category_id=14941,,,7565360?year_stat_category_id=14941
2022,Carthage,CCIW,3.0,31.0,Collin Callahan,Fr,2b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,,527116.0,836.0,http://stats.ncaa.org/players/7586004?year_stat_category_id=14941,,,7586004?year_stat_category_id=14941
2022,Luther,American Rivers,3.0,34.0,Collin Chalmers,Sr,P,15.0,0.0,3.58,27.2,31.0,17.0,11.0,12.0,35.0,0.0,128.0,112.0,7.0,0.0,0.0,4.0,6.0,1.0,0.0,11.0,9.0,1.0,2.0,83.0,20.0,26.0,2.0,2.0,5.0,12.0,-,,527195.0,864.0,http://stats.ncaa.org/players/7336982?year_stat_category_id=14941,,,7336982?year_stat_category_id=14941
2022,Whittier,SCIAC,3.0,18.0,Collin Drummond,Jr,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,,526942.0,910.0,http://stats.ncaa.org/players/7563228?year_stat_category_id=14941,,,7563228?year_stat_category_id=14941
2022,Ithaca,Liberty League,3.0,5.0,Collin Feeney,Fr,OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,,527179.0,24197.0,http://stats.ncaa.org/players/7585624?year_stat_category_id=14941,,,7585624?year_stat_category_id=14941
2022,Penn St.-Altoona,AMCC,3.0,88.0,Collin Hickey,Fr,UT,7.0,0.0,15.83,9.2,17.0,19.0,17.0,6.0,5.0,0.0,58.0,44.0,1.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,92.0,13.0,9.0,0.0,1.0,0.0,1.0,5-8,R/R,527048.0,30022.0,http://stats.ncaa.org/players/7560151?year_stat_category_id=14941,,,7560151?year_stat_category_id=14941
2022,Kean,NJAC,3.0,39.0,Collin Kiernan,Sr,P,13.0,12.0,2.39,98.0,84.0,31.0,26.0,23.0,100.0,3.0,398.0,356.0,15.0,1.0,0.0,3.0,5.0,9.0,0.0,0.0,0.0,6.0,4.0,0.0,95.0,76.0,9.0,2.0,0.0,26.0,6-2,R/R,527186.0,891.0,http://stats.ncaa.org/players/7560187?year_stat_category_id=14941,,,7560187?year_stat_category_id=14941
2022,SUNY Oneonta,SUNYAC,3.0,19.0,Collin McAndrew,So,P,2.0,1.0,94.5,0.2,4.0,8.0,7.0,5.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,6-1,R/R,526861.0,917.0,http://stats.ncaa.org/players/7576917?year_stat_category_id=14941,,,7576917?year_stat_category_id=14941
2022,Transylvania,HCAC,3.0,42.0,Collin McElfresh,Fr,OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,,527052.0,9174.0,http://stats.ncaa.org/players/7566001?year_stat_category_id=14941,,,7566001?year_stat_category_id=14941
2022,Guilford,ODAC,3.0,22.0,Collin McGuire,Fr,UT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6-2,L/L,526978.0,903.0,http://stats.ncaa.org/players/7568008?year_stat_category_id=14941,,,7568008?year_stat_category_id=14941
2022,Aurora,NACC,3.0,8.0,Collin Meinert,Sr,INF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,,527093.0,30097.0,http://stats.ncaa.org/players/7345426?year_stat_category_id=14941,,,7345426?year_stat_category_id=14941
2022,Carroll (WI),CCIW,3.0,36.0,Collin Molisee,Fr,P,3.0,0.0,2.7,3.1,3.0,2.0,1.0,6.0,1.0,0.0,22.0,13.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,83.0,3.0,6.0,0.0,0.0,0.0,0.0,6-3,R/R,527115.0,836.0,http://stats.ncaa.org/players/7564849?year_stat_category_id=14941,,,7564849?year_stat_category_id=14941
2022,Centenary (LA),SCAC,3.0,37.0,Collin Pomirko,Fr,P,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,,527120.0,835.0,http://stats.ncaa.org/players/7555121?year_stat_category_id=14941,,,7555121?year_stat_category_id=14941
2022,RIT,Liberty League,3.0,24.0,Collin Reformat,Sr,P,12.0,9.0,8.33,40.0,39.0,40.0,37.0,41.0,38.0,0.0,196.0,144.0,11.0,3.0,0.0,3.0,6.0,4.0,0.0,3.0,0.0,3.0,4.0,297.0,43.0,28.0,2.0,3.0,0.0,9.0,-,,526879.0,24197.0,http://stats.ncaa.org/players/7590328?year_stat_category_id=14941,,,7590328?year_stat_category_id=14941
2022,Bridgewater (VA),ODAC,3.0,35.0,Collin Reid,Jr,1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,,527105.0,903.0,http://stats.ncaa.org/players/7350614?year_stat_category_id=14941,,,7350614?year_stat_category_id=14941
