Unnamed: 0,year,team_name,conference,division,Jersey,player_name,Yr,Pos,GP,GS,BA,OBPct,SlgPct,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,RBI2out,Ht,B/T,team_id,conference_id,player_url,player_id
1,2022,AUM,Gulf South,2,12,Mario Galloway,Jr,OF,16,2,0.182,0.308,0.545,3,11,2,1,0,6,1,2,1,1,0,0,3,0,0,0,0,0,0,5-10,R/R,526763,858,http://stats.ncaa.org/players/7356934?year_stat_category_id=14940,7356934?year_stat_category_id=14940
2,2022,AUM,Gulf South,2,17,Shelton Clevenger,Jr,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526763,858,http://stats.ncaa.org/players/7354833?year_stat_category_id=14940,7354833?year_stat_category_id=14940
3,2022,AUM,Gulf South,2,26,Tommy Vickers,So,P,6,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,L/L,526763,858,http://stats.ncaa.org/players/7352411?year_stat_category_id=14940,7352411?year_stat_category_id=14940
4,2022,AUM,Gulf South,2,30,Corey Armstrong,Sr,INF,11,3,0.158,0.304,0.158,6,19,3,0,0,3,0,2,3,1,0,0,6,0,0,0,0,0,0,-,,526763,858,http://stats.ncaa.org/players/7331312?year_stat_category_id=14940,7331312?year_stat_category_id=14940
5,2022,AUM,Gulf South,2,36,Blake Sheffer,So,P,3,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526763,858,http://stats.ncaa.org/players/7347783?year_stat_category_id=14940,7347783?year_stat_category_id=14940
6,2022,AUM,Gulf South,2,22,Zach Feaster,Jr,UT,44,41,0.275,0.329,0.45,24,149,41,8,0,67,6,32,9,3,0,1,22,3,0,0,1,1,0,-,,526763,858,http://stats.ncaa.org/players/7341544?year_stat_category_id=14940,7341544?year_stat_category_id=14940
7,2022,AUM,Gulf South,2,5,Ethan Wells,Jr,OF,6,3,0.375,0.444,0.375,5,16,6,0,0,6,0,2,2,0,0,0,1,0,0,0,0,0,0,-,,526763,858,http://stats.ncaa.org/players/7342974?year_stat_category_id=14940,7342974?year_stat_category_id=14940
8,2022,AUM,Gulf South,2,2,Joseph Hartsfield,Sr,INF,49,48,0.296,0.38,0.409,28,159,47,7,1,65,3,19,12,11,2,7,23,1,1,0,5,0,0,-,,526763,858,http://stats.ncaa.org/players/7332930?year_stat_category_id=14940,7332930?year_stat_category_id=14940
9,2022,AUM,Gulf South,2,20,Matthew Marfice,Sr,INF,21,16,0.291,0.375,0.455,10,55,16,3,0,25,2,10,5,3,1,0,9,2,1,0,1,0,0,-,,526763,858,http://stats.ncaa.org/players/7346673?year_stat_category_id=14940,7346673?year_stat_category_id=14940
10,2022,AUM,Gulf South,2,10,Will Collins,Jr,P,16,6,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-10,L/L,526763,858,http://stats.ncaa.org/players/7330748?year_stat_category_id=14940,7330748?year_stat_category_id=14940
11,2022,AUM,Gulf South,2,3,Sam Steigert,Sr,P,17,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526763,858,http://stats.ncaa.org/players/7348564?year_stat_category_id=14940,7348564?year_stat_category_id=14940
12,2022,AUM,Gulf South,2,37,Jax Morris,Jr,P,19,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526763,858,http://stats.ncaa.org/players/7345962?year_stat_category_id=14940,7345962?year_stat_category_id=14940
13,2022,AUM,Gulf South,2,1,Jackson Ceman,So,P,43,39,0.331,0.423,0.366,45,142,47,5,0,52,0,24,19,5,2,5,10,1,2,0,4,0,0,5-10,R/R,526763,858,http://stats.ncaa.org/players/7345005?year_stat_category_id=14940,7345005?year_stat_category_id=14940
14,2022,AUM,Gulf South,2,14,Jake Chase,Sr,P,12,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526763,858,http://stats.ncaa.org/players/7336210?year_stat_category_id=14940,7336210?year_stat_category_id=14940
15,2022,AUM,Gulf South,2,11,Landon Pritchett,Jr,OF,3,1,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-,,526763,858,http://stats.ncaa.org/players/7348896?year_stat_category_id=14940,7348896?year_stat_category_id=14940
16,2022,AUM,Gulf South,2,35,Jaylon Thornton,Jr,OF,18,11,0.171,0.225,0.286,2,35,6,1,0,10,1,7,2,1,2,0,5,0,0,0,0,0,0,-,,526763,858,http://stats.ncaa.org/players/7335013?year_stat_category_id=14940,7335013?year_stat_category_id=14940
17,2022,AUM,Gulf South,2,38,Jake Spivey,So,UT,15,5,0.304,0.429,0.435,3,23,7,3,0,10,0,3,4,1,0,0,8,0,0,0,0,0,0,6-2,R/R,526763,858,http://stats.ncaa.org/players/7556868?year_stat_category_id=14940,7556868?year_stat_category_id=14940
18,2022,AUM,Gulf South,2,32,Micah Christian,So,P,16,6,0.182,0.471,0.364,5,22,4,1,0,8,1,6,6,6,0,0,6,0,0,0,1,0,0,6-3,R/R,526763,858,http://stats.ncaa.org/players/7556805?year_stat_category_id=14940,7556805?year_stat_category_id=14940
19,2022,AUM,Gulf South,2,8,Cole Kehoe,Fr,INF,10,0,0.0,0.5,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6-3,L/R,526763,858,http://stats.ncaa.org/players/7556827?year_stat_category_id=14940,7556827?year_stat_category_id=14940
20,2022,AUM,Gulf South,2,9,Huell Lumpkin,Fr,P,6,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,R/L,526763,858,http://stats.ncaa.org/players/7556829?year_stat_category_id=14940,7556829?year_stat_category_id=14940
21,2022,AUM,Gulf South,2,16,Mason Elmore,Fr,P,21,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-8,L/L,526763,858,http://stats.ncaa.org/players/7556834?year_stat_category_id=14940,7556834?year_stat_category_id=14940
22,2022,AUM,Gulf South,2,19,Clayton Phillips,Fr,INF,47,44,0.293,0.359,0.373,25,150,44,5,2,56,1,23,14,3,3,2,37,4,2,0,1,0,0,6-2,R/R,526763,858,http://stats.ncaa.org/players/7556843?year_stat_category_id=14940,7556843?year_stat_category_id=14940
23,2022,AUM,Gulf South,2,28,Luke Turner,So,P,14,14,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,R/R,526763,858,http://stats.ncaa.org/players/7556858?year_stat_category_id=14940,7556858?year_stat_category_id=14940
24,2022,AUM,Gulf South,2,13,Jackson Gantt,Fr,P,7,0,0.2,0.333,0.2,4,5,1,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,5-11,R/R,526763,858,http://stats.ncaa.org/players/7556830?year_stat_category_id=14940,7556830?year_stat_category_id=14940
25,2022,AUM,Gulf South,2,4,Nick Freeman,Fr,OF,47,41,0.313,0.425,0.367,36,150,47,6,1,55,0,9,26,4,1,3,24,1,4,0,15,0,0,5-8,L/R,526763,858,http://stats.ncaa.org/players/7556826?year_stat_category_id=14940,7556826?year_stat_category_id=14940
26,2022,AUM,Gulf South,2,34,Clayton Ashberry,Fr,P,3,0,0.25,0.5,0.25,0,4,1,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,6-2,R/R,526763,858,http://stats.ncaa.org/players/7556863?year_stat_category_id=14940,7556863?year_stat_category_id=14940
27,2022,AUM,Gulf South,2,39,Clay Slagle,Fr,P,18,11,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/R,526763,858,http://stats.ncaa.org/players/7556864?year_stat_category_id=14940,7556864?year_stat_category_id=14940
28,2022,AUM,Gulf South,2,6,Caleb Beaver,Jr,UT,38,32,0.289,0.364,0.38,23,121,35,8,0,46,1,23,12,4,3,0,10,3,2,0,3,1,0,-,,526763,858,http://stats.ncaa.org/players/7556824?year_stat_category_id=14940,7556824?year_stat_category_id=14940
29,2022,AUM,Gulf South,2,18,Andrew Cronan,Jr,P,15,12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,526763,858,http://stats.ncaa.org/players/7556836?year_stat_category_id=14940,7556836?year_stat_category_id=14940
30,2022,AUM,Gulf South,2,21,Zach Dew,Fr,INF,50,46,0.329,0.379,0.445,38,173,57,8,0,77,4,32,10,5,2,6,33,5,2,1,5,0,0,6-2,R/R,526763,858,http://stats.ncaa.org/players/7556844?year_stat_category_id=14940,7556844?year_stat_category_id=14940
31,2022,AUM,Gulf South,2,31,Kasey Clark,So,1B,49,46,0.285,0.386,0.4,25,165,47,13,0,66,2,31,23,6,3,2,18,3,2,0,1,1,0,6-2,L/R,526763,858,http://stats.ncaa.org/players/7556859?year_stat_category_id=14940,7556859?year_stat_category_id=14940
32,2022,AUM,Gulf South,2,33,Michael Myers,So,P,21,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-8,R/R,526763,858,http://stats.ncaa.org/players/7556861?year_stat_category_id=14940,7556861?year_stat_category_id=14940
33,2022,AUM,Gulf South,2,25,Brook Brannon,Jr,INF,18,15,0.308,0.345,0.365,10,52,16,3,0,19,0,7,4,0,2,0,13,1,0,0,0,0,0,6-0,R/R,526763,858,http://stats.ncaa.org/players/7556852?year_stat_category_id=14940,7556852?year_stat_category_id=14940
34,2022,AUM,Gulf South,2,15,Jordan Moore,Fr,INF,7,1,0.273,0.5,0.273,5,11,3,0,0,3,0,2,3,2,0,0,1,0,0,0,0,0,0,5-10,R/R,526763,858,http://stats.ncaa.org/players/7556833?year_stat_category_id=14940,7556833?year_stat_category_id=14940
35,2022,AUM,Gulf South,2,27,Brody Syer,Jr,OF,51,50,0.339,0.431,0.514,37,177,60,8,1,91,7,55,27,4,3,0,12,4,3,0,5,1,0,6-1,L/L,526763,858,http://stats.ncaa.org/players/7556854?year_stat_category_id=14940,7556854?year_stat_category_id=14940
36,2022,AUM,Gulf South,2,24,Jackson Murphy,Sr,C,22,10,0.31,0.396,0.381,7,42,13,3,0,16,0,3,6,0,0,1,12,0,0,0,0,0,0,-,,526763,858,http://stats.ncaa.org/players/7556849?year_stat_category_id=14940,7556849?year_stat_category_id=14940
37,2022,Academy of Art,PacWest,2,21,Ty Conrad,Sr,OF,35,35,0.286,0.362,0.406,27,133,38,7,0,54,3,16,14,3,2,3,33,2,1,0,5,0,0,6-2,R/R,526767,19591,http://stats.ncaa.org/players/7356309?year_stat_category_id=14940,7356309?year_stat_category_id=14940
38,2022,Academy of Art,PacWest,2,20,Collin Carriger,Sr,P,16,13,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,526767,19591,http://stats.ncaa.org/players/7353789?year_stat_category_id=14940,7353789?year_stat_category_id=14940
39,2022,Academy of Art,PacWest,2,1,Hayato Niki,Jr,OF,13,12,0.214,0.233,0.238,4,42,9,1,0,10,0,2,1,0,0,2,4,0,0,0,0,0,0,5-7,R/R,526767,19591,http://stats.ncaa.org/players/7335371?year_stat_category_id=14940,7335371?year_stat_category_id=14940
40,2022,Academy of Art,PacWest,2,8,Adam Inouye,Jr,INF,50,50,0.22,0.287,0.262,25,191,42,6,1,50,0,8,15,3,0,2,27,0,0,1,2,0,0,5-9,R/R,526767,19591,http://stats.ncaa.org/players/7344367?year_stat_category_id=14940,7344367?year_stat_category_id=14940
41,2022,Academy of Art,PacWest,2,7,Joel Mitchell,So,OF,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,L/L,526767,19591,http://stats.ncaa.org/players/7335487?year_stat_category_id=14940,7335487?year_stat_category_id=14940
42,2022,Academy of Art,PacWest,2,5,Vincent Lontz,Sr,1B,49,49,0.314,0.37,0.384,17,172,54,7,1,66,1,20,10,7,3,1,22,2,1,0,2,0,0,6-6,L/L,526767,19591,http://stats.ncaa.org/players/7341769?year_stat_category_id=14940,7341769?year_stat_category_id=14940
43,2022,Academy of Art,PacWest,2,28,Liam Rizzo,So,C,39,36,0.252,0.301,0.339,14,127,32,5,0,43,2,28,9,3,7,0,22,4,2,0,0,1,0,6-0,R/R,526767,19591,http://stats.ncaa.org/players/7342290?year_stat_category_id=14940,7342290?year_stat_category_id=14940
44,2022,Academy of Art,PacWest,2,19,Morgan Edwards,Sr,UT,19,1,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6-5,R/R,526767,19591,http://stats.ncaa.org/players/7343590?year_stat_category_id=14940,7343590?year_stat_category_id=14940
45,2022,Academy of Art,PacWest,2,3,Dominic Ruggiero,Sr,INF,35,35,0.351,0.389,0.455,20,134,47,8,3,61,0,19,5,4,1,3,19,1,2,0,10,0,0,5-9,L/R,526767,19591,http://stats.ncaa.org/players/7348759?year_stat_category_id=14940,7348759?year_stat_category_id=14940
46,2022,Academy of Art,PacWest,2,15,Cannon Secrist,Sr,P,20,17,0.111,0.2,0.111,0,9,1,0,0,1,0,0,1,0,0,0,7,0,0,0,0,0,0,6-3,R/R,526767,19591,http://stats.ncaa.org/players/7331043?year_stat_category_id=14940,7331043?year_stat_category_id=14940
47,2022,Academy of Art,PacWest,2,14,Ryan Skillman,Sr,P,32,13,0.306,0.314,0.367,7,49,15,1,1,18,0,5,1,0,1,0,11,1,0,0,0,0,0,5-10,R/R,526767,19591,http://stats.ncaa.org/players/7337496?year_stat_category_id=14940,7337496?year_stat_category_id=14940
48,2022,Academy of Art,PacWest,2,10,Robbie Brue,So,C,43,39,0.188,0.228,0.225,12,138,26,3,1,31,0,7,4,3,0,1,49,1,1,1,3,0,0,6-2,R/R,526767,19591,http://stats.ncaa.org/players/7544499?year_stat_category_id=14940,7544499?year_stat_category_id=14940
49,2022,Academy of Art,PacWest,2,24,Charles Morgan,Jr,OF,43,43,0.2,0.335,0.436,26,140,28,7,1,61,8,19,18,11,1,1,65,0,0,1,2,0,0,6-1,R/R,526767,19591,http://stats.ncaa.org/players/7544502?year_stat_category_id=14940,7544502?year_stat_category_id=14940
50,2022,Academy of Art,PacWest,2,18,Joseph Anderson,Fr,P,7,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-3,R/R,526767,19591,http://stats.ncaa.org/players/7544501?year_stat_category_id=14940,7544501?year_stat_category_id=14940
51,2022,Academy of Art,PacWest,2,26,Ryan Gamboa,Sr,C,47,40,0.259,0.355,0.374,18,147,38,8,0,55,3,14,8,14,0,2,48,2,0,0,0,0,0,5-10,R/R,526767,19591,http://stats.ncaa.org/players/7544512?year_stat_category_id=14940,7544512?year_stat_category_id=14940
52,2022,Academy of Art,PacWest,2,9,Travis Turney,Sr,OF,50,50,0.282,0.376,0.408,31,174,49,13,3,71,1,28,24,4,3,4,37,1,6,1,16,0,0,6-2,L/R,526767,19591,http://stats.ncaa.org/players/7544521?year_stat_category_id=14940,7544521?year_stat_category_id=14940
53,2022,Academy of Art,PacWest,2,30,Brian Kraft,So,P,12,12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-4,L/L,526767,19591,http://stats.ncaa.org/players/7544525?year_stat_category_id=14940,7544525?year_stat_category_id=14940
54,2022,Academy of Art,PacWest,2,6,Emil Jellinek,Fr,INF,45,44,0.153,0.235,0.257,13,144,22,1,1,37,4,18,9,7,2,6,36,4,1,0,0,0,0,6-0,R/R,526767,19591,http://stats.ncaa.org/players/7544519?year_stat_category_id=14940,7544519?year_stat_category_id=14940
55,2022,Academy of Art,PacWest,2,25,Cole Shafer,Fr,P,12,4,0.0,0.333,0.0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6-3,R/R,526767,19591,http://stats.ncaa.org/players/7560715?year_stat_category_id=14940,7560715?year_stat_category_id=14940
56,2022,Academy of Art,PacWest,2,11,Dallen Turner,So,P,22,5,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/R,526767,19591,http://stats.ncaa.org/players/7544523?year_stat_category_id=14940,7544523?year_stat_category_id=14940
57,2022,Adams St.,RMAC,2,42,Connor Flynn,Sr,P,8,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526652,13128,http://stats.ncaa.org/players/7353239?year_stat_category_id=14940,7353239?year_stat_category_id=14940
58,2022,Adams St.,RMAC,2,0,Ian Forbes,Jr,OF,1,0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-,,526652,13128,http://stats.ncaa.org/players/7356272?year_stat_category_id=14940,7356272?year_stat_category_id=14940
59,2022,Adams St.,RMAC,2,21,Kaden Roettger,Jr,P,9,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526652,13128,http://stats.ncaa.org/players/7352477?year_stat_category_id=14940,7352477?year_stat_category_id=14940
60,2022,Adams St.,RMAC,2,15,Cutter Smith,So,P,11,8,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526652,13128,http://stats.ncaa.org/players/7352574?year_stat_category_id=14940,7352574?year_stat_category_id=14940
61,2022,Adams St.,RMAC,2,8,Thomas Lyall,Sr,OF,24,10,0.3,0.352,0.56,10,50,15,4,0,28,3,10,4,0,0,0,13,3,0,0,1,0,0,-,,526652,13128,http://stats.ncaa.org/players/7352722?year_stat_category_id=14940,7352722?year_stat_category_id=14940
62,2022,Adams St.,RMAC,2,3,Chase Dixon,Sr,OF,38,37,0.211,0.281,0.266,15,109,23,3,0,29,1,15,10,1,1,3,27,0,2,0,1,0,0,-,,526652,13128,http://stats.ncaa.org/players/7356632?year_stat_category_id=14940,7356632?year_stat_category_id=14940
63,2022,Adams St.,RMAC,2,4,Ryan Downs,So,INF,39,38,0.295,0.396,0.451,25,122,36,5,1,55,4,14,18,5,4,5,46,2,5,2,5,0,0,-,,526652,13128,http://stats.ncaa.org/players/7351518?year_stat_category_id=14940,7351518?year_stat_category_id=14940
64,2022,Adams St.,RMAC,2,5,Brody Bettis,Jr,INF,30,19,0.254,0.389,0.322,16,59,15,4,0,19,0,7,11,2,0,0,20,1,1,0,2,0,0,-,,526652,13128,http://stats.ncaa.org/players/7333863?year_stat_category_id=14940,7333863?year_stat_category_id=14940
65,2022,Adams St.,RMAC,2,10,Elliot McNeave,Jr,P,6,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526652,13128,http://stats.ncaa.org/players/7342763?year_stat_category_id=14940,7342763?year_stat_category_id=14940
66,2022,Adams St.,RMAC,2,12,Nathan Hield,Jr,INF,30,18,0.26,0.353,0.452,13,73,19,4,2,33,2,13,10,1,1,1,25,0,0,1,1,0,0,-,,526652,13128,http://stats.ncaa.org/players/7345399?year_stat_category_id=14940,7345399?year_stat_category_id=14940
67,2022,Adams St.,RMAC,2,37,Santiago Cortez,Jr,P,7,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526652,13128,http://stats.ncaa.org/players/7339151?year_stat_category_id=14940,7339151?year_stat_category_id=14940
68,2022,Adams St.,RMAC,2,17,Chase Hiatt,Jr,C,14,6,0.3,0.417,0.3,7,30,9,0,0,9,0,4,4,2,0,0,8,0,0,0,0,0,0,-,,526652,13128,http://stats.ncaa.org/players/7344194?year_stat_category_id=14940,7344194?year_stat_category_id=14940
69,2022,Adams St.,RMAC,2,51,Caleb Raney,So,P,4,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526652,13128,http://stats.ncaa.org/players/7345534?year_stat_category_id=14940,7345534?year_stat_category_id=14940
70,2022,Adams St.,RMAC,2,18,Orlando Romero,Sr,P,40,40,0.287,0.342,0.529,19,136,39,9,0,72,8,24,5,7,1,2,44,5,1,1,1,0,0,-,,526652,13128,http://stats.ncaa.org/players/7335428?year_stat_category_id=14940,7335428?year_stat_category_id=14940
71,2022,Adams St.,RMAC,2,7,Ramon Rameriz,Fr,INF,36,32,0.161,0.291,0.184,7,87,14,2,0,16,0,4,15,1,0,5,29,0,1,0,2,0,0,-,,526652,13128,http://stats.ncaa.org/players/7560161?year_stat_category_id=14940,7560161?year_stat_category_id=14940
72,2022,Adams St.,RMAC,2,28,Colton Goldfarb,Jr,C,31,18,0.281,0.4,0.438,8,64,18,4,0,28,2,14,10,4,2,0,24,1,0,0,0,0,0,-,,526652,13128,http://stats.ncaa.org/players/7348350?year_stat_category_id=14940,7348350?year_stat_category_id=14940
73,2022,Adams St.,RMAC,2,44,Mike Bathauer,So,3B,42,42,0.351,0.424,0.581,25,148,52,10,0,86,8,38,12,8,2,0,16,3,1,1,0,2,0,6-2,R/R,526652,13128,http://stats.ncaa.org/players/7337030?year_stat_category_id=14940,7337030?year_stat_category_id=14940
74,2022,Adams St.,RMAC,2,11,Zach Thomas,Jr,P,10,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526652,13128,http://stats.ncaa.org/players/7344626?year_stat_category_id=14940,7344626?year_stat_category_id=14940
75,2022,Adams St.,RMAC,2,22,Alfredo Villa,Sr,P,11,11,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526652,13128,http://stats.ncaa.org/players/7348574?year_stat_category_id=14940,7348574?year_stat_category_id=14940
76,2022,Adams St.,RMAC,2,9,Jamison Fuentes,Jr,P,11,6,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526652,13128,http://stats.ncaa.org/players/7332249?year_stat_category_id=14940,7332249?year_stat_category_id=14940
77,2022,Adams St.,RMAC,2,34,Cedrick Reynaud,Sr,C,38,38,0.378,0.456,0.622,39,135,51,11,2,84,6,24,15,6,2,0,32,3,1,2,2,2,0,-,,526652,13128,http://stats.ncaa.org/players/7346034?year_stat_category_id=14940,7346034?year_stat_category_id=14940
78,2022,Adams St.,RMAC,2,33,Matt Bathauer,So,P,42,42,0.361,0.431,0.556,29,144,52,7,0,80,7,40,17,3,3,0,15,4,0,1,1,1,0,6-2,L/L,526652,13128,http://stats.ncaa.org/players/7348845?year_stat_category_id=14940,7348845?year_stat_category_id=14940
79,2022,Adams St.,RMAC,2,24,Landon Faber,Jr,1B,24,6,0.306,0.444,0.361,5,36,11,2,0,13,0,6,8,1,0,0,8,0,0,0,1,0,0,-,,526652,13128,http://stats.ncaa.org/players/7333714?year_stat_category_id=14940,7333714?year_stat_category_id=14940
80,2022,Adams St.,RMAC,2,2,Jace Wytulka,So,INF,33,23,0.236,0.289,0.326,19,89,21,8,0,29,0,9,6,1,1,0,24,2,1,0,3,0,0,-,,526652,13128,http://stats.ncaa.org/players/7343960?year_stat_category_id=14940,7343960?year_stat_category_id=14940
81,2022,Adams St.,RMAC,2,27,Anthony Bleggi,So,P,15,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-/R,526652,13128,http://stats.ncaa.org/players/7560156?year_stat_category_id=14940,7560156?year_stat_category_id=14940
82,2022,Adams St.,RMAC,2,38,Austin Brady,So,OF,10,0,0.25,0.308,0.583,1,12,3,1,0,7,1,3,1,0,0,0,5,0,0,0,0,0,0,-,,526652,13128,http://stats.ncaa.org/players/7560157?year_stat_category_id=14940,7560157?year_stat_category_id=14940
83,2022,Adams St.,RMAC,2,35,Cesar Loma,Fr,P,11,9,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-8,R/R,526652,13128,http://stats.ncaa.org/players/7560159?year_stat_category_id=14940,7560159?year_stat_category_id=14940
84,2022,Adams St.,RMAC,2,41,Chris Gracia,Fr,ph,17,4,0.346,0.438,0.462,7,26,9,3,0,12,0,6,4,1,1,0,7,1,0,0,0,0,0,5-10,L/R,526652,13128,http://stats.ncaa.org/players/7576007?year_stat_category_id=14940,7576007?year_stat_category_id=14940
85,2022,Adams St.,RMAC,2,45,Connor Murray,Fr,p,4,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-7,R/R,526652,13128,http://stats.ncaa.org/players/7575917?year_stat_category_id=14940,7575917?year_stat_category_id=14940
86,2022,Adams St.,RMAC,2,25,Isaiah Pruitt,Fr,OF,5,2,0.5,0.5,0.5,3,10,5,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,6-3,R/R,526652,13128,http://stats.ncaa.org/players/7560176?year_stat_category_id=14940,7560176?year_stat_category_id=14940
87,2022,Adams St.,RMAC,2,29,Brandon Vidal,So,P,9,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-/R,526652,13128,http://stats.ncaa.org/players/7560177?year_stat_category_id=14940,7560177?year_stat_category_id=14940
88,2022,Adams St.,RMAC,2,0,Payton Brown,Fr,P,6,2,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526652,13128,http://stats.ncaa.org/players/7560170?year_stat_category_id=14940,7560170?year_stat_category_id=14940
89,2022,Adams St.,RMAC,2,14,Wilhelm Lorenz,Fr,P,11,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/R,526652,13128,http://stats.ncaa.org/players/7560174?year_stat_category_id=14940,7560174?year_stat_category_id=14940
90,2022,Adams St.,RMAC,2,8,Gunnar Martinez,Fr,INF,12,4,0.353,0.45,0.706,5,17,6,0,0,12,2,4,2,1,0,0,7,0,0,0,0,0,0,-,,526652,13128,http://stats.ncaa.org/players/7560175?year_stat_category_id=14940,7560175?year_stat_category_id=14940
91,2022,Adams St.,RMAC,2,32,Ty Addington,Fr,P,11,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,L/R,526652,13128,http://stats.ncaa.org/players/7560146?year_stat_category_id=14940,7560146?year_stat_category_id=14940
92,2022,Adelphi,NE10,2,46,Michael Draskin,Jr,INF,40,40,0.385,0.447,0.723,31,148,57,18,1,107,10,44,14,5,3,0,45,3,2,0,0,0,0,5-11,R/R,526805,899,http://stats.ncaa.org/players/7356008?year_stat_category_id=14940,7356008?year_stat_category_id=14940
93,2022,Adelphi,NE10,2,49,Henry Friedrich,Jr,C,6,0,0.333,0.333,0.333,0,6,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,6-0,L/R,526805,899,http://stats.ncaa.org/players/7357331?year_stat_category_id=14940,7357331?year_stat_category_id=14940
94,2022,Adelphi,NE10,2,4,Robert Affenita III,Sr,P,7,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-9,R/R,526805,899,http://stats.ncaa.org/players/7353762?year_stat_category_id=14940,7353762?year_stat_category_id=14940
95,2022,Adelphi,NE10,2,15,Matt Alifano,Jr,INF,47,47,0.401,0.516,0.686,60,172,69,18,2,118,9,46,42,4,5,0,30,0,2,0,9,3,0,6-2,R/R,526805,899,http://stats.ncaa.org/players/7354116?year_stat_category_id=14940,7354116?year_stat_category_id=14940
