Unnamed: 0,year,team_name,conference,division,Jersey,player_name,Yr,Pos,GP,GS,BA,OBPct,SlgPct,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,RBI2out,Ht,B/T,team_id,conference_id,player_id,player_url
83,2021,Air Force,Mountain West,1,15,Cayden Zimmerman,Jr,UT,43,37,0.288,0.355,0.432,31,146,42,11,2,63,2,25,13,4,3,2,22,4,2,2,9,0,0,,,508902,5486,6898128,http://stats.ncaa.org/players/6898128?year_stat_category_id=14840
84,2021,Air Force,Mountain West,1,18,Braydon Altorfer,Jr,C,48,47,0.333,0.437,0.627,39,177,59,23,1,111,9,43,26,9,3,1,38,1,1,0,2,0,0,,,508902,5486,6898129,http://stats.ncaa.org/players/6898129?year_stat_category_id=14840
85,2021,Air Force,Mountain West,1,9,Alexander Pup,Jr,INF,48,48,0.236,0.324,0.333,23,165,39,8,1,55,2,20,18,4,1,2,38,3,3,1,4,0,0,,,508902,5486,6898130,http://stats.ncaa.org/players/6898130?year_stat_category_id=14840
86,2021,Air Force,Mountain West,1,13,Joe Martinez III,Sr,P,16,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,508902,5486,6898131,http://stats.ncaa.org/players/6898131?year_stat_category_id=14840
87,2021,Air Force,Mountain West,1,38,Nathan Price,Jr,P,11,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,508902,5486,6898132,http://stats.ncaa.org/players/6898132?year_stat_category_id=14840
88,2021,Air Force,Mountain West,1,36,Robert Martin,Jr,P,16,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,508902,5486,6898133,http://stats.ncaa.org/players/6898133?year_stat_category_id=14840
89,2021,Air Force,Mountain West,1,16,Gabriel Garcia,Jr,UT,48,48,0.33,0.397,0.534,32,191,63,14,5,102,5,37,18,6,4,1,36,7,4,1,7,0,0,,,508902,5486,6898134,http://stats.ncaa.org/players/6898134?year_stat_category_id=14840
90,2021,Air Force,Mountain West,1,11,CJ Dornak,Jr,P,15,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,508902,5486,6898135,http://stats.ncaa.org/players/6898135?year_stat_category_id=14840
91,2021,Air Force,Mountain West,1,22,Zach Wall,So,UT,3,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,508902,5486,7136485,http://stats.ncaa.org/players/7136485?year_stat_category_id=14840
92,2021,Air Force,Mountain West,1,30,Doyle Gehring,Fr,P,16,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,508902,5486,7100535,http://stats.ncaa.org/players/7100535?year_stat_category_id=14840
