"year","team_name","conference","division","Jersey","player_name","Yr","Pos","App","GS","ERA","IP","H","R","ER","BB","SO","SHO","BF","P-OAB","2B-A","3B-A","Bk","HR-A","WP","HB","IBB","Inh Run","Inh Run Score","SHA","SFA","Pitches","GO","FO","W","L","SV","KL","Ht","B/T","team_id","conference_id","player_id","player_url"
2025,"CSUSB","CCAA",2,"17","Ivan Rodriguez","So","P",4,2,5.82,17,24,14,11,6,18,0,83,72,5,1,0,2,2,5,0,0,0,0,0,200,12,17,2,0,0,7,"5-10","B/R",596867,828,8889803,"http://stats.ncaa.org/players/8889803"
2025,"CSUSB","CCAA",2,"15","Conner Batzer","Jr","P",5,0,3.75,12,15,12,5,4,11,0,56,51,3,0,0,1,2,1,0,0,0,0,0,167,10,13,1,1,1,2,"5-11","R/R",596867,828,8897166,"http://stats.ncaa.org/players/8897166"
2025,"CSUSB","CCAA",2,"18","Brenden Pomerleau","Sr","P",1,0,0,0.1,0,0,0,2,1,0,3,1,0,0,0,0,1,0,0,1,0,0,0,15,0,0,0,0,0,0,"6-2","R/R",596867,828,8895146,"http://stats.ncaa.org/players/8895146"
2025,"CSUSB","CCAA",2,"11","Carter Herrera","Jr","P",4,4,6.61,16.1,23,14,12,9,13,0,79,67,2,0,0,1,2,0,1,0,0,0,3,211,13,20,0,1,0,1,"5-10","R/R",596867,828,8895306,"http://stats.ncaa.org/players/8895306"
2025,"CSUSB","CCAA",2,"24","Matt Romero","Jr","P",5,5,5.04,25,24,16,14,5,19,0,110,97,1,1,2,6,2,4,0,0,0,3,1,339,26,27,1,1,0,3,"6-0","L/L",596867,828,9091745,"http://stats.ncaa.org/players/9091745"
2025,"CSUSB","CCAA",2,"30","Jesse Alfaro","Jr","P",4,0,18,5,13,10,10,4,7,0,34,26,1,0,0,2,0,4,0,1,0,0,0,138,3,3,2,0,0,2,"6-1","R/R",596867,828,9091750,"http://stats.ncaa.org/players/9091750"
2025,"CSUSB","CCAA",2,"19","Tank Rodriguez","Jr","INF",4,0,3.38,2.2,5,1,1,1,4,0,15,13,1,0,0,0,1,1,0,2,0,0,0,52,1,3,0,1,2,0,"6-3","R/R",596867,828,9091742,"http://stats.ncaa.org/players/9091742"
2025,"CSUSB","CCAA",2,"29","Kyle Larsen","Jr","P",3,0,2.7,6.2,4,2,2,0,2,0,24,21,0,0,0,1,0,1,0,1,1,1,1,69,5,12,1,0,0,0,"6-3","L/L",596867,828,9091749,"http://stats.ncaa.org/players/9091749"
2025,"CSUSB","CCAA",2,"34","Harrison Cordeiro","Jr","P",2,0,18,1,4,4,2,2,2,0,10,7,1,0,0,0,1,0,0,3,3,0,1,43,0,1,0,0,0,2,"6-1","R/R",596867,828,9091751,"http://stats.ncaa.org/players/9091751"
2025,"CSUSB","CCAA",2,"35","Quinn Stewart","Jr","P",1,0,0,1,1,2,0,1,2,0,6,5,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,1,"6-2","R/R",596867,828,9091752,"http://stats.ncaa.org/players/9091752"
2025,"CSUSB","CCAA",2,"21","Brian Garcia","Jr","P",3,0,6.23,4.1,7,3,3,1,3,0,19,18,1,0,0,2,1,0,0,1,1,0,0,70,5,3,0,0,0,1,"5-11","R/R",596867,828,9091744,"http://stats.ncaa.org/players/9091744"
2025,"CSUSB","CCAA",2,"32","Dylan O'Connor","Sr","P",4,4,7,18,18,15,14,9,21,0,80,70,2,0,0,4,5,0,0,0,0,1,0,308,15,16,2,0,0,2,"5-11","R/R",596867,828,9091737,"http://stats.ncaa.org/players/9091737"
2025,"CSUSB","CCAA",2,"27","Colby Scheuber","Sr","P",3,0,10.38,4.1,5,5,5,2,1,0,20,17,0,0,0,1,0,1,0,1,0,0,0,76,7,3,0,0,0,1,"5-10","R/R",596867,828,9091747,"http://stats.ncaa.org/players/9091747"
2025,"CSUSB","CCAA",2,"14","Jojo Duran","Fr","P",4,0,1.5,6,4,1,1,1,7,0,24,21,1,0,0,0,1,2,0,0,0,0,0,104,5,5,1,0,0,3,"6-0","R/R",596867,828,9091739,"http://stats.ncaa.org/players/9091739"
2025,"CSUSB","CCAA",2,"28","Josh VerKuilen","Jr","P",3,0,3,3,3,1,1,0,3,0,10,10,1,0,0,0,0,0,0,5,0,0,0,35,3,1,1,0,0,1,"6-2","R/R",596867,828,9091748,"http://stats.ncaa.org/players/9091748"
2025,"CSUSB","CCAA",2,"38","Jesiah Zamora","So","P",3,0,10.8,3.1,3,4,4,7,4,0,20,11,0,1,0,0,2,1,0,2,0,0,1,86,3,2,0,0,0,1,"6-1","R/R",596867,828,9091753,"http://stats.ncaa.org/players/9091753"
2025,"CUI","PacWest",2,"15","Kaj James","Sr","P",3,0,7.71,2.1,1,3,2,2,5,0,11,9,1,0,0,0,0,0,0,4,3,0,0,26,0,3,0,0,0,1,"6-3","",596840,19591,8887867,"http://stats.ncaa.org/players/8887867"
2025,"CUI","PacWest",2,"45","Conor Meehan","Sr","P",4,0,6.75,2.2,4,2,2,3,6,0,17,13,0,0,0,2,0,1,0,5,3,0,0,25,1,1,0,0,0,2,"6-1","",596840,19591,8884881,"http://stats.ncaa.org/players/8884881"
2025,"CUI","PacWest",2,"34","Josh Pugh","Jr","P",3,3,3,15,14,5,5,6,17,0,67,58,2,0,0,0,0,3,0,0,0,0,0,156,14,12,2,1,0,0,"6-2","R/R",596840,19591,8879199,"http://stats.ncaa.org/players/8879199"
2025,"CUI","PacWest",2,"27","Cameron Sims","Sr","P",1,0,0,1,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,"6-0","",596840,19591,8887440,"http://stats.ncaa.org/players/8887440"
2025,"CUI","PacWest",2,"24","Peyton von Kaenel","Jr","P",1,0,4.5,2,3,1,1,0,2,0,9,9,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,"6-6","R/R",596840,19591,8885455,"http://stats.ncaa.org/players/8885455"
2025,"CUI","PacWest",2,"18","Troy May","Sr","INF",2,0,9,2,3,3,2,1,2,0,11,10,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,"6-2","R/R",596840,19591,8880645,"http://stats.ncaa.org/players/8880645"
2025,"CUI","PacWest",2,"22","Jake Covey","Sr","P",3,3,3.72,19.1,16,8,8,8,27,0,87,75,4,0,0,1,1,4,0,0,0,0,0,89,14,16,2,1,0,6,"6-4","",596840,19591,8874640,"http://stats.ncaa.org/players/8874640"
2025,"CUI","PacWest",2,"31","Matthew Kaiser","So","P",2,2,7.56,8.1,7,8,7,6,11,0,39,33,2,0,0,0,0,0,0,0,0,0,0,0,6,7,1,0,0,3,"6-1","",596840,19591,8891387,"http://stats.ncaa.org/players/8891387"
2025,"CUI","PacWest",2,"30","Scott Wood","Sr","p",1,0,0,1.2,2,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,18,2,2,0,0,0,0,"-","",596840,19591,8894413,"http://stats.ncaa.org/players/8894413"
2025,"CUI","PacWest",2,"38","Dominic Nunes","Jr","P",1,0,20.25,1.1,4,3,3,1,1,0,10,8,1,0,0,0,2,1,0,0,0,0,0,44,0,3,0,0,0,0,"6-0","R/R",596840,19591,8894714,"http://stats.ncaa.org/players/8894714"
2025,"CUI","PacWest",2,"41","Richie Kingsborough","Sr","P",4,0,5.87,7.2,11,5,5,2,6,0,36,32,1,0,0,1,0,0,0,3,1,1,1,32,10,7,0,1,0,3,"5-9","",596840,19591,8899427,"http://stats.ncaa.org/players/8899427"
2025,"CUI","PacWest",2,"43","Jamison King","Sr","P",2,1,8.53,6.1,10,6,6,2,2,0,31,27,3,0,0,0,1,2,0,2,2,0,0,0,6,9,0,1,0,1,"5-11","R/R",596840,19591,8901015,"http://stats.ncaa.org/players/8901015"
2025,"CUI","PacWest",2,"26","Evan Langer","Jr","P",3,3,2.3,15.2,14,9,4,3,16,0,69,62,1,0,0,0,2,2,0,0,0,1,1,76,15,16,1,1,0,4,"-","R/R",596840,19591,9100349,"http://stats.ncaa.org/players/9100349"
2025,"CUI","PacWest",2,"35","Daniel Madrigal","Jr","P",2,0,0,1.2,0,2,0,4,4,0,12,6,0,0,1,0,1,2,0,0,0,0,0,22,0,1,0,1,0,1,"-","R/R",596840,19591,9100347,"http://stats.ncaa.org/players/9100347"
2025,"CUI","PacWest",2,"11","Nathan Hunter","Fr","UT",3,0,9,3,4,4,3,2,3,0,16,14,0,0,0,1,2,0,0,1,1,0,0,0,2,4,0,0,0,0,"-","R/R",596840,19591,9100342,"http://stats.ncaa.org/players/9100342"
2025,"CUI","PacWest",2,"23","Luis Ricardo Acevedo","Jr","P",1,0,36,1,3,4,4,2,0,0,8,6,2,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,"-","R/R",596840,19591,9100351,"http://stats.ncaa.org/players/9100351"
2025,"Cal Poly Pomona","CCAA",2,"12","Chris Fields","Sr","P",4,2,5.74,15.2,11,14,10,5,16,0,69,60,2,0,1,2,1,4,0,1,0,0,0,250,14,16,2,0,0,6,"6-3","R/R",596865,828,8882642,"http://stats.ncaa.org/players/8882642"
2025,"Cal Poly Pomona","CCAA",2,"35","Andrew Campbell","Jr","P",2,0,0,2,1,0,0,1,2,0,8,7,0,0,0,0,0,0,0,0,0,0,0,32,1,3,0,0,0,1,"6-0","R/R",596865,828,8877750,"http://stats.ncaa.org/players/8877750"
2025,"Cal Poly Pomona","CCAA",2,"28","Dylan Esquival","Jr","P",3,2,3.86,16.1,16,7,7,3,14,1,66,62,3,0,0,2,2,1,0,1,1,0,0,248,16,14,1,0,0,5,"6-3","L/L",596865,828,8880879,"http://stats.ncaa.org/players/8880879"
2025,"Cal Poly Pomona","CCAA",2,"39","Evan Adolphus","Sr","P",4,2,7.88,16,29,15,14,3,10,0,84,75,4,0,0,5,0,4,1,0,0,2,0,254,22,17,0,0,0,2,"6-3","R/R",596865,828,8889155,"http://stats.ncaa.org/players/8889155"
2025,"Cal Poly Pomona","CCAA",2,"6","Anthony Vasquez","So","UT",3,0,2.57,7,6,3,2,0,10,0,28,27,2,1,0,0,1,0,0,0,0,0,1,111,3,8,0,0,1,3,"6-1","R/R",596865,828,8882368,"http://stats.ncaa.org/players/8882368"
2025,"Cal Poly Pomona","CCAA",2,"24","Anthony Cosme","Fr","P",5,4,4.5,22,21,15,11,10,20,0,99,87,3,2,0,3,4,2,0,0,0,0,0,379,16,28,0,2,0,7,"6-0","R/R",596865,828,9107411,"http://stats.ncaa.org/players/9107411"
2025,"Cal Poly Pomona","CCAA",2,"25","Aren Alvarez","Sr","P",4,0,12.27,3.2,6,7,5,4,4,0,22,18,0,0,0,1,2,0,1,0,0,0,0,87,3,3,1,1,1,2,"6-0","R/R",596865,828,9107412,"http://stats.ncaa.org/players/9107412"
2025,"Cal Poly Pomona","CCAA",2,"26","Aaron Rosales","Jr","P",2,0,6,3,3,2,2,0,4,0,12,12,0,0,0,1,0,0,0,0,0,0,0,46,2,3,1,0,0,1,"6-0","R/R",596865,828,9107413,"http://stats.ncaa.org/players/9107413"
2025,"Cal Poly Pomona","CCAA",2,"10","Tyler Reiter","Sr","P",4,2,5.21,19,23,12,11,6,16,0,89,77,3,1,1,0,1,3,1,1,1,2,1,316,16,24,0,2,0,5,"5-10","R/R",596865,828,9107401,"http://stats.ncaa.org/players/9107401"
2025,"Cal Poly Pomona","CCAA",2,"17","Colt Tucker","Jr","P",3,0,2.45,3.2,3,1,1,0,1,0,14,13,0,1,0,0,0,0,0,3,1,0,1,50,4,5,0,0,0,1,"6-3","R/R",596865,828,9107405,"http://stats.ncaa.org/players/9107405"
2025,"Cal Poly Pomona","CCAA",2,"18","Ruben Del Castillo","Sr","P",4,2,4.85,13,20,8,7,2,13,0,59,53,3,1,1,3,1,2,0,0,0,1,1,237,8,14,1,1,1,3,"6-4","R/R",596865,828,9107406,"http://stats.ncaa.org/players/9107406"
2025,"Cal St. Dom. Hills","CCAA",2,"44","Joel Gaitan","Sr","P",4,0,11.57,4.2,4,6,6,6,2,0,27,17,0,0,0,0,4,2,0,4,2,0,2,39,5,7,0,0,1,1,"6-2","R/R",596866,828,8880240,"http://stats.ncaa.org/players/8880240"
2025,"Cal St. Dom. Hills","CCAA",2,"3","Justin Abercrombie","Sr","INF",4,4,2.81,16,11,5,5,6,19,0,65,57,3,0,0,0,0,1,0,0,0,1,0,90,11,16,2,1,0,9,"5-10","R/R",596866,828,8885632,"http://stats.ncaa.org/players/8885632"
2025,"Cal St. Dom. Hills","CCAA",2,"8","JJ Nolan","So","P",2,0,9,2,2,2,2,0,4,0,9,9,0,0,0,1,0,0,0,3,2,0,0,13,1,1,0,0,0,1,"6-0","R/R",596866,828,8892663,"http://stats.ncaa.org/players/8892663"
2025,"Cal St. Dom. Hills","CCAA",2,"1","Evan Vazquez","Sr","UT",4,2,5,18,23,13,10,2,18,0,82,74,2,0,0,0,1,4,0,1,0,2,0,94,22,12,1,0,0,5,"6-0","R/R",596866,828,8898801,"http://stats.ncaa.org/players/8898801"
2025,"Cal St. Dom. Hills","CCAA",2,"33","Brian Kraft","Jr","P",3,0,0,5.1,2,1,0,3,10,0,21,18,0,0,0,0,0,0,0,2,0,0,0,57,3,3,0,0,0,5,"6-4","L/L",596866,828,8892778,"http://stats.ncaa.org/players/8892778"
2025,"Cal St. Dom. Hills","CCAA",2,"29","Chris Cornelius","Jr","P",3,0,21.6,3.1,2,8,8,5,4,0,18,10,0,0,0,1,0,2,0,2,0,1,0,37,2,3,1,1,0,0,"6-2","R/R",596866,828,8892887,"http://stats.ncaa.org/players/8892887"
2025,"Cal St. Dom. Hills","CCAA",2,"13","Derek Ryan","Jr","P",2,0,23.14,2.1,9,7,6,2,1,0,17,14,1,0,0,1,1,1,0,4,1,0,0,65,0,4,0,0,0,0,"6-5","R/R",596866,828,9102308,"http://stats.ncaa.org/players/9102308"
2025,"Cal St. Dom. Hills","CCAA",2,"27","Darren Roberts","N/A","P",4,1,5.4,15,16,10,9,5,7,0,71,58,6,0,0,0,4,6,0,5,2,1,1,63,18,17,1,0,0,0,"-","R/R",596866,828,9102390,"http://stats.ncaa.org/players/9102390"
2025,"Cal St. Dom. Hills","CCAA",2,"41","Dylan Goodrich","Sr","P",4,4,6.75,12,13,11,9,7,9,0,59,48,2,2,0,0,0,2,0,0,0,2,0,24,16,10,1,2,0,4,"6-5","R/R",596866,828,9102481,"http://stats.ncaa.org/players/9102481"
2025,"Cal St. Dom. Hills","CCAA",2,"5","Teige Barrett","Sr","UT",4,0,3,3,0,1,1,3,6,0,12,9,0,0,0,0,2,0,0,6,3,0,0,19,3,0,0,0,2,4,"-","R/R",596866,828,9102322,"http://stats.ncaa.org/players/9102322"
2025,"Cal St. Dom. Hills","CCAA",2,"38","Ryan Prescott","Fr","INF",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"6-3","R/R",596866,828,9102459,"http://stats.ncaa.org/players/9102459"
2025,"Cal St. Dom. Hills","CCAA",2,"14","Trysten Eddy","Jr","P",4,3,6.61,16.1,14,13,12,11,20,0,75,61,1,0,0,1,0,1,1,0,0,1,1,77,12,14,0,1,0,7,"6-3","R/R",596866,828,9102349,"http://stats.ncaa.org/players/9102349"
2025,"Cal St. Dom. Hills","CCAA",2,"16","Julian Castro","Jr","P",7,0,1.76,15.1,12,4,3,4,5,0,60,52,0,0,0,0,0,1,0,7,4,1,2,64,17,19,2,0,1,1,"-","L/L",596866,828,9102362,"http://stats.ncaa.org/players/9102362"
2025,"Cal St. Dom. Hills","CCAA",2,"4","Blake Logan","Sr","P",2,0,0,1,0,0,0,2,2,0,5,3,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,2,"5-10","R/R",596866,828,9102164,"http://stats.ncaa.org/players/9102164"
2025,"Cal St. Dom. Hills","CCAA",2,"15","Dylan Singh","Jr","P",2,0,6.75,1.1,2,1,1,2,0,0,8,6,0,0,0,0,1,0,0,0,0,0,0,11,3,1,0,0,0,0,"-","L/L",596866,828,9102357,"http://stats.ncaa.org/players/9102357"
2025,"Cal St. Dom. Hills","CCAA",2,"36","Aiden Taylor","N/A","P",4,0,2.25,4,6,1,1,1,2,0,20,19,2,0,0,0,0,0,0,2,1,0,0,18,4,6,0,0,0,1,"5-11","L/L",596866,828,9102446,"http://stats.ncaa.org/players/9102446"
2025,"Cal St. East Bay","CCAA",2,"29","Sergio Calderon","Jr","P",3,0,27,2,6,6,6,4,2,0,16,12,0,0,0,0,0,0,0,2,2,0,0,36,1,3,0,0,0,1,"-","R/R",596869,828,8879643,"http://stats.ncaa.org/players/8879643"
2025,"Cal St. East Bay","CCAA",2,"32","Ryan Juric","Jr","P",3,0,3.38,5.1,3,2,2,3,3,0,22,18,0,0,0,1,0,0,0,5,3,0,1,77,5,7,0,1,0,0,"-","R/R",596869,828,8882668,"http://stats.ncaa.org/players/8882668"
2025,"Cal St. East Bay","CCAA",2,"26","Nate Nordell","Sr","P",1,0,0,0.1,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,2,0,0,0,0,1,0,0,0,0,"6-1","R/R",596869,828,8874323,"http://stats.ncaa.org/players/8874323"
2025,"Cal St. East Bay","CCAA",2,"31","Steven Palermo","Jr","P",2,0,9,1,1,1,1,0,3,0,4,4,0,0,0,0,0,0,0,2,0,0,0,22,0,0,0,0,0,1,"5-8","L/L",596869,828,8880521,"http://stats.ncaa.org/players/8880521"
2025,"Cal St. East Bay","CCAA",2,"33","Caleb Schaeffer","Sr","P",3,0,0,1.1,2,0,0,2,2,0,9,6,0,0,0,0,0,1,0,4,2,0,0,33,0,2,0,0,0,0,"6-3","R/R",596869,828,8891430,"http://stats.ncaa.org/players/8891430"
2025,"Cal St. East Bay","CCAA",2,"21","Dwyer Lewis","Jr","P",4,1,10.38,4.1,6,5,5,3,3,0,23,16,0,0,1,1,1,1,0,7,3,1,2,86,2,8,0,2,0,1,"6-0","R/R",596869,828,8893161,"http://stats.ncaa.org/players/8893161"
2025,"Cal St. East Bay","CCAA",2,"41","Jackson Ellis","Sr","P",3,2,3.38,16,11,8,6,5,17,0,63,57,0,2,0,2,2,1,0,2,1,0,0,224,15,13,0,0,0,5,"6-0","L/L",596869,828,8900563,"http://stats.ncaa.org/players/8900563"
2025,"Cal St. East Bay","CCAA",2,"25","Gabe Tanner","Sr","P",3,3,1.57,23,16,6,4,5,25,0,93,83,2,2,0,0,0,2,0,0,0,1,2,189,23,21,1,0,0,8,"6-4","R/R",596869,828,8900778,"http://stats.ncaa.org/players/8900778"
2025,"Cal St. East Bay","CCAA",2,"16","Owen Gallegos","Sr","P",2,0,10.13,2.2,2,3,3,3,4,0,13,10,2,0,0,0,1,0,0,0,0,0,0,36,1,3,0,1,0,2,"6-0","R/R",596869,828,8902199,"http://stats.ncaa.org/players/8902199"
2025,"Cal St. East Bay","CCAA",2,"30","Andres De Leon","Sr","1B",3,1,4.11,15.1,20,9,7,4,13,0,72,66,9,0,0,1,2,2,0,2,0,0,0,229,16,15,2,1,0,3,"5-11","R/R",596869,828,9111777,"http://stats.ncaa.org/players/9111777"
2025,"Cal St. East Bay","CCAA",2,"35","Nicholas Goff","So","P",1,0,0,1,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,27,1,1,0,0,0,0,"5-10","L/R",596869,828,9111738,"http://stats.ncaa.org/players/9111738"
2025,"Cal St. East Bay","CCAA",2,"42","Jake Searles","Fr","P",1,0,36,1,2,5,4,1,0,0,10,5,0,0,0,0,0,3,0,0,0,0,1,0,1,2,0,0,0,0,"5-10","R/R",596869,828,9111740,"http://stats.ncaa.org/players/9111740"
2025,"Cal St. East Bay","CCAA",2,"12","RJ Aranda","Sr","P",3,1,8.1,3.1,6,3,3,2,2,0,18,15,0,0,1,0,1,1,0,0,0,0,0,65,2,5,0,0,0,0,"5-10","L/L",596869,828,9111763,"http://stats.ncaa.org/players/9111763"
2025,"Cal St. East Bay","CCAA",2,"13","Hunter Timothy","Jr","P",3,0,13.5,3.1,7,5,5,3,7,0,20,17,2,1,0,0,0,0,0,0,0,0,0,80,0,3,1,1,0,1,"5-9","R/R",596869,828,9111723,"http://stats.ncaa.org/players/9111723"
2025,"Cal St. East Bay","CCAA",2,"37","Max Gonzales","Sr","P",3,3,2.45,14.2,13,5,4,3,11,0,58,52,2,0,0,0,3,1,0,0,0,2,0,133,15,14,0,1,0,3,"6-0","L/R",596869,828,9111770,"http://stats.ncaa.org/players/9111770"
2025,"Cal St. East Bay","CCAA",2,"40","Ben Eisenhauer","Jr","P",1,0,0,1,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"5-11","L/L",596869,828,9111778,"http://stats.ncaa.org/players/9111778"
2025,"Cal St. Monterey Bay","CCAA",2,"35","Mitchell Torres","Sr","P",3,3,8.1,10,17,12,9,3,10,0,51,48,2,0,0,3,0,0,0,0,0,0,0,124,8,12,0,0,0,4,"6-2","L/L",596806,828,8890047,"http://stats.ncaa.org/players/8890047"
2025,"Cal St. Monterey Bay","CCAA",2,"11","Giovanni Costello","Jr","P",4,0,3.18,11.1,8,4,4,4,14,0,47,42,2,0,0,0,0,1,0,0,0,0,0,140,7,13,2,0,0,2,"6-3","L/R",596806,828,8877769,"http://stats.ncaa.org/players/8877769"
2025,"Cal St. Monterey Bay","CCAA",2,"36","Kevahn Ebron","Jr","P",1,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,1,2,0,0,0,0,"6-4","L/L",596806,828,8879906,"http://stats.ncaa.org/players/8879906"
2025,"Cal St. Monterey Bay","CCAA",2,"32","Ryan Sleeman","Sr","P",3,0,8.1,3.1,7,5,3,1,6,0,18,16,1,0,0,1,0,1,0,1,1,0,0,55,0,3,1,0,0,1,"6-3","L/L",596806,828,8886188,"http://stats.ncaa.org/players/8886188"
2025,"Cal St. Monterey Bay","CCAA",2,"25","Anthony Gniady","Sr","P",2,0,0,4,1,0,0,1,1,0,14,12,0,0,0,0,0,1,0,0,0,0,0,44,4,6,1,0,0,0,"6-1","R/R",596806,828,8880045,"http://stats.ncaa.org/players/8880045"
2025,"Cal St. Monterey Bay","CCAA",2,"18","Vincent Cicolello","Sr","p",2,0,27,1.1,2,4,4,4,1,0,9,4,0,0,0,1,0,0,0,0,0,1,0,41,1,1,0,1,1,0,"-","",596806,828,9171980,"http://stats.ncaa.org/players/9171980"
2025,"Cal St. Monterey Bay","CCAA",2,"38","Drew Aguilar","Jr","P",4,0,1.69,5.1,6,2,1,2,5,0,28,23,0,0,0,0,0,3,1,9,7,0,0,75,3,8,0,1,0,0,"6-3","R/R",596806,828,8886345,"http://stats.ncaa.org/players/8886345"
2025,"Cal St. Monterey Bay","CCAA",2,"5","Daniel Flores","So","P",3,0,11.57,4.2,9,8,6,4,3,0,29,21,2,0,0,0,2,2,0,5,2,1,1,69,4,6,0,0,0,2,"5-11","R/R",596806,828,8886373,"http://stats.ncaa.org/players/8886373"
2025,"Cal St. Monterey Bay","CCAA",2,"19","Antoine Valerio","Sr","P",2,0,0,2.2,0,0,0,0,2,0,9,9,0,0,0,0,1,0,0,3,0,0,0,30,2,4,0,0,0,1,"5-10","R/R",596806,828,8879235,"http://stats.ncaa.org/players/8879235"
2025,"Cal St. Monterey Bay","CCAA",2,"17","Ryan Io","Sr","P",3,0,0,3,3,0,0,0,2,0,13,12,0,0,0,0,1,1,0,0,0,0,0,20,4,3,0,0,2,0,"6-1","R/R",596806,828,8889776,"http://stats.ncaa.org/players/8889776"
2025,"Cal St. Monterey Bay","CCAA",2,"22","Aidan Lee","Sr","P",3,0,3.72,9.2,11,6,4,6,15,0,46,40,0,2,0,1,1,0,0,1,1,0,0,133,7,6,2,1,0,2,"6-5","R/R",596806,828,8892879,"http://stats.ncaa.org/players/8892879"
2025,"Cal St. Monterey Bay","CCAA",2,"24","Andrew Kotin","Jr","P",3,0,0,3,1,0,0,0,5,0,11,10,0,1,0,0,0,1,0,0,0,0,0,27,3,1,0,0,1,1,"6-2","R/R",596806,828,8896697,"http://stats.ncaa.org/players/8896697"
2025,"Cal St. Monterey Bay","CCAA",2,"21","Kyle Giovannoni","Jr","P",3,1,5.06,5.1,5,3,3,2,5,0,24,21,2,0,0,1,0,1,1,2,1,0,0,59,5,5,1,1,0,3,"5-11","L/L",596806,828,9171987,"http://stats.ncaa.org/players/9171987"
2025,"Cal St. Monterey Bay","CCAA",2,"31","Jacob Parks","Jr","P",2,0,0,2,1,0,0,0,3,0,6,6,0,0,0,0,0,0,0,0,0,0,0,20,1,1,0,0,0,1,"6-4","R/R",596806,828,9171994,"http://stats.ncaa.org/players/9171994"
2025,"Cal St. Monterey Bay","CCAA",2,"34","Dylan Gardner","Sr","P",3,3,5,9,10,6,5,2,8,0,44,36,2,0,0,0,3,6,0,0,0,0,0,80,7,10,0,0,0,2,"6-5","R/R",596806,828,9171995,"http://stats.ncaa.org/players/9171995"
2025,"Cal St. Monterey Bay","CCAA",2,"15","Nathan Rohlicek","Sr","P",3,3,6.57,12.1,12,9,9,0,13,0,50,46,3,1,0,1,0,3,0,0,0,0,1,113,10,12,0,0,0,5,"6-1","R/R",596806,828,9171978,"http://stats.ncaa.org/players/9171978"
2025,"Cal St. Monterey Bay","CCAA",2,"28","Henry Proger","Sr","P",4,2,6.39,12.2,14,10,9,3,11,0,59,50,0,0,0,0,1,4,0,0,0,0,2,189,11,16,0,1,0,4,"6-0","L/L",596806,828,9171992,"http://stats.ncaa.org/players/9171992"
2025,"Cal St. San Marcos","CCAA",2,"21","Spencer Anderson","Sr","P",3,2,2.35,15.1,11,5,4,7,15,0,65,56,1,0,0,1,0,2,0,3,3,0,0,249,9,19,2,0,0,4,"6-4","L/R",596839,828,8883067,"http://stats.ncaa.org/players/8883067"
2025,"Cal St. San Marcos","CCAA",2,"18","Sammy Murphy","Sr","P",3,1,8.22,7.2,11,7,7,2,4,0,36,31,1,0,0,2,1,2,0,0,0,0,1,121,10,6,1,0,0,0,"6-4","R/R",596839,828,8883470,"http://stats.ncaa.org/players/8883470"
2025,"Cal St. San Marcos","CCAA",2,"13","Conner Gleissner","Sr","P",3,1,11.25,4,6,7,5,6,5,0,24,17,0,0,0,0,1,0,0,3,3,1,0,98,3,4,0,0,0,3,"6-0","L/L",596839,828,8878343,"http://stats.ncaa.org/players/8878343"
2025,"Cal St. San Marcos","CCAA",2,"9","Trevor Schott","Sr","P",1,0,0,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,9,2,1,0,0,0,0,"6-2","R/R",596839,828,8881479,"http://stats.ncaa.org/players/8881479"
2025,"Cal St. San Marcos","CCAA",2,"14","Nolan Long","Sr","P",4,0,1.29,7,5,2,1,2,12,0,29,26,1,0,0,0,0,0,1,4,0,1,0,117,5,4,0,0,1,3,"6-0","L/L",596839,828,8895529,"http://stats.ncaa.org/players/8895529"
2025,"Cal St. San Marcos","CCAA",2,"41","Porter Robinson","Jr","P",2,0,16.2,3.1,10,7,6,0,2,0,20,19,2,1,0,1,0,0,0,2,0,0,1,72,3,4,1,1,0,1,"6-1","R/R",596839,828,9110684,"http://stats.ncaa.org/players/9110684"
2025,"Cal St. San Marcos","CCAA",2,"23","Zach Coleman","Jr","P",2,2,6,9,16,8,6,5,8,0,46,40,3,0,0,2,2,0,0,0,0,0,1,175,9,8,1,1,0,4,"6-2","R/R",596839,828,9110600,"http://stats.ncaa.org/players/9110600"
2025,"Cal St. San Marcos","CCAA",2,"39","Jake Tirk","Jr","P",1,0,0,0,1,3,3,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,"6-0","R/R",596839,828,9110603,"http://stats.ncaa.org/players/9110603"
