Unnamed: 0,year,team_name,conference,division,Jersey,player_name,Yr,Pos,GP,GS,BA,OBPct,SlgPct,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,RBI2out,Ht,B/T,team_id,conference_id,player_id,player_url
29,2022,A&M-Corpus Christi,Southland,1,25,Max Puls,So,1B,55,53,0.314,0.349,0.436,37,220,69,14,2,96,3,38,11,3,4,0,38,5,1,2,3,2,0,-,,526333,914,7547585,http://stats.ncaa.org/players/7547585?year_stat_category_id=14940
30,2022,A&M-Corpus Christi,Southland,1,11,Steven Rivera-Chijin,Sr,3B,51,51,0.314,0.414,0.507,50,207,65,25,3,105,3,32,22,14,1,1,24,5,2,1,8,0,0,-,,526333,914,7547639,http://stats.ncaa.org/players/7547639?year_stat_category_id=14940
31,2022,A&M-Corpus Christi,Southland,1,29,Clay Westbrook,Fr,P,20,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526333,914,7547667,http://stats.ncaa.org/players/7547667?year_stat_category_id=14940
32,2022,A&M-Corpus Christi,Southland,1,14,Cole Modgling,Fr,OF,36,11,0.286,0.435,0.347,12,49,14,1,1,17,0,8,7,6,0,1,20,1,0,0,3,0,0,5-7,R/R,526333,914,7547572,http://stats.ncaa.org/players/7547572?year_stat_category_id=14940
33,2022,A&M-Corpus Christi,Southland,1,41,Kennedy Parks,So,P,11,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526333,914,7547581,http://stats.ncaa.org/players/7547581?year_stat_category_id=14940
34,2022,A&M-Corpus Christi,Southland,1,20,Chance Reisdorph,Fr,C,12,3,0.125,0.222,0.125,0,8,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,6-3,R/R,526333,914,7547631,http://stats.ncaa.org/players/7547631?year_stat_category_id=14940
35,2022,A&M-Corpus Christi,Southland,1,16,John Maldonado Jr.,Fr,3B,14,4,0.333,0.455,0.333,4,18,6,0,0,6,0,2,3,1,0,0,6,2,1,0,0,0,0,-,,526333,914,7547607,http://stats.ncaa.org/players/7547607?year_stat_category_id=14940
36,2022,A&M-Corpus Christi,Southland,1,19,Kyle Dickey,Fr,P,5,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526333,914,7547558,http://stats.ncaa.org/players/7547558?year_stat_category_id=14940
37,2022,A&M-Corpus Christi,Southland,1,1,Tyler Linneweber,So,SS,45,40,0.252,0.377,0.341,20,123,31,4,2,42,1,24,22,4,2,6,35,4,2,1,4,0,0,-,,526333,914,7547528,http://stats.ncaa.org/players/7547528?year_stat_category_id=14940
38,2022,A&M-Corpus Christi,Southland,1,30,Zach Garcia,Fr,P,18,9,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,L/L,526333,914,7547562,http://stats.ncaa.org/players/7547562?year_stat_category_id=14940
39,2022,Abilene Christian,WAC,1,21,Tyler Morgan,So,P,16,16,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,526339,923,7357146,http://stats.ncaa.org/players/7357146?year_stat_category_id=14940
40,2022,Abilene Christian,WAC,1,28,Cinoon Bak,Fr,P,3,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,526339,923,7354758,http://stats.ncaa.org/players/7354758?year_stat_category_id=14940
41,2022,Abilene Christian,WAC,1,39,Connor Carlton,Jr,P,19,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,L/L,526339,923,7357849,http://stats.ncaa.org/players/7357849?year_stat_category_id=14940
42,2022,Abilene Christian,WAC,1,16,Adam Stephenson,Jr,P,15,12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,L/L,526339,923,7337724,http://stats.ncaa.org/players/7337724?year_stat_category_id=14940
43,2022,Abilene Christian,WAC,1,12,Miller Ladusau,So,OF,52,52,0.303,0.406,0.443,39,201,61,17,1,89,3,32,21,15,2,1,58,3,2,0,5,0,0,6-3,L/R,526339,923,7345557,http://stats.ncaa.org/players/7345557?year_stat_category_id=14940
44,2022,Abilene Christian,WAC,1,10,Bryson Hill,Jr,INF,54,53,0.286,0.441,0.542,37,168,48,10,0,91,11,34,35,14,3,2,55,1,3,1,5,1,0,6-0,L/R,526339,923,7332870,http://stats.ncaa.org/players/7332870?year_stat_category_id=14940
45,2022,Abilene Christian,WAC,1,2,Brett Hammit,So,INF,47,40,0.2,0.335,0.43,36,135,27,7,0,58,8,33,19,9,1,0,54,2,1,0,4,1,0,6-3,R/R,526339,923,7341941,http://stats.ncaa.org/players/7341941?year_stat_category_id=14940
46,2022,Abilene Christian,WAC,1,45,Max Huffing,So,P,19,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-9,L/L,526339,923,7338328,http://stats.ncaa.org/players/7338328?year_stat_category_id=14940
47,2022,Abilene Christian,WAC,1,3,Mitchell Dickson,Jr,C,58,58,0.335,0.436,0.428,56,236,79,8,1,101,4,26,36,8,2,3,27,3,3,0,13,0,0,6-4,R/R,526339,923,7342020,http://stats.ncaa.org/players/7342020?year_stat_category_id=14940
48,2022,Abilene Christian,WAC,1,29,Carter Sells,Jr,P,19,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/R,526339,923,7332200,http://stats.ncaa.org/players/7332200?year_stat_category_id=14940
49,2022,Abilene Christian,WAC,1,22,Grayson Tatrow,Jr,OF,59,59,0.285,0.41,0.566,67,235,67,15,0,133,17,66,47,4,2,1,82,2,2,3,16,0,0,6-4,L/R,526339,923,7340044,http://stats.ncaa.org/players/7340044?year_stat_category_id=14940
50,2022,Abilene Christian,WAC,1,1,Bash Randle,So,INF,57,55,0.324,0.405,0.507,46,213,69,13,1,108,8,43,24,7,3,0,48,8,1,0,13,0,0,5-10,R/R,526339,923,7345008,http://stats.ncaa.org/players/7345008?year_stat_category_id=14940
51,2022,Abilene Christian,WAC,1,14,Austin Glaze,So,P,7,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,R/R,526339,923,7338935,http://stats.ncaa.org/players/7338935?year_stat_category_id=14940
52,2022,Abilene Christian,WAC,1,11,Tanner Riley,Sr,P,20,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,526339,923,7577760,http://stats.ncaa.org/players/7577760?year_stat_category_id=14940
53,2022,Abilene Christian,WAC,1,19,Zach Smith,Jr,P,6,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-10,R/R,526339,923,7577761,http://stats.ncaa.org/players/7577761?year_stat_category_id=14940
54,2022,Abilene Christian,WAC,1,24,Garrett Egli,Sr,P,10,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-4,R/R,526339,923,7540154,http://stats.ncaa.org/players/7540154?year_stat_category_id=14940
55,2022,Abilene Christian,WAC,1,27,Sam Berberich,So,P,22,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,R/L,526339,923,7577777,http://stats.ncaa.org/players/7577777?year_stat_category_id=14940
56,2022,Abilene Christian,WAC,1,18,Drake Boggan,So,P,16,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,526339,923,7577778,http://stats.ncaa.org/players/7577778?year_stat_category_id=14940
57,2022,Abilene Christian,WAC,1,38,Bryson Gillmore,Fr,C,3,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-8,R/R,526339,923,7577811,http://stats.ncaa.org/players/7577811?year_stat_category_id=14940
58,2022,Abilene Christian,WAC,1,43,Austin Hale,So,INF,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,L/R,526339,923,7577812,http://stats.ncaa.org/players/7577812?year_stat_category_id=14940
59,2022,Abilene Christian,WAC,1,35,Mitch White,Jr,P,8,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,R/R,526339,923,7577853,http://stats.ncaa.org/players/7577853?year_stat_category_id=14940
60,2022,Abilene Christian,WAC,1,44,Sam Grace,Jr,P,9,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-4,R/R,526339,923,7540155,http://stats.ncaa.org/players/7540155?year_stat_category_id=14940
61,2022,Abilene Christian,WAC,1,9,Hunter Gieser,Sr,INF,55,53,0.265,0.374,0.534,41,189,50,10,1,101,13,42,20,15,3,0,73,1,1,1,3,0,0,6-3,R/R,526339,923,7540156,http://stats.ncaa.org/players/7540156?year_stat_category_id=14940
62,2022,Abilene Christian,WAC,1,7,Genner Cervantes,Sr,P,15,13,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,526339,923,7577746,http://stats.ncaa.org/players/7577746?year_stat_category_id=14940
63,2022,Abilene Christian,WAC,1,23,Tommy Cruz,Sr,INF,32,25,0.343,0.449,0.414,17,99,34,2,1,41,1,17,17,2,0,0,18,2,0,0,1,0,0,5-8,R/R,526339,923,7577747,http://stats.ncaa.org/players/7577747?year_stat_category_id=14940
64,2022,Abilene Christian,WAC,1,0,Trevor Jackson,Sr,P,14,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/R,526339,923,7577748,http://stats.ncaa.org/players/7577748?year_stat_category_id=14940
65,2022,Abilene Christian,WAC,1,15,Riley Bauman,So,P,4,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,526339,923,7577801,http://stats.ncaa.org/players/7577801?year_stat_category_id=14940
66,2022,Abilene Christian,WAC,1,17,Breck Eichelberger,Jr,P,5,5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-4,R/R,526339,923,7577810,http://stats.ncaa.org/players/7577810?year_stat_category_id=14940
67,2022,Abilene Christian,WAC,1,36,Bryce Jewell,Fr,INF,3,0,0.0,0.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5-9,R/R,526339,923,7577815,http://stats.ncaa.org/players/7577815?year_stat_category_id=14940
68,2022,Abilene Christian,WAC,1,41,Tanner Tweedt,Jr,C,49,47,0.32,0.39,0.518,32,197,63,17,2,102,6,49,20,4,2,0,54,2,1,1,2,0,0,6-0,R/R,526339,923,7577850,http://stats.ncaa.org/players/7577850?year_stat_category_id=14940
69,2022,Abilene Christian,WAC,1,42,Aaron Staehely,So,OF,33,15,0.267,0.329,0.333,15,75,20,2,0,25,1,14,5,2,0,1,15,1,5,0,8,0,0,6-0,L/R,526339,923,7577846,http://stats.ncaa.org/players/7577846?year_stat_category_id=14940
70,2022,Abilene Christian,WAC,1,6,Alexei Cazarin,Sr,INF,36,11,0.222,0.263,0.37,7,54,12,3,1,20,1,9,3,0,0,1,16,0,2,0,1,0,0,5-8,R/R,526339,923,7577745,http://stats.ncaa.org/players/7577745?year_stat_category_id=14940
71,2022,Abilene Christian,WAC,1,4,Julio Riggs,So,OF,13,2,0.143,0.143,0.143,1,14,2,0,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,5-9,R/R,526339,923,7577843,http://stats.ncaa.org/players/7577843?year_stat_category_id=14940
72,2022,Abilene Christian,WAC,1,5,Riley Bender,Fr,INF,8,2,0.4,0.4,0.6,2,10,4,2,0,6,0,0,0,0,0,0,5,1,0,0,0,0,0,6-3,R/R,526339,923,7577803,http://stats.ncaa.org/players/7577803?year_stat_category_id=14940
73,2022,Abilene Christian,WAC,1,37,Adam Byrd,Fr,P,21,0,0.333,0.333,0.333,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5-11,R/L,526339,923,7577809,http://stats.ncaa.org/players/7577809?year_stat_category_id=14940
74,2022,Abilene Christian,WAC,1,40,Jack Nielsen,Fr,INF,5,0,0.167,0.167,0.167,1,6,1,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,6-3,R/R,526339,923,7577818,http://stats.ncaa.org/players/7577818?year_stat_category_id=14940
75,2022,Abilene Christian,WAC,1,8,Colton Eager,Sr,OF,59,59,0.306,0.42,0.528,46,235,72,18,2,124,10,51,36,12,3,0,34,4,1,0,8,3,0,6-1,L/L,526339,923,7540144,http://stats.ncaa.org/players/7540144?year_stat_category_id=14940
76,2022,Air Force,Mountain West,1,19,Duke Benge,Jr,UT,27,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,R/R,526288,5486,7353179,http://stats.ncaa.org/players/7353179?year_stat_category_id=14940
77,2022,Air Force,Mountain West,1,23,Paul Skenes,So,UT,52,51,0.314,0.412,0.634,39,153,48,10,0,97,13,38,21,6,2,0,40,5,0,0,0,2,0,-,,526288,5486,7354542,http://stats.ncaa.org/players/7354542?year_stat_category_id=14940
78,2022,Air Force,Mountain West,1,28,Stevan Fairburn Jr.,Sr,P,14,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526288,5486,7354652,http://stats.ncaa.org/players/7354652?year_stat_category_id=14940
79,2022,Air Force,Mountain West,1,37,Jimmy Hebenstreit,So,P,3,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,,526288,5486,7357386,http://stats.ncaa.org/players/7357386?year_stat_category_id=14940
80,2022,Air Force,Mountain West,1,20,Robert Martin,Sr,P,20,6,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526288,5486,7352372,http://stats.ncaa.org/players/7352372?year_stat_category_id=14940
81,2022,Air Force,Mountain West,1,16,Gabriel Garcia,Sr,UT,61,61,0.353,0.431,0.635,62,255,90,21,3,162,15,65,24,15,5,0,52,2,4,0,1,1,0,-,,526288,5486,7356206,http://stats.ncaa.org/players/7356206?year_stat_category_id=14940
82,2022,Air Force,Mountain West,1,32,Kyle Moats,So,P,18,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,,526288,5486,7352446,http://stats.ncaa.org/players/7352446?year_stat_category_id=14940
83,2022,Air Force,Mountain West,1,25,Zach Argo,Sr,P,22,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526288,5486,7355273,http://stats.ncaa.org/players/7355273?year_stat_category_id=14940
84,2022,Air Force,Mountain West,1,5,Sam Kulasingam,So,INF,61,61,0.411,0.487,0.683,68,265,109,26,5,181,12,64,32,10,3,0,33,5,1,1,6,0,0,6-2,,526288,5486,7352813,http://stats.ncaa.org/players/7352813?year_stat_category_id=14940
85,2022,Air Force,Mountain West,1,44,Ryan Stohr,Jr,UT,17,4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526288,5486,7351582,http://stats.ncaa.org/players/7351582?year_stat_category_id=14940
86,2022,Air Force,Mountain West,1,12,Aerik Joe,So,INF,61,61,0.27,0.36,0.336,50,226,61,10,1,76,1,30,24,9,2,5,56,3,1,1,4,0,0,5-10,,526288,5486,7336467,http://stats.ncaa.org/players/7336467?year_stat_category_id=14940
87,2022,Air Force,Mountain West,1,40,Seungmin Shim,So,P,12,9,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-4,,526288,5486,7339167,http://stats.ncaa.org/players/7339167?year_stat_category_id=14940
88,2022,Air Force,Mountain West,1,10,Matt Thompson,Jr,UT,26,4,0.281,0.378,0.5,14,32,9,2,1,16,1,5,3,2,0,1,16,0,0,0,1,0,0,-,,526288,5486,7340456,http://stats.ncaa.org/players/7340456?year_stat_category_id=14940
89,2022,Air Force,Mountain West,1,30,Doyle Gehring,So,P,23,6,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,,526288,5486,7341750,http://stats.ncaa.org/players/7341750?year_stat_category_id=14940
90,2022,Air Force,Mountain West,1,18,Braydon Altorfer,Sr,C,57,55,0.28,0.376,0.528,40,218,61,15,0,115,13,49,29,6,2,0,61,9,0,2,1,0,0,-,,526288,5486,7336744,http://stats.ncaa.org/players/7336744?year_stat_category_id=14940
91,2022,Air Force,Mountain West,1,3,Blake Covin,Jr,OF,53,53,0.271,0.37,0.384,53,229,62,10,2,88,4,36,26,10,0,4,60,7,1,1,10,0,0,-,,526288,5486,7333149,http://stats.ncaa.org/players/7333149?year_stat_category_id=14940
92,2022,Air Force,Mountain West,1,11,CJ Dornak,Sr,P,16,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526288,5486,7343374,http://stats.ncaa.org/players/7343374?year_stat_category_id=14940
93,2022,Air Force,Mountain West,1,2,Trayden Tamiya,Jr,INF,61,61,0.289,0.35,0.444,42,232,67,16,4,103,4,47,15,10,6,3,32,4,1,0,3,0,0,-,,526288,5486,7345667,http://stats.ncaa.org/players/7345667?year_stat_category_id=14940
94,2022,Air Force,Mountain West,1,15,Cayden Zimmerman,Sr,UT,23,14,0.2,0.298,0.38,9,50,10,3,0,19,2,8,5,2,0,1,10,2,1,0,1,0,0,-,,526288,5486,7348709,http://stats.ncaa.org/players/7348709?year_stat_category_id=14940
95,2022,Air Force,Mountain West,1,1,Jay Thomason,So,INF,60,60,0.348,0.417,0.611,52,244,85,14,1,149,16,53,24,6,2,0,45,7,2,1,10,0,0,6-1,,526288,5486,7346138,http://stats.ncaa.org/players/7346138?year_stat_category_id=14940
96,2022,Air Force,Mountain West,1,29,Jason Shuger,Jr,P,6,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526288,5486,7331116,http://stats.ncaa.org/players/7331116?year_stat_category_id=14940
97,2022,Air Force,Mountain West,1,35,Jake Sansing,Jr,P,13,4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526288,5486,7343880,http://stats.ncaa.org/players/7343880?year_stat_category_id=14940
98,2022,Air Force,Mountain West,1,38,Nathan Price,Sr,P,8,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526288,5486,7346223,http://stats.ncaa.org/players/7346223?year_stat_category_id=14940
99,2022,Air Force,Mountain West,1,8,Mick Kazlausky,Fr,INF,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-,,526288,5486,7579173,http://stats.ncaa.org/players/7579173?year_stat_category_id=14940
100,2022,Air Force,Mountain West,1,13,Jason Booker,Fr,OF,31,8,0.257,0.435,0.314,14,35,9,2,0,11,0,5,6,5,0,1,12,0,0,2,3,0,0,-,,526288,5486,7579174,http://stats.ncaa.org/players/7579174?year_stat_category_id=14940
101,2022,Air Force,Mountain West,1,14,Chase Spencer,Fr,INF,35,20,0.276,0.36,0.5,16,76,21,4,2,38,3,19,9,1,0,0,23,2,1,0,0,0,0,6-1,L/R,526288,5486,7579175,http://stats.ncaa.org/players/7579175?year_stat_category_id=14940
