year,team_name,conference,division,Jersey,player_name,Yr,Pos,GP,GS,BA,OBPct,SlgPct,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,RBI2out,Ht,B/T,team_id,conference_id,player_id,player_url
2025,Adrian,Michigan Intercol. Ath. Assn.,3,20,Daniel Shipman,So,UT,1,0,1.0,1.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,R/R,597209,873,d3d-8687083,http://stats.ncaa.org/players/8875736
2025,Adrian,Michigan Intercol. Ath. Assn.,3,17,Ryan Davis,Sr,UT,3,3,0.3,0.533,0.4,4,10,3,1,0,4,0,3,4,1,0,0,1,0,0,0,1,0,0,6-3,R/R,597209,873,d3d-7577026,http://stats.ncaa.org/players/8883992
2025,Adrian,Michigan Intercol. Ath. Assn.,3,15,Gavino Gomez,So,INF,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-8,R/R,597209,873,d3d-8596335,http://stats.ncaa.org/players/8884975
2025,Adrian,Michigan Intercol. Ath. Assn.,3,25,David Kedrow,Sr,C,3,3,0.462,0.5,0.462,4,13,6,0,0,6,0,5,1,0,0,0,1,0,0,0,1,0,0,6-2,R/R,597209,873,d3d-7577042,http://stats.ncaa.org/players/8874951
2025,Adrian,Michigan Intercol. Ath. Assn.,3,26,Easton Rogers,Sr,UT,2,2,0.125,0.222,0.125,0,8,1,0,0,1,0,1,1,0,0,0,3,0,0,0,0,0,0,6-0,R/R,597209,873,d3d-7123463,http://stats.ncaa.org/players/8875909
2025,Adrian,Michigan Intercol. Ath. Assn.,3,36,Broc Shoemaker,Jr,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,L/L,597209,873,d3d-8015120,http://stats.ncaa.org/players/8878912
2025,Adrian,Michigan Intercol. Ath. Assn.,3,29,Jaxon Clark,Jr,P,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/R,597209,873,8881182,http://stats.ncaa.org/players/8881182
2025,Adrian,Michigan Intercol. Ath. Assn.,3,8,Rolando Jimenez,So,INF,3,3,0.3,0.462,0.4,3,10,3,1,0,4,0,0,3,0,0,0,5,0,0,0,2,0,0,5-7,R/R,597209,873,d3d-8596336,http://stats.ncaa.org/players/8889346
2025,Adrian,Michigan Intercol. Ath. Assn.,3,35,Christian Oliver,So,INF,1,1,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6-0,R/R,597209,873,8878228,http://stats.ncaa.org/players/8878228
2025,Adrian,Michigan Intercol. Ath. Assn.,3,21,Lincoln Lipinski,Jr,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,R/R,597209,873,d3d-8015094,http://stats.ncaa.org/players/8889611
2025,Adrian,Michigan Intercol. Ath. Assn.,3,45,Daniel Gutierrez,Sr,P,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-8,R/R,597209,873,d3d-7577076,http://stats.ncaa.org/players/8885579
2025,Adrian,Michigan Intercol. Ath. Assn.,3,9,Jack Boike,Jr,OF,3,3,0.3,0.364,0.3,2,10,3,0,0,3,0,2,0,1,0,1,2,0,1,0,1,0,0,5-10,L/L,597209,873,d3d-8015111,http://stats.ncaa.org/players/8874445
2025,Adrian,Michigan Intercol. Ath. Assn.,3,11,Linken Hayward,Sr,UT,3,3,0.25,0.308,0.333,3,12,3,1,0,4,0,1,0,1,0,0,3,1,1,0,0,0,0,6-2,L/R,597209,873,d3d-7577019,http://stats.ncaa.org/players/8882439
2025,Adrian,Michigan Intercol. Ath. Assn.,3,46,Landon Kozlowski,So,P,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-3,R/R,597209,873,8876555,http://stats.ncaa.org/players/8876555
2025,Adrian,Michigan Intercol. Ath. Assn.,3,18,Raymond Keane,Sr,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-6,R/R,597209,873,d3d-6923592,http://stats.ncaa.org/players/9216894
2025,Adrian,Michigan Intercol. Ath. Assn.,3,24,Aiden Melvin,Fr,1B,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,R/R,597209,873,9216918,http://stats.ncaa.org/players/9216918
2025,Adrian,Michigan Intercol. Ath. Assn.,3,32,Ben Bates,So,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,597209,873,8881677,http://stats.ncaa.org/players/8881677
2025,Adrian,Michigan Intercol. Ath. Assn.,3,12,Andrew Clouse,Sr,C,1,0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6-1,R/R,597209,873,d3d-7577021,http://stats.ncaa.org/players/8886622
2025,Adrian,Michigan Intercol. Ath. Assn.,3,10,Joe Casale,Sr,OF,3,3,0.0,0.5,0.0,5,6,0,0,0,0,0,1,5,2,1,0,2,0,0,0,3,0,0,6-2,R/R,597209,873,8874631,http://stats.ncaa.org/players/8874631
2025,Adrian,Michigan Intercol. Ath. Assn.,3,7,Logan Klotz,Jr,INF,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6-0,R/R,597209,873,d3d-8876610,http://stats.ncaa.org/players/8876610
2025,Adrian,Michigan Intercol. Ath. Assn.,3,16,Cody Keller,So,OF,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/R,597209,873,d3d-9116021,http://stats.ncaa.org/players/9116021
2025,Adrian,Michigan Intercol. Ath. Assn.,3,14,Brendan Willadsen,So,UT,1,1,1.0,1.0,1.333,1,3,3,1,0,4,0,3,0,1,0,0,0,0,0,0,0,0,0,6-4,L/L,597209,873,d3d-8595838,http://stats.ncaa.org/players/8898896
2025,Adrian,Michigan Intercol. Ath. Assn.,3,43,Griffin Firestine,Sr,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,R/R,597209,873,8891942,http://stats.ncaa.org/players/8891942
2025,Adrian,Michigan Intercol. Ath. Assn.,3,4,Cam Oliver,So,OF,2,1,0.4,0.333,0.4,1,5,2,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,6-4,L/L,597209,873,d3d-8686499,http://stats.ncaa.org/players/8893248
2025,Adrian,Michigan Intercol. Ath. Assn.,3,5,Nic Bruder,So,INF,3,3,0.2,0.438,0.2,2,10,2,0,0,2,0,3,5,0,1,0,3,0,0,0,1,0,0,6-0,R/R,597209,873,d3d-8596334,http://stats.ncaa.org/players/8901394
2025,Adrian,Michigan Intercol. Ath. Assn.,3,13,Zach Wade,Jr,C,1,1,0.0,0.4,0.0,1,3,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,6-3,R/R,597209,873,d3d-8015091,http://stats.ncaa.org/players/8902597
2025,Adrian,Michigan Intercol. Ath. Assn.,3,23,Jake Burns,Fr,UT,2,0,0.0,0.667,0.0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6-2,R/R,597209,873,9216913,http://stats.ncaa.org/players/9216913
2025,Adrian,Michigan Intercol. Ath. Assn.,3,22,Billy Bourk,Fr,UT,1,0,1.0,1.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6-6,L/R,597209,873,d3d-9216910,http://stats.ncaa.org/players/9216910
2025,Adrian,Michigan Intercol. Ath. Assn.,3,41,Sean Parker,Fr,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,R/R,597209,873,9216941,http://stats.ncaa.org/players/9216941
2025,Adrian,Michigan Intercol. Ath. Assn.,3,3,Casey Finn,Fr,INF,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6-3,R/R,597209,873,9216877,http://stats.ncaa.org/players/9216877
2025,Adrian,Michigan Intercol. Ath. Assn.,3,30,Scoop Harden,Fr,1B,2,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,597209,873,d3d-9216926,http://stats.ncaa.org/players/9216926
2025,Adrian,Michigan Intercol. Ath. Assn.,3,39,Logan Hunt,Jr,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/R,597209,873,d3d-9216936,http://stats.ncaa.org/players/9216936
2025,Albright,MAC Commonwealth,3,52,J. Pecoraro,,lf,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-,,597211,28744,9305622,http://stats.ncaa.org/players/9305622
2025,Albright,MAC Commonwealth,3,18,S. German,,cf,1,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-,,597211,28744,9305618,http://stats.ncaa.org/players/9305618
2025,Albright,MAC Commonwealth,3,2,M. Avino,,2b,2,2,0.6,0.714,0.6,0,5,3,0,0,3,0,2,2,0,0,0,0,0,0,0,1,0,0,-,,597211,28744,9305614,http://stats.ncaa.org/players/9305614
2025,Albright,MAC Commonwealth,3,44,Max Frank,Fr,C,1,1,0.25,0.4,0.5,1,4,1,1,0,2,0,2,0,1,0,0,0,0,0,0,1,0,0,-,R/R,597211,28744,9305616,http://stats.ncaa.org/players/9305616
2025,Albright,MAC Commonwealth,3,5,P. Hunter,,ss,1,0,0.5,0.5,0.5,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,597211,28744,9305620,http://stats.ncaa.org/players/9305620
2025,Albright,MAC Commonwealth,3,35,I. VanBrookh,,c,1,1,0.0,0.0,0.0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-,,597211,28744,9305623,http://stats.ncaa.org/players/9305623
2025,Albright,MAC Commonwealth,3,8,Nick Barton,Sr,C,2,2,0.625,0.625,0.875,4,8,5,2,0,7,0,6,0,0,0,0,0,0,1,0,0,0,0,-,,597211,28744,9305615,http://stats.ncaa.org/players/9305615
2025,Albright,MAC Commonwealth,3,17,Dominic Yeager,Sr,P,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,L/L,597211,28744,9305617,http://stats.ncaa.org/players/9305617
2025,Albright,MAC Commonwealth,3,50,S. Hoffman,,rf,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,597211,28744,9305619,http://stats.ncaa.org/players/9305619
2025,Albright,MAC Commonwealth,3,11,John O'Connor,Sr,OF,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,597211,28744,d3d-7127013,http://stats.ncaa.org/players/9305621
2025,Albright,MAC Commonwealth,3,6,Jonny Byers,Sr,INF,1,0,1.0,1.0,1.0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-,,597211,28744,d3d-7561872,http://stats.ncaa.org/players/8886824
2025,Albright,MAC Commonwealth,3,36,Aidan Sturtevant,Sr,INF,1,1,0.25,0.25,0.25,1,4,1,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,-,,597211,28744,8875796,http://stats.ncaa.org/players/8875796
2025,Albright,MAC Commonwealth,3,15,Tommy Lewman,Jr,ph/c,2,2,0.6,0.75,1.2,7,5,3,3,0,6,0,1,1,2,0,0,0,0,0,0,0,0,0,-,,597211,28744,8879752,http://stats.ncaa.org/players/8879752
2025,Albright,MAC Commonwealth,3,7,Nick Bamrick,So,C,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,597211,28744,d3d-8456233,http://stats.ncaa.org/players/8881848
2025,Albright,MAC Commonwealth,3,23,Josh Tudor,Jr,p,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,597211,28744,8885076,http://stats.ncaa.org/players/8885076
2025,Albright,MAC Commonwealth,3,16,Deklyn Marks,Jr,ph/2b,1,1,1.0,1.0,2.333,2,3,3,1,0,7,1,6,0,0,0,0,0,0,0,0,0,0,0,-,,597211,28744,8878960,http://stats.ncaa.org/players/8878960
2025,Albright,MAC Commonwealth,3,4,Jack Gilmer,Sr,INF,2,2,0.625,0.625,0.75,4,8,5,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,597211,28744,8887195,http://stats.ncaa.org/players/8887195
2025,Albright,MAC Commonwealth,3,9,Lucas Williams,Jr,p,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,597211,28744,8878200,http://stats.ncaa.org/players/8878200
2025,Albright,MAC Commonwealth,3,9,Keyir Burwell,So,2B,1,0,1.0,1.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,597211,28744,d3d-8456241,http://stats.ncaa.org/players/8883390
2025,Albright,MAC Commonwealth,3,14,Roman Berretta,Sr,OF,2,2,0.2,0.5,0.4,3,5,1,1,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,-,,597211,28744,8883583,http://stats.ncaa.org/players/8883583
2025,Albright,MAC Commonwealth,3,12,Christian Eckstein,So,OF,2,2,0.4,0.333,0.4,1,5,2,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,-,,597211,28744,8884605,http://stats.ncaa.org/players/8884605
2025,Albright,MAC Commonwealth,3,27,Jermane Miller,So,1B,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-,,597211,28744,8880574,http://stats.ncaa.org/players/8880574
2025,Albright,MAC Commonwealth,3,35,Tyler Boccelli,So,1B,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,597211,28744,8889929,http://stats.ncaa.org/players/8889929
2025,Albright,MAC Commonwealth,3,13,Aaron Kirby,So,,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,597211,28744,8895436,http://stats.ncaa.org/players/8895436
2025,Albright,MAC Commonwealth,3,20,Owen Morais,So,INF,1,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,-,,597211,28744,8897217,http://stats.ncaa.org/players/8897217
2025,Albright,MAC Commonwealth,3,10,Zander Tesoriere,Jr,lf,2,2,0.0,0.286,0.0,1,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-,,597211,28744,8897738,http://stats.ncaa.org/players/8897738
2025,Alfred St.,AMCC,3,2,Z. Nelson,,p,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,597205,30022,9301254,http://stats.ncaa.org/players/9301254
2025,Alfred St.,AMCC,3,6,M. Gangloff,,p,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,597205,30022,9305671,http://stats.ncaa.org/players/9305671
2025,Alfred St.,AMCC,3,20,Parker Drees,So,OF,4,2,0.286,0.375,0.571,0,7,2,2,0,4,0,1,0,1,0,0,5,0,0,0,0,0,0,5-8,R/R,597205,30022,d3d-8417920,http://stats.ncaa.org/players/8885825
2025,Alfred St.,AMCC,3,27,Anthony Snyder,Jr,C,3,3,0.333,0.538,0.444,4,9,3,1,0,4,0,0,3,1,0,0,3,0,1,0,0,0,0,6-2,R/R,597205,30022,8890005,http://stats.ncaa.org/players/8890005
2025,Alfred St.,AMCC,3,7,Caleb Walker,Sr,INF,5,5,0.235,0.435,0.294,8,17,4,1,0,5,0,2,5,1,0,0,4,0,0,0,2,0,0,6-0,L/R,597205,30022,8889088,http://stats.ncaa.org/players/8889088
2025,Alfred St.,AMCC,3,1,Conner Kiefer,So,INF,6,6,0.25,0.5,0.55,9,20,5,3,0,11,1,4,9,1,0,0,2,0,0,0,1,0,0,5-9,R/R,597205,30022,8878859,http://stats.ncaa.org/players/8878859
2025,Alfred St.,AMCC,3,5,Zachary Miner,Jr,P,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,L/L,597205,30022,8877277,http://stats.ncaa.org/players/8877277
2025,Alfred St.,AMCC,3,8,Tyler Kaelin,So,INF,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6-0,R/L,597205,30022,8875234,http://stats.ncaa.org/players/8875234
2025,Alfred St.,AMCC,3,15,Tyler Korsky,Sr,OF,6,6,0.227,0.333,0.273,7,22,5,1,0,6,0,3,4,0,1,0,5,0,1,0,0,0,0,6-2,R/R,597205,30022,d3d-8417910,http://stats.ncaa.org/players/8878299
2025,Alfred St.,AMCC,3,24,Joshua Gardner,Sr,INF,6,6,0.111,0.448,0.111,4,18,2,0,0,2,0,4,5,6,0,0,7,0,2,0,1,0,0,6-1,R/R,597205,30022,8880416,http://stats.ncaa.org/players/8880416
2025,Alfred St.,AMCC,3,23,Spencer Riehler,Sr,P,4,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-4,R/R,597205,30022,d3d-7573495,http://stats.ncaa.org/players/8882553
2025,Alfred St.,AMCC,3,19,Daniel Lewis,So,P,4,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,R/R,597205,30022,d3d-8417918,http://stats.ncaa.org/players/8897540
2025,Alfred St.,AMCC,3,28,Ryan Bailey,Sr,P,2,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/R,597205,30022,d3d-7573505,http://stats.ncaa.org/players/8893350
2025,Alfred St.,AMCC,3,6,Dillon Kelly,Jr,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-7,R/R,597205,30022,8899497,http://stats.ncaa.org/players/8899497
2025,Alfred St.,AMCC,3,4,Devin Mersmann,Sr,OF,5,4,0.143,0.316,0.214,5,14,2,1,0,3,0,4,4,0,1,0,7,0,1,0,1,0,0,6-2,R/R,597205,30022,d3d-7139055,http://stats.ncaa.org/players/9112160
2025,Alfred St.,AMCC,3,11,James Camacho,Jr,C,2,1,0.6,0.6,0.6,2,5,3,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,5-11,R/R,597205,30022,9112221,http://stats.ncaa.org/players/9112221
2025,Alfred St.,AMCC,3,26,Zach Young,So,1B,6,6,0.292,0.357,0.583,6,24,7,1,0,14,2,7,3,0,1,0,9,0,0,0,0,0,0,6-3,R/L,597205,30022,9112231,http://stats.ncaa.org/players/9112231
2025,Alfred St.,AMCC,3,9,Frank Grad,Fr,INF,2,1,0.2,0.2,0.4,1,5,1,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,5-9,L/R,597205,30022,9112271,http://stats.ncaa.org/players/9112271
2025,Alfred St.,AMCC,3,33,Christopher Mattoon,Sr,P,2,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,R/R,597205,30022,9112161,http://stats.ncaa.org/players/9112161
2025,Alfred St.,AMCC,3,13,Gavin Lasko,Fr,C,2,2,0.429,0.5,0.429,1,7,3,0,0,3,0,2,1,0,0,0,1,0,0,0,0,0,0,5-5,R/R,597205,30022,9112287,http://stats.ncaa.org/players/9112287
2025,Alfred St.,AMCC,3,3,Elijah Barinas,Sr,INF,6,6,0.333,0.448,0.429,7,21,7,2,0,9,0,4,5,1,2,1,8,1,0,1,2,0,0,5-7,R/R,597205,30022,d3d-7139007,http://stats.ncaa.org/players/9112158
2025,Alfred St.,AMCC,3,14,Nathan Lucks,So,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,597205,30022,9112317,http://stats.ncaa.org/players/9112317
2025,Alfred St.,AMCC,3,22,Jordan Hughes,Fr,UT,6,6,0.348,0.379,0.783,6,23,8,4,0,18,2,12,2,1,3,0,5,1,0,0,0,0,0,6-4,L/L,597205,30022,d3d-9112344,http://stats.ncaa.org/players/9112344
2025,Alma,Michigan Intercol. Ath. Assn.,3,15,Cameron Bleasdale,Jr,P,1,1,0.667,0.667,0.667,0,3,2,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,6-0,L/R,597214,873,d3d-8006437,http://stats.ncaa.org/players/8884932
2025,Alma,Michigan Intercol. Ath. Assn.,3,48,Ryan Koob,So,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-4,R/R,597214,873,8884981,http://stats.ncaa.org/players/8884981
2025,Alma,Michigan Intercol. Ath. Assn.,3,1,Mitch Foley,Sr,OF,1,1,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,R/R,597214,873,8876904,http://stats.ncaa.org/players/8876904
2025,Alma,Michigan Intercol. Ath. Assn.,3,41,Tony Smith,Sr,UT,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,L/R,597214,873,8880974,http://stats.ncaa.org/players/8880974
2025,Alma,Michigan Intercol. Ath. Assn.,3,18,Ken Fistler,Jr,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,R/R,597214,873,8880359,http://stats.ncaa.org/players/8880359
2025,Alma,Michigan Intercol. Ath. Assn.,3,47,Alexander Kavalick,So,C,1,1,0.5,0.5,0.5,0,4,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,597214,873,8878377,http://stats.ncaa.org/players/8878377
2025,Alma,Michigan Intercol. Ath. Assn.,3,7,Kyler Warren,Sr,INF,1,1,0.0,0.0,0.0,1,4,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,6-0,R/R,597214,873,d3d-7559162,http://stats.ncaa.org/players/8892380
2025,Alma,Michigan Intercol. Ath. Assn.,3,9,Ryan Kracht,Sr,INF,1,1,0.0,0.25,0.0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,6-3,R/R,597214,873,8896192,http://stats.ncaa.org/players/8896192
2025,Alma,Michigan Intercol. Ath. Assn.,3,45,Josh West,Jr,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-4,R/R,597214,873,8891577,http://stats.ncaa.org/players/8891577
2025,Alma,Michigan Intercol. Ath. Assn.,3,24,Luke Lindsay,So,OF,1,1,0.0,0.5,0.0,1,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,5-8,L/R,597214,873,8891806,http://stats.ncaa.org/players/8891806
2025,Alma,Michigan Intercol. Ath. Assn.,3,26,Hayden Hileman,So,P,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-8,R/R,597214,873,8893340,http://stats.ncaa.org/players/8893340
2025,Alma,Michigan Intercol. Ath. Assn.,3,5,Brant Goodpaster,So,INF,1,1,0.333,0.5,0.333,2,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,5-11,R/R,597214,873,8901766,http://stats.ncaa.org/players/8901766
2025,Alma,Michigan Intercol. Ath. Assn.,3,12,Charlie Martyn,So,C,1,1,0.25,0.25,0.25,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5-8,L/R,597214,873,d3d-8416692,http://stats.ncaa.org/players/8901052
2025,Alma,Michigan Intercol. Ath. Assn.,3,30,Evan Litwiller,Jr,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,597214,873,8901281,http://stats.ncaa.org/players/8901281
2025,Alma,Michigan Intercol. Ath. Assn.,3,27,Guiseppe Sapienza,Fr,INF,1,1,0.0,0.75,0.0,1,1,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,5-11,R/R,597214,873,9215783,http://stats.ncaa.org/players/9215783
2025,Alma,Michigan Intercol. Ath. Assn.,3,11,Chase Balhoff,Sr,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/R,597214,873,d3d-7099321,http://stats.ncaa.org/players/9215772
2025,Alma,Michigan Intercol. Ath. Assn.,3,13,Gavin Berger,Fr,OF,1,0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6-3,R/R,597214,873,9215775,http://stats.ncaa.org/players/9215775
2025,Alma,Michigan Intercol. Ath. Assn.,3,28,Tommy Ches,Fr,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,R/R,597214,873,9215784,http://stats.ncaa.org/players/9215784
2025,Alvernia,MAC Commonwealth,3,1,Mike Mele,Sr,OF,1,1,0.0,0.5,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5-9,R/R,597094,28744,9302080,http://stats.ncaa.org/players/9302080
2025,Alvernia,MAC Commonwealth,3,24,Harold Ivery,So,OF,2,1,0.333,0.333,0.667,1,3,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,6-5,L/L,597094,28744,d3d-8008466,http://stats.ncaa.org/players/9302066
2025,Alvernia,MAC Commonwealth,3,16,Christopher Babkowski,Fr,C,1,1,1.0,1.0,1.333,0,3,3,1,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,6-3,R/R,597094,28744,9301823,http://stats.ncaa.org/players/9301823
2025,Alvernia,MAC Commonwealth,3,19,Mike Pulcini,Jr,INF,2,2,0.2,0.429,0.2,0,5,1,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,5-7,R/R,597094,28744,8875756,http://stats.ncaa.org/players/8875756
2025,Alvernia,MAC Commonwealth,3,2,Jack Zabarsky,Jr,INF,1,1,0.667,0.75,0.667,0,3,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,6-0,R/R,597094,28744,8887983,http://stats.ncaa.org/players/8887983
2025,Alvernia,MAC Commonwealth,3,44,RJ Emrich,Jr,C,1,1,0.0,0.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5-10,R/R,597094,28744,d3d-8008417,http://stats.ncaa.org/players/8878950
2025,Alvernia,MAC Commonwealth,3,4,Timmy Hitchcock,So,INF,2,2,0.2,0.429,0.8,2,5,1,0,0,4,1,3,2,0,0,0,0,0,0,0,0,0,0,5-11,R/R,597094,28744,8882035,http://stats.ncaa.org/players/8882035
2025,Alvernia,MAC Commonwealth,3,46,Ronald Kopcho,So,INF,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-10,R/R,597094,28744,d3d-8491309,http://stats.ncaa.org/players/8888285
