Unnamed: 0,year,team_name,conference,division,Jersey,player_name,Yr,Pos,App,GS,ERA,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,KL,Ht,B/T,team_id,conference_id,player_url,player_id
1441,2023,Carson-Newman,SAC,2,20,James Denten,Jr,,2,0,4.5,2.0,3,1,1,1,2,0,10,9,0,0,1,0,0,0,0,0,0,0,0,41,3,1,0,0,0,2,-,,548552,12850,http://stats.ncaa.org/players/7991957?year_stat_category_id=15001,7991957?year_stat_category_id=15001
1442,2023,Carson-Newman,SAC,2,23,Luke Francisco,So,,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548552,12850,http://stats.ncaa.org/players/7991960?year_stat_category_id=15001,7991960?year_stat_category_id=15001
1443,2023,Carson-Newman,SAC,2,32,Ethan Patch,Jr,,10,10,7.36,29.1,40,28,24,20,22,0,155,122,5,0,1,4,2,6,0,0,0,2,5,530,34,31,0,4,0,7,-,,548552,12850,http://stats.ncaa.org/players/7991962?year_stat_category_id=15001,7991962?year_stat_category_id=15001
1444,2023,Carson-Newman,SAC,2,35,Jacob Overbeck,Jr,,9,0,7.04,7.2,13,7,6,3,5,0,40,31,4,0,0,0,1,3,0,1,0,2,1,145,10,6,1,0,0,1,-,,548552,12850,http://stats.ncaa.org/players/7991964?year_stat_category_id=15001,7991964?year_stat_category_id=15001
1445,2023,Carson-Newman,SAC,2,12,Ben Willcoxon,Jr,UT,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548552,12850,http://stats.ncaa.org/players/7833640?year_stat_category_id=15001,7833640?year_stat_category_id=15001
1446,2023,Carson-Newman,SAC,2,13,Hunter Harritan,Jr,P,17,2,4.24,34.0,37,20,16,19,33,0,165,133,9,2,1,2,12,7,0,3,1,4,2,524,35,31,5,1,1,5,-,,548552,12850,http://stats.ncaa.org/players/7833641?year_stat_category_id=15001,7833641?year_stat_category_id=15001
1447,2023,Carson-Newman,SAC,2,22,Ryan Potts,Jr,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548552,12850,http://stats.ncaa.org/players/7833642?year_stat_category_id=15001,7833642?year_stat_category_id=15001
1448,2023,Carson-Newman,SAC,2,40,Clay Simpson,Sr,P,7,0,12.27,3.2,9,10,5,7,9,0,30,22,3,0,0,0,6,0,0,2,2,1,0,128,1,2,0,0,0,3,-,,548552,12850,http://stats.ncaa.org/players/7833644?year_stat_category_id=15001,7833644?year_stat_category_id=15001
1449,2023,Carson-Newman,SAC,2,24,Jackson Harbin,Sr,3B,20,0,6.75,24.0,20,18,18,16,34,0,105,84,7,0,0,3,3,1,0,10,5,3,1,417,12,21,1,1,0,8,-,,548552,12850,http://stats.ncaa.org/players/7833649?year_stat_category_id=15001,7833649?year_stat_category_id=15001
1450,2023,Carson-Newman,SAC,2,5,Zach Boze,Sr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548552,12850,http://stats.ncaa.org/players/7833651?year_stat_category_id=15001,7833651?year_stat_category_id=15001
1451,2023,Carson-Newman,SAC,2,33,Clay Murrell,Jr,P,1,0,0.0,0.2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,-,,548552,12850,http://stats.ncaa.org/players/7833652?year_stat_category_id=15001,7833652?year_stat_category_id=15001
1452,2023,Carson-Newman,SAC,2,17,Noah Pridmore,Jr,P,14,13,4.65,69.2,82,43,36,21,47,0,316,286,19,2,0,8,4,4,0,0,0,5,0,933,96,56,4,2,1,15,-,,548552,12850,http://stats.ncaa.org/players/7833653?year_stat_category_id=15001,7833653?year_stat_category_id=15001
1453,2023,Carson-Newman,SAC,2,41,Harrison Travis,Sr,P,5,0,2.08,4.1,3,1,1,1,1,0,20,16,0,0,0,0,0,2,0,2,1,0,1,84,3,9,0,0,0,0,-,,548552,12850,http://stats.ncaa.org/players/7833654?year_stat_category_id=15001,7833654?year_stat_category_id=15001
1454,2023,Carson-Newman,SAC,2,18,Jake Shamblin,Sr,INF,7,0,9.95,6.1,6,7,7,4,9,0,31,25,1,0,0,2,1,1,0,0,0,1,0,131,4,6,0,0,0,3,-,,548552,12850,http://stats.ncaa.org/players/7833656?year_stat_category_id=15001,7833656?year_stat_category_id=15001
1455,2023,Carson-Newman,SAC,2,4,Jake Wright,Jr,P,13,0,2.1,25.2,18,6,6,10,33,0,104,91,7,1,0,2,0,2,1,4,2,1,0,373,12,28,4,1,2,11,-,,548552,12850,http://stats.ncaa.org/players/7833657?year_stat_category_id=15001,7833657?year_stat_category_id=15001
1456,2023,Carson-Newman,SAC,2,28,Grif Hughes,Jr,P,24,6,5.61,43.1,39,29,27,24,52,0,198,163,10,0,1,2,2,8,1,8,0,1,2,738,36,37,5,2,2,19,-,,548552,12850,http://stats.ncaa.org/players/7833658?year_stat_category_id=15001,7833658?year_stat_category_id=15001
1457,2023,Carson-Newman,SAC,2,27,Spencer Bright,Sr,C,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548552,12850,http://stats.ncaa.org/players/7833659?year_stat_category_id=15001,7833659?year_stat_category_id=15001
1458,2023,Carson-Newman,SAC,2,10,Henry Jackson,Sr,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-10,R/R,548552,12850,http://stats.ncaa.org/players/7833660?year_stat_category_id=15001,7833660?year_stat_category_id=15001
1459,2023,Carson-Newman,SAC,2,98,Dylan Dodson,So,1B,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548552,12850,http://stats.ncaa.org/players/7833662?year_stat_category_id=15001,7833662?year_stat_category_id=15001
1460,2023,Carson-Newman,SAC,2,26,Spencer Williams,So,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548552,12850,http://stats.ncaa.org/players/7833664?year_stat_category_id=15001,7833664?year_stat_category_id=15001
1461,2023,Carson-Newman,SAC,2,8,Frankie Delgado,So,1B,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548552,12850,http://stats.ncaa.org/players/7833666?year_stat_category_id=15001,7833666?year_stat_category_id=15001
1462,2023,Carson-Newman,SAC,2,11,Luke Goforth,So,1B,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548552,12850,http://stats.ncaa.org/players/7833667?year_stat_category_id=15001,7833667?year_stat_category_id=15001
1463,2023,Carson-Newman,SAC,2,25,Tyler D'Amico,Sr,P,2,0,0.0,0.1,1,0,0,1,0,0,4,1,0,0,0,0,1,2,0,4,3,0,0,18,0,0,0,0,0,0,-,,548552,12850,http://stats.ncaa.org/players/7833668?year_stat_category_id=15001,7833668?year_stat_category_id=15001
1464,2023,Carson-Newman,SAC,2,9,Sam Astern,Jr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548552,12850,http://stats.ncaa.org/players/7833669?year_stat_category_id=15001,7833669?year_stat_category_id=15001
1465,2023,Carson-Newman,SAC,2,3,William Gibbs,Jr,,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548552,12850,http://stats.ncaa.org/players/7991951?year_stat_category_id=15001,7991951?year_stat_category_id=15001
1466,2023,Carson-Newman,SAC,2,7,Trey Miller,Jr,,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548552,12850,http://stats.ncaa.org/players/7991952?year_stat_category_id=15001,7991952?year_stat_category_id=15001
1467,2023,Carson-Newman,SAC,2,15,Dalton McLain,Jr,,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548552,12850,http://stats.ncaa.org/players/7991953?year_stat_category_id=15001,7991953?year_stat_category_id=15001
1468,2023,Carson-Newman,SAC,2,31,Brock Culpepper,So,,15,2,8.4,30.0,39,30,28,12,13,0,144,124,8,0,0,5,2,4,0,0,0,1,3,450,30,39,1,2,0,6,-,,548552,12850,http://stats.ncaa.org/players/7991955?year_stat_category_id=15001,7991955?year_stat_category_id=15001
1469,2023,Carson-Newman,SAC,2,16,Cade Burkey,Sr,1B,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548552,12850,http://stats.ncaa.org/players/7999118?year_stat_category_id=15001,7999118?year_stat_category_id=15001
1470,2023,Carson-Newman,SAC,2,1,Emery Peterson,Sr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548552,12850,http://stats.ncaa.org/players/7991948?year_stat_category_id=15001,7991948?year_stat_category_id=15001
1471,2023,Carson-Newman,SAC,2,42,Tyler Shaver,Sr,P,18,5,6.11,45.2,50,35,31,19,49,0,214,177,10,2,0,6,11,9,1,4,3,4,5,714,36,46,1,4,3,16,-,,548552,12850,http://stats.ncaa.org/players/7991946?year_stat_category_id=15001,7991946?year_stat_category_id=15001
1472,2023,Carson-Newman,SAC,2,29,Mason Mooney,Sr,P,16,10,5.0,54.0,68,38,30,15,26,0,246,217,13,3,0,7,4,5,1,11,9,7,2,688,64,63,3,4,0,10,-,,548552,12850,http://stats.ncaa.org/players/7991932?year_stat_category_id=15001,7991932?year_stat_category_id=15001
1473,2023,Carson-Newman,SAC,2,21,Aiden Gibson,Fr,,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548552,12850,http://stats.ncaa.org/players/7991958?year_stat_category_id=15001,7991958?year_stat_category_id=15001
1474,2023,Carson-Newman,SAC,2,34,Jaxson Serritt,Fr,,2,0,9.0,1.0,2,1,1,1,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,30,1,1,0,0,0,0,-,,548552,12850,http://stats.ncaa.org/players/7991963?year_stat_category_id=15001,7991963?year_stat_category_id=15001
1475,2023,Carson-Newman,SAC,2,44,Eli Norris,So,,12,0,7.02,16.2,13,15,13,18,19,0,81,58,0,0,0,2,1,2,2,8,0,2,1,300,14,14,0,2,0,3,-,,548552,12850,http://stats.ncaa.org/players/7991966?year_stat_category_id=15001,7991966?year_stat_category_id=15001
1476,2023,Carson-Newman,SAC,2,45,D. Dotson,Sr,ph,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548552,12850,http://stats.ncaa.org/players/8155605?year_stat_category_id=15001,8155605?year_stat_category_id=15001
1477,2023,Catawba,SAC,2,7,Cole Hales,Jr,UT,16,1,9.1,28.2,37,32,29,13,20,0,137,116,5,1,0,10,2,4,0,7,6,2,2,427,23,38,3,1,2,11,5-9,R/R,548553,12850,http://stats.ncaa.org/players/7994539?year_stat_category_id=15001,7994539?year_stat_category_id=15001
1478,2023,Catawba,SAC,2,41,Ross Fowler,So,P,8,0,25.07,4.2,14,15,13,8,6,0,37,28,2,0,0,4,1,1,0,0,0,0,0,134,2,5,0,1,0,1,6-3,R/R,548553,12850,http://stats.ncaa.org/players/7833671?year_stat_category_id=15001,7833671?year_stat_category_id=15001
1479,2023,Catawba,SAC,2,8,Ryan Street,Jr,P,7,4,7.2,20.0,18,16,16,11,11,0,88,75,1,0,0,6,1,1,0,0,0,1,0,252,22,24,0,1,0,1,5-10,R/R,548553,12850,http://stats.ncaa.org/players/7833675?year_stat_category_id=15001,7833675?year_stat_category_id=15001
1480,2023,Catawba,SAC,2,13,Zeb Burns,So,UT,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-10,R/R,548553,12850,http://stats.ncaa.org/players/7833676?year_stat_category_id=15001,7833676?year_stat_category_id=15001
1481,2023,Catawba,SAC,2,29,Kenny Dollinger,Sr,P,14,0,5.27,13.2,11,10,8,11,10,0,62,50,4,0,0,2,4,1,3,4,1,0,0,190,12,17,0,1,0,4,5-8,L/L,548553,12850,http://stats.ncaa.org/players/7833677?year_stat_category_id=15001,7833677?year_stat_category_id=15001
1482,2023,Catawba,SAC,2,44,Brandon McSorley,So,P,1,0,0.0,3.0,2,0,0,3,3,0,14,11,0,0,0,0,0,0,0,0,0,0,0,62,5,1,0,0,1,0,6-4,R/R,548553,12850,http://stats.ncaa.org/players/7833681?year_stat_category_id=15001,7833681?year_stat_category_id=15001
1483,2023,Catawba,SAC,2,1,Jackson Mitchell,So,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-9,R/R,548553,12850,http://stats.ncaa.org/players/7833682?year_stat_category_id=15001,7833682?year_stat_category_id=15001
1484,2023,Catawba,SAC,2,14,Harris Jackson,Jr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,R/R,548553,12850,http://stats.ncaa.org/players/7833684?year_stat_category_id=15001,7833684?year_stat_category_id=15001
1485,2023,Catawba,SAC,2,31,Robbie Cowie,Sr,P,22,0,2.41,33.2,25,10,9,16,33,0,140,120,7,1,0,1,3,4,0,8,3,0,0,453,25,34,3,0,5,12,6-5,R/R,548553,12850,http://stats.ncaa.org/players/7833685?year_stat_category_id=15001,7833685?year_stat_category_id=15001
1486,2023,Catawba,SAC,2,23,JD Basinger,Fr,P,6,0,7.2,5.0,8,8,4,4,2,0,29,24,4,0,0,1,0,1,0,3,3,0,0,107,6,7,0,0,0,0,5-10,R/R,548553,12850,http://stats.ncaa.org/players/7833687?year_stat_category_id=15001,7833687?year_stat_category_id=15001
1487,2023,Catawba,SAC,2,5,Blake Marsh,Fr,UT,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,L/L,548553,12850,http://stats.ncaa.org/players/7833688?year_stat_category_id=15001,7833688?year_stat_category_id=15001
1488,2023,Catawba,SAC,2,33,Dylan Driver,So,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-10,R/R,548553,12850,http://stats.ncaa.org/players/7833691?year_stat_category_id=15001,7833691?year_stat_category_id=15001
1489,2023,Catawba,SAC,2,38,Drew Robertson,Jr,UT,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,L/L,548553,12850,http://stats.ncaa.org/players/7833692?year_stat_category_id=15001,7833692?year_stat_category_id=15001
1490,2023,Catawba,SAC,2,22,Levi Perrell,Jr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,R/R,548553,12850,http://stats.ncaa.org/players/7833694?year_stat_category_id=15001,7833694?year_stat_category_id=15001
1491,2023,Catawba,SAC,2,37,Mason Gwyn,Jr,P,13,10,4.6,47.0,44,27,24,24,39,0,209,177,8,2,0,4,3,5,0,0,0,1,2,765,42,52,4,2,1,7,6-2,R/R,548553,12850,http://stats.ncaa.org/players/7833695?year_stat_category_id=15001,7833695?year_stat_category_id=15001
1492,2023,Catawba,SAC,2,43,Aaron Williams,So,C,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,548553,12850,http://stats.ncaa.org/players/7833697?year_stat_category_id=15001,7833697?year_stat_category_id=15001
1493,2023,Catawba,SAC,2,32,Michael Gracer,So,P,9,3,5.4,13.1,18,8,8,9,9,0,68,54,4,0,0,1,0,3,0,0,0,1,0,230,16,12,0,0,0,2,6-0,R/R,548553,12850,http://stats.ncaa.org/players/7833698?year_stat_category_id=15001,7833698?year_stat_category_id=15001
1494,2023,Catawba,SAC,2,6,Jackson Finger,So,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-10,R/R,548553,12850,http://stats.ncaa.org/players/7833700?year_stat_category_id=15001,7833700?year_stat_category_id=15001
1495,2023,Catawba,SAC,2,28,Chase Johnson,So,P,4,0,8.1,6.2,5,6,6,4,6,0,30,23,1,0,0,1,2,2,0,0,0,1,0,80,7,6,0,0,0,1,6-3,R/R,548553,12850,http://stats.ncaa.org/players/7833701?year_stat_category_id=15001,7833701?year_stat_category_id=15001
1496,2023,Catawba,SAC,2,3,Marshall Raper,Jr,P,14,1,4.19,19.1,20,11,9,11,14,0,91,70,3,0,0,1,5,4,0,3,2,3,3,253,22,18,0,3,2,4,6-2,R/R,548553,12850,http://stats.ncaa.org/players/7833702?year_stat_category_id=15001,7833702?year_stat_category_id=15001
1497,2023,Catawba,SAC,2,45,Colby Hammer,So,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,L/L,548553,12850,http://stats.ncaa.org/players/7833703?year_stat_category_id=15001,7833703?year_stat_category_id=15001
1498,2023,Catawba,SAC,2,16,Joseph Webb,Fr,P,16,1,6.89,31.1,32,25,24,17,31,0,146,122,6,2,0,5,4,5,0,0,0,2,0,486,33,26,3,1,2,8,6-1,R/R,548553,12850,http://stats.ncaa.org/players/7994578?year_stat_category_id=15001,7994578?year_stat_category_id=15001
1499,2023,Catawba,SAC,2,26,Patrick Hogan,Jr,C,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-10,R/R,548553,12850,http://stats.ncaa.org/players/7994589?year_stat_category_id=15001,7994589?year_stat_category_id=15001
1500,2023,Catawba,SAC,2,19,JR Lingerfelt,So,C,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,L/R,548553,12850,http://stats.ncaa.org/players/7994582?year_stat_category_id=15001,7994582?year_stat_category_id=15001
1501,2023,Catawba,SAC,2,27,Carson Yates,Jr,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,R/R,548553,12850,http://stats.ncaa.org/players/7994590?year_stat_category_id=15001,7994590?year_stat_category_id=15001
1502,2023,Catawba,SAC,2,36,Chase Drinkard,Jr,P,7,0,5.4,5.0,8,6,3,5,5,0,30,23,1,0,0,0,0,2,2,1,1,0,0,114,7,2,0,0,0,3,5-10,R/R,548553,12850,http://stats.ncaa.org/players/7994601?year_stat_category_id=15001,7994601?year_stat_category_id=15001
1503,2023,Catawba,SAC,2,12,Austin Fine,Jr,P,14,13,4.35,80.2,78,43,39,26,54,1,350,295,19,0,2,6,10,19,0,0,0,5,5,0,72,95,9,2,0,21,6-0,R/R,548553,12850,http://stats.ncaa.org/players/7994565?year_stat_category_id=15001,7994565?year_stat_category_id=15001
1504,2023,Catawba,SAC,2,4,Cooper Bryson,Jr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-7,L/R,548553,12850,http://stats.ncaa.org/players/7994527?year_stat_category_id=15001,7994527?year_stat_category_id=15001
1505,2023,Catawba,SAC,2,9,Cameron Mills,Sr,UT,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,R/R,548553,12850,http://stats.ncaa.org/players/7994557?year_stat_category_id=15001,7994557?year_stat_category_id=15001
1506,2023,Catawba,SAC,2,11,Casey Gouge,Fr,P,19,4,7.32,39.1,49,33,32,17,30,0,189,159,14,0,1,3,2,8,0,4,2,4,1,642,36,47,1,5,0,6,6-2,L/L,548553,12850,http://stats.ncaa.org/players/7994562?year_stat_category_id=15001,7994562?year_stat_category_id=15001
1507,2023,Catawba,SAC,2,20,Logan Rogers,Jr,UT,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-10,R/L,548553,12850,http://stats.ncaa.org/players/7994584?year_stat_category_id=15001,7994584?year_stat_category_id=15001
1508,2023,Catawba,SAC,2,21,Brandon Rodgers,Jr,P,15,14,5.69,55.1,59,45,35,29,43,0,257,214,10,2,2,6,10,7,1,0,0,6,1,861,48,64,3,6,0,14,6-0,L/L,548553,12850,http://stats.ncaa.org/players/7994586?year_stat_category_id=15001,7994586?year_stat_category_id=15001
1509,2023,Catawba,SAC,2,24,Connor Garcia,Sr,P,12,0,8.31,13.0,21,19,12,9,13,0,76,64,3,0,0,3,4,2,0,6,2,0,1,196,7,19,0,1,0,3,5-10,L/L,548553,12850,http://stats.ncaa.org/players/7994587?year_stat_category_id=15001,7994587?year_stat_category_id=15001
1510,2023,Catawba,SAC,2,25,Scout Nichols,Jr,P,3,0,4.5,2.0,1,3,1,1,2,0,9,6,1,0,0,0,1,1,1,0,0,0,1,33,1,3,0,0,0,1,5-10,R/R,548553,12850,http://stats.ncaa.org/players/7994588?year_stat_category_id=15001,7994588?year_stat_category_id=15001
1511,2023,Catawba,SAC,2,30,Reece Crump,Fr,C,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-9,R/R,548553,12850,http://stats.ncaa.org/players/7994593?year_stat_category_id=15001,7994593?year_stat_category_id=15001
1512,2023,Catawba,SAC,2,15,Jackson Price,Jr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,R/R,548553,12850,http://stats.ncaa.org/players/7994575?year_stat_category_id=15001,7994575?year_stat_category_id=15001
1513,2023,Catawba,SAC,2,40,Griffyn Shelton,Jr,P,13,0,11.81,10.2,18,19,14,10,10,0,68,50,3,0,0,3,7,5,0,4,4,0,3,212,10,12,1,0,0,5,6-0,R/R,548553,12850,http://stats.ncaa.org/players/7994604?year_stat_category_id=15001,7994604?year_stat_category_id=15001
1514,2023,Catawba,SAC,2,2,Ty Hubbard,Fr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,L/R,548553,12850,http://stats.ncaa.org/players/7994512?year_stat_category_id=15001,7994512?year_stat_category_id=15001
1515,2023,Cedarville,G-MAC,2,3,Kale Ebling,Sr,INF,1,0,0.0,2.0,0,0,0,3,3,0,8,5,0,0,0,0,0,0,0,0,0,0,0,38,2,0,0,0,0,1,5-10,R/R,548405,30182,http://stats.ncaa.org/players/7808632?year_stat_category_id=15001,7808632?year_stat_category_id=15001
1516,2023,Cedarville,G-MAC,2,15,Wyatt Petek,Jr,P,14,0,7.84,20.2,25,24,18,27,12,0,117,82,4,0,0,1,9,5,1,11,7,1,2,390,16,29,0,0,1,1,6-2,R/R,548405,30182,http://stats.ncaa.org/players/7808633?year_stat_category_id=15001,7808633?year_stat_category_id=15001
1517,2023,Cedarville,G-MAC,2,42,Ethan Milburn,Sr,P,12,12,8.2,52.2,68,52,48,43,49,0,275,213,10,4,2,3,10,14,1,0,0,5,0,872,44,52,2,7,0,14,6-7,R/R,548405,30182,http://stats.ncaa.org/players/7808635?year_stat_category_id=15001,7808635?year_stat_category_id=15001
1518,2023,Cedarville,G-MAC,2,22,Blais Hale,Sr,1B,1,0,9.0,1.0,1,1,1,1,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,1,6-1,R/R,548405,30182,http://stats.ncaa.org/players/7808637?year_stat_category_id=15001,7808637?year_stat_category_id=15001
1519,2023,Cedarville,G-MAC,2,14,Lucas Rotello,Jr,OF,1,1,27.0,1.0,2,3,3,2,1,0,7,4,1,0,0,1,0,0,0,0,0,1,0,28,1,1,0,0,0,0,6-0,L/R,548405,30182,http://stats.ncaa.org/players/7808638?year_stat_category_id=15001,7808638?year_stat_category_id=15001
1520,2023,Cedarville,G-MAC,2,29,Reid Hale,Sr,P,18,0,4.5,28.0,26,20,14,21,33,0,134,108,4,0,2,1,3,4,0,3,1,0,1,551,24,25,2,3,4,15,6-5,R/R,548405,30182,http://stats.ncaa.org/players/7808639?year_stat_category_id=15001,7808639?year_stat_category_id=15001
1521,2023,Cedarville,G-MAC,2,44,Connor Legere,So,P,4,0,12.86,7.0,14,12,10,2,8,0,39,33,4,0,0,0,4,4,0,0,0,0,0,155,9,1,0,0,0,4,6-2,R/R,548405,30182,http://stats.ncaa.org/players/7808640?year_stat_category_id=15001,7808640?year_stat_category_id=15001
1522,2023,Cedarville,G-MAC,2,5,Kaden Shook,So,C,1,0,0.0,1.0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,1,0,0,5,2,0,0,0,0,0,5-10,R/R,548405,30182,http://stats.ncaa.org/players/7808641?year_stat_category_id=15001,7808641?year_stat_category_id=15001
1523,2023,Cedarville,G-MAC,2,9,Caleb McKinion,So,INF,9,0,7.27,8.2,12,7,7,6,6,0,44,37,2,1,0,0,1,1,0,8,6,0,0,153,12,7,0,0,0,5,6-1,R/R,548405,30182,http://stats.ncaa.org/players/7808642?year_stat_category_id=15001,7808642?year_stat_category_id=15001
1524,2023,Cedarville,G-MAC,2,21,Wyatt Fisher,So,P,9,8,2.59,41.2,43,23,12,20,56,0,191,162,8,3,0,1,4,2,0,0,0,5,2,777,28,39,1,6,0,11,6-1,R/R,548405,30182,http://stats.ncaa.org/players/7808644?year_stat_category_id=15001,7808644?year_stat_category_id=15001
1525,2023,Cedarville,G-MAC,2,31,Daniel Mick,So,1B,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,L/R,548405,30182,http://stats.ncaa.org/players/7808645?year_stat_category_id=15001,7808645?year_stat_category_id=15001
1526,2023,Cedarville,G-MAC,2,11,Hunter Laurell,So,OF,2,0,70.2,1.2,7,14,13,7,0,0,20,12,1,1,0,0,3,1,0,0,0,0,0,66,3,2,0,0,0,0,5-11,R/R,548405,30182,http://stats.ncaa.org/players/7808646?year_stat_category_id=15001,7808646?year_stat_category_id=15001
1527,2023,Cedarville,G-MAC,2,24,Micah Stewart,Sr,INF,13,0,9.5,18.0,29,24,19,8,15,0,101,79,6,1,0,3,3,9,0,17,6,2,3,214,13,23,1,2,0,5,5-5,R/R,548405,30182,http://stats.ncaa.org/players/7985017?year_stat_category_id=15001,7985017?year_stat_category_id=15001
1528,2023,Cedarville,G-MAC,2,4,Levi Coriell,Fr,P,11,0,12.15,20.0,30,35,27,12,7,0,108,81,8,5,2,1,6,8,0,11,2,2,5,433,14,36,0,0,0,2,6-5,R/R,548405,30182,http://stats.ncaa.org/players/7985018?year_stat_category_id=15001,7985018?year_stat_category_id=15001
