year,team_name,conference,division,Jersey,player_name,Yr,Pos,App,GS,ERA,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,KL,Ht,B/T,team_id,conference_id,player_url,player_id.1,player_id.2,player_id
2023,Whitworth,NWC,3.0,35.0,Aaron Clogston,Jr,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6-0,R/R,548733.0,25300.0,http://stats.ncaa.org/players/7993602?year_stat_category_id=15001,,,d3-playerid-5189
2023,Western New Eng.,CCC,3.0,6.0,Aaron Cole,Jr,UT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5-10,R/R,548664.0,839.0,http://stats.ncaa.org/players/7813683?year_stat_category_id=15001,,,d3-playerid-13811
2023,Salisbury,C2C,3.0,33.0,Aaron Combs,Jr,P,4.0,0.0,5.4,3.1,5.0,2.0,2.0,0.0,3.0,0.0,16.0,14.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,62.0,4.0,2.0,0.0,0.0,0.0,1.0,6-2,R/R,548625.0,15810.0,http://stats.ncaa.org/players/7812510?year_stat_category_id=15001,,,d3-playerid-34852
2023,SUNY Canton,North Atlantic,3.0,11.0,Aaron D'Agnese,Fr,INF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5-6,R/R,548801.0,30026.0,http://stats.ncaa.org/players/8016243?year_stat_category_id=15001,,,d3-playerid-19803
2023,Wartburg,American Rivers,3.0,10.0,Aaron Eybers,Sr,P,14.0,0.0,4.74,19.0,26.0,11.0,10.0,5.0,11.0,0.0,88.0,79.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.0,1.0,58.0,24.0,19.0,2.0,1.0,0.0,0.0,-,,548653.0,864.0,http://stats.ncaa.org/players/7993332?year_stat_category_id=15001,,,d3-playerid-4643
2023,Moravian,Landmark,3.0,19.0,Aaron Flyte,Jr,P,8.0,1.0,8.68,18.2,27.0,18.0,18.0,7.0,15.0,0.0,90.0,77.0,6.0,0.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,229.0,10.0,27.0,0.0,1.0,0.0,8.0,6-0,L/R,548567.0,30101.0,http://stats.ncaa.org/players/7810711?year_stat_category_id=15001,,,d3-playerid-19089
2023,Grove City,PAC,3.0,12.0,Aaron Gault,So,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6-0,R/R,548887.0,907.0,http://stats.ncaa.org/players/7820492?year_stat_category_id=15001,,,d3-playerid-8855
2023,Concordia (TX),ASC,3.0,1.0,Aaron Gomez,Jr,INF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,L/R,548773.0,14825.0,http://stats.ncaa.org/players/7817059?year_stat_category_id=15001,,,d3-playerid-5936
2023,Me.-Farmington,North Atlantic,3.0,31.0,Aaron Goschke,Jr,P,10.0,8.0,10.15,39.0,55.0,55.0,44.0,23.0,37.0,0.0,208.0,168.0,16.0,5.0,2.0,5.0,1.0,10.0,0.0,0.0,0.0,6.0,1.0,683.0,42.0,33.0,1.0,6.0,1.0,12.0,5-8,R/L,548921.0,30026.0,http://stats.ncaa.org/players/7821504?year_stat_category_id=15001,,,d3-playerid-2584
2023,Marywood,Atlantic East,3.0,30.0,Aaron Gutierrez,Jr,P,10.0,0.0,12.1,9.2,14.0,16.0,13.0,14.0,14.0,0.0,58.0,43.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,213.0,6.0,9.0,0.0,0.0,1.0,6.0,6-0,R/R,548927.0,30233.0,http://stats.ncaa.org/players/7821714?year_stat_category_id=15001,,,d3-playerid-12763
2023,Pitt.-Bradford,AMCC,3.0,19.0,Aaron Hair,Jr,OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,R/R,548724.0,30022.0,http://stats.ncaa.org/players/8007685?year_stat_category_id=15001,,,d3-playerid-34240
2023,Hood,MAC Commonwealth,3.0,30.0,Aaron Heller,Fr,P,18.0,5.0,3.47,46.2,53.0,20.0,18.0,8.0,25.0,0.0,194.0,180.0,11.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,544.0,52.0,49.0,2.0,0.0,2.0,10.0,5-10,R/R,548743.0,28744.0,http://stats.ncaa.org/players/8001057?year_stat_category_id=15001,,,d3-playerid-15576
2023,York (PA),MAC Commonwealth,3.0,15.0,Aaron Hershberger,Fr,2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5-10,R/R,548687.0,28744.0,http://stats.ncaa.org/players/8010493?year_stat_category_id=15001,,,d3-playerid-15518
2023,Claremont-M-S,SCIAC,3.0,26.0,Aaron Herst,Fr,P,13.0,10.0,6.31,45.2,45.0,46.0,32.0,33.0,41.0,0.0,228.0,175.0,5.0,1.0,1.0,7.0,4.0,11.0,0.0,0.0,0.0,5.0,4.0,824.0,44.0,44.0,1.0,3.0,0.0,13.0,5-2,L/L,548850.0,910.0,http://stats.ncaa.org/players/7993633?year_stat_category_id=15001,,,d3-playerid-26588
2023,Medaille,Empire 8,3.0,6.0,Aaron Huddleston,So,OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,R/R,548771.0,863.0,http://stats.ncaa.org/players/7817027?year_stat_category_id=15001,,,d3-playerid-32802
2023,Wis.-Oshkosh,WIAC,3.0,4.0,Aaron Huibregtse,So,P,11.0,0.0,5.54,13.0,21.0,9.0,8.0,2.0,11.0,0.0,64.0,58.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,156.0,14.0,14.0,0.0,0.0,1.0,2.0,5-9,-/R,548676.0,1473.0,http://stats.ncaa.org/players/7814049?year_stat_category_id=15001,,,d3-playerid-5756
2023,Wells,United East,3.0,27.0,Aaron Izquierdo,Jr,1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,,548659.0,30071.0,http://stats.ncaa.org/players/7813558?year_stat_category_id=15001,,,d3-playerid-26593
2023,Skidmore,Liberty League,3.0,16.0,Aaron Kats,Jr,P,8.0,0.0,5.59,9.2,11.0,13.0,6.0,10.0,11.0,0.0,55.0,40.0,3.0,0.0,0.0,0.0,2.0,5.0,0.0,5.0,4.0,0.0,0.0,173.0,7.0,9.0,2.0,0.0,0.0,4.0,-,R/R,548630.0,24197.0,http://stats.ncaa.org/players/7812683?year_stat_category_id=15001,,,d3-playerid-36056
2023,Plymouth St.,Little East,3.0,27.0,Aaron Kent,So,P,5.0,0.0,18.0,4.0,8.0,8.0,8.0,9.0,5.0,0.0,30.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99.0,4.0,3.0,0.0,0.0,0.0,3.0,5-10,R/L,548596.0,867.0,http://stats.ncaa.org/players/8010476?year_stat_category_id=15001,,,d3-playerid-3010
2023,SUNY Poly,North Atlantic,3.0,25.0,Aaron Kifer,So,P,11.0,8.0,4.86,50.0,67.0,31.0,27.0,19.0,26.0,1.0,232.0,203.0,13.0,1.0,0.0,4.0,2.0,4.0,1.0,3.0,2.0,3.0,3.0,232.0,64.0,47.0,3.0,4.0,1.0,4.0,6-4,R/R,548753.0,30026.0,http://stats.ncaa.org/players/7816473?year_stat_category_id=15001,,,d3-playerid-10478
2023,William Peace,USA South,3.0,53.0,Aaron Kimbel,Fr,1B,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-,,548760.0,842.0,http://stats.ncaa.org/players/7991129?year_stat_category_id=15001,,,d3-playerid-9471
2023,Gettysburg,Centennial,3.0,20.0,Aaron Kirby,Sr,INF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5-9,R/R,548883.0,9683.0,http://stats.ncaa.org/players/7820338?year_stat_category_id=15001,,,d3-playerid-17189
2023,Randolph-Macon,ODAC,3.0,16.0,Aaron Lautenschlager,So,INF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6-1,R/R,548601.0,903.0,http://stats.ncaa.org/players/7811744?year_stat_category_id=15001,,,d3-playerid-35524
2023,Centre,SAA,3.0,3.0,Aaron Lopez,Fr,INF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,,548846.0,30169.0,http://stats.ncaa.org/players/7981950?year_stat_category_id=15001,,,d3-playerid-8469
2023,Wentworth,CCC,3.0,2.0,Aaron Lundgren,Sr,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5-8,R/R,548660.0,839.0,http://stats.ncaa.org/players/7813586?year_stat_category_id=15001,,,d3-playerid-13625
2023,Ill. Wesleyan,CCIW,3.0,8.0,Aaron Miranda,Jr,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5-11,R/R,548900.0,836.0,http://stats.ncaa.org/players/7987700?year_stat_category_id=15001,,,d3-playerid-32296
2023,Emory,UAA,3.0,28.0,Aaron Mishoulam,Sr,P,11.0,11.0,3.28,60.1,55.0,26.0,22.0,25.0,63.0,0.0,272.0,228.0,6.0,0.0,3.0,1.0,10.0,14.0,1.0,0.0,0.0,2.0,3.0,965.0,51.0,56.0,7.0,2.0,0.0,15.0,6-7,R/R,548874.0,1471.0,http://stats.ncaa.org/players/7820110?year_stat_category_id=15001,,,d3-playerid-5838
2023,Rockford,NACC,3.0,24.0,Aaron Monti,Jr,P,9.0,7.0,10.97,32.0,49.0,44.0,39.0,28.0,22.0,0.0,178.0,141.0,15.0,2.0,0.0,5.0,10.0,7.0,0.0,0.0,0.0,2.0,0.0,133.0,19.0,49.0,2.0,4.0,0.0,5.0,6-1,R/R,548610.0,30097.0,http://stats.ncaa.org/players/7812010?year_stat_category_id=15001,,,d3-playerid-11934
2023,Sul Ross St.,ASC,3.0,3.0,Aaron Morales,So,OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6-0,L/R,548728.0,14825.0,http://stats.ncaa.org/players/7997210?year_stat_category_id=15001,,,d3-playerid-23960
2023,Martin Luther,UMAC,3.0,21.0,Aaron Neyhart,So,OF,3.0,0.0,11.57,2.1,2.0,3.0,3.0,4.0,0.0,0.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,15.0,3.0,4.0,0.0,0.0,0.0,0.0,5-10,R/R,548748.0,30115.0,http://stats.ncaa.org/players/7816288?year_stat_category_id=15001,,,d3-playerid-8912
2023,Widener,MAC Commonwealth,3.0,3.0,Aaron Nuble,Sr,INF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6-1,R/R,548670.0,28744.0,http://stats.ncaa.org/players/7813861?year_stat_category_id=15001,,,d3-playerid-4562
2023,Dominican (IL),NACC,3.0,25.0,Aaron O'Grady,,p,6.0,0.0,5.73,11.0,12.0,9.0,7.0,6.0,5.0,0.0,52.0,46.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,13.0,13.0,0.0,0.0,0.0,1.0,6-2,R/R,548725.0,30097.0,http://stats.ncaa.org/players/8021037?year_stat_category_id=15001,,,d3-playerid-22692
2023,Capital,OAC,3.0,31.0,Aaron Olech,Sr,P,12.0,0.0,10.0,18.0,32.0,23.0,20.0,6.0,9.0,0.0,95.0,81.0,5.0,2.0,0.0,2.0,0.0,5.0,0.0,5.0,4.0,0.0,3.0,272.0,20.0,20.0,0.0,0.0,0.0,5.0,-,,548837.0,901.0,http://stats.ncaa.org/players/7818934?year_stat_category_id=15001,,,d3-playerid-2693
2023,Arcadia,MAC Freedom,3.0,20.0,Aaron Oswalt,So,UT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,,548693.0,28745.0,http://stats.ncaa.org/players/8022650?year_stat_category_id=15001,,,d3-playerid-31335
2023,Messiah,MAC Commonwealth,3.0,23.0,Aaron Renniger,So,P,8.0,0.0,6.48,8.1,7.0,11.0,6.0,10.0,8.0,0.0,45.0,33.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,168.0,3.0,13.0,0.0,1.0,0.0,3.0,-,,548931.0,28744.0,http://stats.ncaa.org/players/7821827?year_stat_category_id=15001,,,d3-playerid-3264
2023,Carleton,MIAC,3.0,13.0,Aaron Rice,So,cf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,R/R,548838.0,882.0,http://stats.ncaa.org/players/7818980?year_stat_category_id=15001,,,d3-playerid-21298
2023,New England Col.,NECC,3.0,30.0,Aaron Robertson,Jr,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,,548573.0,888.0,http://stats.ncaa.org/players/7810891?year_stat_category_id=15001,,,d3-playerid-33163
