year,team_name,conference,division,Jersey,player_name,Yr,Pos,App,GS,ERA,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,KL,Ht,B/T,team_id,conference_id,player_url,player_id.1,player_id.2,player_id
2024,Occidental,SCIAC,3.0,10.0,A.J. Naha,Sr,C,17.0,5.0,4.62,60.1,57.0,38.0,31.0,23.0,29.0,0.0,269.0,212.0,11.0,0.0,3.0,7.0,1.0,27.0,0.0,0.0,0.0,4.0,3.0,917.0,59.0,66.0,4.0,5.0,1.0,11.0,6-2,R/R,574500.0,910.0,http://stats.ncaa.org/players/8268406?year_stat_category_id=15081,,,d3-playerid-23087
2024,MSOE,NACC,3.0,11.0,Aagam Shah,So,P,6.0,0.0,2.25,8.0,9.0,6.0,2.0,1.0,6.0,0.0,37.0,33.0,3.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,99.0,6.0,11.0,0.0,0.0,0.0,2.0,-,,574677.0,30097.0,http://stats.ncaa.org/players/8259822?year_stat_category_id=15081,,,d3-playerid-36066
2024,Whittier,SCIAC,3.0,22.0,Aaron  Cazares,So,P,14.0,11.0,10.29,46.1,76.0,57.0,53.0,19.0,47.0,0.0,240.0,210.0,19.0,2.0,1.0,9.0,4.0,3.0,1.0,0.0,0.0,4.0,4.0,753.0,32.0,55.0,3.0,7.0,0.0,13.0,-,,574584.0,910.0,http://stats.ncaa.org/players/8286536?year_stat_category_id=15081,,,d3-playerid-36583
2024,Martin Luther,UMAC,3.0,26.0,Aaron Bode,Sr,P,14.0,0.0,10.2,15.0,19.0,26.0,17.0,16.0,13.0,0.0,84.0,59.0,7.0,1.0,0.0,1.0,6.0,8.0,0.0,4.0,1.0,1.0,0.0,33.0,15.0,9.0,0.0,0.0,0.0,6.0,-,,574663.0,30115.0,http://stats.ncaa.org/players/8261925?year_stat_category_id=15081,,,d3-playerid-32553
2024,Alfred,Empire 8,3.0,21.0,Aaron Buck,Sr,P,6.0,5.0,18.0,19.0,41.0,52.0,38.0,28.0,6.0,0.0,133.0,100.0,6.0,1.0,0.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,1.0,395.0,22.0,25.0,0.0,5.0,0.0,2.0,5-10,R/R,575837.0,863.0,http://stats.ncaa.org/players/8411086?year_stat_category_id=15081,,,d3-playerid-9996
2024,Brevard,USA South,3.0,40.0,Aaron Burchett,Fr,OF,10.0,0.0,6.92,13.0,18.0,12.0,10.0,7.0,12.0,0.0,70.0,53.0,6.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,2.0,1.0,196.0,13.0,12.0,0.0,0.0,1.0,3.0,6-1,R/R,574867.0,842.0,http://stats.ncaa.org/players/8526999?year_stat_category_id=15081,,,d3-playerid-30489
2024,Luther,American Rivers,3.0,42.0,Aaron Clark,So,P,5.0,0.0,3.6,10.0,11.0,6.0,4.0,5.0,6.0,0.0,48.0,39.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,3.0,1.0,0.0,41.0,11.0,10.0,0.0,0.0,0.0,2.0,6-6,R/R,574833.0,864.0,http://stats.ncaa.org/players/8260237?year_stat_category_id=15081,,,d3-playerid-7937
2024,Western New Eng.,CCC,3.0,6.0,Aaron Cole,Sr,UT,5.0,0.0,2.45,3.2,2.0,1.0,1.0,2.0,3.0,0.0,15.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,4.0,4.0,0.0,2.0,0.0,2.0,5-10,R/R,574579.0,839.0,http://stats.ncaa.org/players/8286749?year_stat_category_id=15081,,,d3-playerid-35481
2024,Moravian,Landmark,3.0,19.0,Aaron Flyte,Sr,P,10.0,8.0,5.07,49.2,54.0,31.0,28.0,16.0,28.0,1.0,218.0,193.0,6.0,1.0,0.0,5.0,2.0,4.0,0.0,3.0,2.0,1.0,4.0,661.0,41.0,72.0,3.0,4.0,0.0,6.0,6-0,L/R,574868.0,30101.0,http://stats.ncaa.org/players/8274430?year_stat_category_id=15081,,,d3-playerid-26451
2024,Hobart,Liberty League,3.0,21.0,Aaron Forgues,So,P,9.0,6.0,4.73,26.2,29.0,23.0,14.0,11.0,34.0,0.0,128.0,109.0,7.0,0.0,1.0,2.0,8.0,7.0,0.0,0.0,0.0,0.0,1.0,408.0,19.0,22.0,1.0,1.0,0.0,7.0,6-2,R/R,574873.0,24197.0,http://stats.ncaa.org/players/8279753?year_stat_category_id=15081,,,d3-playerid-6446
2024,Me.-Farmington,North Atlantic,3.0,31.0,Aaron Goschke,Sr,P,10.0,9.0,6.64,39.1,42.0,38.0,29.0,22.0,41.0,0.0,193.0,154.0,8.0,1.0,0.0,4.0,6.0,10.0,0.0,0.0,0.0,2.0,5.0,685.0,19.0,52.0,1.0,5.0,0.0,18.0,5-8,R/L,574836.0,30026.0,http://stats.ncaa.org/players/8261126?year_stat_category_id=15081,,,d3-playerid-243
2024,Marywood,Atlantic East,3.0,30.0,Aaron Gutierrez,Sr,P,2.0,0.0,27.0,1.2,5.0,5.0,5.0,3.0,3.0,0.0,13.0,9.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6-0,R/R,574842.0,30233.0,http://stats.ncaa.org/players/8274254?year_stat_category_id=15081,,,d3-playerid-423
2024,Claremont-M-S,SCIAC,3.0,16.0,Aaron Herst,So,P,12.0,11.0,5.82,55.2,74.0,38.0,36.0,21.0,46.0,0.0,262.0,236.0,11.0,1.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,871.0,59.0,50.0,4.0,2.0,0.0,16.0,5-2,L/L,574765.0,910.0,http://stats.ncaa.org/players/8287880?year_stat_category_id=15081,,,d3-playerid-12777
2024,Wis.-Oshkosh,WIAC,3.0,4.0,Aaron Huibregtse,Jr,P,13.0,0.0,6.46,23.2,27.0,17.0,17.0,8.0,19.0,0.0,104.0,94.0,7.0,0.0,0.0,5.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,154.0,23.0,25.0,1.0,2.0,0.0,6.0,5-9,-/R,574591.0,1473.0,http://stats.ncaa.org/players/8266377?year_stat_category_id=15081,,,d3-playerid-6438
2024,Skidmore,Liberty League,3.0,16.0,Aaron Kats,Sr,P,10.0,2.0,8.8,15.1,23.0,19.0,15.0,6.0,8.0,0.0,77.0,65.0,4.0,2.0,1.0,0.0,2.0,4.0,0.0,5.0,5.0,1.0,1.0,199.0,15.0,19.0,2.0,0.0,0.0,3.0,-,R/R,574545.0,24197.0,http://stats.ncaa.org/players/8267578?year_stat_category_id=15081,,,d3-playerid-36191
2024,SUNY Poly,North Atlantic,3.0,25.0,Aaron Kifer,Jr,P,9.0,9.0,5.13,52.2,74.0,38.0,30.0,8.0,31.0,0.0,252.0,225.0,11.0,1.0,0.0,8.0,2.0,10.0,0.0,0.0,0.0,5.0,3.0,324.0,62.0,57.0,4.0,3.0,0.0,8.0,6-4,R/R,574668.0,30026.0,http://stats.ncaa.org/players/8277590?year_stat_category_id=15081,,,d3-playerid-6973
2024,Albertus Magnus,Great Northeast,3.0,28.0,Aaron McIntyre,Fr,P,12.0,0.0,4.88,27.2,31.0,17.0,15.0,7.0,28.0,0.0,121.0,110.0,4.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,377.0,32.0,19.0,1.0,0.0,1.0,15.0,5-7,L/R,574656.0,23257.0,http://stats.ncaa.org/players/8595907?year_stat_category_id=15081,,,d3-playerid-5189
2024,Greensboro,USA South,3.0,9.0,Aaron McInvale,Jr,P,11.0,8.0,9.87,48.1,67.0,57.0,53.0,29.0,37.0,0.0,260.0,206.0,11.0,1.0,0.0,8.0,4.0,20.0,0.0,0.0,0.0,5.0,0.0,376.0,48.0,53.0,2.0,1.0,0.0,8.0,-,,574800.0,842.0,http://stats.ncaa.org/players/8424766?year_stat_category_id=15081,,,d3-playerid-13811
2024,Rockford,NACC,3.0,24.0,Aaron Monti,Sr,P,12.0,5.0,12.72,29.0,41.0,46.0,41.0,43.0,17.0,0.0,171.0,115.0,9.0,2.0,0.0,2.0,12.0,7.0,0.0,2.0,0.0,6.0,0.0,195.0,37.0,22.0,0.0,6.0,0.0,5.0,6-1,R/R,574525.0,30097.0,http://stats.ncaa.org/players/8283636?year_stat_category_id=15081,,,d3-playerid-34852
2024,Dominican (IL),NACC,3.0,25.0,Aaron O'Grady,So,P,15.0,0.0,7.36,22.0,28.0,27.0,18.0,15.0,20.0,0.0,116.0,93.0,2.0,0.0,0.0,0.0,6.0,7.0,1.0,0.0,0.0,0.0,1.0,152.0,14.0,28.0,1.0,1.0,0.0,6.0,6-2,R/R,574640.0,30097.0,http://stats.ncaa.org/players/8281059?year_stat_category_id=15081,,,d3-playerid-19803
2024,Northwestern-St. Paul,UMAC,3.0,6.0,Aaron Severson,Sr,INF,11.0,11.0,7.74,52.1,55.0,49.0,45.0,34.0,44.0,0.0,256.0,206.0,9.0,2.0,0.0,7.0,12.0,13.0,0.0,0.0,0.0,1.0,2.0,272.0,54.0,52.0,3.0,5.0,0.0,13.0,-,,574694.0,30115.0,http://stats.ncaa.org/players/8266164?year_stat_category_id=15081,,,d3-playerid-4643
2024,Wis.-Eau Claire,WIAC,3.0,37.0,Aaron Skrypek,So,P,3.0,0.0,9.0,6.0,8.0,6.0,6.0,5.0,6.0,0.0,33.0,23.0,2.0,0.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,1.0,2.0,66.0,1.0,11.0,0.0,0.0,0.0,2.0,6-3,L/L,574857.0,1473.0,http://stats.ncaa.org/players/8276273?year_stat_category_id=15081,,,d3-playerid-19089
2024,Carleton,MIAC,3.0,9.0,Aaron Thorne,Sr,OF,5.0,0.0,15.88,5.2,14.0,15.0,10.0,5.0,4.0,0.0,38.0,32.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,10.0,0.0,0.0,0.0,3.0,-,R/R,574753.0,882.0,http://stats.ncaa.org/players/8265177?year_stat_category_id=15081,,,d3-playerid-8855
2024,Neb. Wesleyan,American Rivers,3.0,99.0,Abe Pease,Jr,P,2.0,0.0,67.5,1.1,9.0,10.0,10.0,1.0,2.0,0.0,14.0,12.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,-,,574487.0,864.0,http://stats.ncaa.org/players/8278927?year_stat_category_id=15081,,,d3-playerid-5936
2024,Olivet,Michigan Intercol. Ath. Assn.,3.0,54.0,Abraham Hanna,So,P,1.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6-4,R/R,574504.0,873.0,http://stats.ncaa.org/players/8271579?year_stat_category_id=15081,,,d3-playerid-2584
2024,Guilford,ODAC,3.0,13.0,Adam Anderson,Sr,P,5.0,2.0,12.15,6.2,12.0,11.0,9.0,3.0,6.0,0.0,37.0,29.0,2.0,2.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,126.0,4.0,9.0,0.0,1.0,0.0,0.0,5-10,R/L,574620.0,903.0,http://stats.ncaa.org/players/8425276?year_stat_category_id=15081,,,d3-playerid-12763
2024,York (PA),MAC Commonwealth,3.0,30.0,Adam Baeumel,Fr,P,5.0,0.0,0.0,4.2,4.0,3.0,0.0,2.0,6.0,0.0,21.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,25.0,4.0,3.0,0.0,0.0,0.0,2.0,6-2,R/L,574602.0,28744.0,http://stats.ncaa.org/players/8447805?year_stat_category_id=15081,,,d3-playerid-34240
2024,Augustana (IL),CCIW,3.0,11.0,Adam Bendoraitis,Sr,P,17.0,11.0,3.98,52.0,45.0,37.0,23.0,39.0,47.0,0.0,249.0,201.0,11.0,1.0,2.0,5.0,4.0,6.0,0.0,1.0,0.0,2.0,0.0,810.0,46.0,59.0,7.0,5.0,0.0,18.0,-,L/R,574731.0,836.0,http://stats.ncaa.org/players/8287315?year_stat_category_id=15081,,,d3-playerid-15576
2024,Gustavus Adolphus,MIAC,3.0,29.0,Adam Biewen,Sr,P,12.0,9.0,4.91,51.1,52.0,32.0,28.0,14.0,49.0,0.0,221.0,198.0,13.0,1.0,0.0,6.0,2.0,6.0,0.0,6.0,3.0,2.0,1.0,271.0,54.0,41.0,5.0,1.0,1.0,16.0,-,,574803.0,882.0,http://stats.ncaa.org/players/8277787?year_stat_category_id=15081,,,d3-playerid-15518
2024,SUNY Cobleskill,North Atlantic,3.0,9.0,Adam Champlin,Fr,P,10.0,0.0,11.25,12.0,16.0,22.0,15.0,9.0,12.0,0.0,72.0,54.0,3.0,1.0,1.0,1.0,2.0,7.0,0.0,5.0,3.0,0.0,2.0,137.0,14.0,10.0,2.0,2.0,0.0,6.0,6-0,R/R,574709.0,30026.0,http://stats.ncaa.org/players/8590436?year_stat_category_id=15081,,,d3-playerid-26588
2024,Westminster (PA),PAC,3.0,23.0,Adam Coppins,Jr,P,3.0,0.0,21.6,3.1,11.0,8.0,8.0,1.0,1.0,0.0,21.0,20.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,21.0,5.0,3.0,0.0,0.0,0.0,0.0,6-2,R/R,574647.0,907.0,http://stats.ncaa.org/players/8270075?year_stat_category_id=15081,,,d3-playerid-32802
2024,Messiah,MAC Commonwealth,3.0,23.0,Adam Dressler,So,OF,6.0,1.0,5.14,7.0,5.0,4.0,4.0,5.0,5.0,0.0,34.0,26.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,118.0,10.0,5.0,0.0,0.0,0.0,4.0,-,,574846.0,28744.0,http://stats.ncaa.org/players/8266778?year_stat_category_id=15081,,,d3-playerid-5756
2024,Hampden-Sydney,ODAC,3.0,59.0,Adam Emhoff,Fr,P,7.0,7.0,13.94,20.2,26.0,35.0,32.0,19.0,24.0,0.0,116.0,82.0,6.0,3.0,0.0,2.0,5.0,11.0,0.0,0.0,0.0,1.0,3.0,384.0,18.0,17.0,2.0,4.0,0.0,8.0,-,L/L,574806.0,903.0,http://stats.ncaa.org/players/8590702?year_stat_category_id=15081,,,d3-playerid-26593
2024,VTSU Lyndon,North Atlantic,3.0,5.0,Adam English,Jr,P,9.0,1.0,12.34,11.2,17.0,22.0,16.0,14.0,7.0,0.0,66.0,46.0,5.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,230.0,9.0,15.0,0.0,2.0,0.0,2.0,5-11,L/L,574706.0,30026.0,http://stats.ncaa.org/players/8284794?year_stat_category_id=15081,,,d3-playerid-36056
2024,Albright,MAC Commonwealth,3.0,28.0,Adam Ferdock,Sr,P,10.0,2.0,4.05,20.0,21.0,15.0,9.0,4.0,9.0,0.0,93.0,83.0,5.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,248.0,18.0,29.0,1.0,2.0,0.0,1.0,-,,574724.0,28744.0,http://stats.ncaa.org/players/8273176?year_stat_category_id=15081,,,d3-playerid-3010
2024,St. Mary's (MD),United East,3.0,43.0,Adam Ferony,Fr,P,2.0,0.0,33.75,1.1,4.0,6.0,5.0,2.0,1.0,0.0,12.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,-,R/R,574534.0,30071.0,http://stats.ncaa.org/players/8426588?year_stat_category_id=15081,,,d3-playerid-10478
2024,Capital,OAC,3.0,4.0,Adam Frump,So,P,9.0,0.0,13.5,9.1,16.0,18.0,14.0,4.0,7.0,0.0,55.0,43.0,4.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,134.0,9.0,11.0,0.0,1.0,0.0,1.0,-,,574752.0,901.0,http://stats.ncaa.org/players/8286349?year_stat_category_id=15081,,,d3-playerid-9471
2024,Emory,UAA,3.0,44.0,Adam Geller,So,UT,12.0,4.0,5.4,28.1,30.0,25.0,17.0,22.0,39.0,0.0,145.0,118.0,4.0,0.0,0.0,2.0,12.0,4.0,2.0,0.0,0.0,1.0,0.0,435.0,21.0,23.0,2.0,2.0,0.0,14.0,6-2,R/R,574789.0,1471.0,http://stats.ncaa.org/players/8259782?year_stat_category_id=15081,,,d3-playerid-17189
2024,CWRU,UAA,3.0,3.0,Adam Hamilton,So,P,1.0,0.0,36.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,3.0,0.0,0.0,0.0,0.0,6-1,R/R,574756.0,1471.0,http://stats.ncaa.org/players/8283439?year_stat_category_id=15081,,,d3-playerid-35524
2024,Webster,SLIAC,3.0,55.0,Adam Hill,Fr,1B,10.0,1.0,6.6,15.0,15.0,14.0,11.0,9.0,17.0,0.0,71.0,59.0,5.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,270.0,19.0,9.0,1.0,0.0,0.0,5.0,-,,574573.0,12974.0,http://stats.ncaa.org/players/8269995?year_stat_category_id=15081,,,d3-playerid-8469
2024,Wis.-Superior,UMAC,3.0,35.0,Adam Jensen,So,P,12.0,3.0,7.04,23.0,29.0,19.0,18.0,8.0,17.0,0.0,111.0,95.0,7.0,1.0,1.0,2.0,2.0,6.0,0.0,4.0,3.0,0.0,2.0,76.0,22.0,27.0,1.0,2.0,1.0,5.0,6-1,R/R,574595.0,30115.0,http://stats.ncaa.org/players/8593762?year_stat_category_id=15081,,,d3-playerid-13625
2024,UMass Dartmouth,Little East,3.0,23.0,Adam Maher,Jr,P,11.0,10.0,3.45,57.1,41.0,27.0,22.0,19.0,84.0,1.0,233.0,205.0,9.0,2.0,0.0,4.0,2.0,5.0,0.0,0.0,0.0,2.0,2.0,777.0,28.0,51.0,6.0,3.0,0.0,22.0,-,,574547.0,867.0,http://stats.ncaa.org/players/8263485?year_stat_category_id=15081,,,d3-playerid-32296
2024,Lasell,Great Northeast,3.0,20.0,Adam Marsh,Jr,P,13.0,6.0,3.81,54.1,51.0,29.0,23.0,30.0,55.0,1.0,245.0,207.0,5.0,1.0,1.0,2.0,7.0,3.0,0.0,0.0,0.0,4.0,1.0,513.0,39.0,60.0,5.0,0.0,2.0,9.0,5-11,R/R,574659.0,23257.0,http://stats.ncaa.org/players/8279135?year_stat_category_id=15081,,,d3-playerid-5838
2024,Framingham St.,MASCAC,3.0,19.0,Adam Martin,So,P,10.0,5.0,7.01,25.2,31.0,27.0,20.0,16.0,26.0,0.0,136.0,109.0,5.0,1.0,0.0,3.0,3.0,7.0,0.0,0.0,0.0,2.0,2.0,208.0,25.0,24.0,2.0,1.0,0.0,10.0,6-4,R/R,574794.0,870.0,http://stats.ncaa.org/players/8268911?year_stat_category_id=15081,,,d3-playerid-11934
2024,Wis. Lutheran,NACC,3.0,37.0,Adam Meier,So,P,3.0,0.0,1.8,5.0,2.0,4.0,1.0,3.0,1.0,0.0,23.0,18.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,6.0,0.0,0.0,0.0,0.0,6-1,R/R,574665.0,30097.0,http://stats.ncaa.org/players/8282423?year_stat_category_id=15081,,,d3-playerid-23960
2024,Piedmont,CCS,3.0,16.0,Adam Metivier,Sr,P,13.0,13.0,3.7,73.0,89.0,38.0,30.0,10.0,43.0,0.0,318.0,301.0,13.0,2.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,3.0,2.0,436.0,51.0,116.0,4.0,5.0,0.0,13.0,5-11,L/L,574678.0,30251.0,http://stats.ncaa.org/players/8261513?year_stat_category_id=15081,,,d3-playerid-8912
2024,Haverford,Centennial,3.0,24.0,Adam Naegelen,Fr,P,9.0,0.0,17.25,12.0,13.0,24.0,23.0,16.0,10.0,0.0,72.0,45.0,2.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,0.0,1.0,2.0,180.0,14.0,11.0,0.0,0.0,0.0,7.0,6-2,R/R,574808.0,9683.0,http://stats.ncaa.org/players/8593893?year_stat_category_id=15081,,,d3-playerid-4562
2024,Texas Lutheran,SCAC,3.0,24.0,Adam Peavy,So,UT,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,6-3,R/R,574644.0,835.0,http://stats.ncaa.org/players/8261075?year_stat_category_id=15081,,,d3-playerid-22692
2024,Colby,NESCAC,3.0,37.0,Adam Schwartz,So,P,3.0,0.0,10.13,2.2,3.0,3.0,3.0,3.0,1.0,0.0,13.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,36.0,3.0,3.0,0.0,0.0,0.0,1.0,-,,574769.0,12817.0,http://stats.ncaa.org/players/8265864?year_stat_category_id=15081,,,d3-playerid-2693
2024,Coe,American Rivers,3.0,39.0,Adam Severson,So,,6.0,0.0,3.0,6.0,8.0,8.0,2.0,6.0,6.0,0.0,36.0,27.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,27.0,6.0,5.0,0.0,0.0,0.0,0.0,-,,574768.0,864.0,http://stats.ncaa.org/players/8260020?year_stat_category_id=15081,,,d3-playerid-31335
2024,Susquehanna,Landmark,3.0,40.0,Adam Stuck,Sr,P,12.0,2.0,5.71,17.1,18.0,16.0,11.0,17.0,6.0,0.0,93.0,70.0,6.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,313.0,25.0,19.0,1.0,1.0,2.0,4.0,6-3,R/R,574553.0,30101.0,http://stats.ncaa.org/players/8259060?year_stat_category_id=15081,,,d3-playerid-3264
2024,WPI,NEWMAC,3.0,6.0,Adam Tedesco,Sr,OF,9.0,0.0,9.0,8.0,10.0,10.0,8.0,6.0,5.0,0.0,43.0,32.0,4.0,0.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,169.0,8.0,9.0,0.0,0.0,0.0,2.0,5-8,R/R,574599.0,890.0,http://stats.ncaa.org/players/8273470?year_stat_category_id=15081,,,d3-playerid-21298
2024,Asbury,DIII Independent,3.0,37.0,Adam Thompson,Fr,P,7.0,0.0,5.25,12.0,9.0,7.0,7.0,8.0,9.0,0.0,52.0,43.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,168.0,11.0,14.0,1.0,0.0,0.0,3.0,6-0,R/R,574863.0,99020.0,http://stats.ncaa.org/players/8424845?year_stat_category_id=15081,,,d3-playerid-33163
