Unnamed: 0,year,team_name,conference,division,Jersey,player_name,Yr,Pos,GP,GS,BA,OBPct,SlgPct,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,RBI2out,Ht,B/T,team_id,conference_id,player_id,player_url
1680,2023,Cornell,Ivy League,1,20,Ethan Hamill,Fr,P,11,11,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-3,R/R,548127,865,7987283?year_stat_category_id=15000,http://stats.ncaa.org/players/7987283?year_stat_category_id=15000
1681,2023,Cornell,Ivy League,1,31,John Gerfen,Fr,P,10,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/L,548127,865,7987287?year_stat_category_id=15000,http://stats.ncaa.org/players/7987287?year_stat_category_id=15000
1682,2023,Creighton,Big East,1,50,Cade Lommel,Jr,P,12,4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,L/L,548128,30184,7825925?year_stat_category_id=15000,http://stats.ncaa.org/players/7825925?year_stat_category_id=15000
1683,2023,Creighton,Big East,1,16,Malakai Vetock,So,P,17,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,R/R,548128,30184,7825926?year_stat_category_id=15000,http://stats.ncaa.org/players/7825926?year_stat_category_id=15000
1684,2023,Creighton,Big East,1,3,Andrew Meggs,Sr,INF,49,48,0.215,0.324,0.258,33,186,40,5,0,48,1,24,28,3,2,8,26,6,2,3,4,0,0,5-11,R/R,548128,30184,7825927?year_stat_category_id=15000,http://stats.ncaa.org/players/7825927?year_stat_category_id=15000
1685,2023,Creighton,Big East,1,34,Jack Grace,Jr,OF,47,44,0.295,0.364,0.519,23,156,46,2,0,81,11,31,16,2,2,0,54,1,1,0,1,0,0,6-3,R/R,548128,30184,7825931?year_stat_category_id=15000,http://stats.ncaa.org/players/7825931?year_stat_category_id=15000
1686,2023,Creighton,Big East,1,30,Shane Curtin,Fr,P,7,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,L/L,548128,30184,7989156?year_stat_category_id=15000,http://stats.ncaa.org/players/7989156?year_stat_category_id=15000
1687,2023,Creighton,Big East,1,13,Tommy Steier,Sr,P,22,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,R/R,548128,30184,7825935?year_stat_category_id=15000,http://stats.ncaa.org/players/7825935?year_stat_category_id=15000
1688,2023,Creighton,Big East,1,19,Ryan Windham,Sr,P,14,14,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,548128,30184,7825936?year_stat_category_id=15000,http://stats.ncaa.org/players/7825936?year_stat_category_id=15000
1689,2023,Creighton,Big East,1,27,Paul Bergstrom,Sr,P,21,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,R/L,548128,30184,7825937?year_stat_category_id=15000,http://stats.ncaa.org/players/7825937?year_stat_category_id=15000
1690,2023,Creighton,Big East,1,40,Zach Reynolds,Jr,OF,15,0,0.125,0.125,0.125,1,8,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,6-1,R/R,548128,30184,7825942?year_stat_category_id=15000,http://stats.ncaa.org/players/7825942?year_stat_category_id=15000
1691,2023,Creighton,Big East,1,45,Daniel Hammond,Jr,P,17,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,R/R,548128,30184,7825945?year_stat_category_id=15000,http://stats.ncaa.org/players/7825945?year_stat_category_id=15000
1692,2023,Creighton,Big East,1,24,Nolan Clifford,Jr,INF,47,47,0.263,0.372,0.377,27,167,44,8,1,63,3,26,27,3,2,10,40,2,6,1,3,0,0,5-9,L/R,548128,30184,7825947?year_stat_category_id=15000,http://stats.ncaa.org/players/7825947?year_stat_category_id=15000
1693,2023,Creighton,Big East,1,2,Sterling Hayes,Sr,INF,46,45,0.303,0.416,0.436,31,165,50,16,0,72,2,28,24,8,0,1,32,4,0,1,4,1,0,6-0,R/R,548128,30184,7825948?year_stat_category_id=15000,http://stats.ncaa.org/players/7825948?year_stat_category_id=15000
1694,2023,Creighton,Big East,1,44,Jack Peluso,Jr,OF,6,0,0.167,0.167,0.167,0,6,1,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,6-3,R/R,548128,30184,7825949?year_stat_category_id=15000,http://stats.ncaa.org/players/7825949?year_stat_category_id=15000
1695,2023,Creighton,Big East,1,55,Dominic  Cancellieri,Jr,P,14,10,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-10,R/R,548128,30184,,
1696,2023,Creighton,Big East,1,20,Tate  Gillen,Fr,OF,34,24,0.299,0.455,0.351,19,77,23,4,0,27,0,7,16,6,0,6,12,1,0,0,4,2,0,5-11,L/L,548128,30184,,
1697,2023,Creighton,Big East,1,22,Hogan  Helligso,So,C,42,35,0.314,0.4,0.458,24,118,37,9,1,54,2,19,14,3,0,5,30,5,2,1,4,0,0,5-11,R/R,548128,30184,,
1698,2023,Creighton,Big East,1,35,Tommy  Lamb,Jr,P,20,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,L/L,548128,30184,,
1699,2023,Creighton,Big East,1,38,Marc  Lidd,Sr,P,19,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-4,R/R,548128,30184,,
1700,2023,Creighton,Big East,1,11,Ben  North,So,INF,49,48,0.173,0.309,0.263,27,156,27,6,1,41,2,13,19,12,1,5,47,3,2,1,2,0,0,6-0,R/R,548128,30184,,
1701,2023,Creighton,Big East,1,1,Nolan  Sailors,So,INF,49,49,0.266,0.361,0.438,42,192,51,15,3,84,4,31,22,9,4,3,54,5,4,0,11,1,0,5-11,L/R,548128,30184,,
1702,2023,Creighton,Big East,1,15,Kyle  Hess,Jr,INF,6,4,0.231,0.267,0.308,0,13,3,1,0,4,0,3,0,1,1,1,6,0,0,0,1,0,0,6-1,L/R,548128,30184,,
1703,2023,Creighton,Big East,1,14,Anthony Watts,Fr,P,14,8,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-4,R/R,548128,30184,7989147?year_stat_category_id=15000,http://stats.ncaa.org/players/7989147?year_stat_category_id=15000
1704,2023,Creighton,Big East,1,5,Ben Gbur,Sr,OF,43,35,0.17,0.29,0.348,15,112,19,5,0,39,5,18,15,4,0,3,35,1,4,0,3,0,0,6-5,R/R,548128,30184,7989158?year_stat_category_id=15000,http://stats.ncaa.org/players/7989158?year_stat_category_id=15000
1705,2023,Creighton,Big East,1,28,Colby Canales,Jr,INF,23,13,0.283,0.377,0.565,6,46,13,7,0,26,2,10,7,0,0,0,18,0,0,0,0,0,0,6-2,R/R,548128,30184,7989162?year_stat_category_id=15000,http://stats.ncaa.org/players/7989162?year_stat_category_id=15000
1706,2023,Creighton,Big East,1,18,Tommy Gross,Fr,P,6,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/R,548128,30184,7989197?year_stat_category_id=15000,http://stats.ncaa.org/players/7989197?year_stat_category_id=15000
1707,2023,Creighton,Big East,1,7,Cooper Dulich,So,SS,12,2,0.111,0.429,0.111,2,9,1,0,0,1,0,0,5,0,0,0,0,1,0,0,1,0,0,6-2,R/R,548128,30184,7989161?year_stat_category_id=15000,http://stats.ncaa.org/players/7989161?year_stat_category_id=15000
1708,2023,Creighton,Big East,1,23,Tyler Lozano,Sr,C,47,47,0.268,0.348,0.421,29,183,49,9,2,77,5,40,22,2,3,0,41,4,1,0,2,1,0,5-11,R/R,548128,30184,7989163?year_stat_category_id=15000,http://stats.ncaa.org/players/7989163?year_stat_category_id=15000
1709,2023,Creighton,Big East,1,29,Justin Kleinsorge,Sr,P,14,12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-3,R/R,548128,30184,7989207?year_stat_category_id=15000,http://stats.ncaa.org/players/7989207?year_stat_category_id=15000
1710,2023,Creighton,Big East,1,33,Mason Koch,Fr,P,8,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,548128,30184,7989154?year_stat_category_id=15000,http://stats.ncaa.org/players/7989154?year_stat_category_id=15000
1711,2023,DBU,C-USA,1,5,Jaxon Holder,So,OF,16,1,0.286,0.583,0.429,3,7,2,1,0,3,0,1,5,0,0,0,3,0,1,0,0,0,0,5-11,L/R,548054,24312,7823668?year_stat_category_id=15000,http://stats.ncaa.org/players/7823668?year_stat_category_id=15000
1712,2023,DBU,C-USA,1,25,Tyler Schott,So,P,7,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,L/L,548054,24312,7823671?year_stat_category_id=15000,http://stats.ncaa.org/players/7823671?year_stat_category_id=15000
1713,2023,DBU,C-USA,1,45,Kyle Amendt,Jr,P,23,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-5,R/R,548054,24312,7823673?year_stat_category_id=15000,http://stats.ncaa.org/players/7823673?year_stat_category_id=15000
1714,2023,DBU,C-USA,1,38,Zane Russell,Jr,P,17,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/R,548054,24312,7823674?year_stat_category_id=15000,http://stats.ncaa.org/players/7823674?year_stat_category_id=15000
1715,2023,DBU,C-USA,1,47,Alec Baker,Jr,P,24,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-3,R/R,548054,24312,7823675?year_stat_category_id=15000,http://stats.ncaa.org/players/7823675?year_stat_category_id=15000
1716,2023,DBU,C-USA,1,19,Noah Boughton,Jr,INF,27,16,0.273,0.392,0.379,9,66,18,4,0,25,1,7,13,0,0,0,12,0,0,0,2,0,0,6-0,L/R,548054,24312,7985647?year_stat_category_id=15000,http://stats.ncaa.org/players/7985647?year_stat_category_id=15000
1717,2023,DBU,C-USA,1,29,Jace Grady,Jr,OF,63,63,0.309,0.416,0.534,58,249,77,14,3,133,12,39,45,1,1,2,42,1,3,0,25,0,0,5-11,B/R,548054,24312,7823678?year_stat_category_id=15000,http://stats.ncaa.org/players/7823678?year_stat_category_id=15000
1718,2023,DBU,C-USA,1,34,Cole Reeves,Sr,P,10,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-4,R/R,548054,24312,7823682?year_stat_category_id=15000,http://stats.ncaa.org/players/7823682?year_stat_category_id=15000
1719,2023,DBU,C-USA,1,4,George Specht,Sr,UT,58,48,0.228,0.319,0.422,28,180,41,12,1,76,7,39,19,9,8,0,44,1,6,0,5,0,0,6-0,B/R,548054,24312,7823685?year_stat_category_id=15000,http://stats.ncaa.org/players/7823685?year_stat_category_id=15000
1720,2023,DBU,C-USA,1,46,Zach Heaton,Sr,P,16,16,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-5,R/R,548054,24312,7823686?year_stat_category_id=15000,http://stats.ncaa.org/players/7823686?year_stat_category_id=15000
1721,2023,DBU,C-USA,1,12,Luke Heefner,So,INF,52,52,0.243,0.341,0.359,39,181,44,10,1,65,3,23,21,7,2,4,53,3,1,2,12,1,0,6-0,L/R,548054,24312,7823687?year_stat_category_id=15000,http://stats.ncaa.org/players/7823687?year_stat_category_id=15000
1722,2023,DBU,C-USA,1,8,Nathan Humphreys,So,OF,53,53,0.351,0.45,0.644,58,202,71,15,1,130,14,53,35,2,1,0,49,4,2,0,19,2,0,6-2,L/R,548054,24312,7823688?year_stat_category_id=15000,http://stats.ncaa.org/players/7823688?year_stat_category_id=15000
1723,2023,DBU,C-USA,1,33,Conner Mackay,Jr,P,13,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,R/R,548054,24312,7823689?year_stat_category_id=15000,http://stats.ncaa.org/players/7823689?year_stat_category_id=15000
1724,2023,DBU,C-USA,1,3,Miguel Santos,Jr,INF,63,63,0.313,0.363,0.558,61,265,83,18,1,148,15,63,20,4,6,4,48,9,3,2,15,1,0,5-11,R/R,548054,24312,7823691?year_stat_category_id=15000,http://stats.ncaa.org/players/7823691?year_stat_category_id=15000
1725,2023,DBU,C-USA,1,28,Brady Rose,Jr,P,23,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-5,L/L,548054,24312,7823693?year_stat_category_id=15000,http://stats.ncaa.org/players/7823693?year_stat_category_id=15000
1726,2023,DBU,C-USA,1,32,Preston Tabor,So,P,6,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-10,L/L,548054,24312,7823694?year_stat_category_id=15000,http://stats.ncaa.org/players/7823694?year_stat_category_id=15000
1727,2023,DBU,C-USA,1,18,Ryan Johnson,So,P,16,15,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-6,R/R,548054,24312,7823696?year_stat_category_id=15000,http://stats.ncaa.org/players/7823696?year_stat_category_id=15000
1728,2023,DBU,C-USA,1,20,Nate Rombach,Jr,UT,47,46,0.288,0.355,0.455,41,191,55,11,0,87,7,35,20,2,4,1,41,10,2,0,7,0,0,6-4,R/R,548054,24312,7823697?year_stat_category_id=15000,http://stats.ncaa.org/players/7823697?year_stat_category_id=15000
1729,2023,DBU,C-USA,1,42,Bryson Hammer,So,P,14,8,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,L/L,548054,24312,7985634?year_stat_category_id=15000,http://stats.ncaa.org/players/7985634?year_stat_category_id=15000
1730,2023,DBU,C-USA,1,26,Matthew Bollenbacher,Sr,P,19,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,R/R,548054,24312,7985630?year_stat_category_id=15000,http://stats.ncaa.org/players/7985630?year_stat_category_id=15000
1731,2023,DBU,C-USA,1,15,Ethan Mann,Sr,UT,60,59,0.319,0.444,0.695,63,210,67,15,2,146,20,80,43,9,6,0,49,1,2,1,9,0,0,6-1,R/R,548054,24312,7985682?year_stat_category_id=15000,http://stats.ncaa.org/players/7985682?year_stat_category_id=15000
1732,2023,DBU,C-USA,1,11,Joey Nerat,Fr,OF,4,2,0.091,0.091,0.364,1,11,1,0,0,4,1,2,0,0,0,0,7,0,0,0,0,0,0,5-11,L/R,548054,24312,7985688?year_stat_category_id=15000,http://stats.ncaa.org/players/7985688?year_stat_category_id=15000
1733,2023,DBU,C-USA,1,24,Tom Poole,So,UT,50,37,0.246,0.379,0.563,35,142,35,7,4,80,10,32,25,6,1,0,57,0,3,0,9,0,0,6-2,L/R,548054,24312,7985692?year_stat_category_id=15000,http://stats.ncaa.org/players/7985692?year_stat_category_id=15000
1734,2023,DBU,C-USA,1,16,Jaron DeBerry,Jr,P,20,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-3,R/R,548054,24312,7985656?year_stat_category_id=15000,http://stats.ncaa.org/players/7985656?year_stat_category_id=15000
1735,2023,DBU,C-USA,1,30,Braxton Bragg,Jr,P,16,16,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,548054,24312,7985649?year_stat_category_id=15000,http://stats.ncaa.org/players/7985649?year_stat_category_id=15000
1736,2023,DBU,C-USA,1,50,Jerrod Jenkins,Fr,P,4,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/R,548054,24312,7985636?year_stat_category_id=15000,http://stats.ncaa.org/players/7985636?year_stat_category_id=15000
1737,2023,DBU,C-USA,1,2,Kodie Kolden,Sr,INF,62,61,0.353,0.437,0.491,57,232,82,10,2,114,6,35,27,9,2,2,42,2,2,2,21,1,0,6-0,R/R,548054,24312,7985677?year_stat_category_id=15000,http://stats.ncaa.org/players/7985677?year_stat_category_id=15000
1738,2023,DBU,C-USA,1,6,Alex Pendergast,Jr,INF,17,11,0.297,0.35,0.486,7,37,11,1,0,18,2,12,2,1,0,0,6,2,0,0,1,0,0,6-0,R/R,548054,24312,7985690?year_stat_category_id=15000,http://stats.ncaa.org/players/7985690?year_stat_category_id=15000
1739,2023,DBU,C-USA,1,37,Peyton Smith,Fr,P,6,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/R,548054,24312,7985722?year_stat_category_id=15000,http://stats.ncaa.org/players/7985722?year_stat_category_id=15000
1740,2023,DBU,C-USA,1,7,Grant Jay,Fr,C,58,55,0.319,0.445,0.755,57,188,60,17,1,142,21,62,36,10,4,0,72,1,1,2,8,2,0,5-11,R/R,548054,24312,7985666?year_stat_category_id=15000,http://stats.ncaa.org/players/7985666?year_stat_category_id=15000
1741,2023,DBU,C-USA,1,9,Ian Riley,Jr,OF,20,0,0.0,0.3,0.0,3,7,0,0,0,0,0,1,2,1,0,0,1,0,0,0,1,0,0,6-1,L/R,548054,24312,7985707?year_stat_category_id=15000,http://stats.ncaa.org/players/7985707?year_stat_category_id=15000
1742,2023,DBU,C-USA,1,43,Cade Weigert,Fr,P,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-4,R/R,548054,24312,7985716?year_stat_category_id=15000,http://stats.ncaa.org/players/7985716?year_stat_category_id=15000
1743,2023,DBU,C-USA,1,17,Reece Beuter,So,P,15,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,R/R,548054,24312,7985641?year_stat_category_id=15000,http://stats.ncaa.org/players/7985641?year_stat_category_id=15000
1744,2023,Dartmouth,Ivy League,1,24,Mac Burke,Fr,UT,18,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-4,R/R,548129,865,7974668?year_stat_category_id=15000,http://stats.ncaa.org/players/7974668?year_stat_category_id=15000
1745,2023,Dartmouth,Ivy League,1,5,Milo Suarez,Fr,INF,23,16,0.213,0.314,0.393,9,61,13,2,0,24,3,8,6,3,0,1,18,1,2,0,1,0,0,5-10,R/R,548129,865,7974670?year_stat_category_id=15000,http://stats.ncaa.org/players/7974670?year_stat_category_id=15000
1746,2023,Dartmouth,Ivy League,1,7,James House,Sr,OF,33,27,0.189,0.313,0.305,10,95,18,6,1,29,1,14,13,4,0,0,39,2,0,0,0,0,0,6-2,L/L,548129,865,7825965?year_stat_category_id=15000,http://stats.ncaa.org/players/7825965?year_stat_category_id=15000
1747,2023,Dartmouth,Ivy League,1,35,Tyler Cortland,Jr,P,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-4,R/R,548129,865,7825966?year_stat_category_id=15000,http://stats.ncaa.org/players/7825966?year_stat_category_id=15000
1748,2023,Dartmouth,Ivy League,1,34,Max Zajec,Jr,1B,37,35,0.217,0.349,0.242,10,120,26,3,0,29,0,16,23,2,1,0,27,4,0,1,1,0,0,6-0,L/R,548129,865,7825967?year_stat_category_id=15000,http://stats.ncaa.org/players/7825967?year_stat_category_id=15000
1749,2023,Dartmouth,Ivy League,1,6,Ryan Schwartz,Sr,OF,18,6,0.333,0.375,0.5,3,30,10,0,1,15,1,2,2,0,0,0,8,0,0,0,1,0,0,5-10,R/R,548129,865,7825968?year_stat_category_id=15000,http://stats.ncaa.org/players/7825968?year_stat_category_id=15000
1750,2023,Dartmouth,Ivy League,1,20,Luke Carpenter,Sr,P,13,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/L,548129,865,7825969?year_stat_category_id=15000,http://stats.ncaa.org/players/7825969?year_stat_category_id=15000
1751,2023,Dartmouth,Ivy League,1,21,Nathan Cmeyla,Jr,C,8,8,0.241,0.303,0.379,2,29,7,4,0,11,0,6,0,3,1,0,8,1,0,0,0,0,0,5-11,R/R,548129,865,7825970?year_stat_category_id=15000,http://stats.ncaa.org/players/7825970?year_stat_category_id=15000
1752,2023,Dartmouth,Ivy League,1,30,Devin Milberg,Jr,P,11,5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,R/L,548129,865,7825971?year_stat_category_id=15000,http://stats.ncaa.org/players/7825971?year_stat_category_id=15000
1753,2023,Dartmouth,Ivy League,1,18,Will Shepherd,Sr,P,3,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6-3,R/R,548129,865,7825972?year_stat_category_id=15000,http://stats.ncaa.org/players/7825972?year_stat_category_id=15000
1754,2023,Dartmouth,Ivy League,1,3,Tyler Robinson,Jr,OF,41,36,0.229,0.282,0.328,16,131,30,3,5,43,0,12,6,4,1,4,35,1,3,0,6,0,0,5-11,L/L,548129,865,7825973?year_stat_category_id=15000,http://stats.ncaa.org/players/7825973?year_stat_category_id=15000
1755,2023,Dartmouth,Ivy League,1,29,Jack Metzger,Sr,P,12,8,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-4,R/R,548129,865,7825974?year_stat_category_id=15000,http://stats.ncaa.org/players/7825974?year_stat_category_id=15000
1756,2023,Dartmouth,Ivy League,1,17,Tyler Cox,Jr,INF,21,21,0.329,0.442,0.392,12,79,26,2,0,31,1,4,16,0,0,2,4,5,2,1,5,1,0,6-1,R/R,548129,865,7825975?year_stat_category_id=15000,http://stats.ncaa.org/players/7825975?year_stat_category_id=15000
1757,2023,Dartmouth,Ivy League,1,13,Clark Gilmore,Jr,P,12,6,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-4,R/R,548129,865,7825976?year_stat_category_id=15000,http://stats.ncaa.org/players/7825976?year_stat_category_id=15000
1758,2023,Dartmouth,Ivy League,1,40,Brady Chappell,Jr,P,6,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-4,R/R,548129,865,7825977?year_stat_category_id=15000,http://stats.ncaa.org/players/7825977?year_stat_category_id=15000
1759,2023,Dartmouth,Ivy League,1,19,Kolton Freeman,Sr,OF,38,36,0.22,0.356,0.301,13,123,27,7,0,37,1,10,21,5,0,0,24,4,2,1,6,0,0,6-3,R/R,548129,865,7825978?year_stat_category_id=15000,http://stats.ncaa.org/players/7825978?year_stat_category_id=15000
1760,2023,Dartmouth,Ivy League,1,23,Connor Bertsch,Sr,INF,33,30,0.17,0.271,0.214,14,112,19,2,0,24,1,12,14,2,1,0,30,2,1,0,2,0,0,6-4,R/R,548129,865,7825979?year_stat_category_id=15000,http://stats.ncaa.org/players/7825979?year_stat_category_id=15000
1761,2023,Dartmouth,Ivy League,1,9,Shane Bauer,Jr,P,20,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/R,548129,865,7825980?year_stat_category_id=15000,http://stats.ncaa.org/players/7825980?year_stat_category_id=15000
1762,2023,Dartmouth,Ivy League,1,8,Peter O'Toole,Sr,INF,33,30,0.243,0.331,0.374,10,115,28,10,1,43,1,13,13,3,2,0,33,2,3,3,3,0,0,6-3,L/R,548129,865,7825981?year_stat_category_id=15000,http://stats.ncaa.org/players/7825981?year_stat_category_id=15000
1763,2023,Dartmouth,Ivy League,1,32,Matthew Carey,So,P,5,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-4,R/R,548129,865,7825982?year_stat_category_id=15000,http://stats.ncaa.org/players/7825982?year_stat_category_id=15000
1764,2023,Dartmouth,Ivy League,1,10,Luke Carroll,So,C,16,13,0.119,0.245,0.333,5,42,5,1,1,14,2,2,6,1,0,1,16,0,1,1,0,0,0,6-1,R/R,548129,865,7825983?year_stat_category_id=15000,http://stats.ncaa.org/players/7825983?year_stat_category_id=15000
1765,2023,Dartmouth,Ivy League,1,1,Jeff Lee,So,P,13,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,L/L,548129,865,7825984?year_stat_category_id=15000,http://stats.ncaa.org/players/7825984?year_stat_category_id=15000
1766,2023,Dartmouth,Ivy League,1,26,Joseph Chambers,So,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-3,R/R,548129,865,7825985?year_stat_category_id=15000,http://stats.ncaa.org/players/7825985?year_stat_category_id=15000
1767,2023,Dartmouth,Ivy League,1,16,Elliot Krewson,So,INF,40,38,0.309,0.377,0.403,21,149,46,9,1,60,1,14,15,2,1,1,16,3,3,2,7,0,0,5-10,R/R,548129,865,7825986?year_stat_category_id=15000,http://stats.ncaa.org/players/7825986?year_stat_category_id=15000
1768,2023,Dartmouth,Ivy League,1,12,Zackarie Casbonne,So,C,27,21,0.194,0.314,0.208,4,72,14,1,0,15,0,4,10,3,1,1,24,1,1,1,0,0,0,5-11,R/R,548129,865,7825987?year_stat_category_id=15000,http://stats.ncaa.org/players/7825987?year_stat_category_id=15000
1769,2023,Dartmouth,Ivy League,1,27,Jackson Hower,So,OF,34,31,0.229,0.333,0.343,16,105,24,6,0,36,2,10,7,10,1,0,32,2,2,0,4,0,0,6-4,R/R,548129,865,7825988?year_stat_category_id=15000,http://stats.ncaa.org/players/7825988?year_stat_category_id=15000
1770,2023,Dartmouth,Ivy League,1,28,Danny Will,So,P,19,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,L/L,548129,865,7825989?year_stat_category_id=15000,http://stats.ncaa.org/players/7825989?year_stat_category_id=15000
1771,2023,Dartmouth,Ivy League,1,4,Nico Bañez,Fr,OF,22,7,0.2,0.368,0.333,6,30,6,1,0,10,1,2,5,3,0,0,16,0,3,0,3,0,0,5-8,L/R,548129,865,7974650?year_stat_category_id=15000,http://stats.ncaa.org/players/7974650?year_stat_category_id=15000
1772,2023,Dartmouth,Ivy League,1,15,Eddie Albert,Fr,P,14,6,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,R/R,548129,865,7974665?year_stat_category_id=15000,http://stats.ncaa.org/players/7974665?year_stat_category_id=15000
1773,2023,Dartmouth,Ivy League,1,14,Trystan Sarcone,Sr,P,12,12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,B/L,548129,865,7974664?year_stat_category_id=15000,http://stats.ncaa.org/players/7974664?year_stat_category_id=15000
1774,2023,Dartmouth,Ivy League,1,11,Ivan Hoyt,Fr,UT,20,15,0.158,0.213,0.263,7,57,9,3,0,15,1,6,4,0,0,0,24,0,1,0,2,0,0,6-1,R/R,548129,865,7974654?year_stat_category_id=15000,http://stats.ncaa.org/players/7974654?year_stat_category_id=15000
