Unnamed: 0,year,team_name,conference,division,Jersey,player_name,Yr,Pos,App,GS,ERA,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,KL,Ht,B/T,team_id,conference_id,player_id,player_url
1,2022,A&M-Corpus Christi,Southland,1,27,Sean Sieve,So,p,11,0,6.23,8.2,11,9,6,6,4,0,46,37,3,0,0,1,2,2,0,15,4,1,0,133,14,7,1,1,0,2,6-3,,526333,914,7593870?year_stat_category_id=14941,http://stats.ncaa.org/players/7593870?year_stat_category_id=14941
2,2022,A&M-Corpus Christi,Southland,1,32,Justin Lewis,Jr,P,4,0,20.25,1.1,3,4,3,5,1,0,13,7,1,0,1,0,2,1,0,4,2,0,0,51,1,2,0,0,0,0,-,,526333,914,7357161?year_stat_category_id=14941,http://stats.ncaa.org/players/7357161?year_stat_category_id=14941
3,2022,A&M-Corpus Christi,Southland,1,4,Diego Johnson,So,3B,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526333,914,7353530?year_stat_category_id=14941,http://stats.ncaa.org/players/7353530?year_stat_category_id=14941
4,2022,A&M-Corpus Christi,Southland,1,39,Brandon Petkoff,So,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526333,914,7357761?year_stat_category_id=14941,http://stats.ncaa.org/players/7357761?year_stat_category_id=14941
5,2022,A&M-Corpus Christi,Southland,1,3,Tre Jones,So,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-4,L/L,526333,914,7332659?year_stat_category_id=14941,http://stats.ncaa.org/players/7332659?year_stat_category_id=14941
6,2022,A&M-Corpus Christi,Southland,1,26,Dylan Johnson,So,P,3,0,18.0,2.0,5,4,4,3,3,0,13,10,2,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,-,,526333,914,7332674?year_stat_category_id=14941,http://stats.ncaa.org/players/7332674?year_stat_category_id=14941
7,2022,A&M-Corpus Christi,Southland,1,44,Trevor Davis,Jr,OF,1,0,0.0,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,6-5,R/R,526333,914,7341434?year_stat_category_id=14941,http://stats.ncaa.org/players/7341434?year_stat_category_id=14941
8,2022,A&M-Corpus Christi,Southland,1,10,Brendan Ryan,Jr,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526333,914,7333967?year_stat_category_id=14941,http://stats.ncaa.org/players/7333967?year_stat_category_id=14941
9,2022,A&M-Corpus Christi,Southland,1,18,Leo Markotic,Jr,2B,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526333,914,7342897?year_stat_category_id=14941,http://stats.ncaa.org/players/7342897?year_stat_category_id=14941
10,2022,A&M-Corpus Christi,Southland,1,2,Nick Mueller,So,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,R/R,526333,914,7347876?year_stat_category_id=14941,http://stats.ncaa.org/players/7347876?year_stat_category_id=14941
11,2022,A&M-Corpus Christi,Southland,1,21,Justin Taylor,Jr,C,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526333,914,7336558?year_stat_category_id=14941,http://stats.ncaa.org/players/7336558?year_stat_category_id=14941
12,2022,A&M-Corpus Christi,Southland,1,22,Jaime Ramirez Jr.,So,P,16,3,6.19,48.0,55,38,33,21,36,0,227,195,12,3,1,5,1,5,1,11,7,4,2,743,36,68,1,2,0,6,-,,526333,914,7331573?year_stat_category_id=14941,http://stats.ncaa.org/players/7331573?year_stat_category_id=14941
13,2022,A&M-Corpus Christi,Southland,1,7,Henry Bird,Sr,P,13,0,7.16,16.1,21,15,13,9,17,0,78,66,2,2,0,1,3,2,1,10,5,1,0,302,19,11,1,2,2,5,-,,526333,914,7351011?year_stat_category_id=14941,http://stats.ncaa.org/players/7351011?year_stat_category_id=14941
14,2022,A&M-Corpus Christi,Southland,1,35,Sebastian Mejia,So,P,15,1,5.32,22.0,25,14,13,7,21,0,100,90,2,0,1,3,4,2,0,13,7,0,1,357,23,20,0,1,2,6,5-11,R/R,526333,914,7336813?year_stat_category_id=14941,http://stats.ncaa.org/players/7336813?year_stat_category_id=14941
15,2022,A&M-Corpus Christi,Southland,1,15,Colin Purcell,So,P,15,2,7.4,24.1,30,25,20,14,20,0,124,101,5,2,0,1,3,4,0,11,8,2,3,409,27,25,1,4,0,5,-,,526333,914,7332021?year_stat_category_id=14941,http://stats.ncaa.org/players/7332021?year_stat_category_id=14941
16,2022,A&M-Corpus Christi,Southland,1,34,Hayden Thomas,Jr,P,15,15,5.76,70.1,84,53,45,33,57,0,344,285,11,5,0,3,11,18,1,0,0,5,3,0,62,76,4,5,0,14,-,,526333,914,7334714?year_stat_category_id=14941,http://stats.ncaa.org/players/7334714?year_stat_category_id=14941
17,2022,A&M-Corpus Christi,Southland,1,5,Tucker McEnroe,So,SS,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/R,526333,914,7339897?year_stat_category_id=14941,http://stats.ncaa.org/players/7339897?year_stat_category_id=14941
18,2022,A&M-Corpus Christi,Southland,1,31,Leo Perez,Sr,P,15,11,5.18,48.2,56,36,28,19,41,0,225,196,12,2,0,8,5,7,0,2,0,1,2,763,48,46,3,3,0,8,-,,526333,914,7341215?year_stat_category_id=14941,http://stats.ncaa.org/players/7341215?year_stat_category_id=14941
19,2022,A&M-Corpus Christi,Southland,1,23,Nate White,So,2B,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526333,914,7346057?year_stat_category_id=14941,http://stats.ncaa.org/players/7346057?year_stat_category_id=14941
20,2022,A&M-Corpus Christi,Southland,1,38,Wesley Mitchell,So,3B,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526333,914,7348704?year_stat_category_id=14941,http://stats.ncaa.org/players/7348704?year_stat_category_id=14941
21,2022,A&M-Corpus Christi,Southland,1,9,Dom Lopez,So,P,8,0,21.0,3.0,8,9,7,3,3,0,20,17,3,0,0,2,1,0,0,7,0,0,0,74,2,4,0,0,0,0,-,,526333,914,7331016?year_stat_category_id=14941,http://stats.ncaa.org/players/7331016?year_stat_category_id=14941
22,2022,A&M-Corpus Christi,Southland,1,40,Caden Queck,So,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526333,914,7347383?year_stat_category_id=14941,http://stats.ncaa.org/players/7347383?year_stat_category_id=14941
23,2022,A&M-Corpus Christi,Southland,1,6,JT Moeller,So,P,19,0,4.4,30.2,32,19,15,11,32,0,134,118,7,1,0,4,2,1,1,17,5,2,2,427,35,20,1,1,2,4,6-1,,526333,914,7340142?year_stat_category_id=14941,http://stats.ncaa.org/players/7340142?year_stat_category_id=14941
24,2022,A&M-Corpus Christi,Southland,1,33,Daniel Nelson,Sr,P,15,0,5.4,18.1,19,12,11,2,16,0,83,68,3,2,1,1,4,8,0,14,11,3,2,217,20,17,0,1,1,4,-,,526333,914,7350191?year_stat_category_id=14941,http://stats.ncaa.org/players/7350191?year_stat_category_id=14941
25,2022,A&M-Corpus Christi,Southland,1,36,Tyler Miller,Jr,P,14,5,6.93,37.2,53,36,29,21,42,0,189,158,5,2,0,5,5,4,0,11,4,4,2,739,26,40,2,1,0,12,-,,526333,914,7341338?year_stat_category_id=14941,http://stats.ncaa.org/players/7341338?year_stat_category_id=14941
26,2022,A&M-Corpus Christi,Southland,1,13,Josh Caraway,So,C,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526333,914,7342645?year_stat_category_id=14941,http://stats.ncaa.org/players/7342645?year_stat_category_id=14941
27,2022,A&M-Corpus Christi,Southland,1,24,Cassius Shy,Sr,P,19,9,6.6,30.0,33,28,22,22,19,0,155,120,8,0,1,4,3,6,1,8,1,2,5,557,26,42,3,2,0,6,-,,526333,914,7336303?year_stat_category_id=14941,http://stats.ncaa.org/players/7336303?year_stat_category_id=14941
28,2022,A&M-Corpus Christi,Southland,1,17,Marco Gutierrez,Fr,P,11,0,8.31,8.2,11,8,8,10,9,0,45,34,2,2,0,0,3,0,0,11,6,0,1,207,10,4,1,0,0,3,-,,526333,914,7547522?year_stat_category_id=14941,http://stats.ncaa.org/players/7547522?year_stat_category_id=14941
29,2022,A&M-Corpus Christi,Southland,1,25,Max Puls,So,1B,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526333,914,7547585?year_stat_category_id=14941,http://stats.ncaa.org/players/7547585?year_stat_category_id=14941
30,2022,A&M-Corpus Christi,Southland,1,11,Steven Rivera-Chijin,Sr,3B,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526333,914,7547639?year_stat_category_id=14941,http://stats.ncaa.org/players/7547639?year_stat_category_id=14941
31,2022,A&M-Corpus Christi,Southland,1,29,Clay Westbrook,Fr,P,20,0,6.41,19.2,19,15,14,18,21,0,98,75,4,0,0,3,6,3,0,16,5,0,2,360,13,23,3,1,0,6,-,,526333,914,7547667?year_stat_category_id=14941,http://stats.ncaa.org/players/7547667?year_stat_category_id=14941
32,2022,A&M-Corpus Christi,Southland,1,14,Cole Modgling,Fr,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-7,R/R,526333,914,7547572?year_stat_category_id=14941,http://stats.ncaa.org/players/7547572?year_stat_category_id=14941
33,2022,A&M-Corpus Christi,Southland,1,41,Kennedy Parks,So,P,11,0,8.25,12.0,20,11,11,7,12,0,64,54,2,1,0,0,3,2,0,4,0,0,1,229,9,14,0,1,0,3,-,,526333,914,7547581?year_stat_category_id=14941,http://stats.ncaa.org/players/7547581?year_stat_category_id=14941
34,2022,A&M-Corpus Christi,Southland,1,20,Chance Reisdorph,Fr,C,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-3,R/R,526333,914,7547631?year_stat_category_id=14941,http://stats.ncaa.org/players/7547631?year_stat_category_id=14941
35,2022,A&M-Corpus Christi,Southland,1,16,John Maldonado Jr.,Fr,3B,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526333,914,7547607?year_stat_category_id=14941,http://stats.ncaa.org/players/7547607?year_stat_category_id=14941
36,2022,A&M-Corpus Christi,Southland,1,19,Kyle Dickey,Fr,P,5,0,6.75,4.0,6,3,3,3,4,0,21,18,1,0,1,1,0,0,0,2,2,0,0,75,2,6,0,0,0,0,-,,526333,914,7547558?year_stat_category_id=14941,http://stats.ncaa.org/players/7547558?year_stat_category_id=14941
37,2022,A&M-Corpus Christi,Southland,1,1,Tyler Linneweber,So,SS,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526333,914,7547528?year_stat_category_id=14941,http://stats.ncaa.org/players/7547528?year_stat_category_id=14941
38,2022,A&M-Corpus Christi,Southland,1,30,Zach Garcia,Fr,P,18,9,3.86,67.2,65,36,29,19,65,0,295,258,14,2,0,6,4,6,0,8,1,6,6,0,49,88,6,3,2,16,6-2,L/L,526333,914,7547562?year_stat_category_id=14941,http://stats.ncaa.org/players/7547562?year_stat_category_id=14941
39,2022,Abilene Christian,WAC,1,21,Tyler Morgan,So,P,16,16,4.92,75.0,86,52,41,30,82,0,343,298,20,0,0,11,9,8,0,0,0,4,3,0,61,71,6,5,0,27,6-0,R/R,526339,923,7357146?year_stat_category_id=14941,http://stats.ncaa.org/players/7357146?year_stat_category_id=14941
40,2022,Abilene Christian,WAC,1,28,Cinoon Bak,Fr,P,3,0,12.0,3.0,5,4,4,1,4,0,15,14,1,1,0,2,1,0,0,0,0,0,0,67,3,2,0,0,0,0,6-0,R/R,526339,923,7354758?year_stat_category_id=14941,http://stats.ncaa.org/players/7354758?year_stat_category_id=14941
41,2022,Abilene Christian,WAC,1,39,Connor Carlton,Jr,P,19,1,8.25,24.0,31,25,22,11,31,0,124,107,5,1,0,1,4,4,2,17,10,1,1,455,21,20,2,1,0,12,6-1,L/L,526339,923,7357849?year_stat_category_id=14941,http://stats.ncaa.org/players/7357849?year_stat_category_id=14941
42,2022,Abilene Christian,WAC,1,16,Adam Stephenson,Jr,P,15,12,6.24,53.1,64,38,37,33,50,0,252,213,14,2,0,6,1,3,1,2,1,2,1,970,52,49,3,3,0,16,6-1,L/L,526339,923,7337724?year_stat_category_id=14941,http://stats.ncaa.org/players/7337724?year_stat_category_id=14941
43,2022,Abilene Christian,WAC,1,12,Miller Ladusau,So,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-3,L/R,526339,923,7345557?year_stat_category_id=14941,http://stats.ncaa.org/players/7345557?year_stat_category_id=14941
44,2022,Abilene Christian,WAC,1,10,Bryson Hill,Jr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,L/R,526339,923,7332870?year_stat_category_id=14941,http://stats.ncaa.org/players/7332870?year_stat_category_id=14941
45,2022,Abilene Christian,WAC,1,2,Brett Hammit,So,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-3,R/R,526339,923,7341941?year_stat_category_id=14941,http://stats.ncaa.org/players/7341941?year_stat_category_id=14941
46,2022,Abilene Christian,WAC,1,45,Max Huffing,So,P,19,3,4.37,45.1,36,24,22,28,56,0,203,165,7,1,0,4,4,7,0,23,12,2,1,832,26,50,3,1,1,18,6-9,L/L,526339,923,7338328?year_stat_category_id=14941,http://stats.ncaa.org/players/7338328?year_stat_category_id=14941
47,2022,Abilene Christian,WAC,1,3,Mitchell Dickson,Jr,C,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-4,R/R,526339,923,7342020?year_stat_category_id=14941,http://stats.ncaa.org/players/7342020?year_stat_category_id=14941
48,2022,Abilene Christian,WAC,1,29,Carter Sells,Jr,P,19,0,2.29,35.1,32,16,9,8,37,0,150,135,9,0,0,1,8,6,0,19,6,0,1,488,21,42,3,1,2,13,6-2,R/R,526339,923,7332200?year_stat_category_id=14941,http://stats.ncaa.org/players/7332200?year_stat_category_id=14941
49,2022,Abilene Christian,WAC,1,22,Grayson Tatrow,Jr,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-4,L/R,526339,923,7340044?year_stat_category_id=14941,http://stats.ncaa.org/players/7340044?year_stat_category_id=14941
50,2022,Abilene Christian,WAC,1,1,Bash Randle,So,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-10,R/R,526339,923,7345008?year_stat_category_id=14941,http://stats.ncaa.org/players/7345008?year_stat_category_id=14941
51,2022,Abilene Christian,WAC,1,14,Austin Glaze,So,P,7,2,9.0,7.0,11,8,7,6,11,0,39,31,2,0,0,1,2,1,0,6,1,0,1,149,5,5,0,0,0,4,6-1,R/R,526339,923,7338935?year_stat_category_id=14941,http://stats.ncaa.org/players/7338935?year_stat_category_id=14941
52,2022,Abilene Christian,WAC,1,11,Tanner Riley,Sr,P,20,1,4.23,38.1,44,25,18,18,55,0,179,153,12,0,0,4,7,2,3,31,15,5,1,689,33,22,3,4,2,13,6-0,R/R,526339,923,7577760?year_stat_category_id=14941,http://stats.ncaa.org/players/7577760?year_stat_category_id=14941
53,2022,Abilene Christian,WAC,1,19,Zach Smith,Jr,P,6,0,5.68,6.1,11,12,4,4,4,0,40,30,1,0,0,0,1,4,0,1,1,0,2,131,6,9,0,0,0,3,5-10,R/R,526339,923,7577761?year_stat_category_id=14941,http://stats.ncaa.org/players/7577761?year_stat_category_id=14941
54,2022,Abilene Christian,WAC,1,24,Garrett Egli,Sr,P,10,3,8.05,19.0,28,19,17,6,8,0,90,80,6,1,0,1,3,3,0,8,3,1,0,298,24,20,0,1,0,3,6-4,R/R,526339,923,7540154?year_stat_category_id=14941,http://stats.ncaa.org/players/7540154?year_stat_category_id=14941
55,2022,Abilene Christian,WAC,1,27,Sam Berberich,So,P,22,2,7.75,36.0,50,32,31,14,31,0,174,152,12,0,0,5,4,5,3,21,7,2,1,631,48,26,1,0,0,10,5-11,R/L,526339,923,7577777?year_stat_category_id=14941,http://stats.ncaa.org/players/7577777?year_stat_category_id=14941
56,2022,Abilene Christian,WAC,1,18,Drake Boggan,So,P,16,0,8.02,21.1,20,23,19,18,35,0,109,80,5,0,0,4,6,7,1,20,8,2,2,413,17,10,0,2,0,7,6-0,R/R,526339,923,7577778?year_stat_category_id=14941,http://stats.ncaa.org/players/7577778?year_stat_category_id=14941
57,2022,Abilene Christian,WAC,1,38,Bryson Gillmore,Fr,C,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-8,R/R,526339,923,7577811?year_stat_category_id=14941,http://stats.ncaa.org/players/7577811?year_stat_category_id=14941
58,2022,Abilene Christian,WAC,1,43,Austin Hale,So,INF,1,0,0.0,0.0,1,3,3,0,0,0,3,1,0,0,0,0,0,2,0,2,2,0,0,7,0,0,0,0,0,0,6-1,L/R,526339,923,7577812?year_stat_category_id=14941,http://stats.ncaa.org/players/7577812?year_stat_category_id=14941
59,2022,Abilene Christian,WAC,1,35,Mitch White,Jr,P,8,0,11.05,7.1,15,9,9,6,9,0,41,35,2,3,0,0,2,0,0,9,4,0,0,169,5,6,0,0,0,0,6-1,R/R,526339,923,7577853?year_stat_category_id=14941,http://stats.ncaa.org/players/7577853?year_stat_category_id=14941
60,2022,Abilene Christian,WAC,1,44,Sam Grace,Jr,P,9,0,5.59,9.2,13,9,6,8,11,0,54,41,5,0,0,0,4,3,0,8,6,1,1,219,10,7,0,0,0,5,6-4,R/R,526339,923,7540155?year_stat_category_id=14941,http://stats.ncaa.org/players/7540155?year_stat_category_id=14941
61,2022,Abilene Christian,WAC,1,9,Hunter Gieser,Sr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-3,R/R,526339,923,7540156?year_stat_category_id=14941,http://stats.ncaa.org/players/7540156?year_stat_category_id=14941
62,2022,Abilene Christian,WAC,1,7,Genner Cervantes,Sr,P,15,13,5.19,59.0,71,40,34,21,71,0,275,248,10,4,1,1,17,5,0,0,0,1,0,0,70,32,6,4,0,12,6-0,R/R,526339,923,7577746?year_stat_category_id=14941,http://stats.ncaa.org/players/7577746?year_stat_category_id=14941
63,2022,Abilene Christian,WAC,1,23,Tommy Cruz,Sr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-8,R/R,526339,923,7577747?year_stat_category_id=14941,http://stats.ncaa.org/players/7577747?year_stat_category_id=14941
64,2022,Abilene Christian,WAC,1,0,Trevor Jackson,Sr,P,14,0,7.27,17.1,11,14,14,23,29,0,89,60,1,0,0,2,4,4,2,12,5,2,0,355,18,3,1,0,0,5,6-2,R/R,526339,923,7577748?year_stat_category_id=14941,http://stats.ncaa.org/players/7577748?year_stat_category_id=14941
65,2022,Abilene Christian,WAC,1,15,Riley Bauman,So,P,4,1,27.0,3.1,6,11,10,5,2,0,22,15,2,0,0,2,1,1,0,0,0,1,0,104,5,3,0,2,0,1,6-0,R/R,526339,923,7577801?year_stat_category_id=14941,http://stats.ncaa.org/players/7577801?year_stat_category_id=14941
66,2022,Abilene Christian,WAC,1,17,Breck Eichelberger,Jr,P,5,5,4.05,26.2,24,16,12,9,23,0,115,102,10,1,0,2,2,3,1,0,0,0,1,405,25,30,2,2,0,4,6-4,R/R,526339,923,7577810?year_stat_category_id=14941,http://stats.ncaa.org/players/7577810?year_stat_category_id=14941
67,2022,Abilene Christian,WAC,1,36,Bryce Jewell,Fr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-9,R/R,526339,923,7577815?year_stat_category_id=14941,http://stats.ncaa.org/players/7577815?year_stat_category_id=14941
68,2022,Abilene Christian,WAC,1,41,Tanner Tweedt,Jr,C,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,526339,923,7577850?year_stat_category_id=14941,http://stats.ncaa.org/players/7577850?year_stat_category_id=14941
69,2022,Abilene Christian,WAC,1,42,Aaron Staehely,So,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,L/R,526339,923,7577846?year_stat_category_id=14941,http://stats.ncaa.org/players/7577846?year_stat_category_id=14941
70,2022,Abilene Christian,WAC,1,6,Alexei Cazarin,Sr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-8,R/R,526339,923,7577745?year_stat_category_id=14941,http://stats.ncaa.org/players/7577745?year_stat_category_id=14941
71,2022,Abilene Christian,WAC,1,4,Julio Riggs,So,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-9,R/R,526339,923,7577843?year_stat_category_id=14941,http://stats.ncaa.org/players/7577843?year_stat_category_id=14941
72,2022,Abilene Christian,WAC,1,5,Riley Bender,Fr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-3,R/R,526339,923,7577803?year_stat_category_id=14941,http://stats.ncaa.org/players/7577803?year_stat_category_id=14941
73,2022,Abilene Christian,WAC,1,37,Adam Byrd,Fr,P,18,0,6.38,24.0,18,20,17,18,39,0,114,83,3,0,1,1,5,8,1,15,6,4,1,462,16,14,0,3,1,10,5-11,R/L,526339,923,7577809?year_stat_category_id=14941,http://stats.ncaa.org/players/7577809?year_stat_category_id=14941
74,2022,Abilene Christian,WAC,1,40,Jack Nielsen,Fr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-3,R/R,526339,923,7577818?year_stat_category_id=14941,http://stats.ncaa.org/players/7577818?year_stat_category_id=14941
75,2022,Abilene Christian,WAC,1,8,Colton Eager,Sr,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,L/L,526339,923,7540144?year_stat_category_id=14941,http://stats.ncaa.org/players/7540144?year_stat_category_id=14941
76,2022,Air Force,Mountain West,1,19,Duke Benge,Jr,UT,27,0,6.67,27.0,38,24,20,5,20,0,125,114,13,0,0,7,0,2,1,39,19,0,4,375,22,36,1,2,0,4,5-11,R/R,526288,5486,7353179?year_stat_category_id=14941,http://stats.ncaa.org/players/7353179?year_stat_category_id=14941
77,2022,Air Force,Mountain West,1,23,Paul Skenes,So,UT,15,15,2.73,85.2,70,30,26,30,96,0,355,313,11,2,1,4,5,5,1,0,0,5,2,0,80,68,10,3,0,20,-,,526288,5486,7354542?year_stat_category_id=14941,http://stats.ncaa.org/players/7354542?year_stat_category_id=14941
78,2022,Air Force,Mountain West,1,28,Stevan Fairburn Jr.,Sr,P,14,2,17.61,15.1,36,32,30,9,14,0,93,80,12,1,2,5,6,2,0,12,4,0,2,294,15,16,0,2,0,6,-,,526288,5486,7354652?year_stat_category_id=14941,http://stats.ncaa.org/players/7354652?year_stat_category_id=14941
79,2022,Air Force,Mountain West,1,37,Jimmy Hebenstreit,So,P,3,0,8.1,3.1,7,5,3,1,1,0,18,17,3,0,0,0,0,0,0,0,0,0,0,62,4,5,0,0,0,0,6-1,,526288,5486,7357386?year_stat_category_id=14941,http://stats.ncaa.org/players/7357386?year_stat_category_id=14941
80,2022,Air Force,Mountain West,1,20,Robert Martin,Sr,P,20,6,6.75,53.1,56,50,40,30,43,0,256,208,13,2,0,7,6,11,0,10,4,3,3,900,50,63,3,3,0,8,-,,526288,5486,7352372?year_stat_category_id=14941,http://stats.ncaa.org/players/7352372?year_stat_category_id=14941
81,2022,Air Force,Mountain West,1,16,Gabriel Garcia,Sr,UT,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,526288,5486,7356206?year_stat_category_id=14941,http://stats.ncaa.org/players/7356206?year_stat_category_id=14941
82,2022,Air Force,Mountain West,1,32,Kyle Moats,So,P,18,3,9.85,28.1,39,34,31,19,17,0,142,117,9,1,2,4,6,4,0,14,3,2,0,486,35,28,2,2,0,3,6-2,,526288,5486,7352446?year_stat_category_id=14941,http://stats.ncaa.org/players/7352446?year_stat_category_id=14941
83,2022,Air Force,Mountain West,1,25,Zach Argo,Sr,P,22,1,4.99,30.2,31,20,17,13,32,0,141,118,5,1,1,4,4,8,1,10,7,1,1,508,24,30,2,1,2,6,-,,526288,5486,7355273?year_stat_category_id=14941,http://stats.ncaa.org/players/7355273?year_stat_category_id=14941
84,2022,Air Force,Mountain West,1,5,Sam Kulasingam,So,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,,526288,5486,7352813?year_stat_category_id=14941,http://stats.ncaa.org/players/7352813?year_stat_category_id=14941
85,2022,Air Force,Mountain West,1,44,Ryan Stohr,Jr,UT,17,4,6.75,30.2,35,25,23,18,22,0,150,121,8,0,0,5,4,7,0,4,0,2,2,547,34,31,1,2,0,5,-,,526288,5486,7351582?year_stat_category_id=14941,http://stats.ncaa.org/players/7351582?year_stat_category_id=14941
86,2022,Air Force,Mountain West,1,12,Aerik Joe,So,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-10,,526288,5486,7336467?year_stat_category_id=14941,http://stats.ncaa.org/players/7336467?year_stat_category_id=14941
87,2022,Air Force,Mountain West,1,40,Seungmin Shim,So,P,12,9,7.66,44.2,59,43,38,14,24,0,205,180,13,4,1,5,5,6,0,1,0,1,3,552,56,43,3,4,0,6,6-4,,526288,5486,7339167?year_stat_category_id=14941,http://stats.ncaa.org/players/7339167?year_stat_category_id=14941
