year,team_name,conference,division,Jersey,player_name,Yr,Pos,GP,GS,BA,OBPct,SlgPct,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,RBI2out,Ht,B/T,team_id,conference_id,player_url,player_id.1,player_id.2,player_id
2021,Southern Va.,C2C,3.0,1.0,A.J. Herrera,Fr,INF,17.0,5.0,0.1,0.206,0.133,2.0,30.0,3.0,1.0,0.0,4.0,0.0,1.0,4.0,0.0,0.0,2.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,,,510270.0,15810.0,http://stats.ncaa.org/players/7130438?year_stat_category_id=14840,P44,d3-playerid-44,7130438
2021,Fredonia,SUNYAC,3.0,15.0,A.J. Kinney,Jr,P,5.0,3.0,0.25,0.4,0.25,1.0,8.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,510353.0,917.0,http://stats.ncaa.org/players/6925976?year_stat_category_id=14840,P46,d3-playerid-46,6925976
2021,Heidelberg,OAC,3.0,45.0,A.J. Mancini,So,P,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,510366.0,901.0,http://stats.ncaa.org/players/6926347?year_stat_category_id=14840,P50,d3-playerid-50,6926347
2021,Trine,Michigan Intercol. Ath. Assn.,3.0,29.0,A.J. Mitchell,Sr,INF,27.0,27.0,0.33,0.449,0.5,16.0,88.0,29.0,7.0,1.0,44.0,2.0,23.0,14.0,5.0,0.0,1.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,,,510253.0,873.0,http://stats.ncaa.org/players/6922820?year_stat_category_id=14840,P52,d3-playerid-52,6922820
2021,Mass. Maritime,MASCAC,3.0,39.0,A.J. Pietrafesa,Fr,C,4.0,3.0,0.0,0.25,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,,,510402.0,870.0,http://stats.ncaa.org/players/7154444?year_stat_category_id=14840,P54,d3-playerid-54,d3d-7154444
2021,Webster,SLIAC,3.0,22.0,A.J. Smith,Sr,OF,45.0,45.0,0.313,0.42,0.531,32.0,147.0,46.0,8.0,3.0,78.0,6.0,34.0,22.0,6.0,1.0,3.0,16.0,5.0,2.0,2.0,7.0,0.0,0.0,,,509550.0,12974.0,http://stats.ncaa.org/players/7083581?year_stat_category_id=14840,P57,d3-playerid-57,d3d-4914771
2021,Wentworth,CCC,3.0,39.0,A.T. DiPina,Fr,C,6.0,4.0,0.3,0.417,0.4,1.0,10.0,3.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,,,509552.0,839.0,http://stats.ncaa.org/players/7145751?year_stat_category_id=14840,P61,d3-playerid-61,d3d-7145751
2021,Rutgers-Newark,NJAC,3.0,1.0,Aaron Alvarez,Fr,P,6.0,3.0,0.545,0.538,0.909,1.0,11.0,6.0,4.0,0.0,10.0,0.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,509505.0,891.0,http://stats.ncaa.org/players/7154254?year_stat_category_id=14840,P69,d3-playerid-69,d3d-7154254
2021,New Jersey City,NJAC,3.0,32.0,Aaron Ayers,So,P,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,510375.0,891.0,http://stats.ncaa.org/players/6926648?year_stat_category_id=14840,P71,d3-playerid-71,6926648
2021,Carleton,MIAC,3.0,31.0,Aaron Berkowitz,So,C,19.0,19.0,0.241,0.362,0.379,13.0,58.0,14.0,5.0,0.0,22.0,1.0,3.0,5.0,6.0,0.0,3.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,,,510309.0,882.0,http://stats.ncaa.org/players/6924554?year_stat_category_id=14840,P75,d3-playerid-75,d3d-6733989
2021,Spalding,SLIAC,3.0,14.0,Aaron Blake,Sr,P,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,510238.0,12974.0,http://stats.ncaa.org/players/6922371?year_stat_category_id=14840,P76,d3-playerid-76,d3d-5668802
2021,Martin Luther,UMAC,3.0,13.0,Aaron Bode,Fr,P,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,510217.0,30115.0,http://stats.ncaa.org/players/7151472?year_stat_category_id=14840,P78,d3-playerid-78,d3d-7151472
2021,Juniata,Landmark,3.0,11.0,Aaron Bollinger,Fr,INF,9.0,3.0,0.1,0.1,0.1,1.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,510379.0,30101.0,http://stats.ncaa.org/players/7144666?year_stat_category_id=14840,P79,d3-playerid-79,7144666
2021,Wilmington (OH),OAC,3.0,39.0,Aaron Boster,Fr,P,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,510023.0,901.0,http://stats.ncaa.org/players/7114760?year_stat_category_id=14840,P80,d3-playerid-80,d3d-7114760
2021,Wilmington (OH),OAC,3.0,25.0,Aaron Burns,Jr,C,24.0,19.0,0.298,0.446,0.386,9.0,57.0,17.0,5.0,0.0,22.0,0.0,10.0,8.0,8.0,1.0,0.0,17.0,2.0,2.0,0.0,0.0,0.0,0.0,,,510023.0,901.0,http://stats.ncaa.org/players/6921232?year_stat_category_id=14840,P83,d3-playerid-83,d3d-6115259
2021,Old Westbury,Skyline,3.0,39.0,Aaron Castillo,Fr,SS,3.0,0.0,0.667,0.667,0.667,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,509479.0,13054.0,http://stats.ncaa.org/players/6916035?year_stat_category_id=14840,P84,d3-playerid-84,d3d-6916035
2021,Southwestern (TX),SCAC,3.0,44.0,Aaron Clark,Sr,INF,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,510218.0,835.0,http://stats.ncaa.org/players/6921722?year_stat_category_id=14840,P86,d3-playerid-86,d3d-5659073
2021,Crown (MN),UMAC,3.0,41.0,Aaron Clogston,Fr,C,38.0,38.0,0.308,0.419,0.374,25.0,107.0,33.0,7.0,0.0,40.0,0.0,10.0,17.0,4.0,1.0,4.0,12.0,1.0,0.0,0.0,6.0,0.0,0.0,,,510251.0,30115.0,http://stats.ncaa.org/players/7095895?year_stat_category_id=14840,P87,d3-playerid-87,d3d-7095895
2021,Western New Eng.,CCC,3.0,6.0,Aaron Cole,Fr,OF,15.0,12.0,0.289,0.372,0.447,4.0,38.0,11.0,4.0,1.0,17.0,0.0,6.0,4.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,509557.0,839.0,http://stats.ncaa.org/players/7152551?year_stat_category_id=14840,P89,d3-playerid-89,d3d-7152551
2021,Salisbury,C2C,3.0,33.0,Aaron Combs,Fr,P,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,509517.0,15810.0,http://stats.ncaa.org/players/7122351?year_stat_category_id=14840,P90,d3-playerid-90,d3d-7122351
2021,Washington Col.,Centennial,3.0,3.0,Aaron Deutsch,Sr,INF,20.0,8.0,0.323,0.417,0.387,10.0,31.0,10.0,2.0,0.0,12.0,0.0,2.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,509548.0,9683.0,http://stats.ncaa.org/players/6918247?year_stat_category_id=14840,P92,d3-playerid-92,6918247
2021,Curry,CCC,3.0,12.0,Aaron Diaz,Fr,P,11.0,5.0,0.091,0.231,0.091,0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,510331.0,839.0,http://stats.ncaa.org/players/7146304?year_stat_category_id=14840,P93,d3-playerid-93,d3d-7146304
2021,Wartburg,American Rivers,3.0,10.0,Aaron Eybers,Jr,P,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,509545.0,864.0,http://stats.ncaa.org/players/7134852?year_stat_category_id=14840,P94,d3-playerid-94,d3d-6116739
2021,Moravian,Landmark,3.0,39.0,Aaron Flyte,Fr,P,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,509458.0,30101.0,http://stats.ncaa.org/players/7137620?year_stat_category_id=14840,P95,d3-playerid-95,d3d-7137620
2021,La Verne,SCIAC,3.0,51.0,Aaron Fong,Sr,OF,12.0,12.0,0.26,0.296,0.3,7.0,50.0,13.0,2.0,0.0,15.0,0.0,6.0,2.0,1.0,1.0,0.0,8.0,1.0,1.0,0.0,1.0,0.0,0.0,,,510386.0,910.0,http://stats.ncaa.org/players/7159453?year_stat_category_id=14840,P96,d3-playerid-96,7159453
2021,Concordia (TX),ASC,3.0,43.0,Aaron Gomez,Fr,INF,12.0,5.0,0.222,0.364,0.222,2.0,18.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,,,510242.0,14825.0,http://stats.ncaa.org/players/7107004?year_stat_category_id=14840,P99,d3-playerid-99,7107004
2021,Me.-Farmington,North Atlantic,3.0,31.0,Aaron Goschke,Fr,P,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,510394.0,30026.0,http://stats.ncaa.org/players/7153795?year_stat_category_id=14840,P101,d3-playerid-101,d3d-7153795
2021,Marywood,Atlantic East,3.0,30.0,Aaron Gutierrez,Fr,P,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,510400.0,30233.0,http://stats.ncaa.org/players/6927453?year_stat_category_id=14840,P102,d3-playerid-102,d3d-6713068
2021,Wells,United East,3.0,27.0,Aaron Izquierdo,Fr,1B,23.0,14.0,0.269,0.321,0.346,7.0,52.0,14.0,4.0,0.0,18.0,0.0,12.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,509551.0,30071.0,http://stats.ncaa.org/players/7132762?year_stat_category_id=14840,P110,d3-playerid-110,7132762
2021,Grove City,PAC,3.0,10.0,Aaron Jenks,So,OF,18.0,13.0,0.279,0.38,0.419,13.0,43.0,12.0,2.0,2.0,18.0,0.0,9.0,6.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,0.0,,,510359.0,907.0,http://stats.ncaa.org/players/6926143?year_stat_category_id=14840,P111,d3-playerid-111,d3d-6639184
2021,Skidmore,Liberty League,3.0,12.0,Aaron Kats,Fr,P,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,509522.0,24197.0,http://stats.ncaa.org/players/7147339?year_stat_category_id=14840,P113,d3-playerid-113,d3d-7147339
2021,Gettysburg,Centennial,3.0,20.0,Aaron Kirby,So,INF,6.0,1.0,0.25,0.333,0.25,0.0,8.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,510355.0,9683.0,http://stats.ncaa.org/players/6926034?year_stat_category_id=14840,P118,d3-playerid-118,d3d-6926034
2021,Greenville,SLIAC,3.0,5.0,Aaron Klar,Jr,INF,37.0,35.0,0.221,0.282,0.257,14.0,113.0,25.0,4.0,0.0,29.0,0.0,13.0,9.0,1.0,1.0,1.0,38.0,0.0,2.0,0.0,4.0,0.0,0.0,,,509752.0,12974.0,http://stats.ncaa.org/players/7126433?year_stat_category_id=14840,P119,d3-playerid-119,d3d-6100272
2021,Ripon,MWC,3.0,3.0,Aaron Kurcz,Sr,OF,21.0,15.0,0.136,0.333,0.159,8.0,44.0,6.0,1.0,0.0,7.0,0.0,3.0,10.0,3.0,0.0,1.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,,,509497.0,23119.0,http://stats.ncaa.org/players/6916573?year_stat_category_id=14840,P120,d3-playerid-120,6916573
2021,Hendrix,SAA,3.0,30.0,Aaron Little,Sr,P,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,509755.0,30169.0,http://stats.ncaa.org/players/6920011?year_stat_category_id=14840,P122,d3-playerid-122,6920011
2021,Wentworth,CCC,3.0,2.0,Aaron Lundgren,So,C,6.0,1.0,0.143,0.333,0.143,1.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,509552.0,839.0,http://stats.ncaa.org/players/6918345?year_stat_category_id=14840,P124,d3-playerid-124,d3d-6628751
2021,Muskingum,OAC,3.0,38.0,Aaron Marovich,So,INF,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,509462.0,901.0,http://stats.ncaa.org/players/6915492?year_stat_category_id=14840,P125,d3-playerid-125,6915492
2021,Emory,UAA,3.0,28.0,Aaron Mishoulam,So,P,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,510346.0,1471.0,http://stats.ncaa.org/players/6925737?year_stat_category_id=14840,P131,d3-playerid-131,d3d-6601667
2021,Rockford,NACC,3.0,45.0,Aaron Monti,Fr,P,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,509501.0,30097.0,http://stats.ncaa.org/players/7092147?year_stat_category_id=14840,P132,d3-playerid-132,d3d-7092147
2021,Neb. Wesleyan,American Rivers,3.0,9.0,Aaron Nichols,Jr,INF,25.0,23.0,0.278,0.384,0.417,18.0,72.0,20.0,7.0,0.0,30.0,1.0,12.0,11.0,2.0,1.0,3.0,14.0,1.0,1.0,0.0,4.0,0.0,0.0,,,509463.0,864.0,http://stats.ncaa.org/players/6915525?year_stat_category_id=14840,P135,d3-playerid-135,d3d-6107507
2021,Covenant,USA South,3.0,12.0,Aaron Northcutt,So,P,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,510267.0,842.0,http://stats.ncaa.org/players/6923235?year_stat_category_id=14840,P136,d3-playerid-136,d3d-6641111
2021,Widener,MAC Commonwealth,3.0,3.0,Aaron Nuble,So,INF,15.0,8.0,0.208,0.406,0.208,4.0,24.0,5.0,0.0,0.0,5.0,0.0,3.0,2.0,6.0,0.0,1.0,8.0,0.0,1.0,0.0,2.0,0.0,0.0,,,509563.0,28744.0,http://stats.ncaa.org/players/6918699?year_stat_category_id=14840,P137,d3-playerid-137,d3d-6719369
2021,Capital,OAC,3.0,14.0,Aaron Olech,So,P,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,510308.0,901.0,http://stats.ncaa.org/players/6924527?year_stat_category_id=14840,P139,d3-playerid-139,d3d-6924527
2021,Arcadia,MAC Freedom,3.0,31.0,Aaron Oswalt,Fr,UT,5.0,2.0,0.231,0.286,0.231,2.0,13.0,3.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,,,509586.0,28745.0,http://stats.ncaa.org/players/7136610?year_stat_category_id=14840,P140,d3-playerid-140,d3d-7136610
2021,Schreiner,SCAC,3.0,35.0,Aaron Recio,Jr,OF,19.0,16.0,0.419,0.514,0.548,20.0,62.0,26.0,5.0,0.0,34.0,1.0,6.0,7.0,5.0,0.0,0.0,9.0,0.0,1.0,2.0,3.0,0.0,0.0,,,510016.0,835.0,http://stats.ncaa.org/players/6921020?year_stat_category_id=14840,P141,d3-playerid-141,d3d-6103170
2021,Plattsburgh St.,SUNYAC,3.0,1.0,Aaron Roman,Jr,OF,19.0,19.0,0.254,0.351,0.333,9.0,63.0,16.0,5.0,0.0,21.0,0.0,10.0,7.0,3.0,1.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,,,509486.0,917.0,http://stats.ncaa.org/players/7136905?year_stat_category_id=14840,P146,d3-playerid-146,d3d-7136905
2021,Alma,Michigan Intercol. Ath. Assn.,3.0,10.0,Aaron Saenz,Sr,P,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,510283.0,873.0,http://stats.ncaa.org/players/7099298?year_stat_category_id=14840,P147,d3-playerid-147,7099298
2021,Concordia (TX),ASC,3.0,2.0,Aaron San Miguel,Fr,INF,6.0,3.0,0.111,0.333,0.111,2.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,510242.0,14825.0,http://stats.ncaa.org/players/7144550?year_stat_category_id=14840,P148,d3-playerid-148,d3d-7144550
2021,Northwestern-St. Paul,UMAC,3.0,21.0,Aaron Severson,Fr,P,44.0,42.0,0.322,0.431,0.43,32.0,149.0,48.0,14.0,1.0,64.0,0.0,33.0,25.0,5.0,2.0,0.0,27.0,0.0,3.0,0.0,13.0,2.0,0.0,,,510249.0,30115.0,http://stats.ncaa.org/players/7082380?year_stat_category_id=14840,P151,d3-playerid-151,d3d-7082380
2021,Ithaca,Liberty League,3.0,20.0,Aaron Shoemaker,Sr,PH,11.0,9.0,0.16,0.512,0.2,8.0,25.0,4.0,1.0,0.0,5.0,0.0,8.0,18.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,,,510374.0,24197.0,http://stats.ncaa.org/players/6926617?year_stat_category_id=14840,P153,d3-playerid-153,d3d-6720370
2021,Wis.-Stevens Point,WIAC,3.0,1.0,Aaron Simmons,Sr,OF,43.0,43.0,0.364,0.447,0.74,51.0,173.0,63.0,16.0,5.0,128.0,13.0,49.0,22.0,4.0,0.0,0.0,18.0,2.0,0.0,0.0,2.0,2.0,0.0,,,509571.0,1473.0,http://stats.ncaa.org/players/6918935?year_stat_category_id=14840,P155,d3-playerid-155,d3d-5677906
2021,Keuka,Empire 8,3.0,17.0,Aaron Simons,So,INF,17.0,12.0,0.311,0.373,0.378,7.0,45.0,14.0,3.0,0.0,17.0,0.0,8.0,5.0,0.0,1.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,,,509758.0,863.0,http://stats.ncaa.org/players/6920120?year_stat_category_id=14840,P156,d3-playerid-156,d3d-6732890
2021,Greensboro,USA South,3.0,20.0,Aaron Smith,So,OF,4.0,4.0,0.25,0.412,0.25,3.0,12.0,3.0,0.0,0.0,3.0,0.0,4.0,2.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,,510357.0,842.0,http://stats.ncaa.org/players/7115220?year_stat_category_id=14840,P160,d3-playerid-160,d3d-7115220
2021,Saint Vincent,PAC,3.0,1.0,Aaron Stephan,So,P,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,510260.0,907.0,http://stats.ncaa.org/players/6923050?year_stat_category_id=14840,P161,d3-playerid-161,d3d-6729731
2021,Carleton,MIAC,3.0,9.0,Aaron Thorne,Fr,INF,4.0,1.0,0.5,0.5,0.5,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,510309.0,882.0,http://stats.ncaa.org/players/7154414?year_stat_category_id=14840,P164,d3-playerid-164,d3d-7154414
2021,Puget Sound,NWC,3.0,15.0,Aaron Tom,,lf,18.0,7.0,0.241,0.313,0.345,5.0,29.0,7.0,3.0,0.0,10.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,,,509490.0,25300.0,http://stats.ncaa.org/players/7127294?year_stat_category_id=14840,P166,d3-playerid-166,d3d-7127294
2021,Shenandoah,ODAC,3.0,6.0,Aaron Torres,Jr,DH,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,509520.0,903.0,http://stats.ncaa.org/players/6917335?year_stat_category_id=14840,P168,d3-playerid-168,d3d-6101397
2021,MSOE,NACC,3.0,2.0,Aaron Trattner,Sr,UT,3.0,3.0,0.222,0.222,0.222,0.0,9.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,,,510231.0,30097.0,http://stats.ncaa.org/players/6922118?year_stat_category_id=14840,P169,d3-playerid-169,d3d-5370932
2021,Adrian,Michigan Intercol. Ath. Assn.,3.0,8.0,Aaron Valentine,Jr,1B,20.0,10.0,0.242,0.366,0.303,4.0,33.0,8.0,2.0,0.0,10.0,0.0,11.0,6.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,,,510278.0,873.0,http://stats.ncaa.org/players/7123479?year_stat_category_id=14840,P171,d3-playerid-171,d3d-5669655
2021,Rochester (NY),Liberty League,3.0,15.0,Aaron Whitley,So,OF,32.0,31.0,0.475,0.572,0.847,48.0,118.0,56.0,19.0,5.0,100.0,5.0,34.0,14.0,17.0,3.0,0.0,11.0,1.0,2.0,0.0,28.0,1.0,0.0,,,509500.0,24197.0,http://stats.ncaa.org/players/6916659?year_stat_category_id=14840,P174,d3-playerid-174,d3d-6621950
