Unnamed: 0,year,team_name,conference,division,Jersey,player_name,Yr,Pos,App,GS,ERA,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,KL,Ht,B/T,team_id,conference_id,player_id,player_url
689,2023,Bellarmine,ASUN,1,21,Charlie Rife,Fr,C,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,548307,920,7999164?year_stat_category_id=15001,http://stats.ncaa.org/players/7999164?year_stat_category_id=15001
690,2023,Bellarmine,ASUN,1,6,Reed Blaszczyk,Jr,UT,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,548307,920,7999144?year_stat_category_id=15001,http://stats.ncaa.org/players/7999144?year_stat_category_id=15001
691,2023,Bellarmine,ASUN,1,9,Matt Craven,Sr,P,22,4,7.34,38.0,45,36,31,24,39,0,188,149,9,0,0,8,2,7,0,15,4,3,4,376,35,33,1,5,5,12,6-4,R/R,548307,920,7999146?year_stat_category_id=15001,http://stats.ncaa.org/players/7999146?year_stat_category_id=15001
692,2023,Bellarmine,ASUN,1,12,Paul Osting,Fr,OF,4,0,7.71,2.1,2,4,2,4,1,0,13,7,1,0,0,0,2,0,0,4,3,0,2,24,1,5,0,0,0,1,6-0,B/R,548307,920,7999147?year_stat_category_id=15001,http://stats.ncaa.org/players/7999147?year_stat_category_id=15001
693,2023,Bellarmine,ASUN,1,14,Luke Scales,Fr,SS,3,0,16.88,2.2,4,5,5,3,2,0,14,11,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0,1,0,0,6-1,R/R,548307,920,7999153?year_stat_category_id=15001,http://stats.ncaa.org/players/7999153?year_stat_category_id=15001
694,2023,Belmont,MVC,1,29,Mason Landers,Jr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,R/R,548066,884,7824028?year_stat_category_id=15001,http://stats.ncaa.org/players/7824028?year_stat_category_id=15001
695,2023,Belmont,MVC,1,39,Jack Rando,Jr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-8,R/R,548066,884,7824030?year_stat_category_id=15001,http://stats.ncaa.org/players/7824030?year_stat_category_id=15001
696,2023,Belmont,MVC,1,11,Aaron Hubbell,Sr,P,5,0,17.36,4.2,5,10,9,10,2,0,29,18,0,0,0,1,1,1,0,2,2,0,0,114,3,8,0,0,0,0,-,,548066,884,7824033?year_stat_category_id=15001,http://stats.ncaa.org/players/7824033?year_stat_category_id=15001
697,2023,Belmont,MVC,1,7,Andy Bean,Jr,P,13,12,3.5,72.0,60,34,28,22,69,1,297,270,13,2,0,8,7,4,1,0,0,0,1,999,59,81,3,6,0,15,-,,548066,884,7824036?year_stat_category_id=15001,http://stats.ncaa.org/players/7824036?year_stat_category_id=15001
698,2023,Belmont,MVC,1,3,Drew Lowry,Jr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548066,884,7824037?year_stat_category_id=15001,http://stats.ncaa.org/players/7824037?year_stat_category_id=15001
699,2023,Belmont,MVC,1,41,Austin Krider,So,C,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-9,R/R,548066,884,7824039?year_stat_category_id=15001,http://stats.ncaa.org/players/7824039?year_stat_category_id=15001
700,2023,Belmont,MVC,1,38,Carter Park,Jr,INF,1,0,0.0,0.0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,3,3,0,0,6,0,0,0,0,0,0,-,,548066,884,7824041?year_stat_category_id=15001,http://stats.ncaa.org/players/7824041?year_stat_category_id=15001
701,2023,Belmont,MVC,1,34,Cade Rogers,So,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,548066,884,7824043?year_stat_category_id=15001,http://stats.ncaa.org/players/7824043?year_stat_category_id=15001
702,2023,Belmont,MVC,1,1,Chase Katafias,So,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548066,884,7824044?year_stat_category_id=15001,http://stats.ncaa.org/players/7824044?year_stat_category_id=15001
703,2023,Belmont,MVC,1,2,Brodey Heaton,Jr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-5,R/R,548066,884,7824046?year_stat_category_id=15001,http://stats.ncaa.org/players/7824046?year_stat_category_id=15001
704,2023,Belmont,MVC,1,32,Jalen Borders,Jr,P,7,5,9.5,18.0,22,19,19,13,25,0,89,73,5,2,0,1,2,2,0,0,0,0,1,326,18,9,0,2,0,10,6-7,R/L,548066,884,7824047?year_stat_category_id=15001,http://stats.ncaa.org/players/7824047?year_stat_category_id=15001
705,2023,Belmont,MVC,1,36,Dominic Baratta,Jr,P,14,13,5.06,64.0,69,40,36,32,46,0,296,251,17,2,0,6,5,6,0,1,1,2,5,946,68,67,4,5,0,11,6-0,L/L,548066,884,7824050?year_stat_category_id=15001,http://stats.ncaa.org/players/7824050?year_stat_category_id=15001
706,2023,Belmont,MVC,1,10,Blake  Barton,So,C,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,548066,884,7824052?year_stat_category_id=15001,http://stats.ncaa.org/players/7824052?year_stat_category_id=15001
707,2023,Belmont,MVC,1,14,Caleb Guisewite,So,P,20,0,6.53,30.1,39,27,22,13,32,0,148,125,8,1,1,6,2,7,0,18,11,1,1,498,15,39,1,1,1,6,6-2,R/R,548066,884,7824053?year_stat_category_id=15001,http://stats.ncaa.org/players/7824053?year_stat_category_id=15001
708,2023,Belmont,MVC,1,23,Jordan Zuger,So,P,13,11,8.05,50.1,70,46,45,13,35,0,230,209,16,2,0,12,3,4,0,0,0,2,2,703,54,52,2,6,0,9,6-3,R/R,548066,884,7824054?year_stat_category_id=15001,http://stats.ncaa.org/players/7824054?year_stat_category_id=15001
709,2023,Belmont,MVC,1,13,Ethan Harden,So,P,21,2,2.61,48.1,28,16,14,12,43,0,182,164,3,0,0,3,2,2,2,17,1,1,2,595,41,53,5,2,7,10,6-0,R/L,548066,884,7824056?year_stat_category_id=15001,http://stats.ncaa.org/players/7824056?year_stat_category_id=15001
710,2023,Belmont,MVC,1,17,Heath Owen,Fr,C,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,548066,884,7980202?year_stat_category_id=15001,http://stats.ncaa.org/players/7980202?year_stat_category_id=15001
711,2023,Belmont,MVC,1,31,Jake Timbes,Fr,P,16,0,7.33,23.1,24,22,19,19,23,0,113,89,3,1,0,6,4,3,1,6,3,1,1,382,17,26,0,1,0,7,6-2,R/R,548066,884,7980209?year_stat_category_id=15001,http://stats.ncaa.org/players/7980209?year_stat_category_id=15001
712,2023,Belmont,MVC,1,33,Max Blessinger,Jr,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,R/R,548066,884,7980210?year_stat_category_id=15001,http://stats.ncaa.org/players/7980210?year_stat_category_id=15001
713,2023,Belmont,MVC,1,40,Cade Granzow,So,P,15,0,8.34,22.2,29,22,21,20,14,0,120,91,7,0,0,2,2,5,3,5,4,2,1,340,26,24,1,2,0,5,6-3,R/R,548066,884,7980213?year_stat_category_id=15001,http://stats.ncaa.org/players/7980213?year_stat_category_id=15001
714,2023,Belmont,MVC,1,6,Kaden Galason,Fr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,548066,884,7980197?year_stat_category_id=15001,http://stats.ncaa.org/players/7980197?year_stat_category_id=15001
715,2023,Belmont,MVC,1,9,Sam Slaughter,Jr,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,L/R,548066,884,7980200?year_stat_category_id=15001,http://stats.ncaa.org/players/7980200?year_stat_category_id=15001
716,2023,Belmont,MVC,1,25,Joe Ruzicka,Fr,P,14,13,5.59,48.1,54,40,30,38,54,0,244,192,7,1,1,3,7,10,0,1,0,2,2,815,46,38,1,4,0,24,6-3,R/R,548066,884,7980205?year_stat_category_id=15001,http://stats.ncaa.org/players/7980205?year_stat_category_id=15001
717,2023,Belmont,MVC,1,27,Will Pyor,Fr,P,19,4,4.22,59.2,60,34,28,21,58,0,264,227,12,1,0,8,7,9,2,9,3,3,4,832,54,61,4,2,0,12,6-2,R/R,548066,884,7980207?year_stat_category_id=15001,http://stats.ncaa.org/players/7980207?year_stat_category_id=15001
718,2023,Belmont,MVC,1,15,Max Jones,Jr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/R,548066,884,7980201?year_stat_category_id=15001,http://stats.ncaa.org/players/7980201?year_stat_category_id=15001
719,2023,Belmont,MVC,1,5,Sam Kirkpatrick,Jr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-10,R/R,548066,884,7980196?year_stat_category_id=15001,http://stats.ncaa.org/players/7980196?year_stat_category_id=15001
720,2023,Belmont,MVC,1,26,Jett Thielke,Jr,P,24,0,4.76,45.1,46,27,24,19,57,0,207,179,11,0,0,5,4,4,3,23,8,3,2,690,30,46,5,1,2,11,6-6,R/R,548066,884,7980206?year_stat_category_id=15001,http://stats.ncaa.org/players/7980206?year_stat_category_id=15001
721,2023,Belmont,MVC,1,8,Jeff Clarke,Jr,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,L/R,548066,884,7980198?year_stat_category_id=15001,http://stats.ncaa.org/players/7980198?year_stat_category_id=15001
722,2023,Belmont,MVC,1,18,Dalton Wasson,Fr,INF,3,0,6.23,4.1,7,5,3,4,2,0,24,17,2,0,0,1,0,0,0,3,3,1,2,85,6,4,0,0,0,1,6-1,R/R,548066,884,7980203?year_stat_category_id=15001,http://stats.ncaa.org/players/7980203?year_stat_category_id=15001
723,2023,Belmont,MVC,1,4,Simon Tesh,Fr,P,18,0,3.78,33.1,30,15,14,12,23,0,137,121,5,0,1,2,1,2,0,8,5,1,1,410,33,37,1,1,0,8,6-4,R/R,548066,884,7980195?year_stat_category_id=15001,http://stats.ncaa.org/players/7980195?year_stat_category_id=15001
724,2023,Bethune-Cookman,SWAC,1,21,Santiago Gomez,Jr,P,14,7,8.03,40.1,51,41,36,19,34,0,196,172,15,5,0,5,2,3,0,2,2,0,2,747,33,50,2,3,0,8,6-4,R/R,548092,916,7988881?year_stat_category_id=15001,http://stats.ncaa.org/players/7988881?year_stat_category_id=15001
725,2023,Bethune-Cookman,SWAC,1,30,Robert Moya,Jr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,548092,916,7988896?year_stat_category_id=15001,http://stats.ncaa.org/players/7988896?year_stat_category_id=15001
726,2023,Bethune-Cookman,SWAC,1,32,Carlos Oquita,Jr,UT,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,R/R,548092,916,7988941?year_stat_category_id=15001,http://stats.ncaa.org/players/7988941?year_stat_category_id=15001
727,2023,Bethune-Cookman,SWAC,1,17,Derrius York,Sr,P,16,0,6.14,29.1,31,28,20,22,15,0,145,111,9,0,1,3,5,5,0,11,6,3,4,475,30,41,2,1,2,5,6-2,R/R,548092,916,7824831?year_stat_category_id=15001,http://stats.ncaa.org/players/7824831?year_stat_category_id=15001
728,2023,Bethune-Cookman,SWAC,1,35,Boris Pena,Sr,C,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-4,R/R,548092,916,7824835?year_stat_category_id=15001,http://stats.ncaa.org/players/7824835?year_stat_category_id=15001
729,2023,Bethune-Cookman,SWAC,1,18,Nolan Santos,Jr,P,16,16,3.51,97.1,80,50,38,35,138,1,411,365,17,2,0,10,17,5,0,0,0,3,2,0,67,84,7,5,0,49,6-1,R/R,548092,916,7824838?year_stat_category_id=15001,http://stats.ncaa.org/players/7824838?year_stat_category_id=15001
730,2023,Bethune-Cookman,SWAC,1,27,Bryan Pina,Jr,P,1,0,27.0,0.1,0,1,1,1,0,0,4,1,0,0,0,0,0,2,0,0,0,0,0,13,0,1,0,0,0,0,6-5,R/R,548092,916,7824840?year_stat_category_id=15001,http://stats.ncaa.org/players/7824840?year_stat_category_id=15001
731,2023,Bethune-Cookman,SWAC,1,20,Alec Mendez,Sr,P,6,2,4.15,8.2,11,4,4,1,6,0,39,33,3,1,0,0,0,3,0,2,2,1,1,118,7,11,0,0,0,2,5-9,L/L,548092,916,7824841?year_stat_category_id=15001,http://stats.ncaa.org/players/7824841?year_stat_category_id=15001
732,2023,Bethune-Cookman,SWAC,1,29,Franki Febles,Sr,UT,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,R/R,548092,916,7824845?year_stat_category_id=15001,http://stats.ncaa.org/players/7824845?year_stat_category_id=15001
733,2023,Bethune-Cookman,SWAC,1,3,Yoansell Diaz,Jr,P,20,0,7.85,28.2,39,31,25,17,32,0,145,119,5,2,0,6,10,4,0,15,8,1,4,515,30,22,1,0,0,7,6-0,R/R,548092,916,7824846?year_stat_category_id=15001,http://stats.ncaa.org/players/7824846?year_stat_category_id=15001
734,2023,Bethune-Cookman,SWAC,1,2,Colton Olasin,Sr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-7,R/R,548092,916,7824848?year_stat_category_id=15001,http://stats.ncaa.org/players/7824848?year_stat_category_id=15001
735,2023,Bethune-Cookman,SWAC,1,1,Joan Gonzalez,Sr,P,21,0,3.8,47.1,46,22,20,14,63,0,200,182,10,2,1,2,2,0,2,15,10,2,2,693,32,41,6,2,6,8,6-3,R/R,548092,916,7824849?year_stat_category_id=15001,http://stats.ncaa.org/players/7824849?year_stat_category_id=15001
736,2023,Bethune-Cookman,SWAC,1,9,Malik Stephens,Sr,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,R/R,548092,916,7824850?year_stat_category_id=15001,http://stats.ncaa.org/players/7824850?year_stat_category_id=15001
737,2023,Bethune-Cookman,SWAC,1,25,Jeremy Garcia,So,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-10,L/R,548092,916,7824851?year_stat_category_id=15001,http://stats.ncaa.org/players/7824851?year_stat_category_id=15001
738,2023,Bethune-Cookman,SWAC,1,14,Gerald Bess,Sr,P,10,0,16.76,9.2,20,21,18,15,13,0,69,51,3,1,0,3,4,2,0,0,0,1,0,279,12,4,0,0,0,4,6-4,R/R,548092,916,7824854?year_stat_category_id=15001,http://stats.ncaa.org/players/7824854?year_stat_category_id=15001
739,2023,Bethune-Cookman,SWAC,1,19,Louis Lipthratt,Jr,P,15,10,9.38,48.0,71,56,50,17,40,0,234,206,14,4,0,9,7,4,0,0,0,2,5,743,46,53,2,6,0,11,6-4,R/R,548092,916,7824855?year_stat_category_id=15001,http://stats.ncaa.org/players/7824855?year_stat_category_id=15001
740,2023,Bethune-Cookman,SWAC,1,13,Brian Perez,Sr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,R/R,548092,916,7824856?year_stat_category_id=15001,http://stats.ncaa.org/players/7824856?year_stat_category_id=15001
741,2023,Bethune-Cookman,SWAC,1,16,Manny Souffrain,So,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-3,L/R,548092,916,7824858?year_stat_category_id=15001,http://stats.ncaa.org/players/7824858?year_stat_category_id=15001
742,2023,Bethune-Cookman,SWAC,1,15,Dale Michaud,Sr,P,20,0,3.63,34.2,34,14,14,15,33,0,156,134,5,2,1,3,1,5,0,14,9,1,1,585,29,37,3,1,2,10,6-0,R/R,548092,916,7824860?year_stat_category_id=15001,http://stats.ncaa.org/players/7824860?year_stat_category_id=15001
743,2023,Bethune-Cookman,SWAC,1,40,Gabriel Perez,So,P,17,0,8.24,19.2,34,21,18,6,20,0,98,91,8,0,0,6,3,0,1,10,5,0,1,353,19,17,2,1,0,3,5-9,R/R,548092,916,7824861?year_stat_category_id=15001,http://stats.ncaa.org/players/7824861?year_stat_category_id=15001
744,2023,Bethune-Cookman,SWAC,1,46,Marcos Gamboa,So,P,10,5,4.71,28.2,32,19,15,14,25,0,133,112,6,0,0,3,4,3,0,1,0,3,1,497,24,33,1,1,0,12,6-3,R/R,548092,916,7824862?year_stat_category_id=15001,http://stats.ncaa.org/players/7824862?year_stat_category_id=15001
745,2023,Bethune-Cookman,SWAC,1,22,Irvin Escobar,Jr,C,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,548092,916,7824864?year_stat_category_id=15001,http://stats.ncaa.org/players/7824864?year_stat_category_id=15001
746,2023,Bethune-Cookman,SWAC,1,8,Leandro Perez,Fr,OF,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,R/R,548092,916,7989022?year_stat_category_id=15001,http://stats.ncaa.org/players/7989022?year_stat_category_id=15001
747,2023,Bethune-Cookman,SWAC,1,38,Omar Lopez,Fr,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,548092,916,7988911?year_stat_category_id=15001,http://stats.ncaa.org/players/7988911?year_stat_category_id=15001
748,2023,Bethune-Cookman,SWAC,1,11,Daniel Gaviria,Jr,P,16,14,4.41,83.2,90,50,41,19,49,1,372,322,14,3,1,8,1,13,0,0,0,10,4,0,70,121,5,3,0,12,5-10,L/L,548092,916,7988864?year_stat_category_id=15001,http://stats.ncaa.org/players/7988864?year_stat_category_id=15001
749,2023,Bethune-Cookman,SWAC,1,43,Jorge Braceras,Jr,C,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-10,R/R,548092,916,7988164?year_stat_category_id=15001,http://stats.ncaa.org/players/7988164?year_stat_category_id=15001
750,2023,Bethune-Cookman,SWAC,1,23,Jeremiah Guzman,Jr,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,548092,916,7988876?year_stat_category_id=15001,http://stats.ncaa.org/players/7988876?year_stat_category_id=15001
751,2023,Bethune-Cookman,SWAC,1,6,Pablo Torres,Fr,P,15,4,6.3,40.0,40,32,28,26,52,0,184,150,3,1,1,6,1,3,0,11,6,1,2,682,30,32,2,2,0,14,5-11,R/R,548092,916,7989119?year_stat_category_id=15001,http://stats.ncaa.org/players/7989119?year_stat_category_id=15001
752,2023,Bethune-Cookman,SWAC,1,5,Luis Tuero,Sr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,L/R,548092,916,7989126?year_stat_category_id=15001,http://stats.ncaa.org/players/7989126?year_stat_category_id=15001
753,2023,Bethune-Cookman,SWAC,1,34,Garret Chun,Jr,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-7,L/L,548092,916,7988663?year_stat_category_id=15001,http://stats.ncaa.org/players/7988663?year_stat_category_id=15001
754,2023,Bethune-Cookman,SWAC,1,4,Hylan Hall,Jr,OF,3,2,19.64,3.2,6,9,8,5,1,0,22,17,1,0,0,1,3,0,0,0,0,0,0,97,7,3,0,2,0,0,6-3,R/R,548092,916,7988897?year_stat_category_id=15001,http://stats.ncaa.org/players/7988897?year_stat_category_id=15001
755,2023,Bethune-Cookman,SWAC,1,39,Derek Cintron,Fr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-8,R/R,548092,916,7988656?year_stat_category_id=15001,http://stats.ncaa.org/players/7988656?year_stat_category_id=15001
756,2023,Bethune-Cookman,SWAC,1,24,Jason Hodges,Jr,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-4,R/R,548092,916,7988891?year_stat_category_id=15001,http://stats.ncaa.org/players/7988891?year_stat_category_id=15001
757,2023,Bethune-Cookman,SWAC,1,41,Albert Espinosa,Jr,C,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,B/R,548092,916,7988698?year_stat_category_id=15001,http://stats.ncaa.org/players/7988698?year_stat_category_id=15001
758,2023,Binghamton,America East,1,23,Mike Stellrecht,Fr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,B/R,548093,845,7979945?year_stat_category_id=15001,http://stats.ncaa.org/players/7979945?year_stat_category_id=15001
759,2023,Binghamton,America East,1,37,Jack Collins,Sr,P,20,0,4.22,21.1,20,12,10,15,31,0,103,84,4,1,0,0,5,3,1,11,5,0,1,327,20,13,2,2,6,9,-,,548093,845,7824867?year_stat_category_id=15001,http://stats.ncaa.org/players/7824867?year_stat_category_id=15001
760,2023,Binghamton,America East,1,5,Zac Taylor,Sr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548093,845,7824868?year_stat_category_id=15001,http://stats.ncaa.org/players/7824868?year_stat_category_id=15001
761,2023,Binghamton,America East,1,2,Tommy Reifler,Jr,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-10,,548093,845,7824869?year_stat_category_id=15001,http://stats.ncaa.org/players/7824869?year_stat_category_id=15001
762,2023,Binghamton,America East,1,44,Eric Madenberg,Jr,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,,548093,845,7824870?year_stat_category_id=15001,http://stats.ncaa.org/players/7824870?year_stat_category_id=15001
763,2023,Binghamton,America East,1,17,Tommy Babalis,Sr,P,15,14,5.05,76.2,89,49,43,33,79,0,360,312,12,1,1,6,4,8,0,0,0,5,2,0,67,79,4,4,0,20,-,,548093,845,7824871?year_stat_category_id=15001,http://stats.ncaa.org/players/7824871?year_stat_category_id=15001
764,2023,Binghamton,America East,1,27,Tanner Sinicki,Sr,P,12,1,8.64,8.1,10,11,8,6,4,0,44,35,3,1,2,0,2,3,0,6,3,0,0,115,13,7,0,0,0,0,-,,548093,845,7824873?year_stat_category_id=15001,http://stats.ncaa.org/players/7824873?year_stat_category_id=15001
765,2023,Binghamton,America East,1,29,Kyle Eskildsen,Sr,P,15,0,4.4,28.2,26,17,14,16,20,0,135,112,7,0,2,2,3,6,1,4,2,0,1,429,21,43,3,1,0,10,-,,548093,845,7824874?year_stat_category_id=15001,http://stats.ncaa.org/players/7824874?year_stat_category_id=15001
766,2023,Binghamton,America East,1,41,Christian Perez,Jr,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-9,,548093,845,7824875?year_stat_category_id=15001,http://stats.ncaa.org/players/7824875?year_stat_category_id=15001
767,2023,Binghamton,America East,1,24,Kevin Reilly,Jr,C,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,,548093,845,7824876?year_stat_category_id=15001,http://stats.ncaa.org/players/7824876?year_stat_category_id=15001
768,2023,Binghamton,America East,1,4,Kevin Gsell,Sr,1B,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548093,845,7824877?year_stat_category_id=15001,http://stats.ncaa.org/players/7824877?year_stat_category_id=15001
769,2023,Binghamton,America East,1,18,Andrew Tan,Jr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-9,,548093,845,7824878?year_stat_category_id=15001,http://stats.ncaa.org/players/7824878?year_stat_category_id=15001
770,2023,Binghamton,America East,1,34,Isaiah Corry,Jr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,L/R,548093,845,7824879?year_stat_category_id=15001,http://stats.ncaa.org/players/7824879?year_stat_category_id=15001
771,2023,Binghamton,America East,1,22,Ryan Bryggman,Sr,P,15,15,6.98,68.1,91,60,53,24,49,0,329,290,21,3,0,14,4,11,0,0,0,2,2,998,68,83,4,5,0,12,-,,548093,845,7824880?year_stat_category_id=15001,http://stats.ncaa.org/players/7824880?year_stat_category_id=15001
772,2023,Binghamton,America East,1,36,Justin Rosner,Jr,P,16,2,7.15,22.2,35,19,18,10,20,0,114,101,5,3,0,5,0,1,0,2,1,1,1,361,19,27,1,3,0,9,5-11,,548093,845,7824882?year_stat_category_id=15001,http://stats.ncaa.org/players/7824882?year_stat_category_id=15001
773,2023,Binghamton,America East,1,6,Cavan Tully,Sr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548093,845,7824883?year_stat_category_id=15001,http://stats.ncaa.org/players/7824883?year_stat_category_id=15001
774,2023,Binghamton,America East,1,11,Alex Henderson,Jr,P,16,0,6.62,17.2,21,13,13,16,9,0,85,66,4,0,0,3,1,1,0,6,5,1,1,272,23,15,1,0,0,1,-,,548093,845,7824886?year_stat_category_id=15001,http://stats.ncaa.org/players/7824886?year_stat_category_id=15001
775,2023,Binghamton,America East,1,23,Logan Haskell,So,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,548093,845,7824887?year_stat_category_id=15001,http://stats.ncaa.org/players/7824887?year_stat_category_id=15001
776,2023,Binghamton,America East,1,1,Devan Bade,So,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,,548093,845,7824891?year_stat_category_id=15001,http://stats.ncaa.org/players/7824891?year_stat_category_id=15001
